extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,disposition,page_relationship,bounded_evidence_pointer,confidence,reason_codes,short_rationale,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,targeted_qa_reference_id,source_quantitative_observation_id,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane
cexrem_8bffe7b4078a12883d15352b,doc_f37f6f0a262ddf5c684fcd4c,ttd_509edec1978d473db9432554,sr_11c831c5e100530c66376425,NSCQ-OH-20260720-0645,OH,Ontario,CITY OF ONTARIO,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0344_sr_11c831c5e100530c66376425.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0344_sr_11c831c5e100530c66376425.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0344_sr_11c831c5e100530c66376425.pdf#page=23|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0344_sr_11c831c5e100530c66376425.pdf#page=49,unknown,NO_VISIBLE_BASE_WAGE_COMPENSATION_TOKENS|NO_VISIBLE_COMPENSATION_MECHANISM_OR_ITS|NO_VISIBLE_NON_BASE_WAGE_COMPENSATION_TY,"The provided page packet excerpts are limited to the table of contents and grievance/labor-management/arbitration procedures and do not show any wage amounts, wage formulas, or non-base compensation terms.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_8bffe7b4078a12883d15352b,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_8bffe7b4078a12883d15352b,true
cexrem_d16d9b8ee23580d1da570099,doc_8960660b940648cd6af6a69e,ttd_52bfc7bf1f2eb3f94be2bb1e,sr_1c27e0698c4fcbed234b8f6c,NSCQ-OH-20260720-0268,OH,Oregon,CITY OF OREGON,fire,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0134_sr_1c27e0698c4fcbed234b8f6c.pdf#page=2,unknown,BOUNDARY_PACKET_CONTAINS_ONLY_TABLE_OF_1,"The provided pages are table-of-contents references to Articles on wages and other compensation, but they contain no visible pay amounts, rates, step/grade values, effective-date tokens for compensation terms, or mechanism/effective rules to structure into provisional evidence.",needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,cexrem_d16d9b8ee23580d1da570099,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_d16d9b8ee23580d1da570099,true
cexrem_dde073fe9a85c1d9a1d72d9b,doc_3fc67378271e11de405e67a0,ttd_a21254de9f79c25e2009e0cf,sr_90cebd28611fbc80460d14f9,NSCQ-OH-20260720-0776,OH,Pepper Pike,CITY OF PEPPER PIKE,fire,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0306_sr_90cebd28611fbc80460d14f9.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0306_sr_90cebd28611fbc80460d14f9.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0306_sr_90cebd28611fbc80460d14f9.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0306_sr_90cebd28611fbc80460d14f9.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0306_sr_90cebd28611fbc80460d14f9.pdf#page=27|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0306_sr_90cebd28611fbc80460d14f9.pdf#page=28,unknown,BOUNDARY_PACKET_CONTAINS_NO_EXPLICIT_WAG|NO_BASE_WAGE_AMOUNT_RATE_SCHEDULE_FOUND|NO_COMPENSATION_MECHANISM_FOR_PAY_CHG_OR,"The visible pages discuss recognition, dues deduction/remittance, and general grievance/procedural text without any explicit base wage rates, pay changes, or compensation mechanisms.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_dde073fe9a85c1d9a1d72d9b,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_dde073fe9a85c1d9a1d72d9b,true
cexrem_fb7e37bca1d99d7659a6fc00,doc_d0ad3a3e6d3c2bccbedcfa91,ttd_eb5c699da71cdd0d1615f213,sr_eecbcc4d07a511ab41c565dd,NSCQ-OH-20260720-0071,OH,Pickerington,CITY OF PICKERINGTON,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0201_sr_eecbcc4d07a511ab41c565dd.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0201_sr_eecbcc4d07a511ab41c565dd.pdf#page=26|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0201_sr_eecbcc4d07a511ab41c565dd.pdf#page=29|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0201_sr_eecbcc4d07a511ab41c565dd.pdf#page=32,unknown,NO_VISIBLE_BASE_WAGE_AMOUNTS_IN_PACKET|NO_VISIBLE_COMPENSATION_MECHANISM_EVIDUN|PAGE_CONTENT_RELATED_TO_GRIEVANCE_ARBITR|EFFECTIVE_DATES_REFERENCED_WITHOUT_RATE_|SECTION_17_1_INTRODUCES_WAGE_RATES_BUT_R,"The packet text shows grievance/arbitration procedures and promotion scoring, plus an intro to wage rates with effective dates, but no actual base wage rate/step/grade amounts or compensation adjustment mechanism terms are visible.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_fb7e37bca1d99d7659a6fc00,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_fb7e37bca1d99d7659a6fc00,true
cexrem_6fc1d87177412698f35a90dc,doc_d226311bcf545250faf2cfa1,ttd_e25766e0e5abd37b24299e95,sr_067e3af8f9fb7f2afc1a7fee,NSCQ-OH-20260720-0800,OH,Plain,TOWNSHIP OF PLAIN,fire,cba,reference_only,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0303_sr_067e3af8f9fb7f2afc1a7fee.pdf#page=2,unknown,PAGE_PACKET_CONTAINS_ONLY_ALPHABETICAL_1|PAGE_PACKET_CONTAINS_ONLY_INDEXING_TABLE|NO_VISIBLE_WAGE_AMOUNT_OR_RATE_VALUE_IN_|NO_VISIBLE_COMPENSATION_MECHANISM_TEXT,"The provided pages are index/title/metadata pages referencing a “Wages” provision, but they do not contain any visible base-wage amounts/rates or pay-setting mechanism language to extract.",needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,cexrem_6fc1d87177412698f35a90dc,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_6fc1d87177412698f35a90dc,true
cexrem_c8309aa9ecf3a0852f6b793e,doc_1d619b64812923ce8948780c,ttd_f623ff018139e5a74ccf8efd,sr_3d6221d6e5ea94e41b730f0c,NSCQ-OH-20260720-0548,OH,Reading,CITY OF READING,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0269_sr_3d6221d6e5ea94e41b730f0c.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0269_sr_3d6221d6e5ea94e41b730f0c.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0269_sr_3d6221d6e5ea94e41b730f0c.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0269_sr_3d6221d6e5ea94e41b730f0c.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0269_sr_3d6221d6e5ea94e41b730f0c.pdf#page=15,unknown,BOUNDARY_PACKET_CONTAINS_NO_VISIBLE_BASE,"The provided pages show an index of contract articles and grievance/arbitration process provisions, but do not contain any visible base wage rate/step/pay/grade amounts or any wage-setting mechanism tied to compensation.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_c8309aa9ecf3a0852f6b793e,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_c8309aa9ecf3a0852f6b793e,true
cexrem_3cdd1cb7adf3e02f7937e8ff,doc_7895368316a9b3f0bec2df53,ttd_35cde81db18f153e27f6b686,sr_ac71cb82fd3d92a74a2bac4f,NSCQ-OH-20260720-0536,OH,Richmond Heights,CITY OF RICHMOND HEIGHTS,fire,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_ac71cb82fd3d92a74a2bac4f.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_ac71cb82fd3d92a74a2bac4f.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_ac71cb82fd3d92a74a2bac4f.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_ac71cb82fd3d92a74a2bac4f.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_ac71cb82fd3d92a74a2bac4f.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_ac71cb82fd3d92a74a2bac4f.pdf#page=29,unknown,NO_BASE_WAGE_AMOUNT_OR_RATE_VISIBLE|NO_CLEAR_COMPENSATION_MECHANISM_FOR_WAGE|TEXT_RELATED_TO_DUES_DEDUCTIONS_AND_PROT,"The provided pages describe general agreement sections (e.g., dues deductions, bargaining unit scope, no-strike, grievance procedure) without any visible base wage amount/rate or a compensation-setting mechanism tied to pay.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_3cdd1cb7adf3e02f7937e8ff,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_3cdd1cb7adf3e02f7937e8ff,true
cexrem_e976cac90f9f85cc762eadef,doc_29e3bcb186a91200d17a90a8,ttd_93776d82fde573ab1c903bd2,sr_345c001c4c0a9de7dee8a4df,NSCQ-OH-20260720-0663,OH,Rossford,CITY OF ROSSFORD,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0100_sr_345c001c4c0a9de7dee8a4df.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0100_sr_345c001c4c0a9de7dee8a4df.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0100_sr_345c001c4c0a9de7dee8a4df.pdf#page=22|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0100_sr_345c001c4c0a9de7dee8a4df.pdf#page=24,unknown,PAGE_PACKET_CONTAINS_NO_VISIBLE_BASE_WA6,"The provided pages excerpt only general agreement headings and grievance procedure timing; no explicit base wage rates, steps, grades, or wage/compensation mechanisms are visible.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_e976cac90f9f85cc762eadef,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_e976cac90f9f85cc762eadef,true
cexrem_f25feac21e659c69d8d76697,doc_85879c179869c0d0c3a6ab41,ttd_da0cae460aa9f04c5c57fe27,sr_119550ff9f47a3d9f4c5aaa8,NSCQ-OH-20260720-0617,OH,Sheffield Lake,CITY OF SHEFFIELD LAKE,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0336_sr_119550ff9f47a3d9f4c5aaa8.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0336_sr_119550ff9f47a3d9f4c5aaa8.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0336_sr_119550ff9f47a3d9f4c5aaa8.pdf#page=17,unknown,NO_BASE_WAGE_COMPENSATION_PROVISIONS_IN_|NO_NON_BASE_WAGE_COMPONENTS_OR_VALUES_IN|PAGES_CONTAIN_PROCEDURAL_MGMT_DISCIPLINE|NO_EVIDENCE_OF_RATE_SALARY_STEP_OR_FORMU,"The provided pages describe discipline, management rights, grievance procedure, probation, and seniority rules, with no visible base wage/step/salary/rate figures or compensation-setting mechanisms, and no identifiable non-base wage benefit/leave/overtime provisions with amounts or rules.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_f25feac21e659c69d8d76697,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_f25feac21e659c69d8d76697,true
cexrem_8363d62781b7789f38752d43,doc_1fd275d0bf797f03f8df2306,ttd_4274969e78fb40ed999c17fe,sr_49e0b66fb03b0bdb80aebad2,NSCQ-OH-20260720-0149,OH,Springboro,CITY OF SPRINGBORO,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0365_sr_49e0b66fb03b0bdb80aebad2.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0365_sr_49e0b66fb03b0bdb80aebad2.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0365_sr_49e0b66fb03b0bdb80aebad2.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0365_sr_49e0b66fb03b0bdb80aebad2.pdf#page=32,unknown,BOUND_PACKET_CONTAINS_NO_VISIBLE_BASE_WA,"The provided page snippets show an agreement table of contents and non-compensation provisions (e.g., probation period, seniority list, article headings) without any visible base wage amounts or wage-setting mechanisms.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_8363d62781b7789f38752d43,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_8363d62781b7789f38752d43,true
cexrem_4529c1f8208c9b20378c7e67,doc_7ec92e061dd22254d9673ce0,ttd_6c2a59126f0e0aaf2d760a71,sr_3d994525bcec5ccaf110dfbe,NSCQ-OH-20260720-0148,OH,Springboro,CITY OF SPRINGBORO,police,cba,reference_only,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0350_sr_3d994525bcec5ccaf110dfbe.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0350_sr_3d994525bcec5ccaf110dfbe.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0350_sr_3d994525bcec5ccaf110dfbe.pdf#page=31,unknown,BOUND_PACKET_CONTAINS_ONLY_TABLE_OF_CONT,"The provided pages show only article/section headings from the agreement (e.g., Insurance, Tuition Reimbursement, Leaves, Wages) without any visible wage amounts or compensation mechanism terms.",needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,cexrem_4529c1f8208c9b20378c7e67,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_4529c1f8208c9b20378c7e67,true
cexrem_eefed1346c296b692f7779ca,doc_f04728516c21a0fdc214203a,ttd_bb6fb931d51fbf8346635405,sr_637e757c39a8b0ec6879d110,NSCQ-OH-20260720-0524,OH,Springdale,CITY OF SPRINGDALE,fire,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0307_sr_637e757c39a8b0ec6879d110.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0307_sr_637e757c39a8b0ec6879d110.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0307_sr_637e757c39a8b0ec6879d110.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0307_sr_637e757c39a8b0ec6879d110.pdf#page=24|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0307_sr_637e757c39a8b0ec6879d110.pdf#page=27|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0307_sr_637e757c39a8b0ec6879d110.pdf#page=30|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0307_sr_637e757c39a8b0ec6879d110.pdf#page=52,unknown,NO_BASE_WAGE_PROVISION_VISIBLE|NO_PAY_RATE_OR_SALARY_STEP_OR_GRADE_TOKS|ONLY_DEDUCTIONS_AND_NON_COMPENSATION_MEI,"The provided pages show document cover/TOC and administrative/deduction or unit-clarification text, but no visible base wage amounts/rates or compensation-setting mechanisms (e.g., wages article contents, step/grade pay, overtime/premium rates, longevity values, or other compensation terms).",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_eefed1346c296b692f7779ca,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_eefed1346c296b692f7779ca,true
cexrem_46b534fa8ef76603c11d7c23,doc_00acf134cd4257ec3d0ac58c,ttd_6717935084b924dc797a86fe,sr_17a5350f3924d1b470489a74,NSCQ-OH-20260720-0138,OH,Tallmadge,CITY OF TALLMADGE,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0354_sr_17a5350f3924d1b470489a74.pdf#page=1|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0354_sr_17a5350f3924d1b470489a74.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0354_sr_17a5350f3924d1b470489a74.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0354_sr_17a5350f3924d1b470489a74.pdf#page=19|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0354_sr_17a5350f3924d1b470489a74.pdf#page=28|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0354_sr_17a5350f3924d1b470489a74.pdf#page=54,unknown,NO_VISIBLE_BASE_WAGE_OR_COMPENSATION_TER|PAGES_SHOW_ADOPTION_LANGUAGE_AND_NONCOMP|NO_COMPENSATION_AMOUNT_OR_WAGE_RATING,"The provided pages contain ordinance approval/adoption language and general agreement sections (e.g., management rights, dues deduction), but no visible base-wage amounts/rates, step/grade pay provisions, or wage-setting mechanisms.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_46b534fa8ef76603c11d7c23,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_46b534fa8ef76603c11d7c23,true
cexrem_56994d7721b3ed1d16cc61b1,doc_1bbf6e2df38a0ae16d16bd34,ttd_fe699ccdb5601498b0a4a231,sr_e2be73e8d696637a1e43bd98,NSCQ-OH-20260720-0137,OH,Tallmadge,CITY OF TALLMADGE,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_e2be73e8d696637a1e43bd98.pdf#page=1|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_e2be73e8d696637a1e43bd98.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_e2be73e8d696637a1e43bd98.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_e2be73e8d696637a1e43bd98.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_e2be73e8d696637a1e43bd98.pdf#page=24|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_e2be73e8d696637a1e43bd98.pdf#page=27|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_e2be73e8d696637a1e43bd98.pdf#page=53,unknown,NO_BASE_WAGE_VALUES_VISIBLE|NO_COMPENSATION_MECHANISM_WITH_VISIBLE_W|ONLY_GENERAL_DOCUMENT_REFERENCE_AND_UNSC|ONLY_DUES_DEDUCTION_LANGUAGE_NOT_COMPENS,"Within the provided pages, there are no visible base-wage amounts/rates or explicit wage-setting mechanisms; only general CBA/ordinance text and dues-deduction provisions are shown, which do not provide collectible compensation terms for base pay.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_56994d7721b3ed1d16cc61b1,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_56994d7721b3ed1d16cc61b1,true
cexrem_32d564bfc4d6faea175d9e3b,doc_d674c119db187af55a841623,ttd_aad88dfeaa23664373c82288,sr_893560a9a5fd893961c3821a,NSCQ-OH-20260720-0436,OH,University Heights,CITY OF UNIVERSITY HEIGHTS,fire,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0298_sr_893560a9a5fd893961c3821a.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0298_sr_893560a9a5fd893961c3821a.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0298_sr_893560a9a5fd893961c3821a.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0298_sr_893560a9a5fd893961c3821a.pdf#page=24|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0298_sr_893560a9a5fd893961c3821a.pdf#page=27|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0298_sr_893560a9a5fd893961c3821a.pdf#page=52|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0298_sr_893560a9a5fd893961c3821a.pdf#page=53,unknown,NO_VISIBLE_COMPENSATION_AMOUNTS_OR_RULES|ONLY_TABLE_OF_CONTENTS_OR_DEDUCTIONS_DES|NO_BASE_WAGE_EVIDENCE_PRESENT_ON_PROVIDE|NO_NON_BASE_COMPONENT_VALUES_OR_TERMS_EX,"The provided page packet contains mainly headings/table-of-contents references to compensation sections, but no visible base-wage amounts/rates or non-base compensation rules with actionable tokens.",needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,cexrem_32d564bfc4d6faea175d9e3b,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_32d564bfc4d6faea175d9e3b,true
cexrem_aee853ab8db87ded818dfa6c,doc_c0e02ac188553f00798ec614,ttd_89861d86ff11aa393c1a970d,sr_1dbcf398bc9dd32af3bd9ad0,NSCQ-OH-20260720-0096,OH,Warren,CITY OF WARREN,police,cba,exclude,no_candidate_page,,unknown,NO_EXTRACTABLE_COMPENSATION_EVIDENCE_ON_,Page 1 only shows cover/exhibit information (effective date and contract identifiers) without any base wage figures or wage-setting/mechanism terms.,excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_aee853ab8db87ded818dfa6c,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_aee853ab8db87ded818dfa6c,true
cexrem_ff8b12dc7cb934f7cd1a6309,doc_2583587ac7cb9a026e79f6a3,ttd_66e6a26dbe693f90039cecc2,sr_be3307419ce0d188a5353966,NSCQ-OH-20260720-0391,OH,Washington Court House,CITY OF WASHINGTON COURT HOUSE,police,cba,exclude,no_candidate_page,,unknown,NO_COMPENSATION_TERMS_VISIBLE|ONLY_COVERPAGE_METADATA_PRESENT,"The provided page is a cover/front matter listing parties and contract dates, with no visible base-wage numbers or compensation mechanisms.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_ff8b12dc7cb934f7cd1a6309,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_ff8b12dc7cb934f7cd1a6309,true
