request_phase,extraction_case_id,gabriel_request_id,gabriel_backend,gabriel_model,request_status,schema_valid,prompt_sha256,prompt_chars,input_page_count,input_text_chars,input_image_count,input_image_bytes,raw_prompt_saved,raw_response_saved,encoded_image_saved,response_sha256,response_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_message,credential_value_saved,authorization_header_saved
live_remaining,cexrem_6eaa7973d33b17d375fa5409,resp_0776ecbc725af3eb006a6563e07adc81979900f09f087386bb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b5ac5d6948ee3834ea3299efa0c24ab37a891689f96b3e1f0a4e2e6548bebfce,14050,6,5999,0,0,false,false,false,1bb24b87dde3b48e34d534ea73f7a335649425b59ca2df100ec31574c86056cf,579,5382,194,5576,2.218099,,,false,false
live_remaining,cexrem_6ecc6e7f3862e29e38090e10,resp_0dc45b417d1e786d006a6563e07df08193a33cf334ad2acea7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b42ee81287ba033bbf01ca8827e91bbb648a3e6e8325bc55b7810b8cdd556443,10327,6,5999,0,0,false,false,false,3aad1ed4307ef5c17f45768480f9491fe7f35290e9d7fefe70e94c77339c0afb,3531,2844,1582,4426,11.069431,,,false,false
live_remaining,cexrem_6ee36cf0850b4d78379d0e90,resp_0ffd8ee58255e3b6006a6563e2bc388195b5435e154c25a08b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,176308667b4b6b3b55c5c8597873072e59148938aca31ebf07b0465b9a682dff,10311,6,5992,2,318423,false,false,false,445d87b0ed4b421027137eda23ce4794da67a270599b52c75b9645a8e879a123,2538,5909,853,6762,9.033503,,,false,false
live_remaining,cexrem_6ee442d820fa1998c5a3f4fb,resp_009f4f4f38f225fb006a6563e974e08194b5747b3e49a00459,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d137c2c35b126abf83682f0b5581e91898e6f793faed12a83959a644eb1da2cc,10378,6,5999,0,0,false,false,false,1481a99221043781d6ac8658171240579f1041a087162d4ea6df5305d64f555c,5079,3422,1977,5399,23.306506,,,false,false
live_remaining,cexrem_6f48e0966f33bb3aa1cfbdb9,resp_02d32e3f7117ca6c006a6563eb80448193b3c948b14571419a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,0fd51bf20921c99f01309498bbb0e70eaaf31f10e2fcbf31fb40b0db34ebd898,10352,6,5999,0,0,false,false,false,b7ef06899553da3124cdc917b9554bd1c296aa79e89b83e2179990265cd8b131,2798,3189,1385,4574,20.305908,,,false,false
live_remaining,cexrem_6f84956cfa5eea6688384aa8,resp_06de6f046b7836e9006a6563f5011c8190bfee1693159f159d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,320c22a27ef4f1e968ab2d1f83a3a45711b0f0cf3a3c17593680fca9d0b1643d,9845,4,5969,4,708808,false,false,false,82a67df9ce58724b709844dd41347cd0cc06a4966b153b4e1bd0bf4d8249e608,1988,9384,1272,10656,29.207764,,,false,false
live_remaining,cexrem_6fa848cc06d0a877cf311335,resp_0075a7ecd7881833006a6563f7b58c8193920ea369fff9954d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b7836adbb2d968b5eacf95dbc730eb7a2186611077a65b6d27013ec87f1fe67c,10274,6,5997,0,0,false,false,false,03e2242e69d9fd9253769621d313887e990010d7c77f3e1dfd0808bb35c2ee13,681,2850,299,3149,26.230508,,,false,false
live_remaining,cexrem_6fc1d87177412698f35a90dc,resp_06617742a0888635006a6563faa7d48194a3a847dcb25616be,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,abb4cddf783b0554653ce880f689dfe0cd0358e638e9fccddf10d07abc49ca62,6285,3,2637,0,0,false,false,false,5aee52c7ee40d5bb2a076aa3dacb542a29912509e854f67887298d12646bc693,589,2425,263,2688,28.942231,,,false,false
live_remaining,cexrem_6fd95c95b20ddfaf57833af1,resp_0ca4e072b2f36c67006a6563fd6f148190b38a5f2677cc08a2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,557e801512da270a71685bca0901ae09b619cd81f7a792101c2491a6d1d88084,10384,6,5990,2,249906,false,false,false,30bd14c4d7a5307b12d6cfa61bc83e7c244d6adbbfec9f5ab54eca4727472e5c,2229,6057,1086,7143,36.418764,,,false,false
live_remaining,cexrem_70884d395b3e5c7f00719df3,resp_0325ed41f98ac8d4006a6563fd9a4881959a31190af62c1a20,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e4a3edb8fa7c3c29bdeb47aee8051a7d6c553ec36d3bdd8a00a78f61b7f1aba4,10289,6,5999,0,0,false,false,false,af5c9394732e0dd8884f02be26aa0d702704368727ad94c571ed3b8294b5b69f,6788,3137,2185,5322,42.759923,,,false,false
live_remaining,cexrem_70aa2482fd90e15d264563aa,resp_08662815136883e5006a656404d79481959f58ec80ff099082,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7fd5ff1d2cb203bf6cd06624664c83fc42aed73d1923e05564cdf91654ab4cb0,10293,6,5990,0,0,false,false,false,250def40d6ecaee398d3a9f1818db5be0f07d22632cdf8080665e93a5ae4bfb2,2900,3198,1361,4559,46.069464,,,false,false
live_remaining,cexrem_71f3b519e4cc0d4ea2716065,resp_0d6609a7665da719006a65640b3b3481958ffdb39fb8ff7246,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,fc157b4273c24b38e8e90c4c654237c063fb6059b00643e8942df75f8c4f4078,10311,6,5990,0,0,false,false,false,d91e033d5cf4eda489c7b3691bc4b266ff3c81c1394a54fa31cb31045d7e4112,1760,3210,543,3753,47.170577,,,false,false
live_remaining,cexrem_722a7a200eeeabc9d7d2d3a5,resp_08f36658de683b64006a65640e88308196a7d1ce205cc15623,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1e402d206690256c7ddf5ef8ea38ddfa06e1083c8e0e2fdaa6540b0248bb92e6,10438,6,5997,0,0,false,false,false,6cc2d0e853c6d4458736274aebfb7fdd85ac1a8a2d53f5cb9af4eba8ca4d2517,2694,2971,1314,4285,57.513149,,,false,false
live_remaining,cexrem_727ccf6f9454b7a990b89bf1,resp_08f8b2788025dafd006a65640f991c81939ba2c802694dd56e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2192c03319eb8623003b3ea70801bd612d8796e413da1d045a4bab6b9cb35b8c,10387,6,5999,0,0,false,false,false,ddef27366eb1cc01824cdc07c15d792fb4c4e8a8093c78fd94982c87340c6172,3147,3116,948,4064,53.964096,,,false,false
live_remaining,cexrem_72a875159031c729f3d65f02,resp_0d1afa9c0198d715006a65641665b4819482de85b96770a265,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c2906ae2b2d31c5a7b5cd3c58cf3008c5925756163c0f915055a18f905b5460d,3804,1,649,0,0,false,false,false,1cd36e1fdef07f1f2d3feaa94015c7fa2af0400639df545099fe4fd601f7cba7,2953,1732,1121,2853,63.035100,,,false,false
live_remaining,cexrem_7324811e4cdcb61a9c5bfea4,resp_0e313f4cf622c249006a656419eb78819393407102cf8a3b5b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,0c002e6e4d881d7bd3fd36e954b14c9b4b4fba8cdcdbd83df454369bec323162,10279,6,5999,0,0,false,false,false,8a0ab939c2d76e09c0da6dbdb82e30b90c10431fa94d3867a48dc5c32b11dec9,3038,3209,1072,4281,65.455439,,,false,false
live_remaining,cexrem_741b403857b7a52ad47efc31,resp_01128548955b80d0006a65641f78908196b1b04f10db283be3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c839b48a01c22a22eb753d6a70c52742409566d5c4af5778433a4ed6e2b36c71,10225,6,5951,0,0,false,false,false,0970bd7f0fa88a6344470ae2b66a3b3bba9272bc442dfd1b2e8d14852a4eaf4a,1445,2854,465,3319,66.894539,,,false,false
live_remaining,cexrem_7442f7f1e25dd734ae1dbee7,resp_012d49be5089ddab006a656421e4008197aeabf4bb7593a897,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,93d31a3ea62b5f852aab9947dad065a6387d0540638065a4f59dbd9dd5256e0d,9907,6,5560,0,0,false,false,false,826dd944e9faf4a223caa7763d8e3dcb953395cc97e89be07e3b9585632c03fe,2716,3141,1013,4154,72.683490,,,false,false
live_remaining,cexrem_7491600bf81b94a765091509,resp_08e6ff300c38aa8a006a6564234f0081959cb10ffacae882d2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6fbba1427c5130a18ec76c861a7daf0b5532f79c36c9f65d4fbc2c8dc9a9379f,9153,6,4801,0,0,false,false,false,7ed0e20f383f5f5c8d49ca00dd0f2a0e1fd2b4faa50f4ba3b06d903164b9d5f6,632,3163,261,3424,69.489533,,,false,false
live_remaining,cexrem_7509bbedf57974b7fc290d18,resp_06fd18eb8cdc3d4d006a656425ee888196be526c100aba4864,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,33b184ec3afd21237727a73641f39e79e1595e94c84c133dbeb3157f8ea69f40,7203,4,3315,0,0,false,false,false,83c224758b871baf03aa643b86ecbaae6a34fcf5ef4989fb647836a54f623ace,2429,2701,788,3489,75.870142,,,false,false
live_remaining,cexrem_7546b6d91ee60157465dd94d,resp_006ddd415fb41359006a6564291c448197a528529808ff76b5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b1d5d65522e7b2975cb28a02a127402279efa7ad4ecebfea076912f7295d62c4,8762,4,4925,0,0,false,false,false,720807d5cc87aa6bd8d6412b5f8b4513c8eae8c86119a12fa7e24d745d816acb,596,2590,266,2856,75.227884,,,false,false
live_remaining,cexrem_75caee7975111f05982e761a,resp_08f923a3bc03d32e006a65642bc2108193932595984a93ae93,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c5be13fd2d8d7bbceffaeb0e9efb2d7b2e776b7f12bfdbe7bcd0d7fafed29ede,9675,4,5691,4,457308,false,false,false,e6fca0c0464e770cd2e01ed0cf792ae676442097ad9bbd93bbc76b165c9a0f85,2800,8639,784,9423,81.023343,,,false,false
live_remaining,cexrem_7627e2b6ee65d131d6e91d9b,resp_0e297bad43b14f7a006a65642c49bc8197a5797927350363ad,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ff5ad577e06bcccb792092d5e841c66b8b7be9aab9f08ed3a35c135b587faad8,10407,6,5999,0,0,false,false,false,81a9d8ff7a30b86b128c52c9b67885d2d09c4a249506758aefda264625cf7fdb,2035,3160,666,3826,81.161475,,,false,false
live_remaining,cexrem_76ead4d3f8b920291e817814,resp_083be4348daa17f5006a65643174448197b1a75b012d9d10b9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,885dcf8e302dde7f6e482afb40f138268688d73cefbddf661f9c53b24c3c55c3,10381,6,5994,0,0,false,false,false,17d86bbad0da850b5785554d238c8d6d56d471b0c87311180b7896a2de1e7a20,3605,2948,1070,4018,88.712517,,,false,false
live_remaining,cexrem_76ee5ace51ee510855164d59,resp_00a6bb391414a6d3006a65643191fc819091a81f4552af577d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3339019fa740794a381cc456eca4f75161523db543ee1bf59c31d96c226a30f5,11430,6,5999,0,0,false,false,false,6026f222a18645ebe02bc3c239330ce68acc1ae03f602cfa21f49060b8e683af,3116,3753,1022,4775,88.624861,,,false,false
live_remaining,cexrem_776c8ed6831b7a8d1f6cefc7,resp_00e551fc4eb8b8f1006a65643935b48195bf3612abc945bba8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d66e24261d438733fbda6e6bd0288f28b223d976212963f51591545dc0904b81,10270,6,5999,0,0,false,false,false,cff59420bd1132a8bfb5ca38a97efb0055d225e3fe411c15e697c0a8bf28a8b6,638,2960,360,3320,3.005494,,,false,false
live_remaining,cexrem_779354f6aae6ef321b8b001b,resp_058577bdf5c9f21c006a6564393838819785988962c1412fa4,huit_openai_responses_direct_sdk,gpt-5.4-nano,schema_invalid,false,2e9cf2092222b443665477308c0bef014d16b23c44eabfbdd26dd688236297b8,10287,6,5998,0,0,false,false,false,daa524776c582d99d7f90c5dbe84c62057631ac9260acde189f3a92ac1e35cb0,3964,3152,1216,4368,8.640433,ValueError,invalid observation in non_base_wage_observations,false,false
live_remaining,cexrem_783ab8f2be781faadbd2ab3f,resp_04dd32a8165fb7a6006a65643c2c388194a1272fb459daf8aa,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6508ae6954ec1c5c55ad5924dba968fb8303253a43d8937833d7a68381e609ac,10348,6,5990,0,0,false,false,false,40aa4cc1e8510d2f010475275db3d0cfcf060c004be0ae40c055aef8667c95c9,2927,3309,1093,4402,10.876309,,,false,false
live_remaining,cexrem_791b01cd6c30d3983b7c6a5c,resp_0f48630641735440006a656441d26c8196b08d918baea0b6a0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2e06951e4dc2f544d20aa2ed54ee3af3ff8301dfcf0002dfb5beacb5fefbf03b,10288,6,5999,0,0,false,false,false,e10b9cd6fa51d7bd6f0293007459201cb14b0b35fd621e9c76c0b274260ab7dd,2106,3149,827,3976,15.202690,,,false,false
live_remaining,cexrem_7939f29cd135d0b9a042f6f7,resp_0d16ce2d0ed1d20c006a6564440a548190811d1cab62790e6f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,58070b01220d2a288839f0f7c36c53eebcfb46ca9a7020b36ee8f738135c95fa,14455,6,5997,0,0,false,false,false,3130e390b08643615179f9ca5dbb6a887eaf290121585939d8c73fe45085c5c2,581,5735,269,6004,13.635185,,,false,false
live_remaining,cexrem_79614675ff7e48988fc68aa2,resp_03fb76ee4d03b169006a656446da088195b182eade53cce3fb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9cc3bc79eb202d3345d79acd80e8d79db77dca2abf65280b63c23126e1c058dd,10278,6,5996,0,0,false,false,false,c1ad17f74b9721ddb4322725c080a5e69d1737c105ed432201a12250daa3d7db,3033,3087,995,4082,21.827878,,,false,false
live_remaining,cexrem_79690251abede5577a83c7bc,resp_0ea97b162155cc84006a6564486998819583b5652712aa267f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,069ba030722f4140fdb51a1e7e30bdff52ddef104fcd60a9883d5b7cc91af510,9778,6,5264,0,0,false,false,false,89b2ffd08060e08930068d9b5706a8ca417c888dbd69de2c7772fd590dbfab50,3157,3124,1129,4253,23.616330,,,false,false
live_remaining,cexrem_7976b7bc63e1f1714e7c9fd9,resp_0a67a31c6c1d2110006a65644f04488197bb4e263e158bfeea,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6384ba755d517af2559004f3f032a99b1569b36db14db033a1787972a5ea543a,10317,6,5999,0,0,false,false,false,db68086b1878d0735d8ae130601109badc1068f96d4931b5ef2c52528ebbe7b4,5620,3199,2084,5283,36.074715,,,false,false
live_remaining,cexrem_79782652b35c28f82e1c441e,resp_029b99bbffb411a0006a656450c5a08190ad66fed0c72df74f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,38fb3480e0cb9e280778afbe253edbae76d81c8bef8773f2fc40a46706fbfcf7,10283,6,5995,0,0,false,false,false,86b5e5f6c43ec11fff27690a88445436ea4ddb14d9877aa4797945419745ded7,2307,3132,756,3888,29.280199,,,false,false
live_remaining,cexrem_7980eafd9321c1fcfee8b73e,resp_073dd55512e86659006a65645673348193ba30368a60ecee7a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9fda3c2495861f1c3552ee3e6b1278d9a25dad47e44fef9b5e107f606c4cbe10,9893,4,5947,0,0,false,false,false,69141e1666ab1593538dc04017c2d0c24c0119e7ac96cd171e7238a33da15013,6644,2970,1953,4923,43.007882,,,false,false
live_remaining,cexrem_79bcb52310e989cdca6be5ab,resp_0e790e0df0305937006a65645d40308193856959bfc357e443,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6d425fc8beb0aac4fee501db46094197cbd875d0e9769b840f0638db1fc22838,10344,6,5998,0,0,false,false,false,b1aaf30fe4a1ac28fe3e02e5228eb4b78731282a50c09c3feea09404072dc41f,5078,3424,1826,5250,48.828448,,,false,false
live_remaining,cexrem_79eaf5fffbfea1d2ed673e9c,resp_00364285295c55d2006a6564642a6481958669fe7c4d6efb4b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,445b034adfa03f465a5bead903968107a9d7b407ecf195284790e693b1859e6e,12703,6,5994,0,0,false,false,false,24beeb0c1578447443fdb5917f72df068299fb118cb11baa76869670e0891269,529,4528,229,4757,45.261245,,,false,false
live_remaining,cexrem_7af30c827c93c34ccaee92ca,resp_074f33d5c0372563006a656466777c8193ad11da6618e13f2a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1d817045062f0817ceebb2d8f905c125c8e795cd7dbd5bf84ab5c45627295b31,10406,6,5999,0,0,false,false,false,5aa15dcf0203bd46bb45f812a4ab1947a04ae479c4df21627c0943fbf140fb4b,3352,3234,1294,4528,54.825195,,,false,false
live_remaining,cexrem_7b4d52a81880763a8ae85c85,resp_0ad3d065f2485165006a65646a347881959f582e689ef784fa,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9a36c39d9563ba19c3c9e215f4f8354e86c5aa6f40b7089920d319c0a2b24dc3,7547,4,3683,4,501129,false,false,false,618cb7af3121ac6d54c140ea64f6ffe794187c98e55d4f7948484ca0de0ffd22,1209,7931,353,8284,52.697993,,,false,false
live_remaining,cexrem_7bad44470df012d8f55204ce,resp_06991face5bf8dce006a65646ddbf08197856a79eb5bc69d79,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,88b15f8f1e4ab3980cdb476d4e22fb444c18e4fe6903599f6e002cfcdded3c47,10289,6,5999,0,0,false,false,false,d1888f3ea42d23613d0fbaa73431ee25e2d09c6ea090913061031fa1ba2ae4ed,4632,3148,1428,4576,62.989010,,,false,false
live_remaining,cexrem_7bdedf8819907c4e341175a9,resp_0baf6883e9fa173a006a65646ffdf48195ba54f33b9bdd7216,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2a3733e65dc976a63b7b6bbc8286efe2881f3748dd171529d3727a76b5fabbcf,10356,6,5997,0,0,false,false,false,2866af4c94058627773f6870c9058f1cef7664526c79f5761ccf988eef455fbd,6139,3236,2172,5408,69.903722,,,false,false
live_remaining,cexrem_7bf31e987dab6c9e4954610b,resp_028d50d26378044d006a6564782a7c8193adb998a95653e9b2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f5a2f462422a3bb683437cbf2e10dd256a0bcf59661500bbed0c12ddfe117535,10385,6,5996,0,0,false,false,false,ae982b402e5b5639a9957bee49e18f93a16f2bc8dd66ae70b58c48d21901d674,5543,3529,1972,5501,76.773575,,,false,false
live_remaining,cexrem_7c5db29345ffad0f6fc24047,resp_005437f4ed1b416b006a65647f0c2c8190b690fcd7772a1826,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8d65e4fe01e1a3656ba87ed3c2f785c4a9e81b406cb5426732b42a4257a33219,10307,6,5998,0,0,false,false,false,4051e3e3b743d4ba3c469c3274260c888f18dbec735085ce9361e5e0018924b0,549,2824,252,3076,72.316398,,,false,false
live_remaining,cexrem_7c88a9c41d64652720f4b138,resp_0792ece0ccc6c8f4006a656481b9d48196b8f65366754559c2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,53b3aedc6d2c91f9b261ca59ede45903ae87b1f0462174fdb1295b6546302436,10266,6,5993,3,547544,false,false,false,7167b755dcb6726cf379c375565e5edcc5071846b2f24d6d34d11caacff395c5,3344,7209,1397,8606,82.534823,,,false,false
live_remaining,cexrem_7c8beb35b5ab49fa633f84c5,resp_0398428f32f1429d006a656485f628819780c758ef09f96f82,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4224beb10adf7d9ad99430714fb211b5a5e81e9dda96702982de7c2dae1b5113,10288,6,5996,0,0,false,false,false,024d67292458c1befc361fcb59afda7bc5f06fa12dc96da09d36d975b118f6bb,3963,3079,1292,4371,86.260907,,,false,false
live_remaining,cexrem_7d05843b4ba1e2deb36abd7f,resp_011b7e6f1af8b9f1006a65648bb5248194b49d23460bf38e22,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9d5ae808dfe7ad24a4a9eb2d975162378a972f500966ee9311ff1f771b60ea39,10379,6,5983,0,0,false,false,false,852373c3b9eeed45acb3187aee4e23aa0486d40c32456ed8492b69b7fb171020,2801,2853,1162,4015,91.078267,,,false,false
live_remaining,cexrem_7d13d1bfdd5b59ce53b1643a,resp_0945eabd5149c418006a65648f6ab4819084641badccfc872f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1399e7c7498fc7e1a0aac183574c0e8390d648a5b4c84bc25cf29b9bd9f5a603,10397,6,5998,0,0,false,false,false,d6ccc3d7f060c02000798d530cb894e1d9606956cc485f83abcb13cd88f48a05,3026,3161,1202,4363,95.006054,,,false,false
live_remaining,cexrem_7d8ac975f7d333ce36d5596c,resp_0e3d67c21e9f2e8b006a656494441881958199ea71af47e2e0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,03dbf48f8ecef2a7faf1f35f479ad8a83fca1022056ea0b4a3570ee6b099ea95,10297,6,5998,0,0,false,false,false,939f7826b531f7eb8a86391b88fe5c54bff323fb303d71d7e439ca413daef0f7,3140,3199,1036,4235,98.341876,,,false,false
live_remaining,cexrem_7ec70cfbfd9692c86bd306f6,resp_0c1571218c84a400006a6564982c7881948fd1142f7ae0c0f6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,aea9e9a52c812c2cf659ec16f5f9dc0f43e8ac7cc0970f58117ad53bdf766603,10273,6,5999,0,0,false,false,false,64d1c5c62c328df394d657e2f99a59f6676243598a4add0498ed1f0348776d6c,3195,3091,998,4089,102.475513,,,false,false
live_remaining,cexrem_7f08f4e3726fbb7737dc27cc,resp_067a64b919d2a9dd006a65649b839c81978899ce876285bf40,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3ef62ec042652bd0b0ae1495ba6f50bbcf81986b2ea7e088b80988d609fb181c,13724,6,5991,0,0,false,false,false,52c176a5ddec9d5685521820170b0ed44a9a91a72c8867ca454993415243ca40,564,5180,236,5416,100.556491,,,false,false
live_remaining,cexrem_7f1105c2f3d7e32e8a31a84e,resp_05ecb9b564182607006a65649fcc888193a27e4944a860c1bc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6173d59d03f586d4c3831d540ae36643fdcff4ae28c3c281fcbf6862e8a20b50,4769,2,1359,2,135674,false,false,false,efffbe53e55848b0c9333f9821826c3ca866a5ceceb016fe1fd84777d8eadd2a,2411,4665,674,5339,5.040215,,,false,false
live_remaining,cexrem_7f7baa521f6ac8fbc0f69088,resp_003164c7afd196f7006a65649fbdfc8190944af494ee2b0c36,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a8268ed6e4605c1e3c66fa0fed2169309cd349a6fa133a4096b749a2472348de,4279,1,1114,0,0,false,false,false,5627ebb0e6015f91f4d9a7d1af2c04ad1720599e490259872db496dd9fe37c38,2202,1916,758,2674,5.434585,,,false,false
live_remaining,cexrem_7fd9795459be2958bea6fbaa,resp_077b61f277ae9117006a6564a4b84c8193adf0d3e945d61879,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,219b836da1c96f61abf572831d82a09467e6186d5748cdfd0d8bf45e2a37c010,10288,6,5998,0,0,false,false,false,814305ef83b6c16c2ad7fddb161f7b7ebd9968e0d213f0f6ed1130e796ca0546,2882,3137,882,4019,11.615269,,,false,false
live_remaining,cexrem_7ff459ee7efa18e0381dce44,resp_08a27578dcc42a6e006a6564a5232081948b46a4c34bbba010,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,dd0e2801463f0b1bdc247e4696aaed0d9e36c00e8ae317a7a7cd0d0ef9b701b9,10276,6,5999,0,0,false,false,false,59817f775ff31c2a3a5050a7013f9e26458d03a51bff5171573e290ed400a2b9,2922,3015,1089,4104,13.611102,,,false,false
live_remaining,cexrem_80021c9ab0c0dfe13e018498,resp_05df35b2da35e901006a6564ab4e4c8196b3d6b072c2f0983b,huit_openai_responses_direct_sdk,gpt-5.4-nano,schema_invalid,false,15ed5d3423874893a6b425bbc9e6b1aaf236994e49318e284d1852a81d7563b9,10444,6,5999,0,0,false,false,false,c68b9c8c30f303b57445f3eaebfcfab963a991b7764fe3f23cba4747e1df50e4,5105,3561,1814,5375,24.588300,ValueError,non-base compensation is in quantitative array: education_or_certification,false,false
live_remaining,cexrem_804fdf02fc05f4834231d87a,resp_0d6110901c4bbeda006a6564ad87a08194a77dc2841ed8d850,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4df3edce348fa846cfd3166b81b146ff747307dd06707b1debcb8d8e06e7a100,9913,4,5955,4,654707,false,false,false,b5d1d5edba1ba31fc930f909b79908b0119f9377a48e56ecb6558d1f5e498604,7046,8901,2254,11155,29.160453,,,false,false
live_remaining,cexrem_80b2c7b21a5f54aa273f597d,resp_0f2a0a9ed5abf89d006a6564b83fe88195a349643ec952d91b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,bd943b65eb70e2314295b5d16809cc32a2c8a455cb2971622f735c92e4deb401,10304,6,5999,0,0,false,false,false,5e4bd8122ef102cc556e5988422f33e349f9f238de9b714cedc59cbf6c2ec888,1098,3205,583,3788,29.447920,,,false,false
live_remaining,cexrem_8128b13669c960d3b16b297a,resp_09a47dddddd4f13c006a6564bcdcfc81978067bbef53f034c2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a19566fcbf077e576f604a6a1ef0f8144177af9b76403c387421de4b959e3006,10079,5,5996,0,0,false,false,false,678abad71c2f4428b5bef1a4f365abf8ebb1fb5fde1ff6b68bd9bc019b214bc8,1059,3102,391,3493,32.907074,,,false,false
live_remaining,cexrem_81afb545a05c05b9fb14f318,resp_063e41524637bf43006a6564bd188081979a328293b0f44b67,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7fc09ec704e73b7e3c61d634dd299ca23aa8b5080e551b6acb3f4ccd38eb7662,9753,5,5660,0,0,false,false,false,185fad00549ea65de8b0e0bc9124815a8617fc02083aee237eded32318aa175f,4937,3017,1639,4656,41.440006,,,false,false
live_remaining,cexrem_81b22c7d6b1d6181607debb1,resp_061af7a1754600df006a6564c092e881949657cf7ab8b2aafe,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5e2ed30731d161868df055e323d1e620282a52b694252abcc0b85734876ed112,10293,6,5997,0,0,false,false,false,e786ac0227800720441d91fd2ce5f2a4b2d1231a173820340c7f22d2e2e5491f,3348,3301,1030,4331,40.690386,,,false,false
live_remaining,cexrem_81c4d27b98f279b7471da444,resp_076ad2309a151973006a6564c85928819486e9d2175f105802,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,28b8027247a3a9e38332e36924997265e8757838b4d35326173dceb8b1b69987,10365,6,5998,0,0,false,false,false,9aecca2dbd43f5c5ffaf134d99ded3b09314b1492c0629dbeb4521607e8b0f2c,4058,3020,1584,4604,51.992556,,,false,false
live_remaining,cexrem_81c918bd94486b04b290566e,resp_0d1de1158508c5cd006a6564c91c5481959cd943b8da5ce877,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,86ae372fb1978efc9ff111af03b548fc16428c0041e79b8396362b762fd75b7d,10344,6,5987,0,0,false,false,false,12fd6036b0e2d9e591e9e34df830e05820fc30e3f0c29f1fce2777ae581ac022,1922,2845,774,3619,47.094423,,,false,false
