span_id,rating_id,source_id,retained_source_id,municipality,state,region,source_family,source_title,source_locator,cba_non_cba_hint,evidence_category,exact_span_text,short_paraphrase,side_classification,rating_direction_bucket,evidence_quality_score,report_usability_bucket,line_offset,character_start_offset,character_end_offset,claim_boundary,audit_universe,market_or_comparability_pressure_strength,primary_mechanism_subtype,mechanism_subtypes,wage_pressure_pathway,audit_disposition
B4X2500SPAN-20260730-8cb9b75c95a35f9c99baf66b,B4X2500-RATING-20260730-bc3becce65b4f84aac0d2f3f,B4X2500LIVE-20260729-009092,B4X2500SRD-20260730-6e1595009de4c077439f,Montoursville,PA,Northeast,wage_schedule,Minutes of the Borough of Montoursville (approval of): Borough of Montoursville Personnel 2024 Wages,https://montoursvilleborough.org/wp-content/uploads/2024/02/1.3.23-12.4.23-Council-Minutes.pdf,non_cba_or_other_hint,market_or_comparability_context,"Montoursville Fire Department was awarded a $381,000.00 Recruitment Grant that will allow them to pay for media","The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,428,25107,25219,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,report_usable_direct
B4X2500SPAN-20260730-1b64ab3cacacebabe5a2b698,B4X2500-RATING-20260730-7c0a744d4fbf87141076b0cd,B4X2500LIVE-20260729-006633,B4X2500SRD-20260730-1b03f24ebdcc550af83d,Upper Moreland,PA,Northeast,wage_schedule,Upper Moreland Township Agenda (attached 'SARS 2026 Pay Scale'),https://uppermoreland.org/AgendaCenter/ViewFile/Agenda/_02092026-920,non_cba_or_other_hint,market_or_comparability_context,"January 19, 2026: Emergency Services Recruitment Event at the Upper Moreland Fire","The passage references market, comparison, recruitment, or retention context.",unclear,not_applicable,2,pi_report_context_only,387,14887,14969,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-f5d3fd1936c01f527a8f433c,B4X2500-RATING-20260730-963173b4149fc6e0b327b8e0,B4X2500LIVE-20260729-004576,B4X2500SRD-20260730-0cb7e1027637c4775e6c,Blacksburg,SC,South,budget_or_pay_plan,FY 2021-2022 Budget (Police Pay Scale section),https://townofblacksburgsc.com/wp-content/uploads/2021/03/FY-2021-2022_Budget_FINAL.pdf,non_cba_or_other_hint,market_or_comparability_context,"creation, job retention, tax base enhancements and quality of life.","The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,300,18076,18143,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-9cd8a1c7f4d4bc09d6c755a4,B4X2500-RATING-20260730-6c7e3095f9cb05bf210102ac,B4X2500LIVE-20260729-004578,B4X2500SRD-20260730-823b9b43aed7dda16c0f,Edisto Beach,SC,South,personnel_policy,"Edisto Beach Personnel Manual (Personnel Policy Handbook) — revised/approved July 10, 2025",https://townofedistobeach.com/sites/default/files/uploads/personnel_policy_handbook_revised_approved_july_2025_-_approved_by_council_on_7-10-2025.pdf,non_cba_or_other_hint,market_or_comparability_context,"These decisions include hiring, retention, transfer, promotion, wages","The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,242,12881,12952,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,report_usable_direct
B4X2500SPAN-20260730-5a432cd60e91fa98e56f2c1f,B4X2500-RATING-20260730-8d6895f563a7fc2e76db18a7,B4X2500LIVE-20260729-009621,B4X2500SRD-20260730-41ffbccede1af3698b25,Gilbert,SC,South,civil_service_or_hr_pay_plan,"Town Council Meeting Minutes - December 11, 2023 (police department matter; proposed police chief rate of $30/hr for policy manual work)",https://townofgilbertsc.com/townbulletin/2023/12/15/minutes-from-december-11-town-council-meeting,non_cba_or_other_hint,market_or_comparability_context,Councilman Sanders made a motion to give our four employees a 3 percent retention bonus.,"The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,4,pi_report_core_finding_ready,81,12510,12598,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,4,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,report_usable_direct
B4X2500SPAN-20260730-c8d6446263f973521432f56c,B4X2500-RATING-20260730-e3c82e7d4c7545aff4453a63,B4X2500LIVE-20260729-008377,B4X2500SRD-20260730-e6a9569b89a2a117eed2,Flandreau,SD,Midwest,agenda_packet_or_minutes,Ambulance Wages and Wage Scales (Agenda Packet),https://cityofflandreau.com/vertical/sites/%7BD6DBF8C8-FF80-4C7A-AD45-1DB752642A1A%7D/uploads/11.17.25_Packet.pdf,non_cba_or_other_hint,market_or_comparability_context,and Summer Recreation Director Emma Peters to address challenges in recruiting,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,149,6771,6850,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-cdfa12d55c133ab063b2f29e,B4X2500-RATING-20260730-826d44933fa780d22a131871,B4X2500LIVE-20260729-008376,B4X2500SRD-20260730-76b80da7b8c7a0b7f4ea,Flandreau,SD,Midwest,agenda_packet_or_minutes,Police Sargeant Wage Scale (Agenda Packet),https://cityofflandreau.com/vertical/sites/%7BD6DBF8C8-FF80-4C7A-AD45-1DB752642A1A%7D/uploads/05.19.25_Packet.pdf,non_cba_or_other_hint,qualitative_mechanism,"compared to a Certified Police Officer, it is essential to ensure that the position is compensated at a higher rate.",The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,non_safety_advantage,3,pi_report_supporting_example,1079,51797,51913,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,2,general_market_or_staffing_context,general_market_or_staffing_context,"the record was rated as market/staffing context, but the bounded text does not establish a specific labor-market pressure pathway",exclude_false_positive
B4X2500SPAN-20260730-db9fc3edda0c1d23d2bef59b,B4X2500-RATING-20260730-aebb49df96d87295239eb7bd,B4X2500LIVE-20260729-008377,B4X2500SRD-20260730-e6a9569b89a2a117eed2,Flandreau,SD,Midwest,agenda_packet_or_minutes,Ambulance Wages and Wage Scales (Agenda Packet),https://cityofflandreau.com/vertical/sites/%7BD6DBF8C8-FF80-4C7A-AD45-1DB752642A1A%7D/uploads/11.17.25_Packet.pdf,non_cba_or_other_hint,market_or_comparability_context,"compensation that will enable the City to recruit and retain employees, while also taking","The passage references market, comparison, recruitment, or retention context.",unclear,non_safety_advantage,3,pi_report_supporting_example,1230,54415,54505,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,2,recruitment,recruitment|retention,difficulty attracting qualified personnel is offered as a justification for changing compensation,report_usable_direct
B4X2500SPAN-20260730-5795d0b6581a834c28cc7b5a,B4X2500-RATING-20260730-f0dd08c2ef86ab1243d60b65,B4X2500LIVE-20260729-005846,B4X2500SRD-20260730-d4bd81c51f15a6b767b9,Kennebec,SD,Midwest,budget_or_pay_plan,"Lyman County Herald PDF excerpt: ""Town of Kennebec set 2021 city employee wages"" (town employee wage amounts in FY 2021 budget setting)",https://etypeproductionstorage1.blob.core.windows.net/%24web/Production_Prod/Jobs/273/2021-01-12/124747/PreProcessedPDF/lch_122296_prep_20210112114545338.pdf,non_cba_or_other_hint,market_or_comparability_context,"and cast a unanimous ballot for Recruitment 4/5, $4,379.76;","The passage references market, comparison, recruitment, or retention context.",unclear,not_applicable,2,pi_report_context_only,628,46643,46702,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-049869804a8fd73397fdb12d,B4X2500-RATING-20260730-aa9ccd100dcfe9b3a694894d,B4X2500LIVE-20260729-003377,B4X2500SRD-20260730-2a7d8e995ca99a3f2cd7,Sherman,SD,Midwest,other_local_government_pay_policy,"Revised Municipal Ordinances (Town of Sherman, South Dakota) — Chapter 1.01 Municipal Employees; 1.0102 Salaries; salaries paid as established by the Town Board",https://shermansdak.com/docs/REVISEDMUNICIPALORDINANCES.pdf,non_cba_or_other_hint,market_or_comparability_context,"to the Town as required by South Dakota laws, and the granting and retention of","The passage references market, comparison, recruitment, or retention context.",non_safety,neutral_or_general,2,pi_report_context_only,809,42237,42317,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-2afe97d260f459a6034b316a,B4X2500-RATING-20260730-5643f8cd6d5e48ae86d04b9a,B4X2500LIVE-20260729-009638,B4X2500SRD-20260730-11c752e75111df460ceb,Alexandria,TN,South,budget_or_pay_plan,"Title 4 Municipal Personnel (Chapter 3 Personnel Regulations; includes ""The pay plan"" and ""Use of salary ranges"")",https://alexandriatn.gov/uploads/3/4/8/5/34851109/title_4_municipal_personnel.pdf,non_cba_or_other_hint,market_or_comparability_context,(e) develop and administer such recruiting programs as may be,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,493,22825,22887,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-d36f16897ed79620efb0eb20,B4X2500-RATING-20260730-0f07b069ac5e01f5308de102,B4X2500LIVE-20260729-007127,B4X2500SRD-20260730-a093ec193340afcd092c,Bruceton,TN,South,other_local_government_pay_policy,"Bruceton Municipal Code (Chapter 4, Personnel Rules) — “Salary and Wage Chart” process/authority (Ord. #95-09, Nov. 1995)",https://mtas.tennessee.edu/system/files/codes/combined/Bruceton-code.pdf,non_cba_or_other_hint,market_or_comparability_context,"such as the use of auxiliary treatment facilities, retention of","The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,10241,539175,539239,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-d53d456507966ebbf7c64b02,B4X2500-RATING-20260730-fe042b5bb7de37f7b910a302,B4X2500LIVE-20260729-007131,B4X2500SRD-20260730-8c418b0e83cda7e32a40,Caryville,TN,South,wage_schedule,"Caryville Municipal Code (MTAS-hosted PDF) — Title 4 Municipal Personnel; Personnel Policy adopted (Ord. #2021-01, Feb. 2021)",https://mtas.tennessee.edu/system/files/codes/combined/Caryville-code.pdf,non_cba_or_other_hint,market_or_comparability_context,specifically notified of a longer retention period by the director.,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,9692,498272,498340,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,exclude_false_positive
B4X2500SPAN-20260730-d007e2b51ed5c30756f31c9e,B4X2500-RATING-20260730-0fde74426305c16dbb1ca33c,B4X2500LIVE-20260729-004604,B4X2500SRD-20260730-111a8c37614b7b59677a,Charleston,TN,South,wage_schedule,Charleston Municipal Code (MTAS-hosted combined code PDF) - City Personnel sections (policy text; no wage schedule confirmed),https://mtas.tennessee.edu/system/files/codes/combined/Charleston-code.pdf,non_cba_or_other_hint,market_or_comparability_context,This period of retention shall be extended,"The passage references market, comparison, recruitment, or retention context.",unclear,not_applicable,2,pi_report_context_only,6928,351812,351856,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-3c726d546a59efed630c1804,B4X2500-RATING-20260730-83e9c13d1ab11ecb024e8280,B4X2500LIVE-20260729-004606,B4X2500SRD-20260730-c095947c57da2fe80686,Cumberland Gap,TN,South,other_local_government_pay_policy,"Cumberland Gap Municipal Code (combined) — Title/Chapters covering personnel compensation, police department, and volunteer fire department",https://mtas.tennessee.edu/system/files/codes/combined/CumberlandGap-code.pdf,non_cba_or_other_hint,market_or_comparability_context,"regard to recruitment, hiring, or discharge.","The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,1217,54015,54059,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-174aefdd66dad14ab4c54d27,B4X2500-RATING-20260730-9c0f6b5bc32e4aeb1b811b3d,B4X2500LIVE-20260729-007147,B4X2500SRD-20260730-1e229c133c9a4f39759d,Lakesite,TN,South,other_local_government_pay_policy,"City of Lakesite Employee Handbook (excerpt: overtime, exempt salary, paycheck/pay period guidance)",https://cms2.revize.com/revize/lakesite/documents/Government/Agendas%20and%20Minutes/2020/January%2021%2C%202020.pdf,non_cba_or_other_hint,market_or_comparability_context,"In addition to good working conditions and competitive pay, it is City of Lakesite's policy","The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,1835,93629,93721,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,report_usable_direct
B4X2500SPAN-20260730-3046febef47397338f4d523f,B4X2500-RATING-20260730-d9dc3afa78dd026667025b51,B4X2500LIVE-20260729-004622,B4X2500SRD-20260730-4e208577d94ef9390204,Lobelville,TN,South,budget_or_pay_plan,City of Lobelville Municipal Code (Personnel System / Pay Plan authority; not a negotiated labor agreement),https://mtas.tennessee.edu/system/files/codes/combined/Lobelville-code.pdf,non_cba_or_other_hint,market_or_comparability_context,(9) Develop and administer such recruiting programs as may be,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,687,28738,28800,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-db4f752a7cb6b18b71cb2d42,B4X2500-RATING-20260730-6b9cda9ee013f2af2367d964,B4X2500LIVE-20260729-009658,B4X2500SRD-20260730-aaad09f1feb89a5019bf,Mason,TN,South,other_local_government_pay_policy,Resolution Approving CMFO Salary Increase (Certified Municipal Finance Officer),https://townofmasontn.org/wp-content/uploads/sites/154/2025/09/Resolution-Approving-CMFO-Salary-Increase.pdf,non_cba_or_other_hint,market_or_comparability_context,Certified Municipal Finance Officer (“CMFO”) in order to attract and retain qualified personnel;,"The passage references market, comparison, recruitment, or retention context.",unclear,non_safety_advantage,3,pi_report_supporting_example,8,277,373,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,2,recruitment,recruitment|retention,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-f5b04b89c9cd4cb8d7730ffb,B4X2500-RATING-20260730-6d5fde9cfa8ece0feeb41809,B4X2500LIVE-20260729-009657,B4X2500SRD-20260730-8a359371e7f3285fbf49,Mason,TN,South,mou_or_memorandum,Resolution re Compensation Increase for Mason Police Department (Resolution re Compensation Increase PD),https://townofmasontn.org/wp-content/uploads/sites/154/2025/09/Resolution-re-Compensation-Increase-PD.pdf,non_cba_or_other_hint,market_or_comparability_context,the need to maintain competitive compensation to recruit and retain qualified,"The passage references market, comparison, recruitment, or retention context.",safety,non_safety_advantage,3,pi_report_supporting_example,9,364,442,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,2,recruitment,recruitment|retention,difficulty attracting qualified personnel is offered as a justification for changing compensation,report_usable_direct
B4X2500SPAN-20260730-43a799f897e0622dc6f6b6d9,B4X2500-RATING-20260730-2c3db4e77236a1065c4ec20b,B4X2500LIVE-20260729-007151,B4X2500SRD-20260730-6d2e69b322fd5147c0c1,McEwen,TN,South,other_local_government_pay_policy,The McEwen Municipal Code (MTAS) - Municipal Personnel / overtime / holiday pay / at-will employer,https://mtas.tennessee.edu/system/files/codes/combined/McEwen-code.pdf,non_cba_or_other_hint,market_or_comparability_context,retention of employment.,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,2155,107434,107458,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-62ecaf2e9e2cdc67e75a964c,B4X2500-RATING-20260730-d7a9bc8206369dd97956acbe,B4X2500LIVE-20260729-009671,B4X2500SRD-20260730-b0d49510e72d7e62b952,Red Boiling Springs,TN,South,other_local_government_pay_policy,Municipal Personnel - Salary and Compensation rules (includes chief of police; other employee hourly wage rules; overtime rule references),https://mtas.tennessee.edu/system/files/codes/combined/RedBoilingSprings-code.pdf,non_cba_or_other_hint,market_or_comparability_context,retention of the wastewater;,"The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,8636,446315,446343,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-ac29d08bea1e1e3d4ab8e6c6,B4X2500-RATING-20260730-4b749de6fb4013a6c2051a08,B4X2500LIVE-20260729-004630,B4X2500SRD-20260730-fe2c59ed3565d74e22cd,Spencer,TN,South,budget_or_pay_plan,"City of Spencer Municipal Personnel: Employee Position Classification/Compensation Plan (Title 4, Ch. 3) — pay grades/steps, rates of pay, pay adjustments, lump sum payments",https://mtas.tennessee.edu/system/files/codes/combined/Spencer-code.pdf,non_cba_or_other_hint,market_or_comparability_context,(a) Ensure competitive pay practices to allow the City of,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,727,31854,31912,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,report_usable_direct
B4X2500SPAN-20260730-3576d511a8fa345b7ca43be5,B4X2500-RATING-20260730-63212c9dab67e17b5957d9ee,B4X2500LIVE-20260729-004636,B4X2500SRD-20260730-30d94a495cfa7a978f19,Watertown,TN,South,personnel_policy,"The Watertown Municipal Code (City of Watertown, Tennessee) — Title 4 Municipal Personnel; Chapter 2 Personnel Policy",https://watertowntn.com/site/wp-content/uploads/file_manager/124-20250627120431.pdf,non_cba_or_other_hint,market_or_comparability_context,This period of retention shall be extended during the course,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,8278,421089,421151,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-7046dcb9318069af0bbebbe6,B4X2500-RATING-20260730-1c4b473b7574006f9be53e50,B4X2500LIVE-20260729-004658,B4X2500SRD-20260730-4c042087d2cbf9c3fbf1,Dripping Springs,TX,South,other_local_government_pay_policy,"City of Dripping Springs Personnel Manual (Updated October 7, 2025)",https://drippingspringstx.gov/sites/g/files/vyhlif6956/f/uploads/personnel_manual_approved_2025_0.pdf,non_cba_or_other_hint,market_or_comparability_context,for a period not to exceed 90 days without regard to normal recruitment and selection,"The passage references market, comparison, recruitment, or retention context.",unclear,not_applicable,2,pi_report_context_only,332,25484,25570,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-ab4f86f75a191ee936c51867,B4X2500-RATING-20260730-06d0c734ffc765d9fd1ae663,B4X2500LIVE-20260729-004658,B4X2500SRD-20260730-4c042087d2cbf9c3fbf1,Dripping Springs,TX,South,other_local_government_pay_policy,"City of Dripping Springs Personnel Manual (Updated October 7, 2025)",https://drippingspringstx.gov/sites/g/files/vyhlif6956/f/uploads/personnel_manual_approved_2025_0.pdf,non_cba_or_other_hint,market_or_comparability_context,"(f) retain employees on the basis of the adequacy of their performance, correct inadequate","The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,182,17477,17568,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-c8632a6a2befbf62416f5b39,B4X2500-RATING-20260730-89d1868083ddbf2e381cc5e0,B4X2500LIVE-20260729-004658,B4X2500SRD-20260730-4c042087d2cbf9c3fbf1,Dripping Springs,TX,South,other_local_government_pay_policy,"City of Dripping Springs Personnel Manual (Updated October 7, 2025)",https://drippingspringstx.gov/sites/g/files/vyhlif6956/f/uploads/personnel_manual_approved_2025_0.pdf,non_cba_or_other_hint,market_or_comparability_context,"(c) maintain recruitment, advancement, and other practices to enhance the attractiveness","The passage references market, comparison, recruitment, or retention context.",unclear,non_safety_advantage,2,pi_report_context_only,172,17061,17150,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-870f5fedea6edc20786b47d1,B4X2500-RATING-20260730-a63e008bef785539b9a6f797,B4X2500LIVE-20260729-007194,B4X2500SRD-20260730-8f3db363751bf514a132,El Lago,TX,South,agenda_packet_or_minutes,City of El Lago Employee Manual (included as part of City Council agenda packet),https://ellago-tx.gov/wp-content/uploads/2024/03/2024.03.06-Agenda-packet3.pdf,non_cba_or_other_hint,market_or_comparability_context,"recruiting, compensation planning, succession planning, reorganization needs, performance","The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,1519,96516,96606,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,report_usable_direct
B4X2500SPAN-20260730-04951422b367bf686fef2fb3,B4X2500-RATING-20260730-4cb5dfe6fa5688e5f1bd56ed,B4X2500LIVE-20260729-002246,B4X2500SRD-20260730-c78b8a98fdfe149b5599,Montgomery,TX,South,budget_or_pay_plan,Compensation Plan (Reference No. 3.07) — Last Revised June 2022 (includes statement: 'Uniformed Police Pay: Pay for police will be according to the respective Step Plans'),https://mccmeetingspublic.blob.core.usgovcloudapi.net/mntgmrytx-meet-39d020e9fe5f4e4f9957c9cb08eb3f82/ITEM-Attachment-001-a638fe6b70bc44b282d17142360c15be.pdf,non_cba_or_other_hint,qualitative_mechanism,"The purpose of the Compensation Plan is to ensure that the City is able to attract, retain and motivate",The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,neutral_or_general,2,pi_report_context_only,6,109,213,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment|retention,difficulty attracting qualified personnel is offered as a justification for changing compensation,report_usable_direct
B4X2500SPAN-20260730-84a059815cf17395e10a295b,B4X2500-RATING-20260730-91f7523290620b3646b7d683,B4X2500LIVE-20260729-009755,B4X2500SRD-20260730-9f7705c311bf5adbc249,Port Neches,TX,South,agenda_packet_or_minutes,14-09-04-Minutes.pdf (Agenda Item 16: Approval of a Collective Bargaining Agreement with the Port Neches Police Association),https://cms8.revize.com/revize/portnechestx/Document%20Center/Meeting%20Agendas%20%26%20Minutes/City%20Council%20Agendas/2014/Minutes/14-09-04-Minutes.pdf,non_cba_or_other_hint,market_or_comparability_context,Plan was adopted in September 2011 and was based upon a survey of comparable municipalities.,"The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,4,pi_report_core_finding_ready,197,11555,11647,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,4,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-5582ba3be476d1c203efe49a,B4X2500-RATING-20260730-6ce5e6fd3c80aa50fe176ad3,B4X2500LIVE-20260729-002258,B4X2500SRD-20260730-95d2951e5135978bd772,Robstown,TX,South,civil_service_or_hr_pay_plan,Robstown Civil Service Rules 2016 (PDF),https://cityofrobstown.com/wp-content/uploads/2017/01/Robstown-Civil-Service-Rules-2016-Final.pdf,non_cba_or_other_hint,market_or_comparability_context,"method to recruit, hire, train and retain qualified individuals who reflect the composition of the","The passage references market, comparison, recruitment, or retention context.",unclear,not_applicable,2,pi_report_context_only,332,13718,13817,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment|retention,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-f37ad42f2263a997e6352a18,B4X2500-RATING-20260730-fe13be312e12b27fe94a721b,B4X2500LIVE-20260729-004717,B4X2500SRD-20260730-53b78a69f78f1dbd4f88,Sandy Oaks,TX,South,personnel_policy,City of Sandy Oaks Personnel Policy Manual,https://cityofsandyoaks.com/wp-content/uploads/2026/01/R-2026-241-1.pdf,non_cba_or_other_hint,market_or_comparability_context,"areas of employment, including recruitment and hiring, compensation and benefits,","The passage references market, comparison, recruitment, or retention context.",unclear,not_applicable,2,pi_report_context_only,250,13441,13523,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,report_usable_direct
B4X2500SPAN-20260730-176df1163306bca086af658a,B4X2500-RATING-20260730-fe9883098454691f78f974ab,B4X2500LIVE-20260729-009763,B4X2500SRD-20260730-54ceb0130071657ebcf1,Seymour,TX,South,personnel_policy,NO 1506 - Resolution of the City of Seymour to Add Verbage to the Personnel Policy,https://cityofseymour.org/notices/no-1506-resolution-of-the-city-of-seymour-to-add-verbage-to-the-personnel-policy,non_cba_or_other_hint,qualitative_mechanism,"The City Administrator or his representative shall advertise in a positive manner the employment needs of the City, with view toward obtaining an adequate supply of qualified candidates for each vacancy to be filled by recruitment. All advertising will contain this statement: “The City of Seymour, An Equal Opportunity Employer.” All media and/or employment agencies may be requested to refer applicants.",The passage describes a possible wage-setting or employment-rule mechanism for later review.,unclear,neutral_or_general,2,pi_report_context_only,382,6951,7358,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment|staffing_shortage,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
