absolute_difference,aggressive_tier,caveat,claim_links,corroboration_status,direction,duplicate_representations,formula,magnitude,municipality,non_safety_value,pay_basis,percentage_difference,period,ratio,raw_values,relaxation_rule,result_id,safety_value,semantic_outcome,source_basis,source_coordinates,source_count,source_ids,source_record_id,state,strict_eligibility,unit_type
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$ 113,831.82""]",BASIS-X,AGGRES-6ce65dfab2031cba52cfe5e8,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": """", ""character_start"": """", ""column"": ""4"", ""page"": """", ""row"": ""10"", ""section"": """", ""table_id"": ""html_table_1""}",1,EXTSOURCE-5a16a933232c77ae908a9cbf,EXTRECON-8136cf6e1f92b57cf082a853,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""19.50%""]",BASIS-X,AGGRES-ed55076eda734019f1196b50,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""12744"", ""character_start"": ""12738"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""223"", ""table_id"": """"}",1,EXTSOURCE-716b23d7c8513f8dbb501a8c,EXTRECON-33ec092da63c03145b769ce5,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-07,not_corroborated,not_calculated,,,,,,,,,,"[""-2023""]",BASIS-X,AGGRES-52be8a86330439d43988eaa0,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""50785"", ""character_start"": ""50780"", ""column"": """", ""page"": ""27"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-8167f4bee6f9a6ee649d2ec3,EXTRECON-99d50d196286125378b4bdb8,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""84""]",BASIS-X,AGGRES-494ce6df6e6f0371d2d2852d,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""193131"", ""character_start"": ""193129"", ""column"": """", ""page"": ""146"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-87affe3b857a2d00e481d86c,EXTRECON-b0cba2dc908b425e703e6271,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""2015""]",BASIS-X,AGGRES-5148bfbb8c7ab2f998fbd0cb,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""16878"", ""character_start"": ""16874"", ""column"": """", ""page"": ""18"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-d6d7d3660409b7e7560d76a7,EXTRECON-d2b24a40fee9af192d71966a,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""Annual Employer Cost/Total Hours (public and private) worked in a year. Do not include Transportation Education Fund (TE""]",BASIS-X,AGGRES-c2357a083fa05607514ac4cb,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""17109"", ""character_start"": ""16989"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""214"", ""table_id"": """"}",1,EXTSOURCE-09a8489b768f4614ba1fa6b2,EXTRECON-433532ad724bf56fc8fbdfd9,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""8%""]",BASIS-X,AGGRES-98e0b4dc9b00774a28d312fa,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""44666"", ""character_start"": ""44664"", ""column"": """", ""page"": ""79"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-a5d464dbaac4adabac319ebe,EXTRECON-e9e45d967d338d7aafa990f4,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""40""]",BASIS-X,AGGRES-5d2856dfd796d50b04ec2962,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""26573"", ""character_start"": ""26571"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""170"", ""table_id"": """"}",1,EXTSOURCE-d5a244a554d5775065307e72,EXTRECON-f2acf5fb1ca20e539dfa8c9c,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""27""]",BASIS-X,AGGRES-3146c2ca1aa2c5051d68d853,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""2176"", ""character_start"": ""2174"", ""column"": """", ""page"": ""2"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-61a98569e8ea8b34128eea8e,EXTRECON-2a08461437759c98aedf1463,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$69,362""]",BASIS-X,AGGRES-94accc521b9a50c65c8f0f25,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""13613"", ""character_start"": ""13606"", ""column"": """", ""page"": ""7"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-829462b094e954037d6a42ec,EXTRECON-d1c55587f07e7dcbaff0af67,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$125,000""]",BASIS-X,AGGRES-07befde4ef3bc60de3b22ae3,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""958295"", ""character_start"": ""958287"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""2215"", ""table_id"": """"}",1,EXTSOURCE-46d848ed7d6295fd9542b4c2,EXTRECON-7fe52d0659d8a39fef58f040,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""2013""]",BASIS-X,AGGRES-bd851705410c1a6bc3bd5d04,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""540437"", ""character_start"": ""540433"", ""column"": """", ""page"": ""381"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-e133c4c03312cb03345523a1,EXTRECON-3230ad36c90302e8d203309f,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""30""]",BASIS-X,AGGRES-29c216056325cf4838c95730,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""4336"", ""character_start"": ""4334"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""44"", ""table_id"": """"}",1,EXTSOURCE-390e84f9993d5c77763800ca,EXTRECON-6d3657b8270bf9f022910bc3,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""-1""]",BASIS-X,AGGRES-34fa77744eabba7295c49463,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""53829"", ""character_start"": ""53827"", ""column"": """", ""page"": ""21"", ""row"": """", ""section"": """", ""table_id"": """"}",1,B4X2500SRD-20260730-a5f77753c2f0fbc0df36,EXTRECON-b7adba1b199e3705532e3a13,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$52,159.00""]",BASIS-X,AGGRES-3c4c0b8e4a0dd21ac9ed398c,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""151235"", ""character_start"": ""151225"", ""column"": """", ""page"": ""65"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-521d5929f8cdf8f350dc9e44,EXTRECON-af7b2ac047942b6721bcf91b,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$ 94,180""]",BASIS-X,AGGRES-6cebb4001fcfb71d54732a97,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""79516"", ""character_start"": ""79508"", ""column"": """", ""page"": ""21"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-6cf4f387c77232db85ffbe01,EXTRECON-4b124ab2c87f7142c7f2e825,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""40""]",BASIS-X,AGGRES-54a9491a810e96c58454b221,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""46772"", ""character_start"": ""46770"", ""column"": """", ""page"": ""16"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-999a4349e8561811eb9b7af5,EXTRECON-388a582a1bff13aba2d0dd43,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$1,912.50""]",BASIS-X,AGGRES-5ba537e7e2ec642918a40950,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""288371"", ""character_start"": ""288362"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""1505"", ""table_id"": """"}",1,EXTSOURCE-9d68b6297be3091d2927cf03,EXTRECON-0bec107266b556164a85f2ef,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$30.42""]",BASIS-X,AGGRES-3413e8b011334e4c72c8e1e2,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""320311"", ""character_start"": ""320305"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""1679"", ""table_id"": """"}",1,EXTSOURCE-2e959c9cab2852edce3ec19b,EXTRECON-8c5d3d91fed1b4d6517fdada,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""$459,272""]",BASIS-X,AGGRES-e5b5a6ced073fd7b28806f27,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""434356"", ""character_start"": ""434348"", ""column"": """", ""page"": ""278"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-3b02c5d3da62f050cc122b96,EXTRECON-b0f8fbbdecefec36376ee18b,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""$051200412""]",BASIS-X,AGGRES-8f346e32f6cd22a59842862a,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""434401"", ""character_start"": ""434391"", ""column"": """", ""page"": ""278"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-3b02c5d3da62f050cc122b96,EXTRECON-c8fe02ff50f0594fd5874e92,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$0.50""]",BASIS-X,AGGRES-11d6c1aa09aeb27d96ce85ad,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""393302"", ""character_start"": ""393297"", ""column"": """", ""page"": ""150"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-4f561246a23cde72be06fe50,EXTRECON-20f455b0d88e1f19f79326d6,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-07,not_corroborated,not_calculated,,,,,,,,,,"[""0""]",BASIS-X,AGGRES-acae0e8307fa805a95b65218,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""20767"", ""character_start"": ""20766"", ""column"": """", ""page"": ""7"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-b741296396385cf01b3865be,EXTRECON-d964891542e4e5e4ce716b92,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""15""]",BASIS-X,AGGRES-312589d51316bf65a0cc448b,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""1271669"", ""character_start"": ""1271667"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""1"", ""table_id"": """"}",1,EXTSOURCE-28482f8de88118e4681270ca,EXTRECON-55029851f4613e1e813dca57,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-07,not_corroborated,not_calculated,,,,,,,,,,"[""20""]",BASIS-X,AGGRES-d9b5e0c6cc62cc1a7916ced8,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""3130917"", ""character_start"": ""3130915"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""1"", ""table_id"": """"}",1,EXTSOURCE-28482f8de88118e4681270ca,EXTRECON-e21fb2c10780339ae8a5f165,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$18.00""]",BASIS-X,AGGRES-ad0ec5dc8f27633acd39d755,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""213129"", ""character_start"": ""213123"", ""column"": """", ""page"": ""105"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-01ecd274e11d960ad324a10e,EXTRECON-1e132358afdc24f3d9cfe02d,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""$5,000""]",BASIS-X,AGGRES-2efd10e0caf8c1dd5494dd75,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""58941"", ""character_start"": ""58935"", ""column"": """", ""page"": ""34"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-5e7212fc58fac37fd3d901e6,EXTRECON-e24ca80f52a0b4a0b7cbda21,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""550.113""]",BASIS-X,AGGRES-1e4dc03cbd82bd8543c3d219,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""9316"", ""character_start"": ""9309"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""379"", ""table_id"": """"}",1,EXTSOURCE-85ff58b5da5e9661a33a15b1,EXTRECON-f0fe086ecdcf91513f85ca7e,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""10""]",BASIS-X,AGGRES-a9dd62e671039a4553746432,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""66169"", ""character_start"": ""66167"", ""column"": """", ""page"": ""24"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-fbfc98b6ddf6d050fa9502ca,EXTRECON-2c8fe3044a396791bccf8da0,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-07,not_corroborated,not_calculated,,,,,,,,,,"[""1984""]",BASIS-X,AGGRES-3acb4e2360b90a074f0eb24d,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""4536"", ""character_start"": ""4532"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""72"", ""table_id"": """"}",1,EXTSOURCE-c5a4907b461c122ea9987d8d,EXTRECON-f9b564eb5d7cfdc85f32e79d,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$51,006""]",BASIS-X,AGGRES-4a60ba9f7915b01d0dd02352,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""1666"", ""character_start"": ""1659"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""15"", ""table_id"": """"}",1,EXTSOURCE-9ec3529f0ef8270f83f2b30f,EXTRECON-d6eea66e65cc39577e2792f0,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""Annual Employer Cost/Total Hours (public and private) worked in a year. Do not include Transportation Education Fund (TE""]",BASIS-X,AGGRES-fea5101ff0e6211c9824eea6,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""18250"", ""character_start"": ""18130"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""98"", ""table_id"": """"}",1,EXTSOURCE-53d339cee7b4377ccf6e90cf,EXTRECON-b81b4ade866f325aa0fba6d5,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""Annual Employer Cost/Total Hours (public and private) worked in a year. Do not include Transportation Education Fund (TE""]",BASIS-X,AGGRES-0d41842709058b624623037c,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""25530"", ""character_start"": ""25410"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""123"", ""table_id"": """"}",1,EXTSOURCE-53d339cee7b4377ccf6e90cf,EXTRECON-f9b9a1ae28d80951ede21694,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""Annual Employer Cost/Total Hours (public and private) worked in a year. Do not include Transportation Education Fund (TE""]",BASIS-X,AGGRES-7edecdcf1519d687aa9fbcd6,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""31910"", ""character_start"": ""31790"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""125"", ""table_id"": """"}",1,EXTSOURCE-53d339cee7b4377ccf6e90cf,EXTRECON-69c5b903012bd726b8ecbd45,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""Annual Employer Cost/Total Hours (public and private) worked in a year. Do not include Transportation Education Fund (TE""]",BASIS-X,AGGRES-70d230af5bcd5015d99a54c2,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""39793"", ""character_start"": ""39673"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""210"", ""table_id"": """"}",1,EXTSOURCE-53d339cee7b4377ccf6e90cf,EXTRECON-132e8ebe22f7fc959c81a2ab,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$5.7""]",BASIS-X,AGGRES-5eecb5bb8779409917a980fc,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""63497"", ""character_start"": ""63493"", ""column"": """", ""page"": ""23"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-98e4279040559741748a9692,EXTRECON-caf82ea2e724c784612b53dc,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""5.1""]",BASIS-X,AGGRES-d6e09ad1b3ab8f2ba8eb919f,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""203713"", ""character_start"": ""203710"", ""column"": """", ""page"": ""67"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-98e4279040559741748a9692,EXTRECON-b27dbdf49d58e99ccb5a4eb2,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""$5,000""]",BASIS-X,AGGRES-b4ab15775342174ca33d6e55,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""1218750"", ""character_start"": ""1218744"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""1"", ""table_id"": """"}",1,EXTSOURCE-3f4fc7fddb3efb7271a128c7,EXTRECON-abb38ad929382e9c37810d8a,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""Volunteer, Stipend""]",BASIS-X,AGGRES-cb3a86a4b616b44db7cea6c0,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": """", ""character_start"": """", ""column"": ""2"", ""page"": """", ""row"": ""3"", ""section"": """", ""table_id"": ""html_table_13""}",1,EXTSOURCE-eb92f2c6e462ee74a8d3f11f,EXTRECON-ad544f23d8f5956c051a778b,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""17""]",BASIS-X,AGGRES-1ed16b1d6c0cd2a038b1c508,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""67439"", ""character_start"": ""67437"", ""column"": """", ""page"": ""61"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-d6e9270c96277168a057839a,EXTRECON-07d63e57a146231512e86682,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""$5,000""]",BASIS-X,AGGRES-cb9f5f1d3f0c19037805714a,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""1479072"", ""character_start"": ""1479066"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""1"", ""table_id"": """"}",1,EXTSOURCE-d8dd0e5aa03429c45411f43e,EXTRECON-832d76b34b0724e1931d5810,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""5542""]",BASIS-X,AGGRES-c73662ed34759124e7f85e84,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""9344"", ""character_start"": ""9340"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""379"", ""table_id"": """"}",1,EXTSOURCE-df35b889e764d88ef980539b,EXTRECON-de05633a364db9a54187b49f,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""Percentage to Base (FF 1st Class)""]",BASIS-X,AGGRES-ddffdbf32f07b6fc28863270,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": """", ""character_start"": """", ""column"": ""5"", ""page"": """", ""row"": ""1"", ""section"": """", ""table_id"": ""html_table_1""}",1,EXTSOURCE-5a16a933232c77ae908a9cbf,EXTRECON-cdac88f2b54d4c58c067564a,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$ 122,673.12""]",BASIS-X,AGGRES-422b0156c8be6c10648dcc39,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": """", ""character_start"": """", ""column"": ""4"", ""page"": """", ""row"": ""6"", ""section"": """", ""table_id"": ""html_table_1""}",1,EXTSOURCE-5a16a933232c77ae908a9cbf,EXTRECON-6a9b256cf343e883cad67127,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$68,314.00""]",BASIS-X,AGGRES-ac50b1899dabcf13c05851df,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""120222"", ""character_start"": ""120212"", ""column"": """", ""page"": ""55"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-6ca549b51b6cc3c31cf269f8,EXTRECON-bedfe216c80f5258d418e5c3,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-07,not_corroborated,not_calculated,,,,,,,,,,"[""8""]",BASIS-X,AGGRES-d27fed6bcd2c19ef2245a6dc,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""127109"", ""character_start"": ""127108"", ""column"": """", ""page"": ""26"", ""row"": """", ""section"": """", ""table_id"": """"}",1,RMSRD-20260802-3d605e244ddb0cb652b5,EXTRECON-3c8d3872d9b2bab89270ea3b,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""65%""]",BASIS-X,AGGRES-ee822b2e1ebc3ab34913e773,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""10299"", ""character_start"": ""10296"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""69"", ""table_id"": """"}",1,EXTSOURCE-632663c304eefdb73013a5b4,EXTRECON-e3b64841a9faff4c991a583a,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""3 %""]",BASIS-X,AGGRES-c9a06968e2a044b3b94cd49f,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""78693"", ""character_start"": ""78690"", ""column"": """", ""page"": ""95"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-0af63285e06ac4a63558e632,EXTRECON-fc69acecb0f99be83fc436e1,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""7.5%""]",BASIS-X,AGGRES-a0f6ecfcd5b4f178692073cd,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""44674"", ""character_start"": ""44670"", ""column"": """", ""page"": ""79"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-a5d464dbaac4adabac319ebe,EXTRECON-680668a12da4896d94184f8d,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""34,700""]",BASIS-X,AGGRES-d5dceeb1990c56d513882c52,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""144460"", ""character_start"": ""144454"", ""column"": """", ""page"": ""98"", ""row"": """", ""section"": """", ""table_id"": """"}",1,B4X2500SRD-20260730-ee9820a61e1d63b9aa71,EXTRECON-a732e249ed55406c79cef23c,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$47,732.50""]",BASIS-X,AGGRES-9ffed6f2e4d8d2a7c444016e,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""106038"", ""character_start"": ""106028"", ""column"": """", ""page"": ""49"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-829462b094e954037d6a42ec,EXTRECON-f250c13437fe8fa9e4883777,,no_compatible_match,local_comparison
