span_extraction_id,rating_queue_id,rating_lane_id,rating_input_sha256,rating_input_char_count,span_status,dry_preparation_status,model_api_calls
CBSPAN-20260728-0293cca3c9f295ee5fade29f,CBRATQ-20260728-7ac4da86a8a1c6243322ca0c,rating_lane_003,2548294dbf8280ab0670999578e774876c1be72f9d9dfa20be4c328967c4a11a,1339,span_extracted,prepared_no_call,0
CBSPAN-20260728-da907f008be60074f697b5c4,CBRATQ-20260728-05a021a4ed0e23d0e60d88bc,rating_lane_003,29b85a16992677804e329ecee8abe03579ef52211fcc1cd3d949d7687ea81325,1341,span_extracted,prepared_no_call,0
CBSPAN-20260728-33d93304895ed45649ad2338,CBRATQ-20260728-8fac870d5c293dd1a9dedc9a,rating_lane_003,4df41f1ca3fa2a06e983acf9236099bd668b0bd0891eb4cda5883ab2d7463854,1345,span_extracted,prepared_no_call,0
CBSPAN-20260728-88173f845da2608de108b6e5,CBRATQ-20260728-20c474bf51994edf88bca99e,rating_lane_003,f1d7b8c984a1f09f8e9d6b9265a966aabc7bb5dd1139a951d491009c9489fdc5,1393,span_extracted,prepared_no_call,0
CBSPAN-20260728-9e927acdc6c67a00d30ef8e0,CBRATQ-20260728-64cac49e586b7465a8a20913,rating_lane_003,239f255870461d98db1eb8d27e0b57dffccba90ff01fcdd5ddfd651930aa518c,1365,span_extracted,prepared_no_call,0
CBSPAN-20260728-6a68623a58af337ef979e236,CBRATQ-20260728-193b51d591bf869ff6ad2b44,rating_lane_003,bfe71c03e821b4f4e926e79faf4f47a4f677507e6c4c724d681cdfb0d94c4c36,1383,span_extracted,prepared_no_call,0
CBSPAN-20260728-ef8011335549fab826b4b1bb,CBRATQ-20260728-01f7cbd141c8ec119068f620,rating_lane_003,79252cc6f20f53968fde65a00e53ccc9bfdac801f56d677a0c4658c56b0446ac,1378,span_extracted,prepared_no_call,0
CBSPAN-20260728-2a0736e74d75bc95559b43d8,CBRATQ-20260728-a8ee014bd1327c3940ceb8b0,rating_lane_003,926ab867fa5259ca996ce892757b81ca805ec8662a871453b1e9be1601dcc125,1403,span_extracted,prepared_no_call,0
CBSPAN-20260728-172c0bd72148657eb7be3160,CBRATQ-20260728-60a1c724940a7dc0e41a7542,rating_lane_003,4eb28b71ea34b62161e7afb96dc01eff0933d23a99b7000e9a788d89e6fff812,1416,span_extracted,prepared_no_call,0
CBSPAN-20260728-0fa4a945721453557581d6f8,CBRATQ-20260728-c6c87c5cf756b1966a07c878,rating_lane_003,18baae161bba3d84f5ec5e996283e6d95e420067b97c932a098f383ec429cd6c,1416,span_extracted,prepared_no_call,0
CBSPAN-20260728-1fd83dc9cd41ca4915718dcb,CBRATQ-20260728-daa6f19eac757de60c6ab17c,rating_lane_003,e79e0670a6a3431dbe01876e7afe0758f0daa0580e12c3a49316b48121391e36,1428,span_extracted,prepared_no_call,0
CBSPAN-20260728-313bbd54f9ea6ee6f636ddd3,CBRATQ-20260728-7717c0cf421d21b8711cb968,rating_lane_003,79adc506ce504da40d4d9399f35ea117d6e8a3b419cd055e351f99d5e28b1c83,1312,span_extracted,prepared_no_call,0
CBSPAN-20260728-7ca4b55b39ecdfa960b5544c,CBRATQ-20260728-9ea6237850820a23ad764357,rating_lane_003,082dd89a3588a6a5040b568626c5d36dace662f5fa30400204d2471740d82f92,1290,span_extracted,prepared_no_call,0
CBSPAN-20260728-38df271dca005c3b29e30744,CBRATQ-20260728-6633364a7b332b429bafd459,rating_lane_003,c34609ae76be146fb0fe604aacf5713d11def64e193cd28044de551c0bc401aa,1313,span_extracted,prepared_no_call,0
CBSPAN-20260728-c901328eacc03332ab426840,CBRATQ-20260728-2b1a9bd764a7634f97ab37c2,rating_lane_003,a3bbb2c121c7ba2af9626e4782f8d35145d3e497472a3d6c35ae04a1655011a9,1287,span_extracted,prepared_no_call,0
CBSPAN-20260728-4e8229c95d2764622a6f3c6f,CBRATQ-20260728-5f47f47ce40691a5bb95367e,rating_lane_003,86a3a1f96b7002fa2814dfda9b1ceba68d776c1c0d21125a4cd7525d0b275d1e,1321,span_extracted,prepared_no_call,0
CBSPAN-20260728-348667f60e4c18350bca8b47,CBRATQ-20260728-8898d790807cf7fba5509b78,rating_lane_003,27390dfe381e9fabe62f41ea8b693b8b3fbff9156912422be942c440327379cb,1231,span_extracted,prepared_no_call,0
CBSPAN-20260728-d98aeaa156fe2971ceb81d2b,CBRATQ-20260728-d685df7b3dac26e7392f865c,rating_lane_003,06d74d4e878d486e1b2fb6ac6aa03cf4bc1f56719a8719884f817497054057b2,1319,span_extracted,prepared_no_call,0
CBSPAN-20260728-f8920f0697a99e08b73b3b2e,CBRATQ-20260728-64c19db5890f4fdcd52b5b7f,rating_lane_003,a92340d5671b8ae364cf1e92be2306fd49f01a89eba742d7e55616d26982afa3,1319,span_extracted,prepared_no_call,0
CBSPAN-20260728-7e6238b852c2deddfeadccc5,CBRATQ-20260728-91da7b8952486d215cc7d7af,rating_lane_003,dea5a5bc0d4b3f466909e04397214558e8276c0d1f99e7d61ec8636ea92d5fbf,1294,span_extracted,prepared_no_call,0
CBSPAN-20260728-39a14a4965477e8471acee2a,CBRATQ-20260728-b4c887c9c5db7bd10a8ab7d3,rating_lane_003,2ac5b5701aa57d08312c21c87837c756c0a738a657b05c80100bb167a846ba0e,1311,span_extracted,prepared_no_call,0
CBSPAN-20260728-55dcfefa8dfef61231431f6f,CBRATQ-20260728-2912dc949f2ec2c69fe35cbd,rating_lane_003,1c5b256e9d5b574ce860826610732736d1af0e9ee4349bc8f19d7b2bb4560b5a,1318,span_extracted,prepared_no_call,0
CBSPAN-20260728-127e6077eb11394e960b2eca,CBRATQ-20260728-dad1647c594849ebeb3f9c41,rating_lane_003,7e05565c7decf1eeb080f74cbe41c6e268c07c5fb464167e0665e81dde2eb66d,1338,span_extracted,prepared_no_call,0
CBSPAN-20260728-b9bfb1a241986c4d7412090e,CBRATQ-20260728-7e60fe27fddf500973ca2aa9,rating_lane_003,be50a62f808826f6a61250e6c065ccd651534038a1b6aea544e8968c8c90246f,1336,span_extracted,prepared_no_call,0
CBSPAN-20260728-8ba2470227744d373c1c0001,CBRATQ-20260728-761d8d084ea2ff52651c5f5e,rating_lane_003,374ab25c71a842c70de1480d1958941ac079a8c47cfb8223cf254445c24d0278,1276,span_extracted,prepared_no_call,0
CBSPAN-20260728-63e0134c300f61bd5a667751,CBRATQ-20260728-78851638bca0885f278830a3,rating_lane_003,5fc0123471712b55f4d1ffa502832d89394a137408ca2b94270d3a5ce81c049d,1238,span_extracted,prepared_no_call,0
CBSPAN-20260728-3c4aca4036506a0aa9d662f9,CBRATQ-20260728-3a511e2d25f11a51a3faa655,rating_lane_003,dcd627c8e3818d73a3016ac647932979e91f067c1d796573a33367ebada625a9,1336,span_extracted,prepared_no_call,0
CBSPAN-20260728-d9836b0da61c2f5e6ede4017,CBRATQ-20260728-5403f47fbcff71044f9e29ca,rating_lane_003,05db9275b602b11d967c35d8a2f3190a74ec3e07b09d82d2f91c7a6f1a19e094,1277,span_extracted,prepared_no_call,0
CBSPAN-20260728-005aec49e4e79658db5fe4cb,CBRATQ-20260728-161f58f9b6098e5f1721da95,rating_lane_003,42a60c6e57b80a8035d5ffb169ac7bde82acec8ba6049ad0f4461067aab80aaa,1303,span_extracted,prepared_no_call,0
CBSPAN-20260728-fe080f1c27ad94191ba93e07,CBRATQ-20260728-154ebc46fc212026ba2fe33b,rating_lane_003,0566cbff5053278d0e43dfaf04efea0fd280c08a04255cfd0eeef7c9f1308ebb,1264,span_extracted,prepared_no_call,0
CBSPAN-20260728-373acbc720f142b13db2cbc1,CBRATQ-20260728-63e0c8ce2c8630f364ee5774,rating_lane_003,a31f17199130becb371b10d69e223d599525d764332310b803d89c026d2c76fa,1410,span_extracted,prepared_no_call,0
CBSPAN-20260728-3cf8a35b11e2a7f07ee0da41,CBRATQ-20260728-59a51a989685d7fb5f826c79,rating_lane_003,2783298cdb57b5f21ca287317a9b9f95d6f172783d12d068b858973abda0eb6e,1434,span_extracted,prepared_no_call,0
CBSPAN-20260728-6ecfa29f329eeda49fa29936,CBRATQ-20260728-654fc4d6c33ab2349ba49a3b,rating_lane_003,77f63288e5e0a0a9360d0475f601e1d893d89e0b3ac39904204be1311c13f8f9,1448,span_extracted,prepared_no_call,0
CBSPAN-20260728-d647c633dd0fd87237a15dc2,CBRATQ-20260728-be357ccb7a7b56722208d764,rating_lane_003,51e6b5b350cbc5ea68f8a24cfda2bc0d88791c8d513f43bbc7e9c8f6fb093596,1453,span_extracted,prepared_no_call,0
CBSPAN-20260728-d1b8235ee685c91cb24be9d1,CBRATQ-20260728-445503cd74871dc5c0ed53e0,rating_lane_003,d6a0d728899e67cc3d3042e9384c334cbd94d11d57b64efb95993e4d422a90db,1429,span_extracted,prepared_no_call,0
CBSPAN-20260728-07ee2e54914b7394a0d5d397,CBRATQ-20260728-f74dbed6082b240930ee1c59,rating_lane_003,e50321347b11b214ed220b2a23bf0edd20f5e143bfcaf90ad72b28a5f6fc1916,1463,span_extracted,prepared_no_call,0
CBSPAN-20260728-7ab902731b146e95e954d9b7,CBRATQ-20260728-c898f754e2629f0d1f70b5fd,rating_lane_003,3b0f8a60c701afb6f7ba0854e7fdf92a6a6a463795d2dbef0e5d1d7ed99b285b,1430,span_extracted,prepared_no_call,0
CBSPAN-20260728-aaa302ed5788a0eec1edc87e,CBRATQ-20260728-1d867d193585b4fd71222ef3,rating_lane_003,1c55c59b30b52345f7deee8c79ccadd63316face7e93ea57ac0366d82547f712,1424,span_extracted,prepared_no_call,0
CBSPAN-20260728-da183604d5ecfca02654cb7b,CBRATQ-20260728-e7c3f97b3d6173e001ceaea2,rating_lane_003,6c700c04a696c29279709708c43cd0a3e555755419a9eaf0b49b6ae50dc6a9e6,1455,span_extracted,prepared_no_call,0
CBSPAN-20260728-381d284062b7c05bcbf6299e,CBRATQ-20260728-94f1404a404f408c75ffa806,rating_lane_003,800991411f7201fea8afe8467431d82ff4fd192dd336870661334c359cdd297d,1409,span_extracted,prepared_no_call,0
CBSPAN-20260728-f6bdf8262c297d4a87f08e62,CBRATQ-20260728-d1fd4f4f82d3cfbdaab2618f,rating_lane_003,f9dfddd64a7bfa861c47d4e5a24357e73b0cf27e6173ce718f78938e1eb3aaeb,1343,span_extracted,prepared_no_call,0
CBSPAN-20260728-8a6333b11b8603f1f456170d,CBRATQ-20260728-26644b083fa81424f30e4478,rating_lane_003,16ae1fed2604f1ba76569827cdf064364930ae140a7ca929cb55433076b4ebe6,1359,span_extracted,prepared_no_call,0
CBSPAN-20260728-b777b42dff6bae445c6a394f,CBRATQ-20260728-e29db0e70490cad8ba0a40b3,rating_lane_003,ef7e3e5278f9f7e7280f028369a73cd7cc7808ca146a98d5d4f6bb5afce7b2f3,1388,span_extracted,prepared_no_call,0
CBSPAN-20260728-1b5e7efb46de2346f0606252,CBRATQ-20260728-779fd98e3b45634d08a5ac98,rating_lane_003,c61972884c4e60860a61b55b2a8fdc10e988a7613fd01021aad9f60456c8e3e9,1340,span_extracted,prepared_no_call,0
CBSPAN-20260728-d0b75d365614bb0f33f957c2,CBRATQ-20260728-755501c272cf95e6e37f172c,rating_lane_003,8a254ed7fb7100abd2c54c0401f288b5a7c846233e8396c5fd19575625910bea,1360,span_extracted,prepared_no_call,0
CBSPAN-20260728-076db610806fb3972d0b9965,CBRATQ-20260728-9ffac1b54690e5c5f47e4986,rating_lane_003,0aa717b4e4b5a72f43b0c7e0be8596a0ab4129b4a12ab3115be50150099c0611,1357,span_extracted,prepared_no_call,0
CBSPAN-20260728-b23f51eca4ac28bb9628d617,CBRATQ-20260728-2eb8506a057afd913d2d995b,rating_lane_003,c3cafad733ccadcb55b98c05caa4f89e81e92af9341de58c8e2eaaeaf23d3d82,1267,span_extracted,prepared_no_call,0
CBSPAN-20260728-10768120e2165278617238d4,CBRATQ-20260728-0bd139032903d24099ba972f,rating_lane_003,ca3d6c6a640252c5fb002929eb5de7f15c68ce96826259dfcffb011588a266e6,1347,span_extracted,prepared_no_call,0
CBSPAN-20260728-1190f7d01cb2157bcd7b94ee,CBRATQ-20260728-47562443ab9d919e9989dde8,rating_lane_003,e1962c7f529a7ed7bbbf1986c8b8f03085c37711037f9bd25bcd885cfd2facf5,1327,span_extracted,prepared_no_call,0
CBSPAN-20260728-67d714a8a14aca32689ed696,CBRATQ-20260728-f818d65afdc10c72ab9d1487,rating_lane_003,015d42034c9accc13f6d782a4730c4fac8ccb93465575af05d3d2e1ab86adfe3,1329,span_extracted,prepared_no_call,0
CBSPAN-20260728-0614b27180910753e773f338,CBRATQ-20260728-296d9206bb6eec1c8a1be90a,rating_lane_003,ac9e7da9acc03b69f3dbc7e5698d47440b387b00681305a0d4af4cff6d973226,1334,span_extracted,prepared_no_call,0
CBSPAN-20260728-22c88a480755f1218b4e655a,CBRATQ-20260728-690b9dfb326a8d1f445c9ffb,rating_lane_003,497797cb9462d70c1f754124740c89227f87db4b1cb6ba93930e3359e57e25b6,1323,span_extracted,prepared_no_call,0
CBSPAN-20260728-f153744f4e07d4b7110e89c6,CBRATQ-20260728-5518b1cdba78d0d8d8bbde1e,rating_lane_003,5c7d467127dd5c1ba1182250c798bce864129934f84230e5459c4fefaa74dcd2,1334,span_extracted,prepared_no_call,0
CBSPAN-20260728-b5b9c9d3fea21dcde2dee1ba,CBRATQ-20260728-d9cbd45dabde1c03bbd89014,rating_lane_003,fb0119ba82efc6c58afad0136d65ecc74a37deac91a70d31251370467deac660,1323,span_extracted,prepared_no_call,0
CBSPAN-20260728-b64667ac29c58480a6cfca18,CBRATQ-20260728-9be9542ce831c1a1159f3eaf,rating_lane_003,ad547d9e4f3df19bb573c174a067502a0d129d3e48d5a80db04f558b91e347b2,1323,span_extracted,prepared_no_call,0
CBSPAN-20260728-71930a7998d2a6cacff9e193,CBRATQ-20260728-6ea67d4644df85c3ea97201c,rating_lane_003,2ee3a04b56b31a1218b9386de77fb10ff1bc656fe75f2c129603d0a5742303c1,1344,span_extracted,prepared_no_call,0
CBSPAN-20260728-e63945c329c5e851788fdb1f,CBRATQ-20260728-bed90f8bac7da859280e0594,rating_lane_003,b4be04b5a41a177bcc167c2ffaea6581b5eac7d61d07aa3a9eb258d925620884,1404,span_extracted,prepared_no_call,0
CBSPAN-20260728-699693b718586d751abedf1c,CBRATQ-20260728-45ab884b9cafff31610277dc,rating_lane_003,4987b73adbaeb21acc0ae075df77014076061678244925e682bc15035880f69e,1333,span_extracted,prepared_no_call,0
CBSPAN-20260728-24952b0ec79db9912d251915,CBRATQ-20260728-f6c56d568ce7a3c9c7e198ae,rating_lane_003,201a32a2be26354b8701c9ec40d7d4d3c94d84ef8b8e19c9aaaff27153390aa3,1332,span_extracted,prepared_no_call,0
CBSPAN-20260728-8059d012f55d945ba429830a,CBRATQ-20260728-fc992f4307fc0d195a83c6a6,rating_lane_003,60341c9f60c534f792c0ab2f3793121b123a87edb9028e020f113aa9dacb474b,1334,span_extracted,prepared_no_call,0
CBSPAN-20260728-2b9b0897a0252f3f3881287a,CBRATQ-20260728-d0eb13089b92cc1f26e41f06,rating_lane_003,e109b6fa4ba58fbd84b5f108187709c4473f0f1d2b2e5ea4a3d0332b762555f7,1429,span_extracted,prepared_no_call,0
CBSPAN-20260728-40402ca2ebb6ad2a3e276c22,CBRATQ-20260728-d876cc2a17060a1ba047282a,rating_lane_003,dbb32f89fbbf0798444ae742517aacb6dd678125689aeec568f56e169218b918,1444,span_extracted,prepared_no_call,0
CBSPAN-20260728-e906e43b3270ba2816941677,CBRATQ-20260728-f179dcbf42d822c7ef7bc6f3,rating_lane_003,e9acd443d106f572607bcb5f468c0793ea82436c6874bbf56d4a5a77b9984810,1435,span_extracted,prepared_no_call,0
CBSPAN-20260728-9d641442c43524bea14f35d2,CBRATQ-20260728-7e4df34d3a7e519cc9a1df2c,rating_lane_003,f5214af5bbad40dd34186349ec52d6cd8c31070019d38d00588d98fff4678f5d,1434,span_extracted,prepared_no_call,0
CBSPAN-20260728-51457ec93ba3f8042bc019b0,CBRATQ-20260728-97101920cf9b5d2bbe5f0ce0,rating_lane_003,610931264baa4bd4e98dcdc7f7389c4d6381622d24298e6115e1dbc72cf0258f,1415,span_extracted,prepared_no_call,0
CBSPAN-20260728-bf7c520189c5222967f75659,CBRATQ-20260728-6e7ef427bbe38c37cdf4220b,rating_lane_003,bea7f0e91c3460f80cb55cf69901d9d04312e5ccc1f442f5d19d0b28dfd9b2cd,1417,span_extracted,prepared_no_call,0
CBSPAN-20260728-b1409c58e92bba2fa11c2fbf,CBRATQ-20260728-2eb5d37d03e7cec3a6c0778d,rating_lane_003,588641f5b0ae2bb9e8cdb9660392a7c023b40ccc9b499912d5c4895398aaf008,1430,span_extracted,prepared_no_call,0
CBSPAN-20260728-3bf0e94582374accd53a5c8f,CBRATQ-20260728-a386ea0a2c8602170914c81b,rating_lane_003,66d26fe80b9e36fc058df735c2892a1d0f3ede6ad3cef9279d51362a84432964,1423,span_extracted,prepared_no_call,0
CBSPAN-20260728-506802e7c8e56c8fc21e5307,CBRATQ-20260728-212db5fad6cbd14ecea32c2f,rating_lane_003,cd8f076c89be9bddf0ef0b22edd10629515fa2681a16f839b9ffc64ec1c417cc,1506,span_extracted,prepared_no_call,0
CBSPAN-20260728-346047eca8062426ec2fb6ca,CBRATQ-20260728-851d3318512d9fda44063ac9,rating_lane_003,ddab0ab398ea98d12db420437b6e8a193ebc17f70dca2702dd5bc7761558017f,1469,span_extracted,prepared_no_call,0
CBSPAN-20260728-e96b2d6437404958bc428f23,CBRATQ-20260728-fdbbc7fe11aeefb1ede86ceb,rating_lane_003,3acc4269c267fb8ec4734f017d32ae5c03f2a162a10090cf171ac7f7112e837d,1423,span_extracted,prepared_no_call,0
CBSPAN-20260728-6844b7f3b6afcc3f2d01fc91,CBRATQ-20260728-628fd5d13507caccaef9fa9f,rating_lane_003,b3b01e942d0c8c82700ebd8aecfebc7b5115af398776676ac595cb2e2f1a0a3c,1437,span_extracted,prepared_no_call,0
CBSPAN-20260728-04610389cffc4219b71425cb,CBRATQ-20260728-9987a897b9dc81b500f75082,rating_lane_003,6cec5d2c6b1498241617f58fb80bd9fb5311235c252402a0210964960a20ef35,1473,span_extracted,prepared_no_call,0
CBSPAN-20260728-0bb7497c4b94c39d2c2e6572,CBRATQ-20260728-74d9f955dc3c1c60065299c8,rating_lane_003,9c7422258a106684019bf8b6eb6c89dadffc622267d1900fa242e91c76ed96b6,1224,span_extracted,prepared_no_call,0
CBSPAN-20260728-4581fbb757c92d3c82054cd0,CBRATQ-20260728-0b3e10387a9da0ae91df7053,rating_lane_003,0bae3c10b91f6751ad226c9ca3828052915d95e1a815e9fdf5cb7c2d3328b5f1,1408,span_extracted,prepared_no_call,0
CBSPAN-20260728-cb0368a02bd2574c79e8427a,CBRATQ-20260728-a3db8fd6f668efb7e7ea5884,rating_lane_003,7f855f89f4eb2d2606ac6478a39baf324e763ea63371c834b006e7f6c1f8a28f,1405,span_extracted,prepared_no_call,0
CBSPAN-20260728-2a7dd304d593520bbb68852d,CBRATQ-20260728-853a4863806c3b8cef7ac959,rating_lane_003,adf84d6863ba20746376e1c9e7382499ae6cbf610db2aab265c84bc82ccf5fdb,1393,span_extracted,prepared_no_call,0
CBSPAN-20260728-2cc21ff6c711180192d76cde,CBRATQ-20260728-6a08edfc4785724d89579fa7,rating_lane_003,52bae5372c62779a6b101a09f6547eab0b29c6db9f76ed8dfbacdbe97378a62f,1386,span_extracted,prepared_no_call,0
CBSPAN-20260728-4b60380841d1c64d464964d5,CBRATQ-20260728-c867a64587950069675a8b9a,rating_lane_003,ae76cbbcf67e485c4f606d332caa5e38f4e2659d823bcd53ae89f504fee8228b,1252,span_extracted,prepared_no_call,0
CBSPAN-20260728-686ff6452edf27f2171bafb6,CBRATQ-20260728-e0253fedf65ccd25ed529756,rating_lane_003,e8fd8e5570d5d088fe6adccdb4f810151a4fcb49b3b0e9f132e71580a4ecfdf9,1282,span_extracted,prepared_no_call,0
CBSPAN-20260728-070254bcddbd8375dd2bee69,CBRATQ-20260728-1b9970706831464c1e9c5c00,rating_lane_003,210921b2c3b97fab288b4d411c421eaee69aa4378a40348bf92f8ddcb21f7b2e,1243,span_extracted,prepared_no_call,0
CBSPAN-20260728-1af7de37aa53eca482ae7037,CBRATQ-20260728-93db2a99f55e15c180c88219,rating_lane_003,c133258a271337a7a842b8ea00faf7316d593907c418cb87a5524f0298368cdf,1291,span_extracted,prepared_no_call,0
CBSPAN-20260728-4763d85e4a2fce2bee83668d,CBRATQ-20260728-ddb6eb1783f839f8a4933530,rating_lane_003,d4228d3378f94cecdc96d8d794eeedb8de265b8e9349172d2db9f49d054dbd4e,1254,span_extracted,prepared_no_call,0
CBSPAN-20260728-8ce083f1f9a595583939a504,CBRATQ-20260728-871281e86ccd47ed7b5350a3,rating_lane_003,7ab04eb579c3074612527c50071d2b8cd0b13bbfe23a729811a0b932157d15d5,1307,span_extracted,prepared_no_call,0
CBSPAN-20260728-e7025d8f9705683637527c02,CBRATQ-20260728-b6d4972dd8ed23633413b787,rating_lane_003,634c466f3c492546da214fac29fd0ce5c9ef55e381be6036f7b49540a20cc1ee,1253,span_extracted,prepared_no_call,0
CBSPAN-20260728-f936962c24b463a44c02dacd,CBRATQ-20260728-a6fa82070b2262e939bc7e75,rating_lane_003,ff84d0618903047c9e51d4e935be93b13fd6befe5c55d82f2321ab4d862ad8bd,1294,span_extracted,prepared_no_call,0
CBSPAN-20260728-1108bd07a58964c7fb5b444a,CBRATQ-20260728-fdf6b6b5578636593f3eab49,rating_lane_003,f472cb9fe1fb4af74915280789912c63031d91e4c64c883a0274a0421b466e15,1302,span_extracted,prepared_no_call,0
CBSPAN-20260728-859be9655f9cd7b8fe943128,CBRATQ-20260728-3085a29e322ca44347952708,rating_lane_003,59caed06d38ff3274952f76b787042c236d581e32bb5ecedc57913e5a2c54db9,1297,span_extracted,prepared_no_call,0
CBSPAN-20260728-15a0404f2b9418d277538eb4,CBRATQ-20260728-57b3a4b53ef38b1dd0554f1e,rating_lane_003,0e83aab206d8c3c77e4d2da858af5c3f5fc83c479ea78ad2c390f6dc37caa907,1313,span_extracted,prepared_no_call,0
CBSPAN-20260728-51a6ea4aa9cb22b64243572b,CBRATQ-20260728-8b20933863c2917261707e21,rating_lane_003,649ce9c25df9d9f032bd634425e551d0526559810d6dd9048784886fcee44100,1274,span_extracted,prepared_no_call,0
CBSPAN-20260728-2b86be7ff8ae5b0dfbf6a3c0,CBRATQ-20260728-045e09d428d418c148d858ab,rating_lane_003,bc8f10a7ee0696ed4d32b01d528e7dbac7f7b8dd0983307b1c6d571664d7f5bf,1248,span_extracted,prepared_no_call,0
CBSPAN-20260728-8b4b8203c3f840ce891e6c15,CBRATQ-20260728-8fe97919b87599129a1f4125,rating_lane_003,ca51913964d7f48011966178ef579c4f464684be2deb77bb3b231ae58d8c4570,1284,span_extracted,prepared_no_call,0
CBSPAN-20260728-01e73d6d9f78575dadbeabab,CBRATQ-20260728-ed320dad8973098bf6dda63b,rating_lane_003,e5e25a9bce66a9cd384a4cf4531e212a85ca1df751dcc8559b7210f262b0d694,1252,span_extracted,prepared_no_call,0
CBSPAN-20260728-8a0938d5902fec83df5a25e4,CBRATQ-20260728-9a806309019896ed3895f383,rating_lane_003,adb8250076d572357f672bf54f1ff8e0a1d472ff5c0cb525cca3a1afbbef605f,1222,span_extracted,prepared_no_call,0
CBSPAN-20260728-65ac946f328e23640848d613,CBRATQ-20260728-c7377de50f3a167fca610d08,rating_lane_003,8f128cd793240feb2b8d8bf20902b02559d7630df9b4664334a36059a12b3099,1278,span_extracted,prepared_no_call,0
CBSPAN-20260728-01410e8dcc761556ab97f8de,CBRATQ-20260728-bcb7b13eea5d035350d366d2,rating_lane_003,40d3931c6b130e6b8805463c994b33fb1f9e173a95442d5fa82718a10de17195,1247,span_extracted,prepared_no_call,0
CBSPAN-20260728-6723f1dffbc0174cf22977d5,CBRATQ-20260728-6321c7dfa450e6452dbe2b96,rating_lane_003,185a126c7c71b421d8247930951cf67176e94389464ef3ee5519a10e19272b71,1329,span_extracted,prepared_no_call,0
CBSPAN-20260728-c28d717d054eee5f1de3ab4a,CBRATQ-20260728-af51d0fa629649d8efcf6dd3,rating_lane_003,935b9d0b18a1e624e91b75aa913265a5557634467836f8c17dacf29f4bbac1df,1347,span_extracted,prepared_no_call,0
CBSPAN-20260728-d316ffd30378d4fb9ba47c29,CBRATQ-20260728-0ad0e761f8ca7cc4828ad3b6,rating_lane_003,f354e7689b81027d7c7edca7c607825a6328116b03e647760ccacc6b960cdf79,1269,span_extracted,prepared_no_call,0
CBSPAN-20260728-9eda6ff043a36c53da38dbe9,CBRATQ-20260728-8a87ff9d5acd4de24de8405c,rating_lane_003,30ef13c1bfc5eb57a3f446a3995addcd3de33b7c7f4971b8713e9d0d60eafeaa,1280,span_extracted,prepared_no_call,0
CBSPAN-20260728-d876390cbedd81510b40c44e,CBRATQ-20260728-f92fea98fa3fc62661360f40,rating_lane_003,dfa739812274efeec4eefb2bd72fbe131b6a6a75ba8806356d82b8e911229be6,1286,span_extracted,prepared_no_call,0
CBSPAN-20260728-5ea7d105243b379ebe6e8ab3,CBRATQ-20260728-8cc9407af2753ee192498739,rating_lane_003,9e5889a62b61286c361eb0e6bdaa36875ae625251e87651c93512672413acb35,1257,span_extracted,prepared_no_call,0
CBSPAN-20260728-7afe6c6eed1c292b353b6b20,CBRATQ-20260728-09bdb48240495a6ffe9bc53e,rating_lane_003,a56b7db82db5187ebf4f0ad4cf53c0ab561303d2254261ff3b4ab566e1056c35,1264,span_extracted,prepared_no_call,0
CBSPAN-20260728-a55d1a44caceeb94cb4c8531,CBRATQ-20260728-91d948fc1be720236163bdce,rating_lane_003,104140e944bb9e0173f5212e4e54b9211476a6529df738b91b52e6430904d794,1284,span_extracted,prepared_no_call,0
CBSPAN-20260728-5692d1298c11895ba01df32f,CBRATQ-20260728-6da3ed4d5b609603a9f382a5,rating_lane_003,ff17157a3ef6353ffc03aa308c30e1af8fae8a716fc57f8702efd0c1bffc1edc,1306,span_extracted,prepared_no_call,0
CBSPAN-20260728-d3f85b932e42e28e6ce90251,CBRATQ-20260728-4b4413400e8620ba6274c5ba,rating_lane_003,b01e39f63834086bb44bd8280e133f3823be1c9ce7029c462657bbf5ad91e5e7,1282,span_extracted,prepared_no_call,0
CBSPAN-20260728-0e5f2a49edf8e49f89f1b8e9,CBRATQ-20260728-1b27ae7ba89f809209cd40d4,rating_lane_003,fce2de61fc87de71453ea5da19b68d99f2148023301a13caaf0742a4a52c07fd,1272,span_extracted,prepared_no_call,0
CBSPAN-20260728-61b49c8792b114299341cd05,CBRATQ-20260728-d2d5ec425eced812c0e6bc8b,rating_lane_003,9706b793019bfff877dc098e730a51abbf09d9c994191659577bb7fe60433e4f,1247,span_extracted,prepared_no_call,0
CBSPAN-20260728-24b552fe359e8eeef1aeae8f,CBRATQ-20260728-91b676069a6fc860bbbc34f3,rating_lane_003,a02d7eaa4880ab790a40a5685db43aca36bba2eb5a4d85843fa1b68a5d93ab4d,1273,span_extracted,prepared_no_call,0
CBSPAN-20260728-a9e51a87053bf8edae775c54,CBRATQ-20260728-6248d713072916e824cd30ac,rating_lane_003,f9454cd1b0405170d2b5e96f61af09b2b092900f6c8589e18a877a55f2262081,1288,span_extracted,prepared_no_call,0
CBSPAN-20260728-8da1e82b310195bf90063312,CBRATQ-20260728-f4f6d42d5016222e55c747d7,rating_lane_003,07de3028b8baf3e0ed5684fddd2e3f0702c64958c8e0cc4db4de52e84ad99e2f,1377,span_extracted,prepared_no_call,0
