verification_row_id,verification_lane_id,verification_lane_sequence,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,canonical_review_locator,canonical_locator_before_verification,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,sanitized_snippet,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,candidate_quality_tier,discovery_run_id,lane_completed_at,review_score,review_score_reasons,primary_bucket,priority_bucket,prior_duplicate_source,cba_non_cba_hint,review_method,verification_status,http_status_code,final_url_or_locator,final_canonical_locator,redirect_count,content_type,content_length_header,verification_method,verification_attempt_count,verification_started_at,verification_completed_at,error_class,error_message_redacted,pre_duplicate_verification_status,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,review_candidate_id,target_id,municipality_id,original_locator_or_url,source_family_query_family,mechanism_source_family_hints,review_rationale,review_confidence,duplicate_suppression_status,candidate_review_lane_id,live_scout_lane_id,lineage,duplicate_of_verification_id
RMV-20260801-03785,verification_lane_005,661,BRM5C-BRM5-20260731-12945-01,BRM5C-BRM5-20260731-12945-01,BRM5-20260731-12945,scout_lane_004,,,MO,Midwest,Center,Ralls County (29173; primary),fire,fire,,unclear,"City of Center Code (Chapter 203, Fire Department) — Section 203.080 (Compensation)",https://centermissouri.com/wp-content/uploads/2019/05/City-of-Center-Code-2.pdf,centermissouri.com,https://centermissouri.com/wp-content/uploads/2019/05/City-of-Center-Code-2.pdf,https://centermissouri.com/wp-content/uploads/2019/05/City-of-Center-Code-2.pdf,https://centermissouri.com/wp-content/uploads/2019/05/City-of-Center-Code-2.pdf,salary_ordinance,ordinance_or_policy,high,,"Indicates city authority structure for fire compensation (board-determined), which may link to an actual pay ordinance or wage schedule elsewhere.",salary_pay_ordinance,,,,medium_candidate,,,3.23,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-12945-01,BRM5-20260731-12945,cog_2025_169078,https://centermissouri.com/wp-content/uploads/2019/05/City-of-Center-Code-2.pdf,salary_pay_ordinance,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_002,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12945,
RMV-20260801-03786,verification_lane_005,662,BRM5C-BRM5-20260731-11337-02,BRM5C-BRM5-20260731-11337-02,BRM5-20260731-11337,scout_lane_004,,,IL,Midwest,Bannockburn,Lake County (17097; primary),non_safety,non_safety,,unclear,"Village of Bannockburn Illinois Public Act 97-0609 — Salary Compensation (Effective January 1, 2023) — includes non-safety municipal managers/administration",https://ecode360.com/BA3216/document/691672344.pdf,ecode360.com,https://ecode360.com/BA3216/document/691672344.pdf,https://ecode360.com/BA3216/document/691672344.pdf,https://ecode360.com/BA3216/document/691672344.pdf,wage_schedule,wage_schedule_or_compensation_plan,medium,non_safety_constraint_signal,Potential non-safety municipal authoritative wage/compensation schedule (for civilian administrators) with an effective date that can be used to match wage cycles.,salary_pay_ordinance,,,,medium_candidate,,,3.54,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-11337-02,BRM5-20260731-11337,cog_2025_162426,https://ecode360.com/BA3216/document/691672344.pdf,salary_pay_ordinance,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_003,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11337,
RMV-20260801-03787,verification_lane_005,663,BRM5C-BRM5-20260731-07816-02,BRM5C-BRM5-20260731-07816-02,BRM5-20260731-07816,scout_lane_003,,,IL,Midwest,Montgomery,Crawford County (17033; primary),non_safety,non_safety,,"Effective May 1, 2026; duration/term not specified in visible extract (operative multi-year period not yet inspected)","Ordinance 2172 Approving a Salary Schedule for Employees (effective May 1, 2026) — included in March 23, 2026 agenda packet",https://www.montgomeryil.org/AgendaCenter/ViewFile/Agenda/_03232026-810,montgomeryil.org,https://montgomeryil.org/AgendaCenter/ViewFile/Agenda/_03232026-810,https://montgomeryil.org/AgendaCenter/ViewFile/Agenda/_03232026-810,https://montgomeryil.org/AgendaCenter/ViewFile/Agenda/_03232026-810,wage_schedule,ordinance_or_policy,high,non_safety_constraint_signal,Salary schedule ordinance for non-union/non-safety municipal employees is a primary municipal wage-setting source.,salary_pay_ordinance,,,,medium_candidate,,,3.65,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-07816-02,BRM5-20260731-07816,cog_2025_162833,https://www.montgomeryil.org/AgendaCenter/ViewFile/Agenda/_03232026-810,salary_pay_ordinance,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_003,scout_lane_003,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-07816,
RMV-20260801-03788,verification_lane_005,664,BRM5C-BRM5-20260731-17899-01,BRM5C-BRM5-20260731-17899-01,BRM5-20260731-17899,scout_lane_005,,,NY,Northeast,Charleston,Montgomery County (36057; primary),unclear,unclear,,unclear,"Town of Charleston, NY — Agendas & Minutes (landing/resources)",https://nytownofcharleston.gov/agendasandminutes,nytownofcharleston.gov,https://nytownofcharleston.gov/agendasandminutes,https://nytownofcharleston.gov/agendasandminutes,https://nytownofcharleston.gov/agendasandminutes,salary_ordinance,agenda_cover_sheet,high,,"Municipal meeting packets can sometimes attach or reference executed wage schedules, salary ordinances, or labor agreement ratification actions.",agenda_minutes_packet,,,,medium_candidate,,,3.0,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-17899-01,BRM5-20260731-17899,cog_2025_204995,https://nytownofcharleston.gov/agendasandminutes,agenda_minutes_packet,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_002,scout_lane_005,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-17899,
RMV-20260801-03789,verification_lane_005,665,BRM5C-BRM5-20260731-00449-01,BRM5C-BRM5-20260731-00449-01,BRM5-20260731-00449,scout_lane_001,,,IL,Midwest,Sesser,Franklin County (17055; primary),non_safety,non_safety,,unclear,"FY 2025 Employee Payroll Changes Effective May 1st, 2024",https://www.sesser.org/wp-content/uploads/2024/09/employee-raises-fy25-effective-may-1st-2024.pdf,sesser.org,https://sesser.org/wp-content/uploads/2024/09/employee-raises-fy25-effective-may-1st-2024.pdf,https://sesser.org/wp-content/uploads/2024/09/employee-raises-fy25-effective-may-1st-2024.pdf,https://sesser.org/wp-content/uploads/2024/09/employee-raises-fy25-effective-may-1st-2024.pdf,wage_schedule,wage_schedule_or_compensation_plan,medium,non_safety_constraint_signal,"Contains updated hourly rates for multiple non-safety municipal positions effective May 1, 2024 (useful for identifying the city’s compensation cycle mechanics).",budget_pay_plan,,,,medium_candidate,,,3.46,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-00449-01,BRM5-20260731-00449,cog_2025_162324,https://www.sesser.org/wp-content/uploads/2024/09/employee-raises-fy25-effective-may-1st-2024.pdf,budget_pay_plan,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_001,scout_lane_001,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00449,
RMV-20260801-03790,verification_lane_005,666,BRM5C-BRM5-20260731-02265-02,BRM5C-BRM5-20260731-02265-02,BRM5-20260731-02265,scout_lane_001,,,OH,Midwest,Grand Rapids,Wood County (39173; primary),police,police,,unclear,"Safety and Welfare Committee Meeting — Wednesday, March 18, 2026",https://grandrapidsohio.com/Committees/Safety-Welfare/03_18_26.pdf,grandrapidsohio.com,https://grandrapidsohio.com/Committees/Safety-Welfare/03_18_26.pdf,https://grandrapidsohio.com/Committees/Safety-Welfare/03_18_26.pdf,https://grandrapidsohio.com/Committees/Safety-Welfare/03_18_26.pdf,salary_ordinance,meeting_minutes,high,,Indicates where village safety committee materials are hosted; such packets may later include wage/pay ordinance attachments or labor-agreement references.,agenda_minutes_packet,,,,low_candidate,,,3.31,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-02265-02,BRM5-20260731-02265,cog_2025_172679,https://grandrapidsohio.com/Committees/Safety-Welfare/03_18_26.pdf,agenda_minutes_packet,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_002,scout_lane_001,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-02265,
RMV-20260801-03791,verification_lane_005,667,BRM5C-BRM5-20260731-11744-03,BRM5C-BRM5-20260731-11744-03,BRM5-20260731-11744,scout_lane_004,,,IL,Midwest,Woodstock,Schuyler County (17169; primary),non_safety,non_safety,"International Union of Operating Engineers, Local 150, Public Employees Division","May 1, 2024 through April 30, 2027","Collective Bargaining Agreement Between the International Union of Operating Engineers, Local 150, Public Employees Division and City of Woodstock, Illinois",https://www.woodstockil.gov/DocumentCenter/View/359/International-Union-of-Operating-Engineers-Local-150-Public-Employees-Union-PDF,woodstockil.gov,https://woodstockil.gov/DocumentCenter/View/359/International-Union-of-Operating-Engineers-Local-150-Public-Employees-Union-PDF,https://woodstockil.gov/DocumentCenter/View/359/International-Union-of-Operating-Engineers-Local-150-Public-Employees-Union-PDF,https://woodstockil.gov/DocumentCenter/View/359/International-Union-of-Operating-Engineers-Local-150-Public-Employees-Union-PDF,wage_schedule,cba,high,non_safety_constraint_signal,Non-safety/general municipal employee compensation via an executed City collective bargaining agreement (operating engineers Local 150) likely containing wage schedule and pay adjustments.,wage_salary_schedule,,,,high_candidate,,,3.58,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-11744-03,BRM5-20260731-11744,cog_2025_204327,https://www.woodstockil.gov/DocumentCenter/View/359/International-Union-of-Operating-Engineers-Local-150-Public-Employees-Union-PDF,wage_salary_schedule,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_004,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11744,
RMV-20260801-03792,verification_lane_005,668,BRM5C-BRM5-20260731-15145-04,BRM5C-BRM5-20260731-15145-04,BRM5-20260731-15145,scout_lane_005,,,IL,Midwest,Colona,Henry County (17073; primary),non_safety,non_safety,Teamsters Local Union No. 371 (Public Works Department),"May 1, 2024 through April 30, 2027 (stated in packet item text; binding document not inspected)","Packet — Approve successor bargaining agreement (Teamsters Local Union #371 – Public Works Department) effective May 1, 2024 through April 30, 2027 and authorize execution",https://www.colonail.com/vertical/sites/%7BFC142F78-E9D2-49AE-8B50-7910B5B74E0C%7D/uploads/12.22.25_Packet.pdf,colonail.com,https://colonail.com/vertical/sites/%7BFC142F78-E9D2-49AE-8B50-7910B5B74E0C%7D/uploads/12.22.25_Packet.pdf,https://colonail.com/vertical/sites/%7BFC142F78-E9D2-49AE-8B50-7910B5B74E0C%7D/uploads/12.22.25_Packet.pdf,https://colonail.com/vertical/sites/%7BFC142F78-E9D2-49AE-8B50-7910B5B74E0C%7D/uploads/12.22.25_Packet.pdf,wage_schedule,context_only,high,strike_or_no_strike_constraint;non_safety_constraint_signal,Non-safety (public works/admin-civilian) Teamsters wage-setting could be relevant for salary schedule/bargaining settlement factfinding continuity; requires the actual CBA wage schedule.,wage_salary_schedule,,,,medium_candidate,,,3.77,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-15145-04,BRM5-20260731-15145,cog_2025_125196,https://www.colonail.com/vertical/sites/%7BFC142F78-E9D2-49AE-8B50-7910B5B74E0C%7D/uploads/12.22.25_Packet.pdf,wage_salary_schedule,strike_or_no_strike_constraint;non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_001,scout_lane_005,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15145,
RMV-20260801-03793,verification_lane_005,669,BRM5C-BRM5-20260731-14721-01,BRM5C-BRM5-20260731-14721-01,BRM5-20260731-14721,scout_lane_004,,,PA,Northeast,West Manheim,York County (42133; primary),unclear,unclear,,unclear,Chapter 52: Salaries and Compensation (note about “all current salary ordinances are on file”),https://ecode360.com/28526579,ecode360.com,https://ecode360.com/28526579,https://ecode360.com/28526579,https://ecode360.com/28526579,salary_ordinance,ordinance_or_policy,high,,This is the only directly indexed municipal “Salaries and Compensation” source located for West Manheim in the code browser; it appears to be the likely entry point to salary/pay ordinance documents.,salary_pay_ordinance,,,,medium_candidate,,,3.08,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-14721-01,BRM5-20260731-14721,cog_2025_191406,https://ecode360.com/28526579,salary_pay_ordinance,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_003,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-14721,
RMV-20260801-03794,verification_lane_005,670,BRM5C-BRM5-20260731-04390-01,BRM5C-BRM5-20260731-04390-01,BRM5-20260731-04390,scout_lane_002,,,IN,Midwest,Madison,Tipton County (18159; primary),police,police,,"For the year 2026 (effective from and after first pay period of January 2026, continuing thereafter until changed).","ORDINANCE NO 2025-19: AN ORDINANCE FIXING SALARIES OF APPOINTED OFFICERS AND EMPLOYEES OF THE CITY OF MADISON, INDIANA, FOR THE YEAR 2026",https://www.madison-in.gov/egov/documents/1759523213_70024.pdf,madison-in.gov,https://madison-in.gov/egov/documents/1759523213_70024.pdf,https://madison-in.gov/egov/documents/1759523213_70024.pdf,https://madison-in.gov/egov/documents/1759523213_70024.pdf,wage_schedule,ordinance_or_policy,high,,Provides a city-adopted salary/pay schedule listing police job classifications and annual wage ranges for 2026.,salary_pay_ordinance,,,,medium_candidate,,,3.46,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-04390-01,BRM5-20260731-04390,cog_2025_185310,https://www.madison-in.gov/egov/documents/1759523213_70024.pdf,salary_pay_ordinance,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_001,scout_lane_002,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-04390,
RMV-20260801-03795,verification_lane_005,671,BRM5C-BRM5-20260731-00693-01,BRM5C-BRM5-20260731-00693-01,BRM5-20260731-00693,scout_lane_001,,,IN,Midwest,Roann,Wabash County (18169; primary),non_safety,non_safety,,"2025 (effective January 1, 2025; continues thereafter until duly changed)","Special Ordinance No. 1, 2025 — Fixing the Salaries of the Town Clerk, Town Board of Trustees, Town Employees and Other Town Officials",https://www.in.gov/towns/roann/files/Special-Ordinance-No-1-2025-Salary.pdf,in.gov,https://in.gov/towns/roann/files/Special-Ordinance-No-1-2025-Salary.pdf,https://in.gov/towns/roann/files/Special-Ordinance-No-1-2025-Salary.pdf,https://in.gov/towns/roann/files/Special-Ordinance-No-1-2025-Salary.pdf,wage_schedule,wage_schedule_or_compensation_plan,medium,non_safety_constraint_signal,Contains operative salary/wage-setting language for multiple ordinary town employee positions via an enacted ordinance (useful non-safety labor comparator source family).,agenda_minutes_packet,,,,medium_candidate,,,3.54,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-00693-01,BRM5-20260731-00693,cog_2025_163690,https://www.in.gov/towns/roann/files/Special-Ordinance-No-1-2025-Salary.pdf,agenda_minutes_packet,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_001,scout_lane_001,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00693,
RMV-20260801-03796,verification_lane_005,672,BRM5C-BRM5-20260731-14918-01,BRM5C-BRM5-20260731-14918-01,BRM5-20260731-14918,scout_lane_004,,,TX,South,Riverside,Walker County (48471; primary),unknown,unknown,,unclear,"Meeting Agendas — City of Riverside, Texas (landing page)",https://cityofriversidetx.com/meeting-agendas/,cityofriversidetx.com,https://cityofriversidetx.com/meeting-agendas,https://cityofriversidetx.com/meeting-agendas,https://cityofriversidetx.com/meeting-agendas,salary_ordinance,agenda_cover_sheet,high,,"Potential carrier for municipal labor-related agenda items (e.g., compensation/pay ordinances or MOUs), but not confirmed.",agenda_minutes_packet,,,,medium_candidate,,,3.0,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-14918-01,BRM5-20260731-14918,cog_2025_135291,https://cityofriversidetx.com/meeting-agendas/,agenda_minutes_packet,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_004,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-14918,
RMV-20260801-03797,verification_lane_005,673,BRM5C-BRM5-20260731-12147-02,BRM5C-BRM5-20260731-12147-02,BRM5-20260731-12147,scout_lane_004,,,KS,Midwest,Osawatomie,Miami County (20121; primary),non_safety,non_safety,,2023-2024,"April 27, 2023 City Council agenda packet (Resolution No. 1130 text: 2023-2024 Salary Schedule; salary schedule referenced as attached)",https://www.osawatomieks.org/sites/g/files/vyhlif7581/f/agendas/4.27.2023_agenda_packet_amended_0.pdf,osawatomieks.org,https://osawatomieks.org/sites/g/files/vyhlif7581/f/agendas/4.27.2023_agenda_packet_amended_0.pdf,https://osawatomieks.org/sites/g/files/vyhlif7581/f/agendas/4.27.2023_agenda_packet_amended_0.pdf,https://osawatomieks.org/sites/g/files/vyhlif7581/f/agendas/4.27.2023_agenda_packet_amended_0.pdf,wage_schedule,ordinance_or_policy,high,non_safety_constraint_signal,Potential follow-on city-wide non-safety wage schedule document close to the 2023-2024 cycle referenced by municipal wage planning.,arbitration_factfinding_labor_relations,,,,low_candidate,,,3.46,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-12147-02,BRM5-20260731-12147,cog_2025_127121,https://www.osawatomieks.org/sites/g/files/vyhlif7581/f/agendas/4.27.2023_agenda_packet_amended_0.pdf,arbitration_factfinding_labor_relations,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_004,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12147,
RMV-20260801-03798,verification_lane_005,674,BRM5C-BRM5-20260731-03705-02,BRM5C-BRM5-20260731-03705-02,BRM5-20260731-03705,scout_lane_001,,,TX,South,Ravenna,Fannin County (48147; primary),unclear,unclear,,unclear,"Regular Meeting Agenda (Board of Commissioners) — January 21, 2025",https://ravennatexas.com/cityof/index.php/download_file/view/408/301,ravennatexas.com,https://ravennatexas.com/cityof/index.php/download_file/view/408/301,https://ravennatexas.com/cityof/index.php/download_file/view/408/301,https://ravennatexas.com/cityof/index.php/download_file/view/408/301,salary_ordinance,agenda_cover_sheet,high,non_safety_constraint_signal,Agenda packets can contain binding pay ordinance actions or wage schedule changes that would function as non-safety/general municipal compensation comparators.,agenda_minutes_packet,,,,medium_candidate,,,3.31,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-03705-02,BRM5-20260731-03705,cog_2025_140297,https://ravennatexas.com/cityof/index.php/download_file/view/408/301,agenda_minutes_packet,non_safety_constraint_signal,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_004,scout_lane_001,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-03705,
RMV-20260801-03799,verification_lane_005,675,BRM5C-BRM5-20260731-15891-01,BRM5C-BRM5-20260731-15891-01,BRM5-20260731-15891,scout_lane_005,,,KS,Midwest,Parker,Linn County (20107; primary),non_safety,non_safety,,unclear,"Minutes Parker City Council — Regular Meeting (Nov 13, 2025)",https://www.parkerks.com/_files/ugd/f59b6e_94ad443ea21b4074be9558de0aabb98e.pdf,parkerks.com,https://parkerks.com/_files/ugd/f59b6e_94ad443ea21b4074be9558de0aabb98e.pdf,https://parkerks.com/_files/ugd/f59b6e_94ad443ea21b4074be9558de0aabb98e.pdf,https://parkerks.com/_files/ugd/f59b6e_94ad443ea21b4074be9558de0aabb98e.pdf,wage_schedule,meeting_minutes,high,non_safety_constraint_signal,"Contains an operative rate ($20 per hour) and appointment/timeline context for a civilian/municipal staff role, which can be a starting wage datapoint for non-safety comparators (not a binding city-wide wage schedule).",budget_pay_plan,,,,medium_candidate,,,3.46,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-15891-01,BRM5-20260731-15891,cog_2025_126920,https://www.parkerks.com/_files/ugd/f59b6e_94ad443ea21b4074be9558de0aabb98e.pdf,budget_pay_plan,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_005,scout_lane_005,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15891,
RMV-20260801-03800,verification_lane_005,676,BRM5C-BRM5-20260731-04937-01,BRM5C-BRM5-20260731-04937-01,BRM5-20260731-04937,scout_lane_002,,,MI,Midwest,Negaunee,Marquette County (26103; primary),non_safety,non_safety,Teamsters Local No. 328,"1993-01-01 to 1994-12-31 (Duration of Agreement; effective Jan 1, 1993 through Dec 31, 1994)",Agreement between Teamsters Local No. 328 and City (Negaunee) (Schedule A/B; duration + wage schedules + longevity language),https://archive.lib.msu.edu/LIR/contracts/c7099.pdf,archive.lib.msu.edu,https://archive.lib.msu.edu/LIR/contracts/c7099.pdf,https://archive.lib.msu.edu/LIR/contracts/c7099.pdf,https://archive.lib.msu.edu/LIR/contracts/c7099.pdf,wage_schedule,cba,high,,Contains an executed collective bargaining agreement with wage schedules (Schedule A) and longevity-related provisions (anniversary/years-of-service and stipend/longevity framework).,local_pay_policy_payroll,,,,medium_candidate,,,3.58,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-04937-01,BRM5-20260731-04937,cog_2025_190505,https://archive.lib.msu.edu/LIR/contracts/c7099.pdf,local_pay_policy_payroll,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_003,scout_lane_002,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-04937,
