annualization_assumption,annualized_growth_rate,base_or_non_base,caveats,codified_record_id,confidence_score,cycle_gap_years,dashboard_default_eligible,effective_period,effective_year,evidence_route,exclusion_or_caveat,final_locator,grade,growth_percent_for_averaging,growth_rate_eligible,growth_record_id,growth_value_type,later_cycle,later_normalized_record_id,later_span_id,later_value,match_tier,match_tier_label,mechanism_cluster,mechanism_confidence,municipality,municipality_cycle_key,normalized_record_id,occupation_or_classification,pay_basis,payband,percent_growth,position_schedule_label,primary_growth_mechanism,prior_cycle,prior_normalized_record_id,prior_span_id,prior_value,rank,rating_id,raw_later_span_text,raw_later_value_text,raw_prior_span_text,raw_prior_value_text,raw_span_text,raw_value_text,raw_values_preserved,region,secondary_growth_mechanisms,small_n_scope_warning,source_family,source_record_count,source_reported_growth_value,span_id,state,step,unit_cycle_key,unit_or_group,unit_type,value_difference
,,unclear,,B4X2500COD-20260730-665744ecce2196cbad9b1d96,0.45,,False,2022,2022,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://sandstone.govoffice.com/vertical/sites/%7BE367B94F-BFCA-40F7-864E-7F13B6756254%7D/uploads/Council_1-19-22.pdf,,,False,B4X2500GROWTHSRC-cee7ee381670f36298e0,percentage_raise,,,,,,,automatic_wage_growth,high,Sandstone,MN|sandstone|2022,B4X2500NORM-43bf301f9e262eb12ef7b65a,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-221ffbae2cdb078ce2de8e36,,,,,1/1/2023 (3% increase per contract) $27.92,$27.92; 3%,True,Midwest,"[""automatic_raise""]",,wage_schedule,,3.0,B4X2500SPAN-20260730-837fa3fa38364a80d9ecc29b,MN,,MN|sandstone|2022|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-ec1ac45e9cbdf3844e580609,0.45,,False,2022,2022,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://sandstone.govoffice.com/vertical/sites/%7BE367B94F-BFCA-40F7-864E-7F13B6756254%7D/uploads/Council_1-19-22.pdf,,,False,B4X2500GROWTHSRC-d858a27b2fba0ec0fec4,percentage_raise,,,,,,,automatic_wage_growth,high,Sandstone,MN|sandstone|2022,B4X2500NORM-dd964d837186c0bfe0bce066,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-3b15fc9833e2cb730314b07c,,,,,1/1/2022 (4% increase per contract) $26.11 (authorize back pay),$26.11; 4%,True,Midwest,"[""automatic_raise""]",,wage_schedule,,4.0,B4X2500SPAN-20260730-86f750e9b5b0599bcb948a3e,MN,,MN|sandstone|2022|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-4db2c1653fa688dbe0d5d505,0.45,,False,2022,2022,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://sandstone.govoffice.com/vertical/sites/%7BE367B94F-BFCA-40F7-864E-7F13B6756254%7D/uploads/Council_1-19-22.pdf,,,False,B4X2500GROWTHSRC-e5aa053ab46664f67912,percentage_raise,,,,,,,automatic_wage_growth,high,Sandstone,MN|sandstone|2022,B4X2500NORM-eaa3b9d32505a89ffd12e58e,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-165b05932b28f6f882c72533,,,,,the consensus was to set an annual increase of 0.5% on the water fixed rate and 1.5% on the water volume,0.5%; 1.5%,True,Midwest,"[""automatic_raise""]",,wage_schedule,,0.5,B4X2500SPAN-20260730-8fb4291e15864c45aa614fd3,MN,,MN|sandstone|2022|unresolved_unit|unknown,unresolved_unit,unclear,
,,base,,B4X2500COD-20260730-e1642e11b8d2732ccd5b64b7,0.9,,True,2022,2022,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://cityoftonkabay.net/vertical/sites/%7B4A0B5943-C4EE-4132-80D2-7FD9E610BCBF%7D/uploads/WS_PACKET_5-9-23.pdf,,,True,B4X2500GROWTHSRC-65a109cf228cddef30e4,step_schedule,,,,,,,automatic_wage_growth,high,Tonka Bay,MN|tonka_bay|2022,B4X2500NORM-88056f7f89e3fb7db8d7e9f6,police,percentage,,,,step_schedule_progression,,,,,,B4X2500-RATING-20260730-6066bdb904bda435f4acf25a,,,,,1/1/2022 2025 Salary Schedule (Reflects a 2.75% 3.5% increase over 2024),2.75%; 3.5%,True,Midwest,"[""automatic_raise""]",,wage_schedule,,2.75,B4X2500SPAN-20260730-5f4d39ff464200912153d65a,MN,,MN|tonka_bay|2022|police|police,police,non_safety,
,,unclear,,B4X2500COD-20260730-0dc1156903053b327f4d1059,0.9,,True,2022-2024,2022,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://public.destinyhosted.com/wabasdocs/2021/CCREG/20211102_672/AGENDApacket__11-02-21_0211_671.pdf,,,True,B4X2500GROWTHSRC-0e325a6a243e28f4fc50,percentage_raise,,,,,,,automatic_wage_growth,high,Wabasha,MN|wabasha|2022,B4X2500NORM-66ed9d4dff68c6f77ba3876e,police,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-3fdb207154f120784183d8d8,,,,,"- In 2022, a 2% increase to the existing salary table.",2%,True,Midwest,"[""automatic_raise""]",,cba,,2.0,B4X2500SPAN-20260730-429f499de8a8281b2f0f4a46,MN,,MN|wabasha|2022|police|police,police,police,
,,unclear,,B4X2500COD-20260730-55bba1a7cfe907065ffedbb8,0.72,,True,2022-2024,2022,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://public.destinyhosted.com/wabasdocs/2021/CCREG/20211102_672/AGENDApacket__11-02-21_0211_671.pdf,,,True,B4X2500GROWTHSRC-1a1e720d241312f7006d,percentage_raise,,,,,,,automatic_wage_growth,high,Wabasha,MN|wabasha|2022,B4X2500NORM-79ae9b6f9ceacc64f45bd185,police,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-32ec09e702517d3279f193ba,,,,,salaries from the year prior is approximately an 8% increase.,8%,True,Midwest,"[""automatic_raise""]",,cba,,8.0,B4X2500SPAN-20260730-ab871acc5a0adeaf288a5f98,MN,,MN|wabasha|2022|police|police,police,police,
,,unclear,,B4X2500COD-20260730-ad554d247e32826519e9ba74,0.45,,False,2022-2023,2022,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://bladenboronc.org/vertical/sites/%7BE1D8C6F0-3E4E-4AEF-AAB9-4E71828273B1%7D/uploads/Budget_File_2022-2023_PDF%28Kelsey%29_Final.pdf,,,False,B4X2500GROWTHSRC-86c3e4c0b64f93b28ca5,percentage_raise,,,,,,,automatic_wage_growth,high,Bladenboro,NC|bladenboro|2022,B4X2500NORM-7163fe63cf1934150471820f,sanitation,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-6db939a361b03dc535e5675f,,,,,SANITATION 5% Increase,5%,True,South,"[""automatic_raise""]",,budget_or_pay_plan,,5.0,B4X2500SPAN-20260730-0112d1702a39a7b599d3ec3e,NC,,NC|bladenboro|2022|sanitation|sanitation,sanitation,non_safety,
,,unclear,,B4X2500COD-20260730-d798cff7a4b9634ff03f2003,0.9,,True,2022-2023,2022,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://broadwaync.com/Minutes/2022/05-23-22.pdf,,,True,B4X2500GROWTHSRC-6073770739cc061fb634,COLA_CPI,,,,,,,automatic_wage_growth,high,Broadway,NC|broadway|2022,B4X2500NORM-530b06a9db0059a8a69c9089,police,percentage,,,,COLA_CPI,,,,,,B4X2500-RATING-20260730-a4814b1a4b5e3a833ee17fdf,,,,,A 3% COLA is,3%,True,South,"[""automatic_raise""]",,budget_or_pay_plan,,3.0,B4X2500SPAN-20260730-5a1c087157ac8edbf40c5798,NC,,NC|broadway|2022|police|police,police,police,
,,unclear,,B4X2500COD-20260730-bde76df1da4a22cc452234bb,0.45,,False,2022-2023,2022,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://broadwaync.com/Minutes/2022/05-23-22.pdf,,,False,B4X2500GROWTHSRC-bbe2059641dd63ed2c64,percentage_raise,,,,,,,automatic_wage_growth,high,Broadway,NC|broadway|2022,B4X2500NORM-a96757a26996c3cc5e45c189,police,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-11832033f3d29d11b6ebb1b6,,,,,"supporting as required by the state, there is a recommendation for a 7% increase in",7%,True,South,"[""automatic_raise""]",,budget_or_pay_plan,,7.0,B4X2500SPAN-20260730-30b1fe6c0697ae24d50dcb9d,NC,,NC|broadway|2022|police|police,police,police,
,,unclear,,B4X2500COD-20260730-5100900022c03a8acedef0cc,0.9,,True,2022,2022,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://north-wilkesboro.com/AgendaCenter/ViewFile/Minutes/_01042022-213,,,True,B4X2500GROWTHSRC-b3058deba7b0994b0bae,COLA_CPI,,,,,,,automatic_wage_growth,high,North Wilkesboro,NC|north_wilkesboro|2022,B4X2500NORM-bdce7b5276a13e8f8ec1946f,police,percentage,,,,COLA_CPI,,,,,,B4X2500-RATING-20260730-7c24ef30375b6fc6c5a268e6,,,,,"compensation increases include the 2.5% COLA to law enforcement, that amount would be $151,000,00.","$151,000.00; 2.5%",True,South,"[""automatic_raise""]",,budget_or_pay_plan,,2.5,B4X2500SPAN-20260730-c36db86f552f44777c533733,NC,,NC|north_wilkesboro|2022|police|police,police,police,
,,unclear,,B4X2500COD-20260730-57aa63a8f52f3486844972a2,0.72,,True,2022,2022,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://pikevillenc.gov/documents/545/Personnel_Policy_-2022.pdf,,,True,B4X2500GROWTHSRC-a9699657fff8d1ecd2e4,percentage_raise,,,,,,,automatic_wage_growth,high,Pikeville,NC|pikeville|2022,B4X2500NORM-f7ec989060ce77d1bb1ea07e,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-d35a688687a4338b89849f9d,,,,,"(For example, employees who exceed expectations may receive a 1% salary increase and employees who far exceed expectations may receive a larger",1%,True,South,"[""automatic_raise""]",,budget_or_pay_plan,,1.0,B4X2500SPAN-20260730-4c4a5353af2310de0063cad0,NC,,NC|pikeville|2022|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-316edd09ec0f6f73f82682d5,0.72,,True,2022,2022,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://redsprings.org/vertical/sites/%7B554C75D5-A56C-447A-8853-DBFBDEF2285C%7D/uploads/RS_Personnel_Policy_2022.doc,,,True,B4X2500GROWTHSRC-03890e6f04223d8b3450,percentage_raise,,,,,,,automatic_wage_growth,high,Red Springs,NC|red_springs|2022,B4X2500NORM-7487a668e0d0e1053e2f34ef,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-e39424442a5e2d734c5c5d8a,,,,,"When an employee is promoted, the employee's salary shall normally be advanced to the hiring rate of the new position, or to a salary which provides an increase of 5% over the employee's salary before the promotion, whichever is greater.",5%,True,South,"[""automatic_raise""]",,budget_or_pay_plan,,5.0,B4X2500SPAN-20260730-4144386b475e494ebd08bfcb,NC,,NC|red_springs|2022|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-5e300b92fc69b1163ef339c6,0.72,,True,2022,2022,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://redsprings.org/vertical/sites/%7B554C75D5-A56C-447A-8853-DBFBDEF2285C%7D/uploads/RS_Personnel_Policy_2022.doc,,,True,B4X2500GROWTHSRC-1c5afcd55e485ed6169b,percentage_raise,,,,,,,automatic_wage_growth,high,Red Springs,NC|red_springs|2022,B4X2500NORM-1144951689e6e121c5c83c4b,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-22255136c0425d7570222cd3,,,,,"An employee whose position is reclassified to a class having a higher salary range shall receive a pay increase of 5% or an increase to the hiring rate of the new pay range, whichever is higher.",5%,True,South,"[""automatic_raise""]",,budget_or_pay_plan,,5.0,B4X2500SPAN-20260730-7b1428cd12981fdfca156fbc,NC,,NC|red_springs|2022|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-9de5c13579e4c268df457c34,0.72,,True,2022,2022,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://redsprings.org/vertical/sites/%7B554C75D5-A56C-447A-8853-DBFBDEF2285C%7D/uploads/RS_Personnel_Policy_2022.doc,,,True,B4X2500GROWTHSRC-b1a0b47be0a723e1da46,percentage_raise,,,,,,,automatic_wage_growth,high,Red Springs,NC|red_springs|2022,B4X2500NORM-7d3c6553beba6e8134ed1e69,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-a14896fc0588bd44b8bc1280,,,,,"Subject to the availability of funds and approval of the Town Board of Commissioners, when an individual class of positions is assigned to a higher salary range, employees in that class shall normally receive a pay increase of 5%, or to the hiring rate of the new range, whichever is higher.",5%,True,South,"[""automatic_raise""]",,budget_or_pay_plan,,5.0,B4X2500SPAN-20260730-63bfaf6321559ed4a0ad9bec,NC,,NC|red_springs|2022|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-9ae7ecbda1ed15d6eea9070c,0.45,,False,2022,2022,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://redsprings.org/vertical/sites/%7B554C75D5-A56C-447A-8853-DBFBDEF2285C%7D/uploads/RS_Personnel_Policy_2022.doc,,,False,B4X2500GROWTHSRC-b96ee4f88b9e1efa5222,percentage_raise,,,,,,,automatic_wage_growth,high,Red Springs,NC|red_springs|2022,B4X2500NORM-eeb27bb69460bcd0b8eb1bf6,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-bf54ad6ec4256a903c548fbf,,,,,Promotion to proper grade level guarantees an employee for a minimum 3% increase.,3%,True,South,"[""automatic_raise""]",,budget_or_pay_plan,,3.0,B4X2500SPAN-20260730-456c9f61026f3407ac115dd2,NC,,NC|red_springs|2022|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-0a02a1ad35c2b5f98a7e7409,0.45,,False,2022,2022,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,http://cms4files.revize.com/townofwilliamston/FY%2022-23%20Minutes.pdf,,,False,B4X2500GROWTHSRC-6322b149e7463990655b,percentage_raise,,,,,,,automatic_wage_growth,high,Williamston,NC|williamston|2022,B4X2500NORM-a55fe75c462c8fceb4116f9c,police,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-d0b4efe26a0895cf5d46a71f,,,,,"Ahoskie offered $45,000 with a 5% increase after probation.","$45,000.00; 5%",True,South,"[""automatic_raise""]",,agenda_packet_or_minutes,,5.0,B4X2500SPAN-20260730-38bcde1f9e08785130d5561e,NC,,NC|williamston|2022|police|police,police,police,
,,unclear,,B4X2500COD-20260730-1b7d894d5421d76cdb2324a8,0.45,,False,2022,2022,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,http://cms4files.revize.com/townofwilliamston/FY%2022-23%20Minutes.pdf,,,False,B4X2500GROWTHSRC-8aa3b93ff47230cf229b,percentage_raise,,,,,,,automatic_wage_growth,high,Williamston,NC|williamston|2022,B4X2500NORM-d67117bbc8cd7b380dbacbd9,police,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-0be0715e6e5f0d7def02fc14,,,,,"a 2% increase, and their ½% merit increase.",2%,True,South,"[""automatic_raise""]",,agenda_packet_or_minutes,,2.0,B4X2500SPAN-20260730-6e01a66b60bac0cbdfe824e2,NC,,NC|williamston|2022|police|police,police,police,
,,unclear,,B4X2500COD-20260730-13b0f2eda0cda419273350d9,0.72,,True,2022,2022,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,http://cms4files.revize.com/townofwilliamston/FY%2022-23%20Minutes.pdf,,,True,B4X2500GROWTHSRC-908818a4d22b720c7be3,COLA_CPI,,,,,,,automatic_wage_growth,high,Williamston,NC|williamston|2022,B4X2500NORM-11a15b981655318f2629f779,police,percentage,,,,COLA_CPI,,,,,,B4X2500-RATING-20260730-3d9ea113ef3ff60bb5d88e4d,,,,,"With the Board’s strong support of the employees, there is a possible 5% cost of living adjustment",5%,True,South,"[""automatic_raise""]",,agenda_packet_or_minutes,,5.0,B4X2500SPAN-20260730-e6eb817570c972a265750334,NC,,NC|williamston|2022|police|police,police,police,
,,unclear,,B4X2500COD-20260730-f9ea0587f80212e6c4f65336,0.9,,True,2022,2022,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,http://cms4files.revize.com/townofwilliamston/FY%2022-23%20Minutes.pdf,,,True,B4X2500GROWTHSRC-a9f0300000dee609fd3e,COLA_CPI,,,,,,,automatic_wage_growth,high,Williamston,NC|williamston|2022,B4X2500NORM-45328a844508db7ac97df37e,police,percentage,,,,COLA_CPI,,,,,,B4X2500-RATING-20260730-70a6862ab5f81ec95ff1d48e,,,,,The Finance Officer explained that all staff received the 5% COLA increase.,5%,True,South,"[""automatic_raise""]",,agenda_packet_or_minutes,,5.0,B4X2500SPAN-20260730-b70f50f02c9a71487f6815c8,NC,,NC|williamston|2022|police|police,police,police,
,,unclear,,B4X2500COD-20260730-f77914c0250c693e9050d312,0.9,,True,2022,2022,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,http://cms4files.revize.com/townofwilliamston/FY%2022-23%20Minutes.pdf,,,True,B4X2500GROWTHSRC-bb0bea31db75026bd210,COLA_CPI,,,,,,,automatic_wage_growth,high,Williamston,NC|williamston|2022,B4X2500NORM-4f9298315f7d0cd84cff50ad,police,percentage,,,,COLA_CPI,,,,,,B4X2500-RATING-20260730-9a88b90886449fcd0e7cf8bf,,,,,"The staff would receive a 5% COLA increase, then",5%,True,South,"[""automatic_raise""]",,agenda_packet_or_minutes,,5.0,B4X2500SPAN-20260730-6f5acdf22d5906f862564b50,NC,,NC|williamston|2022|police|police,police,police,
,,unclear,,B4X2500COD-20260730-b29973d358481f8104dd4bb9,0.45,,False,2022,2022,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,http://cms4files.revize.com/townofwilliamston/FY%2022-23%20Minutes.pdf,,,False,B4X2500GROWTHSRC-d9774d39956031c00a38,percentage_raise,,,,,,,automatic_wage_growth,high,Williamston,NC|williamston|2022,B4X2500NORM-bc7e1a4ef74b8874b58aadb4,police,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-54fd3d340a330efb53e7414a,,,,,The Town Administrator requested the Board to approve the 2% increase,2%,True,South,"[""automatic_raise""]",,agenda_packet_or_minutes,,2.0,B4X2500SPAN-20260730-a7b29668b3f16a043fff0f01,NC,,NC|williamston|2022|police|police,police,police,
,,unclear,,B4X2500COD-20260730-5b276bed1da643616b8ebcc2,0.45,,False,2022,2022,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://villageofcortland.com/wp-content/uploads/Minutes-September-2022.pdf,,,False,B4X2500GROWTHSRC-ff48ff324d760dc01453,percentage_raise,,,,,,,automatic_wage_growth,high,Cortland,NE|cortland|2022,B4X2500NORM-d0026831a4fcfd175e8a7727,clerical_admin,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-c4b2e4033a176f2f07758b9d,,,,,1% Increase in Restricted Funds Authority,1%,True,Midwest,"[""automatic_raise""]",,agenda_packet_or_minutes,,1.0,B4X2500SPAN-20260730-b3ef3a87baee994430da6e0e,NE,,NE|cortland|2022|clerical_admin|clerical_admin,clerical_admin,non_safety,
,,base,,B4X2500COD-20260730-6d1f41c085dcafbfa9bace28,0.45,,False,2022,2022,source_reported_growth_rate,percentage_or_amount_is_not_recurring_wage_growth,https://kingwoodtownship.gov/government/budgets/2022/2636-kingwood-township-audit-2022/file,,,False,B4X2500GROWTHSRC-110ac391498d54b999cd,percentage_raise,,,,,,,timing_implementation,high,Kingwood,NJ|kingwood|2022,B4X2500NORM-d7ea4d4247c72b43b6fcc052,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-febe6941943b44a04b6c2e4c,,,,,"The contribution rate was 7.50% of base salary effective July 1, 2018.",7.5%,True,Northeast,"[""implementation_retroactivity""]",,cba,,7.5,B4X2500SPAN-20260730-840154830aa5d83ecdcc9638,NJ,,NJ|kingwood|2022|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-0295c786bf25be1fac9df963,0.72,,True,2022,2022,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://kingwoodtownship.gov/government/budgets/2022/2636-kingwood-township-audit-2022/file,,,True,B4X2500GROWTHSRC-44ff9f25f7da80998634,percentage_raise,,,,,,,automatic_wage_growth,high,Kingwood,NJ|kingwood|2022,B4X2500NORM-066cd72870d2a304f0cceb5c,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-4be10fc83be108215809c0a0,,,,,Wage 3.25% Salary increases (based on years of service) 2.75% - 6.55%,3.25%; 2.75%; 6.55%,True,Northeast,"[""automatic_raise""]",,cba,,3.25,B4X2500SPAN-20260730-9bd9a5c9bdf39045a25df06c,NJ,,NJ|kingwood|2022|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-1f292fc76007800453148f33,0.45,,False,2022,2022,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://northbrunswicknj.gov/wp-content/uploads/2024/01/LOCAL-108-CLERICAL_2022-2025-1.pdf,,,False,B4X2500GROWTHSRC-e00b2fef5c18b06557d9,percentage_raise,,,,,,,automatic_wage_growth,high,North Brunswick,NJ|north_brunswick|2022,B4X2500NORM-0793bc04b445ae4a3a596a03,clerical_admin,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-9df73a3028471fc9f821eb86,,,,,"Employees over Year 25 shall receive a 2% increase for 2022, 2% increase for 2023, 2% increase for 2024 and 2% for 2025.",2%; 2%; 2%; 2%,True,Northeast,"[""automatic_raise""]",,cba,,2.0,B4X2500SPAN-20260730-4abce8bff505c75f5f4e20bb,NJ,,NJ|north_brunswick|2022|clerical_admin|clerical_admin,clerical_admin,non_safety,
,,unclear,,B4X2500COD-20260730-2a6f6a7575c1f753a05c6ffc,0.45,,False,2022,2022,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://northbrunswicknj.gov/wp-content/uploads/2024/01/LOCAL-108-CLERICAL_2022-2025-1.pdf,,,False,B4X2500GROWTHSRC-e2390163b97de66a9dc3,percentage_raise,,,,,,,automatic_wage_growth,high,North Brunswick,NJ|north_brunswick|2022,B4X2500NORM-439ec14739d52fd3d9f855d9,clerical_admin,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-c5b29f02a0ecfd4ee2c3944b,,,,,"Employees over Year 25 shall receive a 2% increase for 2022, 2% increase for 2023, 2%",2%; 2%; 2%,True,Northeast,"[""automatic_raise""]",,cba,,2.0,B4X2500SPAN-20260730-188c7d70270d1b0d23ca5345,NJ,,NJ|north_brunswick|2022|clerical_admin|clerical_admin,clerical_admin,non_safety,
,,unclear,,B4X2500COD-20260730-e1329492b14ffa8884139747,0.72,,True,2022,2022,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://altamontvillageny.gov/sites/g/files/vyhlif16621/f/minutes/brdminutes_april_05_2022.pdf,,,True,B4X2500GROWTHSRC-2e564a437cfd07fcade7,COLA_CPI,,,,,,,automatic_wage_growth,high,Altamont,NY|altamont|2022,B4X2500NORM-030d74343618f5c9b3e053a0,unknown,percentage,,,,COLA_CPI,,,,,,B4X2500-RATING-20260730-aba525056b4ac5f503a39f2b,,,,,"3% COLA increase, which we really, if we can do that, we want to do that.",3%,True,Northeast,"[""automatic_raise""]",,personnel_policy,,3.0,B4X2500SPAN-20260730-2f526d5afe62af7308c4db2e,NY,,NY|altamont|2022|unresolved_unit|unknown,unresolved_unit,unclear,
,,non_base,,B4X2500COD-20260730-8c4a30ece8a5b9efa6af7a27,0.45,,False,2022,2022,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://chester-ny.gov/wp-content/uploads/2025/01/Final-Signed-CBA-Teamsters-Local-445-June-2022-May-2027.pdf,,,False,B4X2500GROWTHSRC-7f2a739baa7b317eeecb,percentage_raise,,,,,,,non_base_compensation,high,Chester,NY|chester|2022,B4X2500NORM-a8abb311afc4f643d560f489,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-067e748a1e0c8677feef02c7,,,,,"least 10 years of continuous service with the Town, shall be eligible for a one-time lump sum payment of twenty five percent( 25%) of the employee' s final years income, exclusive of",25%,True,Northeast,"[""non_base_compensation""]",,cba,,25.0,B4X2500SPAN-20260730-679de5eeb1369ef3d9e8e815,NY,,NY|chester|2022|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-7bd722b17b33ad121bc0faa7,0.45,,False,2022,2022,source_reported_growth_rate,growth_value_not_a_plausible_percentage_rate,https://townofulster.ny.gov/wp-content/uploads/TOU-Local-17-Agreement-1_1_2022-12_31_2025.pdf,,,False,B4X2500GROWTHSRC-2ff5806c88ce16dcb33c,retroactive_or_lump_sum,,,,,,,timing_implementation,high,Ulster,NY|ulster|2022,B4X2500NORM-53b6f789a59bbf99c2993f90,unknown,unknown,,,,implementation_retroactivity,,,,,,B4X2500-RATING-20260730-88c616296eebeb1c09a9e084,,,,,"Effective August 18, 2022, an increase of$ 1.",$1.00,True,Northeast,[],,cba,,1.0,B4X2500SPAN-20260730-edaf88213edcb8da1d4d7566,NY,,NY|ulster|2022|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-9abb7c9720b863b9efff4eb7,0.45,,False,2022,2022,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://cms5.revize.com/revize/glendaleoh/council/meeting%20materials/2022/221205%20reg/221205%20Council%20packet.pdf,,,False,B4X2500GROWTHSRC-1a55801bb661284b1582,percentage_raise,,,,,,,automatic_wage_growth,high,Glendale,OH|glendale|2022,B4X2500NORM-1806a329e81cd381c6d19794,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-812d15525b68fb656e8f3125,,,,,"employee performance appraisal, shall receive an increase of 5%, effective",5%,True,Midwest,"[""automatic_raise""]",,other_local_government_pay_policy,,5.0,B4X2500SPAN-20260730-e9e549401d09ba1d3d77f71f,OH,,OH|glendale|2022|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-2583f799eacd7480ba70f586,0.45,,False,2022,2022,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://cms5.revize.com/revize/glendaleoh/council/meeting%20materials/2022/221205%20reg/221205%20Council%20packet.pdf,,,False,B4X2500GROWTHSRC-b02bd0909c487886ff7c,percentage_raise,,,,,,,timing_implementation,high,Glendale,OH|glendale|2022,B4X2500NORM-b0fd3fad32516595aec8f142,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-6d895b661c2f03d7b3bca2e4,,,,,"employee performance appraisal, shall receive an increase of 5%, effective 1/1/2023.",5%,True,Midwest,"[""implementation_retroactivity""]",,other_local_government_pay_policy,,5.0,B4X2500SPAN-20260730-ce4a04ace1902125fab7881d,OH,,OH|glendale|2022|unresolved_unit|unknown,unresolved_unit,unclear,
