extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,disposition,page_relationship,bounded_evidence_pointer,confidence,reason_codes,short_rationale,qa_status
cexrem_fb7e37bca1d99d7659a6fc00,doc_d0ad3a3e6d3c2bccbedcfa91,ttd_eb5c699da71cdd0d1615f213,sr_eecbcc4d07a511ab41c565dd,NSCQ-OH-20260720-0071,OH,Pickerington,CITY OF PICKERINGTON,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0201_sr_eecbcc4d07a511ab41c565dd.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0201_sr_eecbcc4d07a511ab41c565dd.pdf#page=26|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0201_sr_eecbcc4d07a511ab41c565dd.pdf#page=29|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0201_sr_eecbcc4d07a511ab41c565dd.pdf#page=32,unknown,NO_VISIBLE_BASE_WAGE_AMOUNTS_IN_PACKET|NO_VISIBLE_COMPENSATION_MECHANISM_EVIDUN|PAGE_CONTENT_RELATED_TO_GRIEVANCE_ARBITR|EFFECTIVE_DATES_REFERENCED_WITHOUT_RATE_|SECTION_17_1_INTRODUCES_WAGE_RATES_BUT_R,"The packet text shows grievance/arbitration procedures and promotion scoring, plus an intro to wage rates with effective dates, but no actual base wage rate/step/grade amounts or compensation adjustment mechanism terms are visible.",excluded_provisional
cexrem_6fc1d87177412698f35a90dc,doc_d226311bcf545250faf2cfa1,ttd_e25766e0e5abd37b24299e95,sr_067e3af8f9fb7f2afc1a7fee,NSCQ-OH-20260720-0800,OH,Plain,TOWNSHIP OF PLAIN,fire,cba,reference_only,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0303_sr_067e3af8f9fb7f2afc1a7fee.pdf#page=2,unknown,PAGE_PACKET_CONTAINS_ONLY_ALPHABETICAL_1|PAGE_PACKET_CONTAINS_ONLY_INDEXING_TABLE|NO_VISIBLE_WAGE_AMOUNT_OR_RATE_VALUE_IN_|NO_VISIBLE_COMPENSATION_MECHANISM_TEXT,"The provided pages are index/title/metadata pages referencing a “Wages” provision, but they do not contain any visible base-wage amounts/rates or pay-setting mechanism language to extract.",needs_review
cexrem_c8309aa9ecf3a0852f6b793e,doc_1d619b64812923ce8948780c,ttd_f623ff018139e5a74ccf8efd,sr_3d6221d6e5ea94e41b730f0c,NSCQ-OH-20260720-0548,OH,Reading,CITY OF READING,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0269_sr_3d6221d6e5ea94e41b730f0c.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0269_sr_3d6221d6e5ea94e41b730f0c.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0269_sr_3d6221d6e5ea94e41b730f0c.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0269_sr_3d6221d6e5ea94e41b730f0c.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0269_sr_3d6221d6e5ea94e41b730f0c.pdf#page=15,unknown,BOUNDARY_PACKET_CONTAINS_NO_VISIBLE_BASE,"The provided pages show an index of contract articles and grievance/arbitration process provisions, but do not contain any visible base wage rate/step/pay/grade amounts or any wage-setting mechanism tied to compensation.",excluded_provisional
cexrem_3cdd1cb7adf3e02f7937e8ff,doc_7895368316a9b3f0bec2df53,ttd_35cde81db18f153e27f6b686,sr_ac71cb82fd3d92a74a2bac4f,NSCQ-OH-20260720-0536,OH,Richmond Heights,CITY OF RICHMOND HEIGHTS,fire,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_ac71cb82fd3d92a74a2bac4f.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_ac71cb82fd3d92a74a2bac4f.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_ac71cb82fd3d92a74a2bac4f.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_ac71cb82fd3d92a74a2bac4f.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_ac71cb82fd3d92a74a2bac4f.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_ac71cb82fd3d92a74a2bac4f.pdf#page=29,unknown,NO_BASE_WAGE_AMOUNT_OR_RATE_VISIBLE|NO_CLEAR_COMPENSATION_MECHANISM_FOR_WAGE|TEXT_RELATED_TO_DUES_DEDUCTIONS_AND_PROT,"The provided pages describe general agreement sections (e.g., dues deductions, bargaining unit scope, no-strike, grievance procedure) without any visible base wage amount/rate or a compensation-setting mechanism tied to pay.",excluded_provisional
cexrem_e976cac90f9f85cc762eadef,doc_29e3bcb186a91200d17a90a8,ttd_93776d82fde573ab1c903bd2,sr_345c001c4c0a9de7dee8a4df,NSCQ-OH-20260720-0663,OH,Rossford,CITY OF ROSSFORD,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0100_sr_345c001c4c0a9de7dee8a4df.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0100_sr_345c001c4c0a9de7dee8a4df.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0100_sr_345c001c4c0a9de7dee8a4df.pdf#page=22|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0100_sr_345c001c4c0a9de7dee8a4df.pdf#page=24,unknown,PAGE_PACKET_CONTAINS_NO_VISIBLE_BASE_WA6,"The provided pages excerpt only general agreement headings and grievance procedure timing; no explicit base wage rates, steps, grades, or wage/compensation mechanisms are visible.",excluded_provisional
cexrem_f25feac21e659c69d8d76697,doc_85879c179869c0d0c3a6ab41,ttd_da0cae460aa9f04c5c57fe27,sr_119550ff9f47a3d9f4c5aaa8,NSCQ-OH-20260720-0617,OH,Sheffield Lake,CITY OF SHEFFIELD LAKE,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0336_sr_119550ff9f47a3d9f4c5aaa8.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0336_sr_119550ff9f47a3d9f4c5aaa8.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0336_sr_119550ff9f47a3d9f4c5aaa8.pdf#page=17,unknown,NO_BASE_WAGE_COMPENSATION_PROVISIONS_IN_|NO_NON_BASE_WAGE_COMPONENTS_OR_VALUES_IN|PAGES_CONTAIN_PROCEDURAL_MGMT_DISCIPLINE|NO_EVIDENCE_OF_RATE_SALARY_STEP_OR_FORMU,"The provided pages describe discipline, management rights, grievance procedure, probation, and seniority rules, with no visible base wage/step/salary/rate figures or compensation-setting mechanisms, and no identifiable non-base wage benefit/leave/overtime provisions with amounts or rules.",excluded_provisional
cexrem_8363d62781b7789f38752d43,doc_1fd275d0bf797f03f8df2306,ttd_4274969e78fb40ed999c17fe,sr_49e0b66fb03b0bdb80aebad2,NSCQ-OH-20260720-0149,OH,Springboro,CITY OF SPRINGBORO,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0365_sr_49e0b66fb03b0bdb80aebad2.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0365_sr_49e0b66fb03b0bdb80aebad2.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0365_sr_49e0b66fb03b0bdb80aebad2.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0365_sr_49e0b66fb03b0bdb80aebad2.pdf#page=32,unknown,BOUND_PACKET_CONTAINS_NO_VISIBLE_BASE_WA,"The provided page snippets show an agreement table of contents and non-compensation provisions (e.g., probation period, seniority list, article headings) without any visible base wage amounts or wage-setting mechanisms.",excluded_provisional
cexrem_4529c1f8208c9b20378c7e67,doc_7ec92e061dd22254d9673ce0,ttd_6c2a59126f0e0aaf2d760a71,sr_3d994525bcec5ccaf110dfbe,NSCQ-OH-20260720-0148,OH,Springboro,CITY OF SPRINGBORO,police,cba,reference_only,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0350_sr_3d994525bcec5ccaf110dfbe.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0350_sr_3d994525bcec5ccaf110dfbe.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0350_sr_3d994525bcec5ccaf110dfbe.pdf#page=31,unknown,BOUND_PACKET_CONTAINS_ONLY_TABLE_OF_CONT,"The provided pages show only article/section headings from the agreement (e.g., Insurance, Tuition Reimbursement, Leaves, Wages) without any visible wage amounts or compensation mechanism terms.",needs_review
cexrem_eefed1346c296b692f7779ca,doc_f04728516c21a0fdc214203a,ttd_bb6fb931d51fbf8346635405,sr_637e757c39a8b0ec6879d110,NSCQ-OH-20260720-0524,OH,Springdale,CITY OF SPRINGDALE,fire,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0307_sr_637e757c39a8b0ec6879d110.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0307_sr_637e757c39a8b0ec6879d110.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0307_sr_637e757c39a8b0ec6879d110.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0307_sr_637e757c39a8b0ec6879d110.pdf#page=24|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0307_sr_637e757c39a8b0ec6879d110.pdf#page=27|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0307_sr_637e757c39a8b0ec6879d110.pdf#page=30|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0307_sr_637e757c39a8b0ec6879d110.pdf#page=52,unknown,NO_BASE_WAGE_PROVISION_VISIBLE|NO_PAY_RATE_OR_SALARY_STEP_OR_GRADE_TOKS|ONLY_DEDUCTIONS_AND_NON_COMPENSATION_MEI,"The provided pages show document cover/TOC and administrative/deduction or unit-clarification text, but no visible base wage amounts/rates or compensation-setting mechanisms (e.g., wages article contents, step/grade pay, overtime/premium rates, longevity values, or other compensation terms).",excluded_provisional
cexrem_46b534fa8ef76603c11d7c23,doc_00acf134cd4257ec3d0ac58c,ttd_6717935084b924dc797a86fe,sr_17a5350f3924d1b470489a74,NSCQ-OH-20260720-0138,OH,Tallmadge,CITY OF TALLMADGE,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0354_sr_17a5350f3924d1b470489a74.pdf#page=1|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0354_sr_17a5350f3924d1b470489a74.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0354_sr_17a5350f3924d1b470489a74.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0354_sr_17a5350f3924d1b470489a74.pdf#page=19|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0354_sr_17a5350f3924d1b470489a74.pdf#page=28|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0354_sr_17a5350f3924d1b470489a74.pdf#page=54,unknown,NO_VISIBLE_BASE_WAGE_OR_COMPENSATION_TER|PAGES_SHOW_ADOPTION_LANGUAGE_AND_NONCOMP|NO_COMPENSATION_AMOUNT_OR_WAGE_RATING,"The provided pages contain ordinance approval/adoption language and general agreement sections (e.g., management rights, dues deduction), but no visible base-wage amounts/rates, step/grade pay provisions, or wage-setting mechanisms.",excluded_provisional
cexrem_56994d7721b3ed1d16cc61b1,doc_1bbf6e2df38a0ae16d16bd34,ttd_fe699ccdb5601498b0a4a231,sr_e2be73e8d696637a1e43bd98,NSCQ-OH-20260720-0137,OH,Tallmadge,CITY OF TALLMADGE,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_e2be73e8d696637a1e43bd98.pdf#page=1|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_e2be73e8d696637a1e43bd98.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_e2be73e8d696637a1e43bd98.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_e2be73e8d696637a1e43bd98.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_e2be73e8d696637a1e43bd98.pdf#page=24|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_e2be73e8d696637a1e43bd98.pdf#page=27|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0198_sr_e2be73e8d696637a1e43bd98.pdf#page=53,unknown,NO_BASE_WAGE_VALUES_VISIBLE|NO_COMPENSATION_MECHANISM_WITH_VISIBLE_W|ONLY_GENERAL_DOCUMENT_REFERENCE_AND_UNSC|ONLY_DUES_DEDUCTION_LANGUAGE_NOT_COMPENS,"Within the provided pages, there are no visible base-wage amounts/rates or explicit wage-setting mechanisms; only general CBA/ordinance text and dues-deduction provisions are shown, which do not provide collectible compensation terms for base pay.",excluded_provisional
cexrem_32d564bfc4d6faea175d9e3b,doc_d674c119db187af55a841623,ttd_aad88dfeaa23664373c82288,sr_893560a9a5fd893961c3821a,NSCQ-OH-20260720-0436,OH,University Heights,CITY OF UNIVERSITY HEIGHTS,fire,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0298_sr_893560a9a5fd893961c3821a.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0298_sr_893560a9a5fd893961c3821a.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0298_sr_893560a9a5fd893961c3821a.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0298_sr_893560a9a5fd893961c3821a.pdf#page=24|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0298_sr_893560a9a5fd893961c3821a.pdf#page=27|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0298_sr_893560a9a5fd893961c3821a.pdf#page=52|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0298_sr_893560a9a5fd893961c3821a.pdf#page=53,unknown,NO_VISIBLE_COMPENSATION_AMOUNTS_OR_RULES|ONLY_TABLE_OF_CONTENTS_OR_DEDUCTIONS_DES|NO_BASE_WAGE_EVIDENCE_PRESENT_ON_PROVIDE|NO_NON_BASE_COMPONENT_VALUES_OR_TERMS_EX,"The provided page packet contains mainly headings/table-of-contents references to compensation sections, but no visible base-wage amounts/rates or non-base compensation rules with actionable tokens.",needs_review
cexrem_aee853ab8db87ded818dfa6c,doc_c0e02ac188553f00798ec614,ttd_89861d86ff11aa393c1a970d,sr_1dbcf398bc9dd32af3bd9ad0,NSCQ-OH-20260720-0096,OH,Warren,CITY OF WARREN,police,cba,exclude,no_candidate_page,,unknown,NO_EXTRACTABLE_COMPENSATION_EVIDENCE_ON_,Page 1 only shows cover/exhibit information (effective date and contract identifiers) without any base wage figures or wage-setting/mechanism terms.,excluded_provisional
cexrem_ff8b12dc7cb934f7cd1a6309,doc_2583587ac7cb9a026e79f6a3,ttd_66e6a26dbe693f90039cecc2,sr_be3307419ce0d188a5353966,NSCQ-OH-20260720-0391,OH,Washington Court House,CITY OF WASHINGTON COURT HOUSE,police,cba,exclude,no_candidate_page,,unknown,NO_COMPENSATION_TERMS_VISIBLE|ONLY_COVERPAGE_METADATA_PRESENT,"The provided page is a cover/front matter listing parties and contract dates, with no visible base-wage numbers or compensation mechanisms.",excluded_provisional
cexrem_25a15f86b99f39069f11ce43,doc_bde362ef637123702336ba5c,ttd_26628f7ee13d5859be9499a1,sr_5ca7fc4b627322f81fa044f9,NSCQ-OH-20260720-0702,OH,Waterville,CITY OF WATERVILLE,fire,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0205_sr_5ca7fc4b627322f81fa044f9.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0205_sr_5ca7fc4b627322f81fa044f9.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0205_sr_5ca7fc4b627322f81fa044f9.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0205_sr_5ca7fc4b627322f81fa044f9.pdf#page=19,unknown,PROVISIONAL_COMPENSATION_EVIDENCE_NOT_VI,"This page packet excerpt contains only cover/preamble/management rights and a table of contents with no visible base wage figures, wage formulas, effective dates, or compensation mechanisms.",excluded_provisional
cexrem_685a650070d0b86b8a3a2a40,doc_e942f8197adfb2c459222af1,ttd_4df2db1b4c97a0a5e116d80d,sr_b7df4fd875445d51c74f3855,NSCQ-OH-20260720-0700,OH,Waterville,CITY OF WATERVILLE,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0275_sr_b7df4fd875445d51c74f3855.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0275_sr_b7df4fd875445d51c74f3855.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0275_sr_b7df4fd875445d51c74f3855.pdf#page=22|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0275_sr_b7df4fd875445d51c74f3855.pdf#page=27,unknown,NO_VISIBLE_COMPENSATION_PROVISION_IN_BUN|NO_BASE_WAGE_AMOUNTS_OR_RATES_FOUND|NO_COMPENSATION_MECHANISM_FOUND|NO_NON_BASE_COMPENSATION_FOUND,"The provided page packet text contains administrative/contractual sections (e.g., management rights, grievance procedure) and a table of contents, but no visible wage amounts/rates or pay-setting/adjustment mechanisms, and no non-base compensation terms with values.",excluded_provisional
cexrem_5e34314a6f5b6d8d25a9e789,doc_d382baf5b95c90d22b030e44,ttd_fa32ac11a95aea521e3f76e9,sr_03394887d8ae0e4e74b1f882,NSCQ-OH-20260720-0602,OH,Wauseon,CITY OF WAUSEON,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0343_sr_03394887d8ae0e4e74b1f882.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0343_sr_03394887d8ae0e4e74b1f882.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0343_sr_03394887d8ae0e4e74b1f882.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0343_sr_03394887d8ae0e4e74b1f882.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0343_sr_03394887d8ae0e4e74b1f882.pdf#page=18,unknown,BOPACKET_CONTAINS_NO_VISIBLE_BASE_WAGE_E|NO_VISIBLE_COMPENSATION_MECHANISM_OR_NON,"The provided pages discuss union recognition/dues, probationary periods, bulletin boards, and general management rights (including authority to schedule overtime), but do not show any wage amounts, wage formulas/mechanisms, or specific overtime/benefit/allowance compensation terms.",excluded_provisional
cexrem_2b80544ae6367bbf5da144bc,doc_e2175431a9937a9f202fb110,ttd_c6214dcfdc021feae9d6d913,sr_d8d309a4f70ad7be9ebc106a,NSCQ-OH-20260720-0289,OH,Whitehall,CITY OF WHITEHALL,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0366_sr_d8d309a4f70ad7be9ebc106a.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0366_sr_d8d309a4f70ad7be9ebc106a.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0366_sr_d8d309a4f70ad7be9ebc106a.pdf#page=24,unknown,NO_BASE_WAGE_OR_COMPENSATION_TERMS_FOUND|PAGES_CONTAIN_PROCEDURAL_AND_ADMINISTRAT,"The provided page excerpts address contract enforceability, recognition/bargaining unit, grievance/arbitration process, and union dues deduction mechanics, but they do not include any visible base wage amounts, wage rate schedules, or wage-setting/compensation mechanisms.",excluded_provisional
cexrem_a384bc617ea2cfa309fc9828,doc_e1fc18e8eb30eabba3d0f4c4,ttd_c954b4119bba0b029474da80,sr_ca07ff22dd1be216508560d8,NSCQ-OH-20260720-0397,OH,Willowick,CITY OF WILLOWICK,fire,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0092_sr_ca07ff22dd1be216508560d8.pdf#page=2,unknown,NO_COMPENSATION_PROVISIONS_VISIBLE_IN_BN|ONLY_INDEX_AND_COVER_TEXT_WITHOUT_WAGE_R|NO_BASE_WAGE_TOKENS_EXTRACTABLE,"The provided pages contain only an index/section list and introductory agreement text, with no visible wage, step/rate, salary, or non-base compensation terms to extract.",excluded_provisional
cexrem_f40108c39e503df5eb4b4b63,doc_de4f9eaf6433e2115fd09d07,ttd_dcec64a6d9a67a388436c8ed,sr_0b3ec03d896be30f3c38bc8a,NSCQ-OR-20260720-0158,OR,Hood River,CITY OF HOOD RIVER,fire,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0038_sr_0b3ec03d896be30f3c38bc8a.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0038_sr_0b3ec03d896be30f3c38bc8a.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0038_sr_0b3ec03d896be30f3c38bc8a.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0038_sr_0b3ec03d896be30f3c38bc8a.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0038_sr_0b3ec03d896be30f3c38bc8a.pdf#page=19,unknown,NO_VISIBLE_COMPENSATION_PROVISION_FOUND|NO_BASE_WAGE_AMOUNTS_OR_RATE_TERMS_EXCER,"The provided pages include general agreement clauses (preamble, grievance procedure, probation, union participation/due process) and deduction authorization language, but no visible base-wage rate/amount, step/grade/pay-band, or wage-setting mechanism required for structured compensation evidence.",excluded_provisional
