span_queue_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,source_extraction_lane_id,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_sha256,retained_file_path_resolved,retained_file_type,extracted_text_artifact_path,extracted_text_size_bytes,extracted_text_sha256,extraction_status,artifact_root_lineage,source_review_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,claim_boundary,notes
CBSPQ-20260728-ce5a4e7aafa47481193a,CBTXT-20260728-3416b5286e463837ac82,CBRDY-20260728-13128e0e02ef90788e52,CBSRD-20260728-d65cb8d3367e39744bde,CBCR-20260728-01076,B4XPAR-20260727-001153,BCV-20260728-06046,broad_4x1000_deduped,span_lane_001,857,extraction_lane_001,NC,South,Smithfield,Johnston County (37101; primary),"Town Council Agenda - May 6, 2025 (Amendment to Budget Ordinance; salaries and wages increased for pay raises as a result of the salary study)",https://www.smithfield-nc.com/page/open/4854/0/Town%20Council%20Agenda%20-%20May%206%2C%202025,https://smithfield-nc.com/page/open/4854/0/Town%20Council%20Agenda%20-%20May%206%2C%202025,smithfield-nc.com,compensation_study,ordinance_or_policy,high,4fb8b8c2bf8126a1940fdb7c22c233f9799fe082510d36f337b3a10671109a2e,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-d65cb8d3367e39744bde.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-3416b5286e463837ac82.txt,624449,3e475bc3d9daeddbac0e5b1b869aa6c8772465b809f3b02c48c848bcfe7b5815,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-8f0eceb5b45133d497bf,CBTXT-20260728-9f97d98f3cf05122b93c,CBRDY-20260728-b11cb2beff425a7e7e20,CBSRD-20260728-0fab6185fdadf0f381dd,CBCR-20260728-01077,B4XPAR-20260727-001154,BCV-20260728-03903,broad_4x1000_deduped,span_lane_001,858,extraction_lane_001,NC,South,Smithfield,Johnston County (37101; primary),Town Council Agenda 07-12-2022 (FY 2022-2023 Budget; salary adjustment + merit increase; longevity; reserves for salary study),https://www.smithfield-nc.com/page/open/4452/0/2022%20Town%20Council%20Agenda%2007-12.pdf,https://smithfield-nc.com/page/open/4452/0/2022%20Town%20Council%20Agenda%2007-12.pdf,smithfield-nc.com,compensation_study,agenda_cover_sheet,high,129b456c167e34a5aaeb8c27320999560b723c3000e142ee59fcde15cfb7c255,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-0fab6185fdadf0f381dd.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-9f97d98f3cf05122b93c.txt,575849,a4ddf0926b939f95b291416a58fce1bd40842cd7bfc6610737f2f6c36de821bb,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-66e49644ea433f14a8a4,CBTXT-20260728-b6b29759b64d4cc286da,CBRDY-20260728-04908053801fb5bd7e16,CBSRD-20260728-1ecec49cdb4c3f50e565,CBCR-20260728-02703,B4XPAR-20260727-002929,BCV-20260728-04082,broad_4x1000_deduped,span_lane_001,859,extraction_lane_001,NC,South,Spring Lake,Cumberland County (37051; primary),"Town of Spring Lake, NC Fiscal Year 2023-2024 Adopted Budget (Position Classification Plan: Recommended Sworn Police and Fire Grade/Pay Plan)",https://www.townofspringlake.com/wp-content/uploads/2023/07/Town-of-Spring-Lake-FY-24-Adopted-Budget-070123-063024.pdf,https://townofspringlake.com/wp-content/uploads/2023/07/Town-of-Spring-Lake-FY-24-Adopted-Budget-070123-063024.pdf,townofspringlake.com,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,7683ccfc0ca5ef67be0ecc6070e575703e579166f60718f3d0dfa37325985c7e,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-1ecec49cdb4c3f50e565.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-b6b29759b64d4cc286da.txt,500241,3cc1474681a1a53c20369213d8668541fcf2a2f49737d9b0bd6a7c6564ea63fd,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-fb0f3388d2136ef1a3a4,CBTXT-20260728-2b73e37b579c9d017092,CBRDY-20260728-870961497fccd048e2fe,CBSRD-20260728-c600aed001eb5910ab7a,CBCR-20260728-04334,B4XPAR-20260727-004716,BCV-20260728-08370,broad_4x1000_deduped,span_lane_001,860,extraction_lane_001,NC,South,St. James,Brunswick County (37019; primary),TOWN OF ST. JAMES PERSONNEL POLICY (Appendix A: St. James Wage and Salary Schedules),https://www.townofstjamesnc.org/media/policies/TOSJ_Personnel_Policy_Adopted_March_1_2023.pdf,https://townofstjamesnc.org/media/policies/TOSJ_Personnel_Policy_Adopted_March_1_2023.pdf,townofstjamesnc.org,wage_schedule,ordinance_or_policy,high,bae35dc895dbf670175a7ea9f5dc164f9ca907e1338f004e5aad0f31754508ba,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-c600aed001eb5910ab7a.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-2b73e37b579c9d017092.txt,113457,db5271f054149b6fade40c104787ee2e7482cd0e4f3bb815c13197608b5b638b,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-c9fc973a06b1f786b22f,CBTXT-20260728-b27ba3c9168638d08d28,CBRDY-20260728-538d3b0261d6be7af4c5,CBSRD-20260728-b397fb9ed491932275e1,CBCR-20260728-01079,B4XPAR-20260727-001156,BCV-20260728-03934,broad_4x1000_deduped,span_lane_001,861,extraction_lane_001,NC,South,Stallings,Union County (37179; primary); Mecklenburg County (37119),POSITION CLASSIFICATION PLAN (Effective 07-01-2026) — Salary Positions and Ranges (Minimum/Maximum by class title),https://www.stallingsnc.org/Portals/0/EasyGalleryImages/2026-2027%20Salary%20Positions%20and%20Ranges.pdf?ver=mOsUrVWd-z3seQSk4pXCTA%3D%3D,https://stallingsnc.org/Portals/0/EasyGalleryImages/2026-2027%20Salary%20Positions%20and%20Ranges.pdf,stallingsnc.org,wage_schedule,wage_schedule_or_compensation_plan,high,65828984e5d73f691fcc1a83a9ca80ffb212ade2f8f1ea4f1fa773fd8e87914b,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-b397fb9ed491932275e1.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-b27ba3c9168638d08d28.txt,4588,3f9cadd18c23e09b59e90aa3db186ac141fc2046637e3615a9797c6ee21205b4,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-dbd694f7e49f1aae388b,CBTXT-20260728-a8ddbddcdabe6866f8c4,CBRDY-20260728-68a59de37d8735aa9e21,CBSRD-20260728-dc2b4ea599fabee60ccb,CBCR-20260728-02704,B4XPAR-20260727-002932,BCV-20260728-08393,broad_4x1000_deduped,span_lane_001,862,extraction_lane_001,NC,South,Unionville,Union County (37179; primary),"February 16, 2026 Regular Council Meeting - Meeting Minutes (Compensation restructuring proposal; retroactive to Jan 1)",https://www.unionvillenc.org/sites/default/files/uploads/minutes/february-16-2026-regular-council-meeting.pdf,https://unionvillenc.org/sites/default/files/uploads/minutes/february-16-2026-regular-council-meeting.pdf,unionvillenc.org,agenda_packet_or_minutes,meeting_minutes,high,c896724e4d9665f3291169e59104d0555b3e9bcb67a3381a27db15837aefd0f2,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-dc2b4ea599fabee60ccb.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-a8ddbddcdabe6866f8c4.txt,6296,d572b977ff96beffef96fbcddc55f7a1724b44f871082b5fe5d626e922fef6f0,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-878e55ad0de507d82f18,CBTXT-20260728-c936be8bf73e7a80ea92,CBRDY-20260728-8900e793b833e2ee94cb,CBSRD-20260728-29ac4c7e7e4faefc6387,CBCR-20260728-01084,B4XPAR-20260727-001163,BCV-20260728-06339,broad_4x1000_deduped,span_lane_001,863,extraction_lane_001,NC,South,Waynesville,Haywood County (37087; primary),Town Employee Reclassification and Salary Increases (includes Police Department Pay/Classification Table),https://www.waynesvillenc.gov/sites/default/files/inline-files/23-May-9%20Agenda-Town%20Council-FULL.pdf,https://waynesvillenc.gov/sites/default/files/inline-files/23-May-9%20Agenda-Town%20Council-FULL.pdf,waynesvillenc.gov,agenda_packet_or_minutes,wage_schedule_or_compensation_plan,high,0ccb3016409c10fa0a272d2b7cdefd2d47100774ce7d92f5f1ee98017eeeffe3,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-29ac4c7e7e4faefc6387.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-c936be8bf73e7a80ea92.txt,128095,38eb9d6aff7093a371c823dc86c7e62a529e3ce21dd423944ad7795b3f49cd5a,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-a13f499cdfd8baac6c7f,CBTXT-20260728-37a69d0a181a1c3568c8,CBRDY-20260728-212a5af2ad96003f4874,CBSRD-20260728-c0533930ac9b442e4ff4,CBCR-20260728-03513,B4XPAR-20260727-003825,BCV-20260728-04401,broad_4x1000_deduped,span_lane_001,864,extraction_lane_001,ND,Midwest,Berthold,Ward County (38101; primary),"City of Berthold Council Proceedings (Pending Minutes) — January 3rd, 2022",https://berthold-nd.gov/img/January2022.pdf,https://berthold-nd.gov/img/January2022.pdf,berthold-nd.gov,agenda_packet_or_minutes,meeting_minutes,high,994f254ac560df3967a13a50128e8fd6d15c5cee2cae0a346da9c0fde32c6aaa,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-c0533930ac9b442e4ff4.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-37a69d0a181a1c3568c8.txt,2255,2748c2f5fa1428a59ab7e6197c798d40a84c5da438c5f68b2b5256f5b0900180,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-4eff8b40ceed4fa26a66,CBTXT-20260728-713ae72915b4536c3fe8,CBRDY-20260728-46d63a6c3a2779df3a8e,CBSRD-20260728-03e675495693e5e6fb9a,CBCR-20260728-05109,B4XPAR-20260727-005575,BCV-20260728-00163,broad_4x1000_deduped,span_lane_001,865,extraction_lane_001,ND,Midwest,Burlington,Ward County (38101; primary),Personnel Policy (Final Handbook 2024),https://www.burlingtonnd.org/s/Final-Handbook-2024-h3cl.pdf,https://static1.squarespace.com/static/64de2b31fd70ab626296a44d/t/6a0330a31579f655deecca16/1778593955139/Final+Handbook+2024.pdf,burlingtonnd.org,personnel_policy,ordinance_or_policy,high,52ce7cf59fe787f4927cedd9b9aac81d37e5c07306f68178cfcda92fc44f9859,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-03e675495693e5e6fb9a.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-713ae72915b4536c3fe8.txt,62938,958d1017346623f5548223d0ae92929e1bfc98df3abef8e6805cbe4787967432,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-5fa9ed2628abf1e43554,CBTXT-20260728-9798aa4fb2deba8575c4,CBRDY-20260728-7a70283656a44b6c127d,CBSRD-20260728-659cd2c9aaf880db48ac,CBCR-20260728-05113,B4XPAR-20260727-005579,BCV-20260728-04470,broad_4x1000_deduped,span_lane_001,866,extraction_lane_001,ND,Midwest,Carrington,Foster County (38031; primary),"APPROVED CITY COUNCIL MEETING MINUTES (Feb 12, 2024) — compensation study and wage scale implementation motion",https://carringtonnd.com/documents/514/M02.12.24.pdf,https://carringtonnd.com/documents/514/M02.12.24.pdf,carringtonnd.com,compensation_study,meeting_minutes,high,2a873cedea5dc00620648ab230204a1ee5a13b277d992df2b832396b2812daf0,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-659cd2c9aaf880db48ac.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-9798aa4fb2deba8575c4.txt,8988,58da2efe78f406d2c8c2ed4c885a0174b82053dbb4eec56078b9a202352fe31f,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-40855be43dae54b02862,CBTXT-20260728-78be47df7d3caa02ff06,CBRDY-20260728-804587e6c60705da650c,CBSRD-20260728-3290a30020570cb90a1b,CBCR-20260728-01869,B4XPAR-20260727-002026,BCV-20260728-03047,broad_4x1000_deduped,span_lane_001,867,extraction_lane_001,ND,Midwest,Ellendale,Dickey County (38021; primary),"Ordinances Chapter 16 - Personnel Policies (City of Ellendale, ND)",https://ellendalend.gov/wp-content/uploads/2022/02/Ordinances_Chapter-16.pdf,https://ellendalend.gov/wp-content/uploads/2022/02/Ordinances_Chapter-16.pdf,ellendalend.gov,other_local_government_pay_policy,ordinance_or_policy,high,9a4c765beb7ba627fb1d503e662685bbd112417263844876a8e97c1c1ba7c5c3,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-3290a30020570cb90a1b.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-78be47df7d3caa02ff06.txt,1474,6d654e043e032a9968c50c7567bab35e38776acd5e44ee4e93bd702b71aaac43,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-1513fbf253bcdcd813fb,CBTXT-20260728-fbb61d6d2f3f8b2f8ab7,CBRDY-20260728-2f161b775d0c56234353,CBSRD-20260728-1f7b954ab9aebc8ab112,CBCR-20260728-01870,B4XPAR-20260727-002027,BCV-20260728-05190,broad_4x1000_deduped,span_lane_001,868,extraction_lane_001,ND,Midwest,Ellendale,Dickey County (38021; primary),"Ordinances Chapter 18 - Police Department (City of Ellendale, ND)",https://ellendalend.gov/wp-content/uploads/2022/02/Ordinances_Chapter-18.pdf,https://ellendalend.gov/wp-content/uploads/2022/02/Ordinances_Chapter-18.pdf,ellendalend.gov,other_local_government_pay_policy,ordinance_or_policy,high,b7873db7211488dc9c010b0dec81375bdf51692ff5487469a8e87fc7ce542d98,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-1f7b954ab9aebc8ab112.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-fbb61d6d2f3f8b2f8ab7.txt,7896,5eb05fe2f322a97fa03bc84e34ce19e8fcf31efce1d1a53c6b3872429e3093ee,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-96d3cc4f25db8c0a24b8,CBTXT-20260728-5d1bf8e278d10094dc67,CBRDY-20260728-8677bc8b297a56649194,CBSRD-20260728-b769f6433dfc3595bfbd,CBCR-20260728-05120,B4XPAR-20260727-005586,BCV-20260728-00349,broad_4x1000_deduped,span_lane_001,869,extraction_lane_001,ND,Midwest,Glen Ullin,Morton County (38059; primary),City of Glen Ullin Ordinance Book (Police Department – Witness Fees and Mileage of Municipal Police Officers),https://cityofglenullin.yolasite.com/resources/Glen%20Ullin%20Ordinance%20Book.pdf,https://cityofglenullin.yolasite.com/resources/Glen%20Ullin%20Ordinance%20Book.pdf,cityofglenullin.yolasite.com,other_local_government_pay_policy,ordinance_or_policy,high,7cc5250257b9da601eda8702a38690941efee8298dc044511a9c1c60b4a44579,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-b769f6433dfc3595bfbd.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-5d1bf8e278d10094dc67.txt,781239,f4cbb47abd92979b221a3b1007c7fd4111e7d060a8d0114b2c43394a859ad356,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-c72cc482bcf262d3401e,CBTXT-20260728-c8e3c4f1d66bbf304a7b,CBRDY-20260728-e6bfd4f6cb8684cea7b6,CBSRD-20260728-4c889747bddc255d2fb4,CBCR-20260728-03525,B4XPAR-20260727-003837,BCV-20260728-01062,broad_4x1000_deduped,span_lane_001,870,extraction_lane_001,ND,Midwest,Hazen,Mercer County (38057; primary),"Hazen City Commission Regular Meeting Minutes (NEW BUSINESS: adopt revised holiday pay policy effective Sep 1, 2025; described as affecting police department directly)",https://hazennd.gov/vertical/sites/%7B3541AE07-8F10-4F5C-8015-24696DA58E22%7D/uploads/Minutes_9_15_2025.pdf,https://hazennd.gov/vertical/sites/%7B3541AE07-8F10-4F5C-8015-24696DA58E22%7D/uploads/Minutes_9_15_2025.pdf,hazennd.gov,agenda_packet_or_minutes,meeting_minutes,high,731d6569cc5c6ad36fe83c858a147930bb7b7a972913c75b32438e28bf02d82b,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-4c889747bddc255d2fb4.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-c8e3c4f1d66bbf304a7b.txt,13915,3b960e81be5d4a04764b47a1d89a1ecd0ad42253c5c58c0f2f77b0344261e0da,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-7cd6998d77fa2182d759,CBTXT-20260728-5cf5efd7030ff53ce3b9,CBRDY-20260728-dc3ec35855c0a135c896,CBSRD-20260728-7437445fdf6f51f41363,CBCR-20260728-03526,B4XPAR-20260727-003838,BCV-20260728-05349,broad_4x1000_deduped,span_lane_001,871,extraction_lane_001,ND,Midwest,Hazen,Mercer County (38057; primary),Hazen City Commission Regular Meeting Minutes (City Staff Wage Review/Discussion: review wages and approve wage adjustments; includes department wage-change discussion and effective timing),https://hazennd.gov/vertical/sites/%7B3541AE07-8F10-4F5C-8015-24696DA58E22%7D/uploads/Minutes_5_5_2025.pdf,https://hazennd.gov/vertical/sites/%7B3541AE07-8F10-4F5C-8015-24696DA58E22%7D/uploads/Minutes_5_5_2025.pdf,hazennd.gov,agenda_packet_or_minutes,meeting_minutes,high,33810fb308043f044ea5bbd157554ebbbcc265f69c59c5a8192ecace267dbf44,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-7437445fdf6f51f41363.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-5cf5efd7030ff53ce3b9.txt,18862,e0b1a9d03de5c67155d78761f527348d389a1933a17d53a1bafc9d354515b4d0,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-bfde42450910a62f3a10,CBTXT-20260728-a52eca3b01994203e6bb,CBRDY-20260728-2828fc3ab562b24bdbb4,CBSRD-20260728-7729d89fbf8362c416ad,CBCR-20260728-01877,B4XPAR-20260727-002034,BCV-20260728-03209,broad_4x1000_deduped,span_lane_001,872,extraction_lane_001,ND,Midwest,Hebron,Morton County (38059; primary),"City Council Meeting Minutes (example inspected: October 10, 2022 Regular City Council Meeting minutes)",https://hebron.municipalimpact.com/documents/639/OCTOBER_10_2022citycouncilmeeting.pdf,https://hebron.municipalimpact.com/documents/639/OCTOBER_10_2022citycouncilmeeting.pdf,hebron.municipalimpact.com,agenda_packet_or_minutes,meeting_minutes,high,104d55f8b463421680ef721fa68867a4f29c96cfb98a47ecd6b6cc0424004444,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-7729d89fbf8362c416ad.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-a52eca3b01994203e6bb.txt,3864,f0d44a6ce148df803f79a526f674444cc24915dd6b40173c19d0ed656f23650f,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-af1ec607a88c30845326,CBTXT-20260728-16f8aa670670c512c793,CBRDY-20260728-7573c87b1d8b48bf9920,CBSRD-20260728-67f127542ab6219e04f1,CBCR-20260728-01876,B4XPAR-20260727-002033,BCV-20260728-07495,broad_4x1000_deduped,span_lane_001,873,extraction_lane_001,ND,Midwest,Hebron,Morton County (38059; primary),TITLE 6 POLICE DEPARTMENT (includes policy provisions about special police and compensation responsibility),https://hebron.municipalimpact.com/documents/639/Title_6_Police_Department__1_.pdf,https://hebron.municipalimpact.com/documents/639/Title_6_Police_Department__1_.pdf,hebron.municipalimpact.com,wage_schedule,ordinance_or_policy,high,03733a14f9e1bf68a8f679d9e484e2228ca2d4ed4e1c3aeca9e8062d5c95a017,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-67f127542ab6219e04f1.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-16f8aa670670c512c793.txt,7447,4b16fa07ee4c1ff3657a41db0fe758f02de864b3769973a712f02916fd75d33a,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
