span_extraction_id,span_queue_id,extracted_text_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,lane_id,lane_sequence,state,region,municipality,source_title,source_family_hint,retained_file_sha256,extracted_text_artifact_path,extracted_text_sha256,evidence_family,mechanism_label,quantitative_label,span_status,span_start_offset,span_end_offset,span_sha256,extraction_rule_family,extraction_rule_id,all_extraction_rule_ids,rating_status,global_analysis_readiness,claim_boundary
CBSPAN-20260728-5006128277dbc5317f74ce34,CBSPQ-20260728-34278e6072c60e24c0db,CBTXT-20260728-e86b4a03a38bc88b4e9c,CBTXT-20260728-e86b4a03a38bc88b4e9c,CBRDY-20260728-d914a23c8f95147d8f17,CBSRD-20260728-71f187b4bf3f0a3d72e5,CBCR-20260728-04439,B4XPAR-20260727-004835,BCV-20260728-00761,span_lane_002,506,TX,South,Dickinson,Resolution approving terms and conditions of a Collective Bargaining Agreement between the City of Dickinson and Dickinson Police Officers Association for Fiscal Year 2017-2018,agenda_packet_or_minutes,31df7c9fee16b420bbafd2451dd5eae79d829016941614232b5ec96d66f7fcf5,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-e86b4a03a38bc88b4e9c.txt,69dd5297562a380c7a5bf342316987ce73ecd4c7c278bb3369a58b40640458e3,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,112790,112881,145b54a5646c47f04d928ce54c5f6c61af38b2cd5b7c054a2796685fa948bb85,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-bb969f1fdbd1a89bb1f5fcff,CBSPQ-20260728-e37379391ccd4acb2f29,CBTXT-20260728-6b13aa2580b0d7862bd2,CBTXT-20260728-6b13aa2580b0d7862bd2,CBRDY-20260728-306d51437bad70832bc2,CBSRD-20260728-cb2683ffd66a0aaccc0f,CBCR-20260728-04440,B4XPAR-20260727-004836,BCV-20260728-02905,span_lane_002,507,TX,South,Dickinson,Ordinance revising City of Dickinson Personnel Policy by adopting Appendix C Pay Classification Structure for employees under the Collective Bargaining Agreement (and amending Appendix B for all employees),personnel_policy,857344e9900ea802051cf508eb8f726cdfde7794f84a004ce16c66bac00e63a1,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-6b13aa2580b0d7862bd2.txt,ac8a264321b479dbf93903834aca161aa14728b202e37a9ac1893d642e70df95,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,172193,172267,ea1687bab107f332b771adb0139956ff57340b6186576c3f24debe0f3892e7a0,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-93e40a6eba97db89ceb842e4,CBSPQ-20260728-bad6b69279950a835270,CBTXT-20260728-e7c4da7f03fb88f16400,CBTXT-20260728-e7c4da7f03fb88f16400,CBRDY-20260728-3af01a14abc22b942654,CBSRD-20260728-8e98441f20547c87bc9e,CBCR-20260728-06352,B4XPAR-20260727-006918,BCV-20260728-02745,span_lane_002,527,UT,West,Mapleton,"06 June 11, 2025 City Council packet (Mapleton City Salary Range table, includes non-safety job titles)",wage_schedule,9324d0fcde092e3ab7803c707ddc57b343679464905e200041ece27080bf4f91,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-e7c4da7f03fb88f16400.txt,e9aad7f2feec32af15670641a5001777f662bda8e1df87314d9f89943e3f0c81,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,15086,15174,147d0e33efdcc6953ec3626a2966f7154312301859053e7fab4775f7d4525666,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-1b1c909f073873e8ced53801,CBSPQ-20260728-bad6b69279950a835270,CBTXT-20260728-e7c4da7f03fb88f16400,CBTXT-20260728-e7c4da7f03fb88f16400,CBRDY-20260728-3af01a14abc22b942654,CBSRD-20260728-8e98441f20547c87bc9e,CBCR-20260728-06352,B4XPAR-20260727-006918,BCV-20260728-02745,span_lane_002,527,UT,West,Mapleton,"06 June 11, 2025 City Council packet (Mapleton City Salary Range table, includes non-safety job titles)",wage_schedule,9324d0fcde092e3ab7803c707ddc57b343679464905e200041ece27080bf4f91,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-e7c4da7f03fb88f16400.txt,e9aad7f2feec32af15670641a5001777f662bda8e1df87314d9f89943e3f0c81,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,23112,23170,b4c0f648dbc701ca769778a198a9711b9c84f65774489873f5a6bef7abb86257,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-fe88231688a65af7bda892af,CBSPQ-20260728-bb840bd0cf87c5c19d14,CBTXT-20260728-75327993d75246cbde32,CBTXT-20260728-75327993d75246cbde32,CBRDY-20260728-9708c656da443bca36b7,CBSRD-20260728-01694b0abd195b31722b,CBCR-20260728-06372,B4XPAR-20260727-006938,BCV-20260728-01952,span_lane_002,544,UT,West,Tremonton,Tremonton City Compensation and Classification Plan (adopted via Resolution No. 23-57; includes police/fire-related pay scales within a city-wide classification/pay-range document),wage_schedule,877b9b66bf7b6784ba1086d5abcb7f3071d0a7e87c2895ad26189a152f496d1d,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-75327993d75246cbde32.txt,ba6485bc7e6a9c96c380901c47ca96c90948f11fd5f142d131e39de6b1518fa0,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,613107,613203,e868888d64d272fca30b1983d5419cfb7bf1d7e3f1021d709d7f5318cbf765dc,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-102dd05e34df0d48a2947a74,CBSPQ-20260728-bb840bd0cf87c5c19d14,CBTXT-20260728-75327993d75246cbde32,CBTXT-20260728-75327993d75246cbde32,CBRDY-20260728-9708c656da443bca36b7,CBSRD-20260728-01694b0abd195b31722b,CBCR-20260728-06372,B4XPAR-20260727-006938,BCV-20260728-01952,span_lane_002,544,UT,West,Tremonton,Tremonton City Compensation and Classification Plan (adopted via Resolution No. 23-57; includes police/fire-related pay scales within a city-wide classification/pay-range document),wage_schedule,877b9b66bf7b6784ba1086d5abcb7f3071d0a7e87c2895ad26189a152f496d1d,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-75327993d75246cbde32.txt,ba6485bc7e6a9c96c380901c47ca96c90948f11fd5f142d131e39de6b1518fa0,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,616520,616621,7fdbc316c22d960cc7857e9bdc22b83d1c520fe361f144e5015d91715c3d724d,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-1d015d000192e0175e7db234,CBSPQ-20260728-86b3e66aba17dc1d1017,CBTXT-20260728-3c133b2a85c54ed6e7d5,CBTXT-20260728-3c133b2a85c54ed6e7d5,CBRDY-20260728-d08b48be7547bb057f35,CBSRD-20260728-dea87e1c54b05d56705c,CBCR-20260728-01500,B4XPAR-20260727-001617,BCV-20260728-04183,span_lane_002,545,UT,West,Washington Terrace,City Council Meeting Packet — Ordinance 2024-04 (Compensation Schedule Amendments to Comply with State Law) (Scheduled Employees & Unscheduled Officials wage framework),other_local_government_pay_policy,357ac80ac4d3cff0e2a0a8d853460989276fc2e7a4f4a16b70771d1773a04cb0,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-3c133b2a85c54ed6e7d5.txt,467ded1bc58466182b214cbdbb9884fd51cd92b3b8d5e461c9f8911e04d48a63,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,52536,52633,05f50d377ed0b2eb6c441fcc8f6ec99ef35fdf0502064a6540c6cd2104eaa466,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-6cf3a88ef41b6c33aced34c0,CBSPQ-20260728-89b2cb9f2a4f81fd7ca7,CBTXT-20260728-0623ca7dbe911ace5e54,CBTXT-20260728-0623ca7dbe911ace5e54,CBRDY-20260728-7042896f0567d6a0bcd8,CBSRD-20260728-c2ef1fae25bae31b9a29,CBCR-20260728-03157,B4XPAR-20260727-003430,BCV-20260728-06388,span_lane_002,547,UT,West,White City metro,12-05-2019 Combined WCMT Council Agenda Packet (contains UFA/merit system exhibit language about pay plan & personnel policies),budget_or_pay_plan,66dc134d4b6cd1138ae15d5cd3476534abb3178cefbf5c70ec7100aac2a0c1d2,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-0623ca7dbe911ace5e54.txt,6ba9e951a5327ff7b292ba038cf6bb431133cd615af6aac620a4bd74a8b79e9e,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,124614,124702,a3810069a4fa276b446a8366f6237e9cc52836e81ab2e30c48244d3863849577,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-af343a6841ca79822a06192a,CBSPQ-20260728-ddfb808391217a051b7b,CBTXT-20260728-b0bf1a88f7c38d2d5c1b,CBTXT-20260728-b0bf1a88f7c38d2d5c1b,CBRDY-20260728-785374a38f2d9fd6e62f,CBSRD-20260728-ad4a3d361c8b63b97b78,CBCR-20260728-02426,B4XPAR-20260727-002621,BCV-20260728-02058,span_lane_002,620,VT,Northeast,Royalton,Updated Personnel Policy (8-13-2024) — Town of Royalton,wage_schedule,9d1a516c94dd89cd3a4ca27a3ba456898fe2fe8dc2176b19c67ee6e8c20637ea,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-b0bf1a88f7c38d2d5c1b.txt,c3b24405828c6147c2a08851d7e2bf9a2775bc934f4d8cb48f104f7639f28959,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,72317,72415,49b1369c5884a459a19ad7f97dbe2f7ddd85278c290c7a1209c19a13dd0040a0,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-63a89ae8e9858f246a9f9ce0,CBSPQ-20260728-8d9b0b0c617f1bd2c241,CBTXT-20260728-489dc92443c24e805586,CBTXT-20260728-489dc92443c24e805586,CBRDY-20260728-e3c5442796e77de9fe73,CBSRD-20260728-91836f53552a5bb8515c,CBCR-20260728-07538,BSSC-20260727-01185,BCV-20260728-06397,span_lane_002,625,VT,Northeast,Williston,"Agreement by and Between Town of Williston, Vermont and Williston Professional Firefighters IAFF Local 4611",cba,5894b41a26f4b27183571f3100830cb53088d01dcef9449bc13c7bd11245f794,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-489dc92443c24e805586.txt,c5183bd4df361cd20461f000c97c9cb3c13b26c5e430a9d33ed2f720b8c3f6e1,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,18918,19006,7cbdddb310914a48a46a0c71cb15f6dc3ec6f089abe9c5a3f23e0580abe4d645,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-d03b7c43622b2c1d19ad14f2,CBSPQ-20260728-8d9b0b0c617f1bd2c241,CBTXT-20260728-489dc92443c24e805586,CBTXT-20260728-489dc92443c24e805586,CBRDY-20260728-e3c5442796e77de9fe73,CBSRD-20260728-91836f53552a5bb8515c,CBCR-20260728-07538,BSSC-20260727-01185,BCV-20260728-06397,span_lane_002,625,VT,Northeast,Williston,"Agreement by and Between Town of Williston, Vermont and Williston Professional Firefighters IAFF Local 4611",cba,5894b41a26f4b27183571f3100830cb53088d01dcef9449bc13c7bd11245f794,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-489dc92443c24e805586.txt,c5183bd4df361cd20461f000c97c9cb3c13b26c5e430a9d33ed2f720b8c3f6e1,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,19193,19252,470e3626ec5a7e73d7172633561e491e23685f64ff07c7e4a6f6e7e1d7db7161,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-fcad49c385e4f92cd177b014,CBSPQ-20260728-cbe3586cc5202d1efa00,CBTXT-20260728-29637a3f51786bed5215,CBTXT-20260728-29637a3f51786bed5215,CBRDY-20260728-e005c2d9d05e4f13b705,CBSRD-20260728-072da4a578a4ecb3678b,CBCR-20260728-04784,B4XPAR-20260727-005210,BCV-20260728-00810,span_lane_002,641,WA,West,Eatonville,"Collective Bargaining Agreement (Town of Eatonville & IBEW Local 483) — January 1, 2020 through December 31, 2021",cba,53ba500763f063f3e61c20a6b6ef998e15af32e7aa7bad742ed77e144ec62f0f,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-29637a3f51786bed5215.txt,41b37d35a0421b6f5b457e511dbf00fbe5add4c30c01537211d6000b8ba41b42,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,2335,2443,e2d254e0a05eed3d9c617b46c6f4e979e7a16d253d76c3e0d6dabc89d798c665,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-4351c87e5ce3c0909ce70069,CBSPQ-20260728-cbe3586cc5202d1efa00,CBTXT-20260728-29637a3f51786bed5215,CBTXT-20260728-29637a3f51786bed5215,CBRDY-20260728-e005c2d9d05e4f13b705,CBSRD-20260728-072da4a578a4ecb3678b,CBCR-20260728-04784,B4XPAR-20260727-005210,BCV-20260728-00810,span_lane_002,641,WA,West,Eatonville,"Collective Bargaining Agreement (Town of Eatonville & IBEW Local 483) — January 1, 2020 through December 31, 2021",cba,53ba500763f063f3e61c20a6b6ef998e15af32e7aa7bad742ed77e144ec62f0f,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-29637a3f51786bed5215.txt,41b37d35a0421b6f5b457e511dbf00fbe5add4c30c01537211d6000b8ba41b42,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,6026,6062,5bf4407c0c27ad4ed014c7325030c9ea6b4028395db579865e2a254ff16fdd99,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-cac4fa58b4ec5e17ac06e7a2,CBSPQ-20260728-d4ab39704cc36af89f6a,CBTXT-20260728-c0379f78de5b6324bbef,CBTXT-20260728-c0379f78de5b6324bbef,CBRDY-20260728-7aa8d033c3bba41963f3,CBSRD-20260728-febf58178d8774b34745,CBCR-20260728-07549,BSSC-20260727-01196,BCV-20260728-00678,span_lane_002,643,WA,West,Hoquiam,"AGREEMENT — City of Hoquiam, Washington and Central Grays Harbor Professional Firefighters, Hoquiam Unit, Local 315 (IAFF) (includes monthly salary schedule & retroactivity)",wage_schedule,a082422d93fdf708620361876cd1824ab11423bdbaaafbac0ce1099594a9912e,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-c0379f78de5b6324bbef.txt,8962587d47e9f4b160cc3f44ff4fb5b6843801b01cab0dfc102875a0cf7b6ab8,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,57833,57918,63b88847c2978107b7347c5372e1e4e19672e0ee2c448e3c922cd91075ebf94c,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-52b1675de1fdc4b2e1b0830b,CBSPQ-20260728-d4ab39704cc36af89f6a,CBTXT-20260728-c0379f78de5b6324bbef,CBTXT-20260728-c0379f78de5b6324bbef,CBRDY-20260728-7aa8d033c3bba41963f3,CBSRD-20260728-febf58178d8774b34745,CBCR-20260728-07549,BSSC-20260727-01196,BCV-20260728-00678,span_lane_002,643,WA,West,Hoquiam,"AGREEMENT — City of Hoquiam, Washington and Central Grays Harbor Professional Firefighters, Hoquiam Unit, Local 315 (IAFF) (includes monthly salary schedule & retroactivity)",wage_schedule,a082422d93fdf708620361876cd1824ab11423bdbaaafbac0ce1099594a9912e,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-c0379f78de5b6324bbef.txt,8962587d47e9f4b160cc3f44ff4fb5b6843801b01cab0dfc102875a0cf7b6ab8,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,58153,58238,44eec7f7f79578736bd997221f2f3a2dc354f631acb55a477a2e15e0aa0aa826,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-c56c12ad1962d0bc31372fa2,CBSPQ-20260728-2496b2d875d8cf3d541c,CBTXT-20260728-a334a2e9dfc7f715ca10,CBTXT-20260728-a334a2e9dfc7f715ca10,CBRDY-20260728-d16f9f30344ea1ea0e87,CBSRD-20260728-e47caedd0b5bf17809e7,CBCR-20260728-07887,TS4L-2e55c8c47659465af3c5,BCV-20260728-02527,span_lane_002,649,WA,West,Lakewood,"AFSCME CBA 2022-2023 (City of Lakewood, Washington) — Contract PDF",collective_bargaining_agreement_or_moa_or_wage_schedule,dd5cf80bd4afce924b7e24f292096f92948182344f92a8ac012f78e82c7abacb,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-a334a2e9dfc7f715ca10.txt,1be8b28c6847edd5cfd1480b5b7461c05f45fa6505391455eabb2e69ddbd9ade,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,29356,29451,f18528fe338a482d43f13a92fc10b7c98b784f38c2a8d9e162dc1806d70d5f12,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-fb89bc50fef374c1c0f8ec09,CBSPQ-20260728-ca2f6170c07bec3c07cd,CBTXT-20260728-788cdc69396f0f3b8f56,CBTXT-20260728-788cdc69396f0f3b8f56,CBRDY-20260728-724bbd1ddcf02ded1bff,CBSRD-20260728-106924d661ba78aa30ff,CBCR-20260728-08465,TS4L-923d2ee08a1529580dcd,BCV-20260728-06813,span_lane_002,650,WA,West,Lakewood,"AFSCME CBA 2024-2027 (City of Lakewood, Washington) — Contract PDF",collective_bargaining_agreement_or_moa_or_wage_schedule,5b888ddd25bd51ef1457d86b79280eb7838151b0b6bfe1e51ceaeeb57c445dc0,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-788cdc69396f0f3b8f56.txt,0ae60d62a2ec774291f06809360bb68daba9ee4e821fc71ecfbf85db6b7779f9,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,28374,28469,f18528fe338a482d43f13a92fc10b7c98b784f38c2a8d9e162dc1806d70d5f12,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-21d066989e79b44879cb2ca7,CBSPQ-20260728-70296bb8d87f7c89857d,CBTXT-20260728-696e82035d304d13f0cb,CBTXT-20260728-696e82035d304d13f0cb,CBRDY-20260728-120762aef147e00a9ac8,CBSRD-20260728-8da6d8f4f20e0054d43b,CBCR-20260728-01530,B4XPAR-20260727-001651,BCV-20260728-02531,span_lane_002,651,WA,West,Leavenworth,"2025-2027 Labor Agreement (Supervisory) (Teamsters Local Union No. 760) - City of Leavenworth, WA",cba,5dbb43a8dd071e2d218f445559cf00b2b9c195dea0fc97a68a50f610faf5d2cf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-696e82035d304d13f0cb.txt,0937c3f2bd066c45a00ccd1c64056ea9d759c0454f553ddc58ddedf85e64801c,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,42913,43116,361db86fd62c5647b58c4b4b3a74bff34a7663a65b3221b469bf7d40dfd5d4ef,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-abf37a6a244d082a6e44c102,CBSPQ-20260728-70296bb8d87f7c89857d,CBTXT-20260728-696e82035d304d13f0cb,CBTXT-20260728-696e82035d304d13f0cb,CBRDY-20260728-120762aef147e00a9ac8,CBSRD-20260728-8da6d8f4f20e0054d43b,CBCR-20260728-01530,B4XPAR-20260727-001651,BCV-20260728-02531,span_lane_002,651,WA,West,Leavenworth,"2025-2027 Labor Agreement (Supervisory) (Teamsters Local Union No. 760) - City of Leavenworth, WA",cba,5dbb43a8dd071e2d218f445559cf00b2b9c195dea0fc97a68a50f610faf5d2cf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-696e82035d304d13f0cb.txt,0937c3f2bd066c45a00ccd1c64056ea9d759c0454f553ddc58ddedf85e64801c,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,50431,50597,1015dcc5e351153e441b8e0fc7761567dbfe47d67488ea901e5aae4cf19deec9,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-e3862adc42bf87fa554e8ce4,CBSPQ-20260728-e3ba9c1e19324e879a25,CBTXT-20260728-a2c365d8898dfaa855cf,CBTXT-20260728-a2c365d8898dfaa855cf,CBRDY-20260728-aa434effb27ee7b80200,CBSRD-20260728-8dcb4e3e4f245aaac44b,CBCR-20260728-01531,B4XPAR-20260727-001652,BCV-20260728-04675,span_lane_002,652,WA,West,Leavenworth,"2025-2027 Labor Agreement (Non-Supervisory) (Teamsters Local Union No. 760) - City of Leavenworth, WA",cba,6d0ccc2da46cf27a5b2ca7bf3e5b1e9cb1820fc208e94b585f7fc8120acdcbda,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-a2c365d8898dfaa855cf.txt,4c81e697d32ffa31b103b7dd7374fd0af7babb582114b402569a4cbd488b1a00,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,44687,44890,361db86fd62c5647b58c4b4b3a74bff34a7663a65b3221b469bf7d40dfd5d4ef,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-dfbd8e7b89e385bb411908f4,CBSPQ-20260728-e3ba9c1e19324e879a25,CBTXT-20260728-a2c365d8898dfaa855cf,CBTXT-20260728-a2c365d8898dfaa855cf,CBRDY-20260728-aa434effb27ee7b80200,CBSRD-20260728-8dcb4e3e4f245aaac44b,CBCR-20260728-01531,B4XPAR-20260727-001652,BCV-20260728-04675,span_lane_002,652,WA,West,Leavenworth,"2025-2027 Labor Agreement (Non-Supervisory) (Teamsters Local Union No. 760) - City of Leavenworth, WA",cba,6d0ccc2da46cf27a5b2ca7bf3e5b1e9cb1820fc208e94b585f7fc8120acdcbda,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-a2c365d8898dfaa855cf.txt,4c81e697d32ffa31b103b7dd7374fd0af7babb582114b402569a4cbd488b1a00,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,52153,52319,8e4b61012a945277355a913271110530cf8c3ba93ce9d3c32050c3ed6a3fb08b,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-b6500e38b2b1edf89edfd191,CBSPQ-20260728-563369f4dd7538f533b5,CBTXT-20260728-ef13b1f506e62fe4ccea,CBTXT-20260728-ef13b1f506e62fe4ccea,CBRDY-20260728-e9f207cf90d0f8e94e31,CBSRD-20260728-53c73f6f25cfb2acaad5,CBCR-20260728-04799,B4XPAR-20260727-005226,BCV-20260728-01529,span_lane_002,653,WA,West,Mabton,"COLLECTIVE BARGAINING AGREEMENT (Teamsters Local 760; term shown July 1, 2025 through June 30, 2027)",cba,b40f0754c9818412813d248f64fbe5d9a8318b69f0a0daee4941b95f8f1a7ad3,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-ef13b1f506e62fe4ccea.txt,6759e01dfe400cbd400d3e7e84f045a1bebcf592be70f3f5ec3d408fcaa7aa00,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,78714,78808,e25cbcaf85dbe9d0fbf4ebf47233216d39a423e022adfed658f450cd71f8eba8,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-fbf341ac00e4b9a57e9206f8,CBSPQ-20260728-563369f4dd7538f533b5,CBTXT-20260728-ef13b1f506e62fe4ccea,CBTXT-20260728-ef13b1f506e62fe4ccea,CBRDY-20260728-e9f207cf90d0f8e94e31,CBSRD-20260728-53c73f6f25cfb2acaad5,CBCR-20260728-04799,B4XPAR-20260727-005226,BCV-20260728-01529,span_lane_002,653,WA,West,Mabton,"COLLECTIVE BARGAINING AGREEMENT (Teamsters Local 760; term shown July 1, 2025 through June 30, 2027)",cba,b40f0754c9818412813d248f64fbe5d9a8318b69f0a0daee4941b95f8f1a7ad3,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-ef13b1f506e62fe4ccea.txt,6759e01dfe400cbd400d3e7e84f045a1bebcf592be70f3f5ec3d408fcaa7aa00,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,191483,191600,1e302b57bac4f0a6a75a08010e3896fbfef6a77be0541a146a70c1881fd4b74b,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-111ac26d8e51b4c22379a418,CBSPQ-20260728-b87e0f910e3d93840d81,CBTXT-20260728-b4400f73cc07feec84c1,CBTXT-20260728-b4400f73cc07feec84c1,CBRDY-20260728-266e33713a3e00e331b0,CBSRD-20260728-edddb1339108cac710ea,CBCR-20260728-01538,B4XPAR-20260727-001659,BCV-20260728-03646,span_lane_002,656,WA,West,Normandy Park,"Collective Bargaining Agreement (Teamsters Local 763) – January 1, 2026 to December 31, 2030 (with wage schedule/appendix)",wage_schedule,1069008e3be002126f90ff294a45f31525d7bd7230abe6cc506fe9a49b4b65af,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-b4400f73cc07feec84c1.txt,3953ea5e47059a3b81dfa9c71ecb4440c088903f7f3ba9ce4ffd5a5d9ec06f09,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,55597,55688,981e5470523e1ca944ee57ac58902a660ed84ef6ace3a39f08a01cf91afd2f10,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
