auto_adjudication_id,adjudication_case_id,calibration_id,source_review_id,pdf_readiness_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,pdf_page_count,content_artifact_path,candidate_pages_evaluated,nearby_pages_evaluated,navigation_pages_evaluated,local_text_signal_summary,local_layout_signal_summary,rendered_page_available,rendered_page_count_used,table_structure_feature_score,wage_language_feature_score,pay_numeric_feature_score,navigation_feature_score,non_wage_false_positive_feature_score,compact_compensation_sheet_feature_score,gabriel_request_id,gabriel_backend,gabriel_model,gabriel_status,gabriel_schema_valid,gabriel_wage_schedule_present,gabriel_candidate_page_relationship,gabriel_visual_table_type,gabriel_non_wage_family,gabriel_navigation_needed,gabriel_navigation_target_found,gabriel_extraction_complexity,gabriel_extraction_recommendation,gabriel_confidence,gabriel_reason_codes,gabriel_short_rationale,gabriel_input_page_count,gabriel_input_text_chars,gabriel_elapsed_seconds,auto_gate_label,auto_gate_confidence,auto_gate_reason_codes,auto_gate_rationale,auto_gate_passes_500_doc_criteria_candidate
auto_adj_dd0e90f6545cfa6cdc88,adj_6f1d4a2ce5ed4bb130bf,cal_721ee1673b96b88435bc23bb,sr_a9f3e101207a2c52388dc1e7,pr_aa24d25c8e41c8ba00067ee9,NSCQ-MO-20260720-0044,MO,Nixa,CITY OF NIXA,police,wage_schedule_or_compensation_plan,1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0498_sr_a9f3e101207a2c52388dc1e7.pdf,1,,,"{""benefit_terms"":21,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":151,""role_terms"":12,""wage_terms"":11}","{""column_lines"":21,""geometry_columns"":5,""geometry_rows"":10,""navigation_targets_evaluated"":0,""rendered_pages"":1,""row_like_lines"":23}",true,1,1.000000,1.000000,1.000000,0.000000,1.000000,0.750000,resp_0516142298c2255d006a6503e51ff48193ab4404763fc54eb7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,compact_compensation_sheet,benefits,no,not_applicable,moderate,extraction_ready_with_schema_update,medium,COMPACT_COMP_SHEET_WITH_GROSS_SALARY_AND|ROLE_LEVEL_COLUMNS_PRESENT|BENEFITS_PAID_BY_EMPLOYER_ROWS_VISIBLE,Page contains a compact compensation sheet for police officer levels with gross salary and employer-paid benefits rows/columns.,1,1500,376.325933,second_review_required,medium,EVIDENCE_NOT_STRONG_ENOUGH|NEGATIVE_PAGE_FAMILY,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_a72caf29d4b351c2bc01,adj_b8966dcd0015636af714,cal_72371735c99169c73d808454,sr_712e2a1fea2bb05eedf9d072,pr_d854efbfd8f48148a19895e8,NSCQ-UT-20260720-0003,UT,Salt Lake City,CITY OF SALT LAKE CITY,non_safety,memorandum_or_settlement,84,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0495_sr_712e2a1fea2bb05eedf9d072.pdf,"10,19,47","9,48",1,"{""benefit_terms"":13,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":110,""role_terms"":52,""wage_terms"":10}","{""column_lines"":5,""geometry_columns"":10,""geometry_rows"":7,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":15}",true,6,0.518333,1.000000,1.000000,0.000000,1.000000,1.000000,resp_07ae41fb33cb6c4c006a6503e7579c8194a894de3e0f63ccfa,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,not_applicable,no,not_applicable,not_extractable,exclude_for_now,high,NO_VISIBLE_PAY_TABLE|ONLY_WAGE_BENEFIT_PROSE|NO_RATE_SALARY_COLUMNS|NO_CLASSIFICATION_OR_STEP_ROWS,"Candidate pages contain contractual language about compensation/benefits conditions, but no wage/pay schedule table, no role/classification rows, and no rate/salary columns.",6,5167,378.451315,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_e615e1734323627a1751,adj_e940522e4f9d086f32af,cal_756e7caed96960ff002c0ed8,sr_4e021c8c6b1df2162af10058,pr_e55e68c0ae1adc69b62cb3b8,NSCQ-LA-20260720-0003,LA,Baton Rouge,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,police,ordinance_or_policy,2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0468_sr_4e021c8c6b1df2162af10058.pdf,1,2,,"{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":49,""role_terms"":6,""wage_terms"":10}","{""column_lines"":3,""geometry_columns"":5,""geometry_rows"":4,""navigation_targets_evaluated"":0,""rendered_pages"":2,""row_like_lines"":12}",true,2,0.703000,1.000000,1.000000,0.000000,0.000000,1.000000,resp_0af94413be253bfe006a6503e97c7c8194b617d7e3a660e020,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,incentive_or_bonus_prose,no,not_applicable,not_extractable,exclude_for_now,high,NO_TABLE_STRUCTURES|WAGE_PROSE_ONLY|NO_ROLE_ROW_MATRIX_WITH_PAY_COLUMNS|NO_STABLE_COMPACT_COMP_SHEET,"Pages contain ordinance narrative about recruitment/retention incentive pay totals, not a visible wage/pay schedule table or compact role-to-pay sheet with rows/columns.",2,2046,380.807049,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_79a4dc5e164759ec2261,adj_8acab542a435090aea5f,cal_7849c4c177ef5602a1f03e63,sr_8d3f9f4d4411961d23454c19,pr_f50e74e654a9797ba08cd96d,NSCQ-SC-20260720-0002,SC,Mount Pleasant,TOWN OF MOUNT PLEASANT,non_safety,wage_schedule_or_compensation_plan,62,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0475_sr_8d3f9f4d4411961d23454c19.pdf,"2,21,61","1,62",4,"{""benefit_terms"":4,""budget_terms"":1,""index_pages"":0,""numeric_tokens"":113,""role_terms"":15,""wage_terms"":22}","{""column_lines"":33,""geometry_columns"":7,""geometry_rows"":7,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":8}",true,6,0.490000,1.000000,1.000000,0.500000,0.600000,1.000000,resp_0b905407a30d49fc006a6503ebca948197b2f1eb9be3111e55,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,other,no,not_applicable,not_extractable,exclude_for_now,high,NO_TABLE_STRUCTURE|PROSE_ONLY_WAGE_MENTIONS|NO_WAGE_RATE_OR_SALARY_COLUMNS|NO_ROLE_ROW_GRID|INDEX_LIKE_CONTENT_NAVIGATION_ONLY,"Candidate pages contain employee handbook wage-related prose (e.g., travel/per diem, salary in convenience terms) but no visible wage/pay schedule table, role/rank rows, or salary/rate columns.",6,4474,383.364913,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_6b68b960c8562244b557,adj_5fd658e15f0d7dc41e49,cal_8329a0a9084d026768f49536,sr_d2b5f23b0d751a6da8e0a946,pr_8d54364b6501efa7dfdce3f6,NSCQ-PA-20260720-0100,PA,Middletown,BOROUGH OF MIDDLETOWN,non_safety,ordinance_or_policy,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0496_sr_d2b5f23b0d751a6da8e0a946.pdf,2,"1,3","4,5","{""benefit_terms"":58,""budget_terms"":1,""index_pages"":0,""numeric_tokens"":100,""role_terms"":25,""wage_terms"":8}","{""column_lines"":0,""geometry_columns"":15,""geometry_rows"":4,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":24}",true,5,0.400000,1.000000,1.000000,0.000000,1.000000,1.000000,resp_08ab5e0470354c68006a6503ee5b188190a11e5b2495b69a77,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,benefits_table,benefits,no,not_applicable,not_extractable,exclude_for_now,high,NO_WAGE_TABLE|NO_ROLE_ROW_STRUCTURE|NO_SALARY_RATE_COLUMNS|BENEFITS_PROSE_ONLY,"Pages show employment fringe/leave provisions (medical/HSA, vacation/sick leave accrual, benefit payouts) without a structured wage/pay schedule or salary/hourly rate columns.",5,6000,386.290302,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_20de36e0fa549046f962,adj_da4d787fa954587cfee6,cal_85631411808b69e6dcd54348,sr_91a2ef7e278965c28e17c143,pr_abe97dba9e320a1021ae54d5,NSCQ-NM-20260720-0031,NM,Las Vegas,CITY OF LAS VEGAS,fire,cba,148,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0062_sr_91a2ef7e278965c28e17c143.pdf,75,"74,76","1,2,147","{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":24,""role_terms"":0,""wage_terms"":1}","{""column_lines"":0,""geometry_columns"":36,""geometry_rows"":71,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":0}",true,6,0.490000,0.120000,1.000000,0.000000,0.000000,0.280000,resp_0d94b35544c5a796006a6503f14f0881968991883abe1c2da4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,adjacent_to_table,prose_only,other,no,no,not_extractable,exclude_for_now,medium,NO_TABLE_ROWS|NO_PAY_CURRENCY|NO_RATE_SALARY_COLUMNS|CANDIDATE_SNIPPET_TOO_FRAGILE,Candidate page only shows fragmented wage/rate words without any visible role/classification rows or salary/rate columns; nearby pages are design/navigation.,6,160,388.334357,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_b78aa90b56cb5ac93b3f,adj_4f80db40b7fa05407033,cal_9c592860c65cb52d54f0eaf9,sr_eca1933ebdf473335e8bac58,pr_16fbf130f068de3b35595e6a,NSCQ-GA-20260720-0007,GA,Sandy Springs,CITY OF SANDY SPRINGS,non_safety,wage_schedule_or_compensation_plan,7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0490_sr_eca1933ebdf473335e8bac58.pdf,"1,4,7",,,"{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":0,""role_terms"":0,""wage_terms"":0}","{""column_lines"":0,""geometry_columns"":0,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":3,""row_like_lines"":0}",true,3,0.105000,0.000000,0.000000,0.000000,0.000000,0.000000,resp_0c2a9a0c35ec1375006a6503f3546481968e0fd58244c5a2bc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,no_table,not_applicable,no,no,not_extractable,exclude_for_now,high,NO_WAGE_TERMS|NO_NUMERIC_PAY|NO_TABLE_STRUCTURE|NO_BENEFIT_OR_BUDGET_MARKERS,"Candidate pages show no wage language, no numeric/money tokens, and no row/column table structure indicative of a pay or compensation schedule.",3,0,390.255240,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_38f84023628ab7bb55bb,adj_c1eae13729b800fc4b58,cal_a35c98e8b52c47a5f129435f,sr_52033c0c86a156ae75d3eb2c,pr_f9963f87f8ce736f7498c712,NSCQ-WY-20260720-0001,WY,Cheyenne,CITY OF CHEYENNE,police,ordinance_or_policy,12,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0470_sr_52033c0c86a156ae75d3eb2c.pdf,"1,5,12","3,10",9,"{""benefit_terms"":20,""budget_terms"":3,""index_pages"":0,""numeric_tokens"":70,""role_terms"":30,""wage_terms"":12}","{""column_lines"":4,""geometry_columns"":39,""geometry_rows"":47,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":12}",true,6,0.675000,1.000000,1.000000,0.000000,1.000000,1.000000,resp_0a36cfe1c9bc2d5a006a6503f56218819391bce6807ea23cc6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,step_grade,other,no,no,moderate,extraction_ready_with_schema_update,medium,LONGEVITY_PAY_PLAN_SCHEDULE_HEADER|VISIBLE_ROLE_OF_SERVICE_YEARS_TO_PAYMENT|TABLE_LIKE_YEARS_OF_SERVICE_BY_PAYMENT_M|MONEY_TOKENS_PRESENT_BUT_TABLE_COLUMNS_M,"Candidate page 12 shows a 'Longevity Pay Plan Schedule' with a service-years vs payment-per-month schedule, indicating an extractable wage schedule table.",6,4203,393.618121,second_review_required,medium,EVIDENCE_NOT_STRONG_ENOUGH,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_1d77b5ce03a2fa9f88fe,adj_33866af7a0d4bb5274c8,cal_a418b8af9c3f67e690c4d6a8,sr_95d5f5cc16e8e5f218da0e09,pr_a8dc276774f2d7a101dfff68,NSCQ-CO-20260720-0021,CO,Brighton,CITY OF BRIGHTON,non_safety,ordinance_or_policy,2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0486_sr_95d5f5cc16e8e5f218da0e09.pdf,"1,2",,,"{""benefit_terms"":0,""budget_terms"":5,""index_pages"":0,""numeric_tokens"":20,""role_terms"":8,""wage_terms"":17}","{""column_lines"":3,""geometry_columns"":23,""geometry_rows"":30,""navigation_targets_evaluated"":0,""rendered_pages"":2,""row_like_lines"":5}",true,2,0.574000,1.000000,1.000000,0.000000,0.780000,1.000000,resp_081515971f714f6d006a6503f89ba88195a34cbf648e8b0c39,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,front_matter,front_matter,no,not_applicable,not_extractable,exclude_for_now,high,NO_VISIBLE_PAY_TABLE|TEXT_ONLY_RESOLUTION_APPROVAL|NO_ROLE_ROWS_OR_PAY_COLUMNS,"Pages are resolution/front matter describing authorization/market-rate methodology, not an included wage/salary/rate schedule table with role/class rows and pay columns.",2,2066,395.967714,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_294d081437552168abc4,adj_eec3f2a6fc8f4540a35f,cal_a50d6d888fe00de9dc7e09db,sr_6d406e95a2a2e86c2afb6bc7,pr_131999b1886cf4c7d4b6f202,NSCQ-LA-20260720-0016,LA,Houma,CONSOLIDATED GOVERNMENT OF TERREBONNE,fire,ordinance_or_policy,37,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0484_sr_6d406e95a2a2e86c2afb6bc7.pdf,,,"1,2,36,37","{""benefit_terms"":0,""budget_terms"":17,""index_pages"":0,""numeric_tokens"":94,""role_terms"":0,""wage_terms"":0}","{""column_lines"":12,""geometry_columns"":32,""geometry_rows"":48,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":25}",true,4,0.810000,0.000000,1.000000,0.000000,1.000000,0.250000,resp_0c5069ada8a4952a006a6503faf3248196b17038c325e644a6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,budget_or_fiscal_table,budget_or_fiscal,no,not_applicable,not_extractable,exclude_for_now,high,NO_WAGE_ROLE_CLASSIFICATION_ROWS|NO_WAGE_RATE_OR_SALARY_COLUMNS|PAGES_ARE_MINUTES_OR_BUDGET_ATTACHMENTS|NO_COMPACT_COMPENSATION_SHEET_STRUCTURE,"Provided pages are meeting minutes and budget/appropriation attachments with numeric money amounts, but no visible wage/salary/pay schedule rows or rate/salary columns.",4,4789,398.294407,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_04fdc2f12bb7f3162e28,adj_079944347e58e7f01854,cal_b4777a90d0509a26c8911894,sr_0584c9909e395a7de9927bbf,pr_4702a68f7674533c498bb0f3,NSCQ-AZ-20260720-0004,AZ,Mesa,CITY OF MESA,fire,memorandum_or_settlement,20,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0481_sr_0584c9909e395a7de9927bbf.pdf,"5,11,12","4,13",1,"{""benefit_terms"":44,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":90,""role_terms"":18,""wage_terms"":14}","{""column_lines"":49,""geometry_columns"":10,""geometry_rows"":1,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":14}",true,6,0.380000,1.000000,1.000000,0.000000,1.000000,0.750000,resp_08e4af9ae1b69ca9006a6503fd487c8195bad2d4d376700913,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,benefits,no,not_applicable,not_extractable,exclude_for_now,high,NO_VISIBLE_PAY_TABLE|CONTENT_IS_TREATMENT_OF_WAGES_PROSE|NO_ROLE_ROW_WITH_RATE_OR_SALARY_COLUMNS|NUMERIC_VALUES_PRESENT_BUT_NOT_SCHEDULE,"Candidate pages contain contract/wages/benefits prose (e.g., leave accrual, hourly rate references) but no extractable pay schedule table with role/classification rows and wage columns.",6,6000,401.697883,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_6e355be9a4b7f92846e4,adj_9035d7b85c4742ae4006,cal_b9205eed0ec3938ece2f9fd4,sr_4ee6fce6ddfd674a46638fc6,pr_4cbd1b9cb876c054f32ac55c,NSCQ-NH-20260720-0005,NH,Nashua,CITY OF NASHUA,police,cba,74,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0210_sr_4ee6fce6ddfd674a46638fc6.pdf,"17,42,73","16,74",1,"{""benefit_terms"":19,""budget_terms"":7,""index_pages"":0,""numeric_tokens"":67,""role_terms"":28,""wage_terms"":17}","{""column_lines"":36,""geometry_columns"":13,""geometry_rows"":5,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":10}",true,6,0.661667,1.000000,1.000000,0.000000,1.000000,0.750000,resp_073b67d01e7fb77f006a650400b0448190a8ae49b97d3fed36,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,benefits,no,not_applicable,moderate,exclude_for_now,high,NO_ROLE_RATE_TABLE|ONLY_ALLOWANCE_OR_COMP_PROSE|NO_VISIBLE_SALARY_RATE_COLUMNS|NO_COMPACT_PAY_SHEET_STRUCTURE,"Candidate pages contain benefit/leave/allowance and dues/compensation prose with placeholders, not a wage/pay schedule or compact role-to-pay sheet with rate/salary columns.",6,6000,405.746990,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_e9f6cd4f186a839f7568,adj_57177540f50ca303d9c2,cal_c645403fd5fd2f680fdd3958,sr_77d74e69b23f0683d6e3d27b,pr_27bfc861fbc7a96526c7423d,NSCQ-IL-20260720-0219,IL,Bartlett,VILLAGE OF BARTLETT,police,arbitration_award,52,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0463_sr_77d74e69b23f0683d6e3d27b.pdf,"2,12,51","1,52",26,"{""benefit_terms"":0,""budget_terms"":0,""index_pages"":2,""numeric_tokens"":148,""role_terms"":6,""wage_terms"":30}","{""column_lines"":10,""geometry_columns"":39,""geometry_rows"":84,""navigation_targets_evaluated"":1,""rendered_pages"":5,""row_like_lines"":29}",true,5,0.860000,1.000000,1.000000,1.000000,0.500000,0.750000,resp_0111b0ad2a4e8810006a650404c81c81908c30f24dd32518e9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,not_applicable,unknown,no,not_extractable,exclude_for_now,medium,NO_VISIBLE_SALARY_OR_WAGE_TABLE|PROSE_OR_PERCENT_INCREASE_REFERENCES|PLACEHOLDER_TEXT_ONLY_NO_RATE_SALARY_CTE|NAVIGATION_TARGET_PAGE_NOT_RENDERED,"Pages show narrative/arbitration contents and references to wage offers/merit pay, but no extractable wage schedule table with role/step rows and wage/rate/salary columns.",6,5556,409.479416,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_b4c5a5908ae675dc24a2,adj_d8f2c9287272aa7927f6,cal_c83b9d01e07e2dabe00e6f51,sr_a5c1a35862248be299363ebd,pr_bde3b77d01e93b1351eb3d32,NSCQ-CO-20260720-0011,CO,Fort Collins,CITY OF FORT COLLINS,police,cba,86,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0035_sr_a5c1a35862248be299363ebd.pdf,"2,20,85","1,86",4,"{""benefit_terms"":22,""budget_terms"":9,""index_pages"":1,""numeric_tokens"":112,""role_terms"":11,""wage_terms"":18}","{""column_lines"":14,""geometry_columns"":9,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":39}",true,6,0.562500,1.000000,1.000000,0.200000,1.000000,1.000000,resp_04e4faf86156c96b006a65040878d481909a8ed7799e2a150c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,no_table,index_or_contents,yes,no,not_extractable,exclude_for_now,high,ONLY_CONTENTS_OR_PROSE|NO_VISIBLE_PAY_RATES_OR_SCHEDULE_TABLE|NO_ROLE_CLASSIFICATION_ROW_WITH_PAY_COLS,"Candidate pages are mostly table of contents and wage-related prose/definitions (e.g., leave, compliance). No salary/pay-rate schedule table or compact role-to-pay sheet is visible in provided evidence.",6,4608,412.038970,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_f01618a502dfbf236a47,adj_482f6c0181f0771af91a,cal_d08ebb86455c7331bb8c32c6,sr_e280e190518ec5d9e00dc30c,pr_92c626d5ace4a422c607fb2d,NSCQ-AR-20260720-0012,AR,Hot Springs,CITY OF HOT SPRINGS,fire,wage_schedule_or_compensation_plan,1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0471_sr_e280e190518ec5d9e00dc30c.pdf,1,,,"{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":53,""role_terms"":0,""wage_terms"":1}","{""column_lines"":9,""geometry_columns"":2,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":1,""row_like_lines"":9}",true,1,0.540000,0.120000,1.000000,0.000000,0.000000,0.280000,resp_00b58260ba1f0bc4006a65040b076c81978443983ea6ff96d4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,step_grade,not_applicable,no,not_applicable,easy,extraction_ready,high,TABLE_LIKE_GRID|STEP_YEARS_ROWS|MONEY_COLUMNS_PRESENT|PAY_PLAN_TITLE,Single page shows a step/grade pay plan: role/grade rows with year-based columns and multiple money entries; extractable wage schedule table.,1,533,414.404536,second_review_required,high,EVIDENCE_NOT_STRONG_ENOUGH|LOCAL_STRUCTURE_WEAK,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_44d6434246a0c3e7e841,adj_a446aa99fcbb75c55dee,cal_d4182e8a949c9391932e7658,sr_49ecbefa7d8aff9065068b65,pr_d6cb0c7d11ff8db178d3f754,NSCQ-DC-20260720-0003,DC,Washington,CITY OF WASHINGTON DC,fire,cba,64,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0004_sr_49ecbefa7d8aff9065068b65.pdf,"22,33,36","21,37",1,"{""benefit_terms"":0,""budget_terms"":1,""index_pages"":0,""numeric_tokens"":96,""role_terms"":30,""wage_terms"":5}","{""column_lines"":9,""geometry_columns"":19,""geometry_rows"":27,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":15}",true,6,0.771667,1.000000,1.000000,0.000000,0.300000,1.000000,resp_0fef9f01d44ecade006a65040d74e48194a05f9d16c47ea673,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,other,no,not_applicable,not_extractable,exclude_for_now,high,PROMOTION_AND_EXAM_POINTS_ONLY|NO_VISIBLE_PAY_RATES_COLUMNS|ACTING_HIGHER_SALARY_CLASS_PROSE_WITHOUT,"Candidate pages discuss eligibility, acting promotions, and exam/rating points; no wage/rate/salary schedule rows or pay columns are visible.",6,3982,416.851444,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_d3c8976594b94fd0a4b8,adj_dd244bbfa27fc6a0a116,cal_d6db8625cf091a6f5530800e,sr_9c5d52dc460ebd5cfc4ce342,pr_3c1060100d37efc23367e6e2,NSCQ-AK-20260720-0028,AK,Soldotna,CITY OF SOLDOTNA,police,cba,62,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0098_sr_9c5d52dc460ebd5cfc4ce342.pdf,"8,32,35","7,36",1,"{""benefit_terms"":28,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":59,""role_terms"":10,""wage_terms"":17}","{""column_lines"":9,""geometry_columns"":11,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":3}",true,6,0.397500,1.000000,1.000000,0.000000,1.000000,1.000000,resp_0d98209f00524535006a65040fd9048194a733e54054e2aabd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,other,no,not_applicable,easy,exclude_for_now,high,NO_VISIBLE_PAY_RATES_OR_SALARY_TABLE|TEXT_IS_LEAVE_BENEFITS_PROSE_NOT_COMP_SI|NO_CLASSIFICATION_OR_STEP_ROWS|NO_COMPACT_ROLE_TO_PAY_SHEET,Pages shown are contract front matter/dues and leave provisions (including leave/no-pay and injury indemnification prose). No wage/rate/salary schedule table or compact pay-by-role sheet is present.,6,4538,419.313811,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
