verification_locator_id,final_canonical_locator,canonical_final_locator_id,canonical_verification_locator_id,relationship
EXTLOC-70ca32edb489d94adc46e1aa,https://budget.digital.mass.gov/bb/h1/fy19h1/prnt_19/bal_19/pfinstate19.htm,EXTFINALLOC-70ca32edb489d94adc46e1aa,EXTLOC-70ca32edb489d94adc46e1aa,canonical
EXTLOC-6f935a0a158331566b8ab8f8,https://budget.digital.mass.gov/govbudget/fy21/appropriations/independents/sheriffs/norfolk-sheriff?tab=budget-summary,EXTFINALLOC-6f935a0a158331566b8ab8f8,EXTLOC-6f935a0a158331566b8ab8f8,canonical
EXTLOC-15ee71820a542aac8c16888e,https://budget.digital.mass.gov/govbudget/fy22/,EXTFINALLOC-15ee71820a542aac8c16888e,EXTLOC-15ee71820a542aac8c16888e,canonical
EXTLOC-9434405918398de545068e4b,https://budget.digital.mass.gov/govbudget/fy22/appropriations/administration-and-finance/human-resources-division?tab=budget-summary,EXTFINALLOC-9434405918398de545068e4b,EXTLOC-9434405918398de545068e4b,canonical
EXTLOC-adb77dd686cabee4374a34f1,https://budget.digital.mass.gov/govbudget/fy22/appropriations/health-and-human-services/health-and-human-services/15996903,EXTFINALLOC-adb77dd686cabee4374a34f1,EXTLOC-adb77dd686cabee4374a34f1,canonical
EXTLOC-791e6a228f825e941174defe,https://budget.digital.mass.gov/govbudget/fy22/fiscal-health-and-prospects,EXTFINALLOC-791e6a228f825e941174defe,EXTLOC-791e6a228f825e941174defe,canonical
EXTLOC-bdf9068031d502a48f3e1b88,https://budget.digital.mass.gov/govbudget/fy23/,EXTFINALLOC-bdf9068031d502a48f3e1b88,EXTLOC-bdf9068031d502a48f3e1b88,canonical
EXTLOC-d8f03134258077f6bc8faf3e,https://budget.digital.mass.gov/govbudget/fy23/static/fy2023h2_tab3-2b73653b5f201f01b7b3a2a529ba4138.pdf,EXTFINALLOC-d8f03134258077f6bc8faf3e,EXTLOC-d8f03134258077f6bc8faf3e,canonical
EXTLOC-81f0a0b40c2bd11202d2d5c6,https://budget.digital.mass.gov/govbudget/fy25/,EXTFINALLOC-81f0a0b40c2bd11202d2d5c6,EXTLOC-81f0a0b40c2bd11202d2d5c6,canonical
EXTLOC-3372119014d1dfce5cdc72e7,https://budget.digital.mass.gov/govbudget/fy26/appropriations/administration-and-finance/human-resources-division/17500103/,EXTFINALLOC-3372119014d1dfce5cdc72e7,EXTLOC-3372119014d1dfce5cdc72e7,canonical
EXTLOC-7fcbaf1402efcc6a03f8fb27,https://budget.digital.mass.gov/govbudget/fy26/appropriations/administration-and-finance/human-resources-division/?tab=budget-summary,EXTFINALLOC-7fcbaf1402efcc6a03f8fb27,EXTLOC-7fcbaf1402efcc6a03f8fb27,canonical
EXTLOC-3839423015fba970e0cf50ca,https://budget.digital.mass.gov/govbudget/fy27/appropriations/public-safety/state-police/,EXTFINALLOC-3839423015fba970e0cf50ca,EXTLOC-3839423015fba970e0cf50ca,canonical
EXTLOC-17a418a1cc39fe32f68b4bd8,https://budget.digital.mass.gov/summary/fy20/enacted/independents/attorney-general/attorney-general/08100098,EXTFINALLOC-17a418a1cc39fe32f68b4bd8,EXTLOC-17a418a1cc39fe32f68b4bd8,canonical
EXTLOC-a8be21531ee33b61c6355221,https://budget.digital.mass.gov/summary/fy21/enacted/administration-and-finance/administration-and-finance?tab=budget-summary,EXTFINALLOC-a8be21531ee33b61c6355221,EXTLOC-a8be21531ee33b61c6355221,canonical
EXTLOC-10af49e50e13c7a243fed5bd,https://budget.digital.mass.gov/summary/fy22/downloads/,EXTFINALLOC-10af49e50e13c7a243fed5bd,EXTLOC-10af49e50e13c7a243fed5bd,canonical
EXTLOC-3855d1e51fd81ab3db40fe84,https://budget.digital.mass.gov/summary/fy22/enacted/administration-and-finance/human-resources-division?tab=budget-summary,EXTFINALLOC-3855d1e51fd81ab3db40fe84,EXTLOC-3855d1e51fd81ab3db40fe84,canonical
EXTLOC-23b6bfe053590995a00b69b1,https://budget.digital.mass.gov/summary/fy22/enacted/health-and-human-services/elder-affairs/91101635,EXTFINALLOC-23b6bfe053590995a00b69b1,EXTLOC-23b6bfe053590995a00b69b1,canonical
EXTLOC-b680abaad73c4add7ccf6b31,https://budget.digital.mass.gov/summary/fy22/enacted/health-and-human-services/health-and-human-services/15996903,EXTFINALLOC-b680abaad73c4add7ccf6b31,EXTLOC-b680abaad73c4add7ccf6b31,canonical
EXTLOC-a618a861ded5fbf2697a9f31,https://budget.digital.mass.gov/summary/fy22/enacted/independents/attorney-general/attorney-general/08100098,EXTFINALLOC-a618a861ded5fbf2697a9f31,EXTLOC-a618a861ded5fbf2697a9f31,canonical
EXTLOC-a4e5fabadd062896dd547941,https://budget.digital.mass.gov/summary/fy22/enacted/public-safety/public-safety-and-security?tab=budget-summary,EXTFINALLOC-a4e5fabadd062896dd547941,EXTLOC-a4e5fabadd062896dd547941,canonical
EXTLOC-49eb0c728b51d83fa87d0266,https://budget.digital.mass.gov/summary/fy22/enacted/public-safety/state-police?tab=budget-summary,EXTFINALLOC-49eb0c728b51d83fa87d0266,EXTLOC-49eb0c728b51d83fa87d0266,canonical
EXTLOC-ea768f32ed430baa3eb11ff9,https://budget.digital.mass.gov/summary/fy22/local-aid,EXTFINALLOC-ea768f32ed430baa3eb11ff9,EXTLOC-ea768f32ed430baa3eb11ff9,canonical
EXTLOC-65a26452ee061a704de2af92,https://budget.digital.mass.gov/summary/fy23/,EXTFINALLOC-65a26452ee061a704de2af92,EXTLOC-65a26452ee061a704de2af92,canonical
EXTLOC-f1854499e9c98dce7ce0ea09,https://budget.digital.mass.gov/summary/fy23/enacted/administration-and-finance/administration-and-finance/11001100,EXTFINALLOC-f1854499e9c98dce7ce0ea09,EXTLOC-f1854499e9c98dce7ce0ea09,canonical
EXTLOC-f2a63deeddbc915752b3c362,https://budget.digital.mass.gov/summary/fy23/enacted/administration-and-finance/group-insurance/11085200,EXTFINALLOC-f2a63deeddbc915752b3c362,EXTLOC-f2a63deeddbc915752b3c362,canonical
EXTLOC-f098c657459219808ca1567b,https://budget.digital.mass.gov/summary/fy23/enacted/health-and-human-services/health-and-human-services/15996903,EXTFINALLOC-f098c657459219808ca1567b,EXTLOC-f098c657459219808ca1567b,canonical
EXTLOC-d4a55ed4a84db605698e7656,https://budget.digital.mass.gov/summary/fy23/enacted/health-and-human-services/health-and-human-services?tab=budget-summary,EXTFINALLOC-d4a55ed4a84db605698e7656,EXTLOC-d4a55ed4a84db605698e7656,canonical
EXTLOC-e5394899bdfbed1ad8d0b97f,https://budget.digital.mass.gov/summary/fy23/enacted/labor-and-workforce-development/executive-office-of-labor-and-workforce/70030902,EXTFINALLOC-e5394899bdfbed1ad8d0b97f,EXTLOC-e5394899bdfbed1ad8d0b97f,canonical
EXTLOC-cb3eb338da18de3d5275a336,https://budget.digital.mass.gov/summary/fy24/enacted/health-and-human-services/health-and-human-services/15996903/,EXTFINALLOC-cb3eb338da18de3d5275a336,EXTLOC-cb3eb338da18de3d5275a336,canonical
EXTLOC-251fc87138d0a1838da3b2d4,https://budget.digital.mass.gov/summary/fy25/,EXTFINALLOC-251fc87138d0a1838da3b2d4,EXTLOC-251fc87138d0a1838da3b2d4,canonical
EXTLOC-bb9f6750493769e52ee74636,https://budget.digital.mass.gov/summary/fy25/enacted/administration-and-finance/group-insurance/11085200/,EXTFINALLOC-bb9f6750493769e52ee74636,EXTLOC-bb9f6750493769e52ee74636,canonical
EXTLOC-7ce23bd77256114c867f5bfb,https://budget.digital.mass.gov/summary/fy25/enacted/administration-and-finance/human-resources-division/17500100/,EXTFINALLOC-7ce23bd77256114c867f5bfb,EXTLOC-7ce23bd77256114c867f5bfb,canonical
EXTLOC-4e8b28b606cd5c2e38c741a9,https://budget.digital.mass.gov/summary/fy26/,EXTFINALLOC-4e8b28b606cd5c2e38c741a9,EXTLOC-4e8b28b606cd5c2e38c741a9,canonical
EXTLOC-e5188a4d641edf356fbd6c09,https://budget.digital.mass.gov/summary/fy26/enacted/administration-and-finance/group-insurance/11085200/,EXTFINALLOC-e5188a4d641edf356fbd6c09,EXTLOC-e5188a4d641edf356fbd6c09,canonical
EXTLOC-d0769bf051fe43bd1b3265f0,https://budget.digital.mass.gov/summary/fy26/enacted/administration-and-finance/human-resources-division/17500100/,EXTFINALLOC-d0769bf051fe43bd1b3265f0,EXTLOC-d0769bf051fe43bd1b3265f0,canonical
EXTLOC-7cd111895fa5a4f328b30d28,https://budget.digital.mass.gov/summary/fy26/enacted/health-and-human-services/health-and-human-services/15996903/,EXTFINALLOC-7cd111895fa5a4f328b30d28,EXTLOC-7cd111895fa5a4f328b30d28,canonical
EXTLOC-f2510ae728733ee10d2e3da8,https://budget.digital.mass.gov/summary/fy26/enacted/public-safety/municipal-training/82000222/,EXTFINALLOC-f2510ae728733ee10d2e3da8,EXTLOC-f2510ae728733ee10d2e3da8,canonical
EXTLOC-c1ced14d9aee78dfaca49e26,https://budget.digital.mass.gov/summary/fy27/enacted/health-and-human-services/health-and-human-services/15996903/,EXTFINALLOC-c1ced14d9aee78dfaca49e26,EXTLOC-c1ced14d9aee78dfaca49e26,canonical
EXTLOC-d6ff849d53669588763c36d4,https://budget.fo.uiowa.edu/budget-planning-resources/annual-budget-timeline,EXTFINALLOC-d6ff849d53669588763c36d4,EXTLOC-d6ff849d53669588763c36d4,canonical
EXTLOC-d1543899b66f1175d81a42a1,https://budget.fo.uiowa.edu/sites/budget.fo.uiowa.edu/files/2025-11/FY25-Comprehensive-Fiscal-Report.pdf,EXTFINALLOC-d1543899b66f1175d81a42a1,EXTLOC-d1543899b66f1175d81a42a1,canonical
EXTLOC-22f1ebd67400ec538bd7a906,https://budget.harriscountytx.gov/demo_budgetprioryears.aspx,EXTFINALLOC-22f1ebd67400ec538bd7a906,EXTLOC-22f1ebd67400ec538bd7a906,canonical
EXTLOC-def13cdc5ac65b9736d79647,https://budget.harriscountytx.gov/doc/Budget/budgetbook/FY2024/FY24_Adopted_Budget_Volume_II.pdf,EXTFINALLOC-def13cdc5ac65b9736d79647,EXTLOC-def13cdc5ac65b9736d79647,canonical
EXTLOC-0895c9db9074ae3f20fc5ceb,https://budget.illinois.gov/content/dam/soi/en/web/budget/documents/budget-book/budget-book-fy16/fy-2016-illinois-operating-budget-book.pdf,EXTFINALLOC-0895c9db9074ae3f20fc5ceb,EXTLOC-0895c9db9074ae3f20fc5ceb,canonical
EXTLOC-c430dae9ed0b59ca4c591b5d,https://budget.illinois.gov/content/dam/soi/en/web/budget/documents/budget-book/fy2024-budget-book/FY-2024-Illinois-Operating-Budget-Data-Files-Description.pdf,EXTFINALLOC-c430dae9ed0b59ca4c591b5d,EXTLOC-c430dae9ed0b59ca4c591b5d,canonical
EXTLOC-2f419aec0b7474525f6b0df6,https://budget.kansas.gov/,EXTFINALLOC-2f419aec0b7474525f6b0df6,EXTLOC-2f419aec0b7474525f6b0df6,canonical
EXTLOC-a87f195f9d4c7c8f56a64379,https://budget.kansas.gov/agency-info/state-agency-budgets/,EXTFINALLOC-a87f195f9d4c7c8f56a64379,EXTLOC-a87f195f9d4c7c8f56a64379,canonical
EXTLOC-34636cc5b30313a1b20301db,https://budget.kansas.gov/agency-info/state-agency-budgets/budget_narrative_fy2025/,EXTFINALLOC-34636cc5b30313a1b20301db,EXTLOC-34636cc5b30313a1b20301db,canonical
EXTLOC-90d3101272c77956d1ebe76d,https://budget.kansas.gov/budget-report/fy-2023-governors-budget-report/,EXTFINALLOC-90d3101272c77956d1ebe76d,EXTLOC-90d3101272c77956d1ebe76d,canonical
EXTLOC-6139d3da4d9f4f7ba019529c,https://budget.kansas.gov/budget-report/fy-2024-governors-budget-report/,EXTFINALLOC-6139d3da4d9f4f7ba019529c,EXTLOC-6139d3da4d9f4f7ba019529c,canonical
EXTLOC-bd1ddf408b12f7db059894b1,https://budget.kansas.gov/wp-content/uploads/039-KDADS-Budget-FY2026.pdf,EXTFINALLOC-bd1ddf408b12f7db059894b1,EXTLOC-bd1ddf408b12f7db059894b1,canonical
EXTLOC-96dd704d34765b04b4e92cc0,https://budget.kansas.gov/wp-content/uploads/046-KDA-Budget-Rev-9.26.24-FY-2026.pdf,EXTFINALLOC-96dd704d34765b04b4e92cc0,EXTLOC-96dd704d34765b04b4e92cc0,canonical
EXTLOC-f12a805d775ca7af626d662c,https://budget.kansas.gov/wp-content/uploads/173-Administration-Narrative-FY-2027.pdf,EXTFINALLOC-f12a805d775ca7af626d662c,EXTLOC-f12a805d775ca7af626d662c,canonical
EXTLOC-3ba70054555a5392647fe5ae,https://budget.kansas.gov/wp-content/uploads/521-KDOC-Narrative-FY-2025.pdf,EXTFINALLOC-3ba70054555a5392647fe5ae,EXTLOC-3ba70054555a5392647fe5ae,canonical
EXTLOC-c7c31feeaa9c21a748837a54,https://budget.kansas.gov/wp-content/uploads/660-TCF-FY-2026.pdf,EXTFINALLOC-c7c31feeaa9c21a748837a54,EXTLOC-c7c31feeaa9c21a748837a54,canonical
EXTLOC-9141e4ebd339ea18d719c712,https://budget.kansas.gov/wp-content/uploads/Budget-Instructions-FY2026-UPDATED-07.26.2024.pdf,EXTFINALLOC-9141e4ebd339ea18d719c712,EXTLOC-9141e4ebd339ea18d719c712,canonical
EXTLOC-e9407901776952a2f7cffcb9,https://budget.kansas.gov/wp-content/uploads/FY2025_Comparison_Report-07.03.2024.pdf,EXTFINALLOC-e9407901776952a2f7cffcb9,EXTLOC-e9407901776952a2f7cffcb9,canonical
EXTLOC-c7ec1a2a0d0876c37d426c15,https://budget.kansas.gov/wp-content/uploads/FY2025_GBR-Vol1-01.16.2024.pdf,EXTFINALLOC-c7ec1a2a0d0876c37d426c15,EXTLOC-c7ec1a2a0d0876c37d426c15,canonical
EXTLOC-ca1083b423e371aa88752d96,https://budget.kansas.gov/wp-content/uploads/FY2026_Comparison_Report-07.16.2025.pdf,EXTFINALLOC-ca1083b423e371aa88752d96,EXTLOC-ca1083b423e371aa88752d96,canonical
EXTLOC-b7fd1d05e526c61262357518,https://budget.kansas.gov/wp-content/uploads/FY2026_GBR_Vol_1-UPDATED-01.23.2025.pdf,EXTFINALLOC-b7fd1d05e526c61262357518,EXTLOC-b7fd1d05e526c61262357518,canonical
EXTLOC-1f1303e6439bf84ee14bf764,https://budget.kansas.gov/wp-content/uploads/FY2027_GBR_Vol1-01.14.2026.pdf,EXTFINALLOC-1f1303e6439bf84ee14bf764,EXTLOC-1f1303e6439bf84ee14bf764,canonical
EXTLOC-7818b070b9701c6499b02f6e,https://budget.lis.virginia.gov/item/2017/1/HB1500/Enrolled/1/475/,EXTFINALLOC-7818b070b9701c6499b02f6e,EXTLOC-7818b070b9701c6499b02f6e,canonical
EXTLOC-aabe769765255280b7fc6fdf,https://budget.lis.virginia.gov/item/2021/2/HB1800/Chapter/1/477/,EXTFINALLOC-aabe769765255280b7fc6fdf,EXTLOC-aabe769765255280b7fc6fdf,canonical
EXTLOC-645d6336cf753ab7e6136278,https://budget.lis.virginia.gov/item/2024/2/HB6002/Chapter/1/483/,EXTFINALLOC-645d6336cf753ab7e6136278,EXTLOC-645d6336cf753ab7e6136278,canonical
EXTLOC-ff76df40d13d65a568996dd1,https://budget.lis.virginia.gov/item/2025/1/HB1600/Enrolled/1/469,EXTFINALLOC-ff76df40d13d65a568996dd1,EXTLOC-ff76df40d13d65a568996dd1,canonical
EXTLOC-17b6964f388b6faadd50bb9a,https://budget.lis.virginia.gov/item/2026/1/HB29/Chapter/4/4-6.01/,EXTFINALLOC-17b6964f388b6faadd50bb9a,EXTLOC-17b6964f388b6faadd50bb9a,canonical
EXTLOC-239f4d8438fc73a2b40242e3,https://budget.lis.virginia.gov/item/2026/1/HB29/Chapter/4/4-7.01/,EXTFINALLOC-239f4d8438fc73a2b40242e3,EXTLOC-239f4d8438fc73a2b40242e3,canonical
EXTLOC-78bbc2a74071015be5730f08,https://budget.lis.virginia.gov/item/2026/1/HB30/Introduced/1/469/,EXTFINALLOC-78bbc2a74071015be5730f08,EXTLOC-78bbc2a74071015be5730f08,canonical
EXTLOC-4330de3c27c98f6ef22b05f1,https://budget.mecknc.gov/budget-overview,EXTFINALLOC-4330de3c27c98f6ef22b05f1,EXTLOC-4330de3c27c98f6ef22b05f1,canonical
EXTLOC-0e2f668194ad248c1878a9f6,https://budget.mpschools.org/Resources,EXTFINALLOC-0e2f668194ad248c1878a9f6,EXTLOC-0e2f668194ad248c1878a9f6,canonical
EXTLOC-a208e1d8d48a190eefba047b,https://budget.nv.gov/uploadedFiles/budgetnvgov/content/IAudits/About/AuditRpts/Report%2025-04%20Department%20of%20Corrections%20-%20Correctional%20Officer%20Overtime%20Management%202.pdf,EXTFINALLOC-a208e1d8d48a190eefba047b,EXTLOC-a208e1d8d48a190eefba047b,canonical
EXTLOC-9a68800071a6c42ef5140094,https://budget.nv.gov/uploadedfiles/budgetnvgov/content/Meetings/Board_of_Examiners/2015/November_Complete_Agenda.pdf,EXTFINALLOC-9a68800071a6c42ef5140094,EXTLOC-9a68800071a6c42ef5140094,canonical
EXTLOC-ac6338a72e2aac89a961288b,https://budget.ontario.ca/2022/,EXTFINALLOC-ac6338a72e2aac89a961288b,EXTLOC-ac6338a72e2aac89a961288b,canonical
EXTLOC-4b97ccff6daacdf00fb459d0,https://budget.ontario.ca/2022/chapter-1b.html,EXTFINALLOC-4b97ccff6daacdf00fb459d0,EXTLOC-4b97ccff6daacdf00fb459d0,canonical
EXTLOC-a39cdc4613d474323a9f104a,https://budget.ontario.ca/2022/chapter-1e.html,EXTFINALLOC-a39cdc4613d474323a9f104a,EXTLOC-a39cdc4613d474323a9f104a,canonical
EXTLOC-91c491582ff0a8546e66bc93,https://budget.ontario.ca/2022/chapter-2.html,EXTFINALLOC-91c491582ff0a8546e66bc93,EXTLOC-91c491582ff0a8546e66bc93,canonical
EXTLOC-b5c6657eb96d056c7ce8354e,https://budget.unl.edu/budget-highlights/,EXTFINALLOC-b5c6657eb96d056c7ce8354e,EXTLOC-b5c6657eb96d056c7ce8354e,canonical
EXTLOC-68d3bbd4f34a50e69ecac552,https://budget.utah.gov/products/,EXTFINALLOC-68d3bbd4f34a50e69ecac552,EXTLOC-68d3bbd4f34a50e69ecac552,canonical
EXTLOC-af0df1530895712b9e6d7eea,https://budget.wv.gov/approved-budget,EXTFINALLOC-af0df1530895712b9e6d7eea,EXTLOC-af0df1530895712b9e6d7eea,canonical
EXTLOC-becb2bd91540da29bc419dba,https://budget.wv.gov/cash-flow-report,EXTFINALLOC-becb2bd91540da29bc419dba,EXTLOC-becb2bd91540da29bc419dba,canonical
EXTLOC-2bb64a8da156e24efffaa349,https://budgetandfinance.psu.edu/2026-2027-payroll-schedule,EXTFINALLOC-2bb64a8da156e24efffaa349,EXTLOC-2bb64a8da156e24efffaa349,canonical
EXTLOC-661e4b3ad644d573f46c911c,https://budgetcounsel.com/wp-content/uploads/2019/08/2019-omb-circular-a-11-full-june-2019.pdf,EXTFINALLOC-661e4b3ad644d573f46c911c,EXTLOC-661e4b3ad644d573f46c911c,canonical
EXTLOC-e38957621f6035f7148b6bb8,https://budgetfinance.imperialcounty.org/wp-content/uploads/2021/12/20-21-BUDGETMANUAL-1.pdf,EXTFINALLOC-e38957621f6035f7148b6bb8,EXTLOC-e38957621f6035f7148b6bb8,canonical
EXTLOC-087b591e3f763d412c6f6412,https://budgetnotices.in.gov/Unit_Lookup.aspx/images/ReportMaster.aspx?mode=ALL&uid=18&yr=2026,EXTFINALLOC-087b591e3f763d412c6f6412,EXTLOC-087b591e3f763d412c6f6412,canonical
EXTLOC-33c981e8eea6ba905651227a,https://budgetnotices.in.gov/Unit_View.aspx?unit_id=1195,EXTFINALLOC-33c981e8eea6ba905651227a,EXTLOC-33c981e8eea6ba905651227a,canonical
EXTLOC-5929418904b1d2ce641ec815,https://budgetnotices.in.gov/Unit_View.aspx?unit_id=1207,EXTFINALLOC-5929418904b1d2ce641ec815,EXTLOC-5929418904b1d2ce641ec815,canonical
EXTLOC-ed56b9b70667ac782792112a,https://budgetnotices.in.gov/Unit_View.aspx?unit_id=1281,EXTFINALLOC-ed56b9b70667ac782792112a,EXTLOC-ed56b9b70667ac782792112a,canonical
EXTLOC-e044ea13be444445dbb40641,https://budgetnotices.in.gov/Unit_View.aspx?unit_id=1722,EXTFINALLOC-e044ea13be444445dbb40641,EXTLOC-e044ea13be444445dbb40641,canonical
EXTLOC-fc5b87a706621b6615089c65,https://budgetnotices.in.gov/Unit_View.aspx?unit_id=19,EXTFINALLOC-fc5b87a706621b6615089c65,EXTLOC-fc5b87a706621b6615089c65,canonical
EXTLOC-1677405b17f4051ace71a696,https://budgetnotices.in.gov/Unit_View.aspx?unit_id=1928,EXTFINALLOC-1677405b17f4051ace71a696,EXTLOC-1677405b17f4051ace71a696,canonical
EXTLOC-a8f5f7ef3dd56acff3627904,https://budgetnotices.in.gov/Unit_View.aspx?unit_id=2234,EXTFINALLOC-a8f5f7ef3dd56acff3627904,EXTLOC-a8f5f7ef3dd56acff3627904,canonical
EXTLOC-aa8b4ee626e4a53753efc1da,https://budgetnotices.in.gov/Unit_View.aspx?unit_id=2537,EXTFINALLOC-aa8b4ee626e4a53753efc1da,EXTLOC-aa8b4ee626e4a53753efc1da,canonical
EXTLOC-8d0da13af1226ca9fd5b29d9,https://budgetnotices.in.gov/Unit_View.aspx?unit_id=2598,EXTFINALLOC-8d0da13af1226ca9fd5b29d9,EXTLOC-8d0da13af1226ca9fd5b29d9,canonical
EXTLOC-6579de224f48531be7249033,https://budgetnotices.in.gov/Unit_View.aspx?unit_id=918,EXTFINALLOC-6579de224f48531be7249033,EXTLOC-6579de224f48531be7249033,canonical
EXTLOC-b360519097505ff06e2ccc5e,https://budgetnotices.in.gov/unit_lookup.aspx?ct=43000,EXTFINALLOC-b360519097505ff06e2ccc5e,EXTLOC-b360519097505ff06e2ccc5e,canonical
EXTLOC-08d0c1c5dde02a7e63090754,https://budgetnotices.in.gov/unit_lookup.aspx?ct=84000,EXTFINALLOC-08d0c1c5dde02a7e63090754,EXTLOC-08d0c1c5dde02a7e63090754,canonical
EXTLOC-3fcc7a317349eed1127c5e18,https://budgetnotices.in.gov/unit_view.aspx,EXTFINALLOC-3fcc7a317349eed1127c5e18,EXTLOC-3fcc7a317349eed1127c5e18,canonical
EXTLOC-9bab359e9372ef91527233bf,https://budplan.oa.mo.gov/sites/g/files/zuston231/files/media/pdf/2025/09/FY26_Fringe_Estimate_Governor_Recommendations.pdf,EXTFINALLOC-9bab359e9372ef91527233bf,EXTLOC-9bab359e9372ef91527233bf,canonical
EXTLOC-dac8fa89afd2ce1d1a65c6cd,https://buelltonca.municipalonlinepayments.com/buelltonca,EXTFINALLOC-dac8fa89afd2ce1d1a65c6cd,EXTLOC-dac8fa89afd2ce1d1a65c6cd,canonical
EXTLOC-7bba29e51855c345408a6736,https://buenavistava.gov/wp-content/uploads/2026/05/Council-Meeting-Packet-5.7.2026.pdf,EXTFINALLOC-7bba29e51855c345408a6736,EXTLOC-7bba29e51855c345408a6736,canonical
EXTLOC-7d41db88a69494fc6e5deba4,https://builder1.revize.com/revize/fairfieldct/Documents/FY26%20Q1%20-%20BOF%20Quarterly%20Review.pdf?t=202603171327430,EXTFINALLOC-7d41db88a69494fc6e5deba4,EXTLOC-7d41db88a69494fc6e5deba4,canonical
EXTLOC-7f90f7767cf64941811e5789,https://builder1.revize.com/revize/oxfordoh/Documents/Departments/Finance%20and%20Utilities/City%20Budget%20Documents%20and%20Financial%20Reports/Budget%20Documents/2026%20Annual%20Operating%20Budget.pdf?t=202603260209350,EXTFINALLOC-7f90f7767cf64941811e5789,EXTLOC-7f90f7767cf64941811e5789,canonical
EXTLOC-00071a236ff23166be0b2058,https://buildtrust.us/caseyil,EXTFINALLOC-a176089ac73d9a7418817e57,EXTLOC-00071a236ff23166be0b2058,canonical
EXTLOC-7732c7a40b44f511b4a85d51,https://buildtrust.us/charlevoixmi,EXTFINALLOC-9c08c54459ce89b5b0d2b478,EXTLOC-7732c7a40b44f511b4a85d51,canonical
EXTLOC-454f48a4d5740fddaa8170bd,https://buildtrust.us/clevelandcuyahogacountyportauthorityoh,EXTFINALLOC-e3f1a38522173f3d8b274449,EXTLOC-454f48a4d5740fddaa8170bd,canonical
EXTLOC-4319417c2d26761c722ad26b,https://buildtrust.us/humboldttransitca,EXTFINALLOC-d7ac0b3ff46d1a322a281ac8,EXTLOC-4319417c2d26761c722ad26b,canonical
EXTLOC-2da0f490749ff7336178cabb,https://builtin.com/job/clinical-director-radiology-salaried/9678523,EXTFINALLOC-2da0f490749ff7336178cabb,EXTLOC-2da0f490749ff7336178cabb,canonical
EXTLOC-b2c56a7604bf9095ba22f015,https://builtin.com/job/human-resources-generalist/9551734,EXTFINALLOC-b2c56a7604bf9095ba22f015,EXTLOC-b2c56a7604bf9095ba22f015,canonical
EXTLOC-06c3a187b04f7fe84b1f63c6,https://builtin.com/job/mopar-summer-vacation-replacement-dallas-pdc/8791556,EXTFINALLOC-06c3a187b04f7fe84b1f63c6,EXTLOC-06c3a187b04f7fe84b1f63c6,canonical
EXTLOC-6cc462bed7557ad0efe73922,https://builtin.com/job/tax-and-audit-intern-spring-2026-tampa-fl/6399097,EXTFINALLOC-6cc462bed7557ad0efe73922,EXTLOC-6cc462bed7557ad0efe73922,canonical
EXTLOC-94fa14f607806a446e13f7ac,https://bulletin.webull.com/20210217/209500/37123e88dda9d823cd445544cc2fa2c0/47988,EXTFINALLOC-94fa14f607806a446e13f7ac,EXTLOC-94fa14f607806a446e13f7ac,canonical
EXTLOC-80a19b5b0c0a028175f7c33c,https://bulverdetx.gov/154/Finance,EXTFINALLOC-80a19b5b0c0a028175f7c33c,EXTLOC-80a19b5b0c0a028175f7c33c,canonical
EXTLOC-e9c589686d7fa47b695c08c8,https://burienwa.civicweb.net/document/219009/,EXTFINALLOC-e9c589686d7fa47b695c08c8,EXTLOC-e9c589686d7fa47b695c08c8,canonical
EXTLOC-c0b972eb68c0ae63cb0a6e34,https://burlingtonvt.gov/212/Livable-Wage-Ordinance,EXTFINALLOC-c0b972eb68c0ae63cb0a6e34,EXTLOC-c0b972eb68c0ae63cb0a6e34,canonical
EXTLOC-e01607b49302e34705defd09,https://burnsville.civicweb.net/document/250979/Regular%20City%20Council%20-%2019%20May%202026.pdf?handle=A3E642472E5144869FA29495D5CCB1C0,EXTFINALLOC-e01607b49302e34705defd09,EXTLOC-e01607b49302e34705defd09,canonical
EXTLOC-6c64c6efafae24e2c0932d85,https://burtcheboyganmi.gov/,EXTFINALLOC-6c64c6efafae24e2c0932d85,EXTLOC-6c64c6efafae24e2c0932d85,canonical
EXTLOC-40cd6dd8f5856f7b42ab1d34,https://burtcheboyganmi.gov/calendar/,EXTFINALLOC-40cd6dd8f5856f7b42ab1d34,EXTLOC-40cd6dd8f5856f7b42ab1d34,canonical
EXTLOC-1284989cbf74622e8bbf5c79,https://burtcheboyganmi.gov/contact-us/,EXTFINALLOC-1284989cbf74622e8bbf5c79,EXTLOC-1284989cbf74622e8bbf5c79,canonical
EXTLOC-caf29300a7fafd8d34b46713,https://burtcheboyganmi.gov/documents-resources/,EXTFINALLOC-caf29300a7fafd8d34b46713,EXTLOC-caf29300a7fafd8d34b46713,canonical
EXTLOC-49f459081c49a27af129b756,https://burtcheboyganmi.gov/planning-commission-meetings/,EXTFINALLOC-49f459081c49a27af129b756,EXTLOC-49f459081c49a27af129b756,canonical
EXTLOC-0c145ee014d68516b9b49134,https://burtcheboyganmi.gov/township-meetings/,EXTFINALLOC-0c145ee014d68516b9b49134,EXTLOC-0c145ee014d68516b9b49134,canonical
