relationship_id,candidate_id_a,locator_a,candidate_id_b,locator_b,relationship_basis,relationship_confidence,preverification_collapsed
EXTMODREL-64ec3410563b1d697ea6ddfc,RESCAND-05d0917e3982952ec0bb6359,https://www.copley.oh.us/CivicAlerts.aspx?AID=119&ARC=255,RESCAND-2b5da4fb6370b6f80c187c0c,https://www.copley.oh.us/CivicAlerts.aspx?AID=257&ARC=491,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-d2c2a175ee0de9b941b896e3,RESCAND-05d0917e3982952ec0bb6359,https://www.copley.oh.us/CivicAlerts.aspx?AID=119&ARC=255,RESCAND-37bc851dc1571d4bf4b946b3,https://www.copley.oh.us/CivicAlerts.aspx?AID=120&ARC=251,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a9c5aed8e66d78da606c238c,RESCAND-05d0917e3982952ec0bb6359,https://www.copley.oh.us/CivicAlerts.aspx?AID=119&ARC=255,RESCAND-976be0388e0f9d55b4ea0280,https://www.copley.oh.us/CivicAlerts.aspx?AID=133&ARC=306,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-2042b46ae843ed8efbf7fac6,RESCAND-05d0917e3982952ec0bb6359,https://www.copley.oh.us/CivicAlerts.aspx?AID=119&ARC=255,RESCAND-a1a4c13917fe0a76b0ebad17,https://www.copley.oh.us/CivicAlerts.aspx?AID=69&ARC=167,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-5566ad0114a9ae596b9c27d4,RESCAND-05d0917e3982952ec0bb6359,https://www.copley.oh.us/CivicAlerts.aspx?AID=119&ARC=255,RESCAND-a5218266e397d9146b5435a0,https://copley.oh.us/civicalerts.aspx?ARC=L&CC=0&From=CID%3D18&intArchCatID=18&What=1,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-b4858f912a6b7a0c3c81d420,RESCAND-05d0917e3982952ec0bb6359,https://www.copley.oh.us/CivicAlerts.aspx?AID=119&ARC=255,RESCAND-aae487b6ddc3cd0c2da1ba6a,https://www.copley.oh.us/CivicAlerts.aspx?AID=172&ARC=321,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a9b620558485c72f688e63d9,RESCAND-05d0917e3982952ec0bb6359,https://www.copley.oh.us/CivicAlerts.aspx?AID=119&ARC=255,RESCAND-dda9ce67525edfad0b044d9c,https://www.copley.oh.us/CivicAlerts.aspx?AID=79&ARC=163,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-50b1f25e23d19e2c9c5e0fbb,RESCAND-063f0e2eb765d82b6486af6b,https://columbus.legistar.com/LegislationDetail.aspx?GUID=458981E1-714E-4DFE-8910-D88E63EDB0EC&ID=7043682,RESCAND-4ca154f462765f57bbd9b864,https://columbus.legistar.com/LegislationDetail.aspx?GUID=839F0CDE-5B7F-4BB9-BCE8-008542ACCC73&ID=6056154,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-135c70b9a13862e4873ef733,RESCAND-064101cc65299f4765c8df54,https://legislature.mi.gov/Laws/MCL?objectName=mcl-408-483a,RESCAND-ecc6fed1ddd35bc54e0ff52c,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-Act-345-of-1937,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-48fd60f9d60ae34ce904e391,RESCAND-0659548e8f5c37d1e682940d,https://bensonmn.org/vertical/sites/%7B4CF162DA-DB48-48F1-B00C-5A678A59875D%7D/uploads/1-2-2024.pdf,RESCAND-6f9603fbdabe128caea1ad90,https://www.bensonmn.org/vertical/sites/%7B4CF162DA-DB48-48F1-B00C-5A678A59875D%7D/uploads/1-2-2024.pdf,likely_http_https_or_www_alias,moderate,false
EXTMODREL-62de1f35fda757275d801f54,RESCAND-065afb5b546d83fee9da866c,https://www.cheltenhamtownship.org/pView.aspx?id=5725,RESCAND-1b9fea88356b9565b1421c0e,https://www.cheltenhamtownship.org/pview.aspx?catid=0&id=3023,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-42c19f5d37bc27231327c62d,RESCAND-065afb5b546d83fee9da866c,https://www.cheltenhamtownship.org/pView.aspx?id=5725,RESCAND-32c3d0d256fb2a6a55cbc450,https://www.cheltenhamtownship.org/pview.aspx?catid=26&id=3143,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-8b60f7af6bb8c26c4a4f7ce0,RESCAND-065afb5b546d83fee9da866c,https://www.cheltenhamtownship.org/pView.aspx?id=5725,RESCAND-7e82a17e56e804b3aea46da8,https://www.cheltenhamtownship.org/pview.aspx?id=3162,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-d982fffc2a50b4fdaac2e160,RESCAND-06e19f8752c9ab434a6682ca,https://www.budatx.gov/747/Publications,RESCAND-239f7c3244b0c886af2fc035,https://budatx.gov/747/Publications,likely_http_https_or_www_alias,moderate,false
EXTMODREL-4be53d8141c00f431543a692,RESCAND-06e607c4a395bc0fe7a5e89d,https://library.municode.com/wi/crawford_county/codes/code_of_ordinances?nodeId=CH4PEPOREREOR161-2011_AFACCROR171-2013,RESCAND-541fe7c0875a88e7b2585fe6,https://library.municode.com/wi/crawford_county/codes/code_of_ordinances?nodeId=CH4PEPOREREOR161-2011_GEPR,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-234a9cd959c73ded95ae065f,RESCAND-072205c396ca511762e70455,https://sfgov.legistar.com/View.ashx?GUID=C46D777D-5755-417B-A55F-1D61934E0501&ID=15471680&M=F,RESCAND-1f3a2e3ce0302b0e8f260b05,https://sfgov.legistar.com/View.ashx?GUID=CD691B7D-32FB-4418-8EF3-9E608E463B86&ID=11000211&M=F,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-0fbe1743c9214b024572f23a,RESCAND-0760e56f7fabd9d4680b6b20,https://www.maine.gov/labor/news_events/article.shtml?id=13348224,RESCAND-e03f217b5c50b9b2a41ca794,https://www.maine.gov/labor/news_events/article.shtml?id=685881,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-7fdeff180d0f00ee609dad43,RESCAND-07af4b6678048bf13f2c69b8,https://gcc.sco.ca.gov/Reports/Counties/Counties.aspx?rpt=1&year=2021,RESCAND-aca8de20fc5c2efa19fb742d,https://gcc.sco.ca.gov/Reports/Counties/Counties.aspx?year=2021,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-4d8c439cae1e78d767a50e2c,RESCAND-084663e1ebb068c6d5c1284c,https://www.bloomfieldtwpmi.gov/media/yiahatvc/2024-2025-budget-book.pdf,RESCAND-b067e9464c9d01e6ee4d6ac2,https://bloomfieldtwpmi.gov/media/yiahatvc/2024-2025-budget-book.pdf,likely_http_https_or_www_alias,moderate,false
EXTMODREL-dc7e5d1e7e17426d458e4799,RESCAND-088b6e3479947fb648f6e4e8,https://www.andoverma.gov/calendar.aspx?CID=0&month=5&view=list&year=2020,RESCAND-acf744785a94111c0eff3c3e,https://www.andoverma.gov/Calendar.aspx?calType=0&day=20&EID=4730&month=1&year=2021,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-fa43b644d72cc5ab7b302349,RESCAND-08d7b0bac5c9b6900c76e434,https://www.nationaltestingnetwork.com/publicsafetyjobs/fullJobDetails.cfm?agencyjobid=886&agentid=387&jobid=1,RESCAND-8b8804131a6ffb793fdb6d47,https://nationaltestingnetwork.com/publicsafetyjobs/fullJobDetails.cfm?agencyjobid=2634&agentid=1427&jobid=1,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-ab0f2e588a7b5a97a0ff93f5,RESCAND-08d7b0bac5c9b6900c76e434,https://www.nationaltestingnetwork.com/publicsafetyjobs/fullJobDetails.cfm?agencyjobid=886&agentid=387&jobid=1,RESCAND-f72f8ae6fa9f0733015b58ce,https://www.nationaltestingnetwork.com/publicsafetyjobs/fullJobDetails.cfm?agencyjobid=434&agentid=339&jobid=1,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-930d6163cda39c0e7f97bef8,RESCAND-08f228fd860753e6c84f283d,https://bloomfieldct.gov/1074/FY2026-Budget-Information,RESCAND-fd7310ce01d5ecf99c4363f0,https://www.bloomfieldct.gov/1074/FY2026-Budget-Information,likely_http_https_or_www_alias,moderate,false
EXTMODREL-0f30dd6f9316dea13d706778,RESCAND-0917795dea69c42bad80d886,https://www.bazettatwp.org/?page_id=897,RESCAND-31f443a3f051ef23dff96b2b,https://www.bazettatwp.org/?page_id=2710,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-d365cf7907efc8c9e1bf803f,RESCAND-0917795dea69c42bad80d886,https://www.bazettatwp.org/?page_id=897,RESCAND-43b6a795ee8ae503060644ae,https://www.bazettatwp.org/?page_id=290,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-2d7ab6ebc63168096b5cc6b8,RESCAND-0917795dea69c42bad80d886,https://www.bazettatwp.org/?page_id=897,RESCAND-766377ad559a864247f13bdf,https://www.bazettatwp.org/?page_id=5669,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-d42734491a3d64fed734ac86,RESCAND-0917795dea69c42bad80d886,https://www.bazettatwp.org/?page_id=897,RESCAND-863001bd83e32dde0f9949e3,https://www.bazettatwp.org/?p=1067,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-4e878f07160506813b4d9cee,RESCAND-09446d559d1a5130073c086f,https://auditor.ashtabulacounty.gov/PT/datalets/datalet.aspx?jur=04&LMparent=20&mode=payment_history&pin=070210000911&taxyr=2024&UseSearch=no,RESCAND-27baccb4e6765958edac6a26,https://auditor.ashtabulacounty.gov/PT/datalets/datalet.aspx?jur=04&LMparent=20&mode=payment_history&pin=270230000807&taxyr=2022&UseSearch=no,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-08f952c61f7473b6b597ade0,RESCAND-0960fbeb35d4566c06a46135,https://dane.legistar.com/View.ashx?GUID=84422376-16A1-459C-B91B-D83FAC7AACEB&ID=13656409&M=F,RESCAND-52b74783d9abf2877f77b94f,https://dane.legistar.com/View.ashx?GUID=CD356BCF-A075-469E-A0A5-B2856D1E7AC5&ID=1346870&M=M,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-3b3693dcca36db45bf6a13c1,RESCAND-097edd75ef40d2f334e0cf74,https://www.ci.becker.mn.us/Calendar.aspx?calType=0&day=17&EID=769&month=2&year=2018,RESCAND-264cdb8efb3e8151de32cec5,https://www.ci.becker.mn.us/Calendar.aspx?calType=0&day=17&EID=862&month=2&year=2018,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-5bcfd3eb6fe3c02adc3312a9,RESCAND-097edd75ef40d2f334e0cf74,https://www.ci.becker.mn.us/Calendar.aspx?calType=0&day=17&EID=769&month=2&year=2018,RESCAND-28d9508dc333dac92141cc2d,https://www.ci.becker.mn.us/Calendar.aspx?calType=0&day=1&EID=1011&month=5&year=2018,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-654ecff9be6ef7d1707b5dfc,RESCAND-097edd75ef40d2f334e0cf74,https://www.ci.becker.mn.us/Calendar.aspx?calType=0&day=17&EID=769&month=2&year=2018,RESCAND-31c580085b12b4660debe41a,https://ci.becker.mn.us/Calendar.aspx?EID=1077,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-6aec04528260876236d1204d,RESCAND-097edd75ef40d2f334e0cf74,https://www.ci.becker.mn.us/Calendar.aspx?calType=0&day=17&EID=769&month=2&year=2018,RESCAND-3b981a8e5dd500a2a5cfe607,https://www.ci.becker.mn.us/Calendar.aspx?calType=0&day=17&EID=856&month=2&year=2018,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-e5084c3fb74f7921c79c2bbb,RESCAND-097edd75ef40d2f334e0cf74,https://www.ci.becker.mn.us/Calendar.aspx?calType=0&day=17&EID=769&month=2&year=2018,RESCAND-3f8ce784b9ac012be63a016c,https://www.ci.becker.mn.us/Calendar.aspx?calType=0&day=17&EID=932&month=2&year=2018,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-6ab723a956f9f8685b9df3e3,RESCAND-097edd75ef40d2f334e0cf74,https://www.ci.becker.mn.us/Calendar.aspx?calType=0&day=17&EID=769&month=2&year=2018,RESCAND-7b9f21325ae7c940816d87fe,https://www.ci.becker.mn.us/Calendar.aspx?calType=0&day=17&EID=859&month=2&year=2018,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-bf5ed03debe7831a8ab5c1cd,RESCAND-097edd75ef40d2f334e0cf74,https://www.ci.becker.mn.us/Calendar.aspx?calType=0&day=17&EID=769&month=2&year=2018,RESCAND-aeb84e886a24d5eba1d5de25,https://www.ci.becker.mn.us/Calendar.aspx?EID=996,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-e9f456031ff36c60533cd40a,RESCAND-097edd75ef40d2f334e0cf74,https://www.ci.becker.mn.us/Calendar.aspx?calType=0&day=17&EID=769&month=2&year=2018,RESCAND-b40699e13814b587f3baf526,https://www.ci.becker.mn.us/Calendar.aspx?calType=0&day=17&EID=858&month=2&year=2018,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-d7ee6eebb314d77d72f37c98,RESCAND-097edd75ef40d2f334e0cf74,https://www.ci.becker.mn.us/Calendar.aspx?calType=0&day=17&EID=769&month=2&year=2018,RESCAND-c770d1dfb879c51db81f75a8,https://www.ci.becker.mn.us/Calendar.aspx?calType=0&day=17&EID=850&month=2&year=2018,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-c8c04a1de601cc9631e4d79f,RESCAND-099d1139017c6bf7a3b5fcc0,https://www.bangormaine.gov/Archive.aspx,RESCAND-afdfa8f21ac51765c8640fa5,https://www.bangormaine.gov/Archive.aspx?AMID=36,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-2313a5fd9410c2ac31cd161c,RESCAND-0a54d1795696417e6ceb2226,https://barringtonhills-il.gov/records/ordinances/2017Ordinances/Ord_17_21.pdf,RESCAND-a4eff8ef58e89ba8cc62156c,https://www.barringtonhills-il.gov/records/ordinances/2017Ordinances/Ord_17_21.pdf,likely_http_https_or_www_alias,moderate,false
EXTMODREL-2474d9b636ab286c7eb900af,RESCAND-0abf5ffd6e775ba8c2e92c0d,https://www.coggonia.org/index.asp?SEC=%7BC771BF0E-E52F-471F-B6F2-4911497FBAF3%7D,RESCAND-0d957f16137e02561198fe6a,https://www.coggonia.org/index.asp?SEC=%7BD67F2E48-9070-40AB-93D9-8DE53BF5EE20%7D,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-720d0174223afdea2a661415,RESCAND-0abf5ffd6e775ba8c2e92c0d,https://www.coggonia.org/index.asp?SEC=%7BC771BF0E-E52F-471F-B6F2-4911497FBAF3%7D,RESCAND-feba08d9d3c8e923eff657c4,https://www.coggonia.org/index.asp?SEC=%7B655E9E91-B55F-4781-8A19-82AB90496822%7D,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-9176e358c24dee57f9d9053b,RESCAND-0ad670f303489611ca2b3f4b,https://www.beloitwi.gov/index.asp?MODE=LIST&SEC=%7B725CA980-D88D-45BC-AC9C-3A73AF0BF563%7D&Type=B_PR,RESCAND-25cb3a59fc3ae43b7b6ffc59,https://www.beloitwi.gov/index.asp?DE=2A37ACEA-3390-4CE4-83FE-EEEE648BB735&SEC=C833E327-C02B-4A6A-B4B9-030B58262A07,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-95967d432d2f07f1528a94b1,RESCAND-0ae96f808524b1b8efb857b0,https://www.brimfieldohio.gov/faq.aspx,RESCAND-423dbc9592033a6048d863fb,https://www.brimfieldohio.gov/FAQ.aspx?QID=85,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-4e096b34b2f44177024bd78d,RESCAND-0ae96f808524b1b8efb857b0,https://www.brimfieldohio.gov/faq.aspx,RESCAND-aa85fd96181fb0b082cfc34d,https://brimfieldohio.gov/FAQ.aspx?QID=80,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-92e6b13238e460b8be365d2e,RESCAND-0aedb888a23b59c03e06d250,https://www.quorumreport.com/newsclips/newsclips.cfm,RESCAND-b14252671d0b49ede322f058,https://www.quorumreport.com/Newsclips/Newsclips.cfm,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-c78ddf12028098439c18bc24,RESCAND-0b3057b42daabff2b39f3173,https://data.ushja.org/awards-standings/rider-results.aspx?bDate=12%2F1%2F2005&fDate=9%2F15%2F2025&rid=274853%C2%A7ion%3D2000&standType=USHJARR&year=2022&zone=0,RESCAND-6750b5070ee3969a8e848454,https://data.ushja.org/awards-standings/rider-results.aspx?bDate=12%2F1%2F2005&fDate=9%2F15%2F2026&rid=274853%C2%A7ion%3D2000&standType=USHJARR&year=2023&zone=0,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-7eee8a179f0a14e5bcb243bf,RESCAND-0b37bebfdea40df4f1c97e55,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=13115&ItemID=6586,RESCAND-0e1c74029a0b271051f1386b,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=12753&ItemID=6336,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-ef6be33351a68cd6fc621f4a,RESCAND-0b37bebfdea40df4f1c97e55,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=13115&ItemID=6586,RESCAND-3b06027b14b3250473802537,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=14669&ItemID=7350,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-6359d2b2744bf2354ae047a3,RESCAND-0b37bebfdea40df4f1c97e55,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=13115&ItemID=6586,RESCAND-499b003babc6d318965fe39a,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=14646&ItemID=7345,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-7b0df294b7035b59025a3507,RESCAND-0b37bebfdea40df4f1c97e55,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=13115&ItemID=6586,RESCAND-526020e07816d06b4193cf46,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=14581&ItemID=7328,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a26f1fe4fc91c08b42518cf4,RESCAND-0b37bebfdea40df4f1c97e55,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=13115&ItemID=6586,RESCAND-60d9309ad64fef3178f88cb1,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=14818&ItemID=7414,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-f43cf1b5d4d82259e9efd3c7,RESCAND-0b37bebfdea40df4f1c97e55,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=13115&ItemID=6586,RESCAND-7998393123f2c69d99bc1611,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=14408&ItemID=7232,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-738211b178b9ba1acb53b2d6,RESCAND-0b37bebfdea40df4f1c97e55,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=13115&ItemID=6586,RESCAND-7e51993ad1949a3d44bf2d50,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=14474&ItemID=7205,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-f37e63e7ebf119eabae96671,RESCAND-0b37bebfdea40df4f1c97e55,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=13115&ItemID=6586,RESCAND-8265c9460c8c50b1e985f83b,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=14475&ItemID=7205,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-0dfc8f4d8a6346ba2dd036af,RESCAND-0b37bebfdea40df4f1c97e55,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=13115&ItemID=6586,RESCAND-8a834bbffe4b74866b8f7862,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=14258&ItemID=7120,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a65fc783b20562cdc840c7f0,RESCAND-0b37bebfdea40df4f1c97e55,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=13115&ItemID=6586,RESCAND-95838f75fbe6b82c1a9559db,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=14410&ItemID=7231,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-af91daa8556f9436bad29852,RESCAND-0b37bebfdea40df4f1c97e55,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=13115&ItemID=6586,RESCAND-adaa65a685fdad68c1054082,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=7121&ItemID=3696,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-2949bd37c31988e78c4caaa6,RESCAND-0b37bebfdea40df4f1c97e55,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=13115&ItemID=6586,RESCAND-ae0c5ccf8bcf7525b276336b,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=11165&ItemID=5629,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-ab2deac3de6411e72880058c,RESCAND-0b37bebfdea40df4f1c97e55,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=13115&ItemID=6586,RESCAND-c5144a6796137c52297577c2,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=13091&ItemID=6575,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-0d43db2702cdd50ee7eb45bc,RESCAND-0b37bebfdea40df4f1c97e55,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=13115&ItemID=6586,RESCAND-dfc531375a16a1101406df77,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=14393&ItemID=7230,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-15ef374fd33c31479952f7a7,RESCAND-0b37bebfdea40df4f1c97e55,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=13115&ItemID=6586,RESCAND-f72afa07552f85dd4baa8822,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=14614&ItemID=7333,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-874a6b84af2e8ef5c78ee6cd,RESCAND-0b37bebfdea40df4f1c97e55,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=13115&ItemID=6586,RESCAND-f9e757176fd21e8878e45832,https://carmel.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=14267&ItemID=7121,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-8eca3f446744a520153e8c8d,RESCAND-0b8ae40eb4a34aae628c6906,https://lwvgeauga.clubexpress.com/content.aspx?club_id=612906&item_id=132772&page_id=5,RESCAND-1b77b8fa2635906fc1f77ac4,https://lwvgeauga.clubexpress.com/content.aspx?club_id=612906&item_id=134328&page_id=5,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-928fcb66a44bec39538f9231,RESCAND-0be8542ee296a41f8270928d,https://www.auditor.illinois.gov/Other-Public-Documents/AnnualReport/Annual-Report-2017.htm,RESCAND-5c234211b9149536501e647f,https://www.auditor.illinois.gov/Other-Public-Documents/AnnualReport/Annual-Report-2017.pdf,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-8eefaf4ed3c6c82a81837854,RESCAND-0c9e005eca864b43a4520796,https://villageofavocawi.gov/index.asp?SEC=26AB3919-8633-48B4-8A28-2B96F380FB47,RESCAND-df869a6d8cee0db9c38089e8,https://villageofavocawi.gov/index.asp?SEC=3232C224-D94F-49E0-BDFF-F66CABB833B5,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-1d0bd85f2a82328fe8710809,RESCAND-0cb5ce7e53f33d8e61942a40,https://www.cohassetma.gov/Archive.aspx?AMID=47,RESCAND-a3771456ac3a3f47897241cc,https://www.cohassetma.gov/Archive.aspx?ADID=408,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-d25571fa0b71060de536775a,RESCAND-0cb5ce7e53f33d8e61942a40,https://www.cohassetma.gov/Archive.aspx?AMID=47,RESCAND-e32aa93edb869eb9c92fb411,https://www.cohassetma.gov/Archive.aspx?AMID=39,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-af93324f6061dfbd6c9fe6c0,RESCAND-0ce820be2fa011b2ad6b383d,https://www.alexandrianj.gov/,RESCAND-3af51079b4e6f488a393d2dc,https://alexandrianj.gov/,likely_http_https_or_www_alias,moderate,false
EXTMODREL-31edb012dfad0e4dc161c71b,RESCAND-0cee9f75ae824de9b2a36b34,https://stowohio.granicus.com/MinutesViewer.php?clip_id=331&doc_id=70bd0a64-7501-11ef-9b71-005056a89546&view_id=3,RESCAND-4f93f49f6c5e4b074aa4392d,https://stowohio.granicus.com/MinutesViewer.php?clip_id=247&doc_id=85f91705-9dc8-11ee-a93d-0050569183fa&view_id=1,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-815e0c4370ec0cdc8b7a1abb,RESCAND-0d0f2878ba70f34a40034675,https://www.ci.bemidji.mn.us/index.asp?SEC=2B3A3B25-6F32-45A7-A95B-329AD1E313D3,RESCAND-3c9056a9f12e5b4ece6b9925,https://www.ci.bemidji.mn.us/index.asp?SEC=F6D9602F-41DC-4207-BD14-AB7F0210D17E,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-964b9a3fecc32f3f0002dbb7,RESCAND-0d0f2878ba70f34a40034675,https://www.ci.bemidji.mn.us/index.asp?SEC=2B3A3B25-6F32-45A7-A95B-329AD1E313D3,RESCAND-5251f4e12cda79805900bc48,https://www.ci.bemidji.mn.us/index.asp?DE=30B4C030-C71F-441E-8EF8-BA65B87620BB&SEC=B525106C-5232-4C51-8E91-69A46D10A18C,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-d96c5f4689b06567239e556f,RESCAND-0d0f2878ba70f34a40034675,https://www.ci.bemidji.mn.us/index.asp?SEC=2B3A3B25-6F32-45A7-A95B-329AD1E313D3,RESCAND-b374684c2d376b929852537d,https://www.ci.bemidji.mn.us/index.asp?DE=56672F03-D400-4005-8D4C-9AF93884416C&SEC=649BAA33-E84D-497C-A460-2EB9C92305E9,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-14ba8bc361727347d40cde52,RESCAND-0d0f2878ba70f34a40034675,https://www.ci.bemidji.mn.us/index.asp?SEC=2B3A3B25-6F32-45A7-A95B-329AD1E313D3,RESCAND-de8f775f562cc662971abfe2,https://www.ci.bemidji.mn.us/index.asp?SEC=%7B60218786-4560-4AA9-8D4A-0C327EE04284%7D,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-1ba54c1390a0aaff7e7dd526,RESCAND-0d0f2878ba70f34a40034675,https://www.ci.bemidji.mn.us/index.asp?SEC=2B3A3B25-6F32-45A7-A95B-329AD1E313D3,RESCAND-e55048f627e16785367482f1,https://www.ci.bemidji.mn.us/index.asp?DE=1E03C7A0-799E-4B99-A5DA-E71ED2D30860&SEC=51E4B1D8-7A0C-49AA-88A5-F86E7CA6F4B0,same_domain_title_municipality_period_path_family,moderate,false
