duplicate_verification_locator_id,canonical_verification_locator_id,canonical_final_locator_id,final_canonical_locator,duplicate_basis,duplicate_confidence,pre_dedup_status
EXTLOC-ab834b12e702cf41a7dd5144,EXTLOC-3f530da45ef2d6760e2de591,EXTFINALLOC-ab834b12e702cf41a7dd5144,https://www.champaigncountyil.gov/CountyBoard/Committee_Of_The_Whole/2026/260113_Meeting/260113AgendaFull.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-eac12af653060753d2f7963c,EXTLOC-0df78ba9ace51713d2d1ea7b,EXTFINALLOC-eac12af653060753d2f7963c,https://www.cheltenhampa.gov/files/documents/2022FinalOperatingBudget1740040728012522PM.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-6d5d21ab4a81739e36d57c2e,EXTLOC-23fea199c838f40b295b1996,EXTFINALLOC-23fea199c838f40b295b1996,https://www.cheltenhamtownship.org/files/documents/2022FinalOperatingBudget1740040728012522PM.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-fb02ce1fa69778fbab5fe362,EXTLOC-863f3168749213f979f20791,EXTFINALLOC-fb02ce1fa69778fbab5fe362,https://www.cheltenhamtownship.org/files/documents/Resolution07-24RecordsDisposition1706040610040424PM.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-a63dc51ec89d4fd0f74ef3f4,EXTLOC-0412f0113e4a616c1e0e0922,EXTFINALLOC-a63dc51ec89d4fd0f74ef3f4,https://www.cheltenhamtownship.org/news.aspx,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-f60cf134503897f2c8f3e740,EXTLOC-0412f0113e4a616c1e0e0922,EXTFINALLOC-a63dc51ec89d4fd0f74ef3f4,https://www.cheltenhamtownship.org/news.aspx,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-443bbdd4e381f8f703bbb663,EXTLOC-0412f0113e4a616c1e0e0922,EXTFINALLOC-a63dc51ec89d4fd0f74ef3f4,https://www.cheltenhamtownship.org/news.aspx,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-a4aa27be08a0abaa22818e78,EXTLOC-1866b278457260a00c78025f,EXTFINALLOC-a4aa27be08a0abaa22818e78,https://www.cheltenhamtownship.org/news.aspx?catid=0&id=3023,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-55badb1f51a9bdcdc62aa26e,EXTLOC-350f9882e2983cfa4a3142bf,EXTFINALLOC-350f9882e2983cfa4a3142bf,https://www.ci.athens.oh.us/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-e4c5721d4bb36256e6539926,EXTLOC-ad12e763b26692985d37002e,EXTFINALLOC-ad12e763b26692985d37002e,https://www.ci.athens.oh.us/m/faq?cat=16,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-2f30ffa59717f9df68b47688,EXTLOC-1f526cc4a57670a5e13b6dd8,EXTFINALLOC-2f30ffa59717f9df68b47688,https://www.cityofbayvillage.gov/AgendaCenter/ViewFile/ArchivedMinutes/_04042022-637,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-da2b2ec9e305c370dde03674,EXTLOC-0a96c83b49e1210030b4198a,EXTFINALLOC-0a96c83b49e1210030b4198a,https://www.cityofchardon.gov/142/Police,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-bcf7abcca90dbff5b7738f9a,EXTLOC-41c8f8950f298a39f0d6a88e,EXTFINALLOC-41c8f8950f298a39f0d6a88e,https://www.cityofdover.gov/departments/HR/jobs,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-cdabba67048f4ef0b48a4d3f,EXTLOC-c8ac4544a00e32b455331c93,EXTFINALLOC-cdabba67048f4ef0b48a4d3f,https://www.cityofmiddletown.org/ArchiveCenter/ViewFile/Item/342,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-f774039eabf0fa033d487e0f,EXTLOC-e2c4441b7bf86c532e969d44,EXTFINALLOC-e2c4441b7bf86c532e969d44,https://www.cityofpaloalto.org/files/assets/public/v/1/administrative-services/city-budgets/fy-2024-city-budget/fc-budget-hearing/at-place-memo-5.5.2023_signed.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-b628b25b59c5f029eb905115,EXTLOC-6b3c1b59f1bea2f654e85ae9,EXTFINALLOC-6b3c1b59f1bea2f654e85ae9,https://www.cityofvergas.com/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-5bf33cd8b6ac6bda1d997b2c,EXTLOC-075128f2a3a7980bd6b9e69e,EXTFINALLOC-a2fdf76560ec2b2558a5d691,https://www.co.fairfield.oh.us/COMMISH/gone.html,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-5ee12e01672f46e5db5d5440,EXTLOC-075128f2a3a7980bd6b9e69e,EXTFINALLOC-a2fdf76560ec2b2558a5d691,https://www.co.fairfield.oh.us/COMMISH/gone.html,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-d3c06a4910a794a307871b45,EXTLOC-4a0e5233bd306560d789e8f8,EXTFINALLOC-ba7475760798a2783666217a,https://www.co.fairfield.oh.us/intranet/404.html,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-89acba4daac6223472345df1,EXTLOC-4a0e5233bd306560d789e8f8,EXTFINALLOC-ba7475760798a2783666217a,https://www.co.fairfield.oh.us/intranet/404.html,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-434d967d80438181d2a85fab,EXTLOC-31b5122ae2b0950380752d58,EXTFINALLOC-685a4c0e8162bf40d4cc31a7,https://www.co.lancaster.pa.us/m/newsflash/archive,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-ad6952a472ba12fe1142921a,EXTLOC-6b6cde72a704fab63b02606e,EXTFINALLOC-ad6952a472ba12fe1142921a,https://www.cofh.org/ArchiveCenter/ViewFile/Item/184,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-6d132912e143c684ad8ef26c,EXTLOC-1a7232b396de35fef65dcad6,EXTFINALLOC-6d132912e143c684ad8ef26c,https://www.cohassetma.gov/1138/Human-Resources,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-a909f9bf8917e98a06b0e9ac,EXTLOC-2c01c56412a9f050d68dc692,EXTFINALLOC-2c01c56412a9f050d68dc692,https://www.cohassetma.gov/DocumentCenter/View/11910/Police-Patrol_Sergeant-CBA-FY23-FY25-PDF,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-5c68542c4b631f0a5da94575,EXTLOC-29c0ac87c00aee1a6cc1a05f,EXTFINALLOC-29c0ac87c00aee1a6cc1a05f,https://www.columbiatn.gov/ArchiveCenter/ViewFile/Item/239,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-e5a2d41f37a12ecd09e6a637,EXTLOC-61944699cd79a92ff7a8a362,EXTFINALLOC-e5a2d41f37a12ecd09e6a637,https://www.crowwing.gov/771/Financial-Reports,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-cf92d48384b1460a69ef6ab5,EXTLOC-6c8afb9087e5db58f09cd4e6,EXTFINALLOC-c7bb25f100876c9a7cc8a4b2,https://www.efis.psc.mo.gov/Error/404,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-96dea2b0d5dbd8ba96c8055e,EXTLOC-6c8afb9087e5db58f09cd4e6,EXTFINALLOC-c7bb25f100876c9a7cc8a4b2,https://www.efis.psc.mo.gov/Error/404,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-55c191551bbf0392cbb8a2db,EXTLOC-0b3e889d56fd23f04a1de4b4,EXTFINALLOC-55c191551bbf0392cbb8a2db,https://www.faribaultmn.gov/AgendaCenter,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-6bf3bed0ef7c949bc92e856d,EXTLOC-0b3e889d56fd23f04a1de4b4,EXTFINALLOC-55c191551bbf0392cbb8a2db,https://www.faribaultmn.gov/AgendaCenter,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-f0ca239f813e14ed10531646,EXTLOC-bbc5cfdd93db74b81ae3ae44,EXTFINALLOC-301cb783c9b3a4ea9665973b,https://www.faribaultmn.gov/AgendaCenter/ViewFile/Agenda/_11232021-1233?packet=true,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-78f694cf3c0014c5c419a2dd,EXTLOC-1c811e28259e0b15b24d1587,EXTFINALLOC-78f694cf3c0014c5c419a2dd,https://www.findlay.pa.us/ArchiveCenter/ViewFile/Item/392,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-d78c9a593939bb8dd2ce6485,EXTLOC-23350c391f7d1a61ddd49ae0,EXTFINALLOC-d78c9a593939bb8dd2ce6485,https://www.franklincountyohio.gov/files/assets/public/v/1/budget/documents/past-budgets/2025/2025-approved-budget-briefs/06-human-resources-2025-approved-budget-brief.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-fcb668e1535a60feb9cc5c67,EXTLOC-c8f1b88ca90e9e5c1cfb08a0,EXTFINALLOC-c8f1b88ca90e9e5c1cfb08a0,https://www.gfoanj.org/page/News,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-c3852fbd388b28007ce37b38,EXTLOC-a156364d95d776c418246678,EXTFINALLOC-a156364d95d776c418246678,https://www.govinfo.gov/content/pkg/FR-2016-07-14/pdf/FR-2016-07-14.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-40fb9cc0eee691dfe147a8f4,EXTLOC-06e466494defbdc6fcd09a60,EXTFINALLOC-40fb9cc0eee691dfe147a8f4,https://www.gsa.gov/directives-library/gsa-merit-promotion-and-placement-plan,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-788665d00b136fe5244ff995,EXTLOC-28edd38d008f3f5471b90ff4,EXTFINALLOC-788665d00b136fe5244ff995,https://www.harringtonparknj.gov/government/ordinances/2019-2/29-739-2019-salary-ordinance/file,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-a28bad58c98d440fc277b162,EXTLOC-6982d606ae5c4e5f758674b1,EXTFINALLOC-9fe415e75ea5b67ba592f81a,https://www.ibo.nyc.gov/content/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-eadd95767ce39e4225591030,EXTLOC-a931dc1f9f61c2c1852ea8bf,EXTFINALLOC-a931dc1f9f61c2c1852ea8bf,https://www.lmc.org/advocacy/legislative-policies/policy-committees/human-resources-data-practices/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-817b5c4c8602ab2e4c51c5e1,EXTLOC-0530abec9c34925d31675696,EXTFINALLOC-817b5c4c8602ab2e4c51c5e1,https://www.marionohio.org/Websites.HR.Portal/Default.aspx?ReturnUrl=%2FWebsites.HR.Portal%2F,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-4f30b913c99efcaa3ac77a06,EXTLOC-1a0c0df1f93a99b3709e48d9,EXTFINALLOC-1a0c0df1f93a99b3709e48d9,https://www.menlopark.gov/files/sharedassets/public/v/1/agendas-and-minutes/city-council/2024-meetings/agendas/20241022/i1-20241022-cc-city-council-compensation.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-c17e7f3745d41c918cd40e90,EXTLOC-2558cde7d852d4665bf101a9,EXTFINALLOC-c17e7f3745d41c918cd40e90,https://www.menlopark.gov/files/sharedassets/public/v/1/agendas-and-minutes/city-council/2025-meetings/20250225/l2-20250225-cc-mid-year-budget-amend-2024-25.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-95564ffa201d612ec991d48e,EXTLOC-60d6ccb7e252d9b6d024b270,EXTFINALLOC-95564ffa201d612ec991d48e,https://www.menlopark.gov/files/sharedassets/public/v/1/agendas-and-minutes/city-council/2025-meetings/20250610/g1-20250610-cc-public-hearing-2025-26-budget.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-e01c33d289ec1d6171cd9b99,EXTLOC-24c4be2967007c35fc13daab,EXTFINALLOC-24c4be2967007c35fc13daab,https://www.minnehahacounty.gov/dept/au/budgetFinance/budgetFinance.php,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-59815a4fe9585b40347ac6e0,EXTLOC-3bd1146f59f6d4ffd0896477,EXTFINALLOC-3bd1146f59f6d4ffd0896477,https://www.montgomerycountyny.gov/documents/budgets/2024Adoptedbudget.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-e790a66232bf9343966ac9c4,EXTLOC-aa005f53208e5ffc28b89de1,EXTFINALLOC-aa005f53208e5ffc28b89de1,https://www.mtas.tennessee.edu/directories/cities/charleston,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-f7f22928ae92aa708c2db7ed,EXTLOC-caa7d5b5b84fcf8a05c3d16d,EXTFINALLOC-f7f22928ae92aa708c2db7ed,https://www.mtas.tennessee.edu/directories/cities/whitwell,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-d9d5e2e4a1862bbe62cc0911,EXTLOC-1183e3e079b3025146d6b796,EXTFINALLOC-d9d5e2e4a1862bbe62cc0911,https://www.nashuanh.gov/ArchiveCenter/ViewFile/Item/7273,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-439089c50e076275d73f8726,EXTLOC-05ac41631da94695e778a2ac,EXTFINALLOC-37928088e814117b70d428b9,https://www.nctq.org/district-policy-pathfinder/explore-the-data/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-451571b6d7d1d2adc31fe741,EXTLOC-2dba803d4fa1947e986f184c,EXTFINALLOC-2dba803d4fa1947e986f184c,https://www.nctreasurer.gov/divisions/state-and-local-government-finance/lgc/local-fiscal-management/afir,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-c11d5d3640cf0d9917c1a896,EXTLOC-8dde09a865f95660477435b2,EXTFINALLOC-c11d5d3640cf0d9917c1a896,https://www.nctreasurer.gov/fy2019-fy2021-municipalities-audits-archive,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-3a0675d3825f11645ed3848c,EXTLOC-23eadc64b081716cd8e9e34a,EXTFINALLOC-3a0675d3825f11645ed3848c,https://www.nimishillentownship.gov/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-eb1f77933bf80484291d68c5,EXTLOC-e81bca7e5037fc4060c6689f,EXTFINALLOC-eb1f77933bf80484291d68c5,https://www.nimishillentownship.gov/zoning,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-9b77df76cf3b8f16ba20b0b5,EXTLOC-2595e0b58a67336997fff340,EXTFINALLOC-9b77df76cf3b8f16ba20b0b5,https://www.nist.gov/system/files/documents/2023/01/03/dcb-2023.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-61c6c16185417ec2392f3067,EXTLOC-015f9811e177f622a8cf0872,EXTFINALLOC-61c6c16185417ec2392f3067,https://www.nj.gov/csc/about/publications/pdf/Compendium.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-ce51bb9f213b90453127e40f,EXTLOC-49171396b0acdd4a70192182,EXTFINALLOC-ce51bb9f213b90453127e40f,https://www.nysed.gov/teacher-leader-development/educator-vacancy-and-hiring-survey,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-a982873941fe9e85999e0663,EXTLOC-456bc3dbd86f7eef06d516b9,EXTFINALLOC-a982873941fe9e85999e0663,https://www.oaklandca.gov/files/assets/city/v/1/public-meetings/parks-and-recreation-advisory-commission/2025/march-prac-packet_2025-03-07-221114_zzhy.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-afa210bd81d1997d38f79e1c,EXTLOC-41b1ddba677cbfdbf992b706,EXTFINALLOC-dbe8585d5ada4c855a498467,https://www.ohiosos.gov/data,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-7cf36c833303ea6402aa8aff,EXTLOC-4801522b75857f3a26e4e05f,EXTFINALLOC-7cf36c833303ea6402aa8aff,https://www.ohsers.org/employers/audit-resources/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-4c606b8dd097f4bcd47edb3c,EXTLOC-085958b3c5577d806c9d6b6a,EXTFINALLOC-ded3cf11644be45ce947a4dc,https://www.ojp.gov/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-38f506da0dcecb15e3eeae7c,EXTLOC-085958b3c5577d806c9d6b6a,EXTFINALLOC-ded3cf11644be45ce947a4dc,https://www.ojp.gov/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-a0afe1374d66db023d27ff63,EXTLOC-085958b3c5577d806c9d6b6a,EXTFINALLOC-ded3cf11644be45ce947a4dc,https://www.ojp.gov/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-e650351da0813e25f717216d,EXTLOC-085958b3c5577d806c9d6b6a,EXTFINALLOC-ded3cf11644be45ce947a4dc,https://www.ojp.gov/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-77eea7059c1b42209ed9cffb,EXTLOC-085958b3c5577d806c9d6b6a,EXTFINALLOC-ded3cf11644be45ce947a4dc,https://www.ojp.gov/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-f72bb2ffdbd87e0b3d8f9094,EXTLOC-085958b3c5577d806c9d6b6a,EXTFINALLOC-ded3cf11644be45ce947a4dc,https://www.ojp.gov/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-22e64be220cd385fb09fd5d0,EXTLOC-0685160729098f0bbfcd9b23,EXTFINALLOC-22e64be220cd385fb09fd5d0,https://www.ojp.gov/library/publications/addressing-police-turnover-challenges-strategies-and-future-research,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-f47237ced4658e6dcf57a63c,EXTLOC-2c46120466fd52115866b96e,EXTFINALLOC-f47237ced4658e6dcf57a63c,https://www.ojp.gov/library/publications/recruiting-and-retaining-americas-finest-evidence-based-lessons-police,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-8fb23c824ce65f1a7235b45b,EXTLOC-836d6855007d56acafc14f14,EXTFINALLOC-8fb23c824ce65f1a7235b45b,https://www.ojp.gov/pdffiles1/Digitization/17934NCJRS.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-b59c86984a86b16c7fb21739,EXTLOC-90257079b39fa1566c04539e,EXTFINALLOC-4dc2a61c79501757bba0a71c,https://www.opm.gov/agency-services/hr-governance/hr-line-of-business/multi-agency-policy-advisory-council/department-of-the-interior-national-business-center-nbc-pdf-file.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-dbfc91dd3cefd6bb6bb39aef,EXTLOC-9ecefe695fc37bfd3c3065d7,EXTFINALLOC-4ffe3caf84cf461ef3e54909,https://www.orchardparkny.gov/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-fcc31d1515f37f8a09c8be7e,EXTLOC-f98a6d9b13a4cfc1b1d36f2f,EXTFINALLOC-f98a6d9b13a4cfc1b1d36f2f,https://www.orchardparkny.gov/wp-content/uploads/2024/01/PERSONNEL-MANUAL-1-1-24-POSTED.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-8a094a84d1156a325df89797,EXTLOC-78729e3c44b51839d6125e76,EXTFINALLOC-78729e3c44b51839d6125e76,https://www.orchardparkny.gov/wp-content/uploads/2025/01/m12.18.24.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-af0ae5c64cb52d13610b8ebf,EXTLOC-7a8524275b7985fc18184d63,EXTFINALLOC-af0ae5c64cb52d13610b8ebf,https://www.osc.ny.gov/files/local-government/publications/pdf/information-for-town-officials.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-1260fe3bb2ed9ae979e2df19,EXTLOC-04c3ba78ea8d6fc802d0456e,EXTFINALLOC-04c3ba78ea8d6fc802d0456e,https://www.osc.ny.gov/files/reports/pdf/cy2021-overtime-report.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-1d395b8db285f6cfae420fec,EXTLOC-1b6e2a4614e936095d22b0ce,EXTFINALLOC-54e43305acaf55f8f729139d,https://www.pa.gov/search,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-c5c3c6975be00c765bba8c22,EXTLOC-9e805bea02dce513470d50e9,EXTFINALLOC-9e805bea02dce513470d50e9,https://www.palatine.il.us/ArchiveCenter/ViewFile/Item/1580,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-58c1b1d024d0d0c6b10471f8,EXTLOC-580592fc0845ac398c128ef4,EXTFINALLOC-580592fc0845ac398c128ef4,https://www.palatine.il.us/ArchiveCenter/ViewFile/Item/1783,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-29350022716fa025db6ce162,EXTLOC-28a22b320271795073015d81,EXTFINALLOC-29350022716fa025db6ce162,https://www.pittsburghpa.gov/files/assets/city/v/1/omb/documents/operating-budgets/23254_2023_operating_budget.pdf,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-c23fd99b6dac3026f3fc7ad2,EXTLOC-33c1063dd86a8fcabaa45a87,EXTFINALLOC-52d98bf0e8a2a43b92163e66,https://www.pml.org/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-4db5a3d44331a51f5e365498,EXTLOC-0d957d6edb64b70306fce9fc,EXTFINALLOC-4db5a3d44331a51f5e365498,https://www.portchesterny.gov/ArchiveCenter/ViewFile/Item/90,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-88c6a3beee7c9e7dd6a33c18,EXTLOC-23171c7331714c422d8967df,EXTFINALLOC-88c6a3beee7c9e7dd6a33c18,https://www.portland.gov/policies/human-resources-administrative-rules/employee-movement/hrar-710-organization-and-position,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-c66c5316c871ed0089dcc2da,EXTLOC-3a3630a85ac613ef3db26e80,EXTFINALLOC-3a3630a85ac613ef3db26e80,https://www.princetonnj.gov/ArchiveCenter/ViewFile/Item/57,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-ecf026a68d3388eb466647dc,EXTLOC-dbd1d0e96089211372c696d6,EXTFINALLOC-ecf026a68d3388eb466647dc,https://www.redmond.gov/DocumentCenter/View/10883/8064-7,identical_verified_final_canonical_locator,high,reachable_direct_document
EXTLOC-b884382d24b76a9ad294b0d6,EXTLOC-415336fce06c2dbcc75e5347,EXTFINALLOC-b884382d24b76a9ad294b0d6,https://www.revisor.mn.gov/bills/94/2025/0/SF/2884/versions/latest/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-cac213a840b048363ef4ee23,EXTLOC-7427221c1790a793958f357e,EXTFINALLOC-caec66a55a702af2b532c833,https://www.santamonica.gov/departments/finance,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-a717e42e269ec27806e5c360,EXTLOC-a3a28c02d162f6a9f166856a,EXTFINALLOC-a3a28c02d162f6a9f166856a,https://www.townofballstonny.gov/1223/Comptroller,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-9c89d963c80921f3852d7ca2,EXTLOC-514f02d20044e8edca57ea4c,EXTFINALLOC-514f02d20044e8edca57ea4c,https://www.townofballstonny.gov/AgendaCenter,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-c5694266a2d7bea678b6e0f8,EXTLOC-4d38fc4cf74ad76ea0142454,EXTFINALLOC-c5694266a2d7bea678b6e0f8,https://www.townofballstonny.gov/Jobs.aspx,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-46a85ddc6f36e34e258ffe66,EXTLOC-1b33de825b23f13ea378a4ed,EXTFINALLOC-1b33de825b23f13ea378a4ed,https://www.washtenaw.org/open-book-financial-transparency,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-38e68a612b5da0b23854473f,EXTLOC-17049d4dea020dfc7e50a13f,EXTFINALLOC-be24b31ee73a0c2c56764bd8,https://www.waukeshacounty.gov/page-not-found-404/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-2795324199f3a753ea01cb60,EXTLOC-17049d4dea020dfc7e50a13f,EXTFINALLOC-be24b31ee73a0c2c56764bd8,https://www.waukeshacounty.gov/page-not-found-404/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-264b812386634b5b9206c737,EXTLOC-17049d4dea020dfc7e50a13f,EXTFINALLOC-be24b31ee73a0c2c56764bd8,https://www.waukeshacounty.gov/page-not-found-404/,identical_verified_final_canonical_locator,high,reachable_html_shell_or_portal
EXTLOC-d0d0f949b1bd2214979c7409,EXTLOC-693ecd4defe627e998f081ed,EXTFINALLOC-d0d0f949b1bd2214979c7409,https://www.wichita.gov/ArchiveCenter/ViewFile/Item/10108,identical_verified_final_canonical_locator,high,reachable_direct_document
