canonical_payload_id,SHA_256,local_artifact_path,byte_size,detected_file_type,MIME_type,original_filename,canonical_source_record_ids,canonical_retained_source_ids,duplicate_retained_source_ids,prior_retained_source_reuse_ids,version_relationship_ids,municipality,state,period,side_scope,department_scope,linked_candidate_ids,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,expected_claim_upgrade_tags,linked_search_waves,source_family,secondary_source_families,administrative_source_type,source_quality,review_priority,payload_origin,canonical_source_fanout,candidate_fanout,event_fanout,claim_fanout
EXTPAYLOAD-91752b727bdb6057828f1345,a450fd07e5e250cc055853a6d826835fc55fa1e6d482fab7745fe13520b2d02e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a450fd07e5e250cc055853a6d826835fc55fa1e6d482fab7745fe13520b2d02e.html,390215,html,text/html; charset=utf-8,NCFOwnerLicensePull_202606.aspx,EXTREADYQ-da3a5f90390f8e579fc85576,EXTSOURCE-91752b727bdb6057828f1345,,,EXTVERSION-a34d018708da9c6d4390d368,Manor,PA,undated,police,police,EXTCAND-598a9059558d224645ac6d40,ROOTCOMP-a3e5ee5c5ec6cc3443022082,MECHEXP-46e2fa0be8729ada6bcf8cf6|MECHEXP-7ddd51e251d901926b6e2000|MECHEXP-b32189100b753fb5bfcb9c3c|MECHEXP-d3666c1c6af45065bbde7e4d|MECHEXP-e029c1764b9b9350e3ae9b0e,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,4
EXTPAYLOAD-acef4a7f89aef82d0fbf1519,a455dec6cff330b8a5fe9fdbf70f2bd7c1d3eadde8beb9c350c8fc48960ca4c7,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a455dec6cff330b8a5fe9fdbf70f2bd7c1d3eadde8beb9c350c8fc48960ca4c7.pdf,184107,pdf,application/pdf,FY-2022-Adopted-Bugdet-4.19.21.pdf,EXTREADYQ-ed03c44230005e781b4b1c6f,EXTSOURCE-acef4a7f89aef82d0fbf1519,,,,New Windsor,NY,2019,police,police,EXTCAND-a2f2a2b3b8c6c34625f63113,ROOTCOMP-8cdf0de636bb2d979bc1d89c,MECHEXP-010380c445017976c95153c9|MECHEXP-0cac20d4763b5a9674502b54|MECHEXP-712ca3898e45176928bab12d|MECHEXP-ab501964c334a5fd682d1240|MECHEXP-edad3c76adab760cac0ef367,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,6,6
EXTPAYLOAD-e1b724aff37070d8fded2049,a45668e4618f5deff7e0b520020c932d71b5f052aecedfd71b00784f8b238fc7,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a45668e4618f5deff7e0b520020c932d71b5f052aecedfd71b00784f8b238fc7.html,83965,html,text/html; charset=utf-8,Budget-Transparency,EXTREADYQ-cb2cfa30ed0e243cf2bac886,EXTSOURCE-e1b724aff37070d8fded2049,,,,East Windsor,NJ,2021,all_units,all_units,EXTCAND-0f16ffaf31ddb08254a33ae2,ROOTCOMP-1f6c7906bd560ea8a297f1fa,MECHEXP-14c839b2f646d8364dbbcd22|MECHEXP-1d991d34f24f8b7e3ba61216|MECHEXP-620bfe90a564a49dea7d1813|MECHEXP-8cc19890bfb86a1edd1ace7b|MECHEXP-b5ba74575f77b8dcc4ef4322,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,budget,official_administrative_summary,high,current_30_gib_store,1,1,6,6
EXTPAYLOAD-74a3ddd538d79d613b13e1e6,a45e70b354555909a38bb42f925a956235c332d934b80fe1499daf0fe9dc0385,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a45e70b354555909a38bb42f925a956235c332d934b80fe1499daf0fe9dc0385.html,177887,html,text/html; charset=UTF-8,tax-incentive-review-council,EXTREADYQ-b577e97798ba4093602632d8,EXTSOURCE-74a3ddd538d79d613b13e1e6,,,,Bainbridge,OH,2023,unclear,unclear,RESCAND-41b96e4af9fdec4c78944e1e,ROOTCOMP-55fc82007c3f50692c53536b,MECHEXP-12306578b9978e375b17edd2|MECHEXP-8e2047d8507c9ccded0197de|MECHEXP-91b7f931d4aa378bc33027e7|MECHEXP-93f3530bcb46f3b0fc011755|MECHEXP-a3ba1492e914d02bfb0490c1,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,5
EXTPAYLOAD-e60ff9af071a369c3089ef23,a46557203cfa1335bbb8aa547ec1bdb490397f7b7f112807b6bb96679c71055a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a46557203cfa1335bbb8aa547ec1bdb490397f7b7f112807b6bb96679c71055a.pdf,732284,pdf,application/pdf,_09162024-1679,EXTREADYQ-71c35f76ea05c8f591bb119a,EXTSOURCE-e60ff9af071a369c3089ef23,,,,Weston,WI,undated,side_independent,side_independent,EXTCAND-589d5b84819775cb6d484ffe,ROOTCOMP-61ea551d2a12dedbd3f246e5,MECHEXP-1630bd498da03af8556482e4|MECHEXP-5a0061dd4e824c94ff24c2da|MECHEXP-7cf9a80e879312b47c0656c2|MECHEXP-85a56bfa4ada2db7757ed333,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,5,6
EXTPAYLOAD-421088702110cdd69c9e7f57,a46dbed1662826b3ccf689be032f6a0657b8f6dfdfaedc162c265aac4013f347,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a46dbed1662826b3ccf689be032f6a0657b8f6dfdfaedc162c265aac4013f347.pdf,171512,pdf,application/pdf,oh-areaofficemap-2025.pdf,EXTREADYQ-00d6f51331b18dd2f7ee4ab8,EXTSOURCE-421088702110cdd69c9e7f57,,,,Ashtabula,OH,2024,fire,fire,RESCAND-212c030ee7b009ec1ab0a58a,ROOTCOMP-0ebcf61c0687db47dba316b2|ROOTCOMP-28fdda973cfe62f16b9c1559,MECHEXP-196ee985f6483ebaf168f3bd|MECHEXP-412e451bfdd4e2f648f5d456|MECHEXP-4a4bc0fe8966f39a5077c2a9|MECHEXP-a9beb4cfce66e7f466967445|MECHEXP-ab0fce37b0daf6044de19405|MECHEXP-b9149ebba2904535461838b7|MECHEXP-d17e0d4eabc8e1e5ac8e049f,,upgrades_staffing_hypothesis,external_search_wave_002_exhaustive_residual,staffing_and_headcount,,staffing_table,direct_official_administrative_record,high,current_30_gib_store,1,1,9,1
EXTPAYLOAD-22e604326f92a664fe462a29,a4778b0f130d8a0fc7f468751bd815e49ffd3836ec4826ff033e232f30d797fe,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a4778b0f130d8a0fc7f468751bd815e49ffd3836ec4826ff033e232f30d797fe.pdf,1143306,pdf,application/pdf,1021e91b-af1c-4a51-92e1-abb43bbca731.aspx,EXTREADYQ-11af0fd536107c0d0cb89af2,EXTSOURCE-22e604326f92a664fe462a29,,,,Chester,OH,2015,police,police,RESCAND-354e76d565a5790cd10e5d10,ROOTCOMP-6802b9932f1e631c280d0b14|ROOTCOMP-96272d9f857aedbd5915818a,MECHEXP-060f3f5d941ce8d02f7d9f75|MECHEXP-06611edae2a2737edb40dd28|MECHEXP-5f9e15944935a0ab9d060574|MECHEXP-8cc80d6dc632d0ee80789e30|MECHEXP-952e497ae4cd2d8f4e8430c5|MECHEXP-9c34cb685d231458f6d3ed9c|MECHEXP-d1d5c8e079c19d7fcf3ca131|MECHEXP-d52c6deff9ba974514541e4f,,upgrades_staffing_hypothesis,external_search_wave_002_exhaustive_residual,staffing_and_headcount,recruitment_and_retention,compensation_study,direct_official_administrative_record,high,current_30_gib_store,1,1,10,1
EXTPAYLOAD-cf424c8eb9825e7e4acb673e,a47dbc96b90cb599df18d67ad192a970f34bfab3004d52ed88aa5c49cec3d519,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a47dbc96b90cb599df18d67ad192a970f34bfab3004d52ed88aa5c49cec3d519.html,14568,html,text/html; charset=UTF-8,budget.php,EXTREADYQ-a521ec5d019080761b1397fd,EXTSOURCE-cf424c8eb9825e7e4acb673e,,,,Champaign,IL,2025,unclear,unclear,RESCAND-7b5c0747defb3b6ec0524ebe,ROOTCOMP-6b6d4507011e0682cdae31a7,MECHEXP-6f9b12cdfe5aca81d6605043|MECHEXP-7c43a4f39883a05c3bc01a7a|MECHEXP-ab47a04a9906be60fc3b8a78|MECHEXP-e77bb4cce46a1373f5027394,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,payroll_and_earnings,implementation_confirmation,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,5,4
EXTPAYLOAD-71a9958f82ae39e58e7bf6c8,a481b1339c9cf3ae800e1bdfc28489caaffb70f3f17085717c3a06a8f4a89269,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a481b1339c9cf3ae800e1bdfc28489caaffb70f3f17085717c3a06a8f4a89269.html,81766,html,text/html,20220315.shtml,EXTREADYQ-4fe872209b459a3716f14a3d,EXTSOURCE-71a9958f82ae39e58e7bf6c8,,,,Brooklawn,NJ,2022,unclear,unclear,RESCAND-a0ca1cbf2acf84980bb5105d,ROOTCOMP-3ca6154fa81bbacda5226800,MECHEXP-23ff761f78e35a6b7a7e49ee|MECHEXP-2ac802c4741af0f216b5aaf5|MECHEXP-645bb89ca1ca4585fea06669|MECHEXP-b89fa1c3a7004ac60b82af57,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,payroll_and_earnings,implementation_confirmation,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,5,4
EXTPAYLOAD-86faa6fb3bb013a95efa4a8f,a482a04052ec02cbb13f935b7f395b5a4d8622dd4517ac319202aed58f31704d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a482a04052ec02cbb13f935b7f395b5a4d8622dd4517ac319202aed58f31704d.pdf,7285725,pdf,application/pdf,CY23 - Q4 10.Ethnicity.pdf,EXTREADYQ-67dc52b84f354d34f043c9a2,EXTSOURCE-86faa6fb3bb013a95efa4a8f,,,EXTVERSION-11928520ddfb159d2dd0e59c,Sugar Grove,IL,2022,police,police,EXTCAND-363cb0838cdbec5d5423a7a8,ROOTCOMP-db530b1894d035855dbd48e5,MECHEXP-3e458f002da38068a841a408|MECHEXP-5549002de7191a1a4fd8f6f1|MECHEXP-b57b3d7587c4c643c6379ec1|MECHEXP-f4b09c165ea911b629cc5451,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_001_compacted,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,5,5
EXTPAYLOAD-fbddb6599f25472854f59d00,a48b18aafa9c9fb252ba254160b9579bafdeb8370795140cc924e4829f723795,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a48b18aafa9c9fb252ba254160b9579bafdeb8370795140cc924e4829f723795.pdf,614350,pdf,application/pdf,2024-05-13_minutes_6510.pdf,EXTREADYQ-609bc7af37f3f687540e5ef9,EXTSOURCE-fbddb6599f25472854f59d00,,,,Calamus,IA,2024,non_safety,non_safety,RESCAND-a1ad9a6ae4a7cd9036d7d186,ROOTCOMP-8a61462ed69c965f853fbfce|ROOTCOMP-ffb9af7ddbb8361ca4a58b1a,MECHEXP-01f5f6cb0b271357dda37a9f|MECHEXP-3a028dfe84b88251781d8f89|MECHEXP-40e02ea50fa7c6deee74ec29|MECHEXP-41b13561b8ed0d2e6a2bb03f|MECHEXP-9988a440d6360ee6be06d6b1|MECHEXP-b06f106b0b30222890a74a31|MECHEXP-cc07a33e614084c30463d727|MECHEXP-edd846c54994504bac3c6af6,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,payroll_and_earnings,implementation_confirmation,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,10,4
EXTPAYLOAD-40c8ec3515a5cc0f3573c6c4,a48f5be21ec0c448b751501c34a301c996ae32f0536c70fcfbd9587e63a49a19,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a48f5be21ec0c448b751501c34a301c996ae32f0536c70fcfbd9587e63a49a19.pdf,12140228,pdf,application/pdf,553,EXTREADYQ-f6555af425164c1959477c2c,EXTSOURCE-40c8ec3515a5cc0f3573c6c4,,,,Century,FL,2025,unclear,unclear,RESCAND-76e408bf011e4c97eea4bd88,ROOTCOMP-07192482f3bd4db202fa1f70,MECHEXP-072117439ea0275047cd4cea|MECHEXP-5c7e838d9fb9e32b25e4e318|MECHEXP-8ad49a0637dd03eb7935c82c|MECHEXP-af687c6b0c547444630d253c|MECHEXP-d425b217e69f4c8357343447,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_total_compensation_comparison,external_search_wave_002_exhaustive_residual,payroll_and_earnings,benefits_and_total_compensation,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,6,3
EXTPAYLOAD-bfa738ffe16df4efdbb63e88,a4960d4f482c6baacb99a1bcb0b0eff681b81ae2db4965a7201e5acfdca791fb,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a4960d4f482c6baacb99a1bcb0b0eff681b81ae2db4965a7201e5acfdca791fb.html,167725,html,text/html; charset=utf-8,policies.aspx,EXTREADYQ-4c60771f2926e5fe34faf78a,EXTSOURCE-bfa738ffe16df4efdbb63e88,,,,Marion,OH,2020,fire|police|side_independent,fire|police|side_independent,EXTCAND-2e7e1e9a78927bfe94d3bb53,ROOTCOMP-3f86c8daa9e5e65fe4cae7de|ROOTCOMP-46aa835efd6f39fc003c1496|ROOTCOMP-84e8e8d6d1700c21d59ffd70,MECHEXP-2a7ca532f61aae8730bdbc2b|MECHEXP-31bbda209521987afff2281a|MECHEXP-39315a5f7e9b2d35171ad76a|MECHEXP-71119f6798672f8ceb6c1975|MECHEXP-929c5e24ca5bc3284d772a92|MECHEXP-9db73410ec88a88c982882aa|MECHEXP-b0d2c065dafb2af194abdbcb|MECHEXP-b0e5934b8fb8c34bdc46b145|MECHEXP-bab55f413cbde8c40d5faade|MECHEXP-be5e9f362016bf331d8dd2cc|MECHEXP-be71efa5a730fb06cfbc2a0f|MECHEXP-c84a460de8fa9a69504f1575|MECHEXP-e161edbe4d73a108c6db2c73,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_001_compacted,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,16,5
EXTPAYLOAD-bcd947f7ccb70fc7d6f59cb1,a49a80e04b3ee994129b32f7d384a6a58d904bb80884ab1ba0e77dace8ca0f34,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a49a80e04b3ee994129b32f7d384a6a58d904bb80884ab1ba0e77dace8ca0f34.pdf,949133,pdf,application/pdf,PERSONNEL-HANDBOOK-8-15-23-CURRENT.pdf,EXTREADYQ-e8cf0c12d438159a161681d9,EXTSOURCE-bcd947f7ccb70fc7d6f59cb1,,,,Bagley,MN,2023,unclear,unclear,RESCAND-55d913127ad6c69dc00547d1,ROOTCOMP-110405f4f84f424b160d00ff,MECHEXP-1aea0d9c2adaa45b4566ef1c|MECHEXP-2f97251a9ee2f64d8517133a|MECHEXP-6fef61676dfee36ea32ebe45|MECHEXP-c9156aa74daed04060f6a6fd|MECHEXP-fbddf3a49c5aa01c964fa4ff,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,payroll_and_earnings,implementation_confirmation,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,6,4
EXTPAYLOAD-431194b2330f517d6c7bd95f,a49bcb5ab9542c1815be1aff1972ceb50b83b4418b87d5362030f05a852a422c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a49bcb5ab9542c1815be1aff1972ceb50b83b4418b87d5362030f05a852a422c.html,76687,html,text/html; charset=utf-8,statebyfunctionandobjectcode.aspx,EXTREADYQ-32dead7830053e408b0da44b,EXTSOURCE-431194b2330f517d6c7bd95f,,,EXTVERSION-3fff3796fd5912c5a8eca32b|EXTVERSION-7c189a3dbca3019534821faf,Eufaula,OK,2025,police,police,EXTCAND-e71bc0a2a2beede1d3df6f47,ROOTCOMP-02c294b80d15adae8dc8260a,MECHEXP-0eb7026f04c2896a0c560385|MECHEXP-1371393dffb983cfbaf09348|MECHEXP-1cceca6793db0d4e88203192|MECHEXP-3315fda4840856e2443affe5|MECHEXP-aafbbb290271c0fd168fdf16|MECHEXP-da6645327dad9291d81cb289,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_001_compacted,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,7,5
EXTPAYLOAD-4c435a8b4038b5db55998498,a49cd3e5cfa8c8710a0272d60e9f44f7ccc2409a1c0a54f051d7b884a347f3dd,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a49cd3e5cfa8c8710a0272d60e9f44f7ccc2409a1c0a54f051d7b884a347f3dd.pdf,3872619,pdf,application/pdf,822300-City-of-Wayne-2025-Pension-Grant-CAP-Monitoring-1.pdf,EXTREADYQ-749c45d496da9269caef47cc,EXTSOURCE-4c435a8b4038b5db55998498,,,,Gaines,MI,2024,all_units,all_units,EXTCAND-fe0cf5f0ee5ea1a0a339adba,ROOTCOMP-20d2e29070809f5b0fdabe60,MECHEXP-2f3cebf4ab17f2152b4ed60f|MECHEXP-55522b028dd8095a787df755|MECHEXP-59755d9474dd4f3f240eaf17|MECHEXP-907b0ba13227cbcf283f7f29|MECHEXP-a4ca0b0ea2f66e411078b449,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_total_compensation_comparison,external_search_wave_001_compacted,benefits_and_total_compensation,,pension_or_retirement_document,direct_official_administrative_record,high,current_30_gib_store,1,1,6,3
EXTPAYLOAD-28a0656cc2ba39181389a519,a4a097266c6c011ddd6ba08e43d1a60ec3d01ee47ddd41395219349ed2f2d377,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a4a097266c6c011ddd6ba08e43d1a60ec3d01ee47ddd41395219349ed2f2d377.pdf,39883,pdf,application/pdf,PoliceDirectiveSelectionofPoliceRecruits1680024125062520PM.pdf,EXTREADYQ-dc8e60001a88b6c8e2e48a3a,EXTSOURCE-28a0656cc2ba39181389a519,,,,Cheltenham,PA,2022,police,police,RESCAND-126d2486e191a3b289164543,ROOTCOMP-6b2d08c2e4dab3ca20c86ed9,MECHEXP-542e92c4a5a05d180343cc34|MECHEXP-a64920d9dcf70f5a5df92021|MECHEXP-b52f710961def8642f7d3582|MECHEXP-c9654758f1ab72d24ec916eb|MECHEXP-eebb38c74c63cd89f49a7a3d,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,6,5
EXTPAYLOAD-ea380204a5d139847a6469fe,a4a2b5a04b314adefbac8927d5e4ecc41ea403122f178961a27d68e73ed6853c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a4a2b5a04b314adefbac8927d5e4ecc41ea403122f178961a27d68e73ed6853c.html,64448,html,text/html; charset=UTF-8,029.html,EXTREADYQ-2272ab15edffc39613979fce,EXTSOURCE-ea380204a5d139847a6469fe,EXTSRCREV-15de62ee10a8710e475d4535,,,Buchanan,MI,undated-source-B4X2500LIVE-20260729-007881,unclear,unclear,RESCAND-8b3ef9f7fb26f45b9f1c51a9|RESCAND-fca14ce4051429a3aabf5df2,ROOTCOMP-2cb6e811983f28e58725f417|ROOTCOMP-cc1405b62975ab9a8df77c9c|ROOTCOMP-dabd353c75429e3bb427b9d9,MECHEXP-091a9610ba7cd7cfd50d2a66|MECHEXP-2e3c8645969dd7a7dcc90991|MECHEXP-35973b13a4f122f09ed14a0c|MECHEXP-44054e9699e54ab21291b19d|MECHEXP-6402fa12c5adde1d961f433f|MECHEXP-81dc352d80e819a1cb7c8c81|MECHEXP-9c91c8ebb3721e0c4236bcda|MECHEXP-c655fd992aff0f81ed3bd528|MECHEXP-cb2ea68bcb1ba40bdf2c64df|MECHEXP-d6c3d3b85aa55186af447663|MECHEXP-ee2506f657b35da74b3dabcd,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,contextual_controls,implementation_confirmation,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,2,14,4
EXTPAYLOAD-d859969b37f88e5bb9130de2,a4a3a9031bc441f3a3498ae398b3f41f4e8977f797a3305b5b82eae68b9da9b3,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a4a3a9031bc441f3a3498ae398b3f41f4e8977f797a3305b5b82eae68b9da9b3.pdf,4712239,pdf,application/pdf,Updated_Packet_-_2nd_Edition.pdf,EXTREADYQ-61753fe3ed7f2923c0a218a8,EXTSOURCE-d859969b37f88e5bb9130de2,,,,Blooming Prairie,MN,2026,unclear,unclear,RESCAND-3fd4af02252062d6d7d667ab,ROOTCOMP-051066c77514a95be30ac9cb|ROOTCOMP-1f1be2bb27e4a1c011103bd9|ROOTCOMP-5630f60ff105f108c13dfc3a,MECHEXP-0c82148d7953db9565a18833|MECHEXP-132909b46b4844e64644a77d|MECHEXP-7a764aff6d6121b5aae90349|MECHEXP-9c54e3fb0e142b7e4473a5eb|MECHEXP-a3d6a16bc9f24d63c30d0fcc|MECHEXP-a737c5595fbec274aa740084|MECHEXP-c9c839982ad7dfd28f8ca45a|MECHEXP-d550a4364ae28fe65a185b67|MECHEXP-d8768206ab9dd92c4bf37d7a|MECHEXP-f4a555c9eff7fe9eb60857dc|MECHEXP-f4c5adf91a32a19474af7c40,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,14,5
EXTPAYLOAD-155990ffdfb8b9eb7ac4f59a,a4b5cf3ffc4fb8124813efbefa208d38565a54d1e541580e4b3d664ce6f633d0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a4b5cf3ffc4fb8124813efbefa208d38565a54d1e541580e4b3d664ce6f633d0.html,57655,html,text/html; charset=UTF-8,finance,EXTREADYQ-765213406f1a36c64fa95c82,EXTSOURCE-155990ffdfb8b9eb7ac4f59a,,,,Charleston,TN,undated,all_units,all_units,EXTCAND-080f7fbaa1955cbfe55cf9b2,ROOTCOMP-bd5b0cf780367b7a71c15e42,MECHEXP-27eec0d0907b02668cc8bc96|MECHEXP-3006ef9490098d27115bbe83|MECHEXP-5818a41666fcccc4771cd610|MECHEXP-9b5f75a6e2654618dd01883c|MECHEXP-e79c5fdc5badb3aace1b3adb,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,6
EXTPAYLOAD-c71fa4a318638eb121a21be4,a4b60601573b465f906a96d99bf78d12e70f3ecd256cf7957dc5de9e45447cc1,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a4b60601573b465f906a96d99bf78d12e70f3ecd256cf7957dc5de9e45447cc1.pdf,5967001,pdf,application/pdf,2660,EXTREADYQ-4f11f8d507244e4408ce769c,EXTSOURCE-c71fa4a318638eb121a21be4,,,,Bluff City,TN,undated-source-B4X2500LIVE-20260729-004599,unclear,unclear,RESCAND-292de63540fa9b6efeb140c2,ROOTCOMP-4a1b9e613bcdb8427bab3233,MECHEXP-0ad0daaea57fbf23a8a04d33|MECHEXP-219bbf60e702ecfd47099bf0|MECHEXP-6b7f9e67b8c407dcabdbdc10|MECHEXP-73d318de4d965ca62aa8582f|MECHEXP-fbd9b2c6c4a3dcad0a5a2e91|MECHEXP-ff2245649c251fe151de256b,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,7,5
