canonical_source_record_id,retained_source_id,canonical_source_review_id,canonical_payload_id,SHA_256,local_artifact_path,byte_size,detected_file_type,MIME_type,original_filename,readiness_hint,source_quality,primary_content_family,secondary_content_families,administrative_source_type,final_priority_bucket,municipality,state,period,side_scope,department_scope,linked_search_waves,linked_candidate_ids,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,expected_claim_upgrade_tags,duplicate_relationship_count,exact_duplicate_source_review_ids,prior_reuse_source_review_ids,version_relationship_ids,payload_origin,source_review_only,analytical_extraction_performed
EXTREADYQ-1f26d1791d79e31e60637add,EXTSOURCE-2587777dc8be7867db158353,EXTSRCREV-325723a257a4057cc3685658,EXTPAYLOAD-2587777dc8be7867db158353,9b19bb521a6be2fde61cba45a9918ef55d08f4414bc4f265435ef7eac7d1f8c3,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/9b19bb521a6be2fde61cba45a9918ef55d08f4414bc4f265435ef7eac7d1f8c3.pdf,414028,pdf,application/pdf,5-19-21_reg_mtg.pdf,parse_text_pdf_candidate,direct_official_administrative_record,payroll_and_earnings,implementation_confirmation,payroll_roster,high,Bedminster,NJ,2020,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-2b08b6a9dd4d147e5a62af37,ROOTCOMP-350f0ae41b4929fc78a3770f|ROOTCOMP-a19c06e4994e417433a87874,MECHEXP-093526e3ff841ee10ad2e4fe|MECHEXP-1264e69ca03576a5c97013d5|MECHEXP-1eb5d489df082a20580060b4|MECHEXP-8733899aecf9e9163f987c7f|MECHEXP-ab3702f46b04c63d0130ebb1|MECHEXP-ce5eaa2ab795d641c178ad1d|MECHEXP-f00c4586ce3dae7d5ef976da,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-1f295e40f35562a6137f7bc6,EXTSOURCE-dfd176af175dbad80de05038,EXTSRCREV-4058fec0a6e5adf82fd65149,EXTPAYLOAD-dfd176af175dbad80de05038,9dce7b5396616636a57fefd1eabbc2fbe9894c311611d6fd0c267eff1c64db88,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9dce7b5396616636a57fefd1eabbc2fbe9894c311611d6fd0c267eff1c64db88.html,10202,html,text/html,Running_Numeric_Reports.htm,html_text_candidate,official_administrative_summary,payroll_and_earnings,implementation_confirmation,payroll_roster,high,Bay,OH,2021,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-c359adad544cc2bb5648deb6,ROOTCOMP-5da4bc1d071f700be51ce2e2|ROOTCOMP-928a9c1c8abf53fba44b9993|ROOTCOMP-fc787a13e86a836f219c5e0f|ROOTCOMP-fec73e68a97093b208046813,MECHEXP-0c90f267d4acfa6079f34a29|MECHEXP-1e67c9561b433905a80f1509|MECHEXP-2c64f1bd660666eef3ed3b93|MECHEXP-4cbc2d41353b7b5225ae40c3|MECHEXP-5602dde65ac8ed66ee66cfa7|MECHEXP-560db09b7273c2c0839ceaca|MECHEXP-5fd3299d0a5bdbc4eaa0a0fc|MECHEXP-70fcaafadf928f044437ff52|MECHEXP-88274e4d1390ccb14208bcb3|MECHEXP-aa8e8aef6eec16a3baa8d3cc|MECHEXP-b5f9c89c9d2319c4e1587b51|MECHEXP-ba151ab0ce32a2d8761d816c|MECHEXP-c5e31e313441c8c36aece9e8|MECHEXP-db32ffebf799878a44a762a0|MECHEXP-efbbf26292b3ad094c3988d5|MECHEXP-f7c9327bc67295c0044eb58d,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-1f302fdaf9686227c0cf7773,EXTSOURCE-0ca0bcba430f67d80bdb35ff,EXTSRCREV-189685ebd47f87107c8c19c8,EXTPAYLOAD-0ca0bcba430f67d80bdb35ff,ce426780f082803e004b62d9f5a972cd64716a4b338ec9754824358782f578ff,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ce426780f082803e004b62d9f5a972cd64716a4b338ec9754824358782f578ff.pdf,167493,pdf,application/pdf,2023-Filed-AFR-Clarkson-5.21.24.pdf,parse_text_pdf_candidate,direct_official_administrative_record,implementation_confirmation,benefits_and_total_compensation,pension_or_retirement_document,high,Clarkson,NY,2026,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-ca07c6ac924fb8a43f484857,ROOTCOMP-3d18d88700f4299c7b3e022c,MECHEXP-0ae985671ea14f28b40c4d88|MECHEXP-1e6337a46949fa3418692522|MECHEXP-34059016d32594c04f43d689|MECHEXP-3ff109b5a2618b64b7321a9d|MECHEXP-f9ff0cb10780d9a4f18f177b,,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-1f3526c13e31dc0cfc98119f,EXTSOURCE-16b1114e1dd7c13a50352071,EXTSRCREV-26c3906756f6079323759aaa,EXTPAYLOAD-16b1114e1dd7c13a50352071,e9c317390b9f94f25f48880ea06ed86906bb84e9448b6305465fb4302b42d89c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/e9c317390b9f94f25f48880ea06ed86906bb84e9448b6305465fb4302b42d89c.pdf,9167988,pdf,application/pdf,2024-Final-Budget.pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,high,Brunswick Hills,OH,2024,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-4e47d816657dbf07611dc383|RESCAND-b8e104006e5e33ae81278322,ROOTCOMP-03adf49cd6997d7ffed16a65|ROOTCOMP-0c29f25eb557599dc8404af4|ROOTCOMP-227c2c317b8ce65d234260ae|ROOTCOMP-770d51ad8c1aaf260fab0163|ROOTCOMP-f94cbd8cba5fdbbbc8f95398,MECHEXP-169fcb8daa2e1347f98b6d09|MECHEXP-1b94fbba5bac4177d7a93c17|MECHEXP-303327d53637787aab51aaa1|MECHEXP-36954f8ca6394fbe4613d743|MECHEXP-3eac0850388a1085d1441a9f|MECHEXP-40102b077cbbc270c9554c9b|MECHEXP-54868e4a83d81f26950a8ec7|MECHEXP-58753392a9aa0845a9af4c68|MECHEXP-75d480295baf9ae38fcd453d|MECHEXP-811381f3c9edaca24c1ccaa7|MECHEXP-b6d3750ae42519e1182bff87|MECHEXP-b8ca5e15e2b4feca6d7e019d|MECHEXP-bf36f40b630b8ea545545d0c|MECHEXP-d8eef90b3a9bf3ed1467230f|MECHEXP-e70dc57f7b1d335927778948|MECHEXP-f9057615f169a87b2c2ece0d|MECHEXP-f910fec3df0298e61774e9f0|MECHEXP-fdb6754f6e8191bceaf2b7de,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis,1,EXTSRCREV-e65f5a29ee909ae3d52b02b4,,,current_30_gib_store,True,False
EXTREADYQ-1f389fd818058eea5ae17f87,EXTSOURCE-0adaf8ee0dd66fde91587504,EXTSRCREV-4a8b96a02fb9e289078c9bd3,EXTPAYLOAD-0adaf8ee0dd66fde91587504,045a9f159db07a5e36915986f3ee1a7901fd43bcd670c363688adc4e3f40d205,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/045a9f159db07a5e36915986f3ee1a7901fd43bcd670c363688adc4e3f40d205.html,116345,html,text/html; charset=utf-8,personnelcivil-service,html_text_candidate,official_administrative_summary,recruitment_and_retention,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|staffing_and_headcount|tenure_and_progression,payroll_roster,high,Frankfort,NY,2024,police,police,external_search_wave_001_compacted,EXTCAND-f530a3bbca404075cb480555,ROOTCOMP-43936fabd8bd8493f56575ff,MECHEXP-214dfec0d6cd223f2b839603|MECHEXP-53f9fc240d78dbf7b2d4349f|MECHEXP-aab998d7aa30510ca58cebe3|MECHEXP-eb0748f223452101249c6835,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-1f3a0c32801be0faa1ab551f,EXTSOURCE-e99144c9ae223ae4e4eddfd2,EXTSRCREV-d3dede94313fa634a3286d7f,EXTPAYLOAD-e99144c9ae223ae4e4eddfd2,75fae1d5d04ef729f0e4553897335a886f8a62a1ea3cdb9ee38f51dda9829deb,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/75fae1d5d04ef729f0e4553897335a886f8a62a1ea3cdb9ee38f51dda9829deb.html,11401,html,text/html,HP082902.asp,html_text_candidate,official_administrative_summary,staffing_and_headcount,implementation_confirmation|payroll_and_earnings,payroll_roster,high,Strong,ME,2025,all_units,all_units,external_search_wave_001_compacted,EXTCAND-6e0df395eb45b41e18507cae,ROOTCOMP-4b9e2c39fbb9d004283451ec,MECHEXP-03d50c4ff7dafd84b1b09cd5|MECHEXP-917c074b7e902d63940773a4|MECHEXP-c2196e5340c9c654618f4bf5|MECHEXP-ed589255f82a0d9abeb58aa5|MECHEXP-f0b90eed7a7e01302d162c4a,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,0,,,,current_30_gib_store,True,False
EXTREADYQ-1f3bd8d10687776842220055,EXTSOURCE-4e010724ccb928a61f443f26,EXTSRCREV-74f986fe2d403928eeffc3b5,EXTPAYLOAD-4e010724ccb928a61f443f26,2f85e3a6e53440fe965326a5ec16bea70925d1854fa6bbbfaf5510ca7b74995b,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2f85e3a6e53440fe965326a5ec16bea70925d1854fa6bbbfaf5510ca7b74995b.html,139947,html,text/html; charset=UTF-8,village-notices,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|payroll_and_earnings|staffing_and_headcount,payroll_roster,high,Albion,NY,undated,non_safety,non_safety,external_search_wave_001_compacted,EXTCAND-7b69e0febe28a022b0c180df,ROOTCOMP-30a6891d517ec437680b0841,MECHEXP-2cf29fb4dc373320ca951d68|MECHEXP-7c64a708f0ab676af50b4c80|MECHEXP-b2a2b2c268725e1c986b2560|MECHEXP-e369d23a987f53fa0948246c,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-1f3ff1c6326e9307dc5d6b47,EXTSOURCE-20718d07b01f54f5300be61b,EXTSRCREV-34602f401bb3f3a2057d3d77,EXTPAYLOAD-20718d07b01f54f5300be61b,64e4e378854dccd319c2679ded27fd4dbd198cc760adb48b1e4e535680af774d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/64e4e378854dccd319c2679ded27fd4dbd198cc760adb48b1e4e535680af774d.html,84225,html,text/html; charset=utf-8,epaymain.aspx,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_and_earnings|recruitment_and_retention,payroll_roster,high,Oregon,IL,2019,all_units,all_units,external_search_wave_001_compacted,EXTCAND-8cef4048f4ca26fd62f4f7b6,ROOTCOMP-446086abe150e61d3160aec1,MECHEXP-2747e9fb77e41b43b6d7a297|MECHEXP-8b819b1d0c2538b665ece38d|MECHEXP-8bf99720fa8ad2859aaa60f7|MECHEXP-a2d4b22e14f57c810c086ae5|MECHEXP-abc1ddd1000f1c0dff626ea6|MECHEXP-db2048ab6fd81fc7e4dade4a|MECHEXP-e7ba620a6b4aa4b954626384,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-1f475d54fb788be527d40919,EXTSOURCE-2595146e0cea3354341f3b10,EXTSRCREV-8c9f248dc1269b85a4953024,EXTPAYLOAD-2595146e0cea3354341f3b10,60fd2adf8a28a43f220fd4505266e9035c094a5d7b790ee078ec468e3112e814,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/60fd2adf8a28a43f220fd4505266e9035c094a5d7b790ee078ec468e3112e814.html,178925,html,text/html; charset=UTF-8,police-department-officers,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,high,Duck,NC,2024,all_units,all_units,external_search_wave_001_compacted,EXTCAND-d6700a51b9007008e22bf653,ROOTCOMP-9d2d2d39888b801153958f2e,MECHEXP-1a4f2c70a48bceb1a908063b|MECHEXP-445046cf9c4bd28318f567a9|MECHEXP-6d8a5915448395a312cc569a|MECHEXP-8d8ddcc7bcd27204b7b4b5c9|MECHEXP-966f4a03f5ed175f4a1d7f55,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-1f4831c9a60f9565a1a7fdad,EXTSOURCE-2a2cd2e22cf615c15fbc4413,EXTSRCREV-ae3e11ec0bb3c146b7669c88,EXTPAYLOAD-2a2cd2e22cf615c15fbc4413,d0b01c61219e20057aa6f175325e0595f7bd3cffad90cd58b64e94069b00eb59,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d0b01c61219e20057aa6f175325e0595f7bd3cffad90cd58b64e94069b00eb59.html,176714,html,text/html; charset=utf-8,City-Council-Workshop-22,html_text_candidate,official_administrative_summary,payroll_and_earnings,tenure_and_progression,payroll_roster,high,Bangor,MI,2026,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-82c21125c7f4775e22e229ad,ROOTCOMP-2359f1c4774ef46caa5303d6,MECHEXP-1f949e62b2a4405d29e226f6|MECHEXP-3e93ebe70f6d546b4f0f730f|MECHEXP-6c6ed9c656b8851c400312eb|MECHEXP-927c404b1145aed33ad2f1be|MECHEXP-f3c865f0683c532afd28e04f,,upgrades_growth_analysis|upgrades_local_wage_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-1f4d37c1b209482e59974666,EXTSOURCE-cc0ab924edb14e2343569bc6,EXTSRCREV-65bfaefca07d43edd0f9bc9a,EXTPAYLOAD-cc0ab924edb14e2343569bc6,12778b23e291e5033d01ebbe277b456a460c2c05760f4c2823b6c7904a78917c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/12778b23e291e5033d01ebbe277b456a460c2c05760f4c2823b6c7904a78917c.html,16170,html,text/html,"Promotion, Demotion, or Salary Change.html",html_text_candidate,official_administrative_summary,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|tenure_and_progression,payroll_roster,high,Colerain,NC,2021,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-53b5e699a209cc7e3babb22d,ROOTCOMP-dc9dd1787a1d5bc22d3d5136|ROOTCOMP-f2d986e32408cded5f0f127a,MECHEXP-34a124c0804c1063de9fa3be|MECHEXP-4ada5e905da7ccb3a8336bea|MECHEXP-4c841c7cf4030403f1609739|MECHEXP-4f86c67602348db4e2cc6827|MECHEXP-635c5ea500e7b559890c9679|MECHEXP-b2094762806c52c9d825fcd2|MECHEXP-c471fd14b082fc72deb73cd3|MECHEXP-d6f89f9d1efb5e313ab69418|MECHEXP-e48babca148c60f28da2337f|MECHEXP-e86288be426c19316b39cf08,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-1f4e5bc42f6826934c581f10,EXTSOURCE-b5b24fc49962e3dedfbb8388,EXTSRCREV-b9d89d2c5e0a678f1a9af7d7,EXTPAYLOAD-b5b24fc49962e3dedfbb8388,3e9dc8d045e5089ca5487f4d5cdc30d00565ff76a7bd5fafe6a3acacf2ddc91f,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3e9dc8d045e5089ca5487f4d5cdc30d00565ff76a7bd5fafe6a3acacf2ddc91f.html,130688,html,text/html; charset=UTF-8,business-office-city-clerk,html_text_candidate,official_administrative_summary,implementation_confirmation,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,ordinance_or_resolution,high,Blue Lake,CA,2024,side_independent,side_independent,external_search_wave_001_compacted,EXTCAND-03042afb718f0c559d6fac23,ROOTCOMP-14ae680190ee0550ae9da63b|ROOTCOMP-4d65163d3dc538fb2d9ad50b|ROOTCOMP-509c255348bfda60c75cce3f,MECHEXP-00ae396ef943de59d3faf371|MECHEXP-0c39a45386a5289b0f40a030|MECHEXP-0ce523323f6062b224354b7e|MECHEXP-0ff2db4b3d227596669648e7|MECHEXP-11da2a673de94c86cc053d92|MECHEXP-23615a3e647d5f0587487740|MECHEXP-53bd2073334da81edd97c527|MECHEXP-745ce8258b517135c3b9d278|MECHEXP-8d81176dfd7fcac8c9390ac8|MECHEXP-b29557b41c98f493cffc204f|MECHEXP-bb4dfd482978295a797f0103|MECHEXP-c87c800c59eeb1bea92f1618|MECHEXP-f995550df0dcbebd95718956,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-1f54bbef481632ef012bcdb9,EXTSOURCE-c4686c2fd0b266d44343389c,EXTSRCREV-5e87cc65ccca64a231c68ce3,EXTPAYLOAD-c4686c2fd0b266d44343389c,d71e20a2679f174220331b5b26d8e750f6d90e6982c46926d8b1fac887611fc9,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d71e20a2679f174220331b5b26d8e750f6d90e6982c46926d8b1fac887611fc9.html,16666,html,text/html; charset=utf-8,111,html_text_candidate,official_administrative_summary,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|tenure_and_progression,payroll_roster,high,Bay,MI,2020,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-d83b16025298e286d5466bc2,ROOTCOMP-5a4d397a63370a74ba337ffe,MECHEXP-15326451c4d408232ad9dd9e|MECHEXP-381f913eb792cecf1b906c17|MECHEXP-9c6d02224bfd3ef0e63c1e05|MECHEXP-d5538b6618fd10dd2ff13fbe,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-1f57838e576cdc0d72e31e55,EXTSOURCE-4e0c5e6569e985c9b6f4a513,EXTSRCREV-b55049511ee8053f3bf520a9,EXTPAYLOAD-4e0c5e6569e985c9b6f4a513,da9db6cab7381eb111e0a1e11bec3da90a1d764d07d8c64a0d112db3be521281,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/da9db6cab7381eb111e0a1e11bec3da90a1d764d07d8c64a0d112db3be521281.html,37876,html,text/html; charset=utf-8,employment,html_text_candidate,official_administrative_summary,multi_family_administrative_source,implementation_confirmation|recruitment_and_retention|staffing_and_headcount,budget,high,Angola,NY,2024,police,police,external_search_wave_002_exhaustive_residual,RESCAND-fcf01e15f602de4dd6e7df90,ROOTCOMP-3d133ba0caa3ce9363cb3942|ROOTCOMP-b2462b2d9825efe1e8f4adcb,MECHEXP-0367bf9da2a839ec4d5174f7|MECHEXP-61328b7945d9152057063d80|MECHEXP-6b150d5d534d21188bca9baf|MECHEXP-7712609599eff0a055af627e|MECHEXP-a2bdb3f61a18f135e8abcd78|MECHEXP-bbfab27f6191da63ee45cf0b|MECHEXP-f0540d1f5a6ed57a84a2161f,,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis,0,,,,current_30_gib_store,True,False
EXTREADYQ-1f68bddb80d83c14bfabdc36,EXTSOURCE-a7009639b840a9fd36cc54c6,EXTSRCREV-9c293b0e746eddebb218083d,EXTPAYLOAD-a7009639b840a9fd36cc54c6,8e6f61e8073af2fe0ed33baeb5c558613a572de3fbffb440c9ec57f5962fd6b1,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/8e6f61e8073af2fe0ed33baeb5c558613a572de3fbffb440c9ec57f5962fd6b1.pdf,13253733,pdf,application/pdf,_07152025-1445,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|tenure_and_progression,payroll_roster,high,Bainbridge,OH,2025,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-0c7b1ea60194da003a5701d5,ROOTCOMP-22b6b1e4cbdb454a143b676e|ROOTCOMP-8e2c565f31ba60b4d636a063|ROOTCOMP-959597fd9612d5c05857e49a|ROOTCOMP-eb19e377aaa05215359b351c,MECHEXP-1b126978821fffd16f9011e5|MECHEXP-2cf6443affa37a9f3bf872b9|MECHEXP-3b3b47052f8011a65310ae78|MECHEXP-58d47180c7fb3080e38fda98|MECHEXP-81d2c4d74ea5cb6321aa4a26|MECHEXP-88d1e8719a1d026e6b1f15f6|MECHEXP-a184a2420fa49b57a509b40e|MECHEXP-a9d74fc3d533ffd80302f020|MECHEXP-cda064781d2e896d7885f9d6|MECHEXP-e24953f85e72bdb97a22f5a8|MECHEXP-e890c671cbd5d2aff3e5a1ed|MECHEXP-f0c330004eec2818637b00f8|MECHEXP-fbed68d9e5e390da649790bb|MECHEXP-fd3db8e0d6e88aa5718c74c5,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-1f6b00eef1bcc1c11d0fa350,EXTSOURCE-00c82f29fc8c3c5cb8d7eb7c,EXTSRCREV-a6fbde4d30aca7f784938ec6,EXTPAYLOAD-00c82f29fc8c3c5cb8d7eb7c,4b3f39156ac7aab8cdf9afa4fe18ef05f78fe5b14f35bf47d7bf56cfdec436d7,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4b3f39156ac7aab8cdf9afa4fe18ef05f78fe5b14f35bf47d7bf56cfdec436d7.pdf,5140125,pdf,application/pdf,24-MED-08-0773.pdf,parse_text_pdf_candidate,direct_official_administrative_record,payroll_and_earnings,implementation_confirmation,payroll_roster,high,Athens,OH,2024,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-5a6e4d0f3655f13738e76509,ROOTCOMP-16c2b1ad3c2f45bb4f0d0b2e,MECHEXP-188d2d5e6f45144878501b54|MECHEXP-1b30572cfb3b3377bb307532|MECHEXP-2236dbaf176e30f769b4bad3|MECHEXP-b8b7bddfb1f1f18d061370a7|MECHEXP-d7cbbb3f3a09947be3f59900,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-1f72242bd0a308e813a59f8a,EXTSOURCE-53ca5b4ed3b000a4998bb50b,EXTSRCREV-a03cd01cee48d002b64cc11f,EXTPAYLOAD-53ca5b4ed3b000a4998bb50b,6abcb31ee88745a6cdfdafdb2259d0c28d4e472cb285ed4ad55b4e90e8b71abf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/6abcb31ee88745a6cdfdafdb2259d0c28d4e472cb285ed4ad55b4e90e8b71abf.pdf,12310515,pdf,application/pdf,2022-06-14-cc-agenda-packet.pdf,parse_text_pdf_candidate,direct_official_administrative_record,payroll_and_earnings,implementation_confirmation,payroll_roster,high,Berlin,OH,2023,non_safety,non_safety,external_search_wave_002_exhaustive_residual,RESCAND-cbdedf4230cac27b4ee29c40,ROOTCOMP-0b8a1837188c768862a29cfa|ROOTCOMP-bdf5b5921d87c8834f0d062f|ROOTCOMP-c108614a939426af0cac13a6,MECHEXP-0ef05758427391391baf2af4|MECHEXP-3931c95f81e775f660b13d9d|MECHEXP-588cfa7e050b7ac135408c59|MECHEXP-65b25c0a5a7c4130c417d69e|MECHEXP-6df92cb2bb776be0589c3497|MECHEXP-807ac29aeb82831a48187820|MECHEXP-80b773b26d92d9106e16060a|MECHEXP-88c32f0a3873e55c62f430c2|MECHEXP-a320d9398fda99e5da2169aa|MECHEXP-de922c4737e806fa3d749efe,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,EXTVERSION-92be150b738da597cbf90a50,current_30_gib_store,True,False
EXTREADYQ-1f7352ca9172ed0201cd93c3,EXTSOURCE-96e0387fa3f3995fef24dfaf,EXTSRCREV-92cb3c9b030a4fb7776270a2,EXTPAYLOAD-96e0387fa3f3995fef24dfaf,158492ef2c386a7ec55e395c4c4a61f10a3765e49b2da9be06752f78dfca8aaa,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/158492ef2c386a7ec55e395c4c4a61f10a3765e49b2da9be06752f78dfca8aaa.html,90417,html,text/html; charset=utf-8,Administration-Committee,html_text_candidate,official_administrative_summary,payroll_and_earnings,implementation_confirmation,payroll_roster,high,North Freedom,WI,2026,all_units,all_units,external_search_wave_001_compacted,EXTCAND-49dbb7e3dcbd9f53f67bc049|EXTCAND-601e9d19101158324a0dc041,ROOTCOMP-09d3ba7dabb8cddb148cd459|ROOTCOMP-56b0714c63c7f6813c1a3669|ROOTCOMP-8b5dd73fbbe325cfe5069b7f|ROOTCOMP-9860db1aefdbfb1426a381c5|ROOTCOMP-efe872c93eea53daaf7b6533,MECHEXP-000cbec8ba5fdd3d6b5810e6|MECHEXP-05dc08e5e14542d3ec716000|MECHEXP-1be92bb3ae6b6f7a9530e0e1|MECHEXP-1d21fe5b595af09903a9c8f8|MECHEXP-203de6618d1108972e3cc07c|MECHEXP-311efd371182a991eee6d7ba|MECHEXP-3cc6375146ff9877dfe18a7b|MECHEXP-3e81981f601687de58122b2e|MECHEXP-5d0140f6a26ae13810878e7d|MECHEXP-93ba6274936030d813d8e119|MECHEXP-954ef02169595eb9d417bbf1|MECHEXP-9918c2b43f93c7e53d65a4e3|MECHEXP-ab92c2ee0caec1e441b4ca2c|MECHEXP-c98afbe150a8969ff8c35eae|MECHEXP-de20da81a8391fa535ca3731|MECHEXP-e44a44ccd722c3f7839e6356|MECHEXP-eb980c11c348b804ae7f16e2|MECHEXP-ebbc549be8f7af2b57492f34|MECHEXP-f7354cc8edc19b3f84b4b078|MECHEXP-f8e154341309f71c34392e13,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,1,EXTSRCREV-4fb8fe1f709dee176efdfb9b,,,current_30_gib_store,True,False
