canonical_source_record_id,retained_source_id,canonical_payload_id,SHA_256,local_artifact_path,payload_origin,reconciliation_status
EXTREADYQ-a2c4bbc573fef6bd51dcbe76,EXTSOURCE-1ea1a7e4a1024bb39f089a81,EXTPAYLOAD-1ea1a7e4a1024bb39f089a81,d25968ad5e47787628afd5b6920290e260c706188e5441dee988cef12cb913f2,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d25968ad5e47787628afd5b6920290e260c706188e5441dee988cef12cb913f2.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a2c6884404dc5d4fb844dafa,EXTSOURCE-9f75826941c0c643c617b696,EXTPAYLOAD-9f75826941c0c643c617b696,d9eeeeb7a8edf46e6151f1127a8f2a9e67699668bf762ce7e565fbecda9c2117,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d9eeeeb7a8edf46e6151f1127a8f2a9e67699668bf762ce7e565fbecda9c2117.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a2d18b3fdbf9e22e005d5fd4,EXTSOURCE-cee899c52b0d036933a25af8,EXTPAYLOAD-cee899c52b0d036933a25af8,0b034acbb6ec170a755376876f49bbc1c30d87b61d08eb974b847bae521f1e0e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0b034acbb6ec170a755376876f49bbc1c30d87b61d08eb974b847bae521f1e0e.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a2d286ce5a3d79aab7b6e7d7,EXTSOURCE-caac3acff1e92bc52a8e6839,EXTPAYLOAD-caac3acff1e92bc52a8e6839,d34c149ed5272c1fdd615689ddf128f83f44231d1c570c69553dd1a56acb2baa,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d34c149ed5272c1fdd615689ddf128f83f44231d1c570c69553dd1a56acb2baa.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a2d42aad465feddfe14414c9,EXTSOURCE-370405fca25aab0bd98bc374,EXTPAYLOAD-370405fca25aab0bd98bc374,d494be45a3916c73170da93c0980015f0843e84846974ad2ae37929906617721,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d494be45a3916c73170da93c0980015f0843e84846974ad2ae37929906617721.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a2db0b5f4c999f716a5bc383,EXTSOURCE-cb7ee602852180789cc7e46d,EXTPAYLOAD-cb7ee602852180789cc7e46d,24e1d23bbc2be8a86761d0cde445f9247a6decad52a5f4360dd22c2d9bb8a55c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/24e1d23bbc2be8a86761d0cde445f9247a6decad52a5f4360dd22c2d9bb8a55c.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a2dd76137c02eca2a8bcc35d,EXTSOURCE-dab8f6b7d06ba6582113f0c4,EXTPAYLOAD-dab8f6b7d06ba6582113f0c4,482604e9d13050cb96d8df2ce48900171512718099465820854fdc7f3a8e2523,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/482604e9d13050cb96d8df2ce48900171512718099465820854fdc7f3a8e2523.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a2e08eb0aa4cef7acf265855,EXTSOURCE-4dc617e57811d345f102d85f,EXTPAYLOAD-4dc617e57811d345f102d85f,7d0375e15859e3968d19269685ec9fd7b1d126726492b1e425fe731eb8cdf6ee,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/7d0375e15859e3968d19269685ec9fd7b1d126726492b1e425fe731eb8cdf6ee.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a2e22ec457e286d18b8974c2,EXTSOURCE-f44f9bd245ae24b5ec845534,EXTPAYLOAD-f44f9bd245ae24b5ec845534,8f62c9ebba9c8b309dded6af504bd5f040159595f7fcef2ef7cbebadef1cf7c0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8f62c9ebba9c8b309dded6af504bd5f040159595f7fcef2ef7cbebadef1cf7c0.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a2f4fd49af1229d6b0bd7b7c,EXTSOURCE-33fe671cabbf3b4623c0d84f,EXTPAYLOAD-33fe671cabbf3b4623c0d84f,6988a80a7ff1fcc670ef1f20740d70e6d7ea9f266bc86ca9faa2cf346d0fabdc,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6988a80a7ff1fcc670ef1f20740d70e6d7ea9f266bc86ca9faa2cf346d0fabdc.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a2fa87c857fe1c396ad477e9,EXTSOURCE-c8e3360d0e292558f9a92215,EXTPAYLOAD-c8e3360d0e292558f9a92215,f88dfd26db631549f877f0422296ad9725c1bf667012628d91fe7ca079a486b9,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f88dfd26db631549f877f0422296ad9725c1bf667012628d91fe7ca079a486b9.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a2fb63c862597a5d00ff2413,EXTSOURCE-1f6d9877b92ea4d4baf2d4b0,EXTPAYLOAD-1f6d9877b92ea4d4baf2d4b0,b64d26534bb01fa92cfc89e07fb906955dfa83d2a3c70885ad36e52e6afd149d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b64d26534bb01fa92cfc89e07fb906955dfa83d2a3c70885ad36e52e6afd149d.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a30494ea80acf31c12255c1b,EXTSOURCE-5b76f51c8f266f1790378046,EXTPAYLOAD-5b76f51c8f266f1790378046,0424314437ce7c2ff5e5a5134495097e2ca6f693f86aebe558222e3cd7456a10,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0424314437ce7c2ff5e5a5134495097e2ca6f693f86aebe558222e3cd7456a10.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a30624e787175496fc391427,EXTSOURCE-bd168979c0775e442e79c80d,EXTPAYLOAD-bd168979c0775e442e79c80d,6cc82dd896b2905ab8463b1578c0770bc75e468550fd2cf9f477070c28f4bfcc,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6cc82dd896b2905ab8463b1578c0770bc75e468550fd2cf9f477070c28f4bfcc.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a3066fae18739bfb6b124933,B4X2500SRD-20260730-30f2b8b35ae515f8edc0,EXTPAYLOAD-0c05d51f4ddb075362d0182b,56895180ca6f40a09d2755d2281c7020b1f0bb31c7f5e4b12ea057e2e78c2735,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-30f2b8b35ae515f8edc0.pdf,canonical_prior_retained_source_reuse,valid_unique_payload
EXTREADYQ-a307986fb1fbf01fc7134fa0,EXTSOURCE-1bd2aff8591306ad535f0ba1,EXTPAYLOAD-1bd2aff8591306ad535f0ba1,87f5509158c2669c2ac64b7c5a2c906d0902877a99d224c336b9cbadcd3fd088,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/87f5509158c2669c2ac64b7c5a2c906d0902877a99d224c336b9cbadcd3fd088.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a30c70bb09f565074957f037,EXTSOURCE-f1739d7960703d300f78be1b,EXTPAYLOAD-f1739d7960703d300f78be1b,c53dc96a35a43c0770d00953352de93538fe683419c7eeb2a9d19f00aa063e91,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c53dc96a35a43c0770d00953352de93538fe683419c7eeb2a9d19f00aa063e91.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a319fc4d9531626741993c9c,EXTSOURCE-853466be63bbe76e6cbc6b81,EXTPAYLOAD-853466be63bbe76e6cbc6b81,90bc4c341dff7ad0638939abafcf4b10d285fcc6433cfe44eb219a34bedec7ce,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/90bc4c341dff7ad0638939abafcf4b10d285fcc6433cfe44eb219a34bedec7ce.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a31a4bf9c410203699b64ee7,EXTSOURCE-ac35f3a3bc0b4ebf46baae30,EXTPAYLOAD-ac35f3a3bc0b4ebf46baae30,2a1620a0cb699c3b78477a7263eb694407a0d3b1c84c23798e93d1be33d45337,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/2a1620a0cb699c3b78477a7263eb694407a0d3b1c84c23798e93d1be33d45337.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a31ed12a7dc4ddd4393c42f1,EXTSOURCE-25bfdf083b10f479b441f317,EXTPAYLOAD-25bfdf083b10f479b441f317,697dbb309bf366224ffd3528f9490c056f0806f0ddb7aca668b061786e54c00e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/697dbb309bf366224ffd3528f9490c056f0806f0ddb7aca668b061786e54c00e.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a31f0139f6eade17feaa73fa,EXTSOURCE-21eee95b2fb8a1de972abf9b,EXTPAYLOAD-21eee95b2fb8a1de972abf9b,9390161cd2b5801b341cb4a24117826c481441f6f1d068d36774059dc54fc5f2,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9390161cd2b5801b341cb4a24117826c481441f6f1d068d36774059dc54fc5f2.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a320ae77a5bfb3cf38c7a38d,EXTSOURCE-6c6cc0555dfe0134e1edbf17,EXTPAYLOAD-6c6cc0555dfe0134e1edbf17,ffd78a41520c6cee6d13375e2e321378998574d59f3129b37575107ba4c31d6a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ffd78a41520c6cee6d13375e2e321378998574d59f3129b37575107ba4c31d6a.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a321c6e1ddd3255839b07f35,EXTSOURCE-20d12467587a13ae637e5940,EXTPAYLOAD-20d12467587a13ae637e5940,45053bab7ade966456ff5b867f868098b16875536532630151efa230d211e9d2,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/45053bab7ade966456ff5b867f868098b16875536532630151efa230d211e9d2.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a3235d27ab9649b70d101d5e,EXTSOURCE-fc2ac6424d9c04f3075e0774,EXTPAYLOAD-fc2ac6424d9c04f3075e0774,5ed4898c5200b0f64caa3ed4c04ce7e259f21e373a9ff044a223d593b9346674,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5ed4898c5200b0f64caa3ed4c04ce7e259f21e373a9ff044a223d593b9346674.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a32706e16eee1daa1fc325dd,EXTSOURCE-18e2cb56355ea66324f554b6,EXTPAYLOAD-18e2cb56355ea66324f554b6,373353e0d8ff165df3d9531a9f42e0b00b8216f4ecbf2ce1efa753245c6344c4,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/373353e0d8ff165df3d9531a9f42e0b00b8216f4ecbf2ce1efa753245c6344c4.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a3275538b6996e03c61ab3cc,EXTSOURCE-ae3b5b02c8976ea737c0fefc,EXTPAYLOAD-ae3b5b02c8976ea737c0fefc,0014fb39433b0a30bb2030634c9806d2ef06d157f14cfab7ccca2284269fd593,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0014fb39433b0a30bb2030634c9806d2ef06d157f14cfab7ccca2284269fd593.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a329d1f701508edd8ee407e0,EXTSOURCE-d73ceb1f375326e5f994b99e,EXTPAYLOAD-d73ceb1f375326e5f994b99e,934165d6149f5065a5051fe89797091a4f07a1fed23a3bf4159d56533553e3ca,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/934165d6149f5065a5051fe89797091a4f07a1fed23a3bf4159d56533553e3ca.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a32de6561bdd897db2450674,EXTSOURCE-5d1b28c47e5e4af2fc26a594,EXTPAYLOAD-5d1b28c47e5e4af2fc26a594,17fcb2610f061471b1aea6295e2ae757206a444e0dc3bf86fd45de6825b7d3a5,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/17fcb2610f061471b1aea6295e2ae757206a444e0dc3bf86fd45de6825b7d3a5.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a32f3c32da86e75f7fcd854c,EXTSOURCE-a6df871178502234bcbe627a,EXTPAYLOAD-a6df871178502234bcbe627a,330c0a9a1f07ad1843d954ebb08ffd565d11d4f9527a58ea8cf3480454c03dc4,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/330c0a9a1f07ad1843d954ebb08ffd565d11d4f9527a58ea8cf3480454c03dc4.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a3321299f6a0ee581e964364,EXTSOURCE-7738c9cbb20345de1b396819,EXTPAYLOAD-7738c9cbb20345de1b396819,32a963d034dfa9cf299ed1326f386bac90927981532dc8b7f4b764f2e9568c63,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/32a963d034dfa9cf299ed1326f386bac90927981532dc8b7f4b764f2e9568c63.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a33457016d3bc6a86e6608e3,EXTSOURCE-bb2eac1cc2af50a8007b5e9f,EXTPAYLOAD-bb2eac1cc2af50a8007b5e9f,b2f178f7b058e3fe16a529164640b1b2a73f9bb0675bcd4306e6992c92a8c0b4,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b2f178f7b058e3fe16a529164640b1b2a73f9bb0675bcd4306e6992c92a8c0b4.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a334ac9252e95a2400c94e00,EXTSOURCE-f0d2bed207d841669cf4d841,EXTPAYLOAD-f0d2bed207d841669cf4d841,7f2eb5a258a7cd7a3d5365f7c02fcde6a5de58977ed4643c76a2749d6b5593e3,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7f2eb5a258a7cd7a3d5365f7c02fcde6a5de58977ed4643c76a2749d6b5593e3.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a33502316bf21a23d0af2dc8,EXTSOURCE-7d14a313b04d7888d8213bb8,EXTPAYLOAD-7d14a313b04d7888d8213bb8,3ca200656a76b62060153fdeb3d094b176cddd4c401bec2dc5d928a03ff279e1,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3ca200656a76b62060153fdeb3d094b176cddd4c401bec2dc5d928a03ff279e1.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a33781132b70b2ae76af90c0,EXTSOURCE-a44867f1a8fb5c1d977c5c94,EXTPAYLOAD-a44867f1a8fb5c1d977c5c94,d7d3e8e1b2bb9c10a3fa063c06ef7914c844ce4d531542c39166e9c8025e0441,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d7d3e8e1b2bb9c10a3fa063c06ef7914c844ce4d531542c39166e9c8025e0441.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a339645ddbe4008d2a88ec1c,EXTSOURCE-bba9f5b7ddbf0fdc77c354de,EXTPAYLOAD-bba9f5b7ddbf0fdc77c354de,cdc1078e347df20b8a532ddc6ed924277d9a212f8412ae6b7f5371eaef1d8eed,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cdc1078e347df20b8a532ddc6ed924277d9a212f8412ae6b7f5371eaef1d8eed.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a33a1926c76fde279f6c096e,EXTSOURCE-735d21ae4a6803967cd3df3f,EXTPAYLOAD-735d21ae4a6803967cd3df3f,a0178dde4e281eec3a689c0f6f74cfa03e90470f8c54eacd3314f2461d34f5c9,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a0178dde4e281eec3a689c0f6f74cfa03e90470f8c54eacd3314f2461d34f5c9.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a33a9b61ef9659747bc56e45,EXTSOURCE-65502b0f64221ec1c16cc309,EXTPAYLOAD-65502b0f64221ec1c16cc309,8957963248d4d07cbc09e63366dc2b81bf89f5aaf0bb8b797a64b1225f31a0c8,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8957963248d4d07cbc09e63366dc2b81bf89f5aaf0bb8b797a64b1225f31a0c8.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a33a9c45861b1707a4565b49,EXTSOURCE-09c3d26ff8a9a3bd6ed4f93d,EXTPAYLOAD-09c3d26ff8a9a3bd6ed4f93d,d4b86fb85654b9a8f864c5cd0ea260a2903580de9d028a0aca76e0dfb3d95f83,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d4b86fb85654b9a8f864c5cd0ea260a2903580de9d028a0aca76e0dfb3d95f83.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a33ff5e53e297c9166ff91a2,EXTSOURCE-f62d41301d5a946698b5a6d8,EXTPAYLOAD-f62d41301d5a946698b5a6d8,5e214fe94659f0373b0d24abf44c5393b7c7f6d0211e0b3d8a0c94394a9ca3ee,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5e214fe94659f0373b0d24abf44c5393b7c7f6d0211e0b3d8a0c94394a9ca3ee.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a3421b8b946b7a92ac2a4303,EXTSOURCE-90c300f025891ea61b3af9eb,EXTPAYLOAD-90c300f025891ea61b3af9eb,9f3ea350daabfaa9ad2e0ebc05dbbe5a0d69b90cba52423c10f3315b7b144e43,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9f3ea350daabfaa9ad2e0ebc05dbbe5a0d69b90cba52423c10f3315b7b144e43.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a342c962a65aef18d63cde6e,EXTSOURCE-8a4397ad085108cfa08969de,EXTPAYLOAD-8a4397ad085108cfa08969de,baf0ff7414117ecd77c4fbe1f50b7816b5e37c59cdf5fa10496d600cdea342f0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/baf0ff7414117ecd77c4fbe1f50b7816b5e37c59cdf5fa10496d600cdea342f0.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a34bda08d294a2805efd827e,EXTSOURCE-09a6c1fb6dc589df1f8de8d2,EXTPAYLOAD-09a6c1fb6dc589df1f8de8d2,30b7e0ec236f787a2fabcb8ff0b9a88bdab74f16b8545e8994b4223f5a8e14a7,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/30b7e0ec236f787a2fabcb8ff0b9a88bdab74f16b8545e8994b4223f5a8e14a7.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a34bec6ba8502fb9120e6cf1,EXTSOURCE-2b7c6c1576f45c77f5375858,EXTPAYLOAD-2b7c6c1576f45c77f5375858,7a1ba3a23189f94a490d2de60afc860272785e897e02074e691cee48f0ccca9d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/7a1ba3a23189f94a490d2de60afc860272785e897e02074e691cee48f0ccca9d.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a34dd8cc2cdbe79e4e159806,EXTSOURCE-be9c16b4327247a796f36012,EXTPAYLOAD-be9c16b4327247a796f36012,9783e3964a7ea273333ee6d2de23dbb119632a75b8906f82bf9b302b5a97e88b,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9783e3964a7ea273333ee6d2de23dbb119632a75b8906f82bf9b302b5a97e88b.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a3591d4ef946a66886b10ba0,EXTSOURCE-3d1c782c1ac7fb4b7b2b0a96,EXTPAYLOAD-3d1c782c1ac7fb4b7b2b0a96,c87080ec68d45f68e3114a1dc150b692c889c560fc72df81f5b3e85243414ae3,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c87080ec68d45f68e3114a1dc150b692c889c560fc72df81f5b3e85243414ae3.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a35db3a09017f18afcf48945,EXTSOURCE-557b72e5fab14c6230d6756f,EXTPAYLOAD-557b72e5fab14c6230d6756f,4706fa116e382fdf1e9c0ba57f5f5548ad214909c1e86705ce0a688f687ffe9c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4706fa116e382fdf1e9c0ba57f5f5548ad214909c1e86705ce0a688f687ffe9c.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a35fb80785050dccf199549a,EXTSOURCE-7be4a0624f2d84659061be6e,EXTPAYLOAD-7be4a0624f2d84659061be6e,cc56500c23313c065d9b83c747e2e4f6e233d799f42b5690d1b81a6f45bbd249,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/cc56500c23313c065d9b83c747e2e4f6e233d799f42b5690d1b81a6f45bbd249.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a362a02a808558337172abc4,EXTSOURCE-7a363087d3038b8fd76a5c24,EXTPAYLOAD-7a363087d3038b8fd76a5c24,eed20bbb0280d4e82f88238a118febe149a0580a062007e8daa61dc28eb7ee2a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/eed20bbb0280d4e82f88238a118febe149a0580a062007e8daa61dc28eb7ee2a.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a365d6a10679ecfe5979a655,EXTSOURCE-65585346b01afb22ac1f70e8,EXTPAYLOAD-65585346b01afb22ac1f70e8,ab0dd507d9b26802d4ca1faaa437093cdaed400957d3de1ea447fde29d0d1c53,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ab0dd507d9b26802d4ca1faaa437093cdaed400957d3de1ea447fde29d0d1c53.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a366809f0065d8884f96967a,EXTSOURCE-e6fcad49e39f83f73d2b0625,EXTPAYLOAD-e6fcad49e39f83f73d2b0625,38d17658ba1678a57c6e4ba734c9005f71d257f93370103fffadf6c1dcd2272e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/38d17658ba1678a57c6e4ba734c9005f71d257f93370103fffadf6c1dcd2272e.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a36f97bb49ae32ec847e6a3e,EXTSOURCE-086cd5b0eafa69084877da83,EXTPAYLOAD-086cd5b0eafa69084877da83,e023bae38e85105e44fde6188b55a3d8094c770944f001049f094d90de0f6d55,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/e023bae38e85105e44fde6188b55a3d8094c770944f001049f094d90de0f6d55.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a370e2505868b4f656ee61c2,EXTSOURCE-eef538bb3f63ea2dd798c266,EXTPAYLOAD-eef538bb3f63ea2dd798c266,c636abcdca531a5b6512e1652fa38b7ee7e68d5786d447efbf64d17b25526403,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c636abcdca531a5b6512e1652fa38b7ee7e68d5786d447efbf64d17b25526403.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a37555b3647c130fa89b420f,EXTSOURCE-ccf52d132924fcfef6768629,EXTPAYLOAD-ccf52d132924fcfef6768629,063a1176b689dabffe43dffaccb67fae0112794bb03efd6f64f4d891e1bfc5af,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/063a1176b689dabffe43dffaccb67fae0112794bb03efd6f64f4d891e1bfc5af.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a3790cbc4d37a4bbfe6a49d5,EXTSOURCE-ba5610c2cda448dcdb779ba4,EXTPAYLOAD-ba5610c2cda448dcdb779ba4,74b96f435575b64b56325532a251e02c1c64ece36f80ef623816744ae91dbba0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/74b96f435575b64b56325532a251e02c1c64ece36f80ef623816744ae91dbba0.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a382d471fb4da8a33435598f,EXTSOURCE-57759eee26094b3d6a45718a,EXTPAYLOAD-57759eee26094b3d6a45718a,acdc53d36b52dfdd9cfb60f3c60f17a6a9c74fa6ce214edc7321078982f0a5e9,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/acdc53d36b52dfdd9cfb60f3c60f17a6a9c74fa6ce214edc7321078982f0a5e9.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a386baccb5acd7daa8d79f2c,EXTSOURCE-f4658fbe2372ae3cc8623afe,EXTPAYLOAD-f4658fbe2372ae3cc8623afe,8b1d9c6437dce7acd8b30b2747e8a2388f5a345e868ef54048b74a5c02089f66,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8b1d9c6437dce7acd8b30b2747e8a2388f5a345e868ef54048b74a5c02089f66.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a38845517ddfb52f8ee611b6,EXTSOURCE-2411e8a33eabd1308475239c,EXTPAYLOAD-2411e8a33eabd1308475239c,8942f6374b0d1ff5001aac414c1b2ed548f62fce7fd82433ce1b7ae07d2c2e2d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/8942f6374b0d1ff5001aac414c1b2ed548f62fce7fd82433ce1b7ae07d2c2e2d.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a38a375d2462183866bb5a14,EXTSOURCE-7665b4ccc69c5a46a01b28a4,EXTPAYLOAD-7665b4ccc69c5a46a01b28a4,00ad71841d1066b6e36b96e55a209d1fa888a9105eb4fc1a196da03804aaf065,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/00ad71841d1066b6e36b96e55a209d1fa888a9105eb4fc1a196da03804aaf065.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-a38d66540c69f88eb1e56f75,EXTSOURCE-48860f08444a6a26302ae630,EXTPAYLOAD-48860f08444a6a26302ae630,f2ee8e1929117e503311f88ff5d7b5614fdd0029c3135eb0c845319d9fc84952,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f2ee8e1929117e503311f88ff5d7b5614fdd0029c3135eb0c845319d9fc84952.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-a399e23909ce642e367731a6,RMSRD-20260802-72c084e000bdaaa691d2,EXTPAYLOAD-6c13fa503f5a122e429fb84c,dd89df3feb60e19219188644ec72a9a389ef1015b94c948de2e8458b96289282,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-72c084e000bdaaa691d2.pdf,canonical_prior_retained_source_reuse,valid_unique_payload
