MIME_type,SHA_256,administrative_source_type,analytical_extraction_performed,analytical_rows_extracted,byte_size,canonical_payload_id,canonical_source_record_id,canonical_source_review_id,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,duplicate_relationship_count,exact_duplicate_source_review_ids,expected_claim_upgrade_tags,extraction_priority,extraction_ready,final_priority_bucket,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,physical_payload_inspected_once,primary_content_family,primary_extraction_queue,prior_reuse_source_review_ids,propagated_at,readiness_hint,readiness_propagation_basis,readiness_reason_codes,readiness_result_id,readiness_status,retained_source_id,secondary_content_families,secondary_processing_hints,side_scope,source_quality,source_review_only,state,version_relationship_ids
application/pdf,ba86801eb81f82e9bff426bc0417e8f19121c84349f656c421d360692c773ff2,payroll_roster,False,0,13648140,EXTPAYLOAD-84bdeae25bdb5e8d15e52043,EXTREADYQ-3f48166e550d2d8be300597a,EXTSRCREV-fc8b7fe8502832bd5fe45cde,,police,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,high,RESCAND-a236c803ea6e3db339167859,,MECHEXP-ad6a126f7841eeb416c370ae|MECHEXP-c1b578a9a00107b7e76271a5|MECHEXP-da7b318c180e3e2891d23a4f|MECHEXP-e65da81f28f2a58f550a1230|MECHEXP-ec50a1dc51f54e37f5a88c93,ROOTCOMP-677e1a83240e83d9869f19c1,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ba86801eb81f82e9bff426bc0417e8f19121c84349f656c421d360692c773ff2.pdf,Casey,False,2022 Annual Report.pdf,current_30_gib_store,2022,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T19:07:46.476268+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-1ef6d7f3c1b0973e97e7eeb5,parse_text_pdf_ready,EXTSOURCE-84bdeae25bdb5e8d15e52043,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,,police,direct_official_administrative_record,True,IL,
application/pdf,9f6c56cb419d9d0a0ad05e0051770e55035aa785b17675c7867b7e705783e74e,payroll_roster,False,0,254802,EXTPAYLOAD-b98859ccc357aa6b1f221b21,EXTREADYQ-3f488697c93776fb52b9439d,EXTSRCREV-c7de7b2ff8b7be3d3cb065ac,,side_independent,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-148ac6a4d0a4b823117d282f,,MECHEXP-56874ad47959efe629396183|MECHEXP-79d9c7ce87cd0ffaa9b35d83|MECHEXP-877752d914a90ccbaddd4f90|MECHEXP-fb32aec6e027abf15a91cb5c,ROOTCOMP-2353df965b1fce4bcc6540dd,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/9f6c56cb419d9d0a0ad05e0051770e55035aa785b17675c7867b7e705783e74e.pdf,Filer charter,False,3-4-25-Twp-Board-Reg-Mtg-Agenda.pdf,current_30_gib_store,2026,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T19:02:30.042815+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-9e5ab432b5710eaff642639d,parse_text_pdf_ready,EXTSOURCE-b98859ccc357aa6b1f221b21,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,,side_independent,direct_official_administrative_record,True,MI,
text/html,2444a24a1f236f7ae4bdc8eac583126f746b8e47f0f47411a30c0de19077586c,payroll_roster,False,0,347897,EXTPAYLOAD-6e7733a4d819e12a525e0bf5,EXTREADYQ-3f4a4b35e35873322aa59621,EXTSRCREV-646f5fe938f3a1a2126c1ede,,police,html,False,0,,upgrades_growth_analysis|upgrades_local_wage_comparison,extraction_priority_high,True,high,RESCAND-2a958efcb8c9e1d7e6ecfb8c,,MECHEXP-04bd21559872af7193b7ca26|MECHEXP-1fcf03efad371a04442a7ca8|MECHEXP-2ce379d8e780c2a122cdf82d|MECHEXP-36cf6bbc78972b8c6455c6e3|MECHEXP-5a2393c69d29611ace1ad0cb|MECHEXP-60ebd05f8163c9371afe4939|MECHEXP-665098d92813e331b8d2b4e5|MECHEXP-f49a44f0fc966475368e3861,ROOTCOMP-a3bd736deb6f4f567ca04181|ROOTCOMP-bccf67bcad76c5f9ec62e8d0,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2444a24a1f236f7ae4bdc8eac583126f746b8e47f0f47411a30c0de19077586c.html,Cohasset,False,state-police,current_30_gib_store,2022,True,payroll_and_earnings,html_text_extraction_queue,,2026-08-05T19:03:42.878553+00:00,html_text_candidate,canonical_payload_sha256,substantive_visible_html_text,EXTREADINESS-b1c09b64050c3480d15d7b99,html_text_ready,EXTSOURCE-6e7733a4d819e12a525e0bf5,,,police,official_administrative_summary,True,MA,EXTVERSION-8617ba0c8e8ac236d0d4e3b1
application/pdf,651b86352908bc0383b073b30e65746e743833567dc097b2b6b8e8bb5df9055d,ordinance_or_resolution,False,0,2421257,EXTPAYLOAD-c69f7c9ae1e171c3f074927d,EXTREADYQ-3f4f595ce0744e51d56e3f5e,EXTSRCREV-29eaf44d911d071de5a6733b,,non_safety,pdf,False,0,,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-4f3d7b3ab2f9359a31b7d2e5,,MECHEXP-74c7d1afed87a21419f909e7|MECHEXP-82886090fcb1ada1d825cb45|MECHEXP-839bdfbd7e96915474aeeebd|MECHEXP-fa4cd23049bf4dd682e4b2c8,ROOTCOMP-c7f76134bb9fb854f09af524,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/651b86352908bc0383b073b30e65746e743833567dc097b2b6b8e8bb5df9055d.pdf,Newcastle,False,25__456_25-456-Henry Commission.pdf,current_30_gib_store,2016,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T18:56:19.815224+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-d07fa6488b71c1f8b274eb58,parse_text_pdf_ready,EXTSOURCE-c69f7c9ae1e171c3f074927d,benefits_and_total_compensation|implementation_confirmation|tenure_and_progression,,non_safety,direct_official_administrative_record,True,IN,
text/html; charset=utf-8,2c6c61ed96c2d083ead42d6b2e7b61948caad9c8ee20244981170caff38732f1,payroll_roster,False,0,167056,EXTPAYLOAD-d7088410e1271f0225012af9,EXTREADYQ-3f579ebea3675bdf587ca91f,EXTSRCREV-be00fe11ca580809b5b94d8b,,unclear,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,high,RESCAND-974146e918ff74b717c62709,,MECHEXP-8b58971525ca4cdafdf96523|MECHEXP-9246d26143d42f1098205c7a|MECHEXP-bb103ad22cd9bb2abc3173eb|MECHEXP-eb14dfd0b89254c282d52fdd,ROOTCOMP-f8994669062af3d4fce013d7,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2c6c61ed96c2d083ead42d6b2e7b61948caad9c8ee20244981170caff38732f1.html,Calvert City,False,update-2-kentucky-state-police-investigating-explosion,current_30_gib_store,2022,True,multi_family_administrative_source,html_text_extraction_queue,,2026-08-05T19:00:47.581554+00:00,html_text_candidate,canonical_payload_sha256,substantive_visible_html_text,EXTREADINESS-3931f7f4a4df37fa3deb4bd1,html_text_ready,EXTSOURCE-d7088410e1271f0225012af9,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,,unclear,official_administrative_summary,True,KY,
text/html;charset=utf-8,3ee2c980d148d690922ead70887212fa664f8e7f7fa3fe1c322d94eec3a45ef4,payroll_roster,False,0,146218,EXTPAYLOAD-ff5c9234ed7a6eab74ec9b26,EXTREADYQ-3f5e1d7c89de7ae7b500e176,EXTSRCREV-7f50f8f0f1f5a3902e2197c5,,all_units,html,False,0,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-e6c67d3746fdffb242ba6d79,,MECHEXP-34475f3d07fa6ee3fc0f3576|MECHEXP-4c3b94ed66c589a6658ec64c|MECHEXP-939bc3c61def2587b8c5d082|MECHEXP-b3a217d36dce0e8b0e35e8a5,ROOTCOMP-110494cc88d947b1fb81d9bc,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3ee2c980d148d690922ead70887212fa664f8e7f7fa3fe1c322d94eec3a45ef4.html,Carlock,False,meeting-minutes,current_30_gib_store,2017,True,multi_family_administrative_source,html_table_candidate_queue,,2026-08-05T19:06:49.972951+00:00,html_text_candidate,canonical_payload_sha256,html_table_structure_present,EXTREADINESS-8358271b7a61afded935d963,html_table_candidate_ready,EXTSOURCE-ff5c9234ed7a6eab74ec9b26,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,table_candidate,all_units,official_administrative_summary,True,IL,
text/html; charset=utf-8,b6110201113ce443905ad12fe9f99d8abf16d18efd04ba50d49ed030f555bd3b,budget,False,0,93732,EXTPAYLOAD-dbcc75ec22a5baa06560abe6,EXTREADYQ-3f7169408f8699c577ef92bf,EXTSRCREV-2c96ada88b80cb0f5ec2a9ac,,all_units,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_medium,True,high,EXTCAND-cc47bc1c29a9d9293255410a,,MECHEXP-1b050858bbd1e80c0a0a4342|MECHEXP-81dd622879820cc102ba3f21|MECHEXP-90711ac840314957061aec60|MECHEXP-b3a8da4603192bd58c1e5998|MECHEXP-ec966ba90024211679c53298,ROOTCOMP-e1047ecfc02916034590ff2e,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b6110201113ce443905ad12fe9f99d8abf16d18efd04ba50d49ed030f555bd3b.html,Highland charter,False,Archive.aspx,current_30_gib_store,2018,True,multi_family_administrative_source,html_table_candidate_queue,,2026-08-05T18:57:48.469282+00:00,html_text_candidate,canonical_payload_sha256,html_table_structure_present,EXTREADINESS-59395a75f59764b7bda5de68,html_table_candidate_ready,EXTSOURCE-dbcc75ec22a5baa06560abe6,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,table_candidate,all_units,official_administrative_summary,True,MI,
text/html; charset=utf-8,6306f7f21ca6a3545bf63e3e315bfeaec64ad39ac1045999cfd9f584f450c93c,other,False,0,34065,EXTPAYLOAD-05103f74c7dc33f000b59c82,EXTREADYQ-3f74e6565e388cd74a5e3366,EXTSRCREV-b1a387bad7b625c98caedce9,,unclear,html,False,0,,upgrades_total_compensation_comparison,extraction_priority_high,True,medium,RESCAND-d281872828c1c92ce3cc62c5,,MECHEXP-03ec8f47c94414b2ae5076d9|MECHEXP-146eb7e8c1f22258d52d3092|MECHEXP-2138a4f5f556aacdc772aae0|MECHEXP-37883088229cebf1f7b684e9|MECHEXP-54c227c8e106730fd769314e|MECHEXP-7fb964a671acdb5b961c62a6|MECHEXP-817e925471f2bedc14456d04|MECHEXP-9c38ddddb036274b1d5d521a|MECHEXP-9ce4348d1c061d8a8f5e3786|MECHEXP-e4ed27fee3a8002ed15502b1|MECHEXP-f9945c845c83e090d67e0e9f,ROOTCOMP-2601dd896315ee2907fbf200|ROOTCOMP-c0893d4e922b105bfc6df71c|ROOTCOMP-e4fc802273c7eaaf7718fd57,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6306f7f21ca6a3545bf63e3e315bfeaec64ad39ac1045999cfd9f584f450c93c.html,Bainbridge,False,Ohio-Admin-Code-122-16-1-03,current_30_gib_store,2022,True,benefits_and_total_compensation,html_table_candidate_queue,,2026-08-05T18:54:39.094629+00:00,html_text_candidate,canonical_payload_sha256,structured_data_or_dataset_signal,EXTREADINESS-fcfbfb34b32e4d9b6979a6d9,html_structured_data_candidate,EXTSOURCE-05103f74c7dc33f000b59c82,,table_candidate,unclear,official_administrative_summary,True,OH,EXTVERSION-04dd84674fdbb844317e6d74|EXTVERSION-d7f77358b046afed515ee275
application/pdf,b776a2c80123b499ec659e1b7f2ce3da7599d04d55ffef59c83b3e3b52bdb57f,payroll_roster,False,0,192168,EXTPAYLOAD-b4208f69f904c592e3545098,EXTREADYQ-3f7ae3a19578ea1d1767f130,EXTSRCREV-8a4cb3c85d1299e695463cc3,,all_units,pdf,False,0,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-a71336680a4c0982fd31ecf5,,MECHEXP-091a9610ba7cd7cfd50d2a66|MECHEXP-2e3c8645969dd7a7dcc90991|MECHEXP-35973b13a4f122f09ed14a0c|MECHEXP-44054e9699e54ab21291b19d|MECHEXP-9c91c8ebb3721e0c4236bcda|MECHEXP-c655fd992aff0f81ed3bd528|MECHEXP-cb2ea68bcb1ba40bdf2c64df,ROOTCOMP-2cb6e811983f28e58725f417|ROOTCOMP-cc1405b62975ab9a8df77c9c,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b776a2c80123b499ec659e1b7f2ce3da7599d04d55ffef59c83b3e3b52bdb57f.pdf,Cheektowaga,False,2023-2026-county-proposed-budget-and-financial-plan-review.pdf,current_30_gib_store,2024,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T19:02:27.215255+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-b2766d428ca80970ce90f624,parse_text_pdf_ready,EXTSOURCE-b4208f69f904c592e3545098,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,,all_units,direct_official_administrative_record,True,NY,
text/html; charset=utf-8,7b86ed08cd385098647e81df173eda14933735b86a05d0a0d78b9aa8adfc02db,budget,False,0,106336,EXTPAYLOAD-6ae41205d2e9ed4303a0cbef,EXTREADYQ-3f7c96014e9101d7f2541df3,EXTSRCREV-37f005064ce74f06664a8a4f,,police,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_medium,True,high,RESCAND-c06b49e32bc310cc4af8bfb7,,MECHEXP-45add0923d956a9d988c2ea9|MECHEXP-843f11e259499ccf0dcc3ecc|MECHEXP-9aa25c5a73353b8bcca80198|MECHEXP-c41051a624df0be408147cf3,ROOTCOMP-7cd5956b1d47b7f97738746a,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7b86ed08cd385098647e81df173eda14933735b86a05d0a0d78b9aa8adfc02db.html,Bedford,False,Archive.aspx,current_30_gib_store,2015,True,multi_family_administrative_source,html_table_candidate_queue,,2026-08-05T19:00:42.860593+00:00,html_text_candidate,canonical_payload_sha256,html_table_structure_present,EXTREADINESS-f247c437666bb416f9e64565,html_table_candidate_ready,EXTSOURCE-6ae41205d2e9ed4303a0cbef,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,table_candidate,police,official_administrative_summary,True,OH,
application/pdf,02b15d16af01b09a59fa7f1d09e784d5f844876f2b6bf65f010239db93f2103c,payroll_roster,False,0,153519,EXTPAYLOAD-453e845779b91f70a0446631,EXTREADYQ-3f80d595716ce270eb16b974,EXTSRCREV-3c10da5322f566275442379c,,police,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,high,RESCAND-521ebb5f3217e5365707720f,,MECHEXP-2f1ce88a9c47217c62088938|MECHEXP-8d23d4c4c2754f75c4fe91b5|MECHEXP-946d64d6a9d6f3f4a766ca97|MECHEXP-e21f2e53a2731657611f962d,ROOTCOMP-8cdd8fe61ae3e29d8bbd8158,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/02b15d16af01b09a59fa7f1d09e784d5f844876f2b6bf65f010239db93f2103c.pdf,Catawissa,False,9-12-2022-minutes.pdf,current_30_gib_store,2022,True,payroll_and_earnings,parse_text_pdf_extraction_queue,,2026-08-05T19:07:19.451855+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-2511033ddef098d1fa768eec,parse_text_pdf_ready,EXTSOURCE-453e845779b91f70a0446631,implementation_confirmation,,police,direct_official_administrative_record,True,PA,
text/html; charset=utf-8,a55d3deeed2dbe6c203e0c623c43494cd0e0f1d8cb8cd0239de6c871b7ddd006,payroll_roster,False,0,267356,EXTPAYLOAD-6769df237b5ad4a2d12a8480,EXTREADYQ-3f8323bd536433eea36b661e,EXTSRCREV-74f80ee7d9631906ee9b7a31,,unclear,html,False,0,,upgrades_growth_analysis|upgrades_local_wage_comparison,extraction_priority_high,True,high,RESCAND-7900fc3034a2ca1f394824a1,,MECHEXP-03f09635e6e0a62ffeca2eb2|MECHEXP-0de5f72eb1f1811bbe667b69|MECHEXP-40abfaabc0257e73c207ecbb|MECHEXP-586655b8fbdb768efc5fae6e|MECHEXP-67d07711867aecc7c9011521|MECHEXP-6ec061468b92d38346856563|MECHEXP-c3045ccdd24bec8dae2df139|MECHEXP-dca1fd88c0c27a16270eecc6|MECHEXP-e6f426483368ea895be6023d,ROOTCOMP-30d038a3a748c0609825fca0|ROOTCOMP-3e2916f42abeb07f56562528,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a55d3deeed2dbe6c203e0c623c43494cd0e0f1d8cb8cd0239de6c871b7ddd006.html,Amsterdam,False,Login,current_30_gib_store,2024,True,payroll_and_earnings,html_text_extraction_queue,,2026-08-05T19:00:42.796690+00:00,html_text_candidate,canonical_payload_sha256,sparse_nonempty_visible_html_text,EXTREADINESS-48c45d7ec94f62db6346b949,html_low_text_usable,EXTSOURCE-6769df237b5ad4a2d12a8480,,,unclear,official_administrative_summary,True,NY,
text/html; charset=utf-8,616f48b412f90b81993a834c2e24ad2acc93b934c23fee1c90eb644a798d1a14,pension_or_retirement_document,False,0,1466658,EXTPAYLOAD-8ea2799e9e64ec0ab76e73c9,EXTREADYQ-3f897ae5a7c82e4d6da9222e,EXTSRCREV-e9cb76bf19540e2274ee78c2,,unclear,html,False,0,,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,high,RESCAND-8cbd3b973cf499df1c84a763,,MECHEXP-423137edf60768faef56891e|MECHEXP-52eaae2c29273569511a9634|MECHEXP-772a605c88673f389bb96d5e|MECHEXP-884822f3e2c047e685b45542|MECHEXP-ce169c2c4d5e0193d15f68af,ROOTCOMP-98b1eda04e1a076a0e19bba4,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/616f48b412f90b81993a834c2e24ad2acc93b934c23fee1c90eb644a798d1a14.html,Belville,False,B,current_30_gib_store,2022,True,implementation_confirmation,html_table_candidate_queue,,2026-08-05T19:06:44.487337+00:00,html_text_candidate,canonical_payload_sha256,html_table_structure_present,EXTREADINESS-32a2cce965ffe3a40ead0c92,html_table_candidate_ready,EXTSOURCE-8ea2799e9e64ec0ab76e73c9,benefits_and_total_compensation,table_candidate,unclear,official_administrative_summary,True,NC,
application/pdf,62474384084968c0cb9a1d8568dfed10403ac54b91375cf364fa2f0191c1be63,payroll_roster,False,0,6700960,EXTPAYLOAD-f20f86d42af40ed2f4f48789,EXTREADYQ-3f919358313add408b48e219,EXTSRCREV-dedccbddcb9791d29093d565,corrupt_or_broken_queue,unclear,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,False,high,RESCAND-5ca5360920186bd5ca4e1462,,MECHEXP-05f704c11811ccd93f4d7e8b|MECHEXP-71d5c47bb40cb3023fea7113|MECHEXP-a3335900e8a6c27991fec196|MECHEXP-fa2160036b6c16110177cb31,ROOTCOMP-5db969efd322f8997a271ae4,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/62474384084968c0cb9a1d8568dfed10403ac54b91375cf364fa2f0191c1be63.pdf,Annsville,False,AGENDA-JUNE-24-FOR POSTING.pdf,current_30_gib_store,2024,True,multi_family_administrative_source,,,2026-08-05T18:59:41.851392+00:00,parse_text_pdf_candidate,canonical_payload_sha256,pdf_parser_error,EXTREADINESS-945e0094da0b1ef884ee548b,corrupt_or_broken,EXTSOURCE-f20f86d42af40ed2f4f48789,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,,unclear,direct_official_administrative_record,True,NY,
application/pdf,5b9706984c014abad79bfd9b2662393213c08af7ecfa859facb3030ddb65ee98,payroll_roster,False,0,934995,EXTPAYLOAD-246386a0f6f6436b5ecc7169,EXTREADYQ-3f9b0aeccfb62b6d8775fca4,EXTSRCREV-be72b21d1052afda5ae8816d,,all_units,pdf,False,1,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis,extraction_priority_high,True,high,EXTCAND-768997352966be1ff1a683ea,,MECHEXP-54bf0737f4a4e784e08a2fea|MECHEXP-9739439df87ea7320035856e|MECHEXP-c9fbe47f67fc877f36530c2d|MECHEXP-d12fc7cc2ea27654cc91adcb|MECHEXP-d922402cd3df1c145eb1e9db,ROOTCOMP-5cf8190d0d0e9016a41500f1,external_search_wave_001_compacted,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-2802cad645288d1b2534.pdf,Margaretta,False,17-CON-01-0666.pdf,canonical_prior_retained_source_reuse,2017,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,EXTSRCREV-be72b21d1052afda5ae8816d,2026-08-05T18:58:10.262415+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-81967487925e093800c73611,parse_text_pdf_ready,RMSRD-20260802-2802cad645288d1b2534,payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,,all_units,direct_official_administrative_record,True,OH,
text/html; charset=utf-8,b7205b7e2657ccdda6dd32f91c0a93b254354b65854cdf936e0a3c02b7e01d85,payroll_roster,False,0,141810,EXTPAYLOAD-a996d472c48d37ef023ee309,EXTREADYQ-3fa4d19bdf135c83e23bf4f6,EXTSRCREV-fa0c3ac3b04d2ada801a57b6,,police,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-f9657b71f3e64a3a1335a7e4,,MECHEXP-17ef94aaa56f10fd0acbda62|MECHEXP-3bda0eb9c782f9bd1eb64b89|MECHEXP-9263b9a7872b99d5ab529975|MECHEXP-ba81cc45f5c98d6607fc7206|MECHEXP-c82c842e714cdfade7f52584,ROOTCOMP-4b94fd456c21b41538cecc0d,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b7205b7e2657ccdda6dd32f91c0a93b254354b65854cdf936e0a3c02b7e01d85.html,Manlius,False,villageboard,current_30_gib_store,2024,True,multi_family_administrative_source,html_table_candidate_queue,,2026-08-05T18:54:44.684217+00:00,html_text_candidate,canonical_payload_sha256,structured_data_or_dataset_signal,EXTREADINESS-b11c3030fdb213763225bdc3,html_structured_data_candidate,EXTSOURCE-a996d472c48d37ef023ee309,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,table_candidate,police,official_administrative_summary,True,NY,
text/html; charset=UTF-8,dd3566707212a15ea2e92905ed497261750182e825192cc63ae019061139ade2,ordinance_or_resolution,False,0,388237,EXTPAYLOAD-f018723a44414fe07a5abe1a,EXTREADYQ-3fa7c398b9ecb968808b6e96,EXTSRCREV-8ea88c11329ae945390dc295,,all_units,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-d5bb5ce72d157e693cf00adb,,MECHEXP-0405a5df91265c7c82b5d38a|MECHEXP-1668524a7700ef00069090db|MECHEXP-3c1d9dd86aa62dcabaf5a6f2|MECHEXP-a636552bbc5c0ecef1fcdc0a,ROOTCOMP-c7e8afc01d4545fd757c6fc6,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dd3566707212a15ea2e92905ed497261750182e825192cc63ae019061139ade2.html,Bellwood,False,employment-opportunities,current_30_gib_store,undated,True,multi_family_administrative_source,html_table_candidate_queue,,2026-08-05T18:54:48.594904+00:00,html_text_candidate,canonical_payload_sha256,structured_data_or_dataset_signal,EXTREADINESS-890e63b0137585fbd9a3dc25,html_structured_data_candidate,EXTSOURCE-f018723a44414fe07a5abe1a,contextual_controls|implementation_confirmation,table_candidate,all_units,official_administrative_summary,True,IL,
text/html; charset=utf-8,5999ded14409562f64a8160cb9d134d0a66c36bd87451d704f5a9a97782daa70,payroll_roster,False,0,145165,EXTPAYLOAD-db65f8e37f3ebd348a6f3fc1,EXTREADYQ-3fb15f5101c1273507fac0fc,EXTSRCREV-021900ef90f02151acb27ace,,unclear,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,high,RESCAND-3f678313e7a631295330bd23,,MECHEXP-63919b14675818a53a2da875|MECHEXP-8936123c3184b9653b485f72|MECHEXP-adfbf06e7ecb6e3bfe5d50ea|MECHEXP-b67850a4cf18e8d3e5603022|MECHEXP-ff9b2e3c9db1367d60dbedef,ROOTCOMP-8e69174565d609cc71fa4575,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5999ded14409562f64a8160cb9d134d0a66c36bd87451d704f5a9a97782daa70.html,Bath,False,27552269,current_30_gib_store,2016,True,recruitment_and_retention,html_text_extraction_queue,,2026-08-05T18:57:48.456463+00:00,html_text_candidate,canonical_payload_sha256,substantive_visible_html_text,EXTREADINESS-cf53439b7b48395128716061,html_text_ready,EXTSOURCE-db65f8e37f3ebd348a6f3fc1,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,,unclear,official_administrative_summary,True,OH,
