residual_target_id,raw_target_id,raw_row_number,search_wave,prior_compacted_target_id,municipality,state,period,side_scope,department_scope,external_data_family,missingness_id,missing_external_variable,current_claim_family,current_evidence_status,likely_source_family,expected_claim_upgrade,search_priority,linked_root_event_id,linked_mechanism_exposure_event_ids,query_primary,query_repair,terminal_without_search,lane_id,lane_sequence,raw_resolution
RESIDUAL-727b7cc6c0c5f9a0f151fb06,EXTTARGET-a903f80341303eab56d67544,12935,external_search_wave_002_exhaustive_residual,EXTSEARCH-84529bca42fdc9c45189cb91,Monroe,OH,2022,fire,fire,benefits_and_total_compensation,EXTMISS-6c6e5b54d1801d0f7e184525,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-5d1258fbea0f6bc4f843f384|ROOTCOMP-72143df9643453205c2a91cf|ROOTCOMP-af5409b2e66d93764e80e189|ROOTCOMP-db0aea6ffb71db8bca1727a0,MECHEXP-17ac5944e02aa0e53f27f8b0|MECHEXP-276a58d6d3b0c532dfd7c9a8|MECHEXP-2be3cae55c10fc9635c49624|MECHEXP-66a296c6708e2a2d051a6b92|MECHEXP-6bbecb63762b634102e2dc62|MECHEXP-6f9832ca4d1b2d6506a37534|MECHEXP-8175f9d5797fa019c3eddc7d|MECHEXP-839bb34fb1b0778319be509c|MECHEXP-8921aeb944b82fba340581be|MECHEXP-906ec5cac72eebcb73ff56d5|MECHEXP-9b3d3d8b2397a047f59e19cb|MECHEXP-9dda0c706c62a5b9dd940532|MECHEXP-9e1339cfcf3e6d5fe11c94ad|MECHEXP-b65601549e1ffe9adb68cd10|MECHEXP-ce4387ba4eaf526920f07b81|MECHEXP-d9ec0a59b80a44d0a96f4e73,"""Monroe"" ""OH"" ""2022"" fire fire pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Monroe"" ""OH"" 2022 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2306,linked_to_compacted_live_target
RESIDUAL-2ccf12b57e2517916081a81d,EXTTARGET-aa7d9ffb38692e161b645ed1,12940,external_search_wave_002_exhaustive_residual,EXTSEARCH-84529bca42fdc9c45189cb91,Monroe,OH,2022,police,police,tenure_and_progression,EXTMISS-42470ae61ead534139235bef,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-5d1258fbea0f6bc4f843f384|ROOTCOMP-72143df9643453205c2a91cf|ROOTCOMP-af5409b2e66d93764e80e189|ROOTCOMP-db0aea6ffb71db8bca1727a0,MECHEXP-17ac5944e02aa0e53f27f8b0|MECHEXP-276a58d6d3b0c532dfd7c9a8|MECHEXP-2be3cae55c10fc9635c49624|MECHEXP-66a296c6708e2a2d051a6b92|MECHEXP-6bbecb63762b634102e2dc62|MECHEXP-6f9832ca4d1b2d6506a37534|MECHEXP-8175f9d5797fa019c3eddc7d|MECHEXP-839bb34fb1b0778319be509c|MECHEXP-8921aeb944b82fba340581be|MECHEXP-906ec5cac72eebcb73ff56d5|MECHEXP-9b3d3d8b2397a047f59e19cb|MECHEXP-9dda0c706c62a5b9dd940532|MECHEXP-9e1339cfcf3e6d5fe11c94ad|MECHEXP-b65601549e1ffe9adb68cd10|MECHEXP-ce4387ba4eaf526920f07b81|MECHEXP-d9ec0a59b80a44d0a96f4e73,"""Monroe"" ""OH"" ""2022"" police police employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Monroe"" ""OH"" 2022 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2307,linked_to_compacted_live_target
RESIDUAL-2964eed08e27597e03d432a2,EXTTARGET-5899304507e1e74e3a6e01db,12945,external_search_wave_002_exhaustive_residual,EXTSEARCH-84529bca42fdc9c45189cb91,Monroe,OH,2022,unclear,unclear,staffing_and_headcount,EXTMISS-cac2691fac39395dde620e17,"authorized positions, filled positions, vacancy rate, layoffs, attrition",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-5d1258fbea0f6bc4f843f384|ROOTCOMP-72143df9643453205c2a91cf|ROOTCOMP-af5409b2e66d93764e80e189|ROOTCOMP-db0aea6ffb71db8bca1727a0,MECHEXP-17ac5944e02aa0e53f27f8b0|MECHEXP-276a58d6d3b0c532dfd7c9a8|MECHEXP-2be3cae55c10fc9635c49624|MECHEXP-66a296c6708e2a2d051a6b92|MECHEXP-6bbecb63762b634102e2dc62|MECHEXP-6f9832ca4d1b2d6506a37534|MECHEXP-8175f9d5797fa019c3eddc7d|MECHEXP-839bb34fb1b0778319be509c|MECHEXP-8921aeb944b82fba340581be|MECHEXP-906ec5cac72eebcb73ff56d5|MECHEXP-9b3d3d8b2397a047f59e19cb|MECHEXP-9dda0c706c62a5b9dd940532|MECHEXP-9e1339cfcf3e6d5fe11c94ad|MECHEXP-b65601549e1ffe9adb68cd10|MECHEXP-ce4387ba4eaf526920f07b81|MECHEXP-d9ec0a59b80a44d0a96f4e73,"""Monroe"" ""OH"" ""2022"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Monroe"" ""OH"" 2022 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2308,linked_to_compacted_live_target
RESIDUAL-ad3496bfa9ad26255b1b6240,EXTTARGET-c3c0bab15d72415f31377de9,12951,external_search_wave_002_exhaustive_residual,EXTSEARCH-9a6a2ed302818ee1f3bacb98,Monroe,OH,2023,fire,fire,payroll_and_earnings,EXTMISS-d930dd1e42be97042e3c18b2,"actual wages paid, total earnings, overtime, premiums, retroactive payments",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-220ee76c7a8afefe43705163|ROOTCOMP-f3cb9ff50b0de23fdac06fc5,MECHEXP-07448199945b994ea5d8e4ab|MECHEXP-167863603b2a962b955cc845|MECHEXP-55928c648af8654819a5e59a|MECHEXP-679bb40a8683407c3f5020a5|MECHEXP-b8cafbca239c2d31e09ae0e7|MECHEXP-c6217ffc7d0539d089c7197c|MECHEXP-e623213f5f4d0ed67a54e02a|MECHEXP-ff56df925f579ad140d7eaf5,"""Monroe"" ""OH"" ""2023"" fire fire actual wages paid, total earnings, overtime, premiums, retroactive payments non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Monroe"" ""OH"" 2023 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2309,linked_to_compacted_live_target
RESIDUAL-5421a4e00edcbb56ee2e06bc,EXTTARGET-b710a7ed3b69bda95e855e51,12957,external_search_wave_002_exhaustive_residual,,Monroe,OH,2023,fire,fire,urbanicity_and_context,EXTMISS-a223a55ed3e9ef1a41a3fe1a,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Monroe"" ""OH"" ""2023"" fire fire authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Monroe"" ""OH"" 2023 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_005,2310,target_resolved_by_authoritative_bulk_join
RESIDUAL-96236462b5280bd59c390c44,EXTTARGET-701838f9680a5806c97a71ab,12962,external_search_wave_002_exhaustive_residual,EXTSEARCH-9a6a2ed302818ee1f3bacb98,Monroe,OH,2023,unclear,unclear,implementation,EXTMISS-404b8ce9c2a224058fb787aa,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-220ee76c7a8afefe43705163|ROOTCOMP-f3cb9ff50b0de23fdac06fc5,MECHEXP-07448199945b994ea5d8e4ab|MECHEXP-167863603b2a962b955cc845|MECHEXP-55928c648af8654819a5e59a|MECHEXP-679bb40a8683407c3f5020a5|MECHEXP-b8cafbca239c2d31e09ae0e7|MECHEXP-c6217ffc7d0539d089c7197c|MECHEXP-e623213f5f4d0ed67a54e02a|MECHEXP-ff56df925f579ad140d7eaf5,"""Monroe"" ""OH"" ""2023"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Monroe"" ""OH"" 2023 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2311,linked_to_compacted_live_target
RESIDUAL-5858ae83c69a030f8c47dd26,EXTTARGET-751682a7c982721af3aa40bb,12967,external_search_wave_002_exhaustive_residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,Monroe,OH,2025,fire,fire,recruitment_and_retention,EXTMISS-067c3a709f81dca7c3a49126,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-2733665c83acdee25927a313|ROOTCOMP-866802ea39c52c427f861afb|ROOTCOMP-98d2cefe154ae53f6f92ecea,MECHEXP-45727bc4c62068c97953c1db|MECHEXP-5b4cccac7f365c5a86679c8e|MECHEXP-6d4dd8f63273704a2d1ff4e7|MECHEXP-6d9cd9ba9b585a1997836b17|MECHEXP-8fdabc568bf8a74ee22d1c02|MECHEXP-99033a28fde8d0a62586b7b2|MECHEXP-b2e2571ed370c3a2f91b9d7f|MECHEXP-e9edeb44726cf503445c2146|MECHEXP-eda2f8c1a9f50549d8702658,"""Monroe"" ""OH"" ""2025"" fire fire applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Monroe"" ""OH"" 2025 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2312,linked_to_compacted_live_target
RESIDUAL-86f63e7ceaf9eaec76f86089,EXTTARGET-8a1814ff604e9cfc8c65bc9b,12973,external_search_wave_002_exhaustive_residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,Monroe,OH,2025,fire,fire,staffing_and_headcount,EXTMISS-41be2fecdb42d5bfad4bea38,"authorized positions, filled positions, vacancy rate, layoffs, attrition",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-2733665c83acdee25927a313|ROOTCOMP-866802ea39c52c427f861afb|ROOTCOMP-98d2cefe154ae53f6f92ecea,MECHEXP-45727bc4c62068c97953c1db|MECHEXP-5b4cccac7f365c5a86679c8e|MECHEXP-6d4dd8f63273704a2d1ff4e7|MECHEXP-6d9cd9ba9b585a1997836b17|MECHEXP-8fdabc568bf8a74ee22d1c02|MECHEXP-99033a28fde8d0a62586b7b2|MECHEXP-b2e2571ed370c3a2f91b9d7f|MECHEXP-e9edeb44726cf503445c2146|MECHEXP-eda2f8c1a9f50549d8702658,"""Monroe"" ""OH"" ""2025"" fire fire authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Monroe"" ""OH"" 2025 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2313,linked_to_compacted_live_target
RESIDUAL-653fd5557e5419dc49aa59d8,EXTTARGET-71f1730bd7f2731d2e934a25,12978,external_search_wave_002_exhaustive_residual,,Monroe,OH,2025,fire,fire,urbanicity_and_context,EXTMISS-cf32b5a5d2cadead3a83c810,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Monroe"" ""OH"" ""2025"" fire fire authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Monroe"" ""OH"" 2025 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_005,2314,target_resolved_by_authoritative_bulk_join
RESIDUAL-fadf4ff1c3d404c7ef6ce424,EXTTARGET-5c646f7fd553f9c2ee9f2811,12983,external_search_wave_002_exhaustive_residual,EXTSEARCH-4122170c3aec4d8cdb8efbfd,Monroe,OH,2025,fire,fire,implementation,EXTMISS-8904de323274b76850fa4c5c,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-2733665c83acdee25927a313|ROOTCOMP-866802ea39c52c427f861afb|ROOTCOMP-98d2cefe154ae53f6f92ecea,MECHEXP-45727bc4c62068c97953c1db|MECHEXP-5b4cccac7f365c5a86679c8e|MECHEXP-6d4dd8f63273704a2d1ff4e7|MECHEXP-6d9cd9ba9b585a1997836b17|MECHEXP-8fdabc568bf8a74ee22d1c02|MECHEXP-99033a28fde8d0a62586b7b2|MECHEXP-b2e2571ed370c3a2f91b9d7f|MECHEXP-e9edeb44726cf503445c2146|MECHEXP-eda2f8c1a9f50549d8702658,"""Monroe"" ""OH"" ""2025"" fire fire payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Monroe"" ""OH"" 2025 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2315,linked_to_compacted_live_target
RESIDUAL-bbd06b4a0f9fbc8b98db4ec5,EXTTARGET-91b4d2e0065665816594e6c1,12988,external_search_wave_002_exhaustive_residual,EXTSEARCH-176bd798ad58e9fdcc23133e,Monroe,WI,undated-source-BRMGRS-20260802-6282b7166570ecb618d29f83,police,police,recruitment_and_retention,EXTMISS-809dca4a6a2d17e7315d5872,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",budget_pay_plan,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-3e4cde9f2df9108af4f852f3,MECHEXP-053fcb3aecd3734a04f2b340|MECHEXP-2b5796cf57167b0437720c30|MECHEXP-4c9015da991f17e59a243e3d|MECHEXP-6e97416d2eb8ad30053c914e|MECHEXP-8acbdbbb6d07ce6ec47b5a6b|MECHEXP-a6ebc30889b554fd089e8a26,"""Monroe"" ""WI"" ""undated-source-BRMGRS-20260802-6282b7166570ecb618d29f83"" police police applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Monroe"" ""WI"" undated-source-BRMGRS-20260802-6282b7166570ecb618d29f83 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2316,linked_to_compacted_live_target
RESIDUAL-128bea3263a50029c37eeabe,EXTTARGET-874c80a3d8de5e7ff88156e7,12995,external_search_wave_002_exhaustive_residual,EXTSEARCH-8efe944b945d7d43c3f98015,Montgomery,IL,2026,unclear,unclear,recruitment_and_retention,EXTMISS-e13af4ecc023a46f1df24fd4,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-a4da9f04cb9103f6cb85678a,MECHEXP-19250b3608f2b3c50aa30d4c|MECHEXP-1d687a5c80ec4644ac6e4f0a|MECHEXP-47085e2b165cab127993ae6e|MECHEXP-7367f0b40f74a07f09d6abb5|MECHEXP-eb19a74ac34b09d0d6345f84|MECHEXP-f7f13681861c38eb4192e419,"""Montgomery"" ""IL"" ""2026"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Montgomery"" ""IL"" 2026 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2317,linked_to_compacted_live_target
RESIDUAL-f3a6f21d774ae1fd8c31b73a,EXTTARGET-8c1a47cab6f1bc9aa5d42260,13000,external_search_wave_002_exhaustive_residual,EXTSEARCH-4352e152e301b7c7dfa69652,Montgomery,NJ,2024,unclear,unclear,payroll_and_earnings,EXTMISS-c83dce182301e807e03aa8f8,"actual wages paid, total earnings, overtime, premiums, retroactive payments",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-1307da9dedbde00809432361,MECHEXP-4b10ee14610cde354ed77e56|MECHEXP-8d890da85fb7b7189a080af4|MECHEXP-b9ef6ebcc0b9db79475a2c91|MECHEXP-d32f79e89ae9ebe2605af5f2|MECHEXP-e50611a99231b9ae66a4bf8e,"""Montgomery"" ""NJ"" ""2024"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Montgomery"" ""NJ"" 2024 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2318,linked_to_compacted_live_target
RESIDUAL-236b411942baf91775ca26e9,EXTTARGET-41ea3fabf004101daf5125ba,13006,external_search_wave_002_exhaustive_residual,,Montgomery,NJ,2024,unclear,unclear,urbanicity_and_context,EXTMISS-cc950440a0e51be1e8b5b9c3,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Montgomery"" ""NJ"" ""2024"" unclear unclear authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Montgomery"" ""NJ"" 2024 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_005,2319,target_resolved_by_authoritative_bulk_join
RESIDUAL-7e77f78bf7f9e5c14fd80bd4,EXTTARGET-b8841b8c5a3ffe623627e814,13012,external_search_wave_002_exhaustive_residual,EXTSEARCH-58bdf391b19703f7c7765711,Montgomery,NJ,2026,unclear,unclear,benefits_and_total_compensation,EXTMISS-e34bb71270659adb487a276d,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-5a4531b54bb3d23a6a36693f,MECHEXP-14c796a9e5c50ab82597850f|MECHEXP-3806ea95518f07c25978d0bc|MECHEXP-461ada9202c58960670c660f|MECHEXP-6f36c93ad3756765982a09e1|MECHEXP-a0d42f17927b659ace37b7ce,"""Montgomery"" ""NJ"" ""2026"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Montgomery"" ""NJ"" 2026 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2320,linked_to_compacted_live_target
RESIDUAL-c592e86ad123c5d74d8a221c,EXTTARGET-57d7ba22bf4e3db9fd2be0e7,13017,external_search_wave_002_exhaustive_residual,EXTSEARCH-0082cf89277a6599e7ed6a58,Montgomery,TX,2022,police,police,tenure_and_progression,EXTMISS-572272463214579b35195b36,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-4dbcd3911a05eb969dfeb01d,MECHEXP-993dc5e76e8c4a8d1e4baa37|MECHEXP-e089e1f9cbc16450dc84d313|MECHEXP-e54ea9d444907fa67714ddf0|MECHEXP-f48d184f4c499eb79fc1be4d|MECHEXP-fa38806e48940bd32d4348c4,"""Montgomery"" ""TX"" ""2022"" police police employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Montgomery"" ""TX"" 2022 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2321,linked_to_compacted_live_target
RESIDUAL-5a0fe830d2c6c6f5f0802ef0,EXTTARGET-a6d992d1cf575e806f232416,13023,external_search_wave_002_exhaustive_residual,EXTSEARCH-e39cecbaf5bc9440fbee58c4,Monticello,NY,undated-source-CBSRD-20260728-d4571a618ce82ec6e221,unclear,unclear,recruitment_and_retention,EXTMISS-59e7bae05ccf376d6cd8ddea,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",retroactivity_implementation,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-2dc0a12c28d7bad029440927,MECHEXP-510b67c24483a1dd7d36e16d|MECHEXP-7650f647a440843a0aa0633f|MECHEXP-9cebe7df5534cb43a9629f98|MECHEXP-d2dd3a2db354162e01739edf,"""Monticello"" ""NY"" ""undated-source-CBSRD-20260728-d4571a618ce82ec6e221"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Monticello"" ""NY"" undated-source-CBSRD-20260728-d4571a618ce82ec6e221 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2322,linked_to_compacted_live_target
RESIDUAL-3c68b0dfae8fcfd35598242b,EXTTARGET-f17d1c905fe7ff1d9273a6a9,13029,external_search_wave_002_exhaustive_residual,EXTSEARCH-a9a5659e5033005b558e5783,Monticello,WI,undated-source-BRMGRS-20260802-d7711447b08f24eccfd289ae,unclear,unclear,staffing_and_headcount,EXTMISS-192a0b87cd136bb1a1d22293,"authorized positions, filled positions, vacancy rate, layoffs, attrition",across_the_board_raise,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-cea65419e7b86ae4e944b773,MECHEXP-51518250216ea53427235544|MECHEXP-6fba77ccc9a8610fbe05490f|MECHEXP-b6f904d22493d651e81a0330|MECHEXP-c550a2ca64912637d5c85014|MECHEXP-e89a28cdff9ee5585bbec4c0,"""Monticello"" ""WI"" ""undated-source-BRMGRS-20260802-d7711447b08f24eccfd289ae"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition across_the_board_raise municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Monticello"" ""WI"" undated-source-BRMGRS-20260802-d7711447b08f24eccfd289ae staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2323,linked_to_compacted_live_target
RESIDUAL-0467ddd6b626dbf6ffcb5929,EXTTARGET-b7d0e1c1cafa141cc12240bd,13036,external_search_wave_002_exhaustive_residual,EXTSEARCH-04f18664222340b30dea7f9e,Montoursville,PA,2021,police,police,staffing_and_headcount,EXTMISS-ffd2145760374ae7d3f7118c,"authorized positions, filled positions, vacancy rate, layoffs, attrition",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-4ee13e9a997f039c51efbe84,MECHEXP-38d0cfe9814782b78a6f6854|MECHEXP-39d22bad0c8d64305830cf00|MECHEXP-86a66a91d8074cd8e5cc06e6|MECHEXP-c4285fa764338dea8a0bf7f5|MECHEXP-d0e67133fd06f06215c56063,"""Montoursville"" ""PA"" ""2021"" police police authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Montoursville"" ""PA"" 2021 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2324,linked_to_compacted_live_target
RESIDUAL-726a2a7e44f1f3430c6ceaeb,EXTTARGET-6e663ba0df7a85f87722c851,13041,external_search_wave_002_exhaustive_residual,,Montoursville,PA,2021,police,police,urbanicity_and_context,EXTMISS-c7c74c2d880f46cc54a72e0b,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Montoursville"" ""PA"" ""2021"" police police authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Montoursville"" ""PA"" 2021 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_005,2325,target_resolved_by_authoritative_bulk_join
