duplicate_candidate_id,canonical_candidate_id,duplicate_basis,duplicate_wave,confidence,raw_target_id
RESCAND-5f3a22e497ca600c8d64913a,EXTCAND-3bbad6067529a5949744ad46,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-a4a33ea609caecc49c60c6ea,EXTCAND-69a8fa6fcdee6b9d9b527ec7,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-5078455ac83387bd298b428f,RESCAND-d712957631b6e0360e2b8fd6,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-6cf9d7091219b26fe1ca6709,EXTCAND-17a2bfc3459e7ebb4f371524,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-06765620f597aecb4e89615d,RESCAND-9a0c9bdb6bd27d05881e8321,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-ebf02eaaf5d0c43a43c61a88,EXTCAND-49f584feb4a25cc3b2d37e4f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-86d59efd86e8167d49ebcd5d,RESCAND-4257228f135d8baa217ff18b,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-450586e30ae9846114bc6a7e,RESCAND-89d88b6c17aac556f80a93dc,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-bfd1160c7c7faa6018a20afb,EXTCAND-875eec318431845e34a36dc0,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-1d334589e1d523f4bf78d8df,EXTCAND-774f63b7f2040443f0576d1a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-b836a366d31a8ed713cb4151,EXTCAND-7168d2b0a0fb63cfa471a913,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-f7e594528dec17b7f2221e68,EXTCAND-c58833af143eeda44e21f6c9,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-b58a008a7eedb8108ce06574,RESCAND-b58a008a7eedb8108ce06574,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-c74f27860dcab2e3de9a3d70,RESCAND-c74f27860dcab2e3de9a3d70,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-804f8c52b0dec78e202190a4,RESCAND-bb78bd08424f0d0af5030830,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-d4eec42791ea728306a1e63d,EXTCAND-47f42c3ce912dd5542f51950,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-1cc7c6efebc4a1d838be1c6a,EXTCAND-05fec2b041db521d6a9a1651,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-bfd1160c7c7faa6018a20afb,EXTCAND-875eec318431845e34a36dc0,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-f7e594528dec17b7f2221e68,EXTCAND-c58833af143eeda44e21f6c9,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-8dea0f102a0706b28765fc60,EXTCAND-2a1608c1565c297c8e5801b8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-4048f2e867491472e54a2f70,RESCAND-4048f2e867491472e54a2f70,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-b58a008a7eedb8108ce06574,RESCAND-b58a008a7eedb8108ce06574,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-4193882e08ac45147fe07ed0,RESCAND-4193882e08ac45147fe07ed0,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-be00b004e4d13bc1ca13ab31
RESCAND-b3ec8905327e35e96e3db73e,RESCAND-7d540c0911273b9fba804b92,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-f076545c18170bc6bc3f78ca,EXTCAND-a9dc3d106d07ca1c8620b883,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-d61af311fa77eb61c35b56f0,EXTCAND-8fe5a782d42da1f1a982cf7e,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-729633e8a7377951944e59dd,EXTCAND-61523077244c9de4d725de5c,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-dd0d7ac73df4178a8b669cd2,EXTCAND-1f31ea032488fa6cb64e9673,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-dfd0152a715a57adafeb8a80,EXTCAND-bb82f833251259f4927c9970,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-5dadfc92f6b9fc9d91c896be,RESCAND-3de4a4d8b63b25cc704e9e2e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-a6f7ecb865c224553dca9056,EXTCAND-05fec2b041db521d6a9a1651,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-bdd71773d0862cc352652c3f,RESCAND-aa6fe11bffbfc60edc813fd5,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-ad173ed53a8e921aaa36fe1d,RESCAND-9398d14d703ad5985cd9f77f,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-6e2f0da8297cb6d20484d5ab,RESCAND-0f0366bd36e0539f5a210656,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-800fd5afed60cc2bef7fd5db,EXTCAND-17a2bfc3459e7ebb4f371524,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-959d44fd023366860789c66b,EXTCAND-eb446b948ac6d1952fdd8e70,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-ba048e868ccdfd9e100315dd,RESCAND-1b22145bea9bf02f44bd8106,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-998dd3f1da1bd42d976e0e17,EXTCAND-49f584feb4a25cc3b2d37e4f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-46284de610fcf31ddde85921,EXTCAND-201875952088b00c484b00db,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-34303c70445c844237b3c067,EXTCAND-4109918d172f2469e3a5a7bd,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-ff3b27b7e472ac54c088bb9e,EXTCAND-f515b5b08f168aedf4216b7e,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-b3ec8905327e35e96e3db73e,RESCAND-7d540c0911273b9fba804b92,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-a6f7ecb865c224553dca9056,EXTCAND-05fec2b041db521d6a9a1651,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-f076545c18170bc6bc3f78ca,EXTCAND-a9dc3d106d07ca1c8620b883,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-5dadfc92f6b9fc9d91c896be,RESCAND-3de4a4d8b63b25cc704e9e2e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-218d35c2c8607da43a287505
RESCAND-245d7889c13a4ce6d36c6228,EXTCAND-c58833af143eeda44e21f6c9,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-a175adc104af450e3ec8b25b,EXTCAND-05fec2b041db521d6a9a1651,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-e84f96dab2eb15be59775535,EXTCAND-2a1608c1565c297c8e5801b8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-2c77b561afb4b9ad9940ff24,EXTCAND-774f63b7f2040443f0576d1a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-c388b3ecc980b11b0a4ee746,EXTCAND-1807ad973edeee9ee30df16a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-c13dbd8002d8846dc1a07211,RESCAND-d939099f29c44c4f5a748610,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-e5f774c608b91f2724f1af4f,RESCAND-07328499f84867932e81f964,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-50159452e1f334413df43afa,RESCAND-ff6bf5f8866feb356f0a8646,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-3bd7f62f1624885a2b182dba,RESCAND-3de4a4d8b63b25cc704e9e2e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-37004ed8214fb1dd7fc4d3ec,RESCAND-69fb53a63a834c895a84c07a,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-8cf6c0e8f3e1c3dd385f23ea,RESCAND-6a600a7526c8f24271f3e9ca,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-73bb82952667edf89d48338e,EXTCAND-2313f255b13f3f531d0062d0,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-404efa0c58ab9dfb46cff671,EXTCAND-a9dc3d106d07ca1c8620b883,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-9487567bc5197efb93ce2b05,EXTCAND-ffac1a62bf4229fba8c09331,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-c50b80d3144f67cec0d3d13f,EXTCAND-4f2e66555d13e88bad1a561d,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-2cd062c27c0f6bb2302b18df,EXTCAND-98e20ced0a42b0efc858d131,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-20df4fa7ab9c0996007ef56e,RESCAND-9dc9a34dffefc1dc0f551b8c,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-02fb60f8d1bf33a80d80dfae,RESCAND-46c169b367e785d5508d5b1c,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-9e6587a0a05da427e0b37200,EXTCAND-9adb803b38d5691ca6b08329,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-29d9e7ba0a53df9724a1b2e2,RESCAND-f04efef9dab6cbc78d670e37,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-930e77450691406b324c2a9b,RESCAND-f91eb9c15cc0ae7a85b13aeb,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-235681b61101267dcbe37c79,RESCAND-a3e52c33bb4c3e11662904bc,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-07b40caa39398e385ccfd7d0,RESCAND-62db54a8ee3ae1c16271baa5,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-756b25cd6c6d139d1e830441,EXTCAND-ee939b42aaf6b421f09a0896,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-a4257c3a3bed5668daa1d00a,RESCAND-773236b2f8297a6fd6d3dcd9,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-21a2c3c1bce997d83caf0a42,EXTCAND-951c7fff15fd2aa0476a6202,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-49bdfafe274702c37db12f93,EXTCAND-0a43fce45f94713daccd4fea,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-970381834dc30f05a7164782
RESCAND-bd282884e903cc49ac260b87,RESCAND-50db7b0369e55522fff9070f,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-a61c86afcf4ffd3b3fc04851,EXTCAND-1bb50b768009fcf751540d80,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-68886e4fdf447f601e9c7bb9,EXTCAND-2a1608c1565c297c8e5801b8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-73000de0cc731472c552f3ac,RESCAND-86d53fc0c4fac09d701353d4,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-01ab1f9b2d705937274049f7,RESCAND-633458c2a01dd5f62f0fa63e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-754428e5b066fd4c479b6be0,EXTCAND-cb7fabd35708e593f7444c4b,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-cb7d8a70bd5a82bc7962dc32,RESCAND-d3c72f28767621ac6194e497,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-9da7bdf3c4391e2aa0a4a085,EXTCAND-c8785224c45a9429582048b4,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-ac34a34c216c5d65d6191ca2,EXTCAND-875eec318431845e34a36dc0,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-6207dd730dfb8f5f178a9179,EXTCAND-a9dc3d106d07ca1c8620b883,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-fa7d1022c91236b018688d2d,RESCAND-3de4a4d8b63b25cc704e9e2e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-de2b5550eac0fddd257acfb3,RESCAND-a083259fa0444ae880ad2f96,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-b3a4c7bc19fd1093d5cd455e,EXTCAND-b91d6084cf230ad8b82d5c1d,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-15cc73390ffb760bdb76974c,RESCAND-5b93f7329603dc3dd97cbef7,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-8c3380a1201be63fba6ee93d,EXTCAND-0b95cf7ae6df094ee06ed090,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-8a2d207d366242048d171668,EXTCAND-58febe979283581dca29ea5e,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-98f33bab4303b0b0a4fadfdd,RESCAND-1b22145bea9bf02f44bd8106,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-6d6b2dfdea48bed4386f3d74,RESCAND-e319b56bb3bb947b052034de,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-81828fd174d845aaee5fb122,RESCAND-61bb72ff42ace083cf610b72,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-0d9465622d542869483a003f,RESCAND-9a0c9bdb6bd27d05881e8321,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-abe44427a6cee8137132ab84,RESCAND-bfeb59fcf96aeb40427f4f20,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-48c677e82a68a4bc05fbdeb3,RESCAND-fdc29fd6cdbbb1d1e410d4fb,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-a461b37c2f7c61f91e7a78eb,EXTCAND-92a3118dfbfb79cf9c26aeee,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-11f881640fbc9190f6124124,RESCAND-a906a3d7042bb96ca0a111b4,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-9da7bdf3c4391e2aa0a4a085,EXTCAND-c8785224c45a9429582048b4,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-bd282884e903cc49ac260b87,RESCAND-50db7b0369e55522fff9070f,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-a61c86afcf4ffd3b3fc04851,EXTCAND-1bb50b768009fcf751540d80,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-68886e4fdf447f601e9c7bb9,EXTCAND-2a1608c1565c297c8e5801b8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-73000de0cc731472c552f3ac,RESCAND-86d53fc0c4fac09d701353d4,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-cb7d8a70bd5a82bc7962dc32,RESCAND-d3c72f28767621ac6194e497,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-8c3380a1201be63fba6ee93d,EXTCAND-0b95cf7ae6df094ee06ed090,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-7484ba0efba53d957427646a
RESCAND-2ee8a26acb628fda804c7d69,EXTCAND-2a1608c1565c297c8e5801b8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-93c7c1a6ead3fadfaef7a026,EXTCAND-1807ad973edeee9ee30df16a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-803caea3a7cb152d8f5f800d,RESCAND-352d63f97eead838bb5e0d47,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-ac2a5f8fc92aebf6456b4d08,RESCAND-3de4a4d8b63b25cc704e9e2e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-6622f03b04892c0b17ff0fda,EXTCAND-875eec318431845e34a36dc0,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-b1c7088b03b01d672f906a93,EXTCAND-7884a6a0402624ec26a4986a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-36f427cb0c26f4d77f45a940,EXTCAND-7ff48c3cf85aba7826cb89bd,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-f8cffb2303e2908659938952,EXTCAND-a808722635b7c9880280e6cc,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-fae14b77f8c5142d0939f47a,RESCAND-c0a2d0a152d74b57d84d074b,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-5749de5b7ba664ba43283b73,EXTCAND-987649ed1240d1c1939faa88,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-515ba90605bca1ad0c6a4a9c,RESCAND-bca5458f4ba497c232481b98,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-c241575236b0416a4b1a204f,RESCAND-bd570b2866f5cf3f612956bf,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-c7f1f0377cace247bd8b8a6d,RESCAND-5b93f7329603dc3dd97cbef7,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-b0fc936b259aec5a62b48384,RESCAND-494e18a1b0177a4e0a88630f,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-0704928928221d9d239f4a79,EXTCAND-c01a2e3064e6e6c36fd29693,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-c910136c9d8d81baf2caf7f0,EXTCAND-8e591a7f6b2f292929996f8e,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-d66fd207e0d267081485a13d,EXTCAND-6fc3225dc044941c9cc3260f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-1356289a8360e5b5ae017441,EXTCAND-876e0513eacf84cb1396edff,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-16986ad564b2096e1b396cfa,RESCAND-07055b69b8c40e7329cecc4b,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-cc9e520d1436e4febb4e6d1b,RESCAND-39b2d7f34d22f0eec7eac617,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-2cfcef6e0b73440c41f071ea,EXTCAND-0a43fce45f94713daccd4fea,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-6622f03b04892c0b17ff0fda,EXTCAND-875eec318431845e34a36dc0,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-c7f1f0377cace247bd8b8a6d,RESCAND-5b93f7329603dc3dd97cbef7,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-0704928928221d9d239f4a79,EXTCAND-c01a2e3064e6e6c36fd29693,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-803caea3a7cb152d8f5f800d,RESCAND-352d63f97eead838bb5e0d47,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-c910136c9d8d81baf2caf7f0,EXTCAND-8e591a7f6b2f292929996f8e,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cd626ab810a11d87e731bb41
RESCAND-c6ef81a69d2db29ec52b5156,EXTCAND-f561f5a21579f412d2e3b0a9,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-5d0754d1713051e4b014081f
