call_type,candidate_source_count,failure_class,finished_at,input_tokens,lane_id,output_tokens,query,query_version,raw_target_id,reasoning_tokens,residual_target_id,response_id_present,retry_linkage,search_call_id,started_at,terminal_status,total_tokens
production_primary,0,,2026-08-05T03:44:41.561668+00:00,,residual_search_lane_004,,"""Greentown"" ""IN"" ""2025"" non_safety non_safety authorized positions, filled positions, vacancy rate, layoffs, attrition other_pay_setting_mechanism municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-4b86c93c859f14e4014052f3,,RESIDUAL-c104d817ffc9a0a0a6b6a494,False,,RESCALL-97cf254970a069862ffd180f,2026-08-05T03:44:41.455578+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:41.731632+00:00,,residual_search_lane_004,,"""Greentown"" ""IN"" 2025 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-4b86c93c859f14e4014052f3,,RESIDUAL-c104d817ffc9a0a0a6b6a494,False,RESCALL-97cf254970a069862ffd180f,RESCALL-087962fe0d5c03c726bc8881,2026-08-05T03:44:41.561838+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:41.830580+00:00,,residual_search_lane_004,,"""Greenville"" ""FL"" ""2024"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-ee11d7cfc11c95e72e5f45c5,,RESIDUAL-4de4f2d7a4da93136d13e893,False,,RESCALL-8b423b5f150137d27312f2ae,2026-08-05T03:44:41.732325+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:41.974726+00:00,,residual_search_lane_004,,"""Greenville"" ""FL"" 2024 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-ee11d7cfc11c95e72e5f45c5,,RESIDUAL-4de4f2d7a4da93136d13e893,False,RESCALL-8b423b5f150137d27312f2ae,RESCALL-98557f5d67c5abf3e0119849,2026-08-05T03:44:41.830709+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:42.064191+00:00,,residual_search_lane_004,,"""Greenville"" ""OH"" ""2022"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-ade4f90f3341a1d2d49b04d3,,RESIDUAL-256c35b1dc567da9a666396e,False,,RESCALL-d910bb3df8e53f80dd305523,2026-08-05T03:44:41.975348+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:42.207755+00:00,,residual_search_lane_004,,"""Greenville"" ""OH"" 2022 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-ade4f90f3341a1d2d49b04d3,,RESIDUAL-256c35b1dc567da9a666396e,False,RESCALL-d910bb3df8e53f80dd305523,RESCALL-a7a1974cf14e36785b17f933,2026-08-05T03:44:42.064295+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:42.301289+00:00,,residual_search_lane_004,,"""Greenwich"" ""NJ"" ""2024"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-ff280c188c3793e362ba2c53,,RESIDUAL-454f2e94e603c3ff53950521,False,,RESCALL-9048bd9668dace58a4acff6d,2026-08-05T03:44:42.208568+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:42.396072+00:00,,residual_search_lane_004,,"""Greenwich"" ""NJ"" 2024 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-ff280c188c3793e362ba2c53,,RESIDUAL-454f2e94e603c3ff53950521,False,RESCALL-9048bd9668dace58a4acff6d,RESCALL-1c57f0c38c31b741132d812e,2026-08-05T03:44:42.301399+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:42.491609+00:00,,residual_search_lane_004,,"""Greenwood"" ""PA"" ""2026"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-6cc0662be4882580fe0334aa,,RESIDUAL-bc38c791568323ce4aceb341,False,,RESCALL-2ad25ebc555dafa0e7b8b869,2026-08-05T03:44:42.396848+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:42.580666+00:00,,residual_search_lane_004,,"""Greenwood"" ""PA"" 2026 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-6cc0662be4882580fe0334aa,,RESIDUAL-bc38c791568323ce4aceb341,False,RESCALL-2ad25ebc555dafa0e7b8b869,RESCALL-5181aa59280727500639a7cc,2026-08-05T03:44:42.491709+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:42.731197+00:00,,residual_search_lane_004,,"""Greenwood"" ""WI"" ""2025"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-a6d870b4630469a2c8dfa04f,,RESIDUAL-1265af176e42423abcff8faf,False,,RESCALL-97bdddf82ef94ad56d1ab56c,2026-08-05T03:44:42.581058+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:42.824493+00:00,,residual_search_lane_004,,"""Greenwood"" ""WI"" 2025 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-a6d870b4630469a2c8dfa04f,,RESIDUAL-1265af176e42423abcff8faf,False,RESCALL-97bdddf82ef94ad56d1ab56c,RESCALL-509d6e909f6a916d2f73db6c,2026-08-05T03:44:42.731336+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:42.919459+00:00,,residual_search_lane_004,,"""Grey Eagle"" ""MN"" ""2025"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-f6996bc13c6bf4fcff37e668,,RESIDUAL-434a92e6bf4ce1f2753da508,False,,RESCALL-a73d9a0355b53a089a7ea021,2026-08-05T03:44:42.824891+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:43.018083+00:00,,residual_search_lane_004,,"""Grey Eagle"" ""MN"" 2025 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-f6996bc13c6bf4fcff37e668,,RESIDUAL-434a92e6bf4ce1f2753da508,False,RESCALL-a73d9a0355b53a089a7ea021,RESCALL-7676e871df9beb2610e8864f,2026-08-05T03:44:42.919564+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:43.105250+00:00,,residual_search_lane_004,,"""Grey Eagle"" ""MN"" ""2026"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-648377946d192766caf6c2a0,,RESIDUAL-78d2ecac9bd3cd2b24f9e9cb,False,,RESCALL-bc864932c558c81e75bb7440,2026-08-05T03:44:43.018701+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:43.255569+00:00,,residual_search_lane_004,,"""Grey Eagle"" ""MN"" 2026 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-648377946d192766caf6c2a0,,RESIDUAL-78d2ecac9bd3cd2b24f9e9cb,False,RESCALL-bc864932c558c81e75bb7440,RESCALL-ad531bee21786ad6461bcde8,2026-08-05T03:44:43.105348+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:43.349453+00:00,,residual_search_lane_004,,"""Grosse Ile"" ""MI"" ""undated-source-BRMGRS-20260802-5574980324c1e88bc178473b"" police police employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-f12205c3c9c6891f53a2b7da,,RESIDUAL-5c7f1409d6699f8cf34694a9,False,,RESCALL-2f09359a4312d042265b20af,2026-08-05T03:44:43.256484+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:43.441297+00:00,,residual_search_lane_004,,"""Grosse Ile"" ""MI"" undated-source-BRMGRS-20260802-5574980324c1e88bc178473b tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-f12205c3c9c6891f53a2b7da,,RESIDUAL-5c7f1409d6699f8cf34694a9,False,RESCALL-2f09359a4312d042265b20af,RESCALL-c185419689a08896fac7c0f8,2026-08-05T03:44:43.349646+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:43.535916+00:00,,residual_search_lane_004,,"""Grosse Ile"" ""MI"" ""undated-source-BRMGRS-20260802-5574980324c1e88bc178473b"" police police applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-b2832543b3b0c9523b3eb776,,RESIDUAL-58cf89b3104553fff712b543,False,,RESCALL-58c32b05b719261f0972af42,2026-08-05T03:44:43.441697+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:43.629557+00:00,,residual_search_lane_004,,"""Grosse Ile"" ""MI"" undated-source-BRMGRS-20260802-5574980324c1e88bc178473b recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-b2832543b3b0c9523b3eb776,,RESIDUAL-58cf89b3104553fff712b543,False,RESCALL-58c32b05b719261f0972af42,RESCALL-bd9e070281669c9b3ecfa927,2026-08-05T03:44:43.536006+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:43.779129+00:00,,residual_search_lane_004,,"""Grosse Ile"" ""MI"" ""undated-source-BRMGRS-20260802-5574980324c1e88bc178473b"" police police actual wages paid, total earnings, overtime, premiums, retroactive payments step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-b9e8c585284d7de04ed9b1b3,,RESIDUAL-ff7e9cbb75cf19b10629814b,False,,RESCALL-6dd16bae0f38ac430cdb7302,2026-08-05T03:44:43.629951+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:43.874886+00:00,,residual_search_lane_004,,"""Grosse Ile"" ""MI"" undated-source-BRMGRS-20260802-5574980324c1e88bc178473b payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-b9e8c585284d7de04ed9b1b3,,RESIDUAL-ff7e9cbb75cf19b10629814b,False,RESCALL-6dd16bae0f38ac430cdb7302,RESCALL-e58ac0a076a673391948989a,2026-08-05T03:44:43.779234+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:43.974732+00:00,,residual_search_lane_004,,"""Grosse Ile"" ""MI"" ""undated-source-BRMGRS-20260802-5574980324c1e88bc178473b"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-21fcc5c14b87cef3bc676931,,RESIDUAL-1c4283a3656bcb7da8955a64,False,,RESCALL-1ef3724e1412de149a746103,2026-08-05T03:44:43.875333+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:44.064769+00:00,,residual_search_lane_004,,"""Grosse Ile"" ""MI"" undated-source-BRMGRS-20260802-5574980324c1e88bc178473b benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-21fcc5c14b87cef3bc676931,,RESIDUAL-1c4283a3656bcb7da8955a64,False,RESCALL-1ef3724e1412de149a746103,RESCALL-a9f48a2ea60e17178ca1145d,2026-08-05T03:44:43.974819+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:44.153487+00:00,,residual_search_lane_004,,"""Grosse Tete"" ""LA"" ""2024"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation across_the_board_raise municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-5f0bb37759c7f07a9f019989,,RESIDUAL-e80dcb0ee8f11b8c2dba4f77,False,,RESCALL-bc7a4b71ad469230992aa34e,2026-08-05T03:44:44.065138+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:44.306102+00:00,,residual_search_lane_004,,"""Grosse Tete"" ""LA"" 2024 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-5f0bb37759c7f07a9f019989,,RESIDUAL-e80dcb0ee8f11b8c2dba4f77,False,RESCALL-bc7a4b71ad469230992aa34e,RESCALL-a58fc3e7a4df468c90097996,2026-08-05T03:44:44.153591+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:44.399680+00:00,,residual_search_lane_004,,"""Groton"" ""MA"" ""2018"" fire fire applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-cbc5a0a356098bac65c80baa,,RESIDUAL-9aa96d291e6d02096d298647,False,,RESCALL-3c566fc67e8cc0d8c08b0d12,2026-08-05T03:44:44.306927+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:44.495906+00:00,,residual_search_lane_004,,"""Groton"" ""MA"" 2018 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-cbc5a0a356098bac65c80baa,,RESIDUAL-9aa96d291e6d02096d298647,False,RESCALL-3c566fc67e8cc0d8c08b0d12,RESCALL-066b5aeea307cf1026a8be40,2026-08-05T03:44:44.399812+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:44.591114+00:00,,residual_search_lane_004,,"""Groton"" ""MA"" ""2025"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-c5ddaea71f76385121f5e52a,,RESIDUAL-cd512753b5381b8280622691,False,,RESCALL-b3b92d6dc1eacb9713e9be01,2026-08-05T03:44:44.496610+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:44.680577+00:00,,residual_search_lane_004,,"""Groton"" ""MA"" 2025 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-c5ddaea71f76385121f5e52a,,RESIDUAL-cd512753b5381b8280622691,False,RESCALL-b3b92d6dc1eacb9713e9be01,RESCALL-7902f07df2cd44fadbf5fc29,2026-08-05T03:44:44.591213+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:44.829862+00:00,,residual_search_lane_004,,"""Groveport"" ""OH"" ""2021"" non_safety non_safety actual wages paid, total earnings, overtime, premiums, retroactive payments budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-66ca9773392c343e9ed93b70,,RESIDUAL-68912286e4b57c0dd70fb4d2,False,,RESCALL-d6878401f42a5ac6b538036e,2026-08-05T03:44:44.680973+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:44.922353+00:00,,residual_search_lane_004,,"""Groveport"" ""OH"" 2021 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-66ca9773392c343e9ed93b70,,RESIDUAL-68912286e4b57c0dd70fb4d2,False,RESCALL-d6878401f42a5ac6b538036e,RESCALL-ceadaad1cc3149d1123d76e0,2026-08-05T03:44:44.829966+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:45.024019+00:00,,residual_search_lane_004,,"""Gueydan"" ""LA"" ""2023"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-bb2a1a45309af124590b7ec1,,RESIDUAL-6e114970a9841b2752fc33c1,False,,RESCALL-8113dfba25da09312f110763,2026-08-05T03:44:44.922976+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:45.115627+00:00,,residual_search_lane_004,,"""Gueydan"" ""LA"" 2023 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-bb2a1a45309af124590b7ec1,,RESIDUAL-6e114970a9841b2752fc33c1,False,RESCALL-8113dfba25da09312f110763,RESCALL-05e235f2f070b638bfec6a9e,2026-08-05T03:44:45.024115+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:45.203165+00:00,,residual_search_lane_004,,"""Gustine"" ""CA"" ""2026"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-a2a39440a9baca2fbac440b8,,RESIDUAL-557a003aedb6cdc3094fe8e7,False,,RESCALL-52b3f0a28c09a567c155f834,2026-08-05T03:44:45.116044+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:45.352296+00:00,,residual_search_lane_004,,"""Gustine"" ""CA"" 2026 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-a2a39440a9baca2fbac440b8,,RESIDUAL-557a003aedb6cdc3094fe8e7,False,RESCALL-52b3f0a28c09a567c155f834,RESCALL-0c30ad43d675963193129c90,2026-08-05T03:44:45.203261+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:45.451802+00:00,,residual_search_lane_004,,"""Gustine"" ""CA"" ""2026"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-ac5cdae760b902bd568094cf,,RESIDUAL-f6d7fed4ae5cf627f5274e3b,False,,RESCALL-6815f4957a53f7f4098e48c9,2026-08-05T03:44:45.352714+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:45.551936+00:00,,residual_search_lane_004,,"""Gustine"" ""CA"" 2026 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-ac5cdae760b902bd568094cf,,RESIDUAL-f6d7fed4ae5cf627f5274e3b,False,RESCALL-6815f4957a53f7f4098e48c9,RESCALL-03f2657d780f470bcc6bcd54,2026-08-05T03:44:45.451967+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:45.653891+00:00,,residual_search_lane_004,,"""Guttenberg"" ""NJ"" ""2023"" police police authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-f0fc0017e60bdecc86e7fd98,,RESIDUAL-b527444b8b0173a7cf47b699,False,,RESCALL-034f27f0be3cfc6446c9db6c,2026-08-05T03:44:45.552309+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:45.741413+00:00,,residual_search_lane_004,,"""Guttenberg"" ""NJ"" 2023 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-f0fc0017e60bdecc86e7fd98,,RESIDUAL-b527444b8b0173a7cf47b699,False,RESCALL-034f27f0be3cfc6446c9db6c,RESCALL-88afb8c67fc799bc56f9be22,2026-08-05T03:44:45.653982+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:45.928567+00:00,,residual_search_lane_004,,"""Guttenberg"" ""NJ"" ""2023"" police police payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-33228442b6bbda7b5b9d7222,,RESIDUAL-723f58e734617c72b59982a8,False,,RESCALL-9fd8b1adf299fa838c6cfdb4,2026-08-05T03:44:45.741988+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:46.018196+00:00,,residual_search_lane_004,,"""Guttenberg"" ""NJ"" 2023 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-33228442b6bbda7b5b9d7222,,RESIDUAL-723f58e734617c72b59982a8,False,RESCALL-9fd8b1adf299fa838c6cfdb4,RESCALL-55719cdfdcac3519026627cf,2026-08-05T03:44:45.928663+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:46.119647+00:00,,residual_search_lane_004,,"""Guttenberg"" ""NJ"" ""2023"" police police applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-303ace9d8f184214ca73d7bf,,RESIDUAL-dbfe5ff9a3b06706b565da8d,False,,RESCALL-23d428aa311457e95a70ab19,2026-08-05T03:44:46.018934+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:46.212377+00:00,,residual_search_lane_004,,"""Guttenberg"" ""NJ"" 2023 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-303ace9d8f184214ca73d7bf,,RESIDUAL-dbfe5ff9a3b06706b565da8d,False,RESCALL-23d428aa311457e95a70ab19,RESCALL-ded93ae4cb739595784c7057,2026-08-05T03:44:46.119752+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:46.400850+00:00,,residual_search_lane_004,,"""Guyton"" ""GA"" ""2024"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-bde49fd97dc95ff71ceae70c,,RESIDUAL-9996126404a7b5c8c8698427,False,,RESCALL-a91d946744e38b5ecab17321,2026-08-05T03:44:46.212842+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:46.496553+00:00,,residual_search_lane_004,,"""Guyton"" ""GA"" 2024 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-bde49fd97dc95ff71ceae70c,,RESIDUAL-9996126404a7b5c8c8698427,False,RESCALL-a91d946744e38b5ecab17321,RESCALL-0be3c980f1051756aaf01455,2026-08-05T03:44:46.400970+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:46.598151+00:00,,residual_search_lane_004,,"""Hagerstown"" ""IN"" ""2015"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-e9e5961a0d6d221818c611f4,,RESIDUAL-e38415b67cb828280ccc575e,False,,RESCALL-510a72776069cc6229500954,2026-08-05T03:44:46.497186+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:46.687856+00:00,,residual_search_lane_004,,"""Hagerstown"" ""IN"" 2015 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-e9e5961a0d6d221818c611f4,,RESIDUAL-e38415b67cb828280ccc575e,False,RESCALL-510a72776069cc6229500954,RESCALL-2d85dd7e56e1f3d155b64196,2026-08-05T03:44:46.598261+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:46.775928+00:00,,residual_search_lane_004,,"""Hagerstown"" ""IN"" ""2024"" non_safety non_safety employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier other_pay_setting_mechanism municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-85d9da5d4dbbef79a36e34dc,,RESIDUAL-1cc8d8572c818bbf4d74e17e,False,,RESCALL-6d7a25349ef47a29119e6841,2026-08-05T03:44:46.688271+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:46.976602+00:00,,residual_search_lane_004,,"""Hagerstown"" ""IN"" 2024 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-85d9da5d4dbbef79a36e34dc,,RESIDUAL-1cc8d8572c818bbf4d74e17e,False,RESCALL-6d7a25349ef47a29119e6841,RESCALL-f27887074825c8a9aec5f605,2026-08-05T03:44:46.776028+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:44:47.083871+00:00,,residual_search_lane_004,,"""Hagerstown"" ""IN"" ""2024"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-0f7a3dc3606357d2053e6f0c,,RESIDUAL-2cbb0b758ef21f051df19cd9,False,,RESCALL-9e789675cc7b8d4ec6a0b32a,2026-08-05T03:44:46.977130+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:44:47.190645+00:00,,residual_search_lane_004,,"""Hagerstown"" ""IN"" 2024 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-0f7a3dc3606357d2053e6f0c,,RESIDUAL-2cbb0b758ef21f051df19cd9,False,RESCALL-9e789675cc7b8d4ec6a0b32a,RESCALL-4bc4f383e35db9833f3785f8,2026-08-05T03:44:47.084039+00:00,backend_or_parse_error,
