residual_target_id,raw_target_id,raw_row_number,search_wave,prior_compacted_target_id,municipality,state,period,side_scope,department_scope,external_data_family,missingness_id,missing_external_variable,current_claim_family,current_evidence_status,likely_source_family,expected_claim_upgrade,search_priority,linked_root_event_id,linked_mechanism_exposure_event_ids,query_primary,query_repair,terminal_without_search,lane_id,lane_sequence,raw_resolution
RESIDUAL-25910c32034911428b613126,EXTTARGET-ea169d2df550f11808a4ea66,10593,external_search_wave_002_exhaustive_residual,EXTSEARCH-44e72da17861b92bb666324e,Lambertville,NJ,2024,police,police,staffing_and_headcount,EXTMISS-6e6c86340cffe1f16ff1e3a2,"authorized positions, filled positions, vacancy rate, layoffs, attrition",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-319027c4664010c25dcc5b9c|ROOTCOMP-63e9d2ef908e2936a5f1a9d6,MECHEXP-0f14b67e7cd277d5eaa0728c|MECHEXP-190f8de0f4dc9b8d2375952f|MECHEXP-8c77efc46aedea51ca5f41a3|MECHEXP-ad395c604d87c0b2148a59f2|MECHEXP-b5034bbcdde73f6f78652658|MECHEXP-f079d5e24c40ed48f81da8e5,"""Lambertville"" ""NJ"" ""2024"" police police authorized positions, filled positions, vacancy rate, layoffs, attrition non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Lambertville"" ""NJ"" 2024 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1887,linked_to_compacted_live_target
RESIDUAL-8f6001b7bbf99808a6a1fd9d,EXTTARGET-1a50d7d62d23543facbaa13a,10598,external_search_wave_002_exhaustive_residual,,Lambertville,NJ,2024,police,police,urbanicity_and_context,EXTMISS-6545a4b14adecae6e78d9875,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Lambertville"" ""NJ"" ""2024"" police police authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Lambertville"" ""NJ"" 2024 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_001,1888,target_resolved_by_authoritative_bulk_join
RESIDUAL-8e36ac5d8ac677162e803233,EXTTARGET-32fdfd16b99d241d6b76788f,10604,external_search_wave_002_exhaustive_residual,EXTSEARCH-7014b12e78b53297df2cbf09,Lambertville,NJ,2025,police,police,benefits_and_total_compensation,EXTMISS-b4563602ea8d7ab39cce9839,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",across_the_board_raise,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-9060ebd6447a0fcf494a50c4,MECHEXP-0e780eb2b2eadc17bc5232f6|MECHEXP-284b4b303006497e31727ccb|MECHEXP-c369f8117530c55794fd4dc1|MECHEXP-e6563d1570a5dd1992f7ddee|MECHEXP-f4ce1464619722a706682490,"""Lambertville"" ""NJ"" ""2025"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects across_the_board_raise municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Lambertville"" ""NJ"" 2025 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1889,linked_to_compacted_live_target
RESIDUAL-9974d57038b98fa4af038798,EXTTARGET-e39cd14595f240e562dfdaf6,10610,external_search_wave_002_exhaustive_residual,EXTSEARCH-3959f436b1ad7cf77a32b201,Lancaster,NY,2024,police,police,implementation,EXTMISS-18a6f7228988e244afe161d5,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-09884edb699391452777dfc8|ROOTCOMP-37fd6599c5a45b911d93a82f|ROOTCOMP-513d92a56b25effb2c08b3e6|ROOTCOMP-5912e6d58fa4478ec23ba12d,MECHEXP-0e3be0510c40578dc9ae50a8|MECHEXP-10154ebfd224cc11892cd106|MECHEXP-1c4c6f3e822888e4befe33be|MECHEXP-41e2e8fc0a41034344456ea4|MECHEXP-64f7a6c91228a82cbdad8dd6|MECHEXP-69f9279f8a7bb8d479e7806c|MECHEXP-73ba0a74d835deca906f7c04|MECHEXP-78c61d10b770e5542b73ee62|MECHEXP-86f1ca7a79b1c0d221cc9e2d|MECHEXP-a72f3edf6089d8d9b6a40a32|MECHEXP-ac7c058c80a3e10a5209be7d|MECHEXP-bf38df7a017c373599d04730|MECHEXP-fdad236287bf8ad796e6d1a6,"""Lancaster"" ""NY"" ""2024"" police police payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Lancaster"" ""NY"" 2024 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1890,linked_to_compacted_live_target
RESIDUAL-0cabaf687e63be41798e605f,EXTTARGET-6073e82ddda906b1cca864a4,10615,external_search_wave_002_exhaustive_residual,EXTSEARCH-3959f436b1ad7cf77a32b201,Lancaster,NY,2024,police,police,recruitment_and_retention,EXTMISS-814a64e82c64efc58352f025,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-09884edb699391452777dfc8|ROOTCOMP-37fd6599c5a45b911d93a82f|ROOTCOMP-513d92a56b25effb2c08b3e6|ROOTCOMP-5912e6d58fa4478ec23ba12d,MECHEXP-0e3be0510c40578dc9ae50a8|MECHEXP-10154ebfd224cc11892cd106|MECHEXP-1c4c6f3e822888e4befe33be|MECHEXP-41e2e8fc0a41034344456ea4|MECHEXP-64f7a6c91228a82cbdad8dd6|MECHEXP-69f9279f8a7bb8d479e7806c|MECHEXP-73ba0a74d835deca906f7c04|MECHEXP-78c61d10b770e5542b73ee62|MECHEXP-86f1ca7a79b1c0d221cc9e2d|MECHEXP-a72f3edf6089d8d9b6a40a32|MECHEXP-ac7c058c80a3e10a5209be7d|MECHEXP-bf38df7a017c373599d04730|MECHEXP-fdad236287bf8ad796e6d1a6,"""Lancaster"" ""NY"" ""2024"" police police applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Lancaster"" ""NY"" 2024 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1891,linked_to_compacted_live_target
RESIDUAL-6257a01f35eb6c8a08870fb4,EXTTARGET-4e34af91797aef637912ba71,10620,external_search_wave_002_exhaustive_residual,EXTSEARCH-3959f436b1ad7cf77a32b201,Lancaster,NY,2024,unclear,unclear,payroll_and_earnings,EXTMISS-13b5ea6a15dfb5a2c9f179a1,"actual wages paid, total earnings, overtime, premiums, retroactive payments",step_schedule_seniority,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-09884edb699391452777dfc8|ROOTCOMP-37fd6599c5a45b911d93a82f|ROOTCOMP-513d92a56b25effb2c08b3e6|ROOTCOMP-5912e6d58fa4478ec23ba12d,MECHEXP-0e3be0510c40578dc9ae50a8|MECHEXP-10154ebfd224cc11892cd106|MECHEXP-1c4c6f3e822888e4befe33be|MECHEXP-41e2e8fc0a41034344456ea4|MECHEXP-64f7a6c91228a82cbdad8dd6|MECHEXP-69f9279f8a7bb8d479e7806c|MECHEXP-73ba0a74d835deca906f7c04|MECHEXP-78c61d10b770e5542b73ee62|MECHEXP-86f1ca7a79b1c0d221cc9e2d|MECHEXP-a72f3edf6089d8d9b6a40a32|MECHEXP-ac7c058c80a3e10a5209be7d|MECHEXP-bf38df7a017c373599d04730|MECHEXP-fdad236287bf8ad796e6d1a6,"""Lancaster"" ""NY"" ""2024"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Lancaster"" ""NY"" 2024 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1892,linked_to_compacted_live_target
RESIDUAL-4319a6edb01a69a5db6e5cff,EXTTARGET-e92e8866058344adad982540,10625,external_search_wave_002_exhaustive_residual,EXTSEARCH-3959f436b1ad7cf77a32b201,Lancaster,NY,2024,unclear,unclear,benefits_and_total_compensation,EXTMISS-0a3931f6415b86f516b21008,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",step_schedule_seniority,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-09884edb699391452777dfc8|ROOTCOMP-37fd6599c5a45b911d93a82f|ROOTCOMP-513d92a56b25effb2c08b3e6|ROOTCOMP-5912e6d58fa4478ec23ba12d,MECHEXP-0e3be0510c40578dc9ae50a8|MECHEXP-10154ebfd224cc11892cd106|MECHEXP-1c4c6f3e822888e4befe33be|MECHEXP-41e2e8fc0a41034344456ea4|MECHEXP-64f7a6c91228a82cbdad8dd6|MECHEXP-69f9279f8a7bb8d479e7806c|MECHEXP-73ba0a74d835deca906f7c04|MECHEXP-78c61d10b770e5542b73ee62|MECHEXP-86f1ca7a79b1c0d221cc9e2d|MECHEXP-a72f3edf6089d8d9b6a40a32|MECHEXP-ac7c058c80a3e10a5209be7d|MECHEXP-bf38df7a017c373599d04730|MECHEXP-fdad236287bf8ad796e6d1a6,"""Lancaster"" ""NY"" ""2024"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Lancaster"" ""NY"" 2024 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1893,linked_to_compacted_live_target
RESIDUAL-b871a06b6b35752c11b29168,EXTTARGET-e1c41e566a5dc1cb12eb0ee1,10630,external_search_wave_002_exhaustive_residual,EXTSEARCH-3959f436b1ad7cf77a32b201,Lancaster,NY,2024,unclear,unclear,tenure_and_progression,EXTMISS-b3813f5b1da8a0eaa6c38d07,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",step_schedule_seniority,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-09884edb699391452777dfc8|ROOTCOMP-37fd6599c5a45b911d93a82f|ROOTCOMP-513d92a56b25effb2c08b3e6|ROOTCOMP-5912e6d58fa4478ec23ba12d,MECHEXP-0e3be0510c40578dc9ae50a8|MECHEXP-10154ebfd224cc11892cd106|MECHEXP-1c4c6f3e822888e4befe33be|MECHEXP-41e2e8fc0a41034344456ea4|MECHEXP-64f7a6c91228a82cbdad8dd6|MECHEXP-69f9279f8a7bb8d479e7806c|MECHEXP-73ba0a74d835deca906f7c04|MECHEXP-78c61d10b770e5542b73ee62|MECHEXP-86f1ca7a79b1c0d221cc9e2d|MECHEXP-a72f3edf6089d8d9b6a40a32|MECHEXP-ac7c058c80a3e10a5209be7d|MECHEXP-bf38df7a017c373599d04730|MECHEXP-fdad236287bf8ad796e6d1a6,"""Lancaster"" ""NY"" ""2024"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Lancaster"" ""NY"" 2024 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1894,linked_to_compacted_live_target
RESIDUAL-130b7d5e1ec0e7cab930a2bf,EXTTARGET-d330e511ee4a9fc280dcdc73,10636,external_search_wave_002_exhaustive_residual,EXTSEARCH-580a41d4b83258eeee86420c,Landis,NC,2023,unclear,unclear,recruitment_and_retention,EXTMISS-4fa6cd9d0f6f30f447525a44,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",across_the_board_raise,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-075079b11f8ed3eb53b5b89d,MECHEXP-6b8cb5bf584b0e343bb9ff3e|MECHEXP-6d2cd7c6d57f1eaa6e017940|MECHEXP-8a3265b371b0b8bf792a288e|MECHEXP-acc246570e494928452edb6e|MECHEXP-b267522f3ec51da4c3ab7a3e,"""Landis"" ""NC"" ""2023"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies across_the_board_raise municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Landis"" ""NC"" 2023 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1895,linked_to_compacted_live_target
RESIDUAL-389627b113862a44566ad699,EXTTARGET-5e01da2410bb6bd75413bb75,10641,external_search_wave_002_exhaustive_residual,EXTSEARCH-015aa1db017624532c162307,Langford,SD,2022,unclear,unclear,payroll_and_earnings,EXTMISS-8e8045646b2aeb86fe10bfde,"actual wages paid, total earnings, overtime, premiums, retroactive payments",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-99afe92b1af6f2f648b171fd,MECHEXP-3e51722e447857db52b4e976|MECHEXP-7d3f351d336a9cee15593bd2|MECHEXP-973e6b3788ed2f5968ade948|MECHEXP-e0b7be73d6eaa533ff4edd22|MECHEXP-e1d10fa41cfb88480fd1911c,"""Langford"" ""SD"" ""2022"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Langford"" ""SD"" 2022 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1896,linked_to_compacted_live_target
RESIDUAL-2e0a9b369bad441013c920f9,EXTTARGET-5c47cad43693cc563778f6e6,10647,external_search_wave_002_exhaustive_residual,,Langford,SD,2022,unclear,unclear,urbanicity_and_context,EXTMISS-4e660f7febed8d9e323a7411,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Langford"" ""SD"" ""2022"" unclear unclear authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Langford"" ""SD"" 2022 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_001,1897,target_resolved_by_authoritative_bulk_join
RESIDUAL-666c324bfcc9a62f09e1592e,EXTTARGET-47972f5959faf4857c2b5393,10653,external_search_wave_002_exhaustive_residual,EXTSEARCH-6ea13084a692d1282a7ab816,Langley,WA,2025,police,police,benefits_and_total_compensation,EXTMISS-647f69291f569553eee5d41a,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",across_the_board_raise,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-3dfbaf8824a9ee2326f78338,MECHEXP-160f93aa601e2d192beb17cf|MECHEXP-17eeab0aa827f32c46ad4658|MECHEXP-76a4984eec651a48f085eaac|MECHEXP-a37c23356c4af5ce8ad9f17f|MECHEXP-bb939465368524cbe1758640,"""Langley"" ""WA"" ""2025"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects across_the_board_raise municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Langley"" ""WA"" 2025 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1898,linked_to_compacted_live_target
RESIDUAL-c97b4d96daef437b3a98ada6,EXTTARGET-6878ae1d0b548717347a9b25,10659,external_search_wave_002_exhaustive_residual,EXTSEARCH-628bff676d3d3882e65a718b,Langley,WA,2026,police,police,implementation,EXTMISS-c31f73c49a99cfd2f512ce25,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",across_the_board_raise,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-792c12b71099dafde64a8f5e,MECHEXP-06d79f4731a3ffb39a3bb39d|MECHEXP-1faed28cb6f4fc3bad0f1edd|MECHEXP-a074a92999d4f758df183961|MECHEXP-df4f054a9688b8339d679080|MECHEXP-efa4cc25f549d17551ec38f4,"""Langley"" ""WA"" ""2026"" police police payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation across_the_board_raise municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Langley"" ""WA"" 2026 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1899,linked_to_compacted_live_target
RESIDUAL-e8bdd31b4729d4c49267b860,EXTTARGET-a4ee997f6ba8386c95e8bb55,10665,external_search_wave_002_exhaustive_residual,EXTSEARCH-7d2602a8e58ed9cd80853f2b,Lansing charter,MI,2025,police,police,tenure_and_progression,EXTMISS-c458b2f6f1d66e54aeac960f,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-ed0a67d1bc7d3da43a7e941b,MECHEXP-01a8cd2c0c724b5ad1589d8a|MECHEXP-2c45a5a1afef8766b68dd296|MECHEXP-60acea6f672d30446a5544de|MECHEXP-a581169459f08f9298cb744d|MECHEXP-c5e5c17491cdc490d3e91e47,"""Lansing charter"" ""MI"" ""2025"" police police employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Lansing charter"" ""MI"" 2025 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1900,linked_to_compacted_live_target
RESIDUAL-b8c5e10cafe90e4810c562f7,EXTTARGET-b2049f471c2e23fc5009139f,10671,external_search_wave_002_exhaustive_residual,EXTSEARCH-6420c3f70ffe47c019a74ce5,Lapeer,MI,2024,unclear,unclear,recruitment_and_retention,EXTMISS-7f77ad058e0acc04f7b20d1e,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-8ddca47d81a06a1e8c345aaf,MECHEXP-1a28adbf983125e1b55af238|MECHEXP-4756655448778d24850ddd69|MECHEXP-95c38c8256116e02221b2e9f|MECHEXP-fc95ad58c7395e9311892575,"""Lapeer"" ""MI"" ""2024"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Lapeer"" ""MI"" 2024 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1901,linked_to_compacted_live_target
RESIDUAL-a4484063c62fc1d6e8f0b807,EXTTARGET-830e3099d73b7a68387543a7,10676,external_search_wave_002_exhaustive_residual,EXTSEARCH-6bfa0885ddb3cbebcde5e22e,Lapel,IN,2023,unclear,unclear,payroll_and_earnings,EXTMISS-6acea10d8602cdd39742fa22,"actual wages paid, total earnings, overtime, premiums, retroactive payments",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-75f46b9c0d4d3869d6ec481f|ROOTCOMP-8c1f104c0af99ff31f22430e|ROOTCOMP-9ade3445c73bd95a5625cb3e,MECHEXP-011f911319e7f6960c9ba43d|MECHEXP-892bc2025191a77457595711|MECHEXP-c0ac312e01966741c5ac0872|MECHEXP-c20dd3e8500366606896ff84|MECHEXP-c7fc7a506ed11eb1e362a373|MECHEXP-c83ca6eaf1ee16fc3aea913f|MECHEXP-f9df3be9510215ad20bc3fee|MECHEXP-fb6c64eaf8b6302a4a9d6169,"""Lapel"" ""IN"" ""2023"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Lapel"" ""IN"" 2023 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1902,linked_to_compacted_live_target
RESIDUAL-488879a622999329cc7e958b,EXTTARGET-521b410a4218e035bd1c745a,10682,external_search_wave_002_exhaustive_residual,,Lapel,IN,2023,unclear,unclear,urbanicity_and_context,EXTMISS-ef5b182829f6499fdddd870a,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Lapel"" ""IN"" ""2023"" unclear unclear authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Lapel"" ""IN"" 2023 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_001,1903,target_resolved_by_authoritative_bulk_join
RESIDUAL-4f046f03d0e2fb3cec61d798,EXTTARGET-c2faf1e3002aa805fec3324a,10687,external_search_wave_002_exhaustive_residual,EXTSEARCH-6bfa0885ddb3cbebcde5e22e,Lapel,IN,2023,unclear,unclear,implementation,EXTMISS-b0e7b01f4ea8a263a6a713da,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-75f46b9c0d4d3869d6ec481f|ROOTCOMP-8c1f104c0af99ff31f22430e|ROOTCOMP-9ade3445c73bd95a5625cb3e,MECHEXP-011f911319e7f6960c9ba43d|MECHEXP-892bc2025191a77457595711|MECHEXP-c0ac312e01966741c5ac0872|MECHEXP-c20dd3e8500366606896ff84|MECHEXP-c7fc7a506ed11eb1e362a373|MECHEXP-c83ca6eaf1ee16fc3aea913f|MECHEXP-f9df3be9510215ad20bc3fee|MECHEXP-fb6c64eaf8b6302a4a9d6169,"""Lapel"" ""IN"" ""2023"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Lapel"" ""IN"" 2023 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1904,linked_to_compacted_live_target
RESIDUAL-b0a6ff5d5680b69789d32832,EXTTARGET-042f457d918bf3dad732ef68,10692,external_search_wave_002_exhaustive_residual,EXTSEARCH-6bfa0885ddb3cbebcde5e22e,Lapel,IN,2023,unclear,unclear,recruitment_and_retention,EXTMISS-3b144ce45b932490c7ee488e,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-75f46b9c0d4d3869d6ec481f|ROOTCOMP-8c1f104c0af99ff31f22430e|ROOTCOMP-9ade3445c73bd95a5625cb3e,MECHEXP-011f911319e7f6960c9ba43d|MECHEXP-892bc2025191a77457595711|MECHEXP-c0ac312e01966741c5ac0872|MECHEXP-c20dd3e8500366606896ff84|MECHEXP-c7fc7a506ed11eb1e362a373|MECHEXP-c83ca6eaf1ee16fc3aea913f|MECHEXP-f9df3be9510215ad20bc3fee|MECHEXP-fb6c64eaf8b6302a4a9d6169,"""Lapel"" ""IN"" ""2023"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Lapel"" ""IN"" 2023 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1905,linked_to_compacted_live_target
RESIDUAL-ed605d815824120448f0d623,EXTTARGET-da2e9579740746c84ecf6ed0,10697,external_search_wave_002_exhaustive_residual,EXTSEARCH-b3ed32d602cc63a9c7952012,Larchmont,NY,2024,fire,fire,payroll_and_earnings,EXTMISS-f58de7d3a5c5d6aee947274c,"actual wages paid, total earnings, overtime, premiums, retroactive payments",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-1e8ef8a01237a09042af204d|ROOTCOMP-2541719009643ab5577a8757|ROOTCOMP-9bbfc6d36ef4649b7028b8da,MECHEXP-1a1576cfc0e316980c4f2346|MECHEXP-20bea2e3e9c45931ffc1b251|MECHEXP-2ffc83baf8cfd58c1987e600|MECHEXP-343686779edbb4ea8e920b4d|MECHEXP-63b5d23b5a1be65b6f4a4a0e|MECHEXP-6f6d013fda357ad777a7a32a|MECHEXP-73e222a5f5854d5645b34bb2|MECHEXP-7b25f0fd85c14e6903cfbd1d|MECHEXP-7b887d10eb52ed9d63e9cc29|MECHEXP-7bb100c62cc36d8a0df5b1b8|MECHEXP-834b72522c4a743f2857ed8d|MECHEXP-907302675bcdfa98d5db3a66|MECHEXP-d1902240557f7378fd4810c0,"""Larchmont"" ""NY"" ""2024"" fire fire actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Larchmont"" ""NY"" 2024 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1906,linked_to_compacted_live_target
