residual_target_id,raw_target_id,raw_row_number,search_wave,prior_compacted_target_id,municipality,state,period,side_scope,department_scope,external_data_family,missingness_id,missing_external_variable,current_claim_family,current_evidence_status,likely_source_family,expected_claim_upgrade,search_priority,linked_root_event_id,linked_mechanism_exposure_event_ids,query_primary,query_repair,terminal_without_search,lane_id,lane_sequence,raw_resolution
RESIDUAL-c025d4294dccf08d6ea778cf,EXTTARGET-91bc3d91f6864fa4829da678,11482,external_search_wave_002_exhaustive_residual,EXTSEARCH-38315026725bf957b05da3a0,Madison,OH,2021,unclear,unclear,staffing_and_headcount,EXTMISS-0d5e0ceb0a74d9c1dee68ea5,"authorized positions, filled positions, vacancy rate, layoffs, attrition",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-60f8a69646cd5bcbed90538e|ROOTCOMP-7f6c55c269704b27e73e5edb|ROOTCOMP-d79d7b9ceb613f6ba37fa3ef,MECHEXP-0803acfb528fc850a6cd1f78|MECHEXP-092d6c21ed7dad53c9637db6|MECHEXP-0a75cdcd0277055ef508cec8|MECHEXP-11d665404cfa49fb4303c6f4|MECHEXP-3563ab953911a07eab3994d6|MECHEXP-553a2efebe019fee2230b6d5|MECHEXP-5b478ec2d5e9c2d06e5fb2e6|MECHEXP-612577cd40bd5903c8ad9105|MECHEXP-6a487d7e609dc62861ffbc10|MECHEXP-7b09ab764ea3a57f9ee631ad|MECHEXP-cf6d3a07319e4c13e682315e|MECHEXP-d4c4e123a2132a95c111619a|MECHEXP-d4eff41ac45acd4be5f8d430|MECHEXP-d78824caaa64fc1cb1a699a5|MECHEXP-f5cf49554d9256bfc747c9e5,"""Madison"" ""OH"" ""2021"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Madison"" ""OH"" 2021 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2047,linked_to_compacted_live_target
RESIDUAL-0fc06d8353e0ce8fef1e965d,EXTTARGET-0e157836de05c78aa3871dc0,11487,external_search_wave_002_exhaustive_residual,,Madison,OH,2021,unclear,unclear,urbanicity_and_context,EXTMISS-2827db0ba18635764ce068d7,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Madison"" ""OH"" ""2021"" unclear unclear authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Madison"" ""OH"" 2021 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_002,2048,target_resolved_by_authoritative_bulk_join
RESIDUAL-26831ae2cfc050a2ff41c6cf,EXTTARGET-27657fd56dee2a8a1dec8d51,11493,external_search_wave_002_exhaustive_residual,EXTSEARCH-8b1cee952838bddd48dc51d9,Madrid,IA,2025,unclear,unclear,benefits_and_total_compensation,EXTMISS-974b666dd2c951dc1b7e95bd,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",strike_no_strike_dispute_process,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-b6bc12371aae7256551831f4,MECHEXP-28b85cb1250d6d7c5b47684e|MECHEXP-5f07cda275dfeb3b333c162b|MECHEXP-7e32eacec616fa5caebfeaed|MECHEXP-a7f41acc6da31776430e5244,"""Madrid"" ""IA"" ""2025"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects strike_no_strike_dispute_process municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Madrid"" ""IA"" 2025 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2049,linked_to_compacted_live_target
RESIDUAL-5b6bef09b728654e5758cac3,EXTTARGET-d4414a8c1a854b62ee652582,11498,external_search_wave_002_exhaustive_residual,EXTSEARCH-3a1fa91182568a009d3fa088,Maggie Valley,NC,2026,unclear,unclear,tenure_and_progression,EXTMISS-43c127ab04ee7724682d4a2a,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-0b9a5e0bb9c5873a3acecc82|ROOTCOMP-3abbbbddb34dabd55632bf8d,MECHEXP-2089f210734f71045796c03d|MECHEXP-54074f7f4799a1c368123fef|MECHEXP-56ebfa66e82a8144887f5ab0|MECHEXP-63d311e56c9cfda62168e858|MECHEXP-ade72839417403a02839c132|MECHEXP-be566956343487945e0a210d|MECHEXP-fa0dbbd0310314179b287247,"""Maggie Valley"" ""NC"" ""2026"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Maggie Valley"" ""NC"" 2026 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2050,linked_to_compacted_live_target
RESIDUAL-50f65ab6803488051d7f4265,EXTTARGET-a70fa1ac91e3749f734856af,11504,external_search_wave_002_exhaustive_residual,EXTSEARCH-3a1fa91182568a009d3fa088,Maggie Valley,NC,2026,unclear,unclear,recruitment_and_retention,EXTMISS-f1ead9edefa51779e3d83ab5,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-0b9a5e0bb9c5873a3acecc82|ROOTCOMP-3abbbbddb34dabd55632bf8d,MECHEXP-2089f210734f71045796c03d|MECHEXP-54074f7f4799a1c368123fef|MECHEXP-56ebfa66e82a8144887f5ab0|MECHEXP-63d311e56c9cfda62168e858|MECHEXP-ade72839417403a02839c132|MECHEXP-be566956343487945e0a210d|MECHEXP-fa0dbbd0310314179b287247,"""Maggie Valley"" ""NC"" ""2026"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Maggie Valley"" ""NC"" 2026 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2051,linked_to_compacted_live_target
RESIDUAL-2d04126c0083acd1c28c3cbd,EXTTARGET-3fdeee5b2342f7e0adabafa9,11509,external_search_wave_002_exhaustive_residual,EXTSEARCH-30bdaec76f0e3df5c48f6583,Magnolia,OH,2021,safety_combined,safety_combined,payroll_and_earnings,EXTMISS-3c64cc437b83fe19437f3b1f,"actual wages paid, total earnings, overtime, premiums, retroactive payments",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-e7725f81d138b9ccdc0431ae,MECHEXP-0478541ad64a5ea660dc0074|MECHEXP-2bef8e33bc16650222a229ce|MECHEXP-4d543718635c5b7313cbd71b|MECHEXP-7446cb7930bd11b404600fce|MECHEXP-df439158408540e14d74a23f,"""Magnolia"" ""OH"" ""2021"" safety_combined safety_combined actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Magnolia"" ""OH"" 2021 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2052,linked_to_compacted_live_target
RESIDUAL-1ecba34dd84331a249512a13,EXTTARGET-ee53ba550311405b8999ca40,11515,external_search_wave_002_exhaustive_residual,,Magnolia,OH,2021,safety_combined,safety_combined,urbanicity_and_context,EXTMISS-861e9ac658baa846b72de5ca,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Magnolia"" ""OH"" ""2021"" safety_combined safety_combined authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Magnolia"" ""OH"" 2021 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_002,2053,target_resolved_by_authoritative_bulk_join
RESIDUAL-5b8d5476de359c5072186cdd,EXTTARGET-20b27f26e8b82ce8cf192175,11521,external_search_wave_002_exhaustive_residual,EXTSEARCH-f8ea148ef026c831d993b808,Malcolm,NE,2023,unclear,unclear,benefits_and_total_compensation,EXTMISS-2773c9e926c27ed43c709af1,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-250bca9d71ceaf87d0611060,MECHEXP-08ece43743c27fa7761b1a06|MECHEXP-11dfb58f45bdce894504ba11|MECHEXP-1bb1f6f7c94e8cc21b9b2d27|MECHEXP-5aeca48cffc268b1768a0352|MECHEXP-9bf481736087e4af42377b5a,"""Malcolm"" ""NE"" ""2023"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Malcolm"" ""NE"" 2023 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2054,linked_to_compacted_live_target
RESIDUAL-5ec5b28f8c82a054f8576991,EXTTARGET-2fadcdb2c31aa8b751e22585,11527,external_search_wave_002_exhaustive_residual,EXTSEARCH-b2ffd34cdb1958a3feaf4a90,Malcolm,NE,2024,unclear,unclear,implementation,EXTMISS-d083023e87d2822d2fae1e2d,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-64b301f73b321c9c409a60a7,MECHEXP-a74bf4a9f425f04e46f42181|MECHEXP-ad7e3ed612f2d386c861c2d4|MECHEXP-e2389c5e46790babee36e38c|MECHEXP-f88c07a7c3ce0f4b3abf04b5|MECHEXP-f98899920edff17c0c468e60,"""Malcolm"" ""NE"" ""2024"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Malcolm"" ""NE"" 2024 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2055,linked_to_compacted_live_target
RESIDUAL-03976b2affd5fa69f76a8dd4,EXTTARGET-9fb51a54a4d05ddab6587f20,11532,external_search_wave_002_exhaustive_residual,EXTSEARCH-76a27c47daa962e059c3c906,Malone,NY,2022,unclear,unclear,recruitment_and_retention,EXTMISS-efdbec75b57a54af3cb13130,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-04ab7a01ae8e1de8ae31afeb,MECHEXP-1d804914f05a4f4692a61d46|MECHEXP-2c3b5ac1de7cd7d289e485cd|MECHEXP-6120f7411d5dd989a9f9f981|MECHEXP-9bab71566748a830d22a6cb1|MECHEXP-c1172261a42b80276d991390|MECHEXP-d003be369bdae5bd7a2928f5|MECHEXP-d5bba4e52fdc3ca46f7efd59,"""Malone"" ""NY"" ""2022"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Malone"" ""NY"" 2022 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2056,linked_to_compacted_live_target
RESIDUAL-f2d31e3990a2638a515c11c0,EXTTARGET-d84e45d88191701be6ec3cae,11538,external_search_wave_002_exhaustive_residual,EXTSEARCH-8e456c7e70b87cf28f4f579a,Malverne,NY,undated-source-CBSRD-20260728-0d60553e076a753d87c7,unclear,unclear,staffing_and_headcount,EXTMISS-38b9ad6677aaee41394456f4,"authorized positions, filled positions, vacancy rate, layoffs, attrition",across_the_board_raise,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-2e1c60cb9655d32516deb394,MECHEXP-419af20d34f335a023d1bb85|MECHEXP-666cf151e5b1a42a3170e370|MECHEXP-b103d1fa826129ce7e0323d1|MECHEXP-e4bd89b11e69ec4731bac849,"""Malverne"" ""NY"" ""undated-source-CBSRD-20260728-0d60553e076a753d87c7"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition across_the_board_raise municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Malverne"" ""NY"" undated-source-CBSRD-20260728-0d60553e076a753d87c7 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2057,linked_to_compacted_live_target
RESIDUAL-068b89976346834047736118,EXTTARGET-372d374b9f96868a09dd6782,11544,external_search_wave_002_exhaustive_residual,EXTSEARCH-02f7238a75022064fa103cf4,Mamaroneck,NY,2023,fire,fire,payroll_and_earnings,EXTMISS-f748c88190c46ac723001ffd,"actual wages paid, total earnings, overtime, premiums, retroactive payments",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-7e362ad7d061614a2c355b9d|ROOTCOMP-cc08621e7e0d1588c7d8ebd3,MECHEXP-6b0dd82540cfdef8fc75d53e|MECHEXP-734df51295ec7329fe45af8f|MECHEXP-a180208d521c7387200ed72a|MECHEXP-a29020da3a87c2e5da6f2cea|MECHEXP-c323ecee90bb017d3abf3259|MECHEXP-c37e551ddda900d9e6c836e9|MECHEXP-f016c6596b16c13506b3210b,"""Mamaroneck"" ""NY"" ""2023"" fire fire actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Mamaroneck"" ""NY"" 2023 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2058,linked_to_compacted_live_target
RESIDUAL-39c6e969ea5ed37ef2a6ca54,EXTTARGET-2225e624e43b34137fb22382,11550,external_search_wave_002_exhaustive_residual,,Mamaroneck,NY,2023,fire,fire,urbanicity_and_context,EXTMISS-2e6e8f73cea0262466ed368f,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Mamaroneck"" ""NY"" ""2023"" fire fire authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Mamaroneck"" ""NY"" 2023 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_002,2059,target_resolved_by_authoritative_bulk_join
RESIDUAL-8312f85792c77ffb339ca2d6,EXTTARGET-e9a536ecf2db9a3221e30d50,11555,external_search_wave_002_exhaustive_residual,EXTSEARCH-02f7238a75022064fa103cf4,Mamaroneck,NY,2023,fire,fire,implementation,EXTMISS-01d02ac43f772b7a2003068e,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-7e362ad7d061614a2c355b9d|ROOTCOMP-cc08621e7e0d1588c7d8ebd3,MECHEXP-6b0dd82540cfdef8fc75d53e|MECHEXP-734df51295ec7329fe45af8f|MECHEXP-a180208d521c7387200ed72a|MECHEXP-a29020da3a87c2e5da6f2cea|MECHEXP-c323ecee90bb017d3abf3259|MECHEXP-c37e551ddda900d9e6c836e9|MECHEXP-f016c6596b16c13506b3210b,"""Mamaroneck"" ""NY"" ""2023"" fire fire payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Mamaroneck"" ""NY"" 2023 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2060,linked_to_compacted_live_target
RESIDUAL-15ab3d2ae81785a347f14331,EXTTARGET-1b168bee13e7d673e6f0c34e,11561,external_search_wave_002_exhaustive_residual,EXTSEARCH-417d4edb638086fdb39f8e77,Manalapan,FL,2015,police,police,tenure_and_progression,EXTMISS-e0d52efe4f8ad6649178b468,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-941fad2aaf35ac13a625b96d,MECHEXP-180142437ae5616f1884b424|MECHEXP-1839689b45ac91e7d6d8dc31|MECHEXP-81b5ce4416f4b775c4c84d9f|MECHEXP-936c3aed74bdda7c82693b05|MECHEXP-a21df4d181bcb1f1a7e5ef3c,"""Manalapan"" ""FL"" ""2015"" police police employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Manalapan"" ""FL"" 2015 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2061,linked_to_compacted_live_target
RESIDUAL-1861b4790b2271225e2d4c92,EXTTARGET-c69a2758e9ed4f7882f2a525,11567,external_search_wave_002_exhaustive_residual,EXTSEARCH-627a357f2f41e2481a042571,Manalapan,NJ,2023,unclear,unclear,recruitment_and_retention,EXTMISS-2d683ca557f633c0a7be09db,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-7b5a75196fe7d7286a3caf92,MECHEXP-211f434babf1e2ea185be255|MECHEXP-63ea3bc28f485a6ea9cf2c4e|MECHEXP-987f03e9c1cebad54c695291|MECHEXP-a41579eee4dfcbc8a8d2b5c9|MECHEXP-d24949e732688105830cf672,"""Manalapan"" ""NJ"" ""2023"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Manalapan"" ""NJ"" 2023 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2062,linked_to_compacted_live_target
RESIDUAL-49a9fefad5404e9ffa0fc2df,EXTTARGET-fd8e7331c59a230a96c90e73,11572,external_search_wave_002_exhaustive_residual,EXTSEARCH-8a2c80c4affe57f71128875f,Mancelona,MI,2024,unclear,unclear,payroll_and_earnings,EXTMISS-76035e27073aaefce6181f58,"actual wages paid, total earnings, overtime, premiums, retroactive payments",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-0748ec5bde6fb7742b97b13e,MECHEXP-16fb4fa64910e5764709925b|MECHEXP-2dc50286defc5d66c65514c2|MECHEXP-5e8a9a6d29582455d1919f4c|MECHEXP-cfa5716b7f796f0883da0b03|MECHEXP-dc7e7af56c37ec2cf409dc07,"""Mancelona"" ""MI"" ""2024"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Mancelona"" ""MI"" 2024 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2063,linked_to_compacted_live_target
RESIDUAL-1bc18881f248cb532439a767,EXTTARGET-07b935d6c7de7fedd16039d1,11578,external_search_wave_002_exhaustive_residual,,Mancelona,MI,2024,unclear,unclear,urbanicity_and_context,EXTMISS-d12b6d762470e8ef66b14981,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Mancelona"" ""MI"" ""2024"" unclear unclear authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Mancelona"" ""MI"" 2024 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_002,2064,target_resolved_by_authoritative_bulk_join
RESIDUAL-c59b262b792409ca0529d47a,EXTTARGET-2ee043c608e517184f0dc5e6,11584,external_search_wave_002_exhaustive_residual,EXTSEARCH-aaf26d430d0ba95b9ee94442,Manistee,MI,2020,unclear,unclear,benefits_and_total_compensation,EXTMISS-fa5b2e4270cd414cff46389f,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-9db280501b67d92ea3f652b9,MECHEXP-1c6dde773561f1dcd31e702d|MECHEXP-48a0945f4945048f395f85ff|MECHEXP-5408651a2bf608a981b64452|MECHEXP-a4837c8a638a620af5bfc76d|MECHEXP-d36993b3b592613c7bc19d61,"""Manistee"" ""MI"" ""2020"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Manistee"" ""MI"" 2020 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2065,linked_to_compacted_live_target
RESIDUAL-cbd888f99c3e49cfe26a693b,EXTTARGET-82ba489f9a90869837d2a6e6,11590,external_search_wave_002_exhaustive_residual,EXTSEARCH-f6b55fc65bd3a9027fff890e,Manley,NE,2017,unclear,unclear,implementation,EXTMISS-4424800beff290eff29f4ab0,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-c399062fbeffd90b31afd5bb,MECHEXP-376091c051f879c6ede93edf|MECHEXP-87d5402cc16a1fb6fbadedda|MECHEXP-c98b0a7fd72cae52cd9e722f|MECHEXP-ce43c182e9510a6eb472141f|MECHEXP-fdafdbaa03cb314152035099,"""Manley"" ""NE"" ""2017"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Manley"" ""NE"" 2017 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2066,linked_to_compacted_live_target
RESIDUAL-3fb0eadb8e05a9d9a48e2a52,EXTTARGET-a928d5f99cc0288b8dca3cfd,11595,external_search_wave_002_exhaustive_residual,EXTSEARCH-931e8de6f3556445714b42ea,Manlius,NY,2024,police,police,recruitment_and_retention,EXTMISS-fa9a7de97902b9bc6adc816d,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-4b94fd456c21b41538cecc0d,MECHEXP-17ef94aaa56f10fd0acbda62|MECHEXP-3bda0eb9c782f9bd1eb64b89|MECHEXP-9263b9a7872b99d5ab529975|MECHEXP-ba81cc45f5c98d6607fc7206|MECHEXP-c82c842e714cdfade7f52584,"""Manlius"" ""NY"" ""2024"" police police applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Manlius"" ""NY"" 2024 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2067,linked_to_compacted_live_target
RESIDUAL-e3619c388945c21daa72fd00,EXTTARGET-cb617acf82e11b7d600d4fda,11601,external_search_wave_002_exhaustive_residual,EXTSEARCH-823b261ad6f70b110dba94cb,Manor,PA,undated-source-B4X2500LIVE-20260729-004090,police,police,staffing_and_headcount,EXTMISS-997d7d17d16c617b4900ba04,"authorized positions, filled positions, vacancy rate, layoffs, attrition",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-a3e5ee5c5ec6cc3443022082,MECHEXP-46e2fa0be8729ada6bcf8cf6|MECHEXP-7ddd51e251d901926b6e2000|MECHEXP-b32189100b753fb5bfcb9c3c|MECHEXP-d3666c1c6af45065bbde7e4d|MECHEXP-e029c1764b9b9350e3ae9b0e,"""Manor"" ""PA"" ""undated-source-B4X2500LIVE-20260729-004090"" police police authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Manor"" ""PA"" undated-source-B4X2500LIVE-20260729-004090 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2068,linked_to_compacted_live_target
