qualitative_observation_id,extraction_case_id,document_identity_id,source_review_id,text_table_detection_id,retained_content_hash,pdf_sha256,page_number,bounded_evidence_pointer,mechanism_type,literal_verbatim_evidence_span,span_start,span_end,span_length,span_sha256,span_capture_status,span_failure_reason,span_capture_reason_code,span_candidate_count,span_qa_pass,qa_status,prior_span_capture_status,span_disambiguation_action,span_disambiguation_rule,span_disambiguation_candidate_count,span_disambiguation_top_score,span_disambiguation_score_margin,span_qa_status
lobs_26f2558792e3a578d26cc38a,cex_32eb385178a89e3526979826,doc_8fd6f63818ad02e054347d5f,sr_61cd793342eddb81038cf83c,ttd_e62ba1175d2c3480534ed166,26f48f86fae0f3d88f51c951de3df4033c8919cb032dbe49b753107a49a5be25,26f48f86fae0f3d88f51c951de3df4033c8919cb032dbe49b753107a49a5be25,15,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0402_sr_61cd793342eddb81038cf83c.pdf#page=15,longevity_or_service_based_pay,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_bcfe48dc63b56e7e98e9dd7c,cex_32eb385178a89e3526979826,doc_8fd6f63818ad02e054347d5f,sr_61cd793342eddb81038cf83c,ttd_e62ba1175d2c3480534ed166,26f48f86fae0f3d88f51c951de3df4033c8919cb032dbe49b753107a49a5be25,26f48f86fae0f3d88f51c951de3df4033c8919cb032dbe49b753107a49a5be25,15,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0402_sr_61cd793342eddb81038cf83c.pdf#page=15,CPI_or_COLA_indexing,employee shall receive the COLA effective June 21st but will remain at their same grade and step until,791,893,102,b4e679e89ad72687e803155deb4cfbabad3612dfa337a0f730899f74e2a327c8,exact_verified,,literal_mechanism_anchor_segment,1,true,exact_literal_span_verified,exact_verified,preserved_prior_verified,prior_exact_verified_immutable,1,,,span_exact_unique_verified
lobs_cc3c9088dd2615873e37695d,cex_32eb385178a89e3526979826,doc_8fd6f63818ad02e054347d5f,sr_61cd793342eddb81038cf83c,ttd_e62ba1175d2c3480534ed166,26f48f86fae0f3d88f51c951de3df4033c8919cb032dbe49b753107a49a5be25,26f48f86fae0f3d88f51c951de3df4033c8919cb032dbe49b753107a49a5be25,15,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0402_sr_61cd793342eddb81038cf83c.pdf#page=15,implementation_or_effective_date_logic,employee shall receive the COLA effective June 21st but will remain at their same grade and step until,791,893,102,b4e679e89ad72687e803155deb4cfbabad3612dfa337a0f730899f74e2a327c8,exact_verified,,exact_token_segment_unique_context,1,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_token_segment_unique_context,1,34,34,span_exact_unique_verified
lobs_ba7ab96f24acc3a5aa91cad9,cex_1ba623735fe223a15795538e,doc_9f5d7e29607c61ac6fcd6773,sr_2813d08a5babb3bf27c93192,ttd_82317ec1b0dd0dac389efe64,880c40518afc46db74a87c4aba669e52d1879cb189b4f35d614c300ff0eded83,880c40518afc46db74a87c4aba669e52d1879cb189b4f35d614c300ff0eded83,8,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0388_sr_2813d08a5babb3bf27c93192.pdf#page=8,implementation_or_effective_date_logic,employee assigned to on-call status shall receive the minimum compensation of two (2),1574,1659,85,df3b9367f0e59dd754cbe229ebac7f1671ce87c146ab140aef8c350fc8e98463,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=2,2,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_514337d5cbe9d5a7b405bf35,cex_1ba623735fe223a15795538e,doc_9f5d7e29607c61ac6fcd6773,sr_2813d08a5babb3bf27c93192,ttd_82317ec1b0dd0dac389efe64,880c40518afc46db74a87c4aba669e52d1879cb189b4f35d614c300ff0eded83,880c40518afc46db74a87c4aba669e52d1879cb189b4f35d614c300ff0eded83,8,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0388_sr_2813d08a5babb3bf27c93192.pdf#page=8,arbitration_or_factfinding_reasoning,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_d24e3277d53ad45bc0ac0885,cex_1ba623735fe223a15795538e,doc_9f5d7e29607c61ac6fcd6773,sr_2813d08a5babb3bf27c93192,ttd_82317ec1b0dd0dac389efe64,880c40518afc46db74a87c4aba669e52d1879cb189b4f35d614c300ff0eded83,880c40518afc46db74a87c4aba669e52d1879cb189b4f35d614c300ff0eded83,8,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0388_sr_2813d08a5babb3bf27c93192.pdf#page=8,implementation_or_effective_date_logic,employee assigned to on-call status shall receive the minimum compensation of two (2),1574,1659,85,df3b9367f0e59dd754cbe229ebac7f1671ce87c146ab140aef8c350fc8e98463,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=2,2,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_0f812bc8463cb90b8680eec6,cex_b8904d5f29508df492899b0a,doc_921897b31e1cde1520dded84,sr_8600ac402ca15af56272e37b,ttd_c8edc6823faff1621f990f2e,8ae448c767f8dc92ee04643d479d39bee4a79ea5a92eb1cf3ffc8e5cabbc9994,8ae448c767f8dc92ee04643d479d39bee4a79ea5a92eb1cf3ffc8e5cabbc9994,21,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0417_sr_8600ac402ca15af56272e37b.pdf#page=21,implementation_or_effective_date_logic,12.6 Performance Increases,215,241,26,46857af35d127534e4df5b6f7ac76ba171661668437d7dbdb872840cfe54ffb8,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=13,13,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_806595827983c836af0e67fd,cex_b8904d5f29508df492899b0a,doc_921897b31e1cde1520dded84,sr_8600ac402ca15af56272e37b,ttd_c8edc6823faff1621f990f2e,8ae448c767f8dc92ee04643d479d39bee4a79ea5a92eb1cf3ffc8e5cabbc9994,8ae448c767f8dc92ee04643d479d39bee4a79ea5a92eb1cf3ffc8e5cabbc9994,21,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0417_sr_8600ac402ca15af56272e37b.pdf#page=21,collective_bargaining_agreement_terms,Salary schedule will be increased for employees in,1725,1775,50,2b748e27633b349bd52897382c17c810c70d92f27e9ffaf37149bc000ce3e5ed,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=5,5,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_aa32d97233e694c1b2a41310,cex_b8904d5f29508df492899b0a,doc_921897b31e1cde1520dded84,sr_8600ac402ca15af56272e37b,ttd_c8edc6823faff1621f990f2e,8ae448c767f8dc92ee04643d479d39bee4a79ea5a92eb1cf3ffc8e5cabbc9994,8ae448c767f8dc92ee04643d479d39bee4a79ea5a92eb1cf3ffc8e5cabbc9994,21,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0417_sr_8600ac402ca15af56272e37b.pdf#page=21,CPI_or_COLA_indexing,The outcomes of evaluations shall not affect cost of living adjustments (COLA’s) to an,649,735,86,e61e4ae8e527d75c4f6222a88e9eeffca49477088e54a5e3d1e6a063b450b0fe,exact_verified,,exact_token_segment_unique_context,1,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_token_segment_unique_context,1,25,25,span_exact_unique_verified
lobs_f85460f29dfe3a87f39f9c00,cex_b8904d5f29508df492899b0a,doc_921897b31e1cde1520dded84,sr_8600ac402ca15af56272e37b,ttd_c8edc6823faff1621f990f2e,8ae448c767f8dc92ee04643d479d39bee4a79ea5a92eb1cf3ffc8e5cabbc9994,8ae448c767f8dc92ee04643d479d39bee4a79ea5a92eb1cf3ffc8e5cabbc9994,21,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0417_sr_8600ac402ca15af56272e37b.pdf#page=21,implementation_or_effective_date_logic,12.6 Performance Increases,215,241,26,46857af35d127534e4df5b6f7ac76ba171661668437d7dbdb872840cfe54ffb8,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=13,13,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_3771a818927eca91ce6b5f02,cex_b8904d5f29508df492899b0a,doc_921897b31e1cde1520dded84,sr_8600ac402ca15af56272e37b,ttd_c8edc6823faff1621f990f2e,8ae448c767f8dc92ee04643d479d39bee4a79ea5a92eb1cf3ffc8e5cabbc9994,8ae448c767f8dc92ee04643d479d39bee4a79ea5a92eb1cf3ffc8e5cabbc9994,15,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0417_sr_8600ac402ca15af56272e37b.pdf#page=15,other,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_d969edb34a83f272a06db263,cex_c2f5945eea8465641dac8b60,doc_0ebd2035feb329160a96672e,sr_3d4eaf66c665c63d48d0e625,ttd_90046566ada7c1ee83bf0d9a,e8268057f277c3ef04ea80d9e2a90515264fc514a295ad2f4e6ac78a97ad4e14,e8268057f277c3ef04ea80d9e2a90515264fc514a295ad2f4e6ac78a97ad4e14,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0043_sr_3d4eaf66c665c63d48d0e625.pdf#page=5,implementation_or_effective_date_logic,Each shift shall commence at 8:00 A.M.,1611,1649,38,35b16725b334162c3a51f7dfc9e8543dc2337fe962dd0603683102f6aff4bba4,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=3,3,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_2f215c16f89e2da52e92e3eb,cex_c2f5945eea8465641dac8b60,doc_0ebd2035feb329160a96672e,sr_3d4eaf66c665c63d48d0e625,ttd_90046566ada7c1ee83bf0d9a,e8268057f277c3ef04ea80d9e2a90515264fc514a295ad2f4e6ac78a97ad4e14,e8268057f277c3ef04ea80d9e2a90515264fc514a295ad2f4e6ac78a97ad4e14,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0043_sr_3d4eaf66c665c63d48d0e625.pdf#page=5,arbitration_or_factfinding_reasoning,"agreement, the matter shall be submitted to binding interest arbitration.",2938,3011,73,71a1ace0229814c5fa2a755d239b7cfa493dc2a7f746810e0847c444438ec8b6,exact_verified,,literal_mechanism_anchor_segment,1,true,exact_literal_span_verified,exact_verified,preserved_prior_verified,prior_exact_verified_immutable,1,,,span_exact_unique_verified
lobs_1cd26dbd4572df01687f7d51,cex_c2f5945eea8465641dac8b60,doc_0ebd2035feb329160a96672e,sr_3d4eaf66c665c63d48d0e625,ttd_90046566ada7c1ee83bf0d9a,e8268057f277c3ef04ea80d9e2a90515264fc514a295ad2f4e6ac78a97ad4e14,e8268057f277c3ef04ea80d9e2a90515264fc514a295ad2f4e6ac78a97ad4e14,6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0043_sr_3d4eaf66c665c63d48d0e625.pdf#page=6,implementation_or_effective_date_logic,cycle shall commence on Sunday at 12:01 A.M.,1842,1886,44,4b89e9b562a66ead1a9f77375827511379568c609d5c2605a449c6d9ae0c9a21,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=2,2,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_6d9a4ed3825bae6558aa53a1,cex_3ecfd7b90b64dd24f259e7e4,doc_2cf8e6ecda821d0f872c832c,sr_d19d96bb44c9cfe754395f5b,ttd_3b6af646c8c7373d71487abc,98fb8293516e11259f5e2dbb6aa5c4db046f388b48c309d89ee0f50feafcd954,98fb8293516e11259f5e2dbb6aa5c4db046f388b48c309d89ee0f50feafcd954,15,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0051_sr_d19d96bb44c9cfe754395f5b.pdf#page=15,implementation_or_effective_date_logic,Overtime compensation shall be paid based upon overtime work performed by an employee.,1356,1442,86,1fe2894f150d70bff6227d3f8d9864ebd745eb0d981a8c8fd288549840db8c34,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=3,3,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_145a17e863b6ebd82bf598db,cex_3ecfd7b90b64dd24f259e7e4,doc_2cf8e6ecda821d0f872c832c,sr_d19d96bb44c9cfe754395f5b,ttd_3b6af646c8c7373d71487abc,98fb8293516e11259f5e2dbb6aa5c4db046f388b48c309d89ee0f50feafcd954,98fb8293516e11259f5e2dbb6aa5c4db046f388b48c309d89ee0f50feafcd954,15,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0051_sr_d19d96bb44c9cfe754395f5b.pdf#page=15,implementation_or_effective_date_logic,Overtime compensation shall be paid based upon overtime work performed by an employee.,1356,1442,86,1fe2894f150d70bff6227d3f8d9864ebd745eb0d981a8c8fd288549840db8c34,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=3,3,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_067e4eba0bb9f525d681b4f5,cex_3ecfd7b90b64dd24f259e7e4,doc_2cf8e6ecda821d0f872c832c,sr_d19d96bb44c9cfe754395f5b,ttd_3b6af646c8c7373d71487abc,98fb8293516e11259f5e2dbb6aa5c4db046f388b48c309d89ee0f50feafcd954,98fb8293516e11259f5e2dbb6aa5c4db046f388b48c309d89ee0f50feafcd954,15,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0051_sr_d19d96bb44c9cfe754395f5b.pdf#page=15,other,rounded up to the next nearest quarter (1/4) hour,1859,1908,49,f84748253fe7d894947c07b775a20db62e7e950c6b85ddb0c4a96bf0fd284a3d,exact_verified,,exact_structured_field:indexing_formula,1,true,exact_literal_span_verified,exact_verified,preserved_prior_verified,prior_exact_verified_immutable,1,,,span_exact_unique_verified
lobs_5c4e74f12cd4d866368ae5f3,cex_3ecfd7b90b64dd24f259e7e4,doc_2cf8e6ecda821d0f872c832c,sr_d19d96bb44c9cfe754395f5b,ttd_3b6af646c8c7373d71487abc,98fb8293516e11259f5e2dbb6aa5c4db046f388b48c309d89ee0f50feafcd954,98fb8293516e11259f5e2dbb6aa5c4db046f388b48c309d89ee0f50feafcd954,15,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0051_sr_d19d96bb44c9cfe754395f5b.pdf#page=15,other,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_525a9e0c544f52829cc6ce11,cex_3ecfd7b90b64dd24f259e7e4,doc_2cf8e6ecda821d0f872c832c,sr_d19d96bb44c9cfe754395f5b,ttd_3b6af646c8c7373d71487abc,98fb8293516e11259f5e2dbb6aa5c4db046f388b48c309d89ee0f50feafcd954,98fb8293516e11259f5e2dbb6aa5c4db046f388b48c309d89ee0f50feafcd954,15,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0051_sr_d19d96bb44c9cfe754395f5b.pdf#page=15,implementation_or_effective_date_logic,Overtime compensation shall be paid based upon overtime work performed by an employee.,1356,1442,86,1fe2894f150d70bff6227d3f8d9864ebd745eb0d981a8c8fd288549840db8c34,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=3,3,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_c62e81915732f5077224af2b,cex_43782acc3c84a0bd7c77b2ea,doc_78f672ad32f81d779df33c3b,sr_cce036c472225b516a902d46,ttd_cb6c8114b01d7b3f1affcce9,428ede486c756e01d42ce6be5ff0a3cc2d2a80074fcc43e8cfbfe044e456c39d,428ede486c756e01d42ce6be5ff0a3cc2d2a80074fcc43e8cfbfe044e456c39d,4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0141_sr_cce036c472225b516a902d46.pdf#page=4,implementation_or_effective_date_logic,retroactive wages or benefits to employees who terminate prior to the execution of the,1517,1603,86,d053b63af40a071b027d2234ae55749fbbac5982a47d688e2e1718782925f3e3,exact_verified,,literal_mechanism_anchor_segment,1,true,exact_literal_span_verified,exact_verified,preserved_prior_verified,prior_exact_verified_immutable,1,,,span_exact_unique_verified
lobs_c987a0adb523da966ccea69d,cex_43782acc3c84a0bd7c77b2ea,doc_78f672ad32f81d779df33c3b,sr_cce036c472225b516a902d46,ttd_cb6c8114b01d7b3f1affcce9,428ede486c756e01d42ce6be5ff0a3cc2d2a80074fcc43e8cfbfe044e456c39d,428ede486c756e01d42ce6be5ff0a3cc2d2a80074fcc43e8cfbfe044e456c39d,4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0141_sr_cce036c472225b516a902d46.pdf#page=4,other,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_d2c2457bdb68f15fd853bf3f,cex_43782acc3c84a0bd7c77b2ea,doc_78f672ad32f81d779df33c3b,sr_cce036c472225b516a902d46,ttd_cb6c8114b01d7b3f1affcce9,428ede486c756e01d42ce6be5ff0a3cc2d2a80074fcc43e8cfbfe044e456c39d,428ede486c756e01d42ce6be5ff0a3cc2d2a80074fcc43e8cfbfe044e456c39d,4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0141_sr_cce036c472225b516a902d46.pdf#page=4,implementation_or_effective_date_logic,retroactive wages or benefits to employees who terminate prior to the execution of the,1517,1603,86,d053b63af40a071b027d2234ae55749fbbac5982a47d688e2e1718782925f3e3,exact_verified,,literal_mechanism_anchor_segment,1,true,exact_literal_span_verified,exact_verified,preserved_prior_verified,prior_exact_verified_immutable,1,,,span_exact_unique_verified
lobs_4f5082d238e34b541ab5ede3,cex_70dd78d6845ff0ce3a1f1dda,doc_950232dab5d5cc13b5034292,sr_1321379ac6e2a9ff189ac57d,ttd_28ee3ce1548c735bbc720eef,82d3a1abe12510501d3285ffba4cc7a0cead591769d7d712819423eaa6a44ca8,82d3a1abe12510501d3285ffba4cc7a0cead591769d7d712819423eaa6a44ca8,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0010_sr_1321379ac6e2a9ff189ac57d.pdf#page=5,implementation_or_effective_date_logic,increase or decrease during the term of this Agreement.,172,227,55,defa9330848dd2d3c446cb60c7f4d5f1eb5c8e519a20eab195a3c223ae45d5ad,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=5,5,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,multiple_equally_plausible_exact_candidates,3,20,0,navigation_only_span_not_qa_sufficient
lobs_e0d6fcd606ed5903224d38e0,cex_7446140946af23ecead13f5c,doc_5a28570c1835ef0805800194,sr_97609f35d61ada342a8e17c6,ttd_51c664b48277987dde4497c4,62fcdb82721e883bd3f18e6dc45c27c0f6e4e156148b16334140a1368ad93edc,62fcdb82721e883bd3f18e6dc45c27c0f6e4e156148b16334140a1368ad93edc,15,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0017_sr_97609f35d61ada342a8e17c6.pdf#page=15,longevity_or_service_based_pay,Longevity will be frozen at the step last held,308,354,46,1d17803ed193d807eeb472d51ff5a91e5e5a19cfc7e48e573334deff04a11fa4,exact_verified,,exact_structured_field_unique_context,2,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_structured_field_unique_context,2,40,7,span_exact_unique_verified
lobs_1adc7909cf3fcba80182050a,cex_7446140946af23ecead13f5c,doc_5a28570c1835ef0805800194,sr_97609f35d61ada342a8e17c6,ttd_51c664b48277987dde4497c4,62fcdb82721e883bd3f18e6dc45c27c0f6e4e156148b16334140a1368ad93edc,62fcdb82721e883bd3f18e6dc45c27c0f6e4e156148b16334140a1368ad93edc,15,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0017_sr_97609f35d61ada342a8e17c6.pdf#page=15,step_movement_or_seniority,frozen at the step last held,326,354,28,def4f696f5da38da5e9fd62857c10941eae0140a0eec6db2a3aec0b54a6e29e8,span_ambiguous_multiple_candidates,,exact_structured_field:step_progression_rule;candidate_count=2,2,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,multiple_equally_plausible_exact_candidates,2,38,0,navigation_only_span_not_qa_sufficient
lobs_c99b831150532a98f8e9e64a,cex_7446140946af23ecead13f5c,doc_5a28570c1835ef0805800194,sr_97609f35d61ada342a8e17c6,ttd_51c664b48277987dde4497c4,62fcdb82721e883bd3f18e6dc45c27c0f6e4e156148b16334140a1368ad93edc,62fcdb82721e883bd3f18e6dc45c27c0f6e4e156148b16334140a1368ad93edc,15,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0017_sr_97609f35d61ada342a8e17c6.pdf#page=15,implementation_or_effective_date_logic,"Effective June 30, 2016, employees in such assignments",4496,4550,54,d7e50e5b92ee38e5b344079d199031b02667ef5ef60385e7549832c5e4b950d5,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=6,6,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_dc23fbc5265ee1a68a6271e5,cex_7446140946af23ecead13f5c,doc_5a28570c1835ef0805800194,sr_97609f35d61ada342a8e17c6,ttd_51c664b48277987dde4497c4,62fcdb82721e883bd3f18e6dc45c27c0f6e4e156148b16334140a1368ad93edc,62fcdb82721e883bd3f18e6dc45c27c0f6e4e156148b16334140a1368ad93edc,15,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0017_sr_97609f35d61ada342a8e17c6.pdf#page=15,collective_bargaining_agreement_terms,Other Compensation.,3426,3445,19,b27c337c542df8d44a0faf8227a0bd2527eb938c6839d3be70fd2f4c7f777e4e,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=3,3,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_a938af46dd7fc9371e7ec6e2,cex_7446140946af23ecead13f5c,doc_5a28570c1835ef0805800194,sr_97609f35d61ada342a8e17c6,ttd_51c664b48277987dde4497c4,62fcdb82721e883bd3f18e6dc45c27c0f6e4e156148b16334140a1368ad93edc,62fcdb82721e883bd3f18e6dc45c27c0f6e4e156148b16334140a1368ad93edc,16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0017_sr_97609f35d61ada342a8e17c6.pdf#page=16,implementation_or_effective_date_logic,"Effective July 1, 2013, standby and call-back compensation will be",1330,1396,66,bc0d62c34ec09e7a5b3ecf20fe10588ec856cee03bb5a3120678bc78c87b6b27,exact_verified,,exact_token_segment_unique_context,1,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_token_segment_unique_context,1,24,24,span_exact_unique_verified
lobs_de78fa4c7112fa632085473a,cex_2b8f6e75f95971d60c2db923,doc_b01247c5e23830881a92dc6b,sr_833accf01a11223521163175,ttd_ae81bf94f322855d8bedf508,5feff1211fc2c3349a09f0e44924154bfd052bfd3f4f3d25f045d43f22f2fe44,5feff1211fc2c3349a09f0e44924154bfd052bfd3f4f3d25f045d43f22f2fe44,20,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0069_sr_833accf01a11223521163175.pdf#page=20,implementation_or_effective_date_logic,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
