triage_id,candidate_queue_row_id,verification_id,verification_round_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,source_locator,triage_bucket,candidate_priority,verification_lane_id,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,source_owner_type,unit_type_scouted,population,state_candidate_rows_per_covered,matched_set_potential,official_domain_signal,triage_selection_rank,triage_stage,triage_status,triage_status_detail,source_relevance_prelim,source_officialness_prelim,employer_match_prelim,municipality_match_prelim,bargaining_unit_match_prelim,safety_unit_signal_prelim,non_safety_unit_signal_prelim,source_document_type_prelim,source_year_or_period_prelim,wage_table_signal_prelim,wage_growth_signal_prelim,mechanism_language_signal_prelim,extraction_readiness_prelim,priority_for_content_review,recommended_next_action,duplicate_handling_status,oversized_handling_status,manual_review_reason,triage_notes,reviewer,triaged_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written,content_triage_round_id,content_triage_merge_id,content_triage_merged_at,content_triage_lane_id,content_triage_stage
TRI-af45d80564380534410d,NSCQ-OH-20260720-0352,VER-66bd6ddff40f08995692,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_172641,172641,OH,New Philadelphia,CITY OF NEW PHILADELPHIA,https://www.newphiladelphiaoh.gov/DocumentCenter/View/530/Resolution-25-2019-PDF,https://www.newphiladelphiaoh.gov/DocumentCenter/View/530/Resolution-25-2019-PDF,"Resolution 25-2019 — City of New Philadelphia — Approve wage increase & set sanitation laborer (new hire) rate (effective Jan 1, 2019 through Dec 31, 2021) [PDF; content not retrievable in this scout stage]",wage_schedule_or_compensation_plan,context_hold,reachable_pdf_or_document,application/pdf,https://www.newphiladelphiaoh.gov/DocumentCenter/View/530/Resolution-25-2019-PDF,context_only_hold,held,lane_2,URL-b0c92848204e7a8bdecb,1,canonical_representative,city,non_safety,,2.493902,yes,likely_official,2950,metadata_only_triaged_not_content_reviewed,low_priority_content_review,original context_hold disposition preserved; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,low,p3,metadata_review_only,representative_or_group_review_needed,not_oversized_in_selected_round,lower_original_candidate_disposition,The lower candidate disposition was preserved without promotion; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
TRI-965dec4a1fc999ae8b81,NSCQ-OH-20260720-0353,VER-c4804ce7309cca8dd066,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_191172,191172,OH,Eastlake,CITY OF EASTLAKE,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-09-0771.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-09-0771.pdf,"IN THE MATTER OF FACT-FINDING BETWEEN CITY OF EASTLAKE AND FRATERNAL ORDER OF POLICE AND OHIO LABOR COUNCIL, INC. — FINDINGS / RECOMMENDATIONS (WAGE ISSUE)",factfinding,scheduled,reachable_pdf_or_document,application/pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-09-0771.pdf,high_priority_later_verify,high,lane_2,URL-aff08465aaec79ecd72a,1,canonical_representative,state_labor_board,police,,2.493902,yes,likely_official,1096,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,factfinding_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
TRI-52e8dfa5948ceb1dfdbe,NSCQ-OH-20260720-0354,VER-176646f930b8d2aee98e,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_191172,191172,OH,Eastlake,CITY OF EASTLAKE,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0855.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0855.pdf,"AGREEMENT BETWEEN THE CITY OF EASTLAKE AND AMERICAN FEDERATION OF STATE, COUNTY, AND MUNICIPAL EMPLOYEES (AFSCME) LOCAL 3058, AND OHIO COUNCIL 8",cba,scheduled,reachable_pdf_or_document,application/pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0855.pdf,high_priority_later_verify,high,lane_3,URL-5217ebe022dde4b05740,1,canonical_representative,state_labor_board,non_safety,,2.493902,yes,likely_official,698,metadata_only_triaged_not_content_reviewed,high_priority_content_review,scheduled CBA-labeled PDF with a reachable-document routing outcome; metadata only,likely_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p1,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,Prioritize for later authorized content review based only on committed candidate and routing metadata; actual CBA identity and wage content remain unverified.,script_metadata_only,2026-07-24T17:20:24Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
TRI-a41805844db19202832b,NSCQ-OH-20260720-0355,VER-d82f2cfc56be6261f798,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_191172,191172,OH,Eastlake,CITY OF EASTLAKE,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1107.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1107.pdf,"AGREEMENT BETWEEN THE CITY OF EASTLAKE AND THE INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS (IAFF) LOCAL 2860, AFL-CIO",cba,scheduled,reachable_pdf_or_document,application/pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1107.pdf,high_priority_later_verify,high,lane_1,URL-42040bb8e5e8f73bb366,1,canonical_representative,state_labor_board,fire,,2.493902,yes,likely_official,699,metadata_only_triaged_not_content_reviewed,high_priority_content_review,scheduled CBA-labeled PDF with a reachable-document routing outcome; metadata only,likely_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p1,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,Prioritize for later authorized content review based only on committed candidate and routing metadata; actual CBA identity and wage content remain unverified.,script_metadata_only,2026-07-24T17:20:24Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-3e5b376922ad123484eb,NSCQ-OH-20260720-0356,VER-5817d636643d9602cced,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_172390,172390,OH,Vermilion,CITY OF VERMILION,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-1039.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-1039.pdf,"Collective Bargaining Agreement (City of Vermilion and Ohio Patrolmen's Benevolent Association) — Term of Agreement January 1, 2023 to December 31, 2025",cba,scheduled,reachable_pdf_or_document,application/pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-1039.pdf,high_priority_later_verify,high,lane_3,URL-e2e78dcfe75d991909d6,1,canonical_representative,state_labor_board,police,,2.493902,yes,likely_official,700,metadata_only_triaged_not_content_reviewed,high_priority_content_review,scheduled CBA-labeled PDF with a reachable-document routing outcome; metadata only,likely_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p1,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,Prioritize for later authorized content review based only on committed candidate and routing metadata; actual CBA identity and wage content remain unverified.,script_metadata_only,2026-07-24T17:20:24Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
TRI-b29de7f9afc18ecd9244,NSCQ-OH-20260720-0357,VER-8fbf5dcff485d7fd4973,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_172390,172390,OH,Vermilion,CITY OF VERMILION,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1081.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1081.pdf,"Collective Bargaining Agreement (City of Vermilion and Ohio Patrolmen's Benevolent Association) — Term of Agreement January 1, 2020 to December 31, 2022",cba,scheduled,too_large,application/pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1081.pdf,high_priority_later_verify,high,lane_1,URL-4d89d3273c004e27c2b9,1,canonical_representative,state_labor_board,police,,2.493902,yes,likely_official,1565,metadata_only_triaged_not_content_reviewed,oversized_needs_separate_pass,routing exceeded the ordinary bounded byte limit; metadata only,unknown,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,oversized_strategy_later,representative_or_group_review_needed,needs_oversized_strategy,routing_outcome_too_large,Retained for a separately authorized oversized-source strategy; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-e3fd6c428674a7077db4,NSCQ-OH-20260720-0358,VER-c7938298eb70dfba3526,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_172390,172390,OH,Vermilion,CITY OF VERMILION,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0930.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0930.pdf,"Collective Bargaining Agreement (City of Vermilion and Laborers' International Union of North America, Local 860) — Term January 1, 2020 to December 31, 2022 (content not accessible for inspection in scout-stage)",unknown,context_hold,too_large,application/pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0930.pdf,context_only_hold,held,lane_3,URL-e1648c17937308e2bb32,1,canonical_representative,state_labor_board,non_safety,,2.493902,yes,likely_official,3720,metadata_only_triaged_not_content_reviewed,oversized_needs_separate_pass,routing exceeded the ordinary bounded byte limit; metadata only,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,oversized_strategy_later,representative_or_group_review_needed,needs_oversized_strategy,routing_outcome_too_large,Retained for a separately authorized oversized-source strategy; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
TRI-d8c84d4e256add5cfc22,NSCQ-OH-20260720-0359,VER-ee78a9a3892f1a7274ec,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_132493,132493,OH,Miamisburg,CITY OF MIAMISBURG,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1352.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1352.pdf,Collective Bargaining Agreement (City of Miamisburg and Ohio Patrolmen's Benevolent Association),cba,scheduled,reachable_pdf_or_document,application/pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1352.pdf,high_priority_later_verify,high,lane_2,URL-88e112781b4778dbba7f,1,canonical_representative,state_labor_board,police,,2.493902,yes,likely_official,701,metadata_only_triaged_not_content_reviewed,high_priority_content_review,scheduled CBA-labeled PDF with a reachable-document routing outcome; metadata only,likely_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p1,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,Prioritize for later authorized content review based only on committed candidate and routing metadata; actual CBA identity and wage content remain unverified.,script_metadata_only,2026-07-24T17:20:24Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-bd0866a850facde92a17,NSCQ-OH-20260720-0360,VER-11c18c9e844c756722f8,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_132493,132493,OH,Miamisburg,CITY OF MIAMISBURG,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-08-0691.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-08-0691.pdf,Collective Bargaining Agreement (City of Miamisburg and Teamsters Local Union No. 957),cba,scheduled,reachable_pdf_or_document,application/pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-08-0691.pdf,high_priority_later_verify,high,lane_3,URL-6f9d7642130511747522,1,canonical_representative,state_labor_board,non_safety,,2.493902,yes,likely_official,702,metadata_only_triaged_not_content_reviewed,high_priority_content_review,scheduled CBA-labeled PDF with a reachable-document routing outcome; metadata only,likely_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p1,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,Prioritize for later authorized content review based only on committed candidate and routing metadata; actual CBA identity and wage content remain unverified.,script_metadata_only,2026-07-24T17:20:24Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
TRI-f30173c0ebc0f6d89cc0,NSCQ-OH-20260720-0361,VER-3664976b2f495b8ae1e7,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_172382,172382,OH,Defiance,CITY OF DEFIANCE,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-09-0975.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-09-0975.pdf,"Collective Bargaining Agreement — City of Defiance, OH and Defiance Police Officers Association, Local 166 (IUPA Local 166 a/w International Union of Police Associations, AFL-CIO)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-09-0975.pdf,high_priority_later_verify,high,lane_2,URL-946826dbf393ea0c777a,1,canonical_representative,state_labor_board,police,,2.493902,yes,likely_official,703,metadata_only_triaged_not_content_reviewed,high_priority_content_review,scheduled CBA-labeled PDF with a reachable-document routing outcome; metadata only,likely_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p1,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,Prioritize for later authorized content review based only on committed candidate and routing metadata; actual CBA identity and wage content remain unverified.,script_metadata_only,2026-07-24T17:20:24Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-636e03b9e31cbd97ec41,NSCQ-OH-20260720-0362,VER-604c4d8aa7edea29d83d,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_172382,172382,OH,Defiance,CITY OF DEFIANCE,https://cityofdefiance.com/AgendaCenter/ViewFile/Agenda/_02272024-188,https://cityofdefiance.com/AgendaCenter/ViewFile/Agenda/_02272024-188,"Collective Bargaining Agreement — City of Defiance, OH and Defiance Police Officers Association, Local 166 (IUPA Local 166 a/w International Union of Police Associations, AFL-CIO)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://cityofdefiance.com/AgendaCenter/ViewFile/Agenda/_02272024-188,high_priority_later_verify,high,lane_3,URL-2d51f8c993578e7809fa,1,canonical_representative,city,police,,2.493902,yes,likely_official,704,metadata_only_triaged_not_content_reviewed,high_priority_content_review,scheduled CBA-labeled PDF with a reachable-document routing outcome; metadata only,likely_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p1,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,Prioritize for later authorized content review based only on committed candidate and routing metadata; actual CBA identity and wage content remain unverified.,script_metadata_only,2026-07-24T17:20:24Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
TRI-e8832e0cf1cecc95e0bf,NSCQ-OH-20260720-0363,VER-8c54f43a82bec1e98dc7,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_172382,172382,OH,Defiance,CITY OF DEFIANCE,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-04-0421.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-04-0421.pdf,"Agreement Between the City of Defiance, Ohio and A.F.S.C.M.E. Local #2213",cba,scheduled,reachable_pdf_or_document,application/pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-04-0421.pdf,high_priority_later_verify,high,lane_1,URL-d97fbc5428c483345c82,1,canonical_representative,state_labor_board,non_safety,,2.493902,yes,likely_official,705,metadata_only_triaged_not_content_reviewed,high_priority_content_review,scheduled CBA-labeled PDF with a reachable-document routing outcome; metadata only,likely_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p1,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,Prioritize for later authorized content review based only on committed candidate and routing metadata; actual CBA identity and wage content remain unverified.,script_metadata_only,2026-07-24T17:20:24Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-404ca5718dd842dc3f9d,NSCQ-OH-20260720-0364,VER-c09941b8277f510ea24b,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_172360,172360,OH,Fairview Park,CITY OF FAIRVIEW PARK,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2016/16-MED-10-1121.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2016/16-MED-10-1121.pdf,"Fact-Finding Report (SERB) — City of Fairview Park, Ohio and OPBA",factfinding,scheduled,reachable_pdf_or_document,application/pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2016/16-MED-10-1121.pdf,high_priority_later_verify,high,lane_2,URL-ab09e7734a3cd21d7804,1,canonical_representative,state_labor_board,police,,2.493902,yes,likely_official,1097,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,factfinding_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-b8074e3068d02a3859e8,NSCQ-OH-20260720-0365,VER-4eaa44e89fe281e482af,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_172360,172360,OH,Fairview Park,CITY OF FAIRVIEW PARK,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0730.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0730.pdf,"Collective Bargaining Agreement — City of Fairview Park, Ohio and OPBA (Sergeants, Lieutenants, and Patrolmen)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0730.pdf,high_priority_later_verify,high,lane_3,URL-4461e8934feb88173f40,1,canonical_representative,state_labor_board,police,,2.493902,yes,likely_official,706,metadata_only_triaged_not_content_reviewed,high_priority_content_review,scheduled CBA-labeled PDF with a reachable-document routing outcome; metadata only,likely_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p1,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,Prioritize for later authorized content review based only on committed candidate and routing metadata; actual CBA identity and wage content remain unverified.,script_metadata_only,2026-07-24T17:20:24Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
TRI-0e436910911af4402553,NSCQ-OH-20260720-0366,VER-82b0b9d0680dea5a0786,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_172360,172360,OH,Fairview Park,CITY OF FAIRVIEW PARK,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-09-1006.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-09-1006.pdf,"Collective Bargaining Agreement — City of Fairview Park, Ohio and IAFF Local 1057",cba,scheduled,reachable_pdf_or_document,application/pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-09-1006.pdf,high_priority_later_verify,high,lane_1,URL-370dbe3ec8083589504a,1,canonical_representative,state_labor_board,fire,,2.493902,yes,likely_official,707,metadata_only_triaged_not_content_reviewed,high_priority_content_review,scheduled CBA-labeled PDF with a reachable-document routing outcome; metadata only,likely_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p1,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,Prioritize for later authorized content review based only on committed candidate and routing metadata; actual CBA identity and wage content remain unverified.,script_metadata_only,2026-07-24T17:20:24Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-a80af12aedc1fdedf246,NSCQ-OH-20260720-0367,VER-6e6a7ea0074ad02ad571,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_172360,172360,OH,Fairview Park,CITY OF FAIRVIEW PARK,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-09-0882.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-09-0882.pdf,"Collective Bargaining Agreement — City of Fairview Park, Ohio and AFSCME Ohio Council 8 Local 2681",cba,scheduled,reachable_pdf_or_document,application/pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-09-0882.pdf,high_priority_later_verify,high,lane_2,URL-404f0522c61ac1c640be,1,canonical_representative,state_labor_board,non_safety,,2.493902,yes,likely_official,708,metadata_only_triaged_not_content_reviewed,high_priority_content_review,scheduled CBA-labeled PDF with a reachable-document routing outcome; metadata only,likely_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p1,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,Prioritize for later authorized content review based only on committed candidate and routing metadata; actual CBA identity and wage content remain unverified.,script_metadata_only,2026-07-24T17:20:24Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
