matching_prep_id,municipality,state,region,cluster_type,source_ids_involved,span_ids_involved,side_labels_represented,has_police,has_fire,has_safety_combined,has_non_safety,has_mixed,clear_safety_anchor_count,clear_non_safety_anchor_count,quantitative_record_count,qualitative_mechanism_record_count,growth_continuity_record_count,comparison_seed_record_count,compatible_pay_basis_flag,compatible_period_flag,same_source_flag,same_document_flag,same_page_or_section_flag,same_cycle_flag,same_fiscal_year_flag,same_contract_period_flag,adjacent_period_flag,period_anchor_quality,role_unit_anchor_quality,pay_basis_compatibility,source_family_mix,strongest_match_tier,matching_prep_confidence,matching_blockers,recommended_next_action,cba_non_cba_hint,evidence_category,claim_readiness_bucket,downstream_use_bucket,mechanism_strength_level,source_locator_lineage
BRMMATCHPREP-20260803-cc584669b056a1da38691727,Chester,OH,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-456afe9806bfd84033babb1d""]","[""BRMSPAN-20260802-36383f52abf2fca8dcdeb1af""]","[""fire_direct""]",false,true,false,false,false,1,0,1,0,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""wage_schedule""]",Tier G,low,"[""missing_clear_cross_side_anchor""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_base_wage_direct_value""]","[""quantitative_direct_text_claim_ready""]","[""quantitative_normalization_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-05964-03\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-11-1509.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-11-1509.pdf\"", \""scout_target_id\"": \""BRM5-20260731-05964\""}""]"
BRMMATCHPREP-20260803-ccb9a27227f57aae94e0881b,Wisconsin,MN,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-bea3fd0b852bdbf769d60f7a""]","[""BRMSPAN-20260802-00311b4c300de06bb9f11e47"",""BRMSPAN-20260802-5983af3ea80a649c6cfa244d""]","[""police_direct""]",true,false,false,false,false,2,0,0,2,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""agenda_packet_or_minutes""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_collective_bargaining""]","[""local_context_only""]","[""local_context_candidate""]","[""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-01701-02\"", \""final\"": \""https://superiorwi.gov/AgendaCenter/ViewFile/Minutes/_02192024-801\"", \""original\"": \""https://www.superiorwi.gov/AgendaCenter/ViewFile/Minutes/_02192024-801\"", \""scout_target_id\"": \""BRM5-20260731-01701\""}""]"
BRMMATCHPREP-20260803-cd0a9db5bc570069b657a078,Oberlin,KS,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-d29cdc1d11670a3c4f28d8da""]","[""BRMSPAN-20260802-3fb367e6afa0984705c04c62""]","[""non_safety_direct""]",false,false,false,true,false,0,1,0,1,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""budget_or_pay_plan""]",Tier F,moderate,"[""missing_clear_cross_side_anchor""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_market_recruitment_retention_pressure""]","[""directional_hint_only""]","[""local_context_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-12142-02\"", \""final\"": \""https://oberlin-kansas.com/uploads/2024cityofoberlinbudget-final.pdf\"", \""original\"": \""https://oberlin-kansas.com/uploads/2024cityofoberlinbudget-final.pdf\"", \""scout_target_id\"": \""BRM5-20260731-12142\""}""]"
BRMMATCHPREP-20260803-cd1898f7593ace22b6655d4d,Franklin,WI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-c1c686e303acef97d9e7f9c2""]","[""BRMSPAN-20260802-1edcc978966aa44f611fbbff"",""BRMSPAN-20260802-1f8458cca364e222afe85633"",""BRMSPAN-20260802-21a473dd67069fdb3ee391b2"",""BRMSPAN-20260802-28387c490389585305b10529"",""BRMSPAN-20260802-2a29f53cd7b84550c5314d76"",""BRMSPAN-20260802-2f0dc980315bdea70ffa15c2"",""BRMSPAN-20260802-336405d1800f988dec8da805"",""BRMSPAN-20260802-35425a05ccbb5a2b37ed1e5c"",""BRMSPAN-20260802-366c080653b572bfd893c08e"",""BRMSPAN-20260802-4b845e1118ce627881c47e43"",""BRMSPAN-20260802-54af29c733ae615b700d1d20"",""BRMSPAN-20260802-61cba5b835c32a850016194b"",""BRMSPAN-20260802-671a68dc81f709f420efcf20"",""BRMSPAN-20260802-74a67ab701ba1a05a8f4b10e"",""BRMSPAN-20260802-76d51ed9f845f70ca56f7e81"",""BRMSPAN-20260802-ad0e7a14d4129e4a88da7235"",""BRMSPAN-20260802-aff73d23ef0d032fe40594bb"",""BRMSPAN-20260802-cbb7ac1106c99ba931e0306c"",""BRMSPAN-20260802-ecc53a7283b5a17835dfe428"",""BRMSPAN-20260802-f267a5b72946e295ee9c817b""]","[""police_direct""]",true,false,false,false,false,20,0,9,14,2,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""agenda_packet_or_minutes""]",Tier E,moderate,"[""missing_clear_cross_side_anchor""]",growth_continuity_review,"[""cba_arbitration_factfinding_hint""]","[""qual_market_recruitment_retention_pressure"",""qual_mou_or_settlement"",""qual_position_classification_or_civil_service_structure"",""qual_retroactivity_or_implementation_timing"",""qual_strike_no_strike_or_labor_dispute_process"",""quant_other_compensation_value"",""quant_percentage_raise_or_cola"",""quant_position_classification_pay_band"",""quant_salary_schedule_table""]","[""directional_hint_only"",""qualitative_mechanism_claim_ready"",""quantitative_direct_text_claim_ready"",""quantitative_needs_normalization"",""source_navigation_or_reference_only"",""weak_or_not_supported""]","[""core_finding_candidate"",""exclude_or_write_off"",""local_context_candidate"",""manual_review_candidate"",""mechanism_summary_candidate"",""supporting_example_candidate""]","[""moderate"",""none"",""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10189-02\"", \""final\"": \""https://franklinwi.gov/Files/Agendas/2023/June2023/Common-Council-Special-Meeting-Agenda-Packet-6-27-2023.pdf\"", \""original\"": \""https://www.franklinwi.gov/Files/Agendas/2023/June2023/Common-Council-Special-Meeting-Agenda-Packet-6-27-2023.pdf\"", \""scout_target_id\"": \""BRM5-20260731-10189\""}""]"
BRMMATCHPREP-20260803-cd6c86564b8912d22491c751,West Conshohocken,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-44844025f23463618e24c75b""]","[""BRMSPAN-20260802-2a228ba219d3f16afb16ac3e"",""BRMSPAN-20260802-4c246496f9cbbe9f629e301d""]","[""police_direct""]",true,false,false,false,false,2,0,1,1,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""mou_or_memorandum""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_interest_arbitration"",""quant_other_compensation_value""]","[""weak_or_not_supported""]","[""manual_review_candidate""]","[""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18456-01\"", \""final\"": \""https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2021/documents/west-conshohocken-borough-pf-c-20-16-e.pdf\"", \""original\"": \""https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2021/documents/west-conshohocken-borough-pf-c-20-16-e.pdf\"", \""scout_target_id\"": \""BRM5-20260731-18456\""}""]"
BRMMATCHPREP-20260803-cdac21844eeaee4e6d9e41d3,Packer,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-ea920bd080fc0b13da8976a9""]","[""BRMSPAN-20260802-9648b4d407ec52d4968a0f3a"",""BRMSPAN-20260802-a87ddbe2a6fd7f2eb57b32ab""]","[""non_safety_direct""]",false,false,false,true,false,0,2,2,0,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""wage_schedule""]",Tier G,low,"[""missing_clear_cross_side_anchor""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_base_wage_direct_value""]","[""quantitative_direct_text_claim_ready""]","[""core_finding_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-03367-01\"", \""final\"": \""https://packertownship.com/wp-content/uploads/2023/03/Salary-Positions-2023.pdf\"", \""original\"": \""https://packertownship.com/wp-content/uploads/2023/03/Salary-Positions-2023.pdf\"", \""scout_target_id\"": \""BRM5-20260731-03367\""}""]"
BRMMATCHPREP-20260803-cdedd24e086318b3152a9135,McLeansboro,IL,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-c737d138806ef7d15da0ee46""]","[""BRMSPAN-20260802-4263a55e26a3740e7ab3ebc7""]","[""non_safety_direct""]",false,false,false,true,false,0,1,1,0,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""agenda_packet_or_minutes""]",Tier G,low,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_other_compensation_value""]","[""source_navigation_or_reference_only""]","[""exclude_or_write_off""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-07808-01\"", \""final\"": \""https://mcleansboro.us/app/uploads/2022/10/2022-07-REGULAR-MEETING-MINUTES.pdf\"", \""original\"": \""https://mcleansboro.us/app/uploads/2022/10/2022-07-REGULAR-MEETING-MINUTES.pdf\"", \""scout_target_id\"": \""BRM5-20260731-07808\""}""]"
BRMMATCHPREP-20260803-ce04938c365d0b04c1abe244,Mosinee,WI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-a4b4f6893d982f592b1cd200""]","[""BRMSPAN-20260802-83314d49a2913c26b143de4e""]","[""police_direct""]",true,false,false,false,false,1,0,1,0,1,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""budget_or_pay_plan""]",Tier E,moderate,"[""missing_clear_cross_side_anchor""]",growth_continuity_review,"[""non_cba_or_unresolved_hint""]","[""quant_percentage_raise_or_cola""]","[""quantitative_direct_text_claim_ready""]","[""supporting_example_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-17739-01\"", \""final\"": \""https://mosinee.wi.us/_files/ugd/3fe12a_3793d7597f884b7aaedee602c7f89f3e.pdf\"", \""original\"": \""https://www.mosinee.wi.us/_files/ugd/3fe12a_3793d7597f884b7aaedee602c7f89f3e.pdf\"", \""scout_target_id\"": \""BRM5-20260731-17739\""}""]"
BRMMATCHPREP-20260803-ce0df9002465836671163402,Phelps,WI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-65b3efe024c2b67292e7b143""]","[""BRMSPAN-20260802-19ac8bd0b616911affb6c5cb"",""BRMSPAN-20260802-b2356ef8155758b3876afe16""]","[""fire_direct""]",false,true,false,false,false,2,0,2,1,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""budget_or_pay_plan""]",Tier F,moderate,"[""missing_clear_cross_side_anchor""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_non_base_compensation_mechanism"",""quant_overtime_or_holiday_rate""]","[""quantitative_direct_text_claim_ready""]","[""supporting_example_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02802-01\"", \""final\"": \""https://storage.googleapis.com/juniper-media-library/356/2025/07/2025-Approved-Budget.pdf\"", \""original\"": \""https://storage.googleapis.com/juniper-media-library/356/2025/07/2025-Approved-Budget.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02802\""}""]"
BRMMATCHPREP-20260803-ce8ad3bff017d62dfbe4e44d,Upper Bern,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-041573a50235652535b513aa""]","[""BRMSPAN-20260802-b210cd4ef33f8348c0ee29a0""]","[""non_safety_direct""]",false,false,false,true,false,0,1,0,1,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""agenda_packet_or_minutes""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_market_recruitment_retention_pressure""]","[""source_navigation_or_reference_only""]","[""exclude_or_write_off""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14692-02\"", \""final\"": \""https://upperberntownship.org/wp-content/uploads/Public-Reorganization-meeting-Agenda-1.pdf\"", \""original\"": \""https://upperberntownship.org/wp-content/uploads/Public-Reorganization-meeting-Agenda-1.pdf\"", \""scout_target_id\"": \""BRM5-20260731-14692\""}""]"
BRMMATCHPREP-20260803-ce99babf0674df2e98257ddb,Beaver,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-13fd9831dd42ec6e04329ab8""]","[""BRMSPAN-20260802-337c728660cfc31d68223a36"",""BRMSPAN-20260802-34c7e43a56664f77ca2a7f71"",""BRMSPAN-20260802-48b1be4f77c9780d066fee1f"",""BRMSPAN-20260802-595c9eda36866ea43f3650c9""]","[""police_direct""]",true,false,false,false,false,4,0,1,3,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""factfinding_report""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""cba_arbitration_factfinding_hint""]","[""qual_collective_bargaining"",""qual_position_classification_or_civil_service_structure"",""quant_other_compensation_value""]","[""directional_hint_only"",""local_context_only"",""source_navigation_or_reference_only"",""weak_or_not_supported""]","[""exclude_or_write_off"",""local_context_candidate"",""manual_review_candidate"",""supporting_example_candidate""]","[""moderate"",""none"",""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10613-03\"", \""final\"": \""https://beaverpa.us/wp-content/uploads/2020/02/200114-Council-Minutes.pdf\"", \""original\"": \""https://beaverpa.us/wp-content/uploads/2020/02/200114-Council-Minutes.pdf\"", \""scout_target_id\"": \""BRM5-20260731-10613\""}""]"
BRMMATCHPREP-20260803-ceb45920d37d3d272602349c,Delaware,OH,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-467d71ac9c0a8b9aab431db7"",""BRMGRS-20260802-c93b985e9cc1475e70c780b5""]","[""BRMSPAN-20260802-6bf17f6686ea5063703a5bcf"",""BRMSPAN-20260802-b52fcbb68b3c3e8aa17f5c50""]","[""police_direct""]",true,false,false,false,false,2,0,2,1,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""cba""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""cba_arbitration_factfinding_hint""]","[""quant_other_compensation_value""]","[""qualitative_mechanism_claim_ready"",""quantitative_needs_normalization""]","[""manual_review_candidate"",""mechanism_summary_candidate""]","[""moderate"",""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-09725-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-03-0228.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-03-0228.pdf\"", \""scout_target_id\"": \""BRM5-20260731-09725\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-13468-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-03-0229.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-03-0229.pdf\"", \""scout_target_id\"": \""BRM5-20260731-13468\""}""]"
BRMMATCHPREP-20260803-cedc3c33c616f63cae928a5e,Ticonderoga,NY,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-be8b6f0149eaeb096aa08458""]","[""BRMSPAN-20260802-d82a4dc96985ca7022f376c2""]","[""non_safety_direct""]",false,false,false,true,false,0,1,0,1,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""mou_or_memorandum""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_collective_bargaining""]","[""local_context_only""]","[""local_context_candidate""]","[""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18045-02\"", \""final\"": \""https://townofticonderoga.gov/wp-content/uploads/RTB-Mtg-5-18-2026-PH-Moratorium-BESS-1.pdf\"", \""original\"": \""https://townofticonderoga.gov/wp-content/uploads/RTB-Mtg-5-18-2026-PH-Moratorium-BESS-1.pdf\"", \""scout_target_id\"": \""BRM5-20260731-18045\""}""]"
BRMMATCHPREP-20260803-cf41d9130018a6f5958a061f,Rye,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-685909a5f53eae32d6e9daff""]","[""BRMSPAN-20260802-fad7a267c8c64b6f24f4e945""]","[""non_safety_direct""]",false,false,false,true,false,0,1,1,0,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""agenda_packet_or_minutes""]",Tier G,low,"[""missing_clear_cross_side_anchor""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_base_wage_direct_value""]","[""quantitative_direct_text_claim_ready""]","[""supporting_example_candidate""]","[""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-03400-01\"", \""final\"": \""https://ryetwp.com/wp-content/uploads/2022/07/2020-Meeting-Minutes.pdf\"", \""original\"": \""https://ryetwp.com/wp-content/uploads/2022/07/2020-Meeting-Minutes.pdf\"", \""scout_target_id\"": \""BRM5-20260731-03400\""}""]"
BRMMATCHPREP-20260803-cf72054101ed7d1fdc1afc43,Belle Plaine,MN,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-ef72e06df6f3d8d1220d52ad""]","[""BRMSPAN-20260802-3b3f68444e8c1c1f0769a4c6"",""BRMSPAN-20260802-5ede4310532ce64385fa4d1e"",""BRMSPAN-20260802-a6bed4a789cc3ad65097b8c0""]","[""police_direct""]",true,false,false,false,false,3,0,3,1,3,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""cba""]",Tier E,moderate,"[""missing_clear_cross_side_anchor""]",growth_continuity_review,"[""cba_arbitration_factfinding_hint""]","[""qual_cola_or_indexing_mechanism"",""quant_cpi_indexed_adjustment"",""quant_step_schedule_progression""]","[""quantitative_direct_text_claim_ready""]","[""core_finding_candidate""]","[""moderate"",""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-05053-01\"", \""final\"": \""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/676ae6394e9a7e2c68a22004/1735059002659/ActiveContract+-+Belle+Plaine+PD+12-31-2027.pdf\"", \""original\"": \""https://www.lels.org/s/ActiveContract-Belle-Plaine-PD-12-31-2027.pdf\"", \""scout_target_id\"": \""BRM5-20260731-05053\""}""]"
BRMMATCHPREP-20260803-d04b17bb8c7d67ff640b60e9,New Baltimore,NY,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-53cb25ceaba7ec9a9bda341a""]","[""BRMSPAN-20260802-0a794a57fdaf8629b4544bb2"",""BRMSPAN-20260802-1ebec2e5db5b88f9d09edebf"",""BRMSPAN-20260802-aeb4b7a55a272eefc67e2f0b""]","[""non_safety_direct""]",false,false,false,true,false,0,3,3,0,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""other_local_government_pay_policy""]",Tier G,low,"[""missing_clear_cross_side_anchor""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_base_wage_direct_value""]","[""quantitative_direct_text_claim_ready""]","[""supporting_example_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14243-01\"", \""final\"": \""https://townofnewbaltimore.gov/government/documents/town-board/town-board-2025/town-board-agenda-2025/3380-2026-01-05-town-board-organizational-meeting-agenda/file\"", \""original\"": \""https://townofnewbaltimore.gov/government/documents/town-board/town-board-2025/town-board-agenda-2025/3380-2026-01-05-town-board-organizational-meeting-agenda/file\"", \""scout_target_id\"": \""BRM5-20260731-14243\""}""]"
BRMMATCHPREP-20260803-d05a2a9e1f8950c634d8b5fd,Hammond,IN,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-086c546cf61412bae946fb30"",""BRMGRS-20260802-67cd9eb0370183b85eea3e6f""]","[""BRMSPAN-20260802-0bcc103438fd6f27adc63c6c"",""BRMSPAN-20260802-2b72c425af4a2092a595f34c"",""BRMSPAN-20260802-36adcc842472121b88062121"",""BRMSPAN-20260802-3ad1969cde3c860e1ba98611"",""BRMSPAN-20260802-501c09145f847fa5b7125ad2"",""BRMSPAN-20260802-52560bba5f1743605ee9c3e8"",""BRMSPAN-20260802-8799be099151000a0d95da8b"",""BRMSPAN-20260802-98af2979345a9e86d9329d49"",""BRMSPAN-20260802-b954bac3a9bbb08b38463e85"",""BRMSPAN-20260802-ba5489343526001c0af74cff"",""BRMSPAN-20260802-ced20042afaacac2acf1ed21"",""BRMSPAN-20260802-f901613e1bc2edf06739d12e"",""BRMSPAN-20260802-01054c279223f9ac80ebd207"",""BRMSPAN-20260802-1aa507ae3307f13cbe1f7b3a"",""BRMSPAN-20260802-460f510107665a6d5bbc523e"",""BRMSPAN-20260802-547877f9aac7382463fecaa3"",""BRMSPAN-20260802-885513ea1c3bdfffedb71107"",""BRMSPAN-20260802-8b86ba6b28eaf1bdbb739584"",""BRMSPAN-20260802-959667646a20fa881290776c"",""BRMSPAN-20260802-a1832cb84d7abbbf49de80f2"",""BRMSPAN-20260802-cb4d45548a5a864fdfc4a34b"",""BRMSPAN-20260802-d17cb1c274ff15bf40158113""]","[""police_direct"",""safety_combined_direct""]",true,false,true,false,false,22,0,14,11,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""salary_ordinance""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_collective_bargaining"",""qual_non_base_compensation_mechanism"",""qual_ordinance_or_council_adoption"",""quant_allowance_or_reimbursement"",""quant_overtime_or_holiday_rate"",""quant_salary_schedule_table"",""quant_stipend_or_premium""]","[""mixed_quant_qual_claim_ready"",""qualitative_mechanism_claim_ready"",""quantitative_direct_text_claim_ready"",""quantitative_needs_normalization"",""weak_or_not_supported""]","[""core_finding_candidate"",""exclude_or_write_off"",""local_context_candidate"",""manual_review_candidate"",""mechanism_summary_candidate"",""quantitative_normalization_candidate"",""supporting_example_candidate""]","[""central"",""moderate"",""none"",""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-08072-01\"", \""final\"": \""https://gohammond.com/document_library/city_council_ordinances_and_resolutions/ordinances/2025/ordinance_9687.pdf\"", \""original\"": \""https://www.gohammond.com/document_library/city_council_ordinances_and_resolutions/ordinances/2025/ordinance_9687.pdf\"", \""scout_target_id\"": \""BRM5-20260731-08072\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-08072-03\"", \""final\"": \""https://gohammond.com/document_library/city_council_ordinances_and_resolutions/ordinances/2025/ordinance_9686.pdf\"", \""original\"": \""https://www.gohammond.com/document_library/city_council_ordinances_and_resolutions/ordinances/2025/ordinance_9686.pdf\"", \""scout_target_id\"": \""BRM5-20260731-08072\""}""]"
BRMMATCHPREP-20260803-d080fec084f07822fb99a3cb,Cussewago,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-b7f666ca38f10f9d749b4d37""]","[""BRMSPAN-20260802-8acf30c415b1094213b6583b""]","[""non_safety_direct""]",false,false,false,true,false,0,1,1,0,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""budget_or_pay_plan""]",Tier G,low,"[""missing_clear_cross_side_anchor""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_budget_or_pay_plan_amount""]","[""quantitative_direct_text_claim_ready""]","[""core_finding_candidate""]","[""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18147-01\"", \""final\"": \""https://cussewagotownship.com/wp-content/uploads/2024/06/March-12%5EJ-2024-Supervisors-Meeting-MINUTES.pdf\"", \""original\"": \""https://cussewagotownship.com/wp-content/uploads/2024/06/March-12%5EJ-2024-Supervisors-Meeting-MINUTES.pdf\"", \""scout_target_id\"": \""BRM5-20260731-18147\""}""]"
BRMMATCHPREP-20260803-d0cb3301f6e19a3b6d188fea,Jackson,OH,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-ba3f9aec49c14af55db8a5de""]","[""BRMSPAN-20260802-b325bf94a2a9d5ab60145d96""]","[""non_safety_direct""]",false,false,false,true,false,0,1,1,0,1,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""cba""]",Tier E,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",growth_continuity_review,"[""cba_arbitration_factfinding_hint""]","[""quant_other_compensation_value""]","[""quantitative_needs_normalization""]","[""growth_continuity_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-09769-03\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1290.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1290.pdf\"", \""scout_target_id\"": \""BRM5-20260731-09769\""}""]"
