span_rating_id,source_rating_id,span_id,municipality,state,region,final_side_relevance_rating,period_cycle_anchor_category,primary_raw_period_anchor,raw_date_effective_period_token_candidates,period_anchor_quality,source_title,page_location_pointer,source_locator_lineage
BRMGRT-20260802-cfa5990ad1ef67da5aeba9c8,BRMGRS-20260802-846d27b2199bd28daa2a6cef,BRMSPAN-20260802-fe538259e21c2635a6228ee5,Glendale,WI,Midwest,police_direct,explicit_contract_period,2025-2027,"[""2025-2027"",""2028""]",explicit,Common Council Agenda (Archived) — Multi-Year Agreement with the Glendale Police Officers Association Local 212 (wage increases 2025-2027; extension through 2028),25252,"{""candidate_id"": ""BRM5C-BRM5-20260731-17676-01"", ""final"": ""https://glendalewi.gov/AgendaCenter/ViewFile/ArchivedAgenda/_11252024-751"", ""original"": ""https://www.glendalewi.gov/AgendaCenter/ViewFile/ArchivedAgenda/_11252024-751"", ""scout_target_id"": ""BRM5-20260731-17676""}"
BRMGRT-20260802-8b1ca37e257aff94414e5652,BRMGRS-20260802-0d949417fbf57a93a227a6a3,BRMSPAN-20260802-08eb2f9950efd07b44a052ab,McDonald,OH,Midwest,police_direct,missing_period_anchor,,[],missing,"Village of McDonald, Ohio Ordinance No. 3305-24 (Amending Salary Ordinance 3281-23) — Police Department pay rates",4442,"{""candidate_id"": ""BRM5C-BRM5-20260731-06074-01"", ""final"": ""https://mcdonaldvillage.com/wp-content/uploads/2024/12/Salary-Ordinance-12-19-24.pdf"", ""original"": ""https://mcdonaldvillage.com/wp-content/uploads/2024/12/Salary-Ordinance-12-19-24.pdf"", ""scout_target_id"": ""BRM5-20260731-06074""}"
BRMGRT-20260802-377ae13de4eaa0a8d3a83523,BRMGRS-20260802-0d949417fbf57a93a227a6a3,BRMSPAN-20260802-13fbcd6600819f11b6219b65,McDonald,OH,Midwest,police_direct,missing_period_anchor,,[],missing,"Village of McDonald, Ohio Ordinance No. 3305-24 (Amending Salary Ordinance 3281-23) — Police Department pay rates",1494,"{""candidate_id"": ""BRM5C-BRM5-20260731-06074-01"", ""final"": ""https://mcdonaldvillage.com/wp-content/uploads/2024/12/Salary-Ordinance-12-19-24.pdf"", ""original"": ""https://mcdonaldvillage.com/wp-content/uploads/2024/12/Salary-Ordinance-12-19-24.pdf"", ""scout_target_id"": ""BRM5-20260731-06074""}"
BRMGRT-20260802-b5173afb8b25b24e8e1527f1,BRMGRS-20260802-0d949417fbf57a93a227a6a3,BRMSPAN-20260802-15e7ff3eb4fe3fc6581e92f6,McDonald,OH,Midwest,police_direct,missing_period_anchor,,[],missing,"Village of McDonald, Ohio Ordinance No. 3305-24 (Amending Salary Ordinance 3281-23) — Police Department pay rates",3620,"{""candidate_id"": ""BRM5C-BRM5-20260731-06074-01"", ""final"": ""https://mcdonaldvillage.com/wp-content/uploads/2024/12/Salary-Ordinance-12-19-24.pdf"", ""original"": ""https://mcdonaldvillage.com/wp-content/uploads/2024/12/Salary-Ordinance-12-19-24.pdf"", ""scout_target_id"": ""BRM5-20260731-06074""}"
BRMGRT-20260802-90c958d47dcda647ecca768d,BRMGRS-20260802-0d949417fbf57a93a227a6a3,BRMSPAN-20260802-1c839ac7a4bc6c66c855f1d6,McDonald,OH,Midwest,police_direct,missing_period_anchor,,[],missing,"Village of McDonald, Ohio Ordinance No. 3305-24 (Amending Salary Ordinance 3281-23) — Police Department pay rates",5042,"{""candidate_id"": ""BRM5C-BRM5-20260731-06074-01"", ""final"": ""https://mcdonaldvillage.com/wp-content/uploads/2024/12/Salary-Ordinance-12-19-24.pdf"", ""original"": ""https://mcdonaldvillage.com/wp-content/uploads/2024/12/Salary-Ordinance-12-19-24.pdf"", ""scout_target_id"": ""BRM5-20260731-06074""}"
BRMGRT-20260802-00d2bea77e541bdc02be1ef1,BRMGRS-20260802-0d949417fbf57a93a227a6a3,BRMSPAN-20260802-7f55c11df1b92cd243eca101,McDonald,OH,Midwest,police_direct,missing_period_anchor,,[],missing,"Village of McDonald, Ohio Ordinance No. 3305-24 (Amending Salary Ordinance 3281-23) — Police Department pay rates",1199,"{""candidate_id"": ""BRM5C-BRM5-20260731-06074-01"", ""final"": ""https://mcdonaldvillage.com/wp-content/uploads/2024/12/Salary-Ordinance-12-19-24.pdf"", ""original"": ""https://mcdonaldvillage.com/wp-content/uploads/2024/12/Salary-Ordinance-12-19-24.pdf"", ""scout_target_id"": ""BRM5-20260731-06074""}"
BRMGRT-20260802-ff392d0a6931adea4ab9172a,BRMGRS-20260802-0d949417fbf57a93a227a6a3,BRMSPAN-20260802-849efde6812752455f4db044,McDonald,OH,Midwest,police_direct,missing_period_anchor,,[],missing,"Village of McDonald, Ohio Ordinance No. 3305-24 (Amending Salary Ordinance 3281-23) — Police Department pay rates",1149,"{""candidate_id"": ""BRM5C-BRM5-20260731-06074-01"", ""final"": ""https://mcdonaldvillage.com/wp-content/uploads/2024/12/Salary-Ordinance-12-19-24.pdf"", ""original"": ""https://mcdonaldvillage.com/wp-content/uploads/2024/12/Salary-Ordinance-12-19-24.pdf"", ""scout_target_id"": ""BRM5-20260731-06074""}"
BRMGRT-20260802-1a113ae568776fe07e3026c1,BRMGRS-20260802-0d949417fbf57a93a227a6a3,BRMSPAN-20260802-f629f6332fb21bb3f2887824,McDonald,OH,Midwest,police_direct,missing_period_anchor,,[],missing,"Village of McDonald, Ohio Ordinance No. 3305-24 (Amending Salary Ordinance 3281-23) — Police Department pay rates",114,"{""candidate_id"": ""BRM5C-BRM5-20260731-06074-01"", ""final"": ""https://mcdonaldvillage.com/wp-content/uploads/2024/12/Salary-Ordinance-12-19-24.pdf"", ""original"": ""https://mcdonaldvillage.com/wp-content/uploads/2024/12/Salary-Ordinance-12-19-24.pdf"", ""scout_target_id"": ""BRM5-20260731-06074""}"
BRMGRT-20260802-c02c36dbaad5b1a42700ce38,BRMGRS-20260802-429d387da7a9acb89cc56d47,BRMSPAN-20260802-0f163065790a99a1c0c17621,Theresa,NY,Northeast,write_off,explicit_effective_date,"Jan 1, 2026","[""Jan 1, 2026"",""Jan 14, 2026""]",explicit,"Town Board meeting minutes (Jan 14, 2026) — wages/payment & salary schedule effective Jan 1, 2026",2185,"{""candidate_id"": ""BRM5C-BRM5-20260731-03094-01"", ""final"": ""https://townoftheresany.gov/uploads/1/1/5/4/115409115/jan26meeting_mins.pdf"", ""original"": ""https://www.townoftheresany.gov/uploads/1/1/5/4/115409115/jan26meeting_mins.pdf"", ""scout_target_id"": ""BRM5-20260731-03094""}"
BRMGRT-20260802-ebc5b60eaa93a2fdf00dab55,BRMGRS-20260802-429d387da7a9acb89cc56d47,BRMSPAN-20260802-3b830f5a75c5bec3c714e071,Theresa,NY,Northeast,remains_unclear,explicit_effective_date,2026,"[""2026"",""Jan 1, 2026"",""Jan 14, 2026"",""January 1, 2026""]",explicit,"Town Board meeting minutes (Jan 14, 2026) — wages/payment & salary schedule effective Jan 1, 2026",1445,"{""candidate_id"": ""BRM5C-BRM5-20260731-03094-01"", ""final"": ""https://townoftheresany.gov/uploads/1/1/5/4/115409115/jan26meeting_mins.pdf"", ""original"": ""https://www.townoftheresany.gov/uploads/1/1/5/4/115409115/jan26meeting_mins.pdf"", ""scout_target_id"": ""BRM5-20260731-03094""}"
BRMGRT-20260802-9e0a01e86dcd0b69aadf28bd,BRMGRS-20260802-429d387da7a9acb89cc56d47,BRMSPAN-20260802-a81b1cf9133f419d71380d46,Theresa,NY,Northeast,remains_unclear,explicit_effective_date,"Jan 1, 2026","[""Jan 1, 2026"",""Jan 14, 2026""]",explicit,"Town Board meeting minutes (Jan 14, 2026) — wages/payment & salary schedule effective Jan 1, 2026",3068,"{""candidate_id"": ""BRM5C-BRM5-20260731-03094-01"", ""final"": ""https://townoftheresany.gov/uploads/1/1/5/4/115409115/jan26meeting_mins.pdf"", ""original"": ""https://www.townoftheresany.gov/uploads/1/1/5/4/115409115/jan26meeting_mins.pdf"", ""scout_target_id"": ""BRM5-20260731-03094""}"
BRMGRT-20260802-d66b438c0bd41a7c94f26568,BRMGRS-20260802-429d387da7a9acb89cc56d47,BRMSPAN-20260802-b5ba21caf3bbc8a627f1d685,Theresa,NY,Northeast,remains_unclear,explicit_effective_date,2026,"[""2026"",""Jan 1, 2026"",""Jan 14, 2026""]",explicit,"Town Board meeting minutes (Jan 14, 2026) — wages/payment & salary schedule effective Jan 1, 2026",5100,"{""candidate_id"": ""BRM5C-BRM5-20260731-03094-01"", ""final"": ""https://townoftheresany.gov/uploads/1/1/5/4/115409115/jan26meeting_mins.pdf"", ""original"": ""https://www.townoftheresany.gov/uploads/1/1/5/4/115409115/jan26meeting_mins.pdf"", ""scout_target_id"": ""BRM5-20260731-03094""}"
BRMGRT-20260802-02780503851b38c7eb5f702b,BRMGRS-20260802-429d387da7a9acb89cc56d47,BRMSPAN-20260802-d5aa55f6a3d2b1ee28b98252,Theresa,NY,Northeast,non_safety_direct,explicit_effective_date,"Jan 1, 2026","[""Jan 1, 2026"",""Jan 14, 2026""]",explicit,"Town Board meeting minutes (Jan 14, 2026) — wages/payment & salary schedule effective Jan 1, 2026",2957,"{""candidate_id"": ""BRM5C-BRM5-20260731-03094-01"", ""final"": ""https://townoftheresany.gov/uploads/1/1/5/4/115409115/jan26meeting_mins.pdf"", ""original"": ""https://www.townoftheresany.gov/uploads/1/1/5/4/115409115/jan26meeting_mins.pdf"", ""scout_target_id"": ""BRM5-20260731-03094""}"
BRMGRT-20260802-d0985e2a780a08bb73836839,BRMGRS-20260802-429d387da7a9acb89cc56d47,BRMSPAN-20260802-d80f2d07e3f2d7d0657792bd,Theresa,NY,Northeast,write_off,explicit_effective_date,"Jan 1, 2026","[""Jan 1, 2026"",""Jan 14, 2026""]",explicit,"Town Board meeting minutes (Jan 14, 2026) — wages/payment & salary schedule effective Jan 1, 2026",1355,"{""candidate_id"": ""BRM5C-BRM5-20260731-03094-01"", ""final"": ""https://townoftheresany.gov/uploads/1/1/5/4/115409115/jan26meeting_mins.pdf"", ""original"": ""https://www.townoftheresany.gov/uploads/1/1/5/4/115409115/jan26meeting_mins.pdf"", ""scout_target_id"": ""BRM5-20260731-03094""}"
BRMGRT-20260802-78bf9e18186a568d84526764,BRMGRS-20260802-429d387da7a9acb89cc56d47,BRMSPAN-20260802-ecd99233a08d33baac4f83d5,Theresa,NY,Northeast,remains_unclear,explicit_effective_date,"Jan 1, 2026","[""Jan 1, 2026"",""Jan 14, 2026""]",explicit,"Town Board meeting minutes (Jan 14, 2026) — wages/payment & salary schedule effective Jan 1, 2026",2939,"{""candidate_id"": ""BRM5C-BRM5-20260731-03094-01"", ""final"": ""https://townoftheresany.gov/uploads/1/1/5/4/115409115/jan26meeting_mins.pdf"", ""original"": ""https://www.townoftheresany.gov/uploads/1/1/5/4/115409115/jan26meeting_mins.pdf"", ""scout_target_id"": ""BRM5-20260731-03094""}"
BRMGRT-20260802-1cf73fc8166a564d5bbfb941,BRMGRS-20260802-3026f2594c0fdc65b769b136,BRMSPAN-20260802-55da42f4ee7fce06028adba8,Conemaugh,PA,Northeast,remains_unclear,explicit_effective_date,"DECEMBER 17, 2025","[""DECEMBER 17, 2025"",""Dec 17, 2025""]",explicit,"Conemaugh Township Supervisors meeting minutes (Dec 17, 2025)",6824,"{""candidate_id"": ""BRM5C-BRM5-20260731-18133-01"", ""final"": ""https://export.amlegal.com/media/minutes/262be231-9b7c-4aba-a44d-465402d9fdd8.pdf"", ""original"": ""https://export.amlegal.com/media/minutes/262be231-9b7c-4aba-a44d-465402d9fdd8.pdf"", ""scout_target_id"": ""BRM5-20260731-18133""}"
BRMGRT-20260802-2bd9408105e62ff581d65084,BRMGRS-20260802-3026f2594c0fdc65b769b136,BRMSPAN-20260802-5bc7f0c433c4ad8a40a57195,Conemaugh,PA,Northeast,remains_unclear,explicit_effective_date,"DECEMBER 17, 2025","[""DECEMBER 17, 2025"",""Dec 17, 2025"",""January 1, 2026""]",explicit,"Conemaugh Township Supervisors meeting minutes (Dec 17, 2025)",6726,"{""candidate_id"": ""BRM5C-BRM5-20260731-18133-01"", ""final"": ""https://export.amlegal.com/media/minutes/262be231-9b7c-4aba-a44d-465402d9fdd8.pdf"", ""original"": ""https://export.amlegal.com/media/minutes/262be231-9b7c-4aba-a44d-465402d9fdd8.pdf"", ""scout_target_id"": ""BRM5-20260731-18133""}"
BRMGRT-20260802-fd3dcf89ac14ad78ff65f16d,BRMGRS-20260802-3026f2594c0fdc65b769b136,BRMSPAN-20260802-b2eadae8e2ff062906e06747,Conemaugh,PA,Northeast,police_direct,explicit_effective_date,"Dec 17, 2025","[""Dec 17, 2025"",""January 4, 2026""]",explicit,"Conemaugh Township Supervisors meeting minutes (Dec 17, 2025)",7730,"{""candidate_id"": ""BRM5C-BRM5-20260731-18133-01"", ""final"": ""https://export.amlegal.com/media/minutes/262be231-9b7c-4aba-a44d-465402d9fdd8.pdf"", ""original"": ""https://export.amlegal.com/media/minutes/262be231-9b7c-4aba-a44d-465402d9fdd8.pdf"", ""scout_target_id"": ""BRM5-20260731-18133""}"
BRMGRT-20260802-868bc3439d464bdaa7694540,BRMGRS-20260802-3026f2594c0fdc65b769b136,BRMSPAN-20260802-d7129bb514bbc1b8a22196fe,Conemaugh,PA,Northeast,remains_unclear,explicit_effective_date,"DECEMBER 17, 2025","[""DECEMBER 17, 2025"",""Dec 17, 2025""]",explicit,"Conemaugh Township Supervisors meeting minutes (Dec 17, 2025)",6840,"{""candidate_id"": ""BRM5C-BRM5-20260731-18133-01"", ""final"": ""https://export.amlegal.com/media/minutes/262be231-9b7c-4aba-a44d-465402d9fdd8.pdf"", ""original"": ""https://export.amlegal.com/media/minutes/262be231-9b7c-4aba-a44d-465402d9fdd8.pdf"", ""scout_target_id"": ""BRM5-20260731-18133""}"
BRMGRT-20260802-e21dfdf11ee38219a114f725,BRMGRS-20260802-3026f2594c0fdc65b769b136,BRMSPAN-20260802-db81ad0fd6bf9573d1605a16,Conemaugh,PA,Northeast,remains_unclear,explicit_effective_date,"DECEMBER 17, 2025","[""DECEMBER 17, 2025"",""Dec 17, 2025"",""December 31, 2026""]",explicit,"Conemaugh Township Supervisors meeting minutes (Dec 17, 2025)",6753,"{""candidate_id"": ""BRM5C-BRM5-20260731-18133-01"", ""final"": ""https://export.amlegal.com/media/minutes/262be231-9b7c-4aba-a44d-465402d9fdd8.pdf"", ""original"": ""https://export.amlegal.com/media/minutes/262be231-9b7c-4aba-a44d-465402d9fdd8.pdf"", ""scout_target_id"": ""BRM5-20260731-18133""}"
BRMGRT-20260802-6b2dbb0588f785eb9c4bf960,BRMGRS-20260802-3026f2594c0fdc65b769b136,BRMSPAN-20260802-e7aedc3f66000f8f60083d3a,Conemaugh,PA,Northeast,police_direct,explicit_effective_date,"Dec 17, 2025","[""Dec 17, 2025""]",explicit,"Conemaugh Township Supervisors meeting minutes (Dec 17, 2025)",6273,"{""candidate_id"": ""BRM5C-BRM5-20260731-18133-01"", ""final"": ""https://export.amlegal.com/media/minutes/262be231-9b7c-4aba-a44d-465402d9fdd8.pdf"", ""original"": ""https://export.amlegal.com/media/minutes/262be231-9b7c-4aba-a44d-465402d9fdd8.pdf"", ""scout_target_id"": ""BRM5-20260731-18133""}"
BRMGRT-20260802-804a4201ef8d92ed2b5d19a9,BRMGRS-20260802-3026f2594c0fdc65b769b136,BRMSPAN-20260802-ebb0ea6ea3b06d98ebf69404,Conemaugh,PA,Northeast,non_safety_direct,explicit_effective_date,"Dec 17, 2025","[""Dec 17, 2025"",""January 1, 2026""]",explicit,"Conemaugh Township Supervisors meeting minutes (Dec 17, 2025)",8340,"{""candidate_id"": ""BRM5C-BRM5-20260731-18133-01"", ""final"": ""https://export.amlegal.com/media/minutes/262be231-9b7c-4aba-a44d-465402d9fdd8.pdf"", ""original"": ""https://export.amlegal.com/media/minutes/262be231-9b7c-4aba-a44d-465402d9fdd8.pdf"", ""scout_target_id"": ""BRM5-20260731-18133""}"
BRMGRT-20260802-00aea00a8c3c7c76c6d49d49,BRMGRS-20260802-f89c2797bc13112261810168,BRMSPAN-20260802-2b1c849bfd82617ee65c918b,Foster,MN,Midwest,remains_unclear,missing_period_anchor,,[],missing,Foster Township Board of Supervisors — Organization Meeting Minutes (Compensation motions),954,"{""candidate_id"": ""BRM5C-BRM5-20260731-08886-01"", ""final"": ""https://fostertownship.org/cms/assets/_core/file/mi01042021reorg%281%29.pdf"", ""original"": ""https://fostertownship.org/cms/assets/_core/file/mi01042021reorg%281%29.pdf"", ""scout_target_id"": ""BRM5-20260731-08886""}"
BRMGRT-20260802-2ea18e14c26b3554b1229802,BRMGRS-20260802-f89c2797bc13112261810168,BRMSPAN-20260802-5b542b6e47bd06ea6f5cbdbc,Foster,MN,Midwest,remains_unclear,missing_period_anchor,,[],missing,Foster Township Board of Supervisors — Organization Meeting Minutes (Compensation motions),2148,"{""candidate_id"": ""BRM5C-BRM5-20260731-08886-01"", ""final"": ""https://fostertownship.org/cms/assets/_core/file/mi01042021reorg%281%29.pdf"", ""original"": ""https://fostertownship.org/cms/assets/_core/file/mi01042021reorg%281%29.pdf"", ""scout_target_id"": ""BRM5-20260731-08886""}"
BRMGRT-20260802-a373cbe38e81dfe6ff8e215e,BRMGRS-20260802-f89c2797bc13112261810168,BRMSPAN-20260802-6bf26cfd9929a7e044b3d957,Foster,MN,Midwest,write_off,missing_period_anchor,,[],missing,Foster Township Board of Supervisors — Organization Meeting Minutes (Compensation motions),6147,"{""candidate_id"": ""BRM5C-BRM5-20260731-08886-01"", ""final"": ""https://fostertownship.org/cms/assets/_core/file/mi01042021reorg%281%29.pdf"", ""original"": ""https://fostertownship.org/cms/assets/_core/file/mi01042021reorg%281%29.pdf"", ""scout_target_id"": ""BRM5-20260731-08886""}"
BRMGRT-20260802-d9ca2bd2a75fd52e3450ed41,BRMGRS-20260802-f89c2797bc13112261810168,BRMSPAN-20260802-b42427bcc36b72e03605893f,Foster,MN,Midwest,remains_unclear,missing_period_anchor,,[],missing,Foster Township Board of Supervisors — Organization Meeting Minutes (Compensation motions),2436,"{""candidate_id"": ""BRM5C-BRM5-20260731-08886-01"", ""final"": ""https://fostertownship.org/cms/assets/_core/file/mi01042021reorg%281%29.pdf"", ""original"": ""https://fostertownship.org/cms/assets/_core/file/mi01042021reorg%281%29.pdf"", ""scout_target_id"": ""BRM5-20260731-08886""}"
BRMGRT-20260802-298d9f4962cbc445bfa54366,BRMGRS-20260802-f89c2797bc13112261810168,BRMSPAN-20260802-cfea5c9077070d9dce0b43be,Foster,MN,Midwest,remains_unclear,missing_period_anchor,,[],missing,Foster Township Board of Supervisors — Organization Meeting Minutes (Compensation motions),1477,"{""candidate_id"": ""BRM5C-BRM5-20260731-08886-01"", ""final"": ""https://fostertownship.org/cms/assets/_core/file/mi01042021reorg%281%29.pdf"", ""original"": ""https://fostertownship.org/cms/assets/_core/file/mi01042021reorg%281%29.pdf"", ""scout_target_id"": ""BRM5-20260731-08886""}"
BRMGRT-20260802-831e1750c1de5058b8eeeb79,BRMGRS-20260802-f89c2797bc13112261810168,BRMSPAN-20260802-f0f3d93ecbe386902050c211,Foster,MN,Midwest,remains_unclear,missing_period_anchor,,[],missing,Foster Township Board of Supervisors — Organization Meeting Minutes (Compensation motions),1269,"{""candidate_id"": ""BRM5C-BRM5-20260731-08886-01"", ""final"": ""https://fostertownship.org/cms/assets/_core/file/mi01042021reorg%281%29.pdf"", ""original"": ""https://fostertownship.org/cms/assets/_core/file/mi01042021reorg%281%29.pdf"", ""scout_target_id"": ""BRM5-20260731-08886""}"
BRMGRT-20260802-b4e2e85b6e7dc7ec390ada22,BRMGRS-20260802-a8243e1971ab07d410ec87f3,BRMSPAN-20260802-17fc4993665306e369e55877,Hector,NY,Northeast,remains_unclear,missing_period_anchor,,[],missing,Town of Hector — Highway Contract Negotiations (Meeting Minutes / Negotiation Notes),1756,"{""candidate_id"": ""BRM5C-BRM5-20260731-14202-01"", ""final"": ""https://cms3.revize.com/revize/hectorny/Documents/Agendas%20and%20Minutes/2023/Minutes/minutes_september_19_2023_hgwy_negotiations.pdf"", ""original"": ""https://cms3.revize.com/revize/hectorny/Documents/Agendas%20and%20Minutes/2023/Minutes/minutes_september_19_2023_hgwy_negotiations.pdf"", ""scout_target_id"": ""BRM5-20260731-14202""}"
BRMGRT-20260802-00fe20e44193e6f7cb1db982,BRMGRS-20260802-a8243e1971ab07d410ec87f3,BRMSPAN-20260802-4f62f59e311b3ee969015181,Hector,NY,Northeast,remains_unclear,missing_period_anchor,,[],missing,Town of Hector — Highway Contract Negotiations (Meeting Minutes / Negotiation Notes),15,"{""candidate_id"": ""BRM5C-BRM5-20260731-14202-01"", ""final"": ""https://cms3.revize.com/revize/hectorny/Documents/Agendas%20and%20Minutes/2023/Minutes/minutes_september_19_2023_hgwy_negotiations.pdf"", ""original"": ""https://cms3.revize.com/revize/hectorny/Documents/Agendas%20and%20Minutes/2023/Minutes/minutes_september_19_2023_hgwy_negotiations.pdf"", ""scout_target_id"": ""BRM5-20260731-14202""}"
BRMGRT-20260802-0b84be27e459480e978274f4,BRMGRS-20260802-a8243e1971ab07d410ec87f3,BRMSPAN-20260802-863f445a2c6c2f6b8c9ac69a,Hector,NY,Northeast,remains_unclear,explicit_calendar_year,2024,"[""2024""]",explicit,Town of Hector — Highway Contract Negotiations (Meeting Minutes / Negotiation Notes),987,"{""candidate_id"": ""BRM5C-BRM5-20260731-14202-01"", ""final"": ""https://cms3.revize.com/revize/hectorny/Documents/Agendas%20and%20Minutes/2023/Minutes/minutes_september_19_2023_hgwy_negotiations.pdf"", ""original"": ""https://cms3.revize.com/revize/hectorny/Documents/Agendas%20and%20Minutes/2023/Minutes/minutes_september_19_2023_hgwy_negotiations.pdf"", ""scout_target_id"": ""BRM5-20260731-14202""}"
BRMGRT-20260802-4f93cab68b02a85ad668bc35,BRMGRS-20260802-a8243e1971ab07d410ec87f3,BRMSPAN-20260802-9e3de2c284e3a179727bc95b,Hector,NY,Northeast,non_safety_direct,missing_period_anchor,,[],missing,Town of Hector — Highway Contract Negotiations (Meeting Minutes / Negotiation Notes),2293,"{""candidate_id"": ""BRM5C-BRM5-20260731-14202-01"", ""final"": ""https://cms3.revize.com/revize/hectorny/Documents/Agendas%20and%20Minutes/2023/Minutes/minutes_september_19_2023_hgwy_negotiations.pdf"", ""original"": ""https://cms3.revize.com/revize/hectorny/Documents/Agendas%20and%20Minutes/2023/Minutes/minutes_september_19_2023_hgwy_negotiations.pdf"", ""scout_target_id"": ""BRM5-20260731-14202""}"
BRMGRT-20260802-ec8f1ee35e0403f301569c26,BRMGRS-20260802-a8243e1971ab07d410ec87f3,BRMSPAN-20260802-e8413958c5a4b0fd4dbb2fa5,Hector,NY,Northeast,remains_unclear,missing_period_anchor,,[],missing,Town of Hector — Highway Contract Negotiations (Meeting Minutes / Negotiation Notes),1696,"{""candidate_id"": ""BRM5C-BRM5-20260731-14202-01"", ""final"": ""https://cms3.revize.com/revize/hectorny/Documents/Agendas%20and%20Minutes/2023/Minutes/minutes_september_19_2023_hgwy_negotiations.pdf"", ""original"": ""https://cms3.revize.com/revize/hectorny/Documents/Agendas%20and%20Minutes/2023/Minutes/minutes_september_19_2023_hgwy_negotiations.pdf"", ""scout_target_id"": ""BRM5-20260731-14202""}"
BRMGRT-20260802-ff94f076b7650840d673df47,BRMGRS-20260802-a8243e1971ab07d410ec87f3,BRMSPAN-20260802-fa6c3804160738c1fcdb7399,Hector,NY,Northeast,remains_unclear,missing_period_anchor,,[],missing,Town of Hector — Highway Contract Negotiations (Meeting Minutes / Negotiation Notes),3681,"{""candidate_id"": ""BRM5C-BRM5-20260731-14202-01"", ""final"": ""https://cms3.revize.com/revize/hectorny/Documents/Agendas%20and%20Minutes/2023/Minutes/minutes_september_19_2023_hgwy_negotiations.pdf"", ""original"": ""https://cms3.revize.com/revize/hectorny/Documents/Agendas%20and%20Minutes/2023/Minutes/minutes_september_19_2023_hgwy_negotiations.pdf"", ""scout_target_id"": ""BRM5-20260731-14202""}"
BRMGRT-20260802-a134f17b9da109df6f9a7f00,BRMGRS-20260802-f31697cb298f2a8dfb31f213,BRMSPAN-20260802-4e48751e7781510019b87ec4,Lower Heidelberg,PA,Northeast,remains_unclear,explicit_calendar_year,2024,"[""2024""]",explicit,1/2/2024 Reorganization Meeting Minutes (Lower Heidelberg Township BOS) — wage increases & CBA references (Teamsters road crew members; COLA increase for administration staff),11961,"{""candidate_id"": ""BRM5C-BRM5-20260731-10793-01"", ""final"": ""https://lowerheidelbergtownship.org/wp-content/uploads/2025/03/2024-Reorganization-Meeting-Minutes-1-2-24.pdf"", ""original"": ""https://lowerheidelbergtownship.org/wp-content/uploads/2025/03/2024-Reorganization-Meeting-Minutes-1-2-24.pdf"", ""scout_target_id"": ""BRM5-20260731-10793""}"
BRMGRT-20260802-59eb657a72ef7865b27a8c8e,BRMGRS-20260802-f31697cb298f2a8dfb31f213,BRMSPAN-20260802-6dfcaa72b5019cbbdbfcdce9,Lower Heidelberg,PA,Northeast,police_direct,explicit_calendar_year,2024,"[""2024""]",explicit,1/2/2024 Reorganization Meeting Minutes (Lower Heidelberg Township BOS) — wage increases & CBA references (Teamsters road crew members; COLA increase for administration staff),10684,"{""candidate_id"": ""BRM5C-BRM5-20260731-10793-01"", ""final"": ""https://lowerheidelbergtownship.org/wp-content/uploads/2025/03/2024-Reorganization-Meeting-Minutes-1-2-24.pdf"", ""original"": ""https://lowerheidelbergtownship.org/wp-content/uploads/2025/03/2024-Reorganization-Meeting-Minutes-1-2-24.pdf"", ""scout_target_id"": ""BRM5-20260731-10793""}"
BRMGRT-20260802-f9ce93dff716287b92cb5a5d,BRMGRS-20260802-f31697cb298f2a8dfb31f213,BRMSPAN-20260802-763aef9ede8412777a02757f,Lower Heidelberg,PA,Northeast,police_direct,explicit_calendar_year,2024,"[""2024""]",explicit,1/2/2024 Reorganization Meeting Minutes (Lower Heidelberg Township BOS) — wage increases & CBA references (Teamsters road crew members; COLA increase for administration staff),2353,"{""candidate_id"": ""BRM5C-BRM5-20260731-10793-01"", ""final"": ""https://lowerheidelbergtownship.org/wp-content/uploads/2025/03/2024-Reorganization-Meeting-Minutes-1-2-24.pdf"", ""original"": ""https://lowerheidelbergtownship.org/wp-content/uploads/2025/03/2024-Reorganization-Meeting-Minutes-1-2-24.pdf"", ""scout_target_id"": ""BRM5-20260731-10793""}"
BRMGRT-20260802-da16ad0aed386c2d3c812f0e,BRMGRS-20260802-f31697cb298f2a8dfb31f213,BRMSPAN-20260802-ae437ac42fa31559b12aad6e,Lower Heidelberg,PA,Northeast,remains_unclear,explicit_calendar_year,2024,"[""2024""]",explicit,1/2/2024 Reorganization Meeting Minutes (Lower Heidelberg Township BOS) — wage increases & CBA references (Teamsters road crew members; COLA increase for administration staff),3571,"{""candidate_id"": ""BRM5C-BRM5-20260731-10793-01"", ""final"": ""https://lowerheidelbergtownship.org/wp-content/uploads/2025/03/2024-Reorganization-Meeting-Minutes-1-2-24.pdf"", ""original"": ""https://lowerheidelbergtownship.org/wp-content/uploads/2025/03/2024-Reorganization-Meeting-Minutes-1-2-24.pdf"", ""scout_target_id"": ""BRM5-20260731-10793""}"
