text_table_detection_id,pdf_readiness_id,source_review_id,candidate_queue_row_id,triage_id,verification_id,source_review_pilot_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,extraction_readiness_rating,content_artifact_path,content_hash,content_byte_size,content_type_observed,pdf_page_count,text_layer_status,text_table_detection_pilot_id,text_table_detection_lane_id,pilot_selection_rank,page_count_bin,artifact_byte_size_bin,sample_selection_reason
ttd_9565ee24e50647230e9b3611,pr_8890c35ae74052591ab24112,sr_8f81d5822862cd57bac4751a,NSCQ-CA-20260720-0302,TRI-af098a400da4ee31937f,VER-d6522e90f265816c9284,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Walnut Creek,CITY OF WALNUT CREEK,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0199_sr_8f81d5822862cd57bac4751a.pdf,14562e7d4324aedcbfd06c3ea0c14994928f54274f54b9180e770d0c5edab534,2658028,application/pdf,29,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1161,26_to_50,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_057d3eaf7fc896b22462ecb0,pr_b007dd66db7b4a32905c79af,sr_97b7161000992f10dc17e1ff,NSCQ-CA-20260720-0153,TRI-e4f18c0f65811fe337b4,VER-493b7e19a14b5dbf818e,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Menifee,CITY OF MENIFEE,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0270_sr_97b7161000992f10dc17e1ff.pdf,409d37f4b58dfbab2daf9f3811d255d312e060bf111879955aac87a31f4062ed,935561,application/pdf,47,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1162,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_c6c2c3b32918e2b51a032953,pr_c6968685e074c65fca4aed50,sr_89f60fb0e3517dc056139701,NSCQ-CA-20260720-0716,TRI-6b3523a2e249dca1fea0,VER-c47adece11be1094cd0b,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Grass Valley,CITY OF GRASS VALLEY,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0207_sr_89f60fb0e3517dc056139701.pdf,0b2fe31d4f1ee01eaef10542eada81762773ef62034ec2ebea1cbdb227003298,502705,application/pdf,37,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1163,26_to_50,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_10dfbb9253fd8f4cec4b2e13,pr_e428b3a8c7e52da570a3e52c,sr_58541d8cd085eba3e115e921,NSCQ-CA-20260720-0656,TRI-7e317b46a79bf68fa1f7,VER-fd7b464f56d939643c92,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Ukiah,CITY OF UKIAH,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0205_sr_58541d8cd085eba3e115e921.pdf,65994844abf688a189dadf872a5bb61d800fda13e60222c567ba25fe763676a1,1590141,application/pdf,33,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1164,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_1ca6cee99f7a9763c7d4a4f3,pr_fca9063bbf4b3383a4cac697,sr_61c3f970b8595086cc44ddf4,NSCQ-CA-20260720-0089,TRI-06013661b77170f21261,VER-bbccffa0c1f5fefb024d,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Roseville,CITY OF ROSEVILLE,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0032_sr_61c3f970b8595086cc44ddf4.pdf,9c4cf2eeb4ec1d595f35994ee6a672621790895b5de6942fa74bc46a01386053,792090,application/pdf,49,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1165,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_cdc6e9b889825a27e70dff2d,pr_a521b0998e9ec5ed6c1e1da8,sr_dd4541b8db8c35e10f4c7417,NSCQ-IL-20260720-0206,TRI-c054f03f71b9af1651f7,VER-d759d7227f224aeb93b7,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IL,Sycamore,CITY OF SYCAMORE,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0229_sr_dd4541b8db8c35e10f4c7417.pdf,de64ce7ec2370a3f71100d4f689633e68876fb2100e6133c663479f175fb54eb,706410,application/pdf,45,partial,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1166,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_34395d9a973d8fefd275d54a,pr_1ca083cef3de04c7cea62cd0,sr_50f45094c7727cbad5319175,NSCQ-IL-20260720-0211,TRI-13c99e9651dd99fb67fe,VER-472dd288ab1dec309579,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IL,Alton,CITY OF ALTON,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0022_sr_50f45094c7727cbad5319175.pdf,cf05fed58a69bce7aa9f1c74490b7973be3c45a1cd7b05ce1992e893a0532ebe,477390,application/pdf,29,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1167,26_to_50,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_3213190ca0bc0fbc91390362,pr_3f360b978d4a60a90a74baa3,sr_2bc572439ac29fa0718ca6fc,NSCQ-IL-20260720-0228,TRI-07506e44432bd52d4cd5,VER-23f87399aa67a3b8a706,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IL,Gurnee,VILLAGE OF GURNEE,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0130_sr_2bc572439ac29fa0718ca6fc.pdf,bfa127d35bb4a5eb231e0bd556d3571de2d20f9d455d18a669c492292217e853,1292425,application/pdf,44,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1168,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_bbae0b618242990e697406f5,pr_9442c2b0888719248948c70b,sr_95a9fe0c2908e5159d3ab63f,NSCQ-IL-20260720-0254,TRI-b078a75446ff849e04aa,VER-87e80c774e2878457640,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IL,South Elgin,VILLAGE OF SOUTH ELGIN,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0205_sr_95a9fe0c2908e5159d3ab63f.pdf,193239610ec0db072fae1e24f072efbbefe61ecbb633f95bad647154f94d8fa2,2838939,application/pdf,39,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1169,26_to_50,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_e66ac25d2b825128cc024995,pr_175cf13dc5957063b83ab81b,sr_c50daf209d5be0027a9268f2,NSCQ-MA-20260720-0153,TRI-6ca4a39f9f264e90d168,VER-97e0b2f51b6d903d1e5c,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MA,Amesbury,CITY OF AMESBURY,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0043_sr_c50daf209d5be0027a9268f2.pdf,28d2b47c006774af128869e1c0681431ce37831ccce0933be6b8739176165356,1054960,application/pdf,34,partial,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1170,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_8f0a63bb7b91bce666acdc1a,pr_b763f2a7921f399a7b9bd33c,sr_a6a6f210c78135dc4788ea14,NSCQ-MI-20260720-0152,TRI-e1c478ed50c85c43f7c5,VER-f1de76f4459ab54d1dc4,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MI,Owosso,CITY OF OWOSSO,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0119_sr_a6a6f210c78135dc4788ea14.pdf,07f8ad01ad22da19ba69646a92f96698f1c0e477d0636a46c8befe9ea38b2334,478645,application/pdf,48,partial,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1171,26_to_50,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_ba94d625aa9ce6d6d81a1a4f,pr_6149b4c9d4a3fe3cd7ee2a64,sr_0010ed25d6d09871ae65059d,NSCQ-MI-20260720-0065,TRI-88930bae8e3e3f7065eb,VER-dd948142c8c96b921292,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MI,Kentwood,CITY OF KENTWOOD,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0140_sr_0010ed25d6d09871ae65059d.pdf,fa28e56474e17a072f0db00de5b1b29094c70f1b378c7678dbb58354eaf57613,627431,application/pdf,39,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1172,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_be9747de19ff4ce81c689bc5,pr_ddfc5c76e6df475ccf42bbe5,sr_1266bb05255086fff66082c3,NSCQ-MI-20260720-0157,TRI-2584d77516f8296c35d7,VER-c3ff67281a87658a1eb0,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MI,Coldwater,CITY OF COLDWATER,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0150_sr_1266bb05255086fff66082c3.pdf,38de24a3dadadfa458f5211912d76ff4778fbcd94d0ecc4012151077cbb8ecec,1238006,application/pdf,35,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1173,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_68717e6848f752690511e7f9,pr_a317627ac9cbffab0483995b,sr_a8c57bb33a05d49754f7d865,NSCQ-OH-20260720-0468,TRI-57652ce0dc82cc065eeb,VER-5eff244df8030e9c1b25,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Wilmington,CITY OF WILMINGTON,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0365_sr_a8c57bb33a05d49754f7d865.pdf,9e644f122e448f08c5f3ed806d317db6db90b92864c1f99372b6b0c35d46a0df,3944098,application/pdf,36,partial,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1174,26_to_50,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_620397bc04821174e371f3df,pr_02a573bcd84f770bdf8ce438,sr_f5858183377ebf3288e0608a,NSCQ-OH-20260720-0178,TRI-c9ca8348efca3e0a09dc,VER-90673bfc08baffbf2ee4,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Avon,CITY OF AVON,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0339_sr_f5858183377ebf3288e0608a.pdf,f17b9a696fccdaa6b9c1a5dc38de8a451e97c5ef6361606c290a5fae26414d14,350278,application/pdf,38,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1175,26_to_50,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_3d99a6be184cfb754e0ebb1b,pr_093c9428ea6544c6d4cd7042,sr_aac4d448c76a011db080bf4a,NSCQ-OH-20260720-0596,TRI-ef196579bf90c55fdba5,VER-be6a8c605a52e8425858,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Kenton,CITY OF KENTON,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0032_sr_aac4d448c76a011db080bf4a.pdf,37d40056d211f68671732a62341d440272842c995af824120639c6f7dfc0a3dd,3821913,application/pdf,39,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1176,26_to_50,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_10675c931e3f42e075d494cb,pr_12b7f41ac2b873ce67c9fd36,sr_411f983d9f14d5ac023632a8,NSCQ-OH-20260720-0627,TRI-cc817b65637e481e6317,VER-624aa34506b0c05fd1c9,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Cheviot,CITY OF CHEVIOT,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0338_sr_411f983d9f14d5ac023632a8.pdf,1ab5f28c47b195a741b414eea97a981cac8ba3f1fa3e71c9f8b1e4f79d893b0d,1381463,application/pdf,38,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1177,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_e466834c678bbc77e0e87800,pr_1437d54606084577f9284d9d,sr_a51dfa10e106013dea07978a,NSCQ-OH-20260720-0747,TRI-e1f8cd37b62cc540a6f4,VER-232a8585c540455f6d70,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Groveport,CITY OF GROVEPORT,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0365_sr_a51dfa10e106013dea07978a.pdf,bc8d4f1e6289d9ffc553a1c044e57fd60d2af4d0dc0b00c532789c0de88d1219,3563838,application/pdf,32,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1178,26_to_50,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_b8cdca06c48b8e3fa12cc4b0,pr_1bd8e7ee8a1a9260c576fc04,sr_66aeb774baadec30297fe458,NSCQ-OH-20260720-0441,TRI-43072555720b8debdf4e,VER-ff88b2211e50d08fc3c3,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Marietta,CITY OF MARIETTA,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0302_sr_66aeb774baadec30297fe458.pdf,e8cf1a3544a8c3436c3a106b35f44dfbcdc5e5ceb40520c271a7ed3a2a230a01,4254058,application/pdf,49,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1179,26_to_50,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_9a66d5df8f82ce17dd124331,pr_1ea2d0f1fd75d1576ac2df94,sr_612e9790326d2a8b95224587,NSCQ-OH-20260720-0677,TRI-db26e5d182b08c68b115,VER-069bad1686f48217a7b2,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Bellbrook,CITY OF BELLBROOK,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0333_sr_612e9790326d2a8b95224587.pdf,e46404ed63712134ac4e1bf19054e9024637e2e4a3b59875b422c4360012bf41,1203114,application/pdf,31,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1180,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_1ebee5226ee96213047e7afa,pr_24bbf7043f289403b5fbe738,sr_7c96935df49bd88eecdfeb22,NSCQ-OH-20260720-0708,TRI-be44259b837882d8b02b,VER-8edad24aa1f952bbe6e9,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Mentor-on-the-Lake,CITY OF MENTOR ON THE LAKE,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0347_sr_7c96935df49bd88eecdfeb22.pdf,fd4ae4db89ca3e744cfefee8e69a8dee43f288303a99eadb89baae5ec2299936,148692,application/pdf,29,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1181,26_to_50,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_db336a7949786600e8092aa5,pr_2d5900dd5feefd6fad03dc78,sr_f25de0113c89b8efae428654,NSCQ-OH-20260720-0571,TRI-07d27eca5d4d904ce3be,VER-6a46f2f41dbffbbcf30e,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Milford,CITY OF MILFORD,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0222_sr_f25de0113c89b8efae428654.pdf,186b6de179366904917a79bc170d22e8ead04103e40d7b789502c5d7000c656e,7535238,application/pdf,30,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1182,26_to_50,very_large_gt_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_fd56e4644749a9dc3af239f2,pr_2fc82209ac9299176fd16e26,sr_f705dc4520be0168535fcf02,NSCQ-OH-20260720-0525,TRI-1087d3bccca1cec76039,VER-d2dbc48bff490ae77098,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Bedford Heights,CITY OF BEDFORD HEIGHTS,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0234_sr_f705dc4520be0168535fcf02.pdf,346bcbb90ea469020ae798cb38f3f3f6024afcb3807118d3932dbd799d6c9dbc,2983407,application/pdf,44,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1183,26_to_50,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_95a33e7b4fc9b67fa5f3c992,pr_34589c173a19fe5cab07d7a8,sr_90c43425100d8115f3ca1195,NSCQ-OH-20260720-0544,TRI-653a42d0398fea49b68c,VER-1aa41daeda813b08788a,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Ironton,CITY OF IRONTON,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0274_sr_90c43425100d8115f3ca1195.pdf,0cc0a6005d98f69b9965b6428e13cdfa92874b32728ae2585bf6b8ce21ef8224,4526462,application/pdf,34,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1184,26_to_50,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_8c2df6669278fd29d4e5679b,pr_37cd26ea640e233b5cb91492,sr_9d3fd460e697f5668028a0fc,NSCQ-OH-20260720-0657,TRI-0ec912432978e9644e7d,VER-8a7bc348e12afaf73ec1,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Port Clinton,CITY OF PORT CLINTON,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0358_sr_9d3fd460e697f5668028a0fc.pdf,54d2f65e2975cb679b40239481460f205675b11de476e603fcd9a099ca727bd0,2201955,application/pdf,37,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1185,26_to_50,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_d69513226a752d5482619679,pr_3d59e634a2faf46fa54d7559,sr_bb37c111342c89ff55fb2fd3,NSCQ-OH-20260720-0064,TRI-c4e620a6dab0bc1372c6,VER-1ac6c914683d7110e6f2,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Cuyahoga Falls,CITY OF CUYAHOGA FALLS,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0289_sr_bb37c111342c89ff55fb2fd3.pdf,342366c09c43ed8d449faeabe89e898936edeb265347e8e6fb25f47ee847f415,1941682,application/pdf,48,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1186,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_42287253459bbb95fad79949,pr_47b9ad99718f5b335a34ff02,sr_2352a8efe339d3bbb491ae53,NSCQ-OH-20260720-0330,TRI-3eb7de96ad2a5128e5f3,VER-94b244cdc58a1f599ed3,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Ashtabula,CITY OF ASHTABULA,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0325_sr_2352a8efe339d3bbb491ae53.pdf,8e66155f35f6b707fd2a30eb71bc11e21eb5f2b354785c3ae50b58b8d257a2e2,3548236,application/pdf,45,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1187,26_to_50,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_c5bc40fce8d3549f5b915bf8,pr_4d9b2ec8e58ba6b0af97ab63,sr_4586be26064cd1ac01726414,NSCQ-OH-20260720-0264,TRI-d5f1593872dc91064fa4,VER-7194919cfcbfbaeba1e2,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Mayfield Heights,CITY OF MAYFIELD HEIGHTS,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0332_sr_4586be26064cd1ac01726414.pdf,2bc9303110233377083c20b513d6fcd40ba093b55a504e9a2401ec4e0594e63c,292249,application/pdf,37,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1188,26_to_50,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_b54de4575d704fa4a8d80774,pr_550edd00e892f04f97170b40,sr_96fab80ce43b92907e7d2d04,NSCQ-OH-20260720-0643,TRI-c4128fd4c19425f662ac,VER-426e663ab8448cf4ce69,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Jackson,CITY OF JACKSON,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0041_sr_96fab80ce43b92907e7d2d04.pdf,47779b7046b9e71b7b1d664d24f78831032d24eef9c4162436d51e1eb6853e9b,6791606,application/pdf,45,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1189,26_to_50,very_large_gt_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_0b6b45ff8274fdd2dbe8e94e,pr_63691620025a0e619f431ce9,sr_4abf9bc4e9d190b86948deef,NSCQ-OH-20260720-0561,TRI-4edb27ee68d5164e55e1,VER-3a6d2b5486c84dcadccd,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Willoughby Hills,CITY OF WILLOUGHBY HILLS,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0273_sr_4abf9bc4e9d190b86948deef.pdf,bba68aed851a79ef2821190d8d18c16ee1d6adf37e0aba9482281328d5034969,1695445,application/pdf,31,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1190,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_68a92de7f4833f61f8dcb11a,pr_6b99f9605f0619f5812f3b27,sr_2aec268604d3098da63be6db,NSCQ-OH-20260720-0255,TRI-509d1260511332fa09d4,VER-7feced2369e1c2e1e806,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Parma Heights,CITY OF PARMA HEIGHTS,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0241_sr_2aec268604d3098da63be6db.pdf,0d73745c98858b104280efd08f3f520821132b3ee5a3f412d96099d2e334a670,731975,application/pdf,46,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1191,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_d4d85e18e019112bd105fc3c,pr_7500cd9bd81ea8398c9e8f3a,sr_cc4a1b7e95ea4acb34cad221,NSCQ-OH-20260720-0176,TRI-a78e2870eb5b2a0cb33a,VER-7571c9433c99abc687fd,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Medina,CITY OF MEDINA,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0171_sr_cc4a1b7e95ea4acb34cad221.pdf,d7a491904e2da3b92593410f74abd5c5b16d37044ca798e643d4e7c20b0b90f7,10369118,application/pdf,39,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1192,26_to_50,very_large_gt_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
