packet_id,retained_source_id,rating_lane_id,stage,attempt,request_id,backend,model,status,schema_valid,input_sha256,input_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_code,raw_prompt_saved,raw_response_saved
BRMGRP-20260802-f077932ad0b6b19958392e06,RMSRD-20260802-27cbab40c1047f265e3b,gabriel_rating_lane_001,live,1,resp_0b7ccbb178768fa7006a6fbf23b32c8194860dbce041838b7d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,813e72a649470c0591fe4429290aaf6833581c049981ecc176c5b13fd373e9bd,13047,3732,3309,7041,22.050488,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-f077932ad0b6b19958392e06,RMSRD-20260802-27cbab40c1047f265e3b,gabriel_rating_lane_001,live,2,resp_09e4d1064c0d8a5f006a6fbf3f6d3881979ff8be79f16ce50c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,88e4f11c43b17b21316e76c2304b905a8954cd5d40a176008693bbb5cf3992d3,13188,3756,3193,6949,21.487853,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-2db2e45144bae76b6588882b,RMSRD-20260802-59beb2f26f8f5658ece6,gabriel_rating_lane_001,live,1,resp_0de7a39e97aaf24e006a6fbf23af60819681c96ceb47cf7b27,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7bc1a35abf4a83a1f30ae63c6eef5af903e5eb4fce66ba864e3b6c239af6ecc6,11920,3357,3906,7263,25.330647,,,false,false
BRMGRP-20260802-afbf2a4b3eb6060ff11837e0,RMSRD-20260802-bb5a04ed33f5313b4aa8,gabriel_rating_lane_001,live,1,resp_05361ab88e30be8a006a6fbf23aff4819595c26630abae4461,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,dba22ee7b2e795f30026b1a85081b732f00234b44a7f5c6794f6fbbf58835eb0,11879,3295,3851,7146,25.330546,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-afbf2a4b3eb6060ff11837e0,RMSRD-20260802-bb5a04ed33f5313b4aa8,gabriel_rating_lane_001,live,2,resp_08b2d8f222221baa006a6fbf3f811081978cdc61af4abf7b08,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,aa6a70704da26718d22d0ec736330a7f4a03d5171241e205e9d5b5da6314cf51,12020,3319,3570,6889,26.008466,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-b918a08314c22a560f5f4cc4,RMSRD-20260802-1f4b5870c79f1e67b187,gabriel_rating_lane_001,live,1,resp_0c3121e0211d8a47006a6fbf23af5c819382d4d13ead2e3f77,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,fb972b62f2985da1e742fefd4c35719c1ad4747283a5ca957f23be4f38435440,11475,3215,3970,7185,24.611799,,,false,false
BRMGRP-20260802-952b0b7684ecb0beb6fa2d0e,RMSRD-20260802-3d6cad70044c1109462b,gabriel_rating_lane_001,live,1,resp_060aad3358a378c8006a6fbf23b31c8196ae30a86f23d5d91f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2ddea7231e0fc763de22a746cc2a7794d0e6e645101e9141c458adce8d629737,12004,3344,4192,7536,27.704307,,,false,false
BRMGRP-20260802-b6fc8a9a241b4ac7ca52e2f2,RMSRD-20260802-85662d17bf57293a3cf2,gabriel_rating_lane_001,live,1,resp_0f38f19a4bb8fe6f006a6fbf5988d081958a66a22eaabf2db6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,b2a768b1fa960e9eb3c9530edf05d6c89b9d847b993947c8635219738fbcd303,11097,3119,2969,6088,20.919668,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-b6fc8a9a241b4ac7ca52e2f2,RMSRD-20260802-85662d17bf57293a3cf2,gabriel_rating_lane_001,live,2,resp_05e6486f0ec1919d006a6fbf6f752c8194949f96efef53875a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,203857db57cf608236b24c4e2667728acb483566e45719d8eeed7ed765703c9b,11238,3143,2747,5890,17.657265,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-1039492301fe6650569553c6,RMSRD-20260802-2a93660d02488d3a9adc,gabriel_rating_lane_001,live,1,resp_0c121b9492f27e1f006a6fbf5978688190bdfd90860bc9fcc4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,daa90ac6b5656641a793b10c75a057159d915eda4328021a899890fa52a40682,11164,3116,2698,5814,19.003109,,,false,false
BRMGRP-20260802-6134e855b10f481a2b79b028,RMSRD-20260802-5915bd8e8f0ce67167f0,gabriel_rating_lane_001,live,1,resp_08fc264740f0f6c7006a6fbf597f088196b36d38e19dbdbdba,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,465bf5bc68af93e8cb29a90963a2d3f0b8167738c492aae88ca6dcfeb134dd88,11807,3507,2687,6194,19.002967,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-6134e855b10f481a2b79b028,RMSRD-20260802-5915bd8e8f0ce67167f0,gabriel_rating_lane_001,live,2,resp_0f8e72382bff3d12006a6fbf6f7e588196862a3c24c2be191d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,a4901877de82732ec7cfe3f5fd7b20c20deceb0bbee17c337d965c1e8608d8d7,11948,3531,2725,6256,17.347736,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-5ce86c2f8479a05dc745c5ba,RMSRD-20260802-5026d036b3019e637d28,gabriel_rating_lane_001,live,1,resp_052c1d6df5ba98c3006a6fbf5980188196870db48bbf418091,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8e6e83d9741e6e1d990d6a021b9448135e9c3952e3588ee01bbfe0d1d53b2937,11995,3299,2664,5963,20.127486,,,false,false
BRMGRP-20260802-e026ed4d0223612e3655067c,RMSRD-20260802-7ee426572cec90776d8c,gabriel_rating_lane_001,live,1,resp_0f12aa8314ae2e21006a6fbf597e7c8193884a8ae7c8b3ce03,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,807d20b6a416b161d21c5c3ff4833814fbd6b56842f6f90614112e50e0d4eced,11061,3178,3521,6699,21.932276,,,false,false
BRMGRP-20260802-12503651bc7f9ee6fdb6ff4e,RMSRD-20260802-b19774974fe9b31ac690,gabriel_rating_lane_001,live,1,resp_0b08e2094e48238a006a6fbf59827481949e8d17c2cb53483a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4506b06e3413fa3f55e364004af017c97fad169549de37574ca486444180bd04,10365,2996,2557,5553,17.057669,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-12503651bc7f9ee6fdb6ff4e,RMSRD-20260802-b19774974fe9b31ac690,gabriel_rating_lane_001,live,2,resp_09ef137a4df4c4fe006a6fbf6f6eec8190bf01e75e97742984,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,134670640b63d6aabd52e5e230f94cb0c01567a9993531f373770ede12ea1bc3,10506,3020,2632,5652,17.352730,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-ea3958f5ccfe5da8b9f95426,RMSRD-20260802-8b18c6afc9094de912e1,gabriel_rating_lane_001,live,1,resp_0c60c135a0eefc12006a6fbf8114108195bb062474139fde11,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,35830e802679239979f9cc6d1df9017e9687688cd0f33f2dede827ea2d4f4105,10778,3009,2594,5603,21.711628,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-ea3958f5ccfe5da8b9f95426,RMSRD-20260802-8b18c6afc9094de912e1,gabriel_rating_lane_001,live,2,resp_0e1dcff22574f3d7006a6fbf96cc3c81908f1ffbc330e6231f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,67bc4b045bfdc9f28b95e883d57c22210a6ccfd6a21d641405f362bc2d4dfbae,10919,3033,2403,5436,15.404796,,direct_qualitative_support_without_mechanism_signal,false,false
BRMGRP-20260802-abbf20be4fa0c9147335b66c,RMSRD-20260802-c5ee8855a5651bba7591,gabriel_rating_lane_001,live,1,resp_03d8f1fa38a93feb006a6fbf81124081959cffad1ab7bf6ccc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,43327d1fd597cc1d4aec18a3fde5443285301612d84dde42f71c67ac73c87ea7,10637,3009,2894,5903,19.085346,,direct_qualitative_support_without_mechanism_signal,false,false
BRMGRP-20260802-abbf20be4fa0c9147335b66c,RMSRD-20260802-c5ee8855a5651bba7591,gabriel_rating_lane_001,live,2,resp_0ccc12c179adfce0006a6fbf96ceac8193a3215550b49a0700,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6f143d94b15e42b4052f1f2051bbd7321cc341ec8c54b0f6c3a087f676168afa,10778,3033,3186,6219,22.081616,,,false,false
BRMGRP-20260802-eeab81e40551c9cf41052b2d,RMSRD-20260802-4535dc827088d19dea96,gabriel_rating_lane_001,live,1,resp_0f36167ae93d422d006a6fbf8110108194963059f127b8bff5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,152b0afa11a753471f2b2fdce633aac6868fe4a38dae357acc9d0bfb3899f89e,10979,3075,2545,5620,16.161346,,,false,false
BRMGRP-20260802-b1729909e45a15b1f67a6331,RMSRD-20260802-f9099f60ab9980535a00,gabriel_rating_lane_001,live,1,resp_092fe33878f5116a006a6fbf812d888194b0bd9191163da6bb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,12a0d086c6f9e6fd369fcc280458c6a2a4fba120bfbdc050c3c0412d73f95749,10717,2986,2821,5807,18.675765,,,false,false
BRMGRP-20260802-dad132e76012435a8c9779c0,RMSRD-20260802-a02ea68dbcecba8c08d0,gabriel_rating_lane_001,live,1,resp_0f3996c90e7a8982006a6fbf8110b08196aff5da0f74d78600,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,3dfccb25aafaf4c06af732506ef8ff563371a4aba9a3842dbcd7198104440f42,10090,2982,2250,5232,15.809192,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-dad132e76012435a8c9779c0,RMSRD-20260802-a02ea68dbcecba8c08d0,gabriel_rating_lane_001,live,2,resp_0a0a62504a5feec7006a6fbf96cf8c819590586854298dd6be,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4e316d1b392346f4aee5e08d87363ee173270381ca19054ee34c69fef7dbe53e,10231,3006,2807,5813,16.795359,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-1445e417296c066bd38caff1,RMSRD-20260802-a569334f1a605bdbd21a,gabriel_rating_lane_001,live,1,resp_088dc733927883cb006a6fbf8113f48196a26baeee5ac3c60e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,f2ecea13f23fbefa506993cf52a27ce50f1e6524d82ebd6a05f537e25e7fb121,9885,3040,2158,5198,13.721589,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-1445e417296c066bd38caff1,RMSRD-20260802-a569334f1a605bdbd21a,gabriel_rating_lane_001,live,2,resp_04dcb463b34812fc006a6fbf96c93481939dc14f9a550051a6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,3beceba2ea1c27e2986ff9ec5fc5c7810019db93f0220e4559bf1e132eede676,10026,3064,2809,5873,19.791746,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-6b06f5509c6b00417ca10be2,RMSRD-20260802-4f755739cace3dc17236,gabriel_rating_lane_001,live,1,resp_0550afe8270a6f9d006a6fc3332cec8196ac7c8806e13f9465,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,538c85b30ae50074dc4fcac949a6b55655f1890f917b8149172bf4fc06ba9b18,21194,5758,4497,10255,30.612804,,,false,false
BRMGRP-20260802-6aad94f4c96689982ab9786d,RMSRD-20260802-477074bcd3ea543d1bae,gabriel_rating_lane_001,live,1,resp_04f25e6d99eee3ec006a6fc33341e08196b3045dc578048187,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,21b6ae1109f9579a05a31c0c2a7b9bc1ab088b9edeb53e55f58d9f4ca3454e9c,18894,5047,4510,9557,36.176359,,,false,false
BRMGRP-20260802-bc0621340735142830b31727,RMSRD-20260802-377f97023dc29ad8b684,gabriel_rating_lane_001,live,1,resp_02c661b4c4874e47006a6fc33339e08190aaf3c04e8a4db799,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4e8f6625bdc504630deb2a75b426a846bdd8df3cadc79dbc0c9ae07535dd285f,19208,5027,4406,9433,39.978809,,,false,false
BRMGRP-20260802-11dcf2efab95a2988b9ddb8b,RMSRD-20260802-089829f8f0113ce3b8de,gabriel_rating_lane_001,live,1,resp_0955442897e886f2006a6fc3332ec08194b9126fc9ad441fe4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6f003c6453db59ab771f77957e9e5e96b294d9ac155bf102f9e10d14c85409af,18702,5096,5848,10944,37.451059,,,false,false
BRMGRP-20260802-efb703e579f4ebad2ff07fc4,RMSRD-20260802-67d5c9a12fad6754ba55,gabriel_rating_lane_001,live,1,resp_0f69b335646fdba3006a6fc333395c8195bb09fd73271974be,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,cb6cb3414e689629302aeebba4cdea78ba29f967f58b3a78d593a5f6bfef8e43,18466,5061,4562,9623,29.831590,,,false,false
BRMGRP-20260802-be122e164aed5bf45ed2cb04,RMSRD-20260802-4130d7de180c9c84f6b6,gabriel_rating_lane_001,live,1,resp_06ce46a433062337006a6fc3333ca08195b9e90f717c90a4c4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,f8608a6c490e8488345600c82338ea1a8c3042ca15649e2de43486fdc3d2f56a,19427,5014,4040,9054,25.903105,,side_relevance_overclassified,false,false
BRMGRP-20260802-be122e164aed5bf45ed2cb04,RMSRD-20260802-4130d7de180c9c84f6b6,gabriel_rating_lane_001,live,2,resp_0688b0054fcd86ce006a6fc35b22e08194988f691939ab88df,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,43e0a21e228ec1a5f319bbc25f8a75848f088c87322dff409ddacf76e13b6d34,19568,5038,5477,10515,34.503684,,,false,false
BRMGRP-20260802-0450165460dde8051c3dff76,RMSRD-20260802-c8fcf57e17a2198f5440,gabriel_rating_lane_001,live,1,resp_01106c68211bcca3006a6fc37d9d3081958941f4c7e4e76248,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f5a3162e4e41320e8022678865578c94c89d376911752ff2ebbeb6dd900dd46f,18317,4945,4315,9260,25.978718,,,false,false
BRMGRP-20260802-b1f8ff27d87ee695b2a4d18b,RMSRD-20260802-ac7523d94bfc6d122ed6,gabriel_rating_lane_001,live,1,resp_0068274929b6eb82006a6fc37d9e208196aae284a748ca3566,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,108457d450cd6384ffacf3f0963c238bbe79d514b901518e49f57ee4a89b4ab4,18406,4912,5536,10448,38.419010,,,false,false
BRMGRP-20260802-e5da4a02cbdb64009c0ef257,RMSRD-20260802-1858e1c52f4c7b2d2cac,gabriel_rating_lane_001,live,1,resp_0940e64760f3373b006a6fc37da3288197ab63f95c5ed4bd4b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c06363aafc2ff600be66823efe48e4c41ebb6bd362797f635d816a7a92a454c3,17747,4726,4146,8872,29.201354,,,false,false
BRMGRP-20260802-0d17c8a11f6f34eb1d8abb4c,RMSRD-20260802-ab5cc6813be42edb5fd7,gabriel_rating_lane_001,live,1,resp_03408459a06798b8006a6fc37da4d881958d0047b1b1965574,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d9765026005f6883cab735f335f198adf7458730f688319f609e1726898a34c6,18479,4981,4109,9090,28.996693,,,false,false
BRMGRP-20260802-3d57cc24e263eeb948093b9f,RMSRD-20260802-3863b212a9464974f342,gabriel_rating_lane_001,live,1,resp_0f8766141c4362de006a6fc37da0808194aeff07b2873dc0d6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4e33b411099c11fb92f7927fa37a862485463f641f9e2b30c6e84ec96809abf8,17903,4899,4229,9128,25.845994,,,false,false
BRMGRP-20260802-41621976892163c3e8a2d4c9,RMSRD-20260802-c7d513ef4974126b79cf,gabriel_rating_lane_001,live,1,resp_0ba8050f58c3d0b5006a6fc37d9f6881939e5765f3a3a4ceba,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d7bda28080fb3b9309d1da099373e973db03eab5e1952f70653386b157022d28,17951,4824,4037,8861,27.411900,,,false,false
BRMGRP-20260802-25c23e56ef682a8407968877,RMSRD-20260802-2c312c612247300faec5,gabriel_rating_lane_001,live,1,resp_0332e00015bab450006a6fc3a416808196ac7da925f14b55bb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,833ad6b80a48bbfd2d9b4db12963e7b98fcd92ad41002aef1e7245a5ca9568d3,16838,4583,3809,8392,24.599504,,,false,false
BRMGRP-20260802-9ffd2d7d8c924033401fdc14,RMSRD-20260802-d24e9d21b4c0bb32de61,gabriel_rating_lane_001,live,1,resp_0c47a1e137cddfdf006a6fc3a415488195b3bf5287e1f7f6ef,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c72a1c3438a35ab6344133e51d4b32594dff50c7085d35226536f57d22a28447,16632,4468,4348,8816,27.282453,,,false,false
BRMGRP-20260802-b7a7a877094ff9e46175c35e,RMSRD-20260802-7208500ab0666304fb25,gabriel_rating_lane_001,live,1,resp_05ca4a8a9ecaeca5006a6fc3a419d08196b0056410c6e70516,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,07a6202fb7a3874aaeb97154f94cff0f7495cca5b5dc94aa1bafe3cebb521f08,17652,4622,4155,8777,26.738884,,,false,false
BRMGRP-20260802-47b68d948720f6a6f5a808f6,RMSRD-20260802-31b6164fd6a2d35a8fdf,gabriel_rating_lane_001,live,1,resp_02f4eab913bca2db006a6fc3a413fc81959fbdb95b3693a6de,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,29b3a0cc16cc5546ea7496a3289cd23718ec62cfcaf7a054e04191879fe2c6b9,17827,4660,4222,8882,26.594918,,source_lineage_changed,false,false
BRMGRP-20260802-47b68d948720f6a6f5a808f6,RMSRD-20260802-31b6164fd6a2d35a8fdf,gabriel_rating_lane_001,live,2,resp_0253bb50e9081343006a6fc3c17a8881908367dfd1f22dc091,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8a754dd227fc8d977001bf8f64ff4d931160305fa93f3968a0fc887feb4dcca0,17968,4684,4182,8866,25.864400,,,false,false
BRMGRP-20260802-3ec86ecd34e1042771e99510,RMSRD-20260802-1cc8d596b4f082d28ea4,gabriel_rating_lane_001,live,1,resp_06a7dbebccf7dae4006a6fc3a41ce48194b40c3b4213942700,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5ff865917a86092a27d986372cc02272a9714abdaff8302f6ec6537953f22540,18371,4891,4593,9484,29.398062,,,false,false
BRMGRP-20260802-ab9e8d1097a0b328988d1402,RMSRD-20260802-7bb9893fc7638c706384,gabriel_rating_lane_001,live,1,resp_004547ef6b69e902006a6fc3a414e881959b13895a72a96d73,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3bf3c05b9351f54f6a7f56332241f1684731873cc029abd49ecbc2fd737a7c26,16943,4518,3867,8385,23.692076,,,false,false
BRMGRP-20260802-c31168a2539d11962ee4d9c2,RMSRD-20260802-ad51baec03b599f4d8dc,gabriel_rating_lane_001,live,1,resp_03f1586ab282e385006a6fc3db6cc88197afdae93bdb43467f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6e92f1d8ed7750b0688ff6ded3880731034083f1cdb7451f07334c26cc29807a,15835,4347,3496,7843,23.880118,,,false,false
BRMGRP-20260802-347525c2c17196f896a2ddd6,RMSRD-20260802-a94fe3ba19a172636bb7,gabriel_rating_lane_001,live,1,resp_076e5310c62402ad006a6fc3db68e48197adefce71417200b9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9f8c7e571f5035867d6e920f4a247b2feffc6938404a80ef7c3f811e0381267f,16494,4404,3997,8401,25.668519,,,false,false
BRMGRP-20260802-d22dfe923d30812c045df434,RMSRD-20260802-983efcfd209eba0842ad,gabriel_rating_lane_001,live,1,resp_0f2d50bb563a39b7006a6fc3db670881959f2d48480a40706d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4a2d76fb4456ad2e4429cb861e32eb2378d44b76f246234412484e2a555993b1,17210,4633,5171,9804,34.017731,,,false,false
BRMGRP-20260802-e28d1fce2da2d8f75725b916,RMSRD-20260802-5c545ac86ad6e984f280,gabriel_rating_lane_001,live,1,resp_076da961ca28b416006a6fc3db6dc08196929e7753c1836806,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,9efc2482cdbb6a02dbe50848788d0d53d15fae8a5d45ea2395ab7796691e521d,15398,4195,5111,9306,31.254134,,side_relevance_overclassified,false,false
BRMGRP-20260802-e28d1fce2da2d8f75725b916,RMSRD-20260802-5c545ac86ad6e984f280,gabriel_rating_lane_001,live,2,resp_02494dd524156245006a6fc3fd74588196b605fccec3e1cbde,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,9adec74179338bdb911b0f31544af8641ee21648a8793de071cb17c19f4281fa,15539,4219,4687,8906,31.455658,,side_relevance_overclassified,false,false
BRMGRP-20260802-956e2cc80f2c52e131221e13,RMSRD-20260802-9fc83e2f74afa02a3579,gabriel_rating_lane_001,live,1,resp_0d6b5c013870c38e006a6fc3db6a608190bfb23e580eb80895,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,885e6657d18a9a55c42f4cd824e3562f884fc5f14571b193bdd2548ab348f491,16398,4348,3489,7837,23.155205,,,false,false
BRMGRP-20260802-fb5b8eaa8c9aa42b7d42d404,RMSRD-20260802-0264b4ccb17a0066a731,gabriel_rating_lane_001,live,1,resp_03725484c86c372f006a6fc3db65748190af41e89e0c4a7b35,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3d10267e84ba5e20b44851fe9a0782f51b2a7bdc0912379642a10fb3d51a943d,15929,4287,3476,7763,22.914309,,,false,false
BRMGRP-20260802-762a941cf650cabd794ac6af,RMSRD-20260802-5dcd3c94a793c58e9599,gabriel_rating_lane_001,live,1,resp_03d0e144b1979f84006a6fc41ceba88196a77ba57e7b96aa84,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,27e1d9311fd5025045a68ea52fa8095851f95dd26ae3eb2ce841294700bca746,15399,4216,3781,7997,23.594026,,,false,false
BRMGRP-20260802-29f00d93784a14559aefc489,RMSRD-20260802-2be3a1c382846692d665,gabriel_rating_lane_001,live,1,resp_012b874d03e79f0b006a6fc41cec388197be8a0fda39314ef3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1d39079d68011045de9fe280106f67ee53fb23b8e4d514a8d0a6505f2f7c97e4,15862,4282,4880,9162,28.820023,,,false,false
BRMGRP-20260802-3f31b59c544eedaa3127dcbb,RMSRD-20260802-20525fbc2f1d66160fcc,gabriel_rating_lane_001,live,1,resp_0627006758d2724a006a6fc41cebd881938bdb95aacb5388d9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c627917379c6cebc2f8d6d6bdb3ad102bbd1eea7283e9c482492e68f6bc81088,15034,4041,3685,7726,21.725143,,,false,false
BRMGRP-20260802-b6f173ed8ebfbfcde432ffe4,RMSRD-20260802-f77c695ac77c94024c09,gabriel_rating_lane_001,live,1,resp_0619a358009b6dcf006a6fc41ce7fc81968e310a0ca9149fac,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3e8563dc1186066fb457ba3eed1addf0f01ee56be68ccc89c2ee43017067fc97,14656,4008,3621,7629,22.335519,,,false,false
BRMGRP-20260802-d26a5d2f531341123482fe3a,RMSRD-20260802-52bbdc7d30bde7532d82,gabriel_rating_lane_001,live,1,resp_0290cc17b7b61aa8006a6fc41cda088196886e3f8c4cb5d57a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2e4ea615373bcd9e223952811a94039ef9ef4ad692d686a5ae3037dad7b13303,14377,3937,3115,7052,19.340402,,,false,false
BRMGRP-20260802-385480d960c2f0f720bdb420,RMSRD-20260802-46ca85fa51dbea450e90,gabriel_rating_lane_001,live,1,resp_023f85c07c87b438006a6fc41ce03481948478473c9d09d0c2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c6587c8f65f1d2491a3f5406ddd51b247576a0d245a6709b11dde318c0ceb3e0,14648,3945,3359,7304,20.726985,,,false,false
BRMGRP-20260802-00d3e657312a813961249f17,RMSRD-20260802-97e51d0d786948b39c4a,gabriel_rating_lane_001,live,1,resp_0e9bad7505f1c935006a6fc439dba4819399a01072d9f9d971,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ef3503cddae453276faf68374bc575c1a8b2d866d5096158fc8bab41a5d1b898,13638,3795,3297,7092,28.190798,,,false,false
BRMGRP-20260802-560783e56ae856a26f331187,RMSRD-20260802-a372e4c0cd93abe3eccf,gabriel_rating_lane_001,live,1,resp_095d634ff22ce95f006a6fc439c08c8195b8ff3899410af971,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a989e48c14b1397c5f6308e0fff5c65635f7b2eeffc6f4fa69f0b30e3853601d,14081,3932,3203,7135,20.970004,,,false,false
BRMGRP-20260802-0293b8b609ba6bf214cbe6c5,RMSRD-20260802-74c7de3064719c666d47,gabriel_rating_lane_001,live,1,resp_0a215980fd4e6c01006a6fc439c5088196be1e329ead03a55d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8dd07f562e54682e40a033e6474ef68dff84e9b8f597bf3c86b5061528d72e5b,13830,3801,3103,6904,19.218029,,,false,false
BRMGRP-20260802-7da2a95d818004faad353095,RMSRD-20260802-5feac5476813f0436e41,gabriel_rating_lane_001,live,1,resp_05b7414ca0823714006a6fc439be148193b36881851baf787e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8e180f0c20054112b4b50c08d790ef5b6ce916a3bafd302693784bb7ffe3fd39,12874,3684,4021,7705,25.455490,,,false,false
BRMGRP-20260802-aa710e6ddb86e0dfecec1481,RMSRD-20260802-acb1239222b97c0555f9,gabriel_rating_lane_001,live,1,resp_0861ef0a77116be1006a6fc439c2748193854a7ae69e675dae,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1944fdb7cb05b136bef270501c35ca0f2e3b693ebb44c645d73c2d5a626a24fa,13522,3778,2900,6678,19.580149,,,false,false
BRMGRP-20260802-3fec4d28c3c956369a1ae411,RMSRD-20260802-5b8c14e45e71798ef973,gabriel_rating_lane_001,live,1,resp_08dc027326fe5ad4006a6fc439c744819394b8de3e1122714c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,103c9d7cf771dc9c1fb91ace8bdbcf452ef0757de671a9a4fabc4cdbdce33fb9,13228,3606,3282,6888,20.250117,,,false,false
BRMGRP-20260802-86d4b663caa7a52e138ee08c,RMSRD-20260802-d2eb38748fe510ebc39f,gabriel_rating_lane_001,live,1,resp_0897f3500b18516e006a6fc455f4708197b730206955280a87,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,bb0e724c16cb6e3ca235f673da69868609105ce3f80682e66eb1c67c4a864107,12288,3429,2831,6260,17.160975,,,false,false
BRMGRP-20260802-5da48ab0955449217713fb3d,RMSRD-20260802-3b8f63cddbcfd6b580c0,gabriel_rating_lane_001,live,1,resp_013503c04fb381b2006a6fc455f5548196b3bbb82aec8e1f1b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1d8b29cc934f6ef5d6242e88b228456eb4f8246b99a5087597dbefb27c5ca613,14591,3875,4269,8144,25.337025,,,false,false
