geography_panel,hex_cell_id,implementation_event_count,mechanism_view_name,root_compensation_event_count,scale_group,shared_grid,side_view
lower_48,CONUS50-+00019-+00014,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00019-+00014,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00019-+00014,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00019-+00014,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00017-+00017,2,institutional_channel:budget_pay_plan_process,2,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00017-+00017,2,compensation_outcome:no_direct_compensation_outcome,2,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00017-+00017,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00017-+00017,2,pressure_channel:fiscal_constraint,2,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00022-+00015,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00022-+00015,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00022-+00015,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00022-+00015,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00017-+00015,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00017-+00015,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00017-+00015,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00017-+00015,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00015,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00015,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00015,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00015,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00022-+00014,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00022-+00014,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00022-+00014,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00022-+00014,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00022-+00014,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00015,4,institutional_channel:budget_pay_plan_process,4,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00015,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00015,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00015,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00015,4,pressure_channel:fiscal_constraint,4,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00015,4,compensation_outcome:no_direct_compensation_outcome,4,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00015,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00013,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00013,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00013,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00013,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00023-+00013,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00015,1,institutional_channel:collective_bargaining,1,institutional_channel:collective_bargaining,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00015,2,institutional_channel:ordinance_council_adoption,2,institutional_channel:ordinance_council_adoption,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00015,2,institutional_channel:settlement_or_mou,2,institutional_channel:settlement_or_mou,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00015,2,timing_implementation:unclear,2,timing_implementation:unclear,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00015,1,pressure_channel:bargaining_leverage,1,pressure_channel:bargaining_leverage,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00001-+00026,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00001-+00026,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00001-+00026,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00001-+00026,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00002-+00008,1,institutional_channel:ordinance_council_adoption,1,institutional_channel:ordinance_council_adoption,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00002-+00008,1,compensation_outcome:benefit_cost_change,1,compensation_outcome:benefit_cost_change,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00002-+00008,1,timing_implementation:unclear,1,timing_implementation:unclear,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00002-+00008,1,pressure_channel:market_recruitment_retention,1,pressure_channel:market_recruitment_retention,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00007-+00022,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00007-+00022,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00007-+00022,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00007-+00022,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00007-+00023,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00007-+00023,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00007-+00023,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00007-+00023,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00006-+00022,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00006-+00022,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00006-+00022,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00006-+00022,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00006-+00023,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00006-+00023,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00006-+00023,1,timing_implementation:unclear,1,timing_implementation:unclear,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00006-+00023,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00009-+00023,1,institutional_channel:none_identified,2,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00009-+00023,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00009-+00023,1,compensation_outcome:classification_band_change,1,compensation_outcome:classification_band_change,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00009-+00023,1,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00009-+00023,1,pressure_channel:none_identified,2,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00009-+00023,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00009-+00023,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00004-+00028,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00004-+00028,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00004-+00028,1,timing_implementation:ordinance_adoption,1,timing_implementation:ordinance_adoption,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00004-+00028,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00004-+00028,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00004-+00028,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00008-+00023,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00008-+00023,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00008-+00023,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00008-+00023,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00004-+00026,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00004-+00026,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00004-+00026,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00004-+00026,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
