geography_panel,hex_cell_id,implementation_event_count,mechanism_view_name,root_compensation_event_count,scale_group,shared_grid,side_view
lower_48,CONUS50-+00023-+00013,9,timing_implementation:retroactive,9,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00013,17,pressure_channel:none_identified,20,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00013,7,timing_implementation:recurring,9,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00012,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00011,4,institutional_channel:none_identified,7,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00011,3,compensation_outcome:retroactive_pay,3,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00011,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00011,3,timing_implementation:retroactive,3,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00011,4,pressure_channel:none_identified,7,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00013,7,institutional_channel:none_identified,9,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00013,2,compensation_outcome:across_the_board_raise,2,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00013,2,timing_implementation:recurring,3,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00013,7,pressure_channel:none_identified,9,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00013,1,compensation_outcome:overtime,1,compensation_outcome:overtime,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00013,4,compensation_outcome:retroactive_pay,4,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00013,2,timing_implementation:one_time,2,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00013,4,timing_implementation:retroactive,4,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00012,1,institutional_channel:ordinance_council_adoption,1,institutional_channel:ordinance_council_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00013,5,compensation_outcome:across_the_board_raise,5,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00013,1,compensation_outcome:overtime,1,compensation_outcome:overtime,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00012,2,compensation_outcome:overtime,2,compensation_outcome:overtime,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00012,2,timing_implementation:recurring,3,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00012,1,compensation_outcome:step_progression,1,compensation_outcome:step_progression,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00011,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,23,institutional_channel:none_identified,39,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,1,compensation_outcome:longevity,1,compensation_outcome:longevity,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,16,timing_implementation:recurring,20,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,24,pressure_channel:none_identified,41,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,21,compensation_outcome:retroactive_pay,21,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,4,compensation_outcome:step_progression,4,compensation_outcome:step_progression,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,20,timing_implementation:payroll_effective_date,22,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,21,timing_implementation:retroactive,21,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,3,timing_implementation:one_time,3,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00013,1,compensation_outcome:base_wage_change,1,compensation_outcome:base_wage_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00013,2,compensation_outcome:non_base_compensation_other,2,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00011,2,compensation_outcome:across_the_board_raise,2,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00011,2,timing_implementation:recurring,4,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00011,1,compensation_outcome:step_progression,1,compensation_outcome:step_progression,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00011,1,compensation_outcome:stipend_or_premium,1,compensation_outcome:stipend_or_premium,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00012,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00012,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00012,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00019-+00018,2,institutional_channel:none_identified,3,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00019-+00018,2,compensation_outcome:retroactive_pay,2,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00019-+00018,3,timing_implementation:payroll_effective_date,3,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00019-+00018,2,timing_implementation:retroactive,2,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00019-+00018,2,pressure_channel:none_identified,3,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00016,5,institutional_channel:none_identified,7,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00016,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00016,4,timing_implementation:payroll_effective_date,5,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00016,3,timing_implementation:recurring,5,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00016,5,pressure_channel:none_identified,7,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00016,1,compensation_outcome:overtime,1,compensation_outcome:overtime,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00016,1,compensation_outcome:base_wage_change,1,compensation_outcome:base_wage_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00016,4,compensation_outcome:retroactive_pay,4,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00016,4,timing_implementation:retroactive,4,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00016,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00016,13,compensation_outcome:retroactive_pay,13,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00016,5,timing_implementation:one_time,5,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00016,13,timing_implementation:retroactive,13,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00016,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00018,4,institutional_channel:none_identified,5,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00018,2,compensation_outcome:across_the_board_raise,2,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00018,2,timing_implementation:recurring,2,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00018,4,pressure_channel:none_identified,5,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00018,3,compensation_outcome:retroactive_pay,3,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00018,3,timing_implementation:payroll_effective_date,3,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00018,3,timing_implementation:retroactive,3,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00025-+00013,12,institutional_channel:none_identified,20,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00025-+00013,4,compensation_outcome:base_wage_change,4,compensation_outcome:base_wage_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00025-+00013,14,compensation_outcome:retroactive_pay,14,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00025-+00013,13,timing_implementation:payroll_effective_date,17,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00025-+00013,8,timing_implementation:recurring,12,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00025-+00013,14,timing_implementation:retroactive,14,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00025-+00013,12,pressure_channel:none_identified,21,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00017,5,institutional_channel:none_identified,7,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00017,6,compensation_outcome:retroactive_pay,6,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00017,5,timing_implementation:payroll_effective_date,6,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00017,6,timing_implementation:retroactive,6,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00017,4,pressure_channel:none_identified,6,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00019-+00018,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00019-+00018,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00019-+00018,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00025-+00013,1,institutional_channel:settlement_or_mou,1,institutional_channel:settlement_or_mou,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00025-+00013,6,compensation_outcome:across_the_board_raise,6,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00025-+00013,1,compensation_outcome:step_progression,1,compensation_outcome:step_progression,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00025-+00013,1,compensation_outcome:stipend_or_premium,1,compensation_outcome:stipend_or_premium,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,11,compensation_outcome:across_the_board_raise,11,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,2,compensation_outcome:stipend_or_premium,2,compensation_outcome:stipend_or_premium,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00017,9,institutional_channel:none_identified,13,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00017,7,compensation_outcome:retroactive_pay,7,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00017,6,timing_implementation:payroll_effective_date,7,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00017,7,timing_implementation:retroactive,7,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00017,9,pressure_channel:none_identified,13,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00017,1,compensation_outcome:holiday_pay,1,compensation_outcome:holiday_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00017,1,compensation_outcome:lump_sum,1,compensation_outcome:lump_sum,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00017,2,timing_implementation:one_time,2,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00017,8,institutional_channel:none_identified,12,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00017,7,compensation_outcome:retroactive_pay,7,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00017,7,timing_implementation:payroll_effective_date,8,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00017,7,timing_implementation:retroactive,7,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00017,8,pressure_channel:none_identified,12,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00017,1,compensation_outcome:uniform_or_equipment_allowance,1,compensation_outcome:uniform_or_equipment_allowance,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00017,6,timing_implementation:recurring,6,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00017,2,compensation_outcome:across_the_board_raise,2,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00017,5,institutional_channel:none_identified,6,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00017,1,compensation_outcome:base_wage_change,1,compensation_outcome:base_wage_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00017,3,compensation_outcome:retroactive_pay,3,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00017,4,timing_implementation:payroll_effective_date,5,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00017,3,timing_implementation:recurring,3,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00017,3,timing_implementation:retroactive,3,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00017,5,pressure_channel:none_identified,6,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,3,compensation_outcome:uniform_or_equipment_allowance,3,compensation_outcome:uniform_or_equipment_allowance,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00017,4,compensation_outcome:across_the_board_raise,4,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00017,5,timing_implementation:recurring,5,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00016,12,institutional_channel:none_identified,18,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00016,2,compensation_outcome:across_the_board_raise,2,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00016,4,timing_implementation:recurring,5,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00016,12,pressure_channel:none_identified,18,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00016,10,timing_implementation:payroll_effective_date,11,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00016,3,compensation_outcome:step_progression,3,compensation_outcome:step_progression,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00016,3,institutional_channel:none_identified,4,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00016,3,compensation_outcome:retroactive_pay,3,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00016,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00016,3,timing_implementation:retroactive,3,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00016,3,pressure_channel:none_identified,4,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00016,1,compensation_outcome:stipend_or_premium,1,compensation_outcome:stipend_or_premium,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00016,2,timing_implementation:payroll_effective_date,3,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00016,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00016,2,institutional_channel:budget_pay_plan_process,2,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00016,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00016,4,timing_implementation:payroll_effective_date,4,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00016,2,pressure_channel:fiscal_constraint,2,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00016,5,compensation_outcome:retroactive_pay,5,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00016,2,timing_implementation:one_time,2,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00016,5,timing_implementation:retroactive,5,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00026-+00013,6,institutional_channel:none_identified,9,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00026-+00013,4,compensation_outcome:across_the_board_raise,4,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00026-+00013,4,timing_implementation:recurring,4,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00026-+00013,6,pressure_channel:none_identified,8,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00026-+00013,2,pressure_channel:fiscal_constraint,2,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00026-+00013,4,compensation_outcome:retroactive_pay,4,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00026-+00013,6,timing_implementation:payroll_effective_date,6,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00026-+00013,4,timing_implementation:retroactive,4,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,1,institutional_channel:ordinance_council_adoption,1,institutional_channel:ordinance_council_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00017,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00017,4,compensation_outcome:retroactive_pay,4,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00017,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00017,4,timing_implementation:retroactive,4,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00017,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,1,compensation_outcome:holiday_pay,1,compensation_outcome:holiday_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00017,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00017,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00017,2,timing_implementation:one_time,2,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00014,2,compensation_outcome:non_base_compensation_other,2,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00017,3,compensation_outcome:stipend_or_premium,3,compensation_outcome:stipend_or_premium,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00017,4,timing_implementation:one_time,4,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00018,2,institutional_channel:none_identified,3,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00018,2,compensation_outcome:retroactive_pay,3,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00018,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00018,2,timing_implementation:retroactive,3,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00018,2,pressure_channel:none_identified,3,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00018,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00018,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00016,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00016,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00016,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00016,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00016,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00019-+00017,3,institutional_channel:none_identified,4,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00019-+00017,1,compensation_outcome:uniform_or_equipment_allowance,1,compensation_outcome:uniform_or_equipment_allowance,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00019-+00017,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00019-+00017,3,pressure_channel:none_identified,4,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00019-+00017,3,compensation_outcome:retroactive_pay,3,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00019-+00017,3,timing_implementation:payroll_effective_date,3,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00019-+00017,3,timing_implementation:retroactive,3,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00017,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00017,1,institutional_channel:settlement_or_mou,1,institutional_channel:settlement_or_mou,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00017,2,pressure_channel:fiscal_constraint,2,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00025-+00013,1,compensation_outcome:cola_cpi_adjustment,1,compensation_outcome:cola_cpi_adjustment,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00025-+00013,3,institutional_channel:budget_pay_plan_process,3,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00025-+00013,2,compensation_outcome:no_direct_compensation_outcome,2,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00025-+00013,3,pressure_channel:fiscal_constraint,3,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00025-+00013,2,timing_implementation:one_time,2,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00017,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00017,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00017,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00017,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00017,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00015,2,institutional_channel:budget_pay_plan_process,2,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00015,2,compensation_outcome:no_direct_compensation_outcome,2,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00015,4,timing_implementation:payroll_effective_date,4,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00024-+00015,2,pressure_channel:fiscal_constraint,2,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00017,4,institutional_channel:none_identified,4,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00017,3,compensation_outcome:base_wage_change,3,compensation_outcome:base_wage_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00017,3,timing_implementation:payroll_effective_date,3,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00017,4,timing_implementation:recurring,4,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00017,4,pressure_channel:none_identified,4,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00017,1,compensation_outcome:stipend_or_premium,1,compensation_outcome:stipend_or_premium,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00019-+00018,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
