external_field_record_id,canonical_payload_id,extraction_result_id,retained_source_ids,source_SHA_256,candidate_ids,municipality_raw,municipality_canonical_id,state,department_raw,department_canonical_hint,unit_raw,position_or_employee_raw,side_raw,side_deterministic_hint,period_raw,start_date_raw,end_date_raw,fiscal_year_raw,calendar_year_raw,field_family,field_name,raw_value,parsed_value,parsed_value_type,currency,unit,pay_basis_raw,compensation_basis_raw,recurring_status_raw,implementation_status_raw,source_page,source_section,source_table_id,source_row,source_column,source_cell,source_character_start,source_character_end,evidence_span_id,rule_id,rule_version,dictionary_version,parser_version,extraction_timestamp,extraction_confidence,extraction_confidence_basis,ambiguity_flags,conflict_flags,root_event_ids,mechanism_event_ids,claim_ids,claim_linkage_status,expected_claim_upgrade_tags,search_wave_provenance,extraction_modality,administrative_source_type,source_family,source_quality,extraction_artifact_pointer,lineage_basis
EXTFIELD-0fc28b7839dd7c4d1ab885c2,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,EXTEXTRACT-1f76adb868a68932733b9e02,EXTSOURCE-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,EXTCAND-7fb6a2567a140f846217aae6,Highspire,,PA,,unclear,,,,unclear,2022,,,,,implementation_confirmation,implementation_status,paid,paid,categorical_literal,,,per hour,,,paid,12,,,,,,21182,21186,EXTSPAN-f6144ba8c76ec07fe2d21ee5,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.090853+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-57cbfeb99753c04dd8c4ef20,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,pdf,payroll_roster,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-307d137cf6ed63ce8bf74eae,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,EXTEXTRACT-1f76adb868a68932733b9e02,EXTSOURCE-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,EXTCAND-7fb6a2567a140f846217aae6,Highspire,,PA,,unclear,,,,unclear,2022,,,,,implementation_confirmation,paid,paid,paid,categorical_literal,,,per hour,,,paid,12,,,,,,21182,21186,EXTSPAN-cd2f977daac15899f0319dc9,FIELD-IMPLEMENTATION_CONFIRMATION-PAID,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.090853+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-57cbfeb99753c04dd8c4ef20,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,pdf,payroll_roster,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-7fe49926a9e6ffdc66c854d8,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,EXTEXTRACT-1f76adb868a68932733b9e02,EXTSOURCE-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,EXTCAND-7fb6a2567a140f846217aae6,Highspire,,PA,,unclear,,,,unclear,2022,,,,,implementation_confirmation,implementation_status,paid,paid,categorical_literal,,,,,,paid,12,,,,,,21329,21333,EXTSPAN-f3b78dceee73847547137fb7,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.090853+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-57cbfeb99753c04dd8c4ef20,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,pdf,payroll_roster,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-c74f661a72997edc148bf8d4,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,EXTEXTRACT-1f76adb868a68932733b9e02,EXTSOURCE-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,EXTCAND-7fb6a2567a140f846217aae6,Highspire,,PA,,unclear,,,,unclear,2022,,,,,implementation_confirmation,paid,paid,paid,categorical_literal,,,,,,paid,12,,,,,,21329,21333,EXTSPAN-9ffebc72cfbb728c126d5201,FIELD-IMPLEMENTATION_CONFIRMATION-PAID,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.090853+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-57cbfeb99753c04dd8c4ef20,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,pdf,payroll_roster,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-56b1c90a11d1bd0aa02d01a7,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,EXTEXTRACT-1f76adb868a68932733b9e02,EXTSOURCE-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,EXTCAND-7fb6a2567a140f846217aae6,Highspire,,PA,,unclear,,,,unclear,2022,,,,,tenure_and_progression,years_of_service,$200.00,200.00,currency,USD,,,,,,12,,,,,,21790,21797,EXTSPAN-6589e04a75336807ea0535ca,FIELD-TENURE_AND_PROGRESSION-YEARS_OF_SERVICE,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.090853+00:00,exact_labeled_text,exact_labeled_text,,,ROOTCOMP-57cbfeb99753c04dd8c4ef20,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,pdf,payroll_roster,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-d338d9cea84d5f3c292bb620,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,EXTEXTRACT-1f76adb868a68932733b9e02,EXTSOURCE-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,EXTCAND-7fb6a2567a140f846217aae6,Highspire,,PA,Police Department,police,,,"            7.1 The Police Department currently operates on a  permanent shift, twelve (12) hour schedule.  The schedule ",police,2022,,,,,payroll_and_earnings,department,12,12,integer,,,,,,,12,,,,,,22171,22173,EXTSPAN-9060e46dec4bfbc8bcc887ae,FIELD-PAYROLL_AND_EARNINGS-DEPARTMENT,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.090853+00:00,exact_labeled_text,exact_labeled_text,,,ROOTCOMP-57cbfeb99753c04dd8c4ef20,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,pdf,payroll_roster,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-021d0bcedc33c24167de154a,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,EXTEXTRACT-1f76adb868a68932733b9e02,EXTSOURCE-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,EXTCAND-7fb6a2567a140f846217aae6,Highspire,,PA,,unclear,,,,unclear,2022,,,,,implementation_confirmation,paid,2,2,integer,,,,,,paid,13,,,,,,25935,25936,EXTSPAN-c1673bb14501a418d11c6c8e,FIELD-IMPLEMENTATION_CONFIRMATION-PAID,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.090853+00:00,exact_labeled_text,exact_labeled_text,,,ROOTCOMP-57cbfeb99753c04dd8c4ef20,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,pdf,payroll_roster,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-d5d4d1fcb653c99ff1ad2fb9,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,EXTEXTRACT-1f76adb868a68932733b9e02,EXTSOURCE-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,EXTCAND-7fb6a2567a140f846217aae6,Highspire,,PA,,unclear,,,,unclear,2022,,,,,implementation_confirmation,implementation_status,paid,paid,categorical_literal,,,,,,paid,13,,,,,,25891,25895,EXTSPAN-98d91a3e92141add3c6fb3aa,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.090853+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-57cbfeb99753c04dd8c4ef20,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,pdf,payroll_roster,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-515eeee27cd74813f0e75650,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,EXTEXTRACT-1f76adb868a68932733b9e02,EXTSOURCE-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,EXTCAND-7fb6a2567a140f846217aae6,Highspire,,PA,,unclear,,,,unclear,2022,,,,,implementation_confirmation,paid,paid,paid,categorical_literal,,,,,,paid,13,,,,,,25891,25895,EXTSPAN-c1673bb14501a418d11c6c8e,FIELD-IMPLEMENTATION_CONFIRMATION-PAID,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.090853+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-57cbfeb99753c04dd8c4ef20,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,pdf,payroll_roster,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-4f67c1cdcce0c173e8fd147c,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,EXTEXTRACT-1f76adb868a68932733b9e02,EXTSOURCE-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,EXTCAND-7fb6a2567a140f846217aae6,Highspire,,PA,,unclear,,,,unclear,2022,,,,,payroll_and_earnings,hourly_rate,12,12,integer,,,hourly,base_or_rate_explicit,,,13,,,,,,26011,26013,EXTSPAN-94431f11f9a98009ae22872a,FIELD-PAYROLL_AND_EARNINGS-HOURLY_RATE,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.090853+00:00,exact_labeled_text,exact_labeled_text,,,ROOTCOMP-57cbfeb99753c04dd8c4ef20,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,pdf,payroll_roster,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-2f4c31c0a86733e3183734fc,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,EXTEXTRACT-1f76adb868a68932733b9e02,EXTSOURCE-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,EXTCAND-7fb6a2567a140f846217aae6,Highspire,,PA,,unclear,,,,unclear,2022,,,,,payroll_and_earnings,hourly_rate,80,80,integer,,,hourly,base_or_rate_explicit,,,13,,,,,,26052,26054,EXTSPAN-94431f11f9a98009ae22872a,FIELD-PAYROLL_AND_EARNINGS-HOURLY_RATE,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.090853+00:00,strong_pattern_with_local_context,strong_pattern_with_local_context,local_text_pattern_requires_review,,ROOTCOMP-57cbfeb99753c04dd8c4ef20,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,pdf,payroll_roster,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-6997eb70ba49b29dec58dd18,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,EXTEXTRACT-1f76adb868a68932733b9e02,EXTSOURCE-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,EXTCAND-7fb6a2567a140f846217aae6,Highspire,,PA,,unclear,,,,unclear,2022,,,,,implementation_confirmation,paid,2,2,integer,,,hourly,,,paid,13,,,,,,26952,26953,EXTSPAN-fdfdedd4303eb3426ffd2965,FIELD-IMPLEMENTATION_CONFIRMATION-PAID,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.090853+00:00,exact_labeled_text,exact_labeled_text,,,ROOTCOMP-57cbfeb99753c04dd8c4ef20,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,pdf,payroll_roster,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-0dd8f613b0fb13d6304a6afe,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,EXTEXTRACT-1f76adb868a68932733b9e02,EXTSOURCE-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,EXTCAND-7fb6a2567a140f846217aae6,Highspire,,PA,,unclear,,,,unclear,2022,,,,,implementation_confirmation,implementation_status,paid,paid,categorical_literal,,,hourly,,,paid,13,,,,,,26910,26914,EXTSPAN-e641cf4cbacc99ba9a20f3d8,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.090853+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-57cbfeb99753c04dd8c4ef20,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,pdf,payroll_roster,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-16284541564030fd385c3c73,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,EXTEXTRACT-1f76adb868a68932733b9e02,EXTSOURCE-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,EXTCAND-7fb6a2567a140f846217aae6,Highspire,,PA,,unclear,,,,unclear,2022,,,,,implementation_confirmation,paid,paid,paid,categorical_literal,,,hourly,,,paid,13,,,,,,26910,26914,EXTSPAN-fdfdedd4303eb3426ffd2965,FIELD-IMPLEMENTATION_CONFIRMATION-PAID,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.090853+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-57cbfeb99753c04dd8c4ef20,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,pdf,payroll_roster,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-8fb5149bdea17cc670793cc9,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,EXTEXTRACT-1f76adb868a68932733b9e02,EXTSOURCE-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,EXTCAND-7fb6a2567a140f846217aae6,Highspire,,PA,,unclear,,,,unclear,2022,,,,,implementation_confirmation,implementation_status,paid,paid,categorical_literal,,,,,,paid,14,,,,,,27907,27911,EXTSPAN-2f3ccc233f4e71ca74c3ec60,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.090853+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-57cbfeb99753c04dd8c4ef20,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,pdf,payroll_roster,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-2be73cdbb2848bf11e610d6e,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,EXTEXTRACT-1f76adb868a68932733b9e02,EXTSOURCE-0062f64da9060a0cd6ed8c7f,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,EXTCAND-7fb6a2567a140f846217aae6,Highspire,,PA,,unclear,,,,unclear,2022,,,,,implementation_confirmation,paid,paid,paid,categorical_literal,,,,,,paid,14,,,,,,27907,27911,EXTSPAN-a0f3100022e0665981815002,FIELD-IMPLEMENTATION_CONFIRMATION-PAID,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.090853+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-57cbfeb99753c04dd8c4ef20,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,pdf,payroll_roster,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-0062f64da9060a0cd6ed8c7f.txt.gz,one_physical_extraction_result_deterministic_local_pass
