canonical_external_ingestion_id,external_administrative_observation_id,source_excerpt_or_table_row,source_SHA_256,source_page,source_table_id,source_row,source_character_start,source_character_end,proposed_analytical_role,linked_claim_ids,reason_for_cross_examination,conflict_flags,ambiguity_flags,expected_consequence_if_upheld,expected_consequence_if_rejected,recommended_review_type,adjudication_performed
EXTINGEST-9e4f1e39d65ed808dcf3ab66,EXTOBS-e8a9ddf1b6c3fcfb1e9a598a,"967,500",0d09fe45e0207f74a7097f9b312e5512cd3aab441acdd35fa084c133d3e90189,121,,,296904,296911,staffing_hypothesis_candidate,MECH-06,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-e5f306a047211bb2f51cfe31,EXTOBS-98f60f853f6d5a33b9a0228b,1,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,573,,,3828057,3828058,staffing_hypothesis_candidate,,staffing_or_vacancy_claim_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-f455dae8500aff78362f974e,EXTOBS-3962441807665291aabd5846,1,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,572,,,3821518,3821519,staffing_hypothesis_candidate,,staffing_or_vacancy_claim_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-2d5404ac7a1402b318ae079e,EXTOBS-f32fe820c81daf5c063e9d4b,Old Town Elementary Classroom Addition,f0e1333ef7a3ec66ef2c2622a43a4504005e292cd1f59600108a7d6357a3f9ac,,,,963495,963533,staffing_hypothesis_candidate,,staffing_or_vacancy_claim_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-43919c05da2f6ddb4dade148,EXTOBS-a24c6f28a9f2c2ae5ca44155,4,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,116,,,782782,782783,staffing_hypothesis_candidate,,staffing_or_vacancy_claim_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-448212903be5a03b070b5f60,EXTOBS-547b0676342910f745acf272,33,f014abdbc7cc383caf4de86ff3af7bfe8a994ba8c598ceffa864dc9d070ac4cf,1,,,747,749,staffing_hypothesis_candidate,,staffing_or_vacancy_claim_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-a1cad7bb5ef41b89173f5c4a,EXTOBS-3ad60375fd93f30995aac4be,6,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,257,,,1656030,1656031,staffing_hypothesis_candidate,,staffing_or_vacancy_claim_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-70e5c684d4ff4b5b39d1b0f1,EXTOBS-20929d014c086cdb47e189b4,69,af30d4ef6e97a31426feafcbe3f603dcfa10988d86cb063313da5e3d8e9f8dd0,12,,,21219,21221,staffing_hypothesis_candidate,,staffing_or_vacancy_claim_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-fa9b2773d76d9f9630e56445,EXTOBS-e072fa23f129394786cbe8bd,1.9%,01afdabab5d58ffb847e36600796677aeb1c538bd3c8738a6f44b26750f660b3,,html_table_1,26,,,staffing_hypothesis_candidate,,staffing_or_vacancy_claim_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-08f628f0be370db351525ccf,EXTOBS-ba8f28aec67e1279784719be,7,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,214,,,1445808,1445809,staffing_hypothesis_candidate,,staffing_or_vacancy_claim_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-88dd2ad04cadf800baf48271,EXTOBS-c1ed5e675dda5f142c8640f7,2011,7bdca7c88ff713dffad4c42e9ef059de0f1af2166b15fc32ace2bb43627fbddb,,,,151265,151269,staffing_hypothesis_candidate,,staffing_or_vacancy_claim_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-78980473390f14cddda3a94b,EXTOBS-32ac69200b9d5d5292ae6511,$15,db45b833a2d89b6e8296390b48110486550856f0fb8399b9ccebfa589f9c9e3a,66,,,93861,93864,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-a49fa8f42234dfa417bc4693,EXTOBS-08b72c68ec5a49afe54def20,"2,",b5054b32831a7582b20974c98407a958ffa23e5bfeff449ca101be2119c65a93,330,,,2694498,2694500,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-3f3d30a36fee2c6cb0e92824,EXTOBS-9f58d3fbc5507513e20af5bd,0,dadefb01b093939d6114cd923f4cea71a41c319b95376796a39ccbcb1dd075dd,21,,,45878,45879,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-abf6e183a5365bb35b36ebe1,EXTOBS-8ad856fd0cc399d6396a8f00,CODESIGNATING ''CARLOS OLIVA WAY',ab630c6fbd7a5434e0d727c1fc8232b7b3cf7c2b5bd2d4ce6dcdab31c9353f45,,html_table_3,3013,,,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-7d6b52b1a4159e2974dae1f3,EXTOBS-cd4fc88b984e9e269e813bf5,"Aye – Evans, Hughes, Anschutz, Wray, and Bray",2258aaabc686100e02a0343e96b0fe9a92a8ce63571c94e888581b3acab3cb27,3,,,3685,3731,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-45bfa5423eb09eefac2bd33c,EXTOBS-f260071034b83a792ab9b3aa,76,58854f80911abc9e83466655e1abb32e3a3c051a16e8973dc593dc391f8eae71,25,,,44891,44893,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-07a0d4a68ec51248690aa2f9,EXTOBS-1138e88d4a30fefb8fd01416,408,ff8399584638ca0043ce487452e09631ab304c1f459842df93ef757ccf36341c,68,,,158823,158826,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-35ff85aa3d83a46be0346426,EXTOBS-d93b99f8ddd101e2374033cc,"May 7, 1977",704038d39ae3a8052861f825af91d61eeec036f4cb73728d00200ee0119b7e30,113,,,159735,159746,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-b6ff4a5a1e2ba7b7a4da0b18,EXTOBS-4d43ccf6f5afa28acce825c7,2025,20a9ae063b27c8024b229e703bcb31eb144e5852add1c2177d2fd729407c9dcd,4,,,6021,6025,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-556b3fdf02e7b814da2121c0,EXTOBS-8729f8cca2b682e9edcb743a,200050,c14de957ea4d229bb33ef6bf43594db3d3d95be731699e7199dee2c42d957532,144,,,279948,279954,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-f4c318354bdeda3be5a3e70b,EXTOBS-1a3925e42b02acf40786ecc7,"9,578.9",8dc4c1e71bdbb0bb66780c53d3b5c8538086128a64f5513eae9d9250adf754da,188,,,677070,677077,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-261bdbbb6e07f26e0bd61a36,EXTOBS-d1d1a47ee281b7d71e049390,10/15/2022,2bcefcf973667de1027edbc939109aa54ce583727b42bcd0144738f7c3edde7a,,html_table_1,4,,,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-e0b29990ffc7ec9df14ae97e,EXTOBS-1084dd670d99a88cee9839bb,"94,000",a4261b60949272c41001f09dbdf0c8ff5b1198ed9565b1ee8ea78cda27a5145c,33,,,73406,73412,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-f01e9d4bc75e868e07286d20,EXTOBS-d340fb1c26eabe3715f35725,100.00%,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,,,105443,105450,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-7b5632f61931a62b424156f9,EXTOBS-f71e38b2135892288f339fa3,1,31e31bfdb71575b810b2cb2c14b88230dde609797024fdd1f8a45db554593866,,,,50986,50987,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-7da76e010f93f568cb48cd21,EXTOBS-f71d5b997c7e174baad948bc,1,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,,,448118,448119,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-abf0f0d76f0fd12981d099f6,EXTOBS-bdc44ed6656361c1c037afb3,6/13/2026,0a559335c202bd14345cee67d9bb2e429e32a3691a23a95390a3782e298b1039,,html_table_1,573,,,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-9c9c0d8a73bdd724ef9b90a5,EXTOBS-32a74d33bda1a097900bd87f,"City Mayor for BOWLING GREEN CITY, Wood County (Vote for 1)",f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,html_table_47,3,,,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-a7435a6100fc8db853932294,EXTOBS-cbe277be9eaba96ca7ce665b,7,c14de957ea4d229bb33ef6bf43594db3d3d95be731699e7199dee2c42d957532,29,,,47073,47074,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-a82a11df6c737892a86de4a9,EXTOBS-91d92c1d031653c295079e30,-474,a2bb5ec1b1bb87ef180d9d8b5b04ef5196783572aeb2e71edd9f33f792642bb6,116,,,529508,529512,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-d5dda5ab2f874ffb378730c9,EXTOBS-63f62d00c4146b06c2d575a5,2020,63830e1da2c66964e47cc831788846802a8264f60b0ec360ef2ea45a80fc0371,,,,80592,80596,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-f6b7410fc40f28618a98f4c7,EXTOBS-7ba8dc828d10c03cf27d5d11,"8,600,000",9dd1b206d356dd64442ace8d517b7d7fe5db660744f3d1c56df4457cf5b0a0e1,34,,,106901,106910,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-cecf4692e50e66a34d11814d,EXTOBS-1fd36a64d7c4b87a40b75418,6/13/2026,0a559335c202bd14345cee67d9bb2e429e32a3691a23a95390a3782e298b1039,,html_table_1,138,,,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-64db2f544bb8c89bdcd4962b,EXTOBS-b819977a544ec83d4177c250,METRORAIL DAY,b6dbbe21aa27b86568b2f6f2f51f39b8594e423cd938965029208283dc5f8506,,html_table_3,5488,,,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-c83537bb726a97a6e32bd375,EXTOBS-a4116aa5723d892a5cdcb4f2,-7,05a7e583ad4863f50d4fcf38f0cf222c8f7bb0915d80a61884b9056cfe2f425a,,,,69678,69680,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-0b539238e98cfaaa98f3e206,EXTOBS-9e70ac9451789eeb4f22779f,Work outside Cook County,dd41380af40ecc84f03aa9d36561bb405a9b0d2bc15158575d2d8e4b9e70441c,,html_table_1,89,,,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-7d0684401ee3a12b8ba3e33a,EXTOBS-18a1ca25cd70da1f32b4aaf2,21,da48f889e4cd592ed07112973d39afcb89c34b392696fdcd18c36847417de058,276,,,740038,740040,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-cf7894a2c20b214b479140c4,EXTOBS-cd459cee9290f87f8d9a8a1f,2020,a5dc3b1cd179a03085d33d2e89ec3b2959665450b9c5e25a439108605eabb786,26,,,64937,64941,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-8c39bd8fc122ffe46fc13639,EXTOBS-d44e1428307a989a40eeb6bd,8,34e5ef423cf28d224e98ca20f84f3b89a1bde9b8d9f18b80e13dc3c8ab145f2f,14,,,12059,12060,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-9c6bece96bd9b95bc77536a6,EXTOBS-1a08a508f9f0228762cf961f,3,92c1bb7d32bcb96949585516b994926b5a8e0f038af171e32a45e3c9eeda6255,284,,,707036,707037,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-4c96d394f9eec5471b086290,EXTOBS-f9f1f3bad81d219bc84294e5,24,33632900b5d233f61f1b4738189054fac36e47f64b29ed31f255903d81449dc7,31,,,53345,53347,implementation_confirmation_candidate,MECH-07,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-f74abaa07ce650f4a8ae2544,EXTOBS-1ac3e90689bce4a0fa6b04d8,-2006,32a51db67a1e23c2fe7b0f961e884a144182c9ca291d59131ff46978bca46587,318,,,712266,712271,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-eeb84091f2cefce6c0b9c9fd,EXTOBS-1fac1b04dbc26bfd81529143,2025,878ab6a49fd6e92c048a9265a2507614aaf02deb03bbdd12c9631bb3b9324141,3,,,5058,5062,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-1c6d03093ae9f4bceed5af2d,EXTOBS-c0fa86727ee66db9b2716c7c,100.00%,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,,,127693,127700,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-f7c753f2c8864e41db0f6187,EXTOBS-6e23f5448d578eb5b22520ab,2019,1aa750a72c34738cda2041511536aa3f180874450af4f4ff27ea446ff118250c,103,,,190011,190015,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-a99cc3e9cb4247735f3e4bad,EXTOBS-f8259de094491368a417f725,21,b7c7e253ec9b3f8866ffa2bcf44af9bf9c9cd5c2108e9ac9541831aff03d9c8e,,,,176676,176678,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-b31c55944e1b562b9e56dc32,EXTOBS-387d0eb448118d92aa9fcc9c,325,20e39360bd1b5353b7716a6116880ecbfbc0004fe4b78656cb901b71af38befb,44,,,41580,41583,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-ca6f5eaf6a2b0477f5cd095f,EXTOBS-9fd9fc5badcc7a34a8eb6a07,-2017,00b161f8335d5cc76b68a2aeb26026533365d3324088d462f6002844f5e93014,660,,,1497421,1497426,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-41b55af949557db7bf2cddec,EXTOBS-99502e7fd1494f7b36c48937,proper polling place to vote.,1c2b1e2ba21fb22e301b2e7600c4e3d88ac3a13f60a0656f8133bf462be45b35,,html_table_121,27,,,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-39ded04c09c846e8f79d2d82,EXTOBS-7d10820e18ddcdf95f874aaf,$4.6,728e7f295ad3024d7989d089309d160272f4758460b39a8c1a35ad88f591c664,166,,,350791,350795,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-d7c50111aba7f8273ea31f87,EXTOBS-a5bfd61d2cc2249aecc9325f,7,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,111,,,188032,188033,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-7d05ac852f8b2ba1a188eb21,EXTOBS-c3ec6df431863d80a49247b3,"December 27, 2025",d0e4d5380ccf825ee623eea8d9788650d357023c74261a3ff18e573f5129f5b9,1,,,470,487,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-4c58378e9545e2fb4d63b35f,EXTOBS-499a5422aa7354b53647a8f6,264,580dc3fe4734beb3f8a5c1450f8e60b2ad83170b25b790cc7af7710b97cb142c,,,,1443165,1443168,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-b843cea89eb0dd261747ac15,EXTOBS-aabfea8d6cce3b1f3dabccce,1,9eadc7352a1ecc7727b3bcfca3480eb26498634a643eb40b5c55a3eaf714a588,,,,3986742,3986743,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-adbac2dea45062598bbc274d,EXTOBS-8f4a662890d9e10b0329607d,22.62%,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,html_table_2535,89,,,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-8baa399f492cc911d6b4c5dd,EXTOBS-3a0315d4a94514a4c7131585,"October 20, 2025",d735b2af2611690306423882f24d02e993055b54f5d93a067296ab9d523ef94d,123,,,184570,184586,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-c0eb072023bf919a85444c31,EXTOBS-5ad76a041216df1c9b9bd667,-2022,6140f166d2e4ca39160cfc986cd591567dbb423d83cfd5b83aea61002bc53622,9,,,14599,14604,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-66b7c44e2f2efde8a1ba122f,EXTOBS-b844f8777dd86d6e78cf2181,1,9eadc7352a1ecc7727b3bcfca3480eb26498634a643eb40b5c55a3eaf714a588,,,,2161600,2161601,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-010f072832da4a3408747825,EXTOBS-97e487849f21a2b6dfb7417f,262,580dc3fe4734beb3f8a5c1450f8e60b2ad83170b25b790cc7af7710b97cb142c,,,,355787,355790,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-eb508238e658291db9823d3d,EXTOBS-597a59fcdaf7f19d6c43c82f,501,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,,,170655,170658,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-e911421ce0a14313ad499c53,EXTOBS-0ce0f0f762eaf7631a8bc5ef,1,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,,,133127,133128,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-08ac9228b712ed2edbb7dc8d,EXTOBS-9710173c0e76f511e70583d1,530,4125d17f31aee61c766cc212b44a17234589daafa5b5ad25c7bca4a29d73e55c,5,,,10319,10322,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-959bb50f265a36955b1e393a,EXTOBS-beb759fcecdfe2385c474d07,01,33549ea583e86ec33791e48efa79f42a8bb56257c2c850ae4306613f76ac2df2,,,,18780,18782,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-0415de41baefaa6bbb0fdca9,EXTOBS-dcc2a5bf7df09ff10956e9c3,2024,15ec58361e62e12ca9ff0e6471f177ed4318ce324c48bedb886509c9eb0308f3,1,,,1436,1440,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-a67981abdde2b9b864e98d98,EXTOBS-0f61f31734000aa9c338b59f,"CandidatePartyTotal
Stephanie Kiser  68100.00%Total Votes 68   Total",f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,html_table_147,123,,,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-d104553a73a7cdd80bbe80f6,EXTOBS-6065037f6c86efea9d2431c9,Precincts Reported: 2 of 2 (100.00%),f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,html_table_725,10,,,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-1d17e964e95e916fff5c2841,EXTOBS-89a3e6d0958076748a74dd20,"$17,313,956",a82dcc09657bacc69777860feb18f21a3e79bd6f525370016825960ecff544ca,36,,,97167,97178,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-eea064fd56817184fa10d3c7,EXTOBS-1371acb551324aad4abe6322,0,019db9c8a1bf41f7536d4c5e0443db377d311bc3821b5ec5161d6e2f1590b24f,18,,,36914,36915,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-4f67a0952cc2e85c45eb67b2,EXTOBS-eb3f4f0f2af54dc1fcf45947,1,1d481bb257bce6f112f54ca62fbbfb39055c07a41445f73bb4bbcc1f4409f25d,75,,,84804,84805,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-d2da320fb76b1819425d5622,EXTOBS-0e1a63e90016c5fa4955332d,24,f15ce4dce21222378038a677412c31b17c03f973b36a26b6a6d04b20277e366e,4,,,56571,56573,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-14809d1fcc315db6b307130f,EXTOBS-e302ae4556496e7bbd114e0e,1,9eadc7352a1ecc7727b3bcfca3480eb26498634a643eb40b5c55a3eaf714a588,,,,2749663,2749664,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-3a230dac3aaeed90af82793b,EXTOBS-ce865458c3de6107c042664f,"#2200-10: Georgetown Square Phase II
Planned Development District",33880e24abcd58da6af8acf6dae270cd9ed4db4f65c742cecfce9d7dde00ff11,,html_table_1,334,,,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-d10414d883da8f66132c91e7,EXTOBS-737ff84a54aa1fd606d2c038,009,f0b595d37946c94e95c0ea5b0c514456d5c7bfe1a67b3d943bfd18613890c127,,,,58585,58588,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-8685bc640ae61350797c51d3,EXTOBS-a961b6c81e5fa6cfecf7dec2,4,081df5e0dc9e751421c2402f228ff4b35fffc4dc9e2aa3037f565fa4eb96f42d,16,,,43645,43646,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-eaeeec9adc0ea010a6110dd9,EXTOBS-9bcbb2eb941745ee63e45e09,31,9eba24ee01666e0a37fc34a3c89d96244bfb5ca780e46f0936f32ecdc3e55fea,,,,86570840,86570842,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-e3f5b980b1a908bf11214840,EXTOBS-9acabaec995047982523883d,"Precincts Reported: 2 of 2 (100.00%) TotalTimes Cast309 / 1,048 29.48%",f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,html_table_1575,5,,,implementation_confirmation_candidate,,lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
