span_extraction_id,stage,attempt,request_id,backend,model,status,schema_valid,input_chars,span_chars,context_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_code,raw_prompt_saved,raw_response_saved
SPAN321-ce1118a50e98aca08ba96139,live,1,resp_0b3da369c3a782a8006a66cc47d9e48193a2e72c4042204d54,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2303,663,320,783,301,1084,2.616793,,,false,false
SPAN321-187fb9bee16f13e7d405a362,live,1,resp_0e9759f189e4906a006a66cc47db608197bd0b6f7d6aece4e9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2303,663,320,867,296,1163,2.756865,,,false,false
SPAN321-0859b7591911c05342bda897,live,1,resp_007dad0857410f26006a66cc47d9ac81959d2c235730700b93,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1779,139,320,734,240,974,2.271459,,,false,false
SPAN321-05d055ebff288d76c33f1293,live,1,resp_029e5ebb1b3787a5006a66cc47df888190b8a05c3f75044e64,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2218,578,320,804,239,1043,2.626628,,,false,false
SPAN321-70a92e27dcdd20b4de5f5aeb,live,1,resp_034d0833f38b0f29006a66cc4a14dc8193b0fc288821f10e08,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2154,514,320,760,240,1000,4.551620,,,false,false
SPAN321-54d4804f02000486b9c671e9,live,1,resp_0b59a9f26a5606ba006a66cc4a68a48196a12aa9bc12ac2957,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2353,713,320,832,306,1138,6.196884,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-99caf9390e2386974f7ca105,live,1,resp_0a7f3168580735a6006a66cc4a6c648195812145d372845b43,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2141,501,320,769,239,1008,4.894555,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-22c66fe9ad30a289a14dac0a,live,1,resp_0108dd06c506106f006a66cc4a92508194b1fc125b922a06ea,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2498,858,320,830,321,1151,5.725538,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-91b57ce249eb7dc64018bce6,live,1,resp_01b0ecfe0e2aa319006a66cc4c5e048193a1a868ec95f88ed7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1755,115,320,702,281,983,7.378937,,,false,false
SPAN321-00c945a356ddc734e945f99e,live,1,resp_03eccccc866bed37006a66cc4cb74c8195b32be0cbe6f194b6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1808,168,320,749,298,1047,7.625601,,,false,false
SPAN321-85f3a84ef557f0d6c2d2f330,live,1,resp_01d115126f2a285a006a66cc4d84e08195b373a4e6d670f6d5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2145,505,320,790,246,1036,9.200464,,,false,false
SPAN321-b77e65a68f186a6f0834c134,live,1,resp_07b419cb1f7a0afa006a66cc4e0374819481fe4b635a2c96c2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2515,875,320,851,268,1119,9.626011,,,false,false
SPAN321-095dd679c9ef3e952d1c89a7,live,1,resp_0f6e652e7748ddb6006a66cc4f2f2881948655686b57209475,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2275,635,320,819,213,1032,9.342773,StrictValidationError,forbidden_final_claim_language,false,false
SPAN321-3088ac5e98a67e959e8f59ab,live,1,resp_006f32069bd45e4f006a66cc4f6df08190b4fd8a7b79f75a39,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2371,731,320,858,234,1092,9.760624,StrictValidationError,forbidden_final_claim_language,false,false
SPAN321-63f0043863c4f01b6d2c2be8,live,1,resp_0362b10f4921b648006a66cc5101408194a00d65c549552955,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2392,752,320,812,229,1041,11.330064,,,false,false
SPAN321-a1db906d5c3a90e3fc03bcf7,live,1,resp_06b8e574825e55a9006a66cc5120dc81969a59dc9a4d74650c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2225,585,320,716,192,908,11.181951,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-c834d877f5177f0f745d9977,live,1,resp_04b407d30f714456006a66cc5173248195a1e3b7acf0b565a9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2488,848,320,829,302,1131,12.069206,,,false,false
SPAN321-4c2838f8fe7b6e273de3ad56,live,1,resp_0e2571a48750db93006a66cc5190f8819092b7856085f6910e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2385,745,320,805,177,982,11.498802,StrictValidationError,forbidden_final_claim_language,false,false
SPAN321-a31b20c64ef2ca5ed76e2fea,live,1,resp_0f585380f2ca4c88006a66cc52fdf08196af5b0d46cd5bbf7a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2358,718,320,798,296,1094,13.635661,,,false,false
SPAN321-501bc0baf1b1e24984709a46,live,1,resp_0218bc7e950be56b006a66cc532130819794c01b8fd589454a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2352,712,320,791,221,1012,13.330919,StrictValidationError,forbidden_final_claim_language,false,false
SPAN321-6117e6d3363f708757d4bcbb,live,1,resp_05fc1a9c036a6418006a66cc534da08194b4cf6f7c98836c28,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2350,710,320,819,306,1125,13.964924,,,false,false
SPAN321-719a14fb9d2feaad9b9030d5,live,1,resp_08b6358b8a456c9f006a66cc53de248190b78c798d3cfd01db,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2302,662,320,801,246,1047,14.311536,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-93fe4bcfbe4cdea37abb84e9,live,1,resp_0f0b222d2daf224c006a66cc552268819393430daeb83b76a5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2243,603,320,803,229,1032,15.408896,,,false,false
SPAN321-dd986c6624671e3e05451b81,live,1,resp_0626039fa50bad5c006a66cc556cf08190bece6c11499c7d57,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2350,710,320,806,248,1054,15.794880,,,false,false
SPAN321-73681adb9329eb29d2c9d4dc,live,1,resp_0a53b050a392452d006a66cc55c5d48193a3d23bb6ca341010,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2293,653,320,797,370,1167,17.126711,,,false,false
SPAN321-54d4804f02000486b9c671e9,live,2,resp_03e67631ceda379d006a66cc58fcc881939c6bbdce61bd8229,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2486,713,320,858,288,1146,2.478287,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-99caf9390e2386974f7ca105,live,2,resp_09b871a26ab63971006a66cc58f9388190991c0de70608431f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2274,501,320,795,232,1027,2.468044,,,false,false
SPAN321-22c66fe9ad30a289a14dac0a,live,2,resp_0cd8c1ea09022f7f006a66cc58fa5081968fdb80b568917080,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2631,858,320,856,189,1045,2.076641,,,false,false
SPAN321-095dd679c9ef3e952d1c89a7,live,2,resp_0139ea275af0ac38006a66cc58fc0c8196bbfe78b10ed9c5fc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2408,635,320,845,238,1083,2.115518,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-3088ac5e98a67e959e8f59ab,live,2,resp_0eba7220b4c4ac38006a66cc5b02108195a302189b8b8df8f0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2504,731,320,884,243,1127,4.918560,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-a1db906d5c3a90e3fc03bcf7,live,2,resp_0bdab2d5ab8212ff006a66cc5b0df48196863cb0c5abed0b15,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2358,585,320,742,249,991,4.419671,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-4c2838f8fe7b6e273de3ad56,live,2,resp_086fe5d3f45de2c2006a66cc5b655081949590a96fd136371e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2518,745,320,831,352,1183,5.599129,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-501bc0baf1b1e24984709a46,live,2,resp_02c05d34265df0f9006a66cc5b699481979fe157f36ea6cc3e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2485,712,320,817,193,1010,4.400215,,,false,false
SPAN321-719a14fb9d2feaad9b9030d5,live,2,resp_07b297d35eba4970006a66cc5d5684819690f57161e7472148,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2435,662,320,827,269,1096,6.987857,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-829df74c3b87147db653024c,live,1,resp_02835b41dc47c818006a66cc5ffdb88194b9ed853c2bdbb0c3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1793,153,320,693,269,962,2.481321,,,false,false
