span_rating_id,span_extraction_id,extracted_text_id,retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,local_extracted_text_path,extracted_text_sha256,source_file_sha256,span_text,span_start_offset,span_end_offset,span_sha256,context_before,context_after,extraction_rule_id,extraction_rule_family,span_specificity,rated_mechanism_family,documentary_mechanism_support,direct_text_support,provisional_causal_candidate_support,direction_of_pressure,evidence_strength,claim_relevance,quote_used,quote_exact_substring,reason_code,claim_boundary,no_wage_gap_claim,no_final_causal_claim,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,gabriel_backend,gabriel_model,gabriel_request_id,gabriel_attempt_count,notes
SPANR201-06a5cf3086fa05adf00d7d5e,SPAN321-4f73da4344495304a87c9187,TXT321-9ae53fd29f08df1b5941,RS429-6ea8fd132f54f2e360a0,TS4L-ac9b90b8cf0807ce53fc,lane_4,tier_b,verification_ready_medium,https://lewisvillenc.net/sites/default/files/uploads/Request%20Documents/lewisville-rfp-pay-study.pdf,"Town of Lewisville, NC RFP: Classification and Compensation Study (Lewisville RFP Pay Study) — dated August 30, 2024",Lewisville,NC,safety_and_non_safety_compensation_units,safety_and_non_safety_compensation_units,,"Request for Proposals (RFP) dated August 30, 2024",2024-08-30,2025-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-9ae53fd29f08df1b5941.txt,788a66e73e14a89a06243a1cfd586c6131d15e21fb72eba5b54742343b2eade8,d81c1013174096dd4d3c18d101d680ae54bf91c3dc3372d958631382be824d2e,"ed in the study to include reasonable dedication of key
personnel.
2. Consultant to meet with Town Manager and department heads to explain study and
process to be used.
3. Consultant to provide at lease bi-weekly updates to the Town Manager.
TASK 2: Classification Study
1. Consultant to review current classification grade methodology and propose
recommended strategies for the town.
2. Consultant to conduct interviews and/or job audits with each employee.
3. Consultant to update job descriptions to uniformly reflect the distinguishing
characteristics, essential job functions, minimum qualifications (education/experience
and knowledge/skills/abilities), working conditions (physical demands, work
environment, and travel requirements), and certification/licenses/registration",2924,3705,5c4f5dd01c5c5029415e68c0f27e3db3fd4da1a989f23b095ed75faadb17bb0a,"s and efficiency.
TASK 1: Information Meetings
1. Consultant to schedule an initial meeting with the Town Manager to discuss the process
and tasks to be perform","

RFP – CLASSIFICATION & COMENSATION STUDY SERVICES

2

4.

5.
6.
7.
8.

requirements for classification as needed. Job descriptions are to be updated for all
p",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,moderate,moderate,neutral_or_unclear,moderate,documentary_mechanism_claim,TASK 2: Classification Study,true,classification_study_tied_to_grade_methodology_recalibration,Only indicates a planned classification study; no explicit peer/market wage adjustment stated in this span.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0e1c4c75bee005d2006a66cc3c5b748195bd67747529e86ee0,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-106b23e8e82b08e0e4d594dd,SPAN321-65b4249238e9369608f1a620,TXT321-9ae53fd29f08df1b5941,RS429-6ea8fd132f54f2e360a0,TS4L-ac9b90b8cf0807ce53fc,lane_4,tier_b,verification_ready_medium,https://lewisvillenc.net/sites/default/files/uploads/Request%20Documents/lewisville-rfp-pay-study.pdf,"Town of Lewisville, NC RFP: Classification and Compensation Study (Lewisville RFP Pay Study) — dated August 30, 2024",Lewisville,NC,safety_and_non_safety_compensation_units,safety_and_non_safety_compensation_units,,"Request for Proposals (RFP) dated August 30, 2024",2024-08-30,2025-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-9ae53fd29f08df1b5941.txt,788a66e73e14a89a06243a1cfd586c6131d15e21fb72eba5b54742343b2eade8,d81c1013174096dd4d3c18d101d680ae54bf91c3dc3372d958631382be824d2e,"TASK 3: Compensation Study
1. Consultant to review current compensation plan (salary grade levels) and understand
current challenges in recruiting and retaining employees.
2. Consultant to recommend and identify a consistent and competitive market position
that the Town can strive to maintain.
3. Consultant to recommend comparable labor markets, including both private and public
sector employees for compensation study.
4. Consultant to recommend appropriate salary range f",4629,5105,36af823a2e7dbddb257c459d276bff287e9bda384224fc73ee5f19b0a7f774ff,"ortunities as deemed appropriate.
Consultant to submit recommendations for appropriate implementation measures that
the various departments will need to take.

","or each position based on the
classification plan, internal relationships and equality. Prepare a new salary structure
based on best practices.
5. Consultant to",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,identify a consistent and competitive market position,true,compensation_study_competitive_market_position,Supports maintaining competitiveness via market-position recommendation; does not establish causal effect,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_032e986da5f1275d006a66cc3d71b88196a4eeb2fc62d408a4,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-27f6a083952c8c01fd4c449e,SPAN321-f5139edd4e6f5ae08526bce7,TXT321-66464500f3bf6782183d,RS429-75877f6f2bb83306c3e3,TS4L-a5ce737e9deaa462634d,lane_4,tier_b,verification_ready_medium,https://dca.georgia.gov/document/reports/2020munisafetyfinalpdf/download,"2020 Municipal Government Wage and Salary Survey: Public Safety (final) (includes Monroe, GA)",Monroe,GA,safety_and_non_safety_compensation_units,Public Safety (municipal public safety positions),,2020,2020,2020,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-66464500f3bf6782183d.txt,453bd7328583ca17db8783480a683d7c313e4b76bbfba18b8bd1ec1bb46249f5,def37cf4a039813700317ac070d6bc8fc653bb1fe0e74aab8c911cbdb1697444,"2020
Municipal Wage
and Salary Survey
Public Safety
Positions
January 2021
Georgia Department of Community Affairs
Office of Research
60 Executive Park South
Atlanta, Georgia 30329-2231
404-679-4940",0,198,62f3c4fd88177f1ef2677554d7b0e8c7f300a3d15058b738c4ffdd46266f8b54,,"

Public Safety

County Job Descriptions
Animal Control Director Performs professional and skilled work in supervising and coordinating work
activities of other",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,weak,not_supported,weak,neutral_or_unclear,weak,context_only,"Municipal Wage
and Salary Survey",true,market_comparability_via_wage_survey_title_only,Title/metadata indicating a wage-and-salary survey; no explicit peer/market adjustment language in the span.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0eaea0a3eb537664006a66cc3ee1988190a505bf31700e6092,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-4520a480e003e263913250b2,SPAN321-07826a95223aa5789173b303,TXT321-66464500f3bf6782183d,RS429-75877f6f2bb83306c3e3,TS4L-a5ce737e9deaa462634d,lane_4,tier_b,verification_ready_medium,https://dca.georgia.gov/document/reports/2020munisafetyfinalpdf/download,"2020 Municipal Government Wage and Salary Survey: Public Safety (final) (includes Monroe, GA)",Monroe,GA,safety_and_non_safety_compensation_units,Public Safety (municipal public safety positions),,2020,2020,2020,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-66464500f3bf6782183d.txt,453bd7328583ca17db8783480a683d7c313e4b76bbfba18b8bd1ec1bb46249f5,def37cf4a039813700317ac070d6bc8fc653bb1fe0e74aab8c911cbdb1697444,"staff.
Chief, Fire Department Plans, directs, organizes, and coordinates the activities of a fire department.

DCA - 2015 County Government Wage and Salary Survey • i - 1

Public Safety

Chief, Police Department Plans, directs, organizes, and coordinates the activities of municipal police
department in accordance with authority delegated by Mayor and Council.
Code Enforcement Officer Performs technical level work in ensuring that all codes and ordinances are
adhered to throughout jurisdiction.
Communications Director Directs the operations, development, and implementation of policies and
procedures and the administration and management of the Communicati",2731,3393,a4d52b2329f940f7455c84154d60eba7481e0b692fff35fd74aec450fb515df0,"ies,
based on legal information and previous law enforcement experience.
Chief Jailer/Jail Administrator Supervises and coordinates the work activities of jail ","ons
Department.
Corporal, Police Department Performs law enforcement and some routine investigative work. May train entrylevel police officers and serve as a le",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,weak,weak,neutral_or_unclear,moderate,documentary_mechanism_claim,DCA - 2015 County Government Wage and Salary Survey,true,mentions_wage_and_salary_survey_for_compensation_benchmarking,only indicates presence of a wage/salary survey; does not directly say pay comparisons affect any specific wages,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0a874022c219c02a006a66cc3ef578819480e1effb61fd17d5,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-474bc41d18c42d54ecdcca18,SPAN321-e597abea91303c1f9bbc36e2,TXT321-66464500f3bf6782183d,RS429-75877f6f2bb83306c3e3,TS4L-a5ce737e9deaa462634d,lane_4,tier_b,verification_ready_medium,https://dca.georgia.gov/document/reports/2020munisafetyfinalpdf/download,"2020 Municipal Government Wage and Salary Survey: Public Safety (final) (includes Monroe, GA)",Monroe,GA,safety_and_non_safety_compensation_units,Public Safety (municipal public safety positions),,2020,2020,2020,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-66464500f3bf6782183d.txt,453bd7328583ca17db8783480a683d7c313e4b76bbfba18b8bd1ec1bb46249f5,def37cf4a039813700317ac070d6bc8fc653bb1fe0e74aab8c911cbdb1697444,"es activities of persons
involved in rescue, care, and transportation of catastrophe/accident victims.

i - 2 • DCA - 2015 County Government Wage and Salary Survey

Public Safety

Emergency Medical Technician (EMT) Provides emergency care and operates specialized medical equipment before,
during, and after the transport of patients to
emergency facilities. This title covers all certification levels including EMTBasic, EMT, Cardiac Technician, and Paramedic.
Engine Operator/Driver, Fire Department Drives fire fighting vehicle to fire scene and conducts pumping operations to
assist in fire fighting.
Evidence Clerk/Technician Responsible for securing, organi",5367,6030,bca718663756e7835879f08136b53be4b0524e9e3cd6e37a54519c9ac4289945," administration, and operation of the county
emergency management unit.
Emergency Medical Services Director Directs emergency medical service program, coordinat","zing, and storing crime evidence and/or seized
property.
Fire Marshal Plans, manages, and coordinates fire prevention and fire investigation activities
of the f",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,strong,strong,not_supported,neutral_or_unclear,strong,documentary_mechanism_claim,2015 County Government Wage and Salary Survey,true,wage_and_salary_survey_market_adjustment_proxy,Used only as documentary evidence of a wage/salary survey reference (no causal inference).,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0bff3a6fa1745bed006a66cc4013b08194b93acf9953e202fa,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-00a407a5b062d663621d8700,SPAN321-b6724341d67e850ad27c2d76,TXT321-66464500f3bf6782183d,RS429-75877f6f2bb83306c3e3,TS4L-a5ce737e9deaa462634d,lane_4,tier_b,verification_ready_medium,https://dca.georgia.gov/document/reports/2020munisafetyfinalpdf/download,"2020 Municipal Government Wage and Salary Survey: Public Safety (final) (includes Monroe, GA)",Monroe,GA,safety_and_non_safety_compensation_units,Public Safety (municipal public safety positions),,2020,2020,2020,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-66464500f3bf6782183d.txt,453bd7328583ca17db8783480a683d7c313e4b76bbfba18b8bd1ec1bb46249f5,def37cf4a039813700317ac070d6bc8fc653bb1fe0e74aab8c911cbdb1697444,"and advises prisoner of charges. Also
assists subordinates in performance of duties during an assigned shift.

DCA - 2015 County Government Wage and Salary Survey • i - 3

Public Safety

Major, Sheriffs Office Directs and coordinates activities of county sheriff's deputies by conducting roll
call, relaying orders and messages from superiors, and recording information;
identifies arrested suspects in logbook and advises prisoner of charges. Also
assists subordinates in performance of duties during an assigned shift.
Patrol Officer, Police Department Patrols assigned area on foot, using motorcycle, car, or on horseback, to control
traffic, prevent crimes o",8380,9042,873284718567eeb55c49e8f809055f2e9e6018502f6884e9b7617d91f0b25d00,"police patrol officers by conducting roll
call, relaying orders and messages from superiors, and recording information;
identifies arrested suspects in logbook ","r disturbances of peace, and arrest violators.
Patrol Officer, Sheriffs Office As a member of the county sheriff's office, patrols assigned area on foot, using
",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,not_supported,not_supported,not_supported,not_applicable,not_supported,context_only,advises prisoner of charges.,true,no_market_or_comparability_wage_comp_reference,Limited to duties of advising prisoners and assisting subordinates; no peer/recruitment/competitiveness/compensation-study language.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_05dfc6acb0d92c2b006a66cc40a5d48193ba72b5dba905322f,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-5c07f2dde31c7e560ccc3f28,SPAN321-d7912ae93ad7478bb534c9ca,TXT321-66464500f3bf6782183d,RS429-75877f6f2bb83306c3e3,TS4L-a5ce737e9deaa462634d,lane_4,tier_b,verification_ready_medium,https://dca.georgia.gov/document/reports/2020munisafetyfinalpdf/download,"2020 Municipal Government Wage and Salary Survey: Public Safety (final) (includes Monroe, GA)",Monroe,GA,safety_and_non_safety_compensation_units,Public Safety (municipal public safety positions),,2020,2020,2020,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-66464500f3bf6782183d.txt,453bd7328583ca17db8783480a683d7c313e4b76bbfba18b8bd1ec1bb46249f5,def37cf4a039813700317ac070d6bc8fc653bb1fe0e74aab8c911cbdb1697444,".
Warden Directs the administration and operation of employees and inmates at a county
penal facility.

i - 4 • DCA - 2015 County Government Wage and Salary Survey

Public Safety

 Animal Control Director
Summary of Data
Number
reporting

Group

Average

Highest

Average

Highest

Number of
full-time
employees

Minimum entry-level wage**

Maximum wage**

A

2

35,037

38,700

52,529

57,177

2

B

1

36,296

36,296

50,523

50,523

1

C

2

27,914

34,902

39,697

48,506

2

D

3

33,286

37,707

47,986

58,698

3

E

2

24,586

28,371

41,267

43,014

2

Total/Avg

10

31,424

35,195

46,400

51,584

10

**Figures calculated using annual salaries and an",10556,11219,5604d10b5c739c2f81ed9fc4609ff94ad2d0127ac20174d7cd5a1d73b284a501,"iffs Office Responsible for the direction and supervision of law enforcement activities
performed by a group of deputies during a particular shift or assignment","nualized hourly wages, excluding amounts reported as paid ""Per Occurance"".

Population Group Data
2019
Population

Minimum
entry-level
wage

Maximum
wage

Wage
",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,weak,not_supported,neutral_or_unclear,moderate,documentary_mechanism_claim,DCA - 2015 County Government Wage and Salary Survey,true,wage_and_salary_survey_reference_implies_market_comparison,"Only references a wage and salary survey (market/benchmarks), without stating wage adjustments or comparators.",true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_099d5f0f692ca473006a66cc414ac881979a972a55726dbabc,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-e7e64d8e009570dbc0f66d01,SPAN321-2c6fcfd001ae92b4ef6a68b6,TXT321-3f3f6e80b61ba5988d6a,RS429-920b49d41a0106fa10a0,TS4L-4802e54c7a5ea047ca32,lane_4,tier_b,verification_ready_medium,https://dca.georgia.gov/document/reports/2022surveycitypublicsafetyfinalpdf/download,2022 Municipal Government Wage and Salary Survey (Public Safety) - final PDF (DCA),Tifton,GA,safety_and_non_safety_compensation_units,"Public Safety (e.g., patrol officer, dispatcher, and other public safety classifications within the survey)",,2022,2022-01-01,2022-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-3f3f6e80b61ba5988d6a.txt,2bb4f1595f96ef20cd48f640d015a5a96077dbf85eff41fa9393276e57f53e80,b98a8cfc5da2cd88890a03cc55c36aa016d1254c9385913a6dc37751ba02ba5b,"2022
Municipal Wage
and Salary Survey
Public Safety
Positions
December 2022
Georgia Department of Community Affairs
Office of Research
60 Executive Park South
Atlanta, Georgia 30329-2231
404-679-4940",0,199,301ab32e21ed7c6d331729b8e1d277259b086bf4d494dbb8eaa0aeb1a6d1cbd5,,"

Public Safety

Municipal Job Descriptions
Animal Control Director Performs professional and skilled work in supervising and coordinating work
activities of ot",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,strong,strong,not_supported,neutral_or_unclear,moderate,documentary_mechanism_claim,"Municipal Wage
and Salary Survey",true,wage_and_salary_survey_title_implies_market_comparability,Title indicates wage/salary surveying for public safety positions; no explicit peer comparison or adjustment language within span.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_013d01ad0dee1d75006a66cc44ee2c8195a27cc991f3ed6794,2,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-90f2248635f38571339da9d5,SPAN321-ece15cdfdab1775218177779,TXT321-3f3f6e80b61ba5988d6a,RS429-920b49d41a0106fa10a0,TS4L-4802e54c7a5ea047ca32,lane_4,tier_b,verification_ready_medium,https://dca.georgia.gov/document/reports/2022surveycitypublicsafetyfinalpdf/download,2022 Municipal Government Wage and Salary Survey (Public Safety) - final PDF (DCA),Tifton,GA,safety_and_non_safety_compensation_units,"Public Safety (e.g., patrol officer, dispatcher, and other public safety classifications within the survey)",,2022,2022-01-01,2022-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-3f3f6e80b61ba5988d6a.txt,2bb4f1595f96ef20cd48f640d015a5a96077dbf85eff41fa9393276e57f53e80,b98a8cfc5da2cd88890a03cc55c36aa016d1254c9385913a6dc37751ba02ba5b,"entation of policies and
procedures and the administration and management of the Communications
Department.

DCA - 2022 Municipal Government Wage and Salary Survey • i - 1

Public Safety

Corporal, Police Department Performs law enforcement and some routine investigative work. May train entrylevel police officers and serve as a lead officer on special assignments.
Corrections Officer Supervises inmates in county penal institution in accordance with established
policies, regulations, and procedures, which may include preparing written
reports concerning incidences of inmate disturbances or injuries.
Detention Officer Supervises prisoners in station or jail",2485,3148,47c752fd75f3ab7261093ed7e1f9d6c467923e1f61b01babacdf875558ebf817,"l work in ensuring that all codes and ordinances are
adhered to throughout jurisdiction.
Communications Director Directs the operations, development, and implem",", assuming responsibilities for all needs of
prisoners during detention. May prepare arrest records identifying prisoner and
charge assigned.
Dispatcher Operate",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,strong,moderate,not_supported,neutral_or_unclear,strong,documentary_mechanism_claim,Municipal Government Wage and Salary Survey,true,explicit_wage_salary_survey_title_without_effect_claim,Supports that wage/compensation was studied for municipal government pay setting; does not state competitive or pay adjustment outcomes.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0920d4b394dfaf4a006a66cc42569c8193a1d9adf283ca12e8,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-86809b4904563ad79f25c0f2,SPAN321-ce1118a50e98aca08ba96139,TXT321-3f3f6e80b61ba5988d6a,RS429-920b49d41a0106fa10a0,TS4L-4802e54c7a5ea047ca32,lane_4,tier_b,verification_ready_medium,https://dca.georgia.gov/document/reports/2022surveycitypublicsafetyfinalpdf/download,2022 Municipal Government Wage and Salary Survey (Public Safety) - final PDF (DCA),Tifton,GA,safety_and_non_safety_compensation_units,"Public Safety (e.g., patrol officer, dispatcher, and other public safety classifications within the survey)",,2022,2022-01-01,2022-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-3f3f6e80b61ba5988d6a.txt,2bb4f1595f96ef20cd48f640d015a5a96077dbf85eff41fa9393276e57f53e80,b98a8cfc5da2cd88890a03cc55c36aa016d1254c9385913a6dc37751ba02ba5b,"t, grounds, and hydrants. Note: This is an entry level
position and does not include Engine Driver.

i - 2 • DCA - 2022 Municipal Government Wage and Salary Survey

Public Safety

Firefighter/EMT Controls and extinquishes fires, protects life and property, maintains fire
equipment and facilties, and provides emergency care and operates specialized
medical equipment before, during, and after the transport of patients to
emergency facilities.
Investigator/Detective, Police Department Performs investigations in the police department to solve or prevent crimes.
Examines crime scenes to obtain clues and gather evidence that may lead to a
conviction.
Lieutenant",5044,5707,0f0ff1e5facf889c7f2bf09ef9af7b59ae25b0feaf2d06bcfbbb3d6453f6ceee,"ls and extinguishes fires, protects life and property, and maintains
equipment. Performs assigned duties in maintaining apparatus, quarters,
buildings, equipmen",", Fire Officer Performs fire fighting responsibilities according to NFPA 1021 and emergency
care duties. Responsible for the daily operation of a fire station, ",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,weak,weak,neutral_or_unclear,moderate,documentary_mechanism_claim,DCA - 2022 Municipal Government Wage and Salary Survey,true,wage_salary_survey_marker_not_job_term,bounded to the named wage/salary survey reference only; no causal inference,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0b3da369c3a782a8006a66cc47d9e48193a2e72c4042204d54,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-851b4b72084650d5942a0afc,SPAN321-187fb9bee16f13e7d405a362,TXT321-3f3f6e80b61ba5988d6a,RS429-920b49d41a0106fa10a0,TS4L-4802e54c7a5ea047ca32,lane_4,tier_b,verification_ready_medium,https://dca.georgia.gov/document/reports/2022surveycitypublicsafetyfinalpdf/download,2022 Municipal Government Wage and Salary Survey (Public Safety) - final PDF (DCA),Tifton,GA,safety_and_non_safety_compensation_units,"Public Safety (e.g., patrol officer, dispatcher, and other public safety classifications within the survey)",,2022,2022-01-01,2022-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-3f3f6e80b61ba5988d6a.txt,2bb4f1595f96ef20cd48f640d015a5a96077dbf85eff41fa9393276e57f53e80,b98a8cfc5da2cd88890a03cc55c36aa016d1254c9385913a6dc37751ba02ba5b,"orcement activities
performed by a group of county police officers during a particular shift or
assignment.

DCA - 2022 Municipal Government Wage and Salary Survey • i - 3

Public Safety

 Animal Control Director
Summary of Data
Number
reporting

Group

Average

Highest

Average

Highest

Number of
full-time
employees

Minimum entry-level wage**

Maximum wage**

A

2

36,013

40,660

53,976

60,070

2

B

1

37,752

37,752

52,562

52,562

1

C

2

29,357

31,990

41,475

45,531

3

D

1

39,146

39,146

54,808

54,808

1

Total/Avg

6

35,567

37,387

50,705

53,243

7

**Figures calculated using annual salaries and annualized hourly wages, excluding am",7830,8493,1f96a25d1967e7e791d74b75a5b7a122ec2d2baa595fd0d28bc732149d012f73,"nt
safety in the processes of conducting school classes and special events.
Sergeant, Police Department Responsible for the direction and supervision of law enf","ounts reported as paid ""Per Occurance"".

Population Group Data

Group

Jurisdiction

2021
Population

Minimum
entry-level
wage

Maximum
wage

Wage
reported as

",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,strong,strong,not_supported,neutral_or_unclear,strong,documentary_mechanism_claim,Municipal Government Wage and Salary Survey,true,wage_salary_survey_market_comparability_reference,Documentary reference to a wage/ salary survey as evidence of market/comparability-based wage setting; does not show effects or wage differences.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0e9759f189e4906a006a66cc47db608197bd0b6f7d6aece4e9,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-c0c223b18e2ae03677f30e34,SPAN321-0859b7591911c05342bda897,TXT321-3f3f6e80b61ba5988d6a,RS429-920b49d41a0106fa10a0,TS4L-4802e54c7a5ea047ca32,lane_4,tier_b,verification_ready_medium,https://dca.georgia.gov/document/reports/2022surveycitypublicsafetyfinalpdf/download,2022 Municipal Government Wage and Salary Survey (Public Safety) - final PDF (DCA),Tifton,GA,safety_and_non_safety_compensation_units,"Public Safety (e.g., patrol officer, dispatcher, and other public safety classifications within the survey)",,2022,2022-01-01,2022-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-3f3f6e80b61ba5988d6a.txt,2bb4f1595f96ef20cd48f640d015a5a96077dbf85eff41fa9393276e57f53e80,b98a8cfc5da2cd88890a03cc55c36aa016d1254c9385913a6dc37751ba02ba5b,"* Blank No. of Employees likely indicates position vacancy at time of reporting.
DCA - 2022 Municipal Government Wage and Salary Survey • 1",9002,9141,3a72c9cee488e3c6fcdc43d1e0137ed457125d3b0f4207e0cf9a453634a01e32,"urly

40

1

C

Perry
Vidalia

22,029
10,710

15.38
26,723.00

21.89
37,419.00

Hourly
Annual

40
40

2
1

D

Sandersville

5,654

18.82

26.35

Hourly

40

1

","

Public Safety

 Animal Control Officer
Summary of Data
Number
reporting

Group

Average

Highest

Average

Highest

Number of
full-time
employees

Minimum en",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,weak,weak,neutral_or_unclear,moderate,documentary_mechanism_claim,Municipal Government Wage and Salary Survey,true,wage_salary_survey_mentioned,evidence of an external wage/compensation survey reference only (no causal or adjustment result stated),true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_007dad0857410f26006a66cc47d9ac81959d2c235730700b93,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
