span_rating_id,span_extraction_id,extracted_text_id,retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,local_extracted_text_path,extracted_text_sha256,source_file_sha256,span_text,span_start_offset,span_end_offset,span_sha256,context_before,context_after,extraction_rule_id,extraction_rule_family,span_specificity,rated_mechanism_family,documentary_mechanism_support,direct_text_support,provisional_causal_candidate_support,direction_of_pressure,evidence_strength,claim_relevance,quote_used,quote_exact_substring,reason_code,claim_boundary,no_wage_gap_claim,no_final_causal_claim,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,gabriel_backend,gabriel_model,gabriel_request_id,gabriel_attempt_count,notes
SPANR201-6f5a8080c0b0bb8fb0d6c338,SPAN321-a835d0d5a91b630c099c75f4,TXT321-78bb034b369d133d37ee,RS429-bdd561e3099a7165fd64,TS4L-f8bfd25f9865018517ba,lane_2,tier_b,verification_ready_high,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0551.pdf,Collective Bargaining Agreement — City of Washington (OH) & International Association of Fire Fighters Local 699 (SERB Case No. 2019-MED-05-0551),Washington,OH,safety_and_non_safety_bargaining_units,Fire Fighters,International Association of Fire Fighters Local 699,"Effective July 1, 2019 through June 30, 2022",2019-07-01,2022-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-78bb034b369d133d37ee.txt,5bd39378c1fdf14a148cd8f0cfa4ee9adb78fda3c71569e8c6785093e3ca685d,3103b30b5c05e8714889100b843e0ca9fbe075863694d9f5915deaeb8f0c50be,"ARTICLES
NO STRIKE
Section 5.01. Neither the Union nor any member of the bargaining unit shall directly or
indirectly call, sanction, encourage, finance, participate in, or assist in any way in any strike,
slowdown, walkout, concerted ""sick leave"" or mass resignation, work stoppage or slowdown,
or other unlawful interference with the normal operations ofthe City during the term ofthis
Agreement. A breach of this Section shall be grounds for discipline up to and including
discharge.
Section 5 .02. The Union shall at times cooperate with the City in continuing operations in a
normal manner and shall actively discourage and attempt to prevent any violation of",16289,16953,baa77c3819606c956d9a1319a21ce04899c85088fc60f08ca6268b758a400022," .08(B), Revised Code,
shall be within the exclusive jurisdiction ofthe Municipal Civil Service Board and shall not
be subject to the grievance procedure.

10

","the 11nostrike 11 clause.
In the event of a violation of the ""no-strike"" clause, the Union shall promptly notify all
employees in a reasonable manner that the s",STRIKE_SLOWDOWN,slowdown_sickout_restriction,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,"NO STRIKE
Section 5.01. Neither the Union nor any member of the bargaining unit shall directly or
indirectly call, sanction, encourage, finance, participate in, or assist in any way in any strike,
slowdown, walkout, concerted ""sick leave"" or mass resignation, work stoppage or slowdown,
or other unlawful interference with the normal operations ofthe City during the term ofthis
Agreement.",true,explicit_no_strike_and_strike_related_prohibitions,Only the prohibition/constraint terms in Section 5.01; no causal inference.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0110100a4260ebdd006a66cc0888508195a9c2a82c85f14425,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-c33f32f19367dd283f8e74c4,SPAN321-17ee36c453e117bffc5088eb,TXT321-78bb034b369d133d37ee,RS429-bdd561e3099a7165fd64,TS4L-f8bfd25f9865018517ba,lane_2,tier_b,verification_ready_high,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0551.pdf,Collective Bargaining Agreement — City of Washington (OH) & International Association of Fire Fighters Local 699 (SERB Case No. 2019-MED-05-0551),Washington,OH,safety_and_non_safety_bargaining_units,Fire Fighters,International Association of Fire Fighters Local 699,"Effective July 1, 2019 through June 30, 2022",2019-07-01,2022-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-78bb034b369d133d37ee.txt,5bd39378c1fdf14a148cd8f0cfa4ee9adb78fda3c71569e8c6785093e3ca685d,3103b30b5c05e8714889100b843e0ca9fbe075863694d9f5915deaeb8f0c50be,"ARTICLES
NO STRIKE
Section 5.01. Neither the Union nor any member of the bargaining unit shall directly or
indirectly call, sanction, encourage, finance, participate in, or assist in any way in any strike,
slowdown, walkout, concerted ""sick leave"" or mass resignation, work stoppage or slowdown,
or other unlawful interference with the normal operations ofthe City during the term ofthis
Agreement. A breach of this Section shall be grounds for discipline up to and including
discharge.
Section 5 .02. The Union shall at times cooperate with the City in continuing operations in a
normal manner and shall actively discourage and attempt to prevent any violation ofthe 11nostrike 11 clause.
In the event of a violation of the ""no-str",16289,17021,7d72406145f48f3297d7b726d3e93705147e8783564b77d2856cf1be6201c267," .08(B), Revised Code,
shall be within the exclusive jurisdiction ofthe Municipal Civil Service Board and shall not
be subject to the grievance procedure.

10

","ike"" clause, the Union shall promptly notify all
employees in a reasonable manner that the strike, work stoppage or slowdown, or other
unlawful interference wit",STRIKE_STOPPAGE,work_stoppage_restriction,high,strike_or_no_strike_constraint,strong,strong,not_supported,not_applicable,strong,direct_text_claim,"NO STRIKE
Section 5.01. Neither the Union nor any member of the bargaining unit shall directly or
indirectly call, sanction, encourage, finance, participate in, or assist in any way in any strike,",true,explicit_no_strike_ban_and_enforcement,Relates to the agreement’s prohibition on union involvement in strikes; does not address causality or wage outcomes.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0950498f0817520a006a66cc08abac8193b8c3d0d18d0b11ad,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-0ab23f7f1dc2b5a2df4497c3,SPAN321-0967678da9095e198ab52f79,TXT321-78bb034b369d133d37ee,RS429-bdd561e3099a7165fd64,TS4L-f8bfd25f9865018517ba,lane_2,tier_b,verification_ready_high,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0551.pdf,Collective Bargaining Agreement — City of Washington (OH) & International Association of Fire Fighters Local 699 (SERB Case No. 2019-MED-05-0551),Washington,OH,safety_and_non_safety_bargaining_units,Fire Fighters,International Association of Fire Fighters Local 699,"Effective July 1, 2019 through June 30, 2022",2019-07-01,2022-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-78bb034b369d133d37ee.txt,5bd39378c1fdf14a148cd8f0cfa4ee9adb78fda3c71569e8c6785093e3ca685d,3103b30b5c05e8714889100b843e0ca9fbe075863694d9f5915deaeb8f0c50be,"ARTICLES
NO STRIKE
Section 5.01. Neither the Union nor any member of the bargaining unit shall directly or
indirectly call, sanction, encourage, finance, participate in, or assist in any way in any strike,
slowdown, walkout, concerted ""sick leave"" or mass resignation, work stoppage or slowdown,
or other unlawful interference with the normal operations ofthe City during the term ofthis
Agreement. A breach of this Section shall be grounds for discipline up to and including
discharge.
Section 5 .02. The Union shall at times cooperate with the City in continuing operations in a
normal manner and shall actively discourage and attempt to prevent any violation ofthe 11nostrike 11 clause.
In the event of a violation of the ""no-strike"" clause,",16289,17033,dfeb5228f195c8974bacc682359a2fe235229ca81aca071f0ca303548c4ad1c1," .08(B), Revised Code,
shall be within the exclusive jurisdiction ofthe Municipal Civil Service Board and shall not
be subject to the grievance procedure.

10

"," the Union shall promptly notify all
employees in a reasonable manner that the strike, work stoppage or slowdown, or other
unlawful interference with normal ope",STRIKE_SLOWDOWN,slowdown_sickout_restriction,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,"NO STRIKE
Section 5.01. Neither the Union nor any member of the bargaining unit shall directly or
indirectly call, sanction, encourage, finance, participate in, or assist in any way in any strike,",true,explicit_no_strike_clause_in_labor_agreement,Only the contractual no-strike/anti-work-stoppage restriction and breach discipline basis; no causal or wage conclusions.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_084d26e3bc92275f006a66cc0a58388195b4332252fe6089d8,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-e39c3306b080df56c3de1f92,SPAN321-60195b99d0333928b0800c8c,TXT321-7e4e8dd32f5d9771fa8c,RS429-c1911e453a975167f396,TS4L-8e3e335736343674eb0e,lane_2,tier_b,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1013.pdf,Collective Bargaining Agreement — 2019-2020 Agreement Between Genoa Township & OPBA (Supervisors) (SERB PDF),Genoa,OH,safety_and_non_safety_bargaining_units,Public safety (police supervisors),OPBA (Supervisors) — Genoa Township,2019-2020,2019,2020,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-7e4e8dd32f5d9771fa8c.txt,60e91dff57aee71c359b916bb72269631f32dc9be9e8c1fc18d520d48165bdb2,8f85bc6232da9060517c3d45a92736d74d6dbe25b3ee422be254d95a8d08f0a2,"ARTICLE 13- NO STRIKE/NO LOCKOUT
Section 13.1 No Strike
Section 13.2 No Lockout
Section 13.3 Remedies",3129,3230,ea81ac750778997210d470709799f4487c99ae457506af39bb53d71c81477289,"gs

18
18

11

9

2019-2020 Agreement Between Genoa Township & OPBA (Supervisors)
Final

Section 12.2
Section 12.3

18
18

Labor Relations Committee
Authority

","

19
19
19
19

ARTICLE 14- WAGES
Section 14.1 Pay Ranges and Rates
Section 14.2 Step Advancement
Section 14.3 Application of Pay Rates
Section 14.4 Field Traini",STRIKE_NO_STRIKE,no_strike_clause,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,ARTICLE 13- NO STRIKE/NO LOCKOUT,true,explicit_no_strike_lockout_clause,Direct contractual no-strike/no-lockout provision text; does not establish causality,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_06b0a1535c7b99f8006a66cc0a6070819781e8adeeaa9ff238,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-85870200de8d779fe091df5a,SPAN321-b8a775881765d6244476c8ac,TXT321-7e4e8dd32f5d9771fa8c,RS429-c1911e453a975167f396,TS4L-8e3e335736343674eb0e,lane_2,tier_b,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1013.pdf,Collective Bargaining Agreement — 2019-2020 Agreement Between Genoa Township & OPBA (Supervisors) (SERB PDF),Genoa,OH,safety_and_non_safety_bargaining_units,Public safety (police supervisors),OPBA (Supervisors) — Genoa Township,2019-2020,2019,2020,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-7e4e8dd32f5d9771fa8c.txt,60e91dff57aee71c359b916bb72269631f32dc9be9e8c1fc18d520d48165bdb2,8f85bc6232da9060517c3d45a92736d74d6dbe25b3ee422be254d95a8d08f0a2,", the Committee may endeavor to find ways of accomplishing joint objectives
consistent with the provisions of this Agreement, or may recommend to the OPBA and the
Township that changes be made in the Agreement by mutual accord in writing.
ARTICLE 13
NO STRIKE/NO LOCKOUT
Section 13.1 No Strike
The OPBA recognizes that members are prohibited by state law
from engaging in a strike. In recognition of this prohibition, the OPBA shall meet any obligation
imposed upon it by state law.
Section 13.2 No Lockout
The Township recognizes that it is prohibited from instituting a
lockout of members. The Township shall meet any obligations imposed upon it by state law.
Section 13.3 Remedies
Chapter 4117.",63883,64580,8c8df5750fb382b2aa5c5344577de1a6121bea3322bcb6b933134235c7a4d57b,"provisions of this Agreement, and discussions of the
Committee shall not be construed as bargaining sessions. To the extent that mutual agreement
may be reached","

Each party also reserves its remedies under Ohio Revised Code

ARTICLE 14
WAGES
Section 14.1 The Increases contained in this Article shall be effective beginn",STRIKE_NO_STRIKE,no_strike_clause,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,"Section 13.1 No Strike
The OPBA recognizes that members are prohibited by state law
from engaging in a strike.",true,explicit_no_strike_prohibition_text,ARTICLE 13 Section 13.1 establishes a no-strike constraint (members prohibited from engaging in a strike).,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_04d938c8eaa0f90b006a66cc0bd00881969ab989896875508e,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-28e58a7efba0b9378f3a7da7,SPAN321-7c83c843e22bc9d523785679,TXT321-0e5de7075e0e5b7ee062,RS429-c2da85650090257f4a35,TS4L-3b33b6337549143b691b,lane_2,tier_b,verification_ready_medium,https://cms7files.revize.com/galesburg/Document_Center/Department/Administration/Human%20Resources/Documents/AFSCME%20Contract%202024-2026.pdf,"Agreement between City of Galesburg, Illinois and AFSCME Council 31 for and on behalf of Local 1173 (June 3, 2024 entered; contract term through 2026)",Galesburg City,IL,safety_and_non_safety_bargaining_units,Non-public-safety/general city employees (listed represented classifications incl. transit/public service/support roles),AFSCME Council 31 / Local 1173,"Entered June 3, 2024; term shown as 2024-2026 on file title",2024-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-0e5de7075e0e5b7ee062.txt,82700eede65b1bf916daa4e02d8a4e163a1634fcbd28e8f601a32716903bee1a,a473801c2e86a9074f0c9d504aa9d25636e6139571631faf6d1c31b449fc47ac,"………………………………………………..5
SECTION 5.2 – TIME LIMIT……………………………………………………………………..5
SECTION 5.3 – PROCEDURE……………………………………………………………………5
SECTION 5.4 – BINDING ARBITRATION……………………………………………………...6
SECTION 5.5 – COMPENSATION………………………………………………………………7
ARTICLE VI – NO STRIKE AND NO LOCKOUT…………………………………………...7
SECTION 6.1A – NO STRIKE……………………………………………………………………7
SECTION 6.1B – NO LOCKOUT………………………………………………………………...8
SECTION 6.2 – UNION RESPONSIBILITY……………………………………………………..8
SECTION 6.3 – PENALTY……………………………………………………………………….8
SECTION 6.4 – MANAGEMENT RESPONSIBILITY…………………………………………..8
ARTICLE VII – HOURS OF WORK AND OVERTIME……………………………………..8
SECTION 7.1 – NO GUARANTEE………………………………………………………………8
SECTION 7.2 – NORMAL WORKWEEK/WORKDAY…………………………………………8",1489,2222,d486a4dd098367c8c7754b7f27ce5bb9139cb34a26d85812d3b410dff9ecc759,"NION…………………………………………………5
SECTION 4.4 – HIRING PRACTICE…………………………………………………………….5
ARTICLE V – GRIEVANCE……………………………………………………………………5
SECTION 5.1- DEFINITION……………………","

SECTION 7.3 – OVERTIME……………………………………………………………………...9
SECTION 7.3A – FLEX TIME……………………………………………………………………9
SECTION 7.4 – EMERGENCY SNOW PICKUP………………………………………………",STRIKE_NO_STRIKE,no_strike_clause,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,ARTICLE VI – NO STRIKE AND NO LOCKOUT,true,explicit_no_strike_and_no_lockout_section_heading,Article VI heading defining strike/lockout constraint,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0ac4c4ef736c4873006a66cc0c2e188194bee53a61d2f84d66,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-3f4d8d3ba700727c7286f872,SPAN321-dcb83edf2c9b12b88fa9f12c,TXT321-0e5de7075e0e5b7ee062,RS429-c2da85650090257f4a35,TS4L-3b33b6337549143b691b,lane_2,tier_b,verification_ready_medium,https://cms7files.revize.com/galesburg/Document_Center/Department/Administration/Human%20Resources/Documents/AFSCME%20Contract%202024-2026.pdf,"Agreement between City of Galesburg, Illinois and AFSCME Council 31 for and on behalf of Local 1173 (June 3, 2024 entered; contract term through 2026)",Galesburg City,IL,safety_and_non_safety_bargaining_units,Non-public-safety/general city employees (listed represented classifications incl. transit/public service/support roles),AFSCME Council 31 / Local 1173,"Entered June 3, 2024; term shown as 2024-2026 on file title",2024-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-0e5de7075e0e5b7ee062.txt,82700eede65b1bf916daa4e02d8a4e163a1634fcbd28e8f601a32716903bee1a,a473801c2e86a9074f0c9d504aa9d25636e6139571631faf6d1c31b449fc47ac,"n an arbitrator
within five (5) business days after receipt by the Employer of the notice of referral. In the
event that the parties are unable to agree upon an arbitrator within such five (5) days, they
shall immediately jointly request the Federal Mediation and Conciliation Service (FMCS)
to submit a panel of five (5) arbitrators with the appropriate experience and background.
Either party may reject one (1) entire panel. Both the Employer and the Union shall have
the right to strike two (2) names from the panel. One party shall strike the first name, then
the other party shall strike the second, the first party shall strike the third name, the other
party a fourth name, and the remaining person sh",24929,25638,2c02c59922969e09df20a3b91b01e59c9b1d8d0bedd5eb568df35481042b5e6e,"ay refer the grievance to binding arbitration within ten (10) business days after the
receipt of the Step Three response. The parties shall attempt to agree upo","all be the arbitrator. The order of striking
shall be determined by a coin toss. The arbitrator shall be notified of their selection by a
joint letter from the ",STRIKE_SUBSTITUTE,dispute_resolution_substitute,medium,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,the right to strike two (2) names from the panel,true,explicit_right_to_strike_arbitrator_names,arbitrator panel selection—name striking; not a stoppage or lockout mechanism,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_037545e4da489c40006a66cc0c67a4819092eb1cf19aa4197b,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-7e34d86ab09d557134ddf381,SPAN321-6fb1deab5b6ae2d72e2f5624,TXT321-0e5de7075e0e5b7ee062,RS429-c2da85650090257f4a35,TS4L-3b33b6337549143b691b,lane_2,tier_b,verification_ready_medium,https://cms7files.revize.com/galesburg/Document_Center/Department/Administration/Human%20Resources/Documents/AFSCME%20Contract%202024-2026.pdf,"Agreement between City of Galesburg, Illinois and AFSCME Council 31 for and on behalf of Local 1173 (June 3, 2024 entered; contract term through 2026)",Galesburg City,IL,safety_and_non_safety_bargaining_units,Non-public-safety/general city employees (listed represented classifications incl. transit/public service/support roles),AFSCME Council 31 / Local 1173,"Entered June 3, 2024; term shown as 2024-2026 on file title",2024-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-0e5de7075e0e5b7ee062.txt,82700eede65b1bf916daa4e02d8a4e163a1634fcbd28e8f601a32716903bee1a,a473801c2e86a9074f0c9d504aa9d25636e6139571631faf6d1c31b449fc47ac,"ARTICLE VI - NO STRIKE AND NO LOCKOUT
SECTION 6.1A – NO STRIKE
During the term of this Agreement, neither the Union nor its agents or any employee, for any
reason, will authorize, institute, aid, condone or engage in a slow-down, work stoppage, strike or
7",29652,29908,aa182ddb75cdba0368e091d7342e3cb9918028ae9f8e78603162257ab667505d,"etings involving grievance investigations, and workplacerelated complaints without loss of pay for the employees (including employees representing the
union).

","

any other interference with the work or statutory functions or obligations of the Employer.
Nothing in this section would preclude the Union from establishing",STRIKE_NO_STRIKE,no_strike_clause,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,"or any employee, for any
reason, will authorize, institute, aid, condone or engage in a slow-down, work stoppage, strike or",true,explicit_no_strike_work_stoppage_strike_prohibition,No-strike covenant text only; does not address mediation/arbitration/impasse or causality,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0bd07c34caef92e1006a66cc15706c819693289027636b68a8,2,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-7a9fa6a8ba2dc485cd535e0e,SPAN321-eae4bc4e647b66db7be7b073,TXT321-0e5de7075e0e5b7ee062,RS429-c2da85650090257f4a35,TS4L-3b33b6337549143b691b,lane_2,tier_b,verification_ready_medium,https://cms7files.revize.com/galesburg/Document_Center/Department/Administration/Human%20Resources/Documents/AFSCME%20Contract%202024-2026.pdf,"Agreement between City of Galesburg, Illinois and AFSCME Council 31 for and on behalf of Local 1173 (June 3, 2024 entered; contract term through 2026)",Galesburg City,IL,safety_and_non_safety_bargaining_units,Non-public-safety/general city employees (listed represented classifications incl. transit/public service/support roles),AFSCME Council 31 / Local 1173,"Entered June 3, 2024; term shown as 2024-2026 on file title",2024-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-0e5de7075e0e5b7ee062.txt,82700eede65b1bf916daa4e02d8a4e163a1634fcbd28e8f601a32716903bee1a,a473801c2e86a9074f0c9d504aa9d25636e6139571631faf6d1c31b449fc47ac,"SECTION 6.1B – NO LOCKOUT
During the term of this Agreement, neither the Employer nor its agents, for any reason, shall
authorize, institute, aid or promote any lockout of employees covered by this Agreement.",30095,30303,116f9458792d4512cf3088d5de8c4e09e00fb8e54aae38d5f1e28ca0ab8195db,"th the work or statutory functions or obligations of the Employer.
Nothing in this section would preclude the Union from establishing an informational picket.

","

SECTION 6.2 – UNION RESPONSIBILITY
In the event of a violation of Section 6.1 of this Article, the Union agrees to notify all local
officers and representativ",STRIKE_LOCKOUT,lockout_restriction,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,NO LOCKOUT,true,no_lockout_explicit_ban_section_6_1b,"Limited to the express no-lockout prohibition during the agreement term; does not address strikes, mediation, or impasse.",true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0a6f0777991a61e8006a66cc157610819093ccb153d3ae2605,2,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-d2645d4f24ac97c981d1dda9,SPAN321-0750c5645fb89696e33c90de,TXT321-d4647a204db883f2e47c,RS429-c6832562c3f7d73bf144,TS4L-93c9ae0c4d54845f4fd0,lane_2,tier_b,verification_ready_medium,https://gis.hamilton-oh.gov/webdocs/Dept%20CSP/Employment%20Agreements/FOP---Rank-and-File-.pdf,"FOP rank-and-file collective bargaining agreement - City of Hamilton, Ohio (hosted PDF)",Hamilton,OH,safety_and_non_safety_bargaining_units,Police (FOP),Fraternal Order of Police (rank-and-file bargaining unit),"Collective bargaining agreement for the City of Hamilton, Ohio; arbitration/impasse-related provisions present (exact dates not confirmed from search snippet)",,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-d4647a204db883f2e47c.txt,983eda33e210a823a14bedf9aa82fa1425d84187070cecd22be65c71cc0b96a1,a479bf1dcb72264deb6a452fdd516ef741076bcbb51767fbb0360cd7b2990ca4,"rage

11

13

Labor-Management Committee

28

30

i

Lay Off Procedures

27

30

Miscellaneous Procedures

33

32

No Lay-offs, No Attrition

34

33

No Strike or Lockout

35

33

Overtime

8

7

Physical Fitness Tests

21

22

Police Academy

33, Section 1

32

Probation

37

35

Promotional Examinations

5

3

Protest Period

5, Section 4

4

Recognition

1

1

Retirement Planning

32

31

Rights and Limitations

4

3

Savings Clause

25

29

Short Term Military Leave

19

20

Sick Leave

10

10

Accrual

10, Section 1

10

Administration

10, Section 2

10

Special Provisions

10, Section 3

11

Line of Duty Injury

10, Section 4

12

8, Section 7",1091,1749,919677aa7a04668f7c9512f56ebfb4f913c6943a9f051fe65ef2e05109cea94d,"
F.O.P. Leave

30

31

Funeral Leave

15

18

Grievance Procedures

24

25

Group Life Insurance

12

13

Holidays

9

9

Hospitalization, Medical-Surgical Cove","

8

Travel Time
Statement of Policy

1

Unemployment Compensation

22

24

Vacancies

5, Section 5

5

Vacation

13

14

Wages

6

5

ii

Waiver

26

29

Workd",STRIKE_NO_STRIKE,no_strike_clause,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,No Strike or Lockout,true,explicit_no_strike_or_lockout_language,Documentary evidence only; no causal claim.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0f88ade8f121f4fd006a66cc0edb208193aceac131bee72ef6,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
