mixed_join_key,extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,quantitative_observation_ids,qualitative_observation_ids,quantitative_observation_count,qualitative_observation_count,confidence,reason_codes,qa_status
mix_00c694d47a0cf03e50de8049,cexrem_a5c10b187f16429ac916d790,doc_400feb01958e1fea04f0077a,ttd_8b6c9b3770c89fb92e7fbfeb,sr_81d26028c822f5c1b871f554,NSCQ-NH-20260720-0026,NH,Laconia,CITY OF LACONIA,non_safety,wage_schedule_or_compensation_plan,qobs_84052d45d0840412dbeea30e|qobs_ae8735991c64e2b368f421b2,lobs_84052d45d0840412dbeea30e,2,1,medium,COLA_INDEXING_RATE_STATED_IN_PLAN_HEADER|BASE_WAGE_MIN_MAX_FROM_PLAN_COLUMNS,provisional_unverified
mix_7d51044368fc8def247b1bad,cexrem_ac35393b6bcbf9f53cf4bff1,doc_6b01087c3c3c85a1add18029,ttd_e228a9b2bff97168f2546147,sr_767d500d00d33a4b8112ae8b,NSCQ-NJ-20260720-0047,NJ,Harrison,TOWN OF HARRISON,fire,ordinance_or_policy,qobs_4f5fe627fb05d46a49439328|qobs_98efa04a7585fbd07f7dc147|qobs_baf35a0a31798c3e82ce9c7f,lobs_4f5fe627fb05d46a49439328,3,1,high,ORD1478_2023_TOP_STEP_FIRE_FIGHTER_BASE|ORD1478_2024_TOP_STEP_FIRE_FIGHTER_BASE|ORD1478_2023_BEGIN_YEAR1_FIRE_FIGHTER_HI|ORD1478_EFFECTIVE_JAN_1_YEAR_INDICATED,provisional_unverified
mix_fc4f2ec3a06926eacb99ee93,cexrem_dfe06189201ef58af987e428,doc_71c91362fcd247e4e02835a4,ttd_61a0e3bdb1434f680222c153,sr_6c39e1fc9fb0a7b29a6c6ad6,NSCQ-NM-20260720-0018,NM,Hobbs,CITY OF HOBBS,police,cba,qobs_40f95ae3a58f39117129c5f4|qobs_01417fd70034833a85a91acf|qobs_c4600400bcfc65cf978fb9fa|qobs_0a20835ddefe1be5391b462d|qobs_6015dea8f8ae0eb1ee7c6f65,lobs_40f95ae3a58f39117129c5f4|lobs_01417fd70034833a85a91acf,5,2,low,ONLY_PAGE61_CONTAINS_BASE_WAGE_STEP_PLAN,needs_review
mix_7434f6a38c4ea5f3a390403d,cexrem_26154385cdeb5ae98bd84a13,doc_7b557b29d8992f8883f93dae,ttd_17bd30113f7ea497abeb883c,sr_1d4cde5b33a00f4065852362,NSCQ-NV-20260720-0007,NV,North Las Vegas,CITY OF NORTH LAS VEGAS,fire,cba,qobs_8b3a4ce362e7cb2ddcecb189,lobs_8b3a4ce362e7cb2ddcecb189,1,1,medium,PROMOTED_PLACEMENT_AT_LEAST_FIVE_PERCENT|PROMOTION_PLACEMENT_PAY_GRADE_STEP_RULE|EDUCATIONAL_INCENTIVE_PAY_RATE_PER_CREDH|EDUCATIONAL_INCENTIVE_PAY_TABLE_MONTHLY|TUITION_REIMBURSEMENT_RULES_NO_MAX_VALUE|PARAMEDIC_LICENSE_CERT_REIMB_MAX_FOUR|DEFERRED_COMP_457_PROGRAM_NO_VALUE,provisional_unverified
mix_2bb86f8c20479227e442dce3,cexrem_2594632fead871d891cf4415,doc_13078d891e50bce99f984dbf,ttd_853cc949aa2d9d97fc490cab,sr_543914a024e938f28c73686d,NSCQ-NV-20260720-0005,NV,North Las Vegas,CITY OF NORTH LAS VEGAS,police,cba,qobs_196b613e2cb9886e0c243fc6|qobs_af67f7e80ed0e20f51899b64|qobs_d45e0ca32dd1e51c4b9332f2,lobs_196b613e2cb9886e0c243fc6|lobs_af67f7e80ed0e20f51899b64,3,2,medium,COLA|STEP_ADVANCEMENT_RULE|LONGEVITY_PERCENT_ADDITIONS|LONGEVITY_INELIGIBILITY_HIRE_DATE|TEMPORARY_WORK_ASSIGNMENT_PERCENT_OF_WAE,provisional_unverified
mix_beb5ca4fb08bdabb4b556c09,cexrem_c0030e8db6154744c9fd603c,doc_803ac1102f4c6d5574e57966,ttd_711e63d26d86471c9326b034,sr_79cd3c70d61e169b5d483f5a,NSCQ-NV-20260720-0013,NV,Sparks,CITY OF SPARKS,police,cba,qobs_57a24d866fe77c8c522743d1|qobs_2f57634a0d2f2cccacadca55|qobs_3e50c6170d606329489a4b27|qobs_c551578333c23285d6a2e8e4|qobs_6628c84e246e4d6ba385ef32,lobs_57a24d866fe77c8c522743d1|lobs_2f57634a0d2f2cccacadca55,5,2,medium,BASE_PAY_RATE_INCREASE_2023_01_01_EFFECT|COLA_EFFECTIVE_07_06_2020_BASE_PAY_RATE|ONE_TIME_BASE_PAY_INCREASE_07_06_2020_5P|COLA_BASE_HOURLY_RATE_INCREASE_07_01_202|COLA_FLOOR_07_01_2024_NO_LESS_THAN_2_5P|COLA_INDEXED_TO_CPI_WITH_APPENDIX_A_REOP|MERIT_PAY_STEP_INCREASE_ZERO_TO_TWO_STP|ANNUAL_STIPEND_TIMING_MAR_31_RETIRE_90_D,provisional_unverified
mix_5cf3a7fe6b2beeb455a4dacf,cexrem_2357379e62650708dda403c0,doc_0fc99c32b38cef5e8e5ebc01,ttd_0ee7cd940ea31993b190a8cf,sr_76aaf62f137b9c94b3d3433d,NSCQ-NY-20260720-0055,NY,Auburn,CITY OF AUBURN,non_safety,cba,qobs_b9b4af86e2a9cf4b8116b5c1|qobs_6e4156383918cbf1469cc61b|qobs_1145147d0f652610cdade4da,lobs_b9b4af86e2a9cf4b8116b5c1|lobs_6e4156383918cbf1469cc61b,3,2,medium,VOLUNTARY_DEMOTION_RATE_DEPENDS_ON_LOWER|PROMOTION_PAY_CHANGE_DEPENDS_ON_RANGE|OVERTIME_TIME_AND_ONE_HALF_OR_COMP_TIME,provisional_unverified
mix_5477a021bbf695b8eb1b1b90,cexrem_189ce69183e1aa35ac0da888,doc_1fe751c3db1ccc0540dc6624,ttd_e65a7d0de9b0ac647644eb33,sr_b9a0c9c728b7af5a55dfe7c7,NSCQ-NY-20260720-0001,NY,Buffalo,CITY OF BUFFALO,fire,cba,qobs_2d0d74557a4fa18b07187136|qobs_8567d5375381ba41ced3d69c|qobs_21aaaa9f14574ec25bed5442,lobs_2d0d74557a4fa18b07187136|lobs_8567d5375381ba41ced3d69c|lobs_21aaaa9f14574ec25bed5442,3,3,medium,WAGE_STEP_ANNUAL_VALUE_FROM_STEP_TABLE|OFFICER_PAY_ANNUAL_AMOUNT_FROM_TABLE|EFFECTIVE_UPON_RATIFICATION_TERMS|STEP_ELIMINATION_AND_PLACEMENT_RULES|ANNUAL_SALARY_PERCENT_INCREASES_BY_DATE|LEAVE_TIME_TAKING_INCREMENT_REQUIREMENTS|LEAVE_TIME_INCREMENT_RULES|SICK_LEAVE_ACCRUAL_RATE,provisional_unverified
mix_a3c2d099c2789b36ee8f9c18,cexrem_f21fae4d8174c655137bc513,doc_82a1a138512b90f1011a240b,ttd_1b8f38354613f71c2bbd907a,sr_40eecb8b21eccb382e4ef10b,NSCQ-NY-20260720-0084,NY,Geneva,CITY OF GENEVA,fire,cba,qobs_4bb5a1594319d7ea34946c34|qobs_59b323dfd80ab585addca82b|qobs_c197731be206ec83e64ea7e2|qobs_8c2bc82f477980d60d998149|qobs_e845ee2d9ac248946c848da3,lobs_4bb5a1594319d7ea34946c34|lobs_59b323dfd80ab585addca82b|lobs_c197731be206ec83e64ea7e2,5,3,medium,BASE_WAGE_STEP_SCHEDULE_VALUE|STEP_PROGRESSION_RULE_FROM_SCHEDULE_NOTC|EXAMPLE_TIMING_FOR_STEP_MOVEMENT|TRANSFER_STARTING_STEP_AND_ONE_YEAR_MOVE|CALL_BACK_TIME_AND_ONE_HALF_REMOVED_FROM,provisional_unverified
mix_122facf602131250e36e9af2,cexrem_3418466149a7b81e242c905f,doc_87556b8fe60dc28cde0ec732,ttd_e21c5f3465a20985537211c7,sr_38d3b75acd243a4bb2e7628c,NSCQ-NY-20260720-0090,NY,Plattsburgh,CITY OF PLATTSBURGH,non_safety,cba,qobs_98e030a58ebbbd9e5a15dd6d|qobs_206fddd299b2727c9aa4a745,lobs_98e030a58ebbbd9e5a15dd6d,2,1,medium,CE_LON_2PCT_UPON_COMPLETION_5_8_25_30_YE|CE_LON_2P5PCT_UPON_COMPLETION_10_15_20_Y|CE_LONELV_START_ON_NEXT_ANNIVERSARY_AND_,provisional_unverified
mix_2225c5b2e8924632b6e5d131,cexrem_01cd5622b306c209234f0dc2,doc_60bda3efcefabf400e77ef4f,ttd_a4f70628d682783e5ba29e62,sr_ba76eb5103ccdfdf6a22105a,NSCQ-OH-20260720-0006,OH,Akron,CITY OF AKRON,fire,cba,qobs_57694404be3c929cb658b14f|qobs_baa39a3ee8d436d9cb384ad2|qobs_d984c67c80ebdc20ee516048,lobs_57694404be3c929cb658b14f|lobs_baa39a3ee8d436d9cb384ad2,3,2,medium,WAGES_8_01_2019_INCREASE_EFFECTIVE_12_30|WAGES_8_01_2020_INCREASE_EFFECTIVE_01_05|WAGES_8_01_2021_INCREASE_EFFECTIVE_01_03|WAGES_8_01_EFFECTIVE_DATE_IMPLEMENTATION|WAGES_8_02_RETIREMENT_FINAL_PAYOUT_REFEL|CLOTHING_ALLOWANCE_9_02_600|CLOTHING_ALLOWANCE_9_02_450_THIRD_FRIDAY|CLOTHING_ALLOWANCE_9_02_750_EFFECTIVE_01,provisional_unverified
mix_0dfb86a6370ddefb3b5983ae,cexrem_f50e3952cec091d145e80e8a,doc_0e60bc0317c13ef4f071edd7,ttd_67e9ac758bdbd519560cc8a4,sr_45445c846e1325dc2c623bdb,NSCQ-OH-20260720-0449,OH,Amherst,CITY OF AMHERST,police,cba,qobs_c7afeb0eba2972d13e1a9c0b,lobs_c7afeb0eba2972d13e1a9c0b,1,1,medium,ARBITRATION_WITNESS_COMP_AT_REGULAR_HOUL|ARBITRATION_SELECTION_PANEL_CHOICE_AND_A,provisional_unverified
mix_9b99abd3d1418e8f2bbb242a,cexrem_3f540ecceec49ea16393ab90,doc_cdfb4f236954a15c96ac0b16,ttd_9104e712f04a1571f09e9626,sr_9501f16206fb264fa30ed394,NSCQ-OH-20260720-0296,OH,Ashland,CITY OF ASHLAND,non_safety,cba,qobs_354d6dd4076dd9c8509fc4b9,lobs_354d6dd4076dd9c8509fc4b9|lobs_30ee0fd5877146507daca338|lobs_624799d20f50b16178b7287d,1,3,medium,WCIGEFQD_R1|WCIEMP_D1|WCIJDL_D2|WCIOTR_D3|WCIBRK_NB1|WCFUN_NB1|WCSICK_NB2,provisional_unverified
mix_05da0d35c52b73bfc85d9342,cexrem_779354f6aae6ef321b8b001b,doc_3b25188c470656f7e525c3a1,ttd_9b7876a57c397f1ed8c2a1f2,sr_3aa6e9054f7182d752e837fa,NSCQ-OH-20260720-0678,OH,Bellbrook,CITY OF BELLBROOK,police,cba,qobs_94c44b6eb491075e940ef471|qobs_414762ad8e8ba0034eee0edf|qobs_806bee7b796c6f4e377ceebf,lobs_94c44b6eb491075e940ef471,3,1,medium,WAGES_INCREASES_SCHEDULED_EFFECTIVE_DUR_|WAGE_INCREASE_IMPLEMENTATION_EFFECTIVE_D|OVERTIME_AT_1_5_TIMES_REGULAR_RATE_RULE|COURT_TIME_ONE_AND_ONE_HALF_REGULAR_RATE|SHIFT_DIFFERENTIAL_NOT_INCREASED_FOR_OV|HSA_CONTRIBUTION_MINIMUM_PERCENT_TOKENS|LIFE_INSURANCE_MINIMUM_AMOUNT_TOKEN,provisional_unverified
mix_ba30beaf04dce6e5d6452c3d,cexrem_40e52d6f1e44d525dbe5ccf0,doc_ae11c7d9d2c280b7051faa6c,ttd_1e3d173c9b013da2f900a536,sr_0ce1c487ca45c9e6462a377d,NSCQ-OH-20260720-0035,OH,Canton,CITY OF CANTON,non_safety,cba,qobs_36b39fbc5f98ee94b6d9cd7a,lobs_36b39fbc5f98ee94b6d9cd7a,1,1,medium,WPPX_STEP_INCREASE_THRESHOLD_3PCT|WPPX_TWELVE_MONTH_CLASSIFICATION_LIMITS_|DISCIPLINE_ADMIN_LEAVE_SUSPENSION_WITH_B,provisional_unverified
mix_5df4fdbf493550c3f599b5a7,cexrem_fab8f482b0c750581cdeee10,doc_280a2ef355928016749060c5,ttd_f3eb15dd7ad80f44c7324f5f,sr_dbcb06f34ca45de921d3e037,NSCQ-OH-20260720-0516,OH,Celina,CITY OF CELINA,police,cba,qobs_9ad0a31aa7f75dd280692c72,lobs_9ad0a31aa7f75dd280692c72|lobs_82b923a9599401a6e3ef683e,1,2,medium,COMP_FOR_ARBITRATION_ATTENDANCE_BASE_WHO|ARBITRATOR_LIMITS_ON_WAGE_RATE_CHANGES|RETROACTIVE_MONETARY_LIMIT_TO_STEP1_DATE,provisional_unverified
mix_b31984a0326e322216c83869,cexrem_daade552635c67dbb4bb7c6b,doc_356a3f18202c988e73774fa1,ttd_b318a7fecbae07c4d4d57149,sr_304f61dc00d7cd0e98238f7f,NSCQ-OH-20260720-0226,OH,Chillicothe,CITY OF CHILLICOTHE,police,cba,qobs_3d8780020bab57ec6a9638c7,lobs_3d8780020bab57ec6a9638c7,1,1,medium,WAGE_CONTINUATION_PROGRAM_PAID_AT_PREV_H|INJURY_LEAVE_DURATION_AND_WAGE_CONTINUED|LEADS_TECHNICIAN_ADDITIONAL_PER_HOUR|EMPLOYEE_13_PERCENT_PREMIUM_COST|DENTAL_NO_COST_2021_2022|GROUP_TERM_LIFE_AMOUNT|HEALTH_INSURANCE_OPT_OUT_PAYMENTS,provisional_unverified
mix_67696cb674984272ab8aaf1f,cexrem_123b299c89c4b0cf104b3e26,doc_2f9bf69d04af4d89e650a404,ttd_917ced1afcf1b313c9d64e6a,sr_c02f1099381ba811379539dd,NSCQ-OH-20260720-0065,OH,Cuyahoga Falls,CITY OF CUYAHOGA FALLS,non_safety,cba,qobs_34fd1389a56e50ecdf96ed8a|qobs_fac717e02f53d0276d288e83|qobs_bcdebf53c993814b4b43dabb|qobs_934d157832923638bbf44419,lobs_34fd1389a56e50ecdf96ed8a,4,1,medium,BASE_WAGE_SCHEDULE_REFLECTS_2_0_PERCENT|EQUAL_PERCENTAGE_PARITY_IF_CITY_VOLUNTAR|MEDICAL_PRESCRIPTION_EMPLOYEE_CONTRIB_P|HEALTHCARE_CONTRIB_INCREASE_CAP_25PCT|LIFE_INSURANCE_BENEFIT_AMOUNTS|ONE_TIME_400_STIPEND|TOOL_ALLOWANCE_AMOUNTS_BY_CLASS,provisional_unverified
mix_6cad7279db39c5a4ae1193cf,cexrem_7bdedf8819907c4e341175a9,doc_dad15c9ca20a4f91ad63c06a,ttd_81c942fb490428a30188bedc,sr_787ab65f2f8e79706333d085,NSCQ-OH-20260720-0017,OH,Dublin,CITY OF DUBLIN,police,cba,qobs_3ba867da12d924c1f826fb97|qobs_77a46bc7040c0b7195f12361|qobs_0e2b91a1972af05fb307f305|qobs_ead83fca07304c5a006f5b08|qobs_71a762b04359766b30fe2f51,lobs_3ba867da12d924c1f826fb97|lobs_77a46bc7040c0b7195f12361,5,2,medium,ARTICLE_19_1_WAGES_TABLE_HOURLY_TRAINING|ARTICLE_19_1_WAGES_TABLE_HOURLY_STEP1|ARTICLE_19_2_TRAINING_STEP_HIRING_CONDIT|ARTICLE_19_4_STEP_ADVANCEMENT_1_YEAR|ARTICLE_19_6_LONGEVITY_PAY_ANNUAL_RULES|ARTICLE_32_CANINE_UNIT_COMPENSATION_COND,provisional_unverified
mix_a1307e6d126a339f7b250b7f,cexrem_fc8870b6422654b67158d5d9,doc_aeed459a1ae6125cc3916f92,ttd_8d0b639afa773c2fe0868ece,sr_ad1333c5e97134188cfc235f,NSCQ-OH-20260720-0018,OH,Dublin,CITY OF DUBLIN,police,cba,qobs_978ef2719f46625fe341736c,lobs_978ef2719f46625fe341736c,1,1,low,VIS_TOKEN_ONLY_AMOUNT_FOR_STEP_INCREASE|PAID_STATUS_DEFINITION_FOR_PAY_RATE_CALC|LONGEVITY_TABLE_YEARS_AND_AMOUNT|LONGEVITY_PRORATION_RULES_EXPLAINED,needs_review
mix_1dd052ab3c2848fa8f1c3b23,cexrem_4e32f09c9a3da24a9ac00039,doc_9fe2b58b2d3cd745bf9af425,ttd_622d51f22b7ae45971899df6,sr_28b81bf170a7e5ee4269d0fc,NSCQ-OH-20260720-0082,OH,Grove City,CITY OF GROVE,police,cba,qobs_bb648597837a68a737b1b751|qobs_c1d31fb42a88b965a29b72c0|qobs_2e41e2da78ec968bf0723d20|qobs_3ae847a6a2fd6e1ed25a7da2|qobs_157554ae7451752e83493965,lobs_bb648597837a68a737b1b751|lobs_c1d31fb42a88b965a29b72c0|lobs_2e41e2da78ec968bf0723d20,5,3,high,BASE_HOURLY_WAGE_TABLE_COLUMN_2022|STEP_ADVANCEMENT_RULES_CONTRACT_ARTICLE_|PENSION_PICKUP_SALARY_REDUCTION_METHOD|LONEVITY_BONUS_SCHEDULE_AMOUNTS,provisional_unverified
mix_eedbcc67cf9fd7612c40e018,cexrem_f77ecddc31205980fa212b54,doc_d219517e1a50e1570d5f09d1,ttd_b88c37bad6c1c490d43af8b5,sr_1b8f43149ae081311c6fb81d,NSCQ-OH-20260720-0618,OH,Hubbard,CITY OF HUBBARD,non_safety,cba,qobs_7a6d465fcb6017a0db561021,lobs_7a6d465fcb6017a0db561021,1,1,medium,MOU_FPROG_WAGE_SCALE_TRANSITION_EXAMPLE_|MOU_FPROG_WAGE_SCALE_TRANSITION_NEXT_HIG|MOU_VACATION_BALANCE_LIMITATION_REDUCE_D,provisional_unverified
mix_dbd1bedae7ae40268ffd1d8a,cexrem_1b5c6e679d98e86b0450078a,doc_d4989a163f5b9238af5e9101,ttd_b4835883f16ca108b6eeebd0,sr_926ce637873440d218cbd95b,NSCQ-OH-20260720-0682,OH,Huron,CITY OF HURON,police,cba,qobs_2f119cf36a4a8763cf553b46|qobs_84d0ad5485da13b3d7b01b41|qobs_fc7a36a1528fb7410e832fb4,lobs_2f119cf36a4a8763cf553b46|lobs_84d0ad5485da13b3d7b01b41,3,2,medium,BASE_RATE_INCREASE_2022_PERCENT|BASE_RATE_INCREASE_2023_PERCENT|BASE_RATE_INCREASE_2024_PERCENT|OVERTIME_REGULAR_RATE_AND_DISCRETION|SICK_LEAVE_OVERTIME_RATE_TIERS|PENSION_PICKUP_AND_CONTRACT_SALARY_FOR_B|VACATION_FULL_BASE_PAY_SCHEDULE|PAID_HOLIDAYS_AND_HALF_DAY_HOLIDAYS,provisional_unverified
mix_781298fbe0ed9e51bbe7a0c5,cexrem_ae0a7b9a2681aed18cb6616b,doc_a08e4d1af0b100560098f0ea,ttd_7dbd22f78991718c612ea008,sr_0f0821f53436de9c62af7276,NSCQ-OH-20260720-0080,OH,Lancaster,CITY OF LANCASTER,police,cba,qobs_52694ca06c5e84b0b0361c3c|qobs_a5189888439a8da6a1f828d2|qobs_4b82bbe84e216b6d9e7548f0|qobs_905ecd3fea72caf34cde552d,lobs_52694ca06c5e84b0b0361c3c|lobs_a5189888439a8da6a1f828d2,4,2,medium,ARTICLE_26_3_PROMOTION_BASE_RATE_FLOOR|ARTICLE_29_3_BUMPED_TO_LOWER_CLASS_PAID|ARTICLE_28_2_DEPARTMENTAL_SENIORITY_USED|ARTICLE_4_ARBITRATION_PROCEDURE_JURISDI,provisional_unverified
mix_91170e0a416c85be9f5605fc,cexrem_0ffe805c411db62ffa97b6a7,doc_42b57df7650ca26d1a0af466,ttd_f0e125593376ca007e25978d,sr_d10db729e6b4ff2fe7062e7d,NSCQ-OH-20260720-0091,OH,North Ridgeville,CITY OF NORTH RIDGEVILLE,fire,cba,qobs_c0e6d2fab1691ed6c922bcc2|qobs_75387f716f7f8ae73350f999|qobs_fb51fa175e9912bd0d917558,lobs_c0e6d2fab1691ed6c922bcc2,3,1,medium,ARTICLE_XXIII_23_01_WAGE_RATE_INCREASE|ARTICLE_XXIII_23_01_EFFECTIVE_DATE_AND_P,provisional_unverified
mix_3ff4c2f33b1f2bbae84875a0,cexrem_153da8b4d5299d394fa4652f,doc_b23fe79655f1a813a8f83401,ttd_8560fc195b09cbd78730a867,sr_a33d6c8dbc09b77a450c1e5d,NSCQ-OH-20260720-0090,OH,North Ridgeville,CITY OF NORTH RIDGEVILLE,police,cba,qobs_163bb32f3c7268e2f28e76ea|qobs_241da1d2d48a37676f796dd1|qobs_63c4f6e6df8f8425e1fc7c40|qobs_bdba000b52604a3c62aca3dd|qobs_72c361e472e10d9b2d41ed3b,lobs_163bb32f3c7268e2f28e76ea|lobs_241da1d2d48a37676f796dd1,5,2,medium,ARTICLE26_WAGE_RATES_TABLE_2022_PATROLMN|ARTICLE26_WAGE_INCREASE_SCHEDULE_EFFECT_|ARTICLE25_LONGEVITY_PERCENT_BASE_RATE_5_|ARTICLE25_LONGEVITY_PAYMENT_TIMING_LUMP,provisional_unverified
mix_5ed4e0f24a13b9aeaa2c27d3,cexrem_d98848462a5a073db070f850,doc_72fa92adf47179a3746e9e78,ttd_f832d4198d86988664e3458e,sr_ba30b76f782e4bddbd6dbbdd,NSCQ-OH-20260720-0549,OH,Reading,CITY OF READING,non_safety,cba,qobs_919cf1449cc905b5d88aa0c6,lobs_919cf1449cc905b5d88aa0c6|lobs_872c9b81c68c6f8ba4cb105a,1,2,medium,WAGE_ADJUSTMENT_IN_DISCIPLINE_LANGUAGE__|APPEAL_RIGHT_AND_TIMELINE_FOR_DISCIPLINE|PRE_DISCIPLINARY_HEARING_REQUIRED_BEFORE,provisional_unverified
mix_638b6b633e3eaeea13489f8b,cexrem_80021c9ab0c0dfe13e018498,doc_aa3ceca6167040f8179be0da,ttd_f1536a7bbd7bbaaba575e320,sr_966d2b366534e70292f29775,NSCQ-OH-20260720-0236,OH,Sharonville,CITY OF SHARONVILLE,police,cba,qobs_080a5c596af4aded2e2024bb|qobs_d2c873454eee9ae0894add69|qobs_80da70883316022ab772c079|qobs_90a9d499cb756cc68b6e41c7|qobs_71cde6b875761e01b1e9196c,lobs_080a5c596af4aded2e2024bb|lobs_d2c873454eee9ae0894add69,5,2,medium,WAGES_AND_COMPENSATION_PAY_PLAN_HOURLY|STEP_PROGRESSION_CERTIFIED_TRAINING_AND_|ARBITRATION_OR_SETTLEMENT_NOT_USED_PAYIN|OVERTIME_RATE_ROW_REMOVED_FROM_BASE,provisional_unverified
mix_91fbde9627e8fd3e0f9a9624,cexrem_cece52de063668e8e22a7ce9,doc_100686c27902679339251484,ttd_a2b37f3ce331d57918218433,sr_544c233018ec2fa1a4da1a86,NSCQ-OH-20260720-0522,OH,Springdale,CITY OF SPRINGDALE,police,cba,qobs_4f96fc2eb870c47c4ef40d57|qobs_3c5395ffdfd727ab23f21a7e|qobs_7a6a0f951b3e04f4daceda5d,lobs_4f96fc2eb870c47c4ef40d57|lobs_3c5395ffdfd727ab23f21a7e|lobs_7a6a0f951b3e04f4daceda5d,3,3,medium,ARTICLE_11_SECTION_11_1_RANK_DIFFERENTI_|ARTICLE_11_SECTION_11_2_CONTINGENT_RETRO|ARTICLE_11_SECTION_11_3_ACTING_PAY_HOUR|ARTICLE_13_SECTION_13_1_OVERTIME_RATE_T1|ARTICLE_13_SECTION_13_1_OVERTIME_VOLUNT|ARTICLE_13_SECTION_13_1_SICK_LEAVE_REFER|ARTICLE_15_SECTION_15_2_VACATION_SCHED_T|ARTICLE_15_SECTION_15_3_CONVERSION_TO_,provisional_unverified
mix_7b8f10fa83d2acea940b0bd6,cexrem_1323558c39cb570b4921cbcc,doc_ed7291c7b4bcb39086597bcb,ttd_f52d2378664e9d15867ad653,sr_cf3d1261d10e68f750a89d09,NSCQ-OH-20260720-0276,OH,Trotwood,CITY OF TROTWOOD,police,cba,qobs_dba3108880e3915634792732|qobs_fe9f191b43a0128d410eada6|qobs_d3d3ef1da8f8d768ed8989ad|qobs_74efd47ca0e7968f4cedb8bb|qobs_aefbf6e74fb5d0042210bbde,lobs_dba3108880e3915634792732|lobs_fe9f191b43a0128d410eada6,5,2,medium,PRES_STEP_1_TRAINING_RATE_TOKEN|WAGE_STEPS_INCREASE_2_5_EFFECTIVE_JAN_1_|STEP_SCHEDULE_2022_VALUE_25_67|STEP_SCHEDULE_2022_VALUE_27_18|STEP_SCHEDULE_2022_VALUE_28_86|STEP_INCREASE_ANNUALLY_ANNIVERSARY_DATE|WAGE_STEPS_INCREASE_EFFECTIVE_JAN_1_2022|OVERTIME_COMPENSATED_AT_REGULAR_HOURLY,provisional_unverified
mix_bceafba1bfa3337280477c9b,cexrem_23019cd5c7b3fc40c3dd4653,doc_1049d2489e3bc56a095dca87,ttd_a058bc2c9c3ac894aa5136ba,sr_7066ab701dc20d67111bbbe8,NSCQ-OH-20260720-0356,OH,Vermilion,CITY OF VERMILION,police,cba,qobs_3d3a5e994192f7f5d1a9a16b|qobs_455511f1019907ba4cf7bb9b|qobs_caeabcce4a4b76edf5accd33|qobs_3f3b19edb8d76bd68af74e4d|qobs_1b56ce3f7b5d4ab66ad627f2,lobs_3d3a5e994192f7f5d1a9a16b,5,1,medium,WAGE_TABLE_2023_OFFICER_PROBATIONARY|WAGE_TABLE_2023_OFFICER_3RD_CLASS|WAGE_TABLE_2023_OFFICER_2ND_CLASS|WAGE_TABLE_2023_OFFICER_1ST_CLASS|WAGE_TABLE_2023_OFFICER_SERGEANT|ARTICLE17_01_EDUCATION_INCENTIVE_REIMBUR|ARTICLE18_01_LONGEVITY_BENEFITS|ARTICLE18_01_LONGEVITY_BASE_EXCLUDES_OVT,provisional_unverified
mix_86c43f8d2bdc1f317f7de59d,cexrem_9aff3a6793ab96240acc33ee,doc_c025089b28d8362b1cd6ac54,ttd_5711802d0e77a98bb095bdce,sr_5b507f41e7656687449db253,NSCQ-OH-20260720-0117,OH,Westlake,CITY OF WESTLAKE,police,cba,qobs_4b5db992df89fc51db7bae19|qobs_555594ca210035c9fab0d150|qobs_9de6044cf801424a7364453b|qobs_4ca8277e1572486ab52efc23|qobs_70703c3b95cd8b9a8df805b3,lobs_4b5db992df89fc51db7bae19,5,1,medium,CBA_ART15_01_EFFECTIVE_MARCH_1_BASE_GUAR|CBA_ART15_01_EFFECTIVE_MARCH_1_PERCENT_S|ARTICLE_XVIII_18_01_LON_PAYMENT_SCHEDULE|ARTICLE_XVIII_18_02_LUMP_SUM|ARTICLE_XXI_21_01_HEALTH_INSURANCE_COMPL|ARTICLE_23_05_OR_SECTION_NEARBY_FUNERAL_|ARTICLE_23_06_WAGE_CONTINUATION_REG_PAY,provisional_unverified
mix_bc382ab63bf2d5f280c53d2d,cexrem_6ee442d820fa1998c5a3f4fb,doc_86263c2b2f3cd5993de0af80,ttd_441c05e69da898c78c3d4b03,sr_ad3cbc2be215d0c854742f34,NSCQ-OH-20260720-0290,OH,Whitehall,CITY OF WHITEHALL,fire,cba,qobs_01fde53ca68eab05b472dac3|qobs_d8052656664036944ea43cb9|qobs_6d6a5c293498b0b0a00a68ea|qobs_de56de4922506e2054126e82|qobs_bcd2549cecbdd5749f4d97cf,lobs_01fde53ca68eab05b472dac3|lobs_d8052656664036944ea43cb9,5,2,medium,IAFF_1729_WHTL_2022_FF_53_1Y_HOURLY|SECTION_15_2_PAY_PLAN_ADMIN_STEP_ELIG_AS|SECTION_15_2_STEP_ADVANCEMENT_AUTOMATIC,provisional_unverified
mix_2120aef87122630739edda61,cexrem_b607038e8e9e36db50101e16,doc_8ede9faf4ad1bca20f0eb4bf,ttd_3d18baa547b7e890f8e888c4,sr_c83e03d8991d20b06c0c182f,NSCQ-OH-20260720-0673,OH,Willard,CITY OF WILLARD,fire,cba,qobs_4564a17023f8eae2501f8170,lobs_4564a17023f8eae2501f8170,1,1,medium,WORKING_SUSPENSION_COMPENSATED_AT_REGUAL|EMERGENCY_SUSPENSION_EXCEPT_RATES_AND_30,provisional_unverified
