run_id,row_index,row_identity_key,municipality_id,municipality,state,worker_id,census_gov_id,prompt_started_at,prompt_finished_at,elapsed_seconds,sleep_before_seconds,sleep_after_seconds,planned_sleep_before_seconds,planned_sleep_after_seconds,pacing_mode,adaptive_sleep_level_seconds,adaptive_sleep_event,backend,model,live_attempted,success_status,parse_status,failure_type,response_id_present,input_tokens,output_tokens,reasoning_tokens,total_tokens
all_2026-07-27_132715,164,municipality_id:cog_2025_166125,cog_2025_166125,Covington,LA,,166125,2026-07-27T14:45:57.952612-04:00,2026-07-27T14:46:18.444519-04:00,20.491,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,27536,1482,820,29018
all_2026-07-27_132715,165,municipality_id:cog_2025_193416,cog_2025_193416,Crowley,LA,,193416,2026-07-27T14:46:18.444768-04:00,2026-07-27T14:46:44.313143-04:00,25.868,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,35077,2027,1218,37104
all_2026-07-27_132715,166,municipality_id:cog_2025_127804,cog_2025_127804,Gonzales,LA,,127804,2026-07-27T14:46:44.313393-04:00,2026-07-27T14:47:14.315190-04:00,30.001,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,25671,2070,986,27741
all_2026-07-27_132715,167,municipality_id:cog_2025_166127,cog_2025_166127,Mandeville,LA,,166127,2026-07-27T14:47:14.315401-04:00,2026-07-27T14:47:37.898517-04:00,23.583,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22835,2361,667,25196
all_2026-07-27_132715,168,municipality_id:cog_2025_166102,cog_2025_166102,Pineville,LA,,166102,2026-07-27T14:47:37.898735-04:00,2026-07-27T14:47:53.693397-04:00,15.794,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18399,887,856,19286
all_2026-07-27_132715,169,municipality_id:cog_2025_105774,cog_2025_105774,West Monroe,LA,,105774,2026-07-27T14:47:53.693611-04:00,2026-07-27T14:48:17.115168-04:00,23.421,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26567,1648,924,28215
all_2026-07-27_132715,170,municipality_id:cog_2025_204584,cog_2025_204584,Youngsville,LA,,204584,2026-07-27T14:48:17.115413-04:00,2026-07-27T14:48:40.312733-04:00,23.197,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,30411,1744,928,32155
all_2026-07-27_132715,171,municipality_id:cog_2025_166055,cog_2025_166055,Zachary,LA,,166055,2026-07-27T14:48:40.312968-04:00,2026-07-27T14:49:03.611491-04:00,23.298,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,25841,1838,1086,27679
all_2026-07-27_132715,172,municipality_id:cog_2025_166486,cog_2025_166486,Andover,MA,,166486,2026-07-27T14:49:03.611737-04:00,2026-07-27T14:49:31.351913-04:00,27.74,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,28242,2587,1188,30829
all_2026-07-27_132715,173,municipality_id:cog_2025_128142,cog_2025_128142,Billerica,MA,,128142,2026-07-27T14:49:31.352147-04:00,2026-07-27T14:50:03.293110-04:00,31.941,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,28630,2361,1188,30991
all_2026-07-27_132715,174,municipality_id:cog_2025_166534,cog_2025_166534,Brookline,MA,,166534,2026-07-27T14:50:03.293358-04:00,2026-07-27T14:50:34.499652-04:00,31.206,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,28362,3364,1322,31726
all_2026-07-27_132715,175,municipality_id:cog_2025_166522,cog_2025_166522,Chelmsford,MA,,166522,2026-07-27T14:50:34.499866-04:00,2026-07-27T14:51:28.829487-04:00,54.329,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26047,2477,1010,28524
all_2026-07-27_132715,176,municipality_id:cog_2025_166477,cog_2025_166477,Dartmouth,MA,,166477,2026-07-27T14:51:28.829732-04:00,2026-07-27T14:52:07.506647-04:00,38.677,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26593,2314,857,28907
all_2026-07-27_132715,177,municipality_id:cog_2025_106081,cog_2025_106081,Falmouth,MA,,106081,2026-07-27T14:52:07.506859-04:00,2026-07-27T14:53:01.960677-04:00,54.451,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,40595,5043,3043,45638
all_2026-07-27_132715,178,municipality_id:cog_2025_128144,cog_2025_128144,Lexington,MA,,128144,2026-07-27T14:53:01.960859-04:00,2026-07-27T14:53:26.458068-04:00,24.496,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,24316,2282,889,26598
all_2026-07-27_132715,179,municipality_id:cog_2025_166526,cog_2025_166526,Natick,MA,,166526,2026-07-27T14:53:26.458277-04:00,2026-07-27T14:53:49.098450-04:00,22.64,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,17992,2044,904,20036
all_2026-07-27_132715,180,municipality_id:cog_2025_106157,cog_2025_106157,Plymouth,MA,,106157,2026-07-27T14:53:49.098706-04:00,2026-07-27T14:54:09.471513-04:00,20.372,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22785,2086,805,24871
all_2026-07-27_132715,181,municipality_id:cog_2025_166571,cog_2025_166571,Shrewsbury,MA,,166571,2026-07-27T14:54:09.471744-04:00,2026-07-27T14:54:31.157631-04:00,21.686,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,27183,2034,939,29217
all_2026-07-27_132715,182,municipality_id:cog_2025_166420,cog_2025_166420,Centreville,MD,,166420,2026-07-27T14:54:31.157873-04:00,2026-07-27T14:55:06.165762-04:00,35.008,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,29132,2776,1428,31908
all_2026-07-27_132715,183,municipality_id:cog_2025_184206,cog_2025_184206,Cheverly,MD,,184206,2026-07-27T14:55:06.165976-04:00,2026-07-27T14:55:30.812804-04:00,24.646,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,25535,1728,980,27263
all_2026-07-27_132715,184,municipality_id:cog_2025_208254,cog_2025_208254,Delmar,MD,,208254,2026-07-27T14:55:30.813045-04:00,2026-07-27T14:55:44.978240-04:00,14.165,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18134,1315,604,19449
all_2026-07-27_132715,185,municipality_id:cog_2025_184207,cog_2025_184207,Denton,MD,,184207,2026-07-27T14:55:44.978450-04:00,2026-07-27T14:56:21.126987-04:00,36.148,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,30114,2477,1102,32591
all_2026-07-27_132715,186,municipality_id:cog_2025_166411,cog_2025_166411,District Heights,MD,,166411,2026-07-27T14:56:21.127247-04:00,2026-07-27T14:56:44.585752-04:00,23.458,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26389,2034,898,28423
all_2026-07-27_132715,187,municipality_id:cog_2025_106008,cog_2025_106008,Fruitland,MD,,106008,2026-07-27T14:56:44.585974-04:00,2026-07-27T14:57:07.094159-04:00,22.508,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,25549,1020,989,26569
all_2026-07-27_132715,188,municipality_id:cog_2025_166413,cog_2025_166413,Glenarden,MD,,166413,2026-07-27T14:57:07.094317-04:00,2026-07-27T14:57:34.746979-04:00,27.652,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22286,2627,821,24913
all_2026-07-27_132715,189,municipality_id:cog_2025_212029,cog_2025_212029,Leonardtown,MD,,212029,2026-07-27T14:57:34.747284-04:00,2026-07-27T14:57:56.141837-04:00,21.394,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26760,1508,820,28268
all_2026-07-27_132715,190,municipality_id:cog_2025_166391,cog_2025_166391,Middletown,MD,,166391,2026-07-27T14:57:56.142075-04:00,2026-07-27T14:58:25.838419-04:00,29.696,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22429,2000,917,24429
all_2026-07-27_132715,191,municipality_id:cog_2025_106003,cog_2025_106003,Poolesville,MD,,106003,2026-07-27T14:58:25.838639-04:00,2026-07-27T14:58:48.471219-04:00,22.632,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,27663,1861,767,29524
all_2026-07-27_132715,192,municipality_id:cog_2025_166199,cog_2025_166199,Brunswick,ME,,166199,2026-07-27T14:58:48.471383-04:00,2026-07-27T14:59:29.125861-04:00,40.654,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,45044,2429,1381,47473
all_2026-07-27_132715,193,municipality_id:cog_2025_166200,cog_2025_166200,Falmouth,ME,,166200,2026-07-27T14:59:29.126075-04:00,2026-07-27T15:00:09.313502-04:00,40.187,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,35221,2326,1064,37547
all_2026-07-27_132715,194,municipality_id:cog_2025_212024,cog_2025_212024,Gorham,ME,,212024,2026-07-27T15:00:09.313740-04:00,2026-07-27T15:00:38.825595-04:00,29.511,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26599,1830,779,28429
all_2026-07-27_132715,195,municipality_id:cog_2025_208240,cog_2025_208240,Kennebunk,ME,,208240,2026-07-27T15:00:38.825803-04:00,2026-07-27T15:01:13.022866-04:00,34.196,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,31021,2560,1041,33581
all_2026-07-27_132715,196,municipality_id:cog_2025_166282,cog_2025_166282,Orono,ME,,166282,2026-07-27T15:01:13.023289-04:00,2026-07-27T15:01:43.377147-04:00,30.353,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,33587,2536,1150,36123
all_2026-07-27_132715,197,municipality_id:cog_2025_127906,cog_2025_127906,Scarborough,ME,,127906,2026-07-27T15:01:43.377374-04:00,2026-07-27T15:02:11.229714-04:00,27.852,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,27462,2332,1145,29794
all_2026-07-27_132715,198,municipality_id:cog_2025_166204,cog_2025_166204,Standish,ME,,166204,2026-07-27T15:02:11.229954-04:00,2026-07-27T15:03:41.235185-04:00,90.003,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,failed,failed,outer_timeout,no,,,,
all_2026-07-27_132715,199,municipality_id:cog_2025_183933,cog_2025_183933,Wells,ME,,183933,2026-07-27T15:03:41.235506-04:00,2026-07-27T15:03:59.247134-04:00,18.011,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,15019,1669,722,16688
all_2026-07-27_132715,200,municipality_id:cog_2025_105850,cog_2025_105850,Windham,ME,,105850,2026-07-27T15:03:59.247561-04:00,2026-07-27T15:04:48.657849-04:00,49.41,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,37644,3658,1414,41302
all_2026-07-27_132715,201,municipality_id:cog_2025_166359,cog_2025_166359,York,ME,,166359,2026-07-27T15:04:48.658088-04:00,2026-07-27T15:05:10.060241-04:00,21.402,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,23010,2040,604,25050
all_2026-07-27_132715,202,municipality_id:cog_2025_106600,cog_2025_106600,Canton charter,MI,,106600,2026-07-27T15:05:10.060507-04:00,2026-07-27T15:06:02.139285-04:00,52.079,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,49719,3846,1824,53565
all_2026-07-27_132715,203,municipality_id:cog_2025_167125,cog_2025_167125,Chesterfield,MI,,167125,2026-07-27T15:06:02.139406-04:00,2026-07-27T15:06:29.876917-04:00,27.737,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,31013,2663,1146,33676
all_2026-07-27_132715,204,municipality_id:cog_2025_106522,cog_2025_106522,Clinton charter,MI,,106522,2026-07-27T15:06:29.877514-04:00,2026-07-27T15:06:52.611297-04:00,22.733,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,25598,2277,820,27875
all_2026-07-27_132715,205,municipality_id:cog_2025_167249,cog_2025_167249,Georgetown charter,MI,,167249,2026-07-27T15:06:52.611515-04:00,2026-07-27T15:07:13.991775-04:00,21.38,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,25174,1242,873,26416
all_2026-07-27_132715,206,municipality_id:cog_2025_167127,cog_2025_167127,Macomb,MI,,167127,2026-07-27T15:07:13.991995-04:00,2026-07-27T15:07:39.937752-04:00,25.945,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,30369,2503,1252,32872
all_2026-07-27_132715,207,municipality_id:cog_2025_106601,cog_2025_106601,Redford charter,MI,,106601,2026-07-27T15:07:39.937986-04:00,2026-07-27T15:08:03.648168-04:00,23.71,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22432,2011,988,24443
all_2026-07-27_132715,208,municipality_id:cog_2025_212654,cog_2025_212654,Shelby charter,MI,,212654,2026-07-27T15:08:03.648407-04:00,2026-07-27T15:08:48.032014-04:00,44.383,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,39624,3009,2291,42633
all_2026-07-27_132715,209,municipality_id:cog_2025_167216,cog_2025_167216,Waterford charter,MI,,167216,2026-07-27T15:08:48.032241-04:00,2026-07-27T15:09:44.818729-04:00,56.786,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,27814,4627,1711,32441
all_2026-07-27_132715,210,municipality_id:cog_2025_167217,cog_2025_167217,West Bloomfield charter,MI,,167217,2026-07-27T15:09:44.818963-04:00,2026-07-27T15:10:17.476536-04:00,32.657,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22455,2751,832,25206
all_2026-07-27_132715,211,municipality_id:cog_2025_193537,cog_2025_193537,Ypsilanti charter,MI,,193537,2026-07-27T15:10:17.476755-04:00,2026-07-27T15:10:47.684800-04:00,30.208,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,31508,2955,1527,34463
all_2026-07-27_132715,212,municipality_id:cog_2025_128769,cog_2025_128769,Big Lake,MN,,128769,2026-07-27T15:10:47.685077-04:00,2026-07-27T15:11:08.204457-04:00,20.519,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,17459,1685,878,19144
all_2026-07-27_132715,213,municipality_id:cog_2025_167413,cog_2025_167413,Cloquet,MN,,167413,2026-07-27T15:11:08.204857-04:00,2026-07-27T15:11:36.646872-04:00,28.442,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26415,2342,985,28757
all_2026-07-27_132715,214,municipality_id:cog_2025_204765,cog_2025_204765,Lake Elmo,MN,,204765,2026-07-27T15:11:36.647085-04:00,2026-07-27T15:11:54.596092-04:00,17.949,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18259,1337,654,19596
all_2026-07-27_132715,215,municipality_id:cog_2025_106882,cog_2025_106882,Mounds View,MN,,106882,2026-07-27T15:11:54.596328-04:00,2026-07-27T15:12:33.513806-04:00,38.917,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,38765,2152,1258,40917
all_2026-07-27_132715,216,municipality_id:cog_2025_106877,cog_2025_106877,North St. Paul,MN,,106877,2026-07-27T15:12:33.514023-04:00,2026-07-27T15:12:50.606699-04:00,17.092,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,20283,782,750,21065
all_2026-07-27_132715,217,municipality_id:cog_2025_194663,cog_2025_194663,Robbinsdale,MN,,194663,2026-07-27T15:12:50.606880-04:00,2026-07-27T15:13:43.474711-04:00,52.867,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,43596,2474,1249,46070
all_2026-07-27_132715,218,municipality_id:cog_2025_194664,cog_2025_194664,Rogers,MN,,194664,2026-07-27T15:13:43.474984-04:00,2026-07-27T15:13:59.630934-04:00,16.156,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22571,1140,644,23711
all_2026-07-27_132715,219,municipality_id:cog_2025_167404,cog_2025_167404,Sauk Rapids,MN,,167404,2026-07-27T15:13:59.631168-04:00,2026-07-27T15:14:21.795158-04:00,22.164,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,27709,2469,950,30178
all_2026-07-27_132715,220,municipality_id:cog_2025_167608,cog_2025_167608,Vadnais Heights,MN,,167608,2026-07-27T15:14:21.795448-04:00,2026-07-27T15:14:37.023727-04:00,15.228,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18321,1088,690,19409
all_2026-07-27_132715,221,municipality_id:cog_2025_128663,cog_2025_128663,Waconia,MN,,128663,2026-07-27T15:14:37.023980-04:00,2026-07-27T15:15:08.185443-04:00,31.161,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,30891,2179,1057,33070
all_2026-07-27_132715,222,municipality_id:cog_2025_107643,cog_2025_107643,Carthage,MO,,107643,2026-07-27T15:15:08.185770-04:00,2026-07-27T15:15:42.911685-04:00,34.726,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,23407,1960,1219,25367
all_2026-07-27_132715,223,municipality_id:cog_2025_168924,cog_2025_168924,Grain Valley,MO,,168924,2026-07-27T15:15:42.911960-04:00,2026-07-27T15:16:05.955350-04:00,23.043,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26875,1703,952,28578
all_2026-07-27_132715,224,municipality_id:cog_2025_168822,cog_2025_168822,Jackson,MO,,168822,2026-07-27T15:16:05.955556-04:00,2026-07-27T15:16:37.860235-04:00,31.904,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,34859,2068,1015,36927
all_2026-07-27_132715,225,municipality_id:cog_2025_168952,cog_2025_168952,Lebanon,MO,,168952,2026-07-27T15:16:37.860468-04:00,2026-07-27T15:17:04.273786-04:00,26.413,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22398,2082,933,24480
all_2026-07-27_132715,226,municipality_id:cog_2025_169368,cog_2025_169368,Liberty,MO,,169368,2026-07-27T15:17:04.274073-04:00,2026-07-27T15:17:27.403808-04:00,23.129,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26073,1902,858,27975
all_2026-07-27_132715,227,municipality_id:cog_2025_190687,cog_2025_190687,Overland,MO,,190687,2026-07-27T15:17:27.404059-04:00,2026-07-27T15:17:50.130355-04:00,22.726,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,24002,1679,905,25681
all_2026-07-27_132715,228,municipality_id:cog_2025_129676,cog_2025_129676,Polk,MO,,129676,2026-07-27T15:17:50.130594-04:00,2026-07-27T15:18:15.236377-04:00,25.105,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22676,757,727,23433
all_2026-07-27_132715,229,municipality_id:cog_2025_129460,cog_2025_129460,Poplar Bluff,MO,,129460,2026-07-27T15:18:15.236612-04:00,2026-07-27T15:18:50.712176-04:00,35.475,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,32463,2761,1272,35224
all_2026-07-27_132715,230,municipality_id:cog_2025_129533,cog_2025_129533,Troy,MO,,129533,2026-07-27T15:18:50.712383-04:00,2026-07-27T15:19:04.293040-04:00,13.58,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18326,626,594,18952
all_2026-07-27_132715,231,municipality_id:cog_2025_168890,cog_2025_168890,Washington,MO,,168890,2026-07-27T15:19:04.293289-04:00,2026-07-27T15:19:34.305496-04:00,30.012,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22405,2120,776,24525
all_2026-07-27_132715,232,municipality_id:cog_2025_184182,cog_2025_184182,Bay St. Louis,MS,,184182,2026-07-27T15:19:34.305712-04:00,2026-07-27T15:19:55.727820-04:00,21.422,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,19287,1394,796,20681
all_2026-07-27_132715,233,municipality_id:cog_2025_223814,cog_2025_223814,Byram,MS,,223814,2026-07-27T15:19:55.728047-04:00,2026-07-27T15:20:13.920151-04:00,18.192,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22014,660,639,22674
all_2026-07-27_132715,234,municipality_id:cog_2025_190641,cog_2025_190641,Canton,MS,,190641,2026-07-27T15:20:13.920366-04:00,2026-07-27T15:20:31.529119-04:00,17.609,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18052,1522,791,19574
all_2026-07-27_132715,235,municipality_id:cog_2025_168609,cog_2025_168609,Cleveland,MS,,168609,2026-07-27T15:20:31.529334-04:00,2026-07-27T15:20:59.461603-04:00,27.941,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,27658,1845,828,29503
all_2026-07-27_132715,236,municipality_id:cog_2025_168636,cog_2025_168636,D'Iberville,MS,,168636,2026-07-27T15:20:59.461832-04:00,2026-07-27T15:21:27.954679-04:00,28.494,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,25574,1785,1045,27359
all_2026-07-27_132715,237,municipality_id:cog_2025_239972,cog_2025_239972,Diamondhead,MS,,239972,2026-07-27T15:21:27.954919-04:00,2026-07-27T15:21:51.450358-04:00,23.495,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,24915,1626,951,26541
all_2026-07-27_132715,238,municipality_id:cog_2025_107446,cog_2025_107446,Flowood,MS,,107446,2026-07-27T15:21:51.450626-04:00,2026-07-27T15:22:08.035040-04:00,16.584,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,20586,578,548,21164
all_2026-07-27_132715,239,municipality_id:cog_2025_129291,cog_2025_129291,Petal,MS,,129291,2026-07-27T15:22:08.035250-04:00,2026-07-27T15:22:35.453097-04:00,27.417,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26088,1789,1071,27877
all_2026-07-27_132715,240,municipality_id:cog_2025_129286,cog_2025_129286,West Point,MS,,129286,2026-07-27T15:22:35.453348-04:00,2026-07-27T15:22:52.097460-04:00,16.644,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18416,1415,642,19831
all_2026-07-27_132715,241,municipality_id:cog_2025_107460,cog_2025_107460,Yazoo City,MS,,107460,2026-07-27T15:22:52.097710-04:00,2026-07-27T15:23:20.290383-04:00,28.192,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,30347,2611,1477,32958
all_2026-07-27_132715,242,municipality_id:cog_2025_190757,cog_2025_190757,Conrad,MT,,190757,2026-07-27T15:23:20.290592-04:00,2026-07-27T15:23:42.992462-04:00,22.702,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18650,1438,614,20088
all_2026-07-27_132715,243,municipality_id:cog_2025_208671,cog_2025_208671,Cut Bank,MT,,208671,2026-07-27T15:23:42.992701-04:00,2026-07-27T15:24:06.562927-04:00,23.57,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,23202,2196,958,25398
all_2026-07-27_132715,244,municipality_id:cog_2025_169469,cog_2025_169469,Deer Lodge,MT,,169469,2026-07-27T15:24:06.563184-04:00,2026-07-27T15:24:37.674871-04:00,31.111,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,31250,2099,1056,33349
all_2026-07-27_132715,245,municipality_id:cog_2025_108126,cog_2025_108126,Glasgow,MT,,108126,2026-07-27T15:24:37.675081-04:00,2026-07-27T15:25:18.054158-04:00,40.379,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,28810,2372,1181,31182
