annualization_assumption,annualization_hours_used,base_or_non_base,candidate_id,cba_non_cba_hint,character_end_offset,character_start_offset,codified_record_id,comparable_wage_candidate_link,comparison_cycle_candidate,direction_bucket,effective_period_end,effective_period_start,evidence_category,extraction_id,fields_repaired,fields_still_missing,final_locator,gap_claim_blockers,gap_claim_readiness,grade,lane_position,line_offset,manual_review_reason,matched_cycle_link,mechanism_attributes,municipality,municipality_cycle_id_candidate,non_base_component_type,normalization_blocker_tags,normalization_notes,normalization_status,normalized_annual_equivalent,normalized_at,normalized_growth_type,normalized_hourly_equivalent,normalized_pay_basis,normalized_percentage_growth,normalized_record_id,normalized_value_confidence,occupation_or_classification,original_locator,original_normalization_status,page_number,paragraph_offset,parsed_annual_salary,parsed_biweekly_rate,parsed_cola_cpi_value,parsed_contract_year,parsed_currency_amount,parsed_cycle_label,parsed_daily_rate,parsed_effective_date,parsed_end_date,parsed_fiscal_year,parsed_hourly_rate,parsed_lump_sum,parsed_monthly_rate,parsed_percentage_value,parsed_premium_amount,parsed_premium_percentage,parsed_start_date,parsed_step_or_grade_value,parsed_stipend_or_allowance,parsed_weekly_rate,payband,primary_mechanism_cluster,prior_comparable_wage_candidate_link,priority_bucket,quant_span_types,rank,rating_id,raw_base_nonbase_text,raw_compensation_text,raw_context_notes,raw_effective_period_text,raw_paraphrase,raw_rank_step_grade_text,raw_span_text,raw_unit_or_group_text,raw_unit_text,raw_value_text,raw_values_preserved,readiness_id,region,repair_confidence,repair_evidence_basis,report_usability_bucket,rescue_basket,rescue_completed_at,rescue_id,rescue_lane,rescue_status,retained_source_id,safety_category,scout_target_id,section_heading,source_family,source_id,source_review_download_id,source_title,span_id,span_sha256,state,step,unit_or_group,verification_row_id
standard_2080_hours,2080,base,B4X2500LIVE-20260729-006387,non_cba_or_other_hint,17531,17489,B4X2500COD-20260730-2aee5a16f83d6e4885538160,,2024,neutral_or_general,,2024-01-01,quantitative_compensation,B4X2500TXT-20260730-af0ad61e398e16120e99,"[""occupation_or_classification"", ""safety_category"", ""unit_or_group""]",[],https://townofballstonny.gov/AgendaCenter/ViewFile/ArchivedMinutes/_01092024-2196,[],record_ready_for_matching,,453,269,,B4X2500MC-19e9de66c1ebf87e560a27a2,"[""base_wage_direct_value""]",Ballston,B4X2500MC-19e9de66c1ebf87e560a27a2,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,59592.0,2026-07-30T22:04:38Z,not_growth_value,28.65,hourly,,B4X2500NORM-f4af9558996e0f292c6175aa,moderate,public_works,https://www.townofballstonny.gov/AgendaCenter/ViewFile/ArchivedMinutes/_01092024-2196,normalization_partial,,36,,,,2024,28.65,2024,,,,,28.65,,,,,,2024-01-01,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-e36efdef84f6d5766659f602,base,Highway Custodian Eleanor Ellis $28.65/HR,Archived Minutes (Resolution 24-45): Memorandum of Understanding with Teamsters Local 294 (hourly compensation rate increase beginning 1/1/2024);,2024,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,Highway Custodian Eleanor Ellis $28.65/HR,,hourly_rate,$28.65,True,B4X2500RDY-20260730-64a9c02cea14f8232cbc,Northeast,high,"[""exact_span""]",downstream_normalization_needed,partial_repair,2026-07-30T23:12:16.907334Z,B4X2500RESCUE-81b11382ff784b07db87eebb,rescue_lane_003,rescued_full_normalization,B4X2500SRD-20260730-00847d2d25d8e1840e4c,non_safety,B4X2500-20260729-06267,,mou_or_memorandum,B4X2500LIVE-20260729-006387,B4X2500SRD-20260730-00847d2d25d8e1840e4c,Archived Minutes (Resolution 24-45): Memorandum of Understanding with Teamsters Local 294 (hourly compensation rate increase beginning 1/1/2024),B4X2500SPAN-20260730-a96964848495985adb46c5af,ebfcc73bedb978b6a3239c7a188440bfb0143a5fa1a8169c7fee44b18e23b8a2,NY,,public_works,B4X2500V-20260730-02473
document_specific,2080,base,B4X2500LIVE-20260729-004959,non_cba_or_other_hint,317239,317165,B4X2500COD-20260730-0d9008dd952e6db6f356bdb3,,undated-source-B4X2500LIVE-20260729-004959,neutral_or_general,,,quantitative_compensation,B4X2500TXT-20260730-972852cd5792b38cfb5b,[],"[""comparable_wage_value"", ""pay_basis"", ""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",https://cityofdunkerton.org/vertical/sites/%7B6984D614-4DDA-4856-B752-3D305CC436DB%7D/uploads/Code_Dunkerton_Ver_2020_December.pdf,"[""comparable_wage_value"", ""pay_basis"", ""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",not_ready,,393,6146,comparable_wage_value;pay_basis;safety_category;occupation_or_unit;2014_2024_effective_cycle,B4X2500MC-d7c1868c2a73acb6a992c6cb,"[""base_wage_direct_value""]",Dunkerton,B4X2500MC-d7c1868c2a73acb6a992c6cb,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""effective_period_or_cycle_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_partial,164.64,2026-07-30T22:04:38Z,not_growth_value,0.0792,monthly,,B4X2500NORM-f4d3e93e03cd94ad7da0881f,moderate,unknown,https://www.cityofdunkerton.org/vertical/sites/%7B6984D614-4DDA-4856-B752-3D305CC436DB%7D/uploads/Code_Dunkerton_Ver_2020_December.pdf,normalization_partial,,1021,,,,,13.72,,,,,,,,13.72,,,,,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-9fcf8995613e594b75ef159a,base,"First 2,000 gallons used per month at the rate of $13.72 (minimum bill).","Code of Ordinances - Dunkerton, Iowa (compiled code PDF; may include personnel/salary provisions or references);",,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"First 2,000 gallons used per month at the rate of $13.72 (minimum bill).",,hourly_rate,$13.72,True,B4X2500RDY-20260730-65f8fbe5004b1863239f,Midwest,low,"[""prior_normalization_metadata_only""]",pi_report_context_only,partial_repair,2026-07-30T22:56:16.006695Z,B4X2500RESCUE-9aff9b74d62e21d3fc05ccd9,rescue_lane_001,downgraded_unusable,B4X2500SRD-20260730-76589f139468750b2dd6,unclear,B4X2500-20260729-05015,,wage_schedule,B4X2500LIVE-20260729-004959,B4X2500SRD-20260730-76589f139468750b2dd6,"Code of Ordinances - Dunkerton, Iowa (compiled code PDF; may include personnel/salary provisions or references)",B4X2500SPAN-20260730-e87961704b7076640fa476a6,cdd7eb4e6c6fa6fb8bc5a9c16bcedc8add4b29b6487568b99ec5023494edebe2,IA,,unresolved_unit,B4X2500V-20260730-04497
standard_2080_hours,2080,base,B4X2500LIVE-20260729-007915,non_cba_or_other_hint,43791,43709,B4X2500COD-20260730-16a1b5764254a85bcec0c5e7,,2025,not_applicable,,2025-02-17,quantitative_compensation,B4X2500TXT-20260730-3caf953515452d738c3d,[],"[""comparable_wage_value"", ""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",https://cityofharrisonmi.civicweb.net/document/66327/City%20of%20Harrison%20Pesonnel%20Handbook%202025%20Draft.pdf,"[""comparable_wage_value"", ""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",not_ready,,210,786,comparable_wage_value;safety_category;occupation_or_unit;2014_2024_effective_cycle,B4X2500MC-b617b1afd01758cb29ec2512,"[""base_wage_direct_value""]",Harrison,B4X2500MC-b617b1afd01758cb29ec2512,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption"", ""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,1040.0,2026-07-30T22:04:39Z,not_growth_value,0.5,hourly,,B4X2500NORM-f506d97ef73363709a9de455,moderate,unknown,https://cityofharrisonmi.civicweb.net/document/66327/City%20of%20Harrison%20Pesonnel%20Handbook%202025%20Draft.pdf?handle=4539BC4393304BBDAB184E5C9C66A674,normalization_partial,,151,,,,2025,0.5,2025,,2025-02-17,,,0.5,,,,,,2025-02-17,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-395294f94f48c6a97d8cd353,base,The standard increase for these licenses is currently $0.50 per hour per relevant,"City of Harrison Personnel Handbook 2025 Draft (effective as of February 17, 2025);",2025-02-17,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,The standard increase for these licenses is currently $0.50 per hour per relevant,,hourly_rate,$0.50,True,B4X2500RDY-20260730-45ae15d72ed2b12649fa,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:04:14.637005Z,B4X2500RESCUE-9c3aee99289dc501d24ecdcf,rescue_lane_002,downgraded_unusable,B4X2500SRD-20260730-5e3cf03d486d1b7b256b,unclear,B4X2500-20260729-07869,,other_local_government_pay_policy,B4X2500LIVE-20260729-007915,B4X2500SRD-20260730-5e3cf03d486d1b7b256b,"City of Harrison Personnel Handbook 2025 Draft (effective as of February 17, 2025)",B4X2500SPAN-20260730-86064c15a8ab77da8371af36,b91b5c87f502f108eca7aed308f901dbf4fb7c2b8d16fa60d59694adff7d655c,MI,,unresolved_unit,B4X2500V-20260730-02016
standard_2080_hours,2080,base,B4X2500LIVE-20260729-007810,non_cba_or_other_hint,1267,1231,B4X2500COD-20260730-954a0bc0dd49562ee304952f,,undated-source-B4X2500LIVE-20260729-007810,not_applicable,,,quantitative_compensation,B4X2500TXT-20260730-4b6cddd9f1915a355659,[],"[""2014_2024_effective_cycle""]",https://lincolnks.org/documents/597/Salary_Ord_746.pdf,"[""2014_2024_effective_cycle""]",near_ready,,984,27,2014_2024_effective_cycle,B4X2500MC-c167b26bafa43c04faf519d3,"[""base_wage_direct_value""]",Lincoln,B4X2500MC-c167b26bafa43c04faf519d3,,"[""effective_period_or_cycle_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,72800.0,2026-07-30T22:04:38Z,not_growth_value,35.0,hourly,,B4X2500NORM-f53d155af0d8609faf6c587e,moderate,clerical_admin,https://www.lincolnks.org/documents/597/Salary_Ord_746.pdf,normalization_partial,,8,,,,,14.0,,,,,,35.0,,,,,,,,,,,quantitative_base_wage_needs_normalization,,medium_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-b5c23840a5f143f31fe49ed5,base,Deputy City Clerk: $14-$35 per hour,"Ordinance No. 746: Amending Ordinance No. 715 and Article 3, Section 1-315 of the Code of the City of Lincoln Center, Kansas (Compensation of Office Holders);",,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,Deputy City Clerk: $14-$35 per hour,clerical_admin,hourly_rate,$14.00; $35.00,True,B4X2500RDY-20260730-bb4e00ad9a424f8ea9a6,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T22:56:25.850421Z,B4X2500RESCUE-a8c061bba6152618e9ceb443,rescue_lane_001,rescued_near_gap_ready,B4X2500SRD-20260730-abd8267ecd28fd2f8aa5,non_safety,B4X2500-20260729-07788,,other_local_government_pay_policy,B4X2500LIVE-20260729-007810,B4X2500SRD-20260730-abd8267ecd28fd2f8aa5,"Ordinance No. 746: Amending Ordinance No. 715 and Article 3, Section 1-315 of the Code of the City of Lincoln Center, Kansas (Compensation of Office Holders)",B4X2500SPAN-20260730-c357d421693f9817d62a75d3,fef44efba01486ba7bc9ac5a14177b64c927ad65560c103e8598ed8ed2d7b931,KS,,clerical_admin,B4X2500V-20260730-03262
standard_2080_hours,2080,base,B4X2500LIVE-20260729-005704,non_cba_or_other_hint,23475,23338,B4X2500COD-20260730-97a59a044b9151d238369dfb,,2021,not_applicable,,2021-04-08,quantitative_compensation,B4X2500TXT-20260730-db8d963d0817087bf4af,[],"[""safety_category"", ""occupation_or_unit""]",https://etypeproductionstorage1.blob.core.windows.net/%24web/Production_Prod/Jobs/395/2021-04-06/187103/PreProcessedPDF/hook_184475_prep_20210406110628779.pdf,"[""safety_category"", ""occupation_or_unit""]",not_ready,,1014,440,safety_category;occupation_or_unit,B4X2500MC-dc56963e24aa41d483dc9a35,"[""base_wage_direct_value""]",Mullen,B4X2500MC-dc56963e24aa41d483dc9a35,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,29640.0,2026-07-30T22:04:38Z,not_growth_value,14.25,hourly,,B4X2500NORM-f55efe90315ded65a260466c,moderate,unknown,https://etypeproductionstorage1.blob.core.windows.net/%24web/Production_Prod/Jobs/395/2021-04-06/187103/PreProcessedPDF/hook_184475_prep_20210406110628779.pdf,normalization_partial,,19,,,,2021,14.25,2021,,2021-04-08,,,14.25,,,,,,2021-04-08,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-8ab1d3512b4bac83d3feebe1,base,"~6~ Thursday, April 8, 2021 Hooker County Tribune increasing to $14.25 per hour, or parts of ordinances in (d) If an officer finds a dog","Ordinance 215 — Salaries of Village Employees, Village Board Members, and Village Board Chairman (effective wage start dates);",2021-04-08,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"~6~ Thursday, April 8, 2021 Hooker County Tribune increasing to $14.25 per hour, or parts of ordinances in (d) If an officer finds a dog",,hourly_rate,$14.25,True,B4X2500RDY-20260730-fee5d49f6d4ca8fe4da5,Midwest,low,"[""prior_normalization_metadata_only""]",pi_report_context_only,partial_repair,2026-07-30T23:04:26.817876Z,B4X2500RESCUE-daa387e87e5f63a46ad634d7,rescue_lane_002,still_partial,B4X2500SRD-20260730-dc1b18871eb2b77ee93d,unclear,B4X2500-20260729-05721,,wage_schedule,B4X2500LIVE-20260729-005704,B4X2500SRD-20260730-dc1b18871eb2b77ee93d,"Ordinance 215 — Salaries of Village Employees, Village Board Members, and Village Board Chairman (effective wage start dates)",B4X2500SPAN-20260730-7e2c4f5df1608ac15b6005fa,5e1f2dccdcd1f252989e3abea4f1490fd195bb4fa4c7c32c4a1015e247bc07da,NE,,unresolved_unit,B4X2500V-20260730-02215
standard_2080_hours,2080,base,B4X2500LIVE-20260729-006570,non_cba_or_other_hint,488,432,B4X2500COD-20260730-22594b2ef0b1d751fd1ae264,,2024,not_applicable,,2024-01-01,quantitative_compensation,B4X2500TXT-20260730-67adccead1707bc5959f,"[""occupation_or_classification"", ""safety_category"", ""unit_or_group""]",[],https://macungie.pa.us/council/30sep24budget.pdf,[],record_ready_for_matching,,342,20,,B4X2500MC-b8c292da2956bffa7a5bcfe5,"[""base_wage_direct_value""]",Macungie,B4X2500MC-b8c292da2956bffa7a5bcfe5,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,62400.0,2026-07-30T22:04:39Z,not_growth_value,30.0,hourly,,B4X2500NORM-f56cae74c8b4b3b1be51637b,moderate,other,https://www.macungie.pa.us/council/30sep24budget.pdf,normalization_partial,,3,,,,2024,30.0,2024,,,,,30.0,,,,,,2024-01-01,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-36b14c521920c089dcced64f,base,"PT Code Enforcement Officer up to $30.00/hr ($ 37,440)","Macungie Borough Council Budget Meeting Minutes (Sept 30, 2024) — payroll wage increases “Per CBA” for Teamsters and other non-teamster employees;",2024,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"PT Code Enforcement Officer up to $30.00/hr ($ 37,440)",,hourly_rate,"$30.00; $37,440.00",True,B4X2500RDY-20260730-4a07b73db3a5c35e5000,Northeast,high,"[""exact_span""]",downstream_normalization_needed,partial_repair,2026-07-30T23:20:15.611213Z,B4X2500RESCUE-fb4c0fb50a57ae1633b77261,rescue_lane_004,rescued_full_normalization,B4X2500SRD-20260730-5bcfced53cf1b7fa7a71,non_safety,B4X2500-20260729-06378,,budget_or_pay_plan,B4X2500LIVE-20260729-006570,B4X2500SRD-20260730-5bcfced53cf1b7fa7a71,"Macungie Borough Council Budget Meeting Minutes (Sept 30, 2024) — payroll wage increases “Per CBA” for Teamsters and other non-teamster employees",B4X2500SPAN-20260730-5dd6520b29748076a880c8f1,511ace020730c58774e8852becfd0ed9019663943bad51bef89fcbb3d83070b7,PA,,other,B4X2500V-20260730-04062
standard_2080_hours,2080,base,B4X2500LIVE-20260729-006425,non_cba_or_other_hint,7977,7957,B4X2500COD-20260730-f7d8feab8a8210d9cfa3ace9,,undated-source-B4X2500LIVE-20260729-006425,not_applicable,,,quantitative_compensation,B4X2500TXT-20260730-311beaeb738c1a20fd62,[],"[""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",https://grandislandny.gov/AgendaCenter/ViewFile/Minutes/_04212025-661,"[""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",not_ready,,552,183,safety_category;occupation_or_unit;2014_2024_effective_cycle,B4X2500MC-724fe1c9ec7ad724360221ea,"[""base_wage_direct_value""]",Grand Island,B4X2500MC-724fe1c9ec7ad724360221ea,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""effective_period_or_cycle_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,32760.0,2026-07-30T22:04:39Z,not_growth_value,15.75,hourly,,B4X2500NORM-f5f3d2e3dfb7de8a60889696,moderate,unknown,https://www.grandislandny.gov/AgendaCenter/ViewFile/Minutes/_04212025-661,normalization_partial,,26,,,,,15.75,,,,,,15.75,,,,,,,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-33ddcd66a215a64b33b203cf,base,1 Aide $15.75 / hr.,Town of Grand Island – Regular Meeting # 6 (Minutes) — Memorandum of Understanding (MOU) with CSEA (stipend for expansion of duties);,,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,1 Aide $15.75 / hr.,,hourly_rate,$15.75,True,B4X2500RDY-20260730-b162ac61c0100274e278,Northeast,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:12:18.169719Z,B4X2500RESCUE-99d4bce262739b0ada19d440,rescue_lane_003,downgraded_unusable,B4X2500SRD-20260730-2ea921eb6db706fee628,unclear,B4X2500-20260729-06290,,mou_or_memorandum,B4X2500LIVE-20260729-006425,B4X2500SRD-20260730-2ea921eb6db706fee628,Town of Grand Island – Regular Meeting # 6 (Minutes) — Memorandum of Understanding (MOU) with CSEA (stipend for expansion of duties),B4X2500SPAN-20260730-87264892f4a1e8d9704dcbe9,58f5def800e020bada8e77424c06210bbdd8f721e21c7fd7571077ce59cd86e8,NY,,unresolved_unit,B4X2500V-20260730-05352
standard_2080_hours,2080,base,B4X2500LIVE-20260729-001116,non_cba_or_other_hint,122332,122188,B4X2500COD-20260730-c73428bfa72f5e4fd2748a2b,,undated-source-B4X2500LIVE-20260729-001116,non_safety_advantage,,,quantitative_compensation,B4X2500TXT-20260730-84a2e6857696b0731ed2,"[""base_or_non_base""]","[""comparable_wage_value"", ""pay_basis"", ""2014_2024_effective_cycle""]",https://townofchesterville.me/_files/ugd/f41968_077c6a57903e4ea0b702208522d5ec48.pdf,"[""comparable_wage_value"", ""pay_basis"", ""2014_2024_effective_cycle""]",not_ready,,15,2549,comparable_wage_value;pay_basis;2014_2024_effective_cycle,B4X2500MC-b3fd72c7cbe7b37eab8403d3,"[""automatic_raise_mechanism""]",Chesterville,B4X2500MC-b3fd72c7cbe7b37eab8403d3,,"[""base_nonbase_unresolved"", ""effective_period_or_cycle_unresolved"", ""base_nonbase_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,41600.0,2026-07-30T22:04:39Z,across_the_board_raise,20.0,mixed,2.0,B4X2500NORM-f5fc22408c91e42d07b56119,moderate,public_works,https://www.townofchesterville.me/_files/ugd/f41968_077c6a57903e4ea0b702208522d5ec48.pdf,normalization_partial,,487,,,,,20.0,,,,,,20.0,,,2.0,,,,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""percentage_raise""]",,B4X2500-RATING-20260730-a0fb62d69d3bfba971eb6524,,"Assistant 41,086 41,912 37,461 4,451 42,400 42,400 42,400 2120/hrs @ $20/hr 2120/hrs @ 19.37/hr 2% increase = $19.77/hr 2% increase = $19.77/hr",Town of Chesterville (ME) Budget / Payroll & Taxes – Fire Department line items and suggested pay; PUBLIC WORKS,,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"Assistant 41,086 41,912 37,461 4,451 42,400 42,400 42,400 2120/hrs @ $20/hr 2120/hrs @ 19.37/hr 2% increase = $19.77/hr 2% increase = $19.77/hr",public_works,percentage_raise,$20.00; $19.77; $19.77; 2%; 2%,True,B4X2500RDY-20260730-e0fb1909a23e366dd91b,Northeast,low,"[""exact_span_base_term""]",downstream_normalization_needed,partial_repair,2026-07-30T23:04:14.062441Z,B4X2500RESCUE-90633cc14a8054defdf3e66b,rescue_lane_002,rescued_manual_review_needed,B4X2500SRD-20260730-5907826dd158824aa3ce,non_safety,B4X2500-20260729-01086,PUBLIC WORKS,budget_or_pay_plan,B4X2500LIVE-20260729-001116,B4X2500SRD-20260730-5907826dd158824aa3ce,Town of Chesterville (ME) Budget / Payroll & Taxes – Fire Department line items and suggested pay,B4X2500SPAN-20260730-e9020cf27a05be7667aaea58,f8206473933528ca11bbc01bf39afa25124f6c43b03187546fda36c42b561078,ME,,public_works,B4X2500V-20260730-01947
standard_2080_hours,2080,base,B4X2500LIVE-20260729-006616,non_cba_or_other_hint,31683,31642,B4X2500COD-20260730-3113edea06c64710cad78a7d,,undated-source-B4X2500LIVE-20260729-006616,neutral_or_general,,,quantitative_compensation,B4X2500TXT-20260730-b95d2ef664c39216475d,[],"[""2014_2024_effective_cycle""]",https://scottdaleborough.com/wp-content/uploads/2026/03/2022-Minutes.pdf,"[""2014_2024_effective_cycle""]",near_ready,,387,749,2014_2024_effective_cycle,B4X2500MC-2f7f4509fa800be6405a78f9,"[""base_wage_direct_value""]",Scottdale,B4X2500MC-2f7f4509fa800be6405a78f9,,"[""effective_period_or_cycle_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,44720.0,2026-07-30T22:04:39Z,not_growth_value,21.5,hourly,,B4X2500NORM-f674848ccedda40f9dc5355d,moderate,police,https://scottdaleborough.com/wp-content/uploads/2026/03/2022-Minutes.pdf,normalization_partial,,213,,,,,21.5,,,,,,21.5,,,,,,,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-2651b80013efa276c9b5a8e5,base,part time police officers to $21.50/hour.,Borough of Scottdale Council Meeting Minutes (Police Contract – tiered system; FOP attorney; amendments discussed);,,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,part time police officers to $21.50/hour.,police,hourly_rate,$21.50,True,B4X2500RDY-20260730-228153adb93035bcd12d,Northeast,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:20:16.018938Z,B4X2500RESCUE-f8d8742ff0e1333e2937ee47,rescue_lane_004,rescued_near_gap_ready,B4X2500SRD-20260730-5c771c389eda7588a749,police,B4X2500-20260729-06409,,mou_or_memorandum,B4X2500LIVE-20260729-006616,B4X2500SRD-20260730-5c771c389eda7588a749,Borough of Scottdale Council Meeting Minutes (Police Contract – tiered system; FOP attorney; amendments discussed),B4X2500SPAN-20260730-63029ad511f0f9bd886d878d,1a8033a79f66d1eb962d2e84080ec2c1f68c83bdf022f3b32b0a55f1bc986fa8,PA,,police,B4X2500V-20260730-04085
not_applicable,,non_base,B4X2500LIVE-20260729-007218,non_cba_or_other_hint,4607,4564,B4X2500COD-20260730-60b38d64274736ea2d99b8de,,2024-2025,neutral_or_general,2025-12-31,2024-01-01,non_base_compensation,B4X2500TXT-20260730-e1d015f83ce8346dd973,[],"[""comparable_wage_value"", ""pay_basis"", ""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",https://lvtexas.us/_files/ugd/4923f8_c574829c26d14d61bc9e832b28f701b9.pdf,"[""comparable_wage_value"", ""pay_basis"", ""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",not_ready,,687,135,comparable_wage_value;pay_basis;safety_category;occupation_or_unit;2014_2024_effective_cycle,B4X2500MC-501dd050241ad319e80a7343,"[""non_base_compensation_signal""]",Laguna Vista,B4X2500MC-501dd050241ad319e80a7343,stipend_or_allowance,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""cycle_partially_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_partial,,2026-07-30T22:04:39Z,premium_or_differential,,stipend,,B4X2500NORM-f6abdba1d48f94448e006929,moderate,unknown,https://www.lvtexas.us/_files/ugd/4923f8_c574829c26d14d61bc9e832b28f701b9.pdf,normalization_partial,,31,,,,2024,1404.0,2024-2025,,,2025-12-31,2024,,,,,1404.0,,2024-01-01,,1404.0,,,non_base_compensation,,high_priority_verification_ready,"[""stipend_or_allowance""]",,B4X2500-RATING-20260730-d3df53b0601f8970f0c1be43,non_base,"CELL PHONE ALLOWANCE $ 1,404 $ - $ (1,404)","ORDINANCE NUMBER 2024-06 — Town of Laguna Vista FY 2024-2025 Budget (Appropriations for General Government; Exhibit A budget appended); 52400 LONGEVITY PAY $ 2,000 $ - $ (2,000)",2024; 2025,The passage references a non-base compensation component for later review.,,"CELL PHONE ALLOWANCE $ 1,404 $ - $ (1,404)",,stipend_or_allowance,"$1,404.00",True,B4X2500RDY-20260730-f49ccdaabab479417403,South,low,"[""prior_normalization_metadata_only""]",pi_report_context_only,partial_repair,2026-07-30T23:20:19.937508Z,B4X2500RESCUE-590b02c7cc4a721cb2aff4fa,rescue_lane_004,downgraded_unusable,B4X2500SRD-20260730-65da523e8676a5eabffd,unclear,B4X2500-20260729-07237,"52400 LONGEVITY PAY $ 2,000 $ - $ (2,000)",budget_or_pay_plan,B4X2500LIVE-20260729-007218,B4X2500SRD-20260730-65da523e8676a5eabffd,ORDINANCE NUMBER 2024-06 — Town of Laguna Vista FY 2024-2025 Budget (Appropriations for General Government; Exhibit A budget appended),B4X2500SPAN-20260730-2b0dffaf9520a059604adc68,13df8e6ccaee805e1cd7fd82477a2ec9534e584cb115ac68222476094466bada,TX,,unresolved_unit,B4X2500V-20260730-01281
