hex_cell_id,geography_panel,projected_hex_center_x,projected_hex_center_y,centroid_latitude,centroid_longitude,mechanism_tag,side,implementation_event_count,root_compensation_event_count,unique_municipality_count,unique_cycle_count,urban_event_count,rural_event_count,unknown_urbanicity_count
CONUS50-+00018-+00016,lower_48,1350000.0,2165063.509,41.440173,-79.828753,retroactive,police,1,1,1,1,0,0,1
CONUS50-+00018-+00016,lower_48,1350000.0,2165063.509,41.36847,-79.691935,retroactive,remains_unclear,3,3,2,3,0,1,2
CONUS50-+00018-+00016,lower_48,1350000.0,2165063.509,41.440173,-79.828753,retroactive_pay,police,1,1,1,1,0,0,1
CONUS50-+00018-+00016,lower_48,1350000.0,2165063.509,41.36847,-79.691935,retroactive_pay,remains_unclear,3,3,2,3,0,1,2
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.099141,-79.320102,base_wage_change,police,3,3,1,3,3,0,0
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.132975,-79.235956,budget_pay_plan_process,police,1,1,1,1,0,0,1
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.304942,-79.237366,budget_pay_plan_process,side_independent,4,4,4,2,0,2,2
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.132975,-79.235956,fiscal_constraint,police,1,1,1,1,0,0,1
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.304942,-79.237366,fiscal_constraint,side_independent,4,4,4,2,0,2,2
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.099141,-79.320102,no_direct_compensation_outcome,mixed,1,1,1,1,1,0,0
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.46949,-79.320099,no_direct_compensation_outcome,side_independent,2,2,2,2,0,0,2
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.099141,-79.320102,none_identified,mixed,1,1,1,1,1,0,0
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.099141,-79.320102,none_identified,police,4,4,1,4,4,0,0
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.132975,-79.235956,one_time,police,1,1,1,1,0,0,1
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.304942,-79.237366,one_time,side_independent,2,2,2,1,0,2,0
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.099141,-79.320102,payroll_effective_date,police,3,3,1,3,3,0,0
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.46949,-79.320099,payroll_effective_date,side_independent,2,2,2,2,0,0,2
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.099141,-79.320102,recurring,police,4,4,1,4,4,0,0
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.132975,-79.235956,retroactive,police,4,4,2,4,3,0,1
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.304942,-79.237366,retroactive,side_independent,2,2,2,1,0,2,0
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.132975,-79.235956,retroactive_pay,police,4,4,2,4,3,0,1
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.304942,-79.237366,retroactive_pay,side_independent,2,2,2,1,0,2,0
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.099141,-79.320102,stipend_or_premium,police,1,1,1,1,1,0,0
CONUS50-+00018-+00017,lower_48,1350000.0,2251666.05,42.099141,-79.320102,unclear,mixed,1,1,1,1,1,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.637885,-79.029516,across_the_board_raise,police,2,2,2,1,1,0,1
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.910021,-78.741821,across_the_board_raise,remains_unclear,4,4,4,4,3,0,1
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,43.184149,-78.951416,benefit_cost_change,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.837777,-78.751233,classification_band_change,mixed,1,1,1,1,1,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.95825,-78.73952,none_identified,fire,1,1,1,1,1,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.837777,-78.751233,none_identified,mixed,1,1,1,1,1,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.637885,-79.029516,none_identified,non_safety,1,1,1,1,1,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.637885,-79.029516,none_identified,police,3,3,3,2,2,0,1
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.910021,-78.741821,none_identified,remains_unclear,5,5,5,4,4,0,1
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.637885,-79.029516,one_time,non_safety,1,1,1,1,1,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,43.011935,-78.883443,one_time,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.95825,-78.73952,payroll_effective_date,fire,1,1,1,1,1,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.637885,-79.029516,payroll_effective_date,police,2,2,2,2,2,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.910021,-78.741821,payroll_effective_date,remains_unclear,4,4,4,3,4,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.637885,-79.029516,recurring,police,2,2,2,1,1,0,1
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.910021,-78.741821,recurring,remains_unclear,4,4,4,4,3,0,1
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.95825,-78.73952,retroactive,fire,1,1,1,1,1,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.637885,-79.029516,retroactive,non_safety,1,1,1,1,1,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.637885,-79.029516,retroactive,police,2,2,2,2,2,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.910021,-78.741821,retroactive,remains_unclear,4,4,4,3,4,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.95825,-78.73952,retroactive_pay,fire,1,1,1,1,1,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.637885,-79.029516,retroactive_pay,non_safety,1,1,1,1,1,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.637885,-79.029516,retroactive_pay,police,2,2,2,2,2,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.910021,-78.741821,retroactive_pay,remains_unclear,4,4,4,3,4,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,43.017901,-78.962657,step_progression,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,43.011935,-78.883443,stipend_or_premium,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,42.837777,-78.751233,unclear,mixed,1,1,1,1,1,0,0
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,43.184149,-78.951416,unclear,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00018-+00018,lower_48,1350000.0,2338268.59,43.184149,-78.951416,uniform_or_equipment_allowance,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00019-+00000,lower_48,1425000.0,822724.134,29.245606,-81.047045,non_base_compensation_other,police,1,1,1,1,1,0,0
CONUS50-+00019-+00000,lower_48,1425000.0,822724.134,29.245606,-81.047045,none_identified,police,1,1,1,1,1,0,0
CONUS50-+00019-+00000,lower_48,1425000.0,822724.134,29.245606,-81.047045,payroll_effective_date,police,1,1,1,1,1,0,0
CONUS50-+00019-+00001,lower_48,1425000.0,909326.674,30.339552,-81.396669,across_the_board_raise,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019-+00001,lower_48,1425000.0,909326.674,30.339552,-81.396669,none_identified,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019-+00001,lower_48,1425000.0,909326.674,30.339552,-81.396669,recurring,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019-+00001,lower_48,1425000.0,909326.674,30.339552,-81.396669,retroactive,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019-+00001,lower_48,1425000.0,909326.674,30.339552,-81.396669,retroactive_pay,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019-+00004,lower_48,1425000.0,1169134.295,32.498719,-80.313487,none_identified,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00019-+00004,lower_48,1425000.0,1169134.295,32.498719,-80.313487,payroll_effective_date,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00019-+00004,lower_48,1425000.0,1169134.295,32.498719,-80.313487,retroactive,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00019-+00004,lower_48,1425000.0,1169134.295,32.498719,-80.313487,retroactive_pay,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00019-+00007,lower_48,1425000.0,1428941.916,35.216362,-80.005007,across_the_board_raise,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00019-+00007,lower_48,1425000.0,1428941.916,35.216362,-80.005007,cola_cpi_adjustment,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00019-+00007,lower_48,1425000.0,1428941.916,35.216362,-80.005007,none_identified,remains_unclear,3,3,2,3,1,2,0
CONUS50-+00019-+00007,lower_48,1425000.0,1428941.916,35.216362,-80.005007,payroll_effective_date,remains_unclear,3,3,2,3,1,2,0
CONUS50-+00019-+00007,lower_48,1425000.0,1428941.916,35.216362,-80.005007,recurring,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00019-+00007,lower_48,1425000.0,1428941.916,35.216362,-80.005007,retroactive,remains_unclear,3,3,2,3,1,2,0
CONUS50-+00019-+00007,lower_48,1425000.0,1428941.916,35.216362,-80.005007,retroactive_pay,remains_unclear,3,3,2,3,1,2,0
CONUS50-+00019-+00008,lower_48,1425000.0,1515544.457,35.679894,-80.423628,across_the_board_raise,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019-+00008,lower_48,1425000.0,1515544.457,35.815921,-79.807662,budget_pay_plan_process,side_independent,1,1,1,1,1,0,0
CONUS50-+00019-+00008,lower_48,1425000.0,1515544.457,35.699997,-80.421147,classification_band_change,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019-+00008,lower_48,1425000.0,1515544.457,35.815921,-79.807662,fiscal_constraint,side_independent,1,1,1,1,1,0,0
CONUS50-+00019-+00008,lower_48,1425000.0,1515544.457,35.975135,-80.220448,lump_sum,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019-+00008,lower_48,1425000.0,1515544.457,35.815921,-79.807662,no_direct_compensation_outcome,side_independent,1,1,1,1,1,0,0
CONUS50-+00019-+00008,lower_48,1425000.0,1515544.457,35.679894,-80.423628,none_identified,remains_unclear,5,5,4,3,4,0,1
CONUS50-+00019-+00008,lower_48,1425000.0,1515544.457,35.975135,-80.220448,one_time,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019-+00008,lower_48,1425000.0,1515544.457,35.699997,-80.421147,ordinance_adoption,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019-+00008,lower_48,1425000.0,1515544.457,35.699997,-80.421147,overtime,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019-+00008,lower_48,1425000.0,1515544.457,35.434915,-80.219812,payroll_effective_date,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00019-+00008,lower_48,1425000.0,1515544.457,35.679894,-80.423628,recurring,remains_unclear,2,2,2,1,2,0,0
CONUS50-+00019-+00008,lower_48,1425000.0,1515544.457,35.434915,-80.219812,retroactive,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00019-+00008,lower_48,1425000.0,1515544.457,35.434915,-80.219812,retroactive_pay,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00019-+00008,lower_48,1425000.0,1515544.457,35.815921,-79.807662,settlement_or_mou,side_independent,1,1,1,1,1,0,0
CONUS50-+00019-+00008,lower_48,1425000.0,1515544.457,35.815921,-79.807662,unclear,side_independent,1,1,1,1,1,0,0
CONUS50-+00019-+00009,lower_48,1425000.0,1602146.997,35.998445,-79.934601,none_identified,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019-+00009,lower_48,1425000.0,1602146.997,35.998445,-79.934601,payroll_effective_date,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019-+00009,lower_48,1425000.0,1602146.997,35.998445,-79.934601,retroactive,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019-+00009,lower_48,1425000.0,1602146.997,35.998445,-79.934601,retroactive_pay,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019-+00014,lower_48,1425000.0,2035159.699,40.48812,-78.726541,across_the_board_raise,police,1,1,1,1,1,0,0
CONUS50-+00019-+00014,lower_48,1425000.0,2035159.699,40.239043,-78.968749,non_base_compensation_other,non_safety,1,1,1,1,0,0,1
CONUS50-+00019-+00014,lower_48,1425000.0,2035159.699,40.239043,-78.968749,non_base_compensation_other,police,1,1,1,1,0,0,1
CONUS50-+00019-+00014,lower_48,1425000.0,2035159.699,40.239043,-78.968749,non_base_compensation_other,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00019-+00014,lower_48,1425000.0,2035159.699,40.239043,-78.968749,none_identified,non_safety,1,1,1,1,0,0,1
CONUS50-+00019-+00014,lower_48,1425000.0,2035159.699,40.239043,-78.968749,none_identified,police,3,3,3,3,2,0,1
CONUS50-+00019-+00014,lower_48,1425000.0,2035159.699,40.239043,-78.968749,none_identified,remains_unclear,3,3,3,3,0,2,1
CONUS50-+00019-+00014,lower_48,1425000.0,2035159.699,39.83392,-79.057107,one_time,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00019-+00014,lower_48,1425000.0,2035159.699,40.239043,-78.968749,payroll_effective_date,non_safety,1,1,1,1,0,0,1
CONUS50-+00019-+00014,lower_48,1425000.0,2035159.699,40.239043,-78.968749,payroll_effective_date,police,3,3,3,3,2,0,1
CONUS50-+00019-+00014,lower_48,1425000.0,2035159.699,40.239043,-78.968749,payroll_effective_date,remains_unclear,2,2,2,2,0,1,1
CONUS50-+00019-+00014,lower_48,1425000.0,2035159.699,40.48812,-78.726541,recurring,police,1,1,1,1,1,0,0
CONUS50-+00019-+00014,lower_48,1425000.0,2035159.699,40.48812,-78.726541,retroactive,police,2,2,2,2,2,0,0
CONUS50-+00019-+00014,lower_48,1425000.0,2035159.699,40.470561,-78.834011,retroactive,remains_unclear,2,2,2,2,0,2,0
CONUS50-+00019-+00014,lower_48,1425000.0,2035159.699,40.48812,-78.726541,retroactive_pay,police,2,2,2,2,2,0,0
CONUS50-+00019-+00014,lower_48,1425000.0,2035159.699,40.470561,-78.834011,retroactive_pay,remains_unclear,2,2,2,2,0,2,0
CONUS50-+00019-+00015,lower_48,1425000.0,2121762.239,40.882454,-78.606448,across_the_board_raise,remains_unclear,2,2,1,2,0,2,0
CONUS50-+00019-+00015,lower_48,1425000.0,2121762.239,41.067754,-79.173749,budget_pay_plan_process,police,1,1,1,1,0,1,0
CONUS50-+00019-+00015,lower_48,1425000.0,2121762.239,41.067754,-79.173749,fiscal_constraint,police,1,1,1,1,0,1,0
CONUS50-+00019-+00015,lower_48,1425000.0,2121762.239,41.067754,-79.173749,no_direct_compensation_outcome,police,1,1,1,1,0,1,0
CONUS50-+00019-+00015,lower_48,1425000.0,2121762.239,41.067754,-79.173749,none_identified,police,1,1,1,1,0,1,0
CONUS50-+00019-+00015,lower_48,1425000.0,2121762.239,40.882454,-78.606448,none_identified,remains_unclear,2,2,1,2,0,2,0
CONUS50-+00019-+00015,lower_48,1425000.0,2121762.239,41.067754,-79.173749,payroll_effective_date,police,2,2,1,2,0,2,0
CONUS50-+00019-+00015,lower_48,1425000.0,2121762.239,40.882454,-78.606448,payroll_effective_date,remains_unclear,2,2,1,2,0,2,0
CONUS50-+00019-+00015,lower_48,1425000.0,2121762.239,40.882454,-78.606448,recurring,remains_unclear,2,2,1,2,0,2,0
CONUS50-+00019-+00015,lower_48,1425000.0,2121762.239,41.067754,-79.173749,retroactive,police,1,1,1,1,0,1,0
CONUS50-+00019-+00015,lower_48,1425000.0,2121762.239,40.882454,-78.606448,retroactive,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00019-+00015,lower_48,1425000.0,2121762.239,41.067754,-79.173749,retroactive_pay,police,1,1,1,1,0,1,0
CONUS50-+00019-+00015,lower_48,1425000.0,2121762.239,40.882454,-78.606448,retroactive_pay,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00019-+00016,lower_48,1425000.0,2208364.78,41.916967,-78.687943,budget_pay_plan_process,fire,1,1,1,1,0,0,1
CONUS50-+00019-+00016,lower_48,1425000.0,2208364.78,41.916967,-78.687943,budget_pay_plan_process,police,1,1,1,1,0,0,1
CONUS50-+00019-+00016,lower_48,1425000.0,2208364.78,41.916967,-78.687943,fiscal_constraint,fire,1,1,1,1,0,0,1
CONUS50-+00019-+00016,lower_48,1425000.0,2208364.78,41.916967,-78.687943,fiscal_constraint,police,1,1,1,1,0,0,1
CONUS50-+00019-+00016,lower_48,1425000.0,2208364.78,41.916967,-78.687943,no_direct_compensation_outcome,fire,1,1,1,1,0,0,1
CONUS50-+00019-+00016,lower_48,1425000.0,2208364.78,41.916967,-78.687943,no_direct_compensation_outcome,police,1,1,1,1,0,0,1
CONUS50-+00019-+00016,lower_48,1425000.0,2208364.78,41.916967,-78.687943,payroll_effective_date,fire,1,1,1,1,0,0,1
CONUS50-+00019-+00016,lower_48,1425000.0,2208364.78,41.916967,-78.687943,payroll_effective_date,police,1,1,1,1,0,0,1
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.164734,-78.741263,across_the_board_raise,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.648107,-78.646394,budget_appropriation,non_safety,1,1,1,1,0,1,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.648107,-78.646394,budget_appropriation,side_independent,1,1,1,1,0,1,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.648107,-78.646394,budget_pay_plan_process,non_safety,1,1,1,1,0,1,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.648107,-78.646394,budget_pay_plan_process,side_independent,1,1,1,1,0,1,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.648107,-78.646394,fiscal_constraint,non_safety,1,1,1,1,0,1,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.648107,-78.646394,fiscal_constraint,side_independent,1,1,1,1,0,1,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.752804,-78.739694,longevity,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.648107,-78.646394,no_direct_compensation_outcome,non_safety,1,1,1,1,0,1,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.648107,-78.646394,no_direct_compensation_outcome,side_independent,1,1,1,1,0,1,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.723357,-78.834804,none_identified,non_safety,1,1,1,1,1,0,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.723357,-78.834804,none_identified,police,3,3,2,3,3,0,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.531726,-78.439916,none_identified,remains_unclear,13,13,7,11,9,3,1
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.648107,-78.646394,ordinance_adoption,non_safety,1,1,1,1,0,1,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.648107,-78.646394,ordinance_adoption,side_independent,1,1,1,1,0,1,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.723357,-78.834804,payroll_effective_date,non_safety,1,1,1,1,1,0,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.723357,-78.834804,payroll_effective_date,police,3,3,2,3,3,0,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.531726,-78.439916,payroll_effective_date,remains_unclear,11,11,6,10,7,3,1
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.723357,-78.834804,recurring,police,1,1,1,1,1,0,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.738761,-78.638561,recurring,remains_unclear,3,3,3,3,2,0,1
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.723357,-78.834804,retroactive,non_safety,1,1,1,1,1,0,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.723357,-78.834804,retroactive,police,3,3,2,3,3,0,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.531726,-78.439916,retroactive,remains_unclear,12,12,7,11,8,3,1
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.723357,-78.834804,retroactive_pay,non_safety,1,1,1,1,1,0,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.723357,-78.834804,retroactive_pay,police,3,3,2,3,3,0,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.531726,-78.439916,retroactive_pay,remains_unclear,12,12,7,11,8,3,1
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.738761,-78.638561,stipend_or_premium,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.723357,-78.834804,uniform_or_equipment_allowance,police,1,1,1,1,1,0,0
CONUS50-+00019-+00017,lower_48,1425000.0,2294967.32,42.723357,-78.834804,vacancy_pressure,non_safety,1,1,1,1,1,0,0
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.910916,-78.632223,across_the_board_raise,police,1,1,1,1,0,0,1
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.907261,-78.520616,across_the_board_raise,remains_unclear,3,3,3,3,1,0,2
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.99698,-78.227889,budget_pay_plan_process,police,1,1,1,1,0,0,1
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.907261,-78.520616,budget_pay_plan_process,side_independent,2,2,2,2,0,0,2
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.910916,-78.632223,classification_band_change,police,1,1,1,1,0,0,1
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.99698,-78.227889,fiscal_constraint,police,1,1,1,1,0,0,1
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.907261,-78.520616,fiscal_constraint,side_independent,2,2,2,2,0,0,2
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,43.335736,-78.548106,market_recruitment_retention,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.99698,-78.227889,no_direct_compensation_outcome,police,1,1,1,1,0,0,1
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,43.335736,-78.548106,no_direct_compensation_outcome,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.907261,-78.520616,none_identified,police,2,2,2,1,0,0,2
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.907261,-78.520616,none_identified,remains_unclear,5,5,5,5,1,2,2
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.907261,-78.520616,one_time,side_independent,1,1,1,1,0,0,1
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.907261,-78.520616,payroll_effective_date,police,3,3,3,1,0,0,3
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.907261,-78.520616,payroll_effective_date,remains_unclear,2,2,2,2,0,1,1
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,43.24506,-77.932455,payroll_effective_date,side_independent,1,1,1,1,0,0,1
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.907261,-78.520616,recurring,remains_unclear,3,3,3,3,1,0,2
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,43.24506,-77.932455,recurring,side_independent,1,1,1,1,0,0,1
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.907261,-78.520616,retroactive,police,2,2,2,1,0,0,2
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.907261,-78.520616,retroactive,remains_unclear,3,3,3,3,1,1,1
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.907261,-78.520616,retroactive,side_independent,1,1,1,1,0,0,1
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.907261,-78.520616,retroactive_pay,police,2,2,2,1,0,0,2
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.907261,-78.520616,retroactive_pay,remains_unclear,3,3,3,3,1,1,1
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.907261,-78.520616,retroactive_pay,side_independent,1,1,1,1,0,0,1
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.910916,-78.632223,step_progression,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,43.24506,-77.932455,step_progression,side_independent,1,1,1,1,0,0,1
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,42.910916,-78.632223,unclear,police,1,1,1,1,0,0,1
CONUS50-+00019-+00018,lower_48,1425000.0,2381569.86,43.335736,-78.548106,unclear,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00019--00001,lower_48,1425000.0,736121.593,28.70732,-81.73419,none_identified,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00019--00001,lower_48,1425000.0,736121.593,28.70732,-81.73419,payroll_effective_date,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00019--00001,lower_48,1425000.0,736121.593,28.70732,-81.73419,retroactive,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00019--00001,lower_48,1425000.0,736121.593,28.70732,-81.73419,retroactive_pay,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00019--00002,lower_48,1425000.0,649519.053,27.97427,-81.755395,none_identified,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019--00002,lower_48,1425000.0,649519.053,27.97427,-81.755395,payroll_effective_date,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019--00002,lower_48,1425000.0,649519.053,27.97427,-81.755395,retroactive,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00019--00002,lower_48,1425000.0,649519.053,27.97427,-81.755395,retroactive_pay,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00020-+00006,lower_48,1500000.0,1385640.646,34.340784,-79.166426,across_the_board_raise,police,1,1,1,1,0,1,0
CONUS50-+00020-+00006,lower_48,1500000.0,1385640.646,34.676625,-79.193397,market_recruitment_retention,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00020-+00006,lower_48,1500000.0,1385640.646,34.676625,-79.193397,no_direct_compensation_outcome,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00020-+00006,lower_48,1500000.0,1385640.646,34.340784,-79.166426,none_identified,police,1,1,1,1,0,1,0
CONUS50-+00020-+00006,lower_48,1500000.0,1385640.646,34.676625,-79.193397,none_identified,remains_unclear,3,3,1,2,3,0,0
CONUS50-+00020-+00006,lower_48,1500000.0,1385640.646,34.676625,-79.193397,ordinance_council_adoption,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00020-+00006,lower_48,1500000.0,1385640.646,34.340784,-79.166426,payroll_effective_date,police,1,1,1,1,0,1,0
CONUS50-+00020-+00006,lower_48,1500000.0,1385640.646,34.676625,-79.193397,payroll_effective_date,remains_unclear,2,2,1,2,2,0,0
CONUS50-+00020-+00006,lower_48,1500000.0,1385640.646,34.340784,-79.166426,recurring,police,1,1,1,1,0,1,0
