normalized_record_id,codified_record_id,rating_id,span_id,source_id,retained_source_id,candidate_id,municipality,state,region,source_family,cba_non_cba_hint,priority_bucket,evidence_category,primary_mechanism_cluster,original_locator,final_locator,page_number,section_heading,character_start_offset,character_end_offset,paragraph_offset,line_offset,raw_span_text,raw_paraphrase,raw_compensation_text,raw_value_text,raw_unit_text,raw_effective_period_text,raw_unit_or_group_text,raw_rank_step_grade_text,raw_base_nonbase_text,raw_context_notes,parsed_currency_amount,parsed_percentage_value,parsed_hourly_rate,parsed_annual_salary,parsed_monthly_rate,parsed_biweekly_rate,parsed_weekly_rate,parsed_daily_rate,parsed_lump_sum,parsed_stipend_or_allowance,parsed_premium_amount,parsed_premium_percentage,parsed_cola_cpi_value,parsed_step_or_grade_value,parsed_effective_date,parsed_start_date,parsed_end_date,parsed_contract_year,parsed_fiscal_year,parsed_cycle_label,normalized_pay_basis,normalized_hourly_equivalent,normalized_annual_equivalent,annualization_assumption,annualization_hours_used,normalized_percentage_growth,normalized_growth_type,base_or_non_base,non_base_component_type,unit_or_group,safety_category,occupation_or_classification,rank,step,grade,payband,effective_period_start,effective_period_end,municipality_cycle_id_candidate,comparison_cycle_candidate,normalized_value_confidence,normalization_status,normalization_blocker_tags,normalization_notes,source_title,quant_span_types,mechanism_attributes,direction_bucket,report_usability_bucket,span_sha256,scout_target_id,verification_row_id,source_review_download_id,readiness_id,extraction_id,normalized_at
B4X2500NORM-bb4b547ee27f18c3792ecf82,B4X2500COD-20260730-ca635bd1ecad1690d7a4aaf4,B4X2500-RATING-20260730-45b12ba9c60dd8c4cb399610,B4X2500SPAN-20260730-3e92cfcae2b250e71a3da973,B4X2500LIVE-20260729-008630,B4X2500SRD-20260730-95a4d52ff228544d5378,B4X2500LIVE-20260729-008630,Bradford,ME,Northeast,personnel_policy,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://www.bradfordme.gov/_files/ugd/b42461_37cb69ad6d0d48e18037f06dfa796d8d.pdf,https://bradfordme.gov/_files/ugd/b42461_37cb69ad6d0d48e18037f06dfa796d8d.pdf,,,5664,5691,22,102,"Effective January 1, 2021","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Effective January 1, 2021",,effective_date,2012-01-01; 2021-01-01,,,,"Town of Bradford, Maine Personnel Policy (Revised 02/08/2021; First effective date January 1, 2012);",,,,,,,,,,,,,,,2012-01-01,2012-01-01,2021-01-01,2021,,2021,unknown,,,not_safe_to_annualize,,,unknown,unclear,,unresolved_unit,unclear,unknown,,,,,2012-01-01,2021-01-01,B4X2500MC-06e6f4008febb8e8889e679a,2021,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Town of Bradford, Maine Personnel Policy (Revised 02/08/2021; First effective date January 1, 2012)","[""effective_date""]","[""implementation_or_retroactivity_advantage""]",not_applicable,downstream_normalization_needed,82534e7b4a40f5e84f8ce879eac54345481a6168dce6d88066e5065072798112,B4X2500-20260729-08571,B4X2500V-20260730-03399,B4X2500SRD-20260730-95a4d52ff228544d5378,B4X2500RDY-20260730-ec4af0e1ceea799bae9b,B4X2500TXT-20260730-ed400951a2e83e338ad8,2026-07-30T22:04:38Z
B4X2500NORM-bb57f8a8f789f7e72b7d2014,B4X2500COD-20260730-454e1b101c254ab926f264a0,B4X2500-RATING-20260730-0116380378301cf3f68dd9e4,B4X2500SPAN-20260730-c1f08b194880b0817583adfb,B4X2500LIVE-20260729-004989,B4X2500SRD-20260730-47fb923362749a3f6509,B4X2500LIVE-20260729-004989,Lake Mills,IA,Midwest,wage_schedule,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,weak_context_exclusion,https://www.lakemillsiowa.gov/files/documents/CityCouncilMinutes02-19-18020401070121PM1.pdf,https://lakemillsiowa.gov/files/documents/CityCouncilMinutes02-19-18020401070121PM1.pdf,,"****TOTAL 498,210.08",7050,7118,19,182,public hearing for City of Lake Mills Fiscal Year 2018/2019 Budget.,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",public hearing for City of Lake Mills Fiscal Year 2018/2019 Budget.,,contract_year_or_fiscal_year,2018; 2019,,,,"Lake Mills City Council Minutes (includes Resolution establishing hourly pay for non-sworn city positions / hourly wage setting); ****TOTAL 498,210.08",,,,,,,,,,,,,,,,2018-01-01,2019-12-31,2018,2018,2018-2019,unknown,,,not_safe_to_annualize,,,unknown,unclear,,unresolved_unit,unclear,unknown,,,,,2018-01-01,2019-12-31,B4X2500MC-8a4893f1448773e1cd583ced,2018-2019,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Lake Mills City Council Minutes (includes Resolution establishing hourly pay for non-sworn city positions / hourly wage setting),"[""contract_year_or_fiscal_year""]",[],not_applicable,exclude_from_report,2021b0155b7d4f36ac9a002fe161de93ed900bcbf1dfd2ca803d76cd3549886e,B4X2500-20260729-05044,B4X2500V-20260730-03060,B4X2500SRD-20260730-47fb923362749a3f6509,B4X2500RDY-20260730-27a6736e7435b15ba803,B4X2500TXT-20260730-cf1c16507c95118effc1,2026-07-30T22:04:38Z
B4X2500NORM-bb7d12c60686dab8b1185e43,B4X2500COD-20260730-3fc23a42dfe68d3135d13113,B4X2500-RATING-20260730-e0bb50bf1c3b25483b89edc9,B4X2500SPAN-20260730-6cb36a429b69d608a101bdfc,B4X2500LIVE-20260729-003896,B4X2500SRD-20260730-ac0c1c3df45c1246a3da,B4X2500LIVE-20260729-003896,Alden,NY,Northeast,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://ecommons.cornell.edu/bitstreams/0ad24f71-70a0-4dbf-9eb9-941ebd1daacc/download,https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/22/97/19/2297193868946153992890398285213732309,,Section 24.1 The Village agrees to increase the salary of members ofthe Union currently on,57555,57583,271,1100,Fiscal Year 2008-2009: 4.0%,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",Fiscal Year 2008-2009: 4.0%,4%,contract_year_or_fiscal_year,2007-06-01; 2011-05-31,,,,"Collective Bargaining Agreement Between the Village of Alden and Teamsters Local 264 (Affiliated with the International Brotherhood of Teamsters) (Effective June 1, 2007 - May 31, 2011); Section 24.1 The Village agrees to increase the salary of members ofthe Union currently on",,4.0,,,,,,,,,,,,,2007-06-01,2007-06-01,2011-05-31,2008,2008,2008-2009,percentage,,,not_applicable,,4.0,scheduled_raise,unclear,,unresolved_unit,unclear,unknown,,,,,2007-06-01,2011-05-31,B4X2500MC-7d842e51123c7ff02d732557,2008-2009,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Collective Bargaining Agreement Between the Village of Alden and Teamsters Local 264 (Affiliated with the International Brotherhood of Teamsters) (Effective June 1, 2007 - May 31, 2011)","[""contract_year_or_fiscal_year""]",[],neutral_or_general,downstream_normalization_needed,b8db1e020c5af46174d2b63df5c409ddb775fda663603296b4d61e83b6fe55c3,B4X2500-20260729-03763,B4X2500V-20260730-00995,B4X2500SRD-20260730-ac0c1c3df45c1246a3da,B4X2500RDY-20260730-8d78488d6184c7b82329,B4X2500TXT-20260730-5374a503bfb4dd0f86ee,2026-07-30T22:04:38Z
B4X2500NORM-bb90da7bb1b7dd65e6e710f3,B4X2500COD-20260730-e51fff467d1800251102f251,B4X2500-RATING-20260730-8a5501c3de123e4b07cb35a6,B4X2500SPAN-20260730-a61652ae48ec766a1e08014b,B4X2500LIVE-20260729-003326,B4X2500SRD-20260730-6db34d2126a26b38694f,B4X2500LIVE-20260729-003326,Shreve,OH,Midwest,wage_schedule,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://irp.cdn-website.com/c5204193/files/uploaded/Ordinance_No_10-2024.pdf,https://irp.cdn-website.com/c5204193/files/uploaded/Ordinance_No_10-2024.pdf,,"SECTION 2. Pursuant to Section 2 in Exhibit ""A"" attached, the amount of vacation time",1016,1043,6,22,"effective January 1, 2024.","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","effective January 1, 2024.",,effective_date,2024-01-01,,,,"Ordinance No. 10-2024 — Amended and Restated Ordinance Modifies Salary Schedule, Wage Scale, and Health Benefits (Village of Shreve); SECTION 2. Pursuant to Section 2 in Exhibit ""A"" attached, the amount of vacation time",,,,,,,,,,,,,,,2024-01-01,2024-01-01,,2024,,2024,unknown,,,not_safe_to_annualize,,,unknown,unclear,,unresolved_unit,unclear,unknown,,,,,2024-01-01,,B4X2500MC-67806a10ac6816c12f02f253,2024,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Ordinance No. 10-2024 — Amended and Restated Ordinance Modifies Salary Schedule, Wage Scale, and Health Benefits (Village of Shreve)","[""effective_date""]","[""implementation_or_retroactivity_advantage""]",not_applicable,downstream_normalization_needed,a1a66a4b98ccbde2a163900514b5c0d7a2b70281286e6a7e5079a0b7466b156d,B4X2500-20260729-03315,B4X2500V-20260730-05462,B4X2500SRD-20260730-6db34d2126a26b38694f,B4X2500RDY-20260730-3a3391805d7b76e20fc2,B4X2500TXT-20260730-61df0dd28e368f082959,2026-07-30T22:04:38Z
B4X2500NORM-bb9d12565d2cc623284e7be9,B4X2500COD-20260730-b9c900cede16e69a4b04107e,B4X2500-RATING-20260730-d75589f73617c5390d796a6e,B4X2500SPAN-20260730-32f7ec60b791d09e1e324227,B4X2500LIVE-20260729-000886,B4X2500SRD-20260730-07e90a52f514e7f03c5e,B4X2500LIVE-20260729-000886,Langford,SD,Midwest,agenda_packet_or_minutes,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://langfordsd.com/wp-content/uploads/2022/11/Meeting-Minutes-2022-01-January.pdf,https://langfordsd.com/wp-content/uploads/2022/11/Meeting-Minutes-2022-01-January.pdf,,,3275,3387,4,43,"declared for 2022, as determined in executive session in the December year-end session, effective January 2022:","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","declared for 2022, as determined in executive session in the December year-end session, effective January 2022:",,effective_date,2022,,,,Meeting Minutes 2022-01 (January) — wage rates declared for 2022 (effective January 2022);,,,,,,,,,,,,,,,,2022-01-01,,2022,,2022,unknown,,,not_safe_to_annualize,,,unknown,unclear,,unresolved_unit,unclear,unknown,,,,,2022-01-01,,B4X2500MC-3ba6f4fc41e35fb7adca2240,2022,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Meeting Minutes 2022-01 (January) — wage rates declared for 2022 (effective January 2022),"[""effective_date""]","[""implementation_or_retroactivity_advantage""]",not_applicable,pi_report_context_only,761e61df86ce02140da5a7d1e309f86c9c6caebe4bf4da2ded7296d2dea6f83a,B4X2500-20260729-00872,B4X2500V-20260730-02670,B4X2500SRD-20260730-07e90a52f514e7f03c5e,B4X2500RDY-20260730-047e0c7f63b11daa2220,B4X2500TXT-20260730-66587449850f02a1ef29,2026-07-30T22:04:39Z
B4X2500NORM-bbad6f2ae0d1599710b67058,B4X2500COD-20260730-ee69789ebb341295976ce53c,B4X2500-RATING-20260730-d4226a3bb4de9e21e6b17bef,B4X2500SPAN-20260730-23f41c51d8767703f0826d80,B4X2500LIVE-20260729-002884,B4X2500SRD-20260730-d6085f097f9421d7620f,B4X2500LIVE-20260729-002884,Algonac,MI,Midwest,cba,cba_hint,medium_priority_verification_ready,quantitative_compensation,timing_implementation,https://archive.lib.msu.edu/LIR/contracts/c1932.pdf,https://archive.lib.msu.edu/LIR/contracts/c1932.pdf,,"Section l(""a) -- Cost of Living Allowance",60827,60883,148,1599,"Effective January 1, 1993 and January 1, 1994 employees","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Effective January 1, 1993 and January 1, 1994 employees",,effective_date,1993-01-01; 1994-01-01,,,,"Agreement Between City of Algonac and TEAM; Section l(""a) -- Cost of Living Allowance",,,,,,,,,,,,,,,1993-01-01,1993-01-01,1994-01-01,1993,,1993,unknown,,,not_safe_to_annualize,,,unknown,unclear,,unresolved_unit,unclear,unknown,,,,,1993-01-01,1994-01-01,B4X2500MC-baeca553a4f37e2a24886f51,1993,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Agreement Between City of Algonac and TEAM,"[""effective_date""]","[""implementation_or_retroactivity_advantage""]",not_applicable,downstream_normalization_needed,465422f7f1a7e69a9004945d879b9be739ddd8f7906747b589639314da7b4eab,B4X2500-20260729-02836,B4X2500V-20260730-02017,B4X2500SRD-20260730-d6085f097f9421d7620f,B4X2500RDY-20260730-44dc17ea76bcb09a234c,B4X2500TXT-20260730-3bdd4efbf4524ea7f806,2026-07-30T22:04:39Z
B4X2500NORM-bbd5c485dd8c0e3fd416b9b5,B4X2500COD-20260730-226ef404c99f38afd379396c,B4X2500-RATING-20260730-d974f20fab3fe7900df0b9ab,B4X2500SPAN-20260730-b7dfe7f0408098a034f3c487,B4X2500LIVE-20260729-003340,B4X2500SRD-20260730-d43c1bdb46142f0cc8a6,B4X2500LIVE-20260729-003340,Springfield,OH,Midwest,cba,cba_hint,high_priority_verification_ready,non_base_compensation,non_base_compensation,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1218.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1218.pdf,,Section 4. Employees who pass two (2) physical fitness tests given at separate times in the,89992,90085,309,1553,"receive a lump sum payment equivalent to one percent (1 %) of their annual base salary, less",The passage references a non-base compensation component for later review.,"receive a lump sum payment equivalent to one percent (1 %) of their annual base salary, less",1%,lump_sum_payment,,police,,non_base,"Collective Bargaining Agreement (Township of Springfield Police Department) — Fraternal Order of Police, Ohio Labor Council, Inc.; Section 4. Employees who pass two (2) physical fitness tests given at separate times in the",,1.0,,,,,,,,,,1.0,,,,,,,,,percentage,,,not_applicable,,1.0,lump_sum_or_bonus,non_base,lump_sum_or_bonus,police,police,police,,,,,,,B4X2500MC-5ed9ef00ddd6659234e66f17,undated-source-B4X2500LIVE-20260729-003340,moderate,normalization_mechanism_only,"[""effective_period_or_cycle_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Collective Bargaining Agreement (Township of Springfield Police Department) — Fraternal Order of Police, Ohio Labor Council, Inc.","[""lump_sum_payment""]","[""non_base_compensation_signal""]",neutral_or_general,downstream_normalization_needed,bce78da00e4c495e3e342431ec1553e1207f114e2d7b91fb341036101b0f7c8f,B4X2500-20260729-03322,B4X2500V-20260730-03987,B4X2500SRD-20260730-d43c1bdb46142f0cc8a6,B4X2500RDY-20260730-dff11312c7de354a3327,B4X2500TXT-20260730-ad365246dcb3742f7c50,2026-07-30T22:04:38Z
B4X2500NORM-bbebeba06a4830f5a05d49f9,B4X2500COD-20260730-e417437deb6b5c48304b629c,B4X2500-RATING-20260730-bbd5c1f47370bd37bacf73e9,B4X2500SPAN-20260730-825cd580aa95b5e9b78be22b,B4X2500LIVE-20260729-007907,B4X2500SRD-20260730-d83e74a9f817d5e53e55,B4X2500LIVE-20260729-007907,Fort Gratiot charter,MI,Midwest,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://www.fortgratiot.us/download/25709/12-17-2025-packet-documents.pdf,https://fortgratiot.us/download/25709/12-17-2025-packet-documents.pdf,,ARTICLE XXIV CLASSIFICATIONS AND WAGES,127730,127795,1288,3559,"(b) The following is the wage schedule effective January 1, 2026.","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","(b) The following is the wage schedule effective January 1, 2026.",,effective_date;wage_schedule,2026-01-01,public_works,,base,Collective Bargaining Agreement (DPW) — Charter Township of Fort Gratiot and Operating Engineers Local 324 (AFL-CIO); ARTICLE XXIV CLASSIFICATIONS AND WAGES,,,,,,,,,,,,,,,2026-01-01,2026-01-01,,2026,,2026,unknown,,,not_safe_to_annualize,,,unknown,base,,public_works,non_safety,public_works,,,,,2026-01-01,,B4X2500MC-e1ffea137da7cbfe0e959d7e,2026,moderate,normalization_mechanism_only,"[""pay_basis_unresolved"",""rank_step_grade_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Collective Bargaining Agreement (DPW) — Charter Township of Fort Gratiot and Operating Engineers Local 324 (AFL-CIO),"[""effective_date"",""wage_schedule""]","[""base_wage_direct_value"",""implementation_or_retroactivity_advantage""]",not_applicable,downstream_normalization_needed,1c70c7a7387de46f8ef5f418802587d49510f30fe02f2d68ca38548b83df8782,B4X2500-20260729-07862,B4X2500V-20260730-04881,B4X2500SRD-20260730-d83e74a9f817d5e53e55,B4X2500RDY-20260730-a03e9bc0ccc702e31b6d,B4X2500TXT-20260730-9eb7735c8cd9d732c66c,2026-07-30T22:04:39Z
B4X2500NORM-bbf80da3a5dff58814d736db,B4X2500COD-20260730-d5b0e7b4bffa482eb59e3de4,B4X2500-RATING-20260730-d8b3235f8c158e0ded310209,B4X2500SPAN-20260730-b7d329c716d8f443afedb538,B4X2500LIVE-20260729-009540,B4X2500SRD-20260730-be040bde9803590e90c1,B4X2500LIVE-20260729-009540,Siler City,NC,South,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,fiscal_governance_constraints,https://www.silercity.org/AgendaCenter/ViewFile/Agenda/_06012026-882,https://silercity.gov/AgendaCenter/ViewFile/Agenda/_06012026-882,,,12833,12950,74,306,The fiscal impact associated with this adjustment has been included within the adopted Fiscal Year 2026-2027 Budget.,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",The fiscal impact associated with this adjustment has been included within the adopted Fiscal Year 2026-2027 Budget.,,contract_year_or_fiscal_year,2026-07-01,,,,"Second Addendum to Employment Agreement (Town Manager Jack Dudley Meadows) — Compensation Adjustment (COLA effective July 1, 2026);",,,,,,,,,,,,,,,2026-07-01,2026-07-01,2027-12-31,2026,2026,2026-2027,unknown,,,not_safe_to_annualize,,,unknown,unclear,,unresolved_unit,unclear,unknown,,,,,2026-07-01,2027-12-31,B4X2500MC-e2a0c853a5fc9e24a45260d6,2026-2027,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Second Addendum to Employment Agreement (Town Manager Jack Dudley Meadows) — Compensation Adjustment (COLA effective July 1, 2026)","[""contract_year_or_fiscal_year""]",[],neutral_or_general,pi_report_context_only,b8513682234bffc8c29e4df94378615158ab2043089bba347a44cbc255cbfd57,B4X2500-20260729-09493,B4X2500V-20260730-03612,B4X2500SRD-20260730-be040bde9803590e90c1,B4X2500RDY-20260730-df4592628086f11cc6c9,B4X2500TXT-20260730-b0ace28537f2833cc919,2026-07-30T22:04:39Z
B4X2500NORM-bc0ccd9e182ea4aa9d193d5d,B4X2500COD-20260730-8fe2d3893cb29331271995aa,B4X2500-RATING-20260730-a782110bebace1dc49d2dca4,B4X2500SPAN-20260730-9deb66d5f3408b2ded4c4963,B4X2500LIVE-20260729-007789,B4X2500SRD-20260730-c8ea275d03a07fa2d213,B4X2500LIVE-20260729-007789,Eskridge,KS,Midwest,agenda_packet_or_minutes,non_cba_or_other_hint,low_priority_verification_ready,quantitative_compensation,weak_context_exclusion,https://eskridgeks.org/home/wp-content/uploads/5-22-17-Approved-minutes.pdf,https://eskridgeks.org/home/wp-content/uploads/5-22-17-Approved-minutes.pdf,,,4531,4566,29,112,"resignation effective June 2, 2017.","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","resignation effective June 2, 2017.",,effective_date,2017-06-02,,,,"5/22/17 Unapproved/Approved Minutes — personnel raises (e.g., .50 cent increases; effective on next pay period);",,,,,,,,,,,,,,,2017-06-02,2017-06-02,,2017,,2017,unknown,,,not_safe_to_annualize,,,unknown,unclear,,unresolved_unit,unclear,unknown,,,,,2017-06-02,,B4X2500MC-3524d13009934e93d7a04776,2017,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","5/22/17 Unapproved/Approved Minutes — personnel raises (e.g., .50 cent increases; effective on next pay period)","[""effective_date""]","[""implementation_or_retroactivity_advantage""]",not_applicable,exclude_from_report,6309fa86066b1f08685abd557bb7a5eadb3897fad0b2b23f2c137d6e82adcaf7,B4X2500-20260729-07773,B4X2500V-20260730-00393,B4X2500SRD-20260730-c8ea275d03a07fa2d213,B4X2500RDY-20260730-4f4e88d36777e0f5e8eb,B4X2500TXT-20260730-574e62b6d86a3ddf3b67,2026-07-30T22:04:38Z
B4X2500NORM-bc12c64b1876994e341e26f6,B4X2500COD-20260730-b1230532d700f8a381615e8f,B4X2500-RATING-20260730-bb41ff9ee36759e08254d5bc,B4X2500SPAN-20260730-b20e38b7c14c4dff69fab8e9,B4X2500LIVE-20260729-002942,B4X2500SRD-20260730-5d58498a0c2a7693217a,B4X2500LIVE-20260729-002942,Independence charter,MI,Midwest,wage_schedule,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://cms2.revize.com/revize/independencetwp/document_center/Human%20Resources/2023-2026%20IWA%20CBA%20FINAL%20MOTION%202022%2012%20268.pdf,https://cms2.revize.com/revize/independencetwp/document_center/Human%20Resources/2023-2026%20IWA%20CBA%20FINAL%20MOTION%202022%2012%20268.pdf,,DATE WAGE,100289,100332,1246,2638,"Effective January 1, 2024 4% wage increase","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Effective January 1, 2024 4% wage increase",4%,effective_date;percentage_raise,2024-01-01,,,,Agreement - Charter Township of Independence and (IWA) (2023-2026 IWA CBA FINAL); DATE WAGE,,4.0,,,,,,,,,,,,,2024-01-01,2024-01-01,2026-12-31,2023,,2023-2026,percentage,,,not_applicable,,4.0,across_the_board_raise,unclear,,unresolved_unit,unclear,unknown,,,,,2024-01-01,2026-12-31,B4X2500MC-90f2749bd4bf90a391f975cd,2023-2026,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""base_nonbase_unresolved"",""cycle_partially_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Agreement - Charter Township of Independence and (IWA) (2023-2026 IWA CBA FINAL),"[""effective_date"",""percentage_raise""]","[""automatic_raise_mechanism"",""implementation_or_retroactivity_advantage""]",neutral_or_general,downstream_normalization_needed,64be9c40da4cbf48b01d07f68e2ee62b25ab705d6c9a9543ab29bfbe79f389b0,B4X2500-20260729-02874,B4X2500V-20260730-04906,B4X2500SRD-20260730-5d58498a0c2a7693217a,B4X2500RDY-20260730-9ffab7c80c4327303a4f,B4X2500TXT-20260730-a34bc5b20039c6d57d64,2026-07-30T22:04:38Z
B4X2500NORM-bc20a8ea071ead3cd410d971,B4X2500COD-20260730-dcc91d6b5a826c6d7832c80e,B4X2500-RATING-20260730-3af2b4a061716d3c34c7a5b5,B4X2500SPAN-20260730-a92a0d530be7549bef0c02fd,B4X2500LIVE-20260729-004793,B4X2500SRD-20260730-56e3b813bf030012f9cb,B4X2500LIVE-20260729-004793,Dos Palos,CA,West,mou_or_memorandum,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://dospalos.gov/government/meeting-documents/2024-mayor-council-meeting-documents/2024-agendas-mayor-council/83-06-18-2024-council-meeting-agenda/file,https://dospalos.gov/government/meeting-documents/2024-mayor-council-meeting-documents/2024-agendas-mayor-council/83-06-18-2024-council-meeting-agenda/file,,OPERATING ENGINEERS LOCAL UNION NO. 3,76493,76532,290,1831,"EFFECTIVE July 1, 2024 -June 30, 2026","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","EFFECTIVE July 1, 2024 -June 30, 2026",,effective_date,2024-07-01; 2026-06-30,police,,,MEMORANDUM OF UNDERSTANDING AND AGREEMENT BETWEEN CITY OF DOS PALOS AND CHIEF OF POLICE CLIFTON BATTLES; OPERATING ENGINEERS LOCAL UNION NO. 3,,,,,,,,,,,,,,,2024-07-01,2024-07-01,2026-06-30,2024,,2024,unknown,,,not_safe_to_annualize,,,unknown,unclear,,police,police,police,,,,,2024-07-01,2026-06-30,B4X2500MC-e05fe2321f21e69c725d35ac,2024,moderate,normalization_mechanism_only,"[""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",MEMORANDUM OF UNDERSTANDING AND AGREEMENT BETWEEN CITY OF DOS PALOS AND CHIEF OF POLICE CLIFTON BATTLES,"[""effective_date""]","[""implementation_or_retroactivity_advantage""]",not_applicable,downstream_normalization_needed,8215de017b431a2e7a5f6f5c72336c7cb26a7791893866490866de5e310cf47d,B4X2500-20260729-04851,B4X2500V-20260730-02933,B4X2500SRD-20260730-56e3b813bf030012f9cb,B4X2500RDY-20260730-e5afb2ce60a04cdbe020,B4X2500TXT-20260730-83eb75fb56a061130bae,2026-07-30T22:04:38Z
