normalized_record_id,codified_record_id,rating_id,span_id,source_id,retained_source_id,candidate_id,municipality,state,region,source_family,cba_non_cba_hint,priority_bucket,evidence_category,primary_mechanism_cluster,original_locator,final_locator,page_number,section_heading,character_start_offset,character_end_offset,paragraph_offset,line_offset,raw_span_text,raw_paraphrase,raw_compensation_text,raw_value_text,raw_unit_text,raw_effective_period_text,raw_unit_or_group_text,raw_rank_step_grade_text,raw_base_nonbase_text,raw_context_notes,parsed_currency_amount,parsed_percentage_value,parsed_hourly_rate,parsed_annual_salary,parsed_monthly_rate,parsed_biweekly_rate,parsed_weekly_rate,parsed_daily_rate,parsed_lump_sum,parsed_stipend_or_allowance,parsed_premium_amount,parsed_premium_percentage,parsed_cola_cpi_value,parsed_step_or_grade_value,parsed_effective_date,parsed_start_date,parsed_end_date,parsed_contract_year,parsed_fiscal_year,parsed_cycle_label,normalized_pay_basis,normalized_hourly_equivalent,normalized_annual_equivalent,annualization_assumption,annualization_hours_used,normalized_percentage_growth,normalized_growth_type,base_or_non_base,non_base_component_type,unit_or_group,safety_category,occupation_or_classification,rank,step,grade,payband,effective_period_start,effective_period_end,municipality_cycle_id_candidate,comparison_cycle_candidate,normalized_value_confidence,normalization_status,normalization_blocker_tags,normalization_notes,source_title,quant_span_types,mechanism_attributes,direction_bucket,report_usability_bucket,span_sha256,scout_target_id,verification_row_id,source_review_download_id,readiness_id,extraction_id,normalized_at
B4X2500NORM-e7204df49f2bdf382ea854e0,B4X2500COD-20260730-708e2c765e8f9ccd02f9ad5a,B4X2500-RATING-20260730-060a744ce6e0aff80953685d,B4X2500SPAN-20260730-8b4f9868c7dca3d36faadcbc,B4X2500LIVE-20260729-008293,B4X2500SRD-20260730-474121d1427061739559,B4X2500LIVE-20260729-008293,Madison,OH,Midwest,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-01-0016.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-01-0016.pdf,,"ANNUALLY $49,594.39 $55,676.22 $62,496.75 $81,025.00",57611,57645,198,984,INTERMEDIATE STEP 4 40 HR $38.99,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",INTERMEDIATE STEP 4 40 HR $38.99,$38.99,step_schedule,,fire,step 4,base,"Collective Bargaining Agreement — Madison Township Trustees and IAFF Local 2507; ANNUALLY $49,594.39 $55,676.22 $62,496.75 $81,025.00",38.99,,,,,,,,,,,,,38.99,,,,,,,unknown,,,not_safe_to_annualize,,,step_progression,base,,fire,fire,fire,,4,,,,,B4X2500MC-0ff118d2ef5c0f011ff6d4b0,undated-source-B4X2500LIVE-20260729-008293,low,normalization_deferred_manual_review,"[""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Collective Bargaining Agreement — Madison Township Trustees and IAFF Local 2507,"[""step_schedule""]","[""rank_or_specialization_premium""]",not_applicable,downstream_normalization_needed,6a8639b4164f697220753f46b2ea0fc0091b1dde257f0fad2253b32c360e0c89,B4X2500-20260729-08290,B4X2500V-20260730-02532,B4X2500SRD-20260730-474121d1427061739559,B4X2500RDY-20260730-168cdaf52d338157a171,B4X2500TXT-20260730-3202832e66a15e885b6c,2026-07-30T22:04:39Z
B4X2500NORM-e7e1e11cfb5a9edb9d518ff9,B4X2500COD-20260730-fc3a37547c86ab2034053b80,B4X2500-RATING-20260730-55f84e2fa3a9573297b81fe3,B4X2500SPAN-20260730-8dfb95f6c0cdb8d8946daa2a,B4X2500LIVE-20260729-008626,B4X2500SRD-20260730-ddb749e1f2edf0b7995a,B4X2500LIVE-20260729-008626,Alna,ME,Northeast,agenda_packet_or_minutes,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://alna.maine.gov/vertical/sites/%7BBDB98820-241D-4E93-ADE8-FCEDF75584C6%7D/uploads/Minutes2022Town_MeetingMarch2526-_Final.pdf,https://alna.maine.gov/vertical/sites/%7BBDB98820-241D-4E93-ADE8-FCEDF75584C6%7D/uploads/Minutes2022Town_MeetingMarch2526-_Final.pdf,,Article 39: To see what sum the town will vote to raise and appropriate to contract for,14375,14404,24,256,"at an annual rate of $17,881.","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","at an annual rate of $17,881.","$17,881.00",annual_salary;hourly_rate,2022-03-25,fire,,base,"Annual Town Meeting Minutes (2022-03-25/26), Article 27-28 (Volunteer Fire Department pay and LOSAP authorization); Article 39: To see what sum the town will vote to raise and appropriate to contract for",17881.0,,,,,,,,,,,,,,2022-03-25,2022-03-25,,2022,,2022,unknown,,,not_safe_to_annualize,,,unknown,base,,fire,fire,fire,,,,,2022-03-25,,B4X2500MC-0bb9e1d242d91954ac56c7d6,2022,low,normalization_deferred_manual_review,"[""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Annual Town Meeting Minutes (2022-03-25/26), Article 27-28 (Volunteer Fire Department pay and LOSAP authorization)","[""annual_salary"",""hourly_rate""]","[""base_wage_direct_value""]",not_applicable,downstream_normalization_needed,808a80c6a83778fdba89067680b9867e76b3a91e8be9be75056716e789c0fda1,B4X2500-20260729-08567,B4X2500V-20260730-01942,B4X2500SRD-20260730-ddb749e1f2edf0b7995a,B4X2500RDY-20260730-9e188830021bf42cc122,B4X2500TXT-20260730-d6a7e729a94ecc504073,2026-07-30T22:04:39Z
B4X2500NORM-e7fe3db6faf671f32eff62e7,B4X2500COD-20260730-dfbdd71bebc0b3e0163e2311,B4X2500-RATING-20260730-b2c1aac0d6365c2a97043b91,B4X2500SPAN-20260730-8be4c6712377fc7df30543a8,B4X2500LIVE-20260729-000197,B4X2500SRD-20260730-c771fc29d50845f86447,B4X2500LIVE-20260729-000197,Palos Heights,IL,Midwest,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://www.palosheights.org/AgendaCenter/ViewFile/Agenda/_01202026-1314,https://palosheights.org/AgendaCenter/ViewFile/Agenda/_01202026-1314,,,48548,48704,389,1063,"straight time hourly rate of pay while conducting the training. Task Force Officers: $1,000 per year, paid in January or July of the following year at the","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","straight time hourly rate of pay while conducting the training. Task Force Officers: $1,000 per year, paid in January or July of the following year at the","$1,000.00",hourly_rate,,police,,base,Collective Bargaining Agreement between City of Palos Heights and Metropolitan Alliance of Police Chapter #99 (representing Palos Heights Police Officers & Sergeants);,1000.0,,,,,,,,,,,,,,,,,,,,unknown,,,not_safe_to_annualize,,,unknown,base,,police,police,police,,,,,,,B4X2500MC-5d435d70567b4c34f182c39a,undated-source-B4X2500LIVE-20260729-000197,low,normalization_deferred_manual_review,"[""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Collective Bargaining Agreement between City of Palos Heights and Metropolitan Alliance of Police Chapter #99 (representing Palos Heights Police Officers & Sergeants),"[""hourly_rate""]","[""base_wage_direct_value""]",neutral_or_general,pi_report_context_only,d5fe4c01759e2fb0c09637f306afb2d03aac8955b0c008c4128c38d06726a2c7,B4X2500-20260729-00143,B4X2500V-20260730-00232,B4X2500SRD-20260730-c771fc29d50845f86447,B4X2500RDY-20260730-63f04492699879d2fc88,B4X2500TXT-20260730-a3380050767731bcc7cb,2026-07-30T22:04:38Z
B4X2500NORM-e829e18c2d7d3fa40343c1d4,B4X2500COD-20260730-0a286174a5ce3186cd224e79,B4X2500-RATING-20260730-ae759d5c6b669e9f5fe134bb,B4X2500SPAN-20260730-1360eb1d5bbbfff6f5865b33,B4X2500LIVE-20260729-005378,B4X2500SRD-20260730-542d26a29e3ce7df0aad,B4X2500LIVE-20260729-005378,Delta charter,MI,Midwest,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://cms9files.revize.com/deltatwpmi/Document_Center/Township%20Board%20Agendas%20and%20Minutes/2022/November%2014%2C%202022%20Agenda%20Packet.pdf,https://cms9files.revize.com/deltatwpmi/Document_Center/Township%20Board%20Agendas%20and%20Minutes/2022/November%2014%2C%202022%20Agenda%20Packet.pdf,,,238153,238347,886,4576,"45 - Structure, Adjust Existing Casting to Grade 3 EA $650.00 $1,950.00 $1,950.00 $400.00 $1,200.00 $1,200.00 $758.00 $2,274.00 $2,274.00 $643.50 $1,930.50 $1,930.50 $638.40 $1,915.20 $1,915.20","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","45 - Structure, Adjust Existing Casting to Grade 3 EA $650.00 $1,950.00 $1,950.00 $400.00 $1,200.00 $1,200.00 $758.00 $2,274.00 $2,274.00 $643.50 $1,930.50 $1,930.50 $638.40 $1,915.20 $1,915.20","$650.00; $1,950.00; $1,950.00; $400.00; $1,200.00; $1,200.00; $758.00; $2,274.00; $2,274.00; $643.50; $1,930.50; $1,930.50; $638.40; $1,915.20; $1,915.20",step_schedule,,,grade 3,base,Agreement Between CHARTER TOWNSHIP OF DELTA and LOCAL NO. 2846 (International Association of Fire Fighters) (Ratified; successor CBA attachment);,650.0,,,,,,,,,,,,,650.0,,,,,,,unknown,,,not_safe_to_annualize,,,step_progression,base,,unresolved_unit,unclear,unknown,,,3,,,,B4X2500MC-1d413e87a4ac9a0a6609be18,undated-source-B4X2500LIVE-20260729-005378,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Agreement Between CHARTER TOWNSHIP OF DELTA and LOCAL NO. 2846 (International Association of Fire Fighters) (Ratified; successor CBA attachment),"[""step_schedule""]","[""rank_or_specialization_premium""]",neutral_or_general,downstream_normalization_needed,8f1d6cb136285b0d725b5ff0ee77d68fa1584295cf8937af18abdc7a8aa27b7b,B4X2500-20260729-05359,B4X2500V-20260730-04878,B4X2500SRD-20260730-542d26a29e3ce7df0aad,B4X2500RDY-20260730-ef62fc80a1d510a77b5a,B4X2500TXT-20260730-7c0f3698beef1d159ce3,2026-07-30T22:04:38Z
B4X2500NORM-e8cd8308ab695e25dad1b390,B4X2500COD-20260730-da8a295151c499f486eb0837,B4X2500-RATING-20260730-78155e4889c964860697ce71,B4X2500SPAN-20260730-e6af315897cad3b2744d0328,B4X2500LIVE-20260729-008326,B4X2500SRD-20260730-ea39a658fae51a052184,B4X2500LIVE-20260729-008326,Ravenna,OH,Midwest,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-11-1506.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-11-1506.pdf,,Section 1: All fulltime employees covered by this Agreement shall be compensated,33374,33402,132,616,Step 1 $21.19 $21.61 $22.04,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",Step 1 $21.19 $21.61 $22.04,$21.19; $21.61; $22.04,step_schedule,,fire,step 1,base,Collective Bargaining Agreement (Ravenna Township Board of Trustees and IAFF Local #4201); Section 1: All fulltime employees covered by this Agreement shall be compensated,21.19,,,,,,,,,,,,,21.19,,,,,,,unknown,,,not_safe_to_annualize,,,step_progression,base,,fire,fire,fire,,1,,,,,B4X2500MC-0e48424a17d7ed4ae1018371,undated-source-B4X2500LIVE-20260729-008326,low,normalization_deferred_manual_review,"[""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Collective Bargaining Agreement (Ravenna Township Board of Trustees and IAFF Local #4201),"[""step_schedule""]","[""rank_or_specialization_premium""]",neutral_or_general,downstream_normalization_needed,c67de17d411f9631c02a69058674dbbeeaaad1bdc6c8249d84c775256f50d4cf,B4X2500-20260729-08311,B4X2500V-20260730-01098,B4X2500SRD-20260730-ea39a658fae51a052184,B4X2500RDY-20260730-b368c7e6a73da3d1914b,B4X2500TXT-20260730-c29b470ca002cfb4ee6a,2026-07-30T22:04:39Z
B4X2500NORM-e984d8a0d07ad18fc3e4c449,B4X2500COD-20260730-2a57de3c75ac33ffb9afa6a7,B4X2500-RATING-20260730-690862b7507e5d87c427121f,B4X2500SPAN-20260730-23971850213aec42e836020d,B4X2500LIVE-20260729-008974,B4X2500SRD-20260730-3bc832c1421f9821e25a,B4X2500LIVE-20260729-008974,Niskayuna,NY,Northeast,mou_or_memorandum,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://cms2.revize.com/revize/Niskayuna/bus-directory/Document%20Center/Agendas%20%26%20Minutes/Town%20Board/2022/5.24.22_town_meeting_agenda_and_packet.pdf,https://cms2.revize.com/revize/Niskayuna/bus-directory/Document%20Center/Agendas%20%26%20Minutes/Town%20Board/2022/5.24.22_town_meeting_agenda_and_packet.pdf,,,153734,153797,549,2805,Name Title Hourly Rate Niklas C. Bratten Student Worker $13.20,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",Name Title Hourly Rate Niklas C. Bratten Student Worker $13.20,$13.20,hourly_rate,,,,base,Memorandum of Agreement (Tentative Changes) — AFSCME Local 1130 (Highway Union) wage/rates of pay; Town of Niskayuna Town Board packet attachment;,13.2,,,,,,,,,,,,,,,,,,,,unknown,,,not_safe_to_annualize,,,unknown,base,,unresolved_unit,unclear,unknown,,,,,,,B4X2500MC-38cb3d451a9184df51d5e34e,undated-source-B4X2500LIVE-20260729-008974,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Memorandum of Agreement (Tentative Changes) — AFSCME Local 1130 (Highway Union) wage/rates of pay; Town of Niskayuna Town Board packet attachment,"[""hourly_rate""]","[""base_wage_direct_value""]",not_applicable,downstream_normalization_needed,75dc2a47b957aefaadf86590278fa7fa970724916fbe22f59680a4d416296d6f,B4X2500-20260729-08815,B4X2500V-20260730-03906,B4X2500SRD-20260730-3bc832c1421f9821e25a,B4X2500RDY-20260730-dd292f20a08d96c7f035,B4X2500TXT-20260730-9a0096945f3487a2c114,2026-07-30T22:04:39Z
B4X2500NORM-e9cf884a73c23899ce84da8a,B4X2500COD-20260730-2bb65f1b91ab753d3a236256,B4X2500-RATING-20260730-7fb57bb64348aa2edc30df03,B4X2500SPAN-20260730-0bd60c5c326a02f4b4655278,B4X2500LIVE-20260729-003491,B4X2500SRD-20260730-11188b2bdd8e6fa349ca,B4X2500LIVE-20260729-003491,West Milwaukee,WI,Midwest,arbitration_award,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,market_staffing_pressure,https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia28606.pdf,https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia28606.pdf,,,18587,18703,19,412,will still rank at the bottom of the list of comparable municipalities. It will pay between $200 and $175 below the,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",will still rank at the bottom of the list of comparable municipalities. It will pay between $200 and $175 below the,$200.00; $175.00,step_schedule,,police,,base,"West Milwaukee, Village of (Law Enforcement), Dec. No. 28606-A (Kessler, 5/6/96);",200.0,,,,,,,,,,,,,200.0,,,,,,,unknown,,,not_safe_to_annualize,,,step_progression,base,,police,police,police,,,,,,,B4X2500MC-2b5ebed838ea90fcc8698df4,undated-source-B4X2500LIVE-20260729-003491,low,normalization_deferred_manual_review,"[""effective_period_or_cycle_unresolved"",""pay_basis_unresolved"",""rank_step_grade_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","West Milwaukee, Village of (Law Enforcement), Dec. No. 28606-A (Kessler, 5/6/96)","[""step_schedule""]","[""rank_or_specialization_premium""]",gap_narrowing,pi_report_context_only,1ea347e5f23f8369b6374a0cea7ee1266b11a139247094f98730c4d6223aa75e,B4X2500-20260729-03496,B4X2500V-20260730-01404,B4X2500SRD-20260730-11188b2bdd8e6fa349ca,B4X2500RDY-20260730-ef2bb7c52a8a49283b07,B4X2500TXT-20260730-944d5d1921b2b80a4ed6,2026-07-30T22:04:39Z
B4X2500NORM-e9f607a1e92df34ada5cdae5,B4X2500COD-20260730-bf8d37a00fbcbcbb3c213842,B4X2500-RATING-20260730-e54341f3227b4e540cc2a447,B4X2500SPAN-20260730-25ca1bc087855ea6b0b1113d,B4X2500LIVE-20260729-005372,B4X2500SRD-20260730-f542982030e8223fd07e,B4X2500LIVE-20260729-005372,Clayton charter,MI,Midwest,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://cclp.us/wp-content/uploads/Clayton-Twp-CBA-Final-DRAFT-06-04-25.pdf,https://cclp.us/wp-content/uploads/Clayton-Twp-CBA-Final-DRAFT-06-04-25.pdf,,"Section 3. Cash Out Options. Employees’ unused sick, personal, or vacation time will not accrue",35471,35550,171,742,Any unused personal and vacation hours will be paid at the rate of $20.67 for,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",Any unused personal and vacation hours will be paid at the rate of $20.67 for,$20.67,hourly_rate,,police,,base,"Collective Bargaining Agreement — Non-Supervisory Police Officers (Clayton Township/CCLP); Section 3. Cash Out Options. Employees’ unused sick, personal, or vacation time will not accrue",20.67,,,,,,,,,,,,,,,,,,,,unknown,,,not_safe_to_annualize,,,unknown,base,,police,police,police,,,,,,,B4X2500MC-72ee6bc4c173362f98dcec30,undated-source-B4X2500LIVE-20260729-005372,low,normalization_deferred_manual_review,"[""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Collective Bargaining Agreement — Non-Supervisory Police Officers (Clayton Township/CCLP),"[""hourly_rate""]","[""base_wage_direct_value""]",neutral_or_general,downstream_normalization_needed,c7bf15ce52311e98152d83ea7d8d5a17787fca55bee3bc1ee0118c71d456e1d5,B4X2500-20260729-05354,B4X2500V-20260730-04870,B4X2500SRD-20260730-f542982030e8223fd07e,B4X2500RDY-20260730-684b15a445c7a471f403,B4X2500TXT-20260730-31ded62f581730730058,2026-07-30T22:04:39Z
B4X2500NORM-ea2b41b6ea30176303eb5cf4,B4X2500COD-20260730-95cb472c1befeb874e4a29d4,B4X2500-RATING-20260730-56e7e2e67db71b97548469a3,B4X2500SPAN-20260730-8946ffe6179aac479b5f558a,B4X2500LIVE-20260729-005091,B4X2500SRD-20260730-342b7a43e2313c875632,B4X2500LIVE-20260729-005091,Kildeer,IL,Midwest,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://villageofkildeer.com/wp-content/uploads/19-05-21-Packet-Web.pdf,https://villageofkildeer.com/wp-content/uploads/19-05-21-Packet-Web.pdf,,Section 1. Wage Schedule - Current Officers.,127235,127323,637,2955,"Years of Service Step Current Start Step 1 $61,872.85 $62,800.94 $63,742.96 $64,380.39","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Years of Service Step Current Start Step 1 $61,872.85 $62,800.94 $63,742.96 $64,380.39","$61,872.85; $62,800.94; $63,742.96; $64,380.39",step_schedule,2018-05-01; 2021-04-30,police,step Current,base,"Collective Bargaining Agreement between Village of Kildeer and Illinois Fraternal Order of Police Labor Council (Effective May 1, 2018 through April 30, 2021); Section 1. Wage Schedule - Current Officers.",61872.85,,,,,,,,,,,,,61872.85,2018-05-01,2018-05-01,2021-04-30,2018,,2018,unknown,,,not_safe_to_annualize,,,step_progression,base,,police,police,police,,Current,,,2018-05-01,2021-04-30,B4X2500MC-00ca0d0974fedf03981dd4f0,2018,low,normalization_deferred_manual_review,"[""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Collective Bargaining Agreement between Village of Kildeer and Illinois Fraternal Order of Police Labor Council (Effective May 1, 2018 through April 30, 2021)","[""step_schedule""]","[""rank_or_specialization_premium""]",not_applicable,downstream_normalization_needed,04eb92a28745525e81e0db6b848c83534d715e9798a385c1dfff306304da46c0,B4X2500-20260729-05119,B4X2500V-20260730-01682,B4X2500SRD-20260730-342b7a43e2313c875632,B4X2500RDY-20260730-b0622c139f954d6e61fb,B4X2500TXT-20260730-facb57a3076472844542,2026-07-30T22:04:38Z
B4X2500NORM-eaba6d0918fcc1586e027f2c,B4X2500COD-20260730-72430a8df28285171d68b6a8,B4X2500-RATING-20260730-097d107b47d2eb0c7405d8c2,B4X2500SPAN-20260730-3d3a09d2fdbadb3fcae3c645,B4X2500LIVE-20260729-002969,B4X2500SRD-20260730-35664fa4ad63b32aee6a,B4X2500LIVE-20260729-002969,Reed City,MI,Midwest,agenda_packet_or_minutes,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://reedcity.org/documents/Council_Mins_6-09-2025_final__Cpfs4.pdf,https://reedcity.org/documents/Council_Mins_6-09-2025_final__Cpfs4.pdf,,,33912,34058,109,631,"Base 1 Step 2 Step 3 Step 4 Step 5 Step 6 Step 7 Step 8 Step 9 City Clerk $50,715 $52,744 $54,853 $57,047 $59,329 $61,703 $64,171 $66,737 $69,407","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Base 1 Step 2 Step 3 Step 4 Step 5 Step 6 Step 7 Step 8 Step 9 City Clerk $50,715 $52,744 $54,853 $57,047 $59,329 $61,703 $64,171 $66,737 $69,407","$50,715.00; $52,744.00; $54,853.00; $57,047.00; $59,329.00; $61,703.00; $64,171.00; $66,737.00; $69,407.00",step_schedule,2025-07-01,clerical_admin,step 2,base,"CITY OF REED CITY Council Minutes + Resolution 2025-12 Wage and Salary Resolution (Effective July 1, 2025) [includes Police compensation/rates];",50715.0,,,,,,,,,,,,,50715.0,2025-07-01,2025-07-01,,2025,,2025,unknown,,,not_safe_to_annualize,,,step_progression,base,,clerical_admin,non_safety,clerical_admin,,2,,,2025-07-01,,B4X2500MC-f048c55e5cf4891722056615,2025,low,normalization_deferred_manual_review,"[""pay_basis_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","CITY OF REED CITY Council Minutes + Resolution 2025-12 Wage and Salary Resolution (Effective July 1, 2025) [includes Police compensation/rates]","[""step_schedule""]","[""rank_or_specialization_premium""]",not_applicable,downstream_normalization_needed,c3b0d60f365202d8fdbfb56f6929c3cd01f12b76a60347d7db4bd8a1aeff9735,B4X2500-20260729-02899,B4X2500V-20260730-03415,B4X2500SRD-20260730-35664fa4ad63b32aee6a,B4X2500RDY-20260730-5bbb827b0dea7ab4e3e1,B4X2500TXT-20260730-364f77b12f0cbdb5957d,2026-07-30T22:04:39Z
B4X2500NORM-eacfc432dc43fcd3eca5ee61,B4X2500COD-20260730-4b1036324830ffd0460d7aca,B4X2500-RATING-20260730-b758f9a370514c4536bb97af,B4X2500SPAN-20260730-7b50ccfd6716a2afbd65e238,B4X2500LIVE-20260729-003984,B4X2500SRD-20260730-d39fc5b670cd160643e3,B4X2500LIVE-20260729-003984,New Windsor,NY,Northeast,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://ecommons.cornell.edu/bitstreams/b21d55cf-6111-4364-9efc-193d4a8f0576/download,https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/12/20/05/122005909715095804922476882487879298517,,,28995,29101,177,695,"'T:R.'nk Rank perHr Year Lieutenant $164,208.30 78.9463 $ 164,208.30 78.9463 $ 182,271.21 87.6304 3.000~","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","'T:R.'nk Rank perHr Year Lieutenant $164,208.30 78.9463 $ 164,208.30 78.9463 $ 182,271.21 87.6304 3.000~","$164,208.30; $164,208.30; $182,271.21",step_schedule,,police,lieutenant,base,PERB contract collection item (metadata/download) containing agreement with Town of New Windsor (police scope unconfirmed);,164208.3,,,,,,,,,,,,,164208.3,,,,,,,unknown,,,not_safe_to_annualize,,,step_progression,base,,police,police,police,lieutenant,,,,,,B4X2500MC-877a9d2ce33644710a6900e0,undated-source-B4X2500LIVE-20260729-003984,low,normalization_deferred_manual_review,"[""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",PERB contract collection item (metadata/download) containing agreement with Town of New Windsor (police scope unconfirmed),"[""step_schedule""]","[""rank_or_specialization_premium""]",neutral_or_general,downstream_normalization_needed,c82f0b7243f35eaca4a9b3f79c265728ceed7e7595b514065b0628656c3096ce,B4X2500-20260729-03810,B4X2500V-20260730-05329,B4X2500SRD-20260730-d39fc5b670cd160643e3,B4X2500RDY-20260730-72d37af088b5fa1f61bd,B4X2500TXT-20260730-32563eb57c3d5fbdd050,2026-07-30T22:04:39Z
B4X2500NORM-eb21c18b641b0d6898057e0e,B4X2500COD-20260730-0a1b29fdb866aa1c5ce7fa32,B4X2500-RATING-20260730-3c7228ffffdc078b4df1d566,B4X2500SPAN-20260730-4207a2ae89bc2bd618738eb5,B4X2500LIVE-20260729-008932,B4X2500SRD-20260730-222acbf7d60699fd3408,B4X2500LIVE-20260729-008932,Gowanda,NY,Northeast,wage_schedule,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://www.gowanda.gov/uploads/1/4/7/4/147433225/2026-2027_draft_1_board_review_2-10-2026.pdf,https://gowanda.gov/uploads/1/4/7/4/147433225/2026-2027_draft_1_board_review_2-10-2026.pdf,,,57082,57172,314,1276,"Police PT/Admin Support $ 238,338.00 Per updated police wage schedule $ 267,774.00 Highwy","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Police PT/Admin Support $ 238,338.00 Per updated police wage schedule $ 267,774.00 Highwy","$238,338.00; $267,774.00",wage_schedule,2026; 2027,police,,base,2026-2027 Draft #1 Board Review (includes Police personnel lines and references to an updated police wage schedule);,238338.0,,,,,,,,,,,,,,,2026-01-01,2027-12-31,2026,,2026-2027,unknown,,,not_safe_to_annualize,,,unknown,base,,police,police,police,,,,,2026-01-01,2027-12-31,B4X2500MC-e04c091f3cce36c4c9fa8412,2026-2027,low,normalization_deferred_manual_review,"[""pay_basis_unresolved"",""rank_step_grade_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",2026-2027 Draft #1 Board Review (includes Police personnel lines and references to an updated police wage schedule),"[""wage_schedule""]","[""base_wage_direct_value""]",neutral_or_general,downstream_normalization_needed,59512ec6fb39ec5012a8a7e950b5a47c84ec6992308f45fece3dcc73750c682c,B4X2500-20260729-08789,B4X2500V-20260730-03934,B4X2500SRD-20260730-222acbf7d60699fd3408,B4X2500RDY-20260730-e9e1c384a188e555a2cd,B4X2500TXT-20260730-db17a5ce29c02b905510,2026-07-30T22:04:39Z
