mixed_join_key,extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,quantitative_observation_ids,qualitative_observation_ids,quantitative_observation_count,qualitative_observation_count,confidence,reason_codes,qa_status
mix_b0049b3e3dbc203e00278125,cex_5d3e6a5ba223d51087562180,doc_8e6a358e160f01849dfa12c6,ttd_d40cdb550351e35f30b3059e,sr_e2af60ac672df3592e99cb77,NSCQ-ME-20260720-0008,ME,Bangor,CITY OF BANGOR,non_safety,cba,qobs_542bbfd3db2fbbec73b7c0da|qobs_538ae3e666236c72b44b5f57|qobs_4af0ba6b407ab57b07367956|qobs_f3f8577c32d4a73fd9987088,lobs_542bbfd3db2fbbec73b7c0da|lobs_538ae3e666236c72b44b5f57|lobs_4af0ba6b407ab57b07367956|lobs_f3f8577c32d4a73fd9987088,4,4,medium,OVERTIME_COMP_TIME_MULTIPLIER_AND_40_HR_,provisional_unverified
mix_9b3c30e9de189fbc6c9e463c,cex_93d8c41615b89f0990db44d5,doc_c9eb2dbdcd85c060574c10b4,ttd_5d534938b887b63f1749fc8b,sr_c2b0b3e381e23c610f7332ea,NSCQ-ME-20260720-0003,ME,Portland,CITY OF PORTLAND,non_safety,cba,qobs_1903a7093956eae0e4eeb5b5|qobs_af20a780921ce994637eaf19|qobs_3dda0b4f3618d7a7a0b010d2|qobs_d32c604e7f46186625f94248,lobs_1903a7093956eae0e4eeb5b5|lobs_af20a780921ce994637eaf19|lobs_3dda0b4f3618d7a7a0b010d2,4,3,medium,WPFZ_EVIDENCE_PERCENT_INCREASES_WITH_DUR|WPFZ_EVIDENCE_NEW_25_PLUS_STEP_TOKEN|WPFZ_EVIDENCE_LUMP_SUM_BONUS_PROMOTION|MECH_EVIDENCE_RETROACTIVE_PAY_SCOPE,provisional_unverified
mix_93072be7a5eba57f407ff623,cex_deb2b4781b4fabbbd1b55572,doc_ee8ee219a4c033ed836e9f0a,ttd_0d59199b2b670d5f7b3b7df0,sr_0d78f79614e34a7ada7dceb1,NSCQ-ME-20260720-0002,ME,Portland,CITY OF PORTLAND,police,memorandum_or_settlement,qobs_426ee8e6885e64c2560a3e1b|qobs_adac346a35aaf58c811439d5|qobs_06f05b2acc3098cf70e0ee9d|qobs_47dd098783ea6cbb8a65ec25|qobs_92ecf1a22c1d175ec9e2979a,lobs_426ee8e6885e64c2560a3e1b|lobs_adac346a35aaf58c811439d5|lobs_06f05b2acc3098cf70e0ee9d|lobs_47dd098783ea6cbb8a65ec25,5,4,high,SHIFT_DIFFERENTIAL_AMOUNTS_AND_THRESHOL,provisional_unverified
mix_23d636ee6d5f5da213123b91,cex_271b0edd356bda45209830dc,doc_546dbd625074e0645e52d059,ttd_1bda66a7ea8ea10000fb4e8b,sr_e40272c95c4ed6bd8d731202,NSCQ-ME-20260720-0001,ME,Portland,CITY OF PORTLAND,police,cba,qobs_02f1fb8ce0e04e63f8cc6fee|qobs_59ee594079f1c30e06e8a54a|qobs_961b9f06f47a0e51da82ec77|qobs_b7d3643f1c68c6d783f2a10a|qobs_90249386fc69ee8c020b0a82,lobs_02f1fb8ce0e04e63f8cc6fee|lobs_59ee594079f1c30e06e8a54a|lobs_961b9f06f47a0e51da82ec77,5,3,medium,EXTRACTED_VALUE_TOKENS_ONLY_FROM_BOUNDED,provisional_unverified
mix_e6ed78fb589a344d594b905e,cex_889c66eeeb96430433426c73,doc_7557658766f80d3168ede9b4,ttd_6969d0b1960d254b6ab35c8f,sr_d4658be66cceeb0922c21e23,NSCQ-MI-20260720-0130,MI,Adrian,CITY OF ADRIAN,non_safety,cba,qobs_2f5537f15cd5303a8e0d06ee|qobs_8adafa37b151fdb306758933,lobs_2f5537f15cd5303a8e0d06ee|lobs_8adafa37b151fdb306758933|lobs_ea7b5550a58a219350407c42|lobs_93f1033ded32bc29ba5dc3b6,2,4,medium,OVERTIME_MULTIPLIER_PRESENT|PAID_TIME_LOST_GRIEVANCE_MEETINGS|BACKWAGE_LOOKBACK_LIMIT_30_DAYS|SUSPENSION_WITHOUT_PAY_SEQUENCE,provisional_unverified
mix_9fe4a3ba40b95185a88e7ef4,cex_fc4afc5000531539b3368c8b,doc_9deff05c63f050235004abb2,ttd_82a3266f0229899bef7247c1,sr_ad514e05ce6990ea005bc2f1,NSCQ-MI-20260720-0013,MI,Ann Arbor,CITY OF ANN ARBOR,fire,cba,qobs_60c0364d7e9ea03a8a40b2d2|qobs_fe089b76e9d9e10bbfe5a1d2,lobs_60c0364d7e9ea03a8a40b2d2|lobs_fe089b76e9d9e10bbfe5a1d2|lobs_b04c0be9a37cca234cd179eb|lobs_b73287702806e52e94dbaac0,2,4,medium,A4B2C0|A7B1|A1B3C1B6,provisional_unverified
mix_b03c4d63e3d6fac92f743541,cex_edaff7347bc9159b42d71422,doc_d55539619cecce8f1d6c0eeb,ttd_d98876a441b30bca257e16d4,sr_afcde77296f2b331fb959973,NSCQ-MI-20260720-0012,MI,Ann Arbor,CITY OF ANN ARBOR,non_safety,cba,qobs_3c6c52b13f5e128f92f617c8|qobs_2caee1978b2d35dd5fb33831|qobs_b76b8596116909b1b0203618,lobs_3c6c52b13f5e128f92f617c8|lobs_2caee1978b2d35dd5fb33831,3,2,medium,ARTICLE_13_TEMP_ASSIGNMENT_2_PERCENT|TEMP_TRANSFER_LOWER_RANGE_HOURLY_RATE_MA|TEMP_TRANSFER_HIGHER_RANGE_MIN_ONE_STEP|ARTICLE_21_EASTER_TIME_AND_ONE_HALF|PERSONAL_LEAVE_ACCRUAL_EIGHT_HOURS_QUART,provisional_unverified
mix_76cee88545e9aff57b5b7e8d,cex_1673b6dcdf53f531acdc832e,doc_d4f8e4858ce5273c95c26fb7,ttd_6d2bc365d268a0469c0d525f,sr_af8bae5e93d7829ae1d66c97,NSCQ-MI-20260720-0011,MI,Ann Arbor,CITY OF ANN ARBOR,police,cba,qobs_fbad97b6666f2a1528307678|qobs_fbf51b25d402eaf7bd02ecc8|qobs_1013d46cba40e983ff6bee1e,lobs_fbad97b6666f2a1528307678|lobs_fbf51b25d402eaf7bd02ecc8,3,2,medium,A9349_960_WORK_HOURS_MAX_TOKEN|A9349_8_HOUR_DAY_RATE_TOKEN|A9349_6_MONTHS_CALC_TOKEN_LINKED_TO_8_HR|A9349_SUSPENSION_MAX_AND_ARBITRATOR_MODS|A9349_VACATION_AND_SICK_TIME_EXCEPTION|A9349_SALARY_CONTINUATION_AND_BENEFITS_C,provisional_unverified
mix_e20dfc439092608ef8629a3c,cex_2736a539edd4f65fb97e8442,doc_f140bb3ceebe88b8c25b706d,ttd_2a6014d85795c1df9df29657,sr_46ee26b7aa3883a32141442d,NSCQ-MI-20260720-0085,MI,Bay City,CITY OF BAY CITY,fire,cba,qobs_f33cb55b9017055bbcc5085b|qobs_b1335b82ecd100e7d867abf6|qobs_31f9c953218f19e7964688ca|qobs_9599b61126795a263cd764ca|qobs_adb43be800b7eceb3ac12fe8,lobs_f33cb55b9017055bbcc5085b|lobs_b1335b82ecd100e7d867abf6,5,2,medium,OT_OVER_TIME_RATE_TOKEN_PRESENT|PREMIUM_PERCENT_OF_BASE_WAGE_TOKEN_AND_E|STIPEND_AMOUNTS_WITH_PAY_TIMING_VISIBLE|DEFERRED_COMP_OPTION_AND_DEDUCTION_ME|BENEFITS_CONTINUE_TOKEN_PRESENT,provisional_unverified
mix_8e092e537dda87e85327f953,cex_bd0f75a449b6f29e0884f990,doc_1120fae21cfa773d8464ba13,ttd_3a9c6ebad91a51d6972c750d,sr_aaf339be652268458ef0e725,NSCQ-MI-20260720-0087,MI,Bay City,CITY OF BAY CITY,non_safety,cba,qobs_4905320ec460e2b2d00f1816,lobs_4905320ec460e2b2d00f1816|lobs_d75bfe433ce9aa1719f86ea6|lobs_55a2bf2b0e7572619293b397,1,3,medium,NO_NUMERIC_BASE_WAGE_AMOUNTS_VISIBLE|STRAIGHT_TIME_AND_OVERTIME_CALC_RULES_NO|LEAVE_AND_INSURANCE_DURATION_TOKENS_VIS,provisional_unverified
mix_741d0bcf182814d6ac669446,cex_1ac85a1f25332de2a72bf50e,doc_c28fdbd72bb12afabc5461a8,ttd_facf5a1d351a16e85109dc4a,sr_0fe33e23132aa2eb2c287b93,NSCQ-MI-20260720-0025,MI,Midland,CITY OF MIDLAND,fire,cba,qobs_2204b8e9b4c927d740dab18f|qobs_32c3ab3e600a5e6a08872e01|qobs_bac93f5a2dfcf59ba5a77cb6|qobs_390a3c3ca9263093a54474dc|qobs_58fad53dbaf82b213a10ef0c,lobs_2204b8e9b4c927d740dab18f|lobs_32c3ab3e600a5e6a08872e01|lobs_bac93f5a2dfcf59ba5a77cb6|lobs_390a3c3ca9263093a54474dc|lobs_58fad53dbaf82b213a10ef0c,5,5,medium,CBA3_WAGE_INCREASE_MARKET_ADJUSTMENTS|CBA3_LONGEVITY_YEARS_PERCENT_OF_ANNUAL_B,provisional_unverified
mix_859ae06aeaa03310520c62bb,cex_1479248c79b0675874ed5c47,doc_9c64017fbb4948ad850d4bda,ttd_752daadf1d467dbd538a43bb,sr_59f25b66606b8f3e8d2e13e3,NSCQ-MI-20260720-0113,MI,Romulus,CITY OF ROMULUS,police,cba,qobs_2e344f5681c01d3d0c8d06ab|qobs_a5bfda09da519aa0571566a9|qobs_2918ac2c6914abf42b3e6f1b|qobs_ef79bfa3f979667321b2c24d|qobs_fae263043c322b9ae7ef7885,lobs_2e344f5681c01d3d0c8d06ab|lobs_a5bfda09da519aa0571566a9|lobs_2918ac2c6914abf42b3e6f1b|lobs_ef79bfa3f979667321b2c24d|lobs_fae263043c322b9ae7ef7885,5,5,high,PMT_PART_TIME_PAY_80_PERCENT_OF_STEP4_OR|OUTSIDE_EMPLOYMENT_NOTIFICATION_72_HOURS|ADMIN_LEAVE_OFF_DUTY_WORK_REQUIRES_CHIEF|HEALTH_WAIVER_PAYMENT_SINGLE_2000_TWO_3K|HEALTH_WAIVER_PAYMENT_FAMILY_4K|HEALTH_WAIVER_ELECTION_WINDOW_JAN_1_JUL_|HEALTH_WAIVER_PRORATION_LESS_THAN_12|HEALTH_WAIVER_FORFEIT_IF_NOT_EMPLOYED_ON,provisional_unverified
mix_3dc035924d210451097e6cc7,cex_ea0e9b9b593c1fad94b78302,doc_aeaf32c53b2e93f9d35da6b9,ttd_4345b0b24ee6b45b083c4c9d,sr_e14118d893cdf3ab597da609,NSCQ-MI-20260720-0055,MI,Taylor,CITY OF TAYLOR,police,cba,qobs_b631228431a5733ed33a6f33,lobs_b631228431a5733ed33a6f33|lobs_dd993fe30e800de2d77c0701|lobs_69cf998f9626716a8ead5b75|lobs_7a5a7c05de08d81d0e46ceab,1,4,medium,S1M1_5PCT_DEPUTYCHIEF_PROMOTION|S1M2_DEPUTYCHIEF_SELECTION_AND_SALARY_T0|S2M1_MAINTENANCE_OF_CONDITIONS_AND_NO_UN|S3M1_OVERTIME_LIST_EQUAL_OPPORTUNITY_EL|S3M2_MAX_HOURS_16_IN_24|S4NB1_FMLA_UNPAID_JOB_PROTECTED_LEAVE_12|S4NB2_FMLA_INTERMITTENT_CONTINUE_INSURE|S4NB3_FMLA_NOTICE_AND_CERTIFICATION_RULE,provisional_unverified
mix_1046a1de64fb7398c3a04aff,cex_34b684a9209ecd6ff1eaa31b,doc_5c4243988d22f37ed8ea25fe,ttd_4cdf9797d571accf281d08c7,sr_5bee41dcf82c87537cd17661,NSCQ-MI-20260720-0116,MI,Wyandotte,CITY OF WYANDOTTE,non_safety,cba,qobs_dd6b835efdfadf68c8d8f127|qobs_d90ea9b9eac69cc9f4a49842|qobs_d18e7b4cf6ae124765896a86,lobs_dd6b835efdfadf68c8d8f127|lobs_d90ea9b9eac69cc9f4a49842|lobs_d18e7b4cf6ae124765896a86|lobs_d819d366ec87b3df152d2fae,3,4,medium,P8B2B7A1_04,provisional_unverified
mix_747bbe7ccacc70911c54cf07,cex_e8174b9b1993df0687cbeb5c,doc_8298e5ced77de97f1484dc2e,ttd_36a5bd3c4ad73b4a24b4e293,sr_e480b8e5fdfb34b4b7fef455,NSCQ-MI-20260720-0135,MI,Ypsilanti,CITY OF YPSILANTI,police,cba,qobs_112c6e115bf289353e12bd94|qobs_e70a645a6432f7388c741ec8|qobs_017d3e46792e73b633fb0aee|qobs_2328f60ddfa0dfd723eedafb|qobs_2b01737deb77d9d781929e73,lobs_112c6e115bf289353e12bd94,5,1,medium,WAGE_SCHEDULE_VALUES_PRESENT|BENEFITS_AND_RULES_PRESENT,provisional_unverified
mix_893f17212fe8ddc95832944f,cex_47fc35f9d528af0ec6185b9d,doc_04f12d902d6e4e983844ae8b,ttd_ec34d7978abf7b0f7a0ad879,sr_8597d3a12fde454e0d499f62,NSCQ-MN-20260720-0014,MN,Duluth,CITY OF DULUTH,non_safety,cba,qobs_58d6f6c87f95439808c378a1|qobs_0cfd9130f3db58b13e3ce452|qobs_42d3cc8dbe5f632424a9c61b|qobs_cfbbe915e7ca1784041391f8|qobs_80f701e6b62b4a5b6f5bb317,lobs_58d6f6c87f95439808c378a1|lobs_0cfd9130f3db58b13e3ce452|lobs_42d3cc8dbe5f632424a9c61b,5,3,medium,WAGE_PROGRESSION_EFFECTIVE_DATE_PERCENT|STEP_ADVANCEMENT_RULES_INCLUDING_APPRENT,provisional_unverified
mix_0129c3bc18fbc67c150906e5,cex_d007a3ad5fc6446b74229fa0,doc_05ae94499158f877b817c17f,ttd_eb174a76d03767000b80953b,sr_b9a2055dbdd4fd2994034acd,NSCQ-MN-20260720-0012,MN,Duluth,CITY OF DULUTH,police,cba,qobs_9d14672bd7e20e7d9a3838d7|qobs_da998591c820f25752a7fec8|qobs_6eead01a0a61fe9e35dea3fd|qobs_c98662d27ee6ff8e0553062e|qobs_8c9efc05fd76f1c0f93f043f,lobs_9d14672bd7e20e7d9a3838d7|lobs_da998591c820f25752a7fec8|lobs_6eead01a0a61fe9e35dea3fd|lobs_c98662d27ee6ff8e0553062e|lobs_8c9efc05fd76f1c0f93f043f,5,5,medium,OVERTIME_AND_COURT_TIME_MULTIPLIERS|OVERTIME_ELIGIBILITY_AND_VOLUNTARY_RULES|NON_BASE_WAGE_TYPES_OVERTIME_AND_OTHER_C,provisional_unverified
mix_a3c7874d493c01f322361fe2,cex_ad0e70b181e332e57b6db5f0,doc_72798708e2572881e7ecc8fc,ttd_bfaffbb8c34aff4b663d1f5d,sr_5d59ea80e3cb7e6a7692ac7f,NSCQ-MN-20260720-0130,MN,Hopkins,CITY OF HOPKINS,non_safety,cba,qobs_9736a3eac6ceb4b0fb588a40|qobs_13960f37878cc2a059aae147|qobs_0b2d1d985795442c973d5786|qobs_8f15eacd6fcdb9d3c60f7d1e|qobs_86633f8dcf8b273be8b29742,lobs_9736a3eac6ceb4b0fb588a40|lobs_13960f37878cc2a059aae147|lobs_0b2d1d985795442c973d5786|lobs_8f15eacd6fcdb9d3c60f7d1e,5,4,medium,OVERTIME_RATE_1_5_BASIC_HOURLY_RATE|OVERTIME_INTERVAL_15_MIN|STANDBY_MINIMUM_2_5_HOURS|FAIR_SHARE_FEE_CAP_85_PERCENT|PAYROLL_DEDUCTION_AND_REMITTANCE_PROCESS,provisional_unverified
mix_39256877e5ffee87d78f1dac,cex_d627789b702c41b7e413f403,doc_f3064aa22af3f5dfb47273c7,ttd_2d5a1b570014d5af008ae056,sr_a0dc218f97fd98b72b5873e3,NSCQ-MN-20260720-0093,MN,Lino Lakes,CITY OF LINO LAKES,non_safety,wage_schedule_or_compensation_plan,qobs_121d30790a9396212fff0b3c|qobs_c9fe14bd6bd47e51a331311f|qobs_f5f39aa8711c49ea50dabf22|qobs_5941e62812175f9bd954c1b8|qobs_889f8889b332b1ae61d1bb74,lobs_121d30790a9396212fff0b3c|lobs_c9fe14bd6bd47e51a331311f,5,2,high,COMP_PLAN_RESOLUTION_INCLUDES_HOURLY_SAL,provisional_unverified
mix_dac8a3023943aeb37af42890,cex_cf5859e9b822047195b73c79,doc_6d6abe1ed21b3ef8516c6c62,ttd_c598215dc755dac4d4dc0ccc,sr_40f0dc58cd2725d2a1a75942,NSCQ-MN-20260720-0091,MN,Lino Lakes,CITY OF LINO LAKES,police,cba,qobs_69493378b3464d410eab1c73|qobs_02a7433f56918e8ac6df6a76|qobs_5aefbd3b095c3e502e32db57|qobs_2655ea50aa5f1b3a8b6be64a|qobs_fb9b7cbc700dbf312f6e9c35,lobs_69493378b3464d410eab1c73|lobs_02a7433f56918e8ac6df6a76,5,2,medium,EXTRACTED_FROM_BOUNDED_PACKET_PAGES_ONLY,provisional_unverified
mix_a98f65acc77c153dcd9dce18,cex_30a76e281f5f36b716862289,doc_ab17e7cf4c91adc1e124858b,ttd_4528f10d6a4f86470e4981f3,sr_f023435229b534b744a98ed4,NSCQ-MN-20260720-0090,MN,Lino Lakes,CITY OF LINO LAKES,police,cba,qobs_28212095d51b70f3190e8f49|qobs_f3d7d2b4b2d186cb520753e1|qobs_896e6bb3e3bac1872d0ffb23|qobs_ff1fbce88d8ce530cf9c7b0a|qobs_59950d582d1e474ad4a9d8ee,lobs_28212095d51b70f3190e8f49|lobs_f3d7d2b4b2d186cb520753e1|lobs_896e6bb3e3bac1872d0ffb23,5,3,medium,LIMITED_PACKET_NO_FULL_TABLE_VALUES|EXTRACTED_VISIBLE_NUMERIC_TOKENS_FROM_PG|NON_BASE_WAGES_PLACED_PER_INSTRUCTIONS,provisional_unverified
mix_aa5144d066e1eb715b579896,cex_03d71ad8c2b8f58e932deed2,doc_272c0f144816e57d14d3b00e,ttd_2df5258d5bbcb59a2a3023a2,sr_74b645787722250df4c379e5,NSCQ-MN-20260720-0105,MN,Red Wing,CITY OF RED WING,non_safety,cba,qobs_326855a1513a6d092d46c274|qobs_59520d8a6ed333400193ee1e,lobs_326855a1513a6d092d46c274,2,1,medium,FOUND_PERCENT_INCREASES_WITH_EFFECTIVE_D|NON_BASE_BENEFITS_SEVERANCE_VEBA_IDENTIF|NON_BASE_PRORATED_BENEFITS_WITH_HOURS_EL,provisional_unverified
mix_1fe725578af5e5f05d514bab,cex_f57d0c45d1dfbdbcc96ed385,doc_15166d3f5a99e552d73501c1,ttd_7333992e450655889b33059d,sr_d8f719ff0383b215f54a8de9,NSCQ-MN-20260720-0008,MN,St. Cloud,CITY OF ST CLOUD,police,cba,qobs_5e2e20d674ef52cf7e60f735|qobs_f8956b465ee6249c70659f59|qobs_ad64208c31137b848657b41e|qobs_c6126ee2e3aa3e731e412317|qobs_91df3911b6022bacc28d7460,lobs_5e2e20d674ef52cf7e60f735|lobs_f8956b465ee6249c70659f59|lobs_ad64208c31137b848657b41e|lobs_c6126ee2e3aa3e731e412317|lobs_91df3911b6022bacc28d7460,5,5,medium,PERCENT_INCREASES_EXTRACTED|PAY_GRADE_TOKEN_EXTRACTED|MERIT_STEP_PAY_ANNIVERSARY_MECHANICS_EXU|UNIFORM_ALLOWANCE_TOKEN_EXTRACTED|OVERTIME_MULTIPLIER_TOKEN_EXTRACTED|HEALTHCARE_CONTRIBUTION_TOKEN_EXTRACTED,provisional_unverified
mix_a205d0647f4f8b6879b8f626,cex_9523cb185bb9f74794fe3c5e,doc_26a4defecd261e14e343642a,ttd_b38ad45dd15718668d197716,sr_7e2e05a20d98374ddf9bdbb1,NSCQ-MO-20260720-0004,MO,Independence,CITY OF INDEPENDENCE,non_safety,memorandum_or_settlement,qobs_c329ec0426fded06d486fc99,lobs_c329ec0426fded06d486fc99|lobs_381de39399f040a4623df993,1,2,medium,P16_SHIFT_PREMIUM_TOKEN_FOUND|P15_STEP_UP_TEMP_ASSIGNMENT_TOKEN_FOUND|P9_BID_NOTICE_WAGE_RANGE_MENTIONED_NO_EX,provisional_unverified
mix_0f93eefd0233acaa64e0ac0e,cex_5e2e8d155227ce4ce0db2b0e,doc_63ab4fed36d39b64c2f2532a,ttd_ac941cf2800965a277f216bd,sr_8b7154f7a0d917b4848ffa1f,NSCQ-MS-20260720-0011,MS,Pascagoula,CITY OF PASCAGOULA,fire,cba,qobs_de24e72a38451fdcce1d16fa,lobs_de24e72a38451fdcce1d16fa,1,1,medium,SHIFT_DIFFERENTIAL_RATE_PRESENT|EDUCATION_PAY_AMOUNTS_PRESENT|UNIFORM_ALLOWANCE_PRESENT_ON_OTHER_PAGE,provisional_unverified
mix_2e957ccf65affa641d205808,cex_7ed821d25d407095ec0fd2e4,doc_02b2fa3c25b8c8961594b650,ttd_294967b35b523a4c83cc9185,sr_cb1f7d077c71c782a0121ef0,NSCQ-MT-20260720-0025,MT,Belgrade,CITY OF BELGRADE,police,cba,qobs_b6146b8f580a62adfd1d8e9c|qobs_3f963ea71cfe2071c653d30c|qobs_9b50901ca6bd7c4fc68707c0|qobs_639d2e509b283ccb11fee1a2|qobs_e77b2d54503fbc1846893dd6,lobs_b6146b8f580a62adfd1d8e9c|lobs_3f963ea71cfe2071c653d30c|lobs_9b50901ca6bd7c4fc68707c0,5,3,high,MPAT_INCENTIVE_DOLLAR_AMOUNTS|WELLNESS_PROGRAM_FITNESS_CLUB_DUES_CONTR|CERTIFICATION_BONUS_PERCENT_OF_BASE_WAGE|LONGETIVITY_INCLUDED_IN_TABLE_A_NO_ADDIT|MPAT_ELIGIBILITY_RULES_QUARTERLY,provisional_unverified
mix_24db988089d2e3a26bc27bf0,cex_c6e7e5d5d28aba07a1596a07,doc_325f9092b54e27c285ea4d09,ttd_a938ca9fa23bdf230c439d5f,sr_9f37963ca71b05bb825044ba,NSCQ-MT-20260720-0001,MT,Billings,CITY OF BILLINGS,police,cba,qobs_29e5b2e0544b49a0acd24502|qobs_02a239d6bba4fc68f0e65149|qobs_7264b18f963ca78bd9616ac7|qobs_9635cf2e099768d8a1d6b176,lobs_29e5b2e0544b49a0acd24502|lobs_02a239d6bba4fc68f0e65149|lobs_7264b18f963ca78bd9616ac7,4,3,medium,A1C1_11_1200_STANDBY_SHIFT_DIFFERENTIAL|A1C1_11_1100_WEEKEND_PAY|A1C1_11_0900_STANDBY_PAY_FORMULA|A1C1_10_0400_BASE_WAGE_EFFECTIVE_DATE_NO|A1Q_10_PAY_FOR_PERFORMANCE_EFFECTIVE_AND|A1Q_10_SUPERVISOR_FAILURE_PLAN_TRIGGER|A1Q_10_ANNIVERSARY_MEETS_EXPECTATIONS_T|A1N_11_STANDBY_PAY_FORMULA_SNIPPET,provisional_unverified
mix_546a4371d984ce8a802fcbcf,cex_ad7f5c422f9d6418a27c898f,doc_402b0152c8ef9aa650d89957,ttd_215d81ff29a04f7c400fc0b2,sr_e9ad5c6322946be86acbc110,NSCQ-MT-20260720-0008,MT,Great Falls,CITY OF GREAT FALLS,police,cba,qobs_97bf8a0c3548f61c4711643b|qobs_6e2912eea630631297329c3d,lobs_97bf8a0c3548f61c4711643b|lobs_6e2912eea630631297329c3d|lobs_56fb19281643a8ef9beae6a0,2,3,medium,HOLIDAY_PAY_MULTIPLIERS_PRESENT|HOLIDAY_PREMIUM_PAY_MULTIPLIER_PRESENT|COMPENSATORY_TIME_DEFINITION_PRESENT|NON_REDUCTION_BASE_PAY_OR_BENEFITS_CLAIM,provisional_unverified
mix_84c1c3a766a03b8b3ccc26b6,cex_2a077e71191385e92b633afe,doc_aed43c8f9f8b3eb2a84f3d35,ttd_c6dbf96a2c31389794e84bb1,sr_101d64b4de5175a63f7b20a3,NSCQ-MT-20260720-0022,MT,Kalispell,CITY OF KALISPELL,non_safety,cba,qobs_480d164ff63b1726210aedc7|qobs_0fd67c8616fbc5a5e304dba6|qobs_95bbbfbeef031a576f841a08|qobs_bff23d0530a56932ec44c799|qobs_45155168270dc4809ba1f410,lobs_480d164ff63b1726210aedc7|lobs_0fd67c8616fbc5a5e304dba6|lobs_95bbbfbeef031a576f841a08|lobs_bff23d0530a56932ec44c799|lobs_45155168270dc4809ba1f410,5,5,medium,P29_HAS_EFFECTIVE_DATE_AND_PERCENT_INCRE|P29_HAS_PAY_MATRIX_ANNUAL_SALARY_TOKENS|P4_HAS_LEAVE_DEFINITIONS_WITH_PAY|P4_HAS_DOUBLE_TIME_200_PERCENT_DEFINITIO,provisional_unverified
mix_8f6a21b9c8486297cdf56d43,cex_88c7246be86ef029ee9ffdb6,doc_4a9b165f460020e364a5c569,ttd_20e6d556de8e2533ec8b0a6b,sr_710af0ea4068fac7e2b7f3c0,NSCQ-MT-20260720-0043,MT,Whitefish,CITY OF WHITEFISH,non_safety,ordinance_or_policy,qobs_7caa56d7d510b38eac566d60|qobs_2a6082628411affd39a3e95a|qobs_c513b4b5923906f3cc0dbb44,lobs_7caa56d7d510b38eac566d60|lobs_2a6082628411affd39a3e95a|lobs_c513b4b5923906f3cc0dbb44,3,3,medium,OVERTIME_MULTIPLIER_AND_THRESHOLD_FOUND|NO_BASE_PAY_RATES_VISIBLE|BENEFITS_REFERENCED_WITHOUT_NUMERIC_AMTS,provisional_unverified
mix_65c6d7e0c1da3ffe64a4b74f,cex_cba212433b28e2332af5a304,doc_07c571f514fbd5c8dcddfce1,ttd_f03426b4892b87d38a790bf0,sr_f071e09d1c895d37c9cd1ec3,NSCQ-MT-20260720-0042,MT,Whitefish,CITY OF WHITEFISH,police,cba,qobs_6353c506c40bb09da777c839|qobs_44e3166f4639a46bba8c6413|qobs_9b48449a0a128adb95ad6db0|qobs_68f31b085b83a3641153c789|qobs_b4700efd290495abb3bcb6f5,lobs_6353c506c40bb09da777c839|lobs_44e3166f4639a46bba8c6413,5,2,medium,CPI_CEILING_FLOOR_STEP_RANGE_RULES_ON_S5|PROBATIONARY_STARTING_RANGE_18_STEP_1|OVERTIME_AND_CALLOUT_TOKENS_PRESENT_BUTS,provisional_unverified
mix_854b7b50941e7d2a3a57a5b7,cex_470cfefab424214bb4fbdc85,doc_f3f2ae6df6a41757ebb9d1a1,ttd_53591d16961a80c4e322d24f,sr_25ce75fc274bb14776ba5d6d,NSCQ-NE-20260720-0026,NE,Beatrice,CITY OF BEATRICE,police,cba,qobs_b9506d9547b576460c9156c5|qobs_00697658fd6d20ede8f8c01e|qobs_f228f3280bfd4237f01fba16|qobs_8012fcda643879558650e586|qobs_99005e652095489de116971d,lobs_b9506d9547b576460c9156c5,5,1,medium,PROVISIONAL_TOKENS_EXTRACTED_FROM_VAC_1_|PROVISIONAL_NIGHT_DIFFERENTIAL_AND_PAYIN,provisional_unverified
mix_99a2067f738c4928869300d8,cex_b9d47fd2cc477ae8962aab4f,doc_c090341bff76e0bfd00ee397,ttd_5ba6700e26959d2d235f56c5,sr_085e00e9c5537c6e4fe3c8f9,NSCQ-NE-20260720-0031,NE,La Vista,CITY OF LAVISTA,non_safety,ordinance_or_policy,qobs_f177ffd303c7229ba0c93ce6|qobs_efab705b690332136a5282f3|qobs_1b0a916c062b27a12f0e1433|qobs_6a6781510c81b19b2de8e73a,lobs_f177ffd303c7229ba0c93ce6|lobs_efab705b690332136a5282f3|lobs_1b0a916c062b27a12f0e1433,4,3,medium,CBA_VS_NONCBA_LOGIC|EFFECTIVE_DATE_OCT1_2020|PFP_AND_0_7_RANGE|AUTO_CELL_ALLOWANCES_REF|OVERTIME_1_5_REG_RATE_INCLUDES_LONGEVITY|CITY_COUNCIL_ANNUAL|MAYOR_ANNUAL|FOP_FY21_3_25,provisional_unverified
